Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	4	0.203974	0.058004	0.755876	0.755876	0.058004	0.214281	
2000	71.353907	5	0.182887	0.066411	0.859772	0.720991	0.066411	0.219735	
3000	71.353907	3	0.212360	0.059185	0.756684	0.756684	0.059185	0.212360	
4000	71.353907	4	0.210832	0.064094	0.729527	0.639969	0.064094	0.210832	
5000	71.353907	3	0.216634	0.063495	0.656032	0.656032	0.063495	0.216634	
6000	71.353907	3	0.204876	0.072037	0.702371	0.702371	0.072037	0.204876	
7000	71.353907	3	0.207844	0.058671	0.696584	0.696584	0.058671	0.207844	
8000	71.353907	4	0.204815	0.063477	0.784133	0.665397	0.063477	0.204815	
9000	71.353907	3	0.198938	0.064508	0.737702	0.737702	0.064508	0.198938	
10000	71.353907	4	0.217665	0.058260	0.723038	0.719576	0.058260	0.217665	
11000	71.353907	4	0.203055	0.059395	0.767632	0.657066	0.059395	0.203055	
12000	71.353907	3	0.198807	0.058832	0.673894	0.673894	0.058832	0.198807	
13000	71.353907	4	0.221111	0.064015	0.692185	0.692185	0.064015	0.215516	
14000	71.353907	3	0.212858	0.073178	0.719746	0.719746	0.073178	0.212858	
15000	71.353907	5	0.220030	0.062616	0.719399	0.766877	0.068178	0.220030	
16000	71.353907	4	0.212105	0.061581	0.778562	0.709958	0.061581	0.212105	
17000	71.353907	5	0.201502	0.058672	0.737338	0.666695	0.062558	0.201502	
18000	71.353907	4	0.208823	0.056292	0.775721	0.775721	0.068037	0.208823	
19000	71.353907	4	0.205719	0.061845	0.768817	0.726895	0.061845	0.205719	
20000	71.353907	4	0.202733	0.068214	0.947251	0.698843	0.068214	0.202733	
21000	71.353907	4	0.209080	0.067685	0.786693	0.786693	0.067685	0.202445	
22000	71.353907	3	0.200001	0.061904	0.801938	0.801938	0.061904	0.200001	
23000	71.353907	4	0.199531	0.065668	0.743296	0.699512	0.065668	0.199531	
24000	71.353907	4	0.192642	0.064699	0.673415	0.673415	0.064699	0.194018	
25000	71.353907	4	0.201856	0.062583	0.765642	0.765642	0.062583	0.184592	
26000	71.353907	4	0.198385	0.068089	0.794754	0.711199	0.068089	0.198385	
27000	71.353907	4	0.192221	0.064831	0.717346	0.717346	0.064831	0.197247	
28000	71.353907	4	0.196005	0.065516	0.793929	0.744950	0.065516	0.196005	
29000	71.353907	4	0.195688	0.062557	0.741276	0.740981	0.062557	0.195688	
30000	71.353907	3	0.195775	0.061027	0.786749	0.786749	0.061027	0.195775	
31000	71.353907	5	0.211916	0.060555	0.802227	0.801766	0.060555	0.194898	
32000	71.353907	5	0.197418	0.063960	0.792807	0.768711	0.063736	0.197418	
33000	71.353907	4	0.205957	0.059766	0.824725	0.824725	0.062656	0.205957	
