Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.118385	0.228985	0.119214	0.129883	0.282704	0.120829	0.118385	0.228985	0.119214	0.129883	0.282704	0.120829	0.118385	0.228985	0.119214	0.129883	0.282704	0.120829	0.244667	0.110273	0.128460	0.122438	0.141865	0.252296	0.244667	0.110273	0.128460	0.122438	0.141865	0.252296	0.244667	0.110273	0.128460	0.122438	0.141865	0.252296	
2000	0.092720	2	0.106605	0.238922	0.120744	0.144920	0.262513	0.126297	0.106605	0.238922	0.120744	0.144920	0.262513	0.126297	0.106605	0.238922	0.120744	0.144920	0.262513	0.126297	0.248639	0.103606	0.125339	0.114420	0.152013	0.255983	0.248639	0.103606	0.125339	0.114420	0.152013	0.255983	0.248639	0.103606	0.125339	0.114420	0.152013	0.255983	
3000	0.092720	2	0.119227	0.227753	0.132819	0.132738	0.256740	0.130723	0.119227	0.227753	0.132819	0.132738	0.256740	0.130723	0.119227	0.227753	0.132819	0.132738	0.256740	0.130723	0.239512	0.120420	0.122222	0.113972	0.143274	0.260601	0.239512	0.120420	0.122222	0.113972	0.143274	0.260601	0.239512	0.120420	0.122222	0.113972	0.143274	0.260601	
4000	0.092720	2	0.119858	0.238425	0.120743	0.139310	0.253650	0.128014	0.119858	0.238425	0.120743	0.139310	0.253650	0.128014	0.119858	0.238425	0.120743	0.139310	0.253650	0.128014	0.238494	0.113804	0.122975	0.123668	0.147267	0.253793	0.238494	0.113804	0.122975	0.123668	0.147267	0.253793	0.238494	0.113804	0.122975	0.123668	0.147267	0.253793	
5000	0.092720	2	0.118299	0.242655	0.113183	0.140320	0.252296	0.133247	0.118299	0.242655	0.113183	0.140320	0.252296	0.133247	0.118299	0.242655	0.113183	0.140320	0.252296	0.133247	0.242062	0.115928	0.114933	0.130806	0.128288	0.267983	0.242062	0.115928	0.114933	0.130806	0.128288	0.267983	0.242062	0.115928	0.114933	0.130806	0.128288	0.267983	
6000	0.092720	2	0.112213	0.233032	0.126712	0.134102	0.260319	0.133622	0.112213	0.233032	0.126712	0.134102	0.260319	0.133622	0.112213	0.233032	0.126712	0.134102	0.260319	0.133622	0.232863	0.118704	0.135338	0.124887	0.131887	0.256320	0.232863	0.118704	0.135338	0.124887	0.131887	0.256320	0.232863	0.118704	0.135338	0.124887	0.131887	0.256320	
7000	0.092720	2	0.119062	0.235706	0.122785	0.138497	0.245627	0.138322	0.119062	0.235706	0.122785	0.138497	0.245627	0.138322	0.119062	0.235706	0.122785	0.138497	0.245627	0.138322	0.239347	0.116862	0.119413	0.129380	0.131231	0.263767	0.239347	0.116862	0.119413	0.129380	0.131231	0.263767	0.239347	0.116862	0.119413	0.129380	0.131231	0.263767	
8000	0.092720	2	0.113423	0.243447	0.114673	0.138349	0.248324	0.141784	0.113423	0.243447	0.114673	0.138349	0.248324	0.141784	0.113423	0.243447	0.114673	0.138349	0.248324	0.141784	0.235856	0.122726	0.118836	0.123996	0.131020	0.267567	0.235856	0.122726	0.118836	0.123996	0.131020	0.267567	0.235856	0.122726	0.118836	0.123996	0.131020	0.267567	
9000	0.092720	2	0.116940	0.245971	0.126271	0.135861	0.247479	0.127478	0.116940	0.245971	0.126271	0.135861	0.247479	0.127478	0.116940	0.245971	0.126271	0.135861	0.247479	0.127478	0.236699	0.120961	0.123429	0.120545	0.133470	0.264897	0.236699	0.120961	0.123429	0.120545	0.133470	0.264897	0.236699	0.120961	0.123429	0.120545	0.133470	0.264897	
10000	0.092720	2	0.102494	0.253886	0.120953	0.138410	0.249041	0.135215	0.102494	0.253886	0.120953	0.138410	0.249041	0.135215	0.102494	0.253886	0.120953	0.138410	0.249041	0.135215	0.247476	0.116693	0.128239	0.126936	0.128123	0.252533	0.247476	0.116693	0.128239	0.126936	0.128123	0.252533	0.247476	0.116693	0.128239	0.126936	0.128123	0.252533	
