Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.110435	0.270693	0.136858	0.118614	0.240133	0.123268	0.110435	0.270693	0.136858	0.118614	0.240133	0.123268	0.110435	0.270693	0.136858	0.118614	0.240133	0.123268	0.230577	0.115778	0.123870	0.143601	0.143925	0.242249	0.230577	0.115778	0.123870	0.143601	0.143925	0.242249	0.230577	0.115778	0.123870	0.143601	0.143925	0.242249	
2000	71.353907	2	0.123629	0.237961	0.128943	0.127673	0.247049	0.134745	0.123629	0.237961	0.128943	0.127673	0.247049	0.134745	0.123629	0.237961	0.128943	0.127673	0.247049	0.134745	0.256506	0.119527	0.125306	0.125437	0.122930	0.250295	0.256506	0.119527	0.125306	0.125437	0.122930	0.250295	0.256506	0.119527	0.125306	0.125437	0.122930	0.250295	
3000	71.353907	2	0.122842	0.259232	0.122405	0.124200	0.224550	0.146771	0.122842	0.259232	0.122405	0.124200	0.224550	0.146771	0.122842	0.259232	0.122405	0.124200	0.224550	0.146771	0.246964	0.122236	0.125365	0.133762	0.122527	0.249147	0.246964	0.122236	0.125365	0.133762	0.122527	0.249147	0.246964	0.122236	0.125365	0.133762	0.122527	0.249147	
4000	71.353907	2	0.125663	0.253231	0.124133	0.127571	0.233255	0.136147	0.125663	0.253231	0.124133	0.127571	0.233255	0.136147	0.125663	0.253231	0.124133	0.127571	0.233255	0.136147	0.251496	0.126846	0.129180	0.132538	0.127436	0.232504	0.251496	0.126846	0.129180	0.132538	0.127436	0.232504	0.251496	0.126846	0.129180	0.132538	0.127436	0.232504	
5000	71.353907	2	0.123182	0.254528	0.125541	0.132688	0.233104	0.130958	0.123182	0.254528	0.125541	0.132688	0.233104	0.130958	0.123182	0.254528	0.125541	0.132688	0.233104	0.130958	0.237696	0.134973	0.126365	0.127539	0.119297	0.254130	0.237696	0.134973	0.126365	0.127539	0.119297	0.254130	0.237696	0.134973	0.126365	0.127539	0.119297	0.254130	
6000	71.353907	2	0.126755	0.251030	0.118508	0.119252	0.239866	0.144588	0.126755	0.251030	0.118508	0.119252	0.239866	0.144588	0.126755	0.251030	0.118508	0.119252	0.239866	0.144588	0.251041	0.122333	0.122930	0.146293	0.122645	0.234758	0.251041	0.122333	0.122930	0.146293	0.122645	0.234758	0.251041	0.122333	0.122930	0.146293	0.122645	0.234758	
7000	71.353907	2	0.121633	0.250383	0.130683	0.129323	0.235506	0.132472	0.121633	0.250383	0.130683	0.129323	0.235506	0.132472	0.121633	0.250383	0.130683	0.129323	0.235506	0.132472	0.247855	0.121377	0.119149	0.136782	0.126364	0.248472	0.247855	0.121377	0.119149	0.136782	0.126364	0.248472	0.247855	0.121377	0.119149	0.136782	0.126364	0.248472	
8000	71.353907	2	0.129346	0.262152	0.124465	0.124737	0.230253	0.129047	0.129346	0.262152	0.124465	0.124737	0.230253	0.129047	0.129346	0.262152	0.124465	0.124737	0.230253	0.129047	0.247519	0.129629	0.130708	0.129012	0.124857	0.238274	0.247519	0.129629	0.130708	0.129012	0.124857	0.238274	0.247519	0.129629	0.130708	0.129012	0.124857	0.238274	
9000	71.353907	2	0.118019	0.263831	0.128019	0.131056	0.226352	0.132722	0.118019	0.263831	0.128019	0.131056	0.226352	0.132722	0.118019	0.263831	0.128019	0.131056	0.226352	0.132722	0.249441	0.126309	0.133956	0.128604	0.125183	0.236507	0.249441	0.126309	0.133956	0.128604	0.125183	0.236507	0.249441	0.126309	0.133956	0.128604	0.125183	0.236507	
10000	71.353907	2	0.120274	0.260644	0.123649	0.125767	0.233278	0.136388	0.120274	0.260644	0.123649	0.125767	0.233278	0.136388	0.120274	0.260644	0.123649	0.125767	0.233278	0.136388	0.241695	0.127773	0.131074	0.139710	0.123200	0.236548	0.241695	0.127773	0.131074	0.139710	0.123200	0.236548	0.241695	0.127773	0.131074	0.139710	0.123200	0.236548	
11000	71.353907	2	0.123225	0.253095	0.121375	0.131093	0.236676	0.134536	0.123225	0.253095	0.121375	0.131093	0.236676	0.134536	0.123225	0.253095	0.121375	0.131093	0.236676	0.134536	0.249855	0.116198	0.140523	0.132977	0.122760	0.237686	0.249855	0.116198	0.140523	0.132977	0.122760	0.237686	0.249855	0.116198	0.140523	0.132977	0.122760	0.237686	
12000	71.353907	2	0.123246	0.250513	0.122537	0.131002	0.245336	0.127367	0.123246	0.250513	0.122537	0.131002	0.245336	0.127367	0.123246	0.250513	0.122537	0.131002	0.245336	0.127367	0.253949	0.120928	0.143257	0.121482	0.123836	0.236548	0.253949	0.120928	0.143257	0.121482	0.123836	0.236548	0.253949	0.120928	0.143257	0.121482	0.123836	0.236548	
13000	71.353907	2	0.121445	0.263907	0.124668	0.120876	0.244073	0.125031	0.121445	0.263907	0.124668	0.120876	0.244073	0.125031	0.121445	0.263907	0.124668	0.120876	0.244073	0.125031	0.246934	0.117604	0.132131	0.132044	0.125084	0.246203	0.246934	0.117604	0.132131	0.132044	0.125084	0.246203	0.246934	0.117604	0.132131	0.132044	0.125084	0.246203	
14000	71.353907	2	0.112710	0.253229	0.122925	0.138156	0.234779	0.138200	0.112710	0.253229	0.122925	0.138156	0.234779	0.138200	0.112710	0.253229	0.122925	0.138156	0.234779	0.138200	0.240461	0.118855	0.138765	0.121111	0.125177	0.255631	0.240461	0.118855	0.138765	0.121111	0.125177	0.255631	0.240461	0.118855	0.138765	0.121111	0.125177	0.255631	
15000	71.353907	2	0.117355	0.243095	0.119950	0.134301	0.239819	0.145480	0.117355	0.243095	0.119950	0.134301	0.239819	0.145480	0.117355	0.243095	0.119950	0.134301	0.239819	0.145480	0.245369	0.119850	0.132745	0.126382	0.122196	0.253457	0.245369	0.119850	0.132745	0.126382	0.122196	0.253457	0.245369	0.119850	0.132745	0.126382	0.122196	0.253457	
16000	71.353907	2	0.125448	0.245179	0.122711	0.132796	0.234501	0.139364	0.125448	0.245179	0.122711	0.132796	0.234501	0.139364	0.125448	0.245179	0.122711	0.132796	0.234501	0.139364	0.247034	0.127760	0.128783	0.123046	0.133270	0.240107	0.247034	0.127760	0.128783	0.123046	0.133270	0.240107	0.247034	0.127760	0.128783	0.123046	0.133270	0.240107	
