Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.120859	0.265794	0.128008	0.132186	0.225539	0.127613	0.120859	0.265794	0.128008	0.132186	0.225539	0.127613	0.120859	0.265794	0.128008	0.132186	0.225539	0.127613	0.266099	0.115941	0.148271	0.122892	0.119054	0.227743	0.266099	0.115941	0.148271	0.122892	0.119054	0.227743	0.266099	0.115941	0.148271	0.122892	0.119054	0.227743	
2000	1.695768	2	0.126867	0.256985	0.132088	0.124967	0.242308	0.116785	0.126867	0.256985	0.132088	0.124967	0.242308	0.116785	0.126867	0.256985	0.132088	0.124967	0.242308	0.116785	0.246092	0.112995	0.140318	0.128137	0.127383	0.245076	0.246092	0.112995	0.140318	0.128137	0.127383	0.245076	0.246092	0.112995	0.140318	0.128137	0.127383	0.245076	
3000	1.695768	2	0.137119	0.264226	0.126474	0.136775	0.222046	0.113360	0.137119	0.264226	0.126474	0.136775	0.222046	0.113360	0.137119	0.264226	0.126474	0.136775	0.222046	0.113360	0.246920	0.122973	0.135685	0.128262	0.131642	0.234519	0.246920	0.122973	0.135685	0.128262	0.131642	0.234519	0.246920	0.122973	0.135685	0.128262	0.131642	0.234519	
4000	1.695768	2	0.120917	0.257643	0.131413	0.142443	0.226569	0.121014	0.120917	0.257643	0.131413	0.142443	0.226569	0.121014	0.120917	0.257643	0.131413	0.142443	0.226569	0.121014	0.224227	0.134390	0.139549	0.128520	0.110723	0.262591	0.224227	0.134390	0.139549	0.128520	0.110723	0.262591	0.224227	0.134390	0.139549	0.128520	0.110723	0.262591	
5000	1.695768	2	0.129491	0.250477	0.129984	0.140695	0.243409	0.105945	0.129491	0.250477	0.129984	0.140695	0.243409	0.105945	0.129491	0.250477	0.129984	0.140695	0.243409	0.105945	0.263243	0.121537	0.137680	0.126621	0.119053	0.231866	0.263243	0.121537	0.137680	0.126621	0.119053	0.231866	0.263243	0.121537	0.137680	0.126621	0.119053	0.231866	
6000	1.695768	2	0.132059	0.257939	0.134385	0.133206	0.227469	0.114943	0.132059	0.257939	0.134385	0.133206	0.227469	0.114943	0.132059	0.257939	0.134385	0.133206	0.227469	0.114943	0.250321	0.120957	0.157172	0.115750	0.117752	0.238048	0.250321	0.120957	0.157172	0.115750	0.117752	0.238048	0.250321	0.120957	0.157172	0.115750	0.117752	0.238048	
7000	1.695768	2	0.127575	0.248028	0.136253	0.132758	0.236484	0.118901	0.127575	0.248028	0.136253	0.132758	0.236484	0.118901	0.127575	0.248028	0.136253	0.132758	0.236484	0.118901	0.255494	0.113876	0.151482	0.128841	0.109519	0.240788	0.255494	0.113876	0.151482	0.128841	0.109519	0.240788	0.255494	0.113876	0.151482	0.128841	0.109519	0.240788	
8000	1.695768	2	0.129359	0.248375	0.131930	0.143879	0.228017	0.118440	0.129359	0.248375	0.131930	0.143879	0.228017	0.118440	0.129359	0.248375	0.131930	0.143879	0.228017	0.118440	0.231562	0.113719	0.146115	0.122173	0.119101	0.267329	0.231562	0.113719	0.146115	0.122173	0.119101	0.267329	0.231562	0.113719	0.146115	0.122173	0.119101	0.267329	
9000	1.695768	2	0.131037	0.244140	0.128673	0.143703	0.234463	0.117985	0.131037	0.244140	0.128673	0.143703	0.234463	0.117985	0.131037	0.244140	0.128673	0.143703	0.234463	0.117985	0.250765	0.115778	0.133865	0.133275	0.116649	0.249669	0.250765	0.115778	0.133865	0.133275	0.116649	0.249669	0.250765	0.115778	0.133865	0.133275	0.116649	0.249669	
10000	1.695768	2	0.126466	0.242429	0.128315	0.143644	0.233812	0.125334	0.126466	0.242429	0.128315	0.143644	0.233812	0.125334	0.126466	0.242429	0.128315	0.143644	0.233812	0.125334	0.237464	0.132021	0.115685	0.142301	0.113640	0.258888	0.237464	0.132021	0.115685	0.142301	0.113640	0.258888	0.237464	0.132021	0.115685	0.142301	0.113640	0.258888	
