Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.111913	0.392715	0.397932	0.097440	0.264688	0.243767	0.235564	0.255981	0.410266	0.099580	0.102366	0.387788	0.111913	0.392715	0.397932	0.097440	0.264688	0.243767	0.235564	0.255981	0.410266	0.099580	0.102366	0.387788	
2000	1.695768	3	0.103784	0.396368	0.395549	0.104299	0.260662	0.248046	0.240785	0.250506	0.410266	0.099580	0.102366	0.387788	0.103784	0.396368	0.395549	0.104299	0.260662	0.248046	0.240785	0.250506	0.410266	0.099580	0.102366	0.387788	
3000	1.695768	3	0.105325	0.387560	0.402093	0.105022	0.264672	0.233060	0.247988	0.254280	0.400221	0.101903	0.096404	0.401472	0.105325	0.387560	0.402093	0.105022	0.264672	0.233060	0.247988	0.254280	0.400221	0.101903	0.096404	0.401472	
4000	1.695768	3	0.101356	0.397574	0.395037	0.106033	0.267294	0.248351	0.234945	0.249410	0.399320	0.098867	0.102589	0.399224	0.101356	0.397574	0.395037	0.106033	0.267294	0.248351	0.234945	0.249410	0.399320	0.098867	0.102589	0.399224	
5000	1.695768	3	0.101356	0.397574	0.395037	0.106033	0.267294	0.248351	0.234945	0.249410	0.399320	0.098867	0.102589	0.399224	0.101356	0.397574	0.395037	0.106033	0.267294	0.248351	0.234945	0.249410	0.399320	0.098867	0.102589	0.399224	
6000	1.695768	3	0.101356	0.397574	0.395037	0.106033	0.258151	0.249937	0.240960	0.250952	0.399320	0.098867	0.102589	0.399224	0.101356	0.397574	0.395037	0.106033	0.258151	0.249937	0.240960	0.250952	0.399320	0.098867	0.102589	0.399224	
7000	1.695768	3	0.101356	0.397574	0.395037	0.106033	0.255823	0.259371	0.242029	0.242777	0.399320	0.098867	0.102589	0.399224	0.101356	0.397574	0.395037	0.106033	0.255823	0.259371	0.242029	0.242777	0.399320	0.098867	0.102589	0.399224	
8000	1.695768	3	0.101356	0.397574	0.395037	0.106033	0.243833	0.252288	0.246251	0.257629	0.399320	0.098867	0.102589	0.399224	0.101356	0.397574	0.395037	0.106033	0.243833	0.252288	0.246251	0.257629	0.399320	0.098867	0.102589	0.399224	
9000	1.695768	3	0.101356	0.397574	0.395037	0.106033	0.258534	0.247636	0.237438	0.256392	0.399320	0.098867	0.102589	0.399224	0.101356	0.397574	0.395037	0.106033	0.258534	0.247636	0.237438	0.256392	0.399320	0.098867	0.102589	0.399224	
10000	1.695768	3	0.099488	0.396841	0.400428	0.103243	0.256032	0.251071	0.239249	0.253648	0.403764	0.099866	0.102414	0.393957	0.099488	0.396841	0.400428	0.103243	0.256032	0.251071	0.239249	0.253648	0.403764	0.099866	0.102414	0.393957	
11000	1.695768	3	0.099488	0.396841	0.400428	0.103243	0.256032	0.251071	0.239249	0.253648	0.403764	0.099866	0.102414	0.393957	0.099488	0.396841	0.400428	0.103243	0.256032	0.251071	0.239249	0.253648	0.403764	0.099866	0.102414	0.393957	
12000	1.695768	3	0.099081	0.404494	0.393425	0.103000	0.265716	0.246814	0.242604	0.244866	0.394743	0.102008	0.097618	0.405631	0.099081	0.404494	0.393425	0.103000	0.265716	0.246814	0.242604	0.244866	0.394743	0.102008	0.097618	0.405631	
