Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.099921	0.411514	0.375693	0.112872	0.259435	0.256552	0.236229	0.247784	0.383504	0.110536	0.109132	0.396828	0.099921	0.411514	0.375693	0.112872	0.259435	0.256552	0.236229	0.247784	0.383504	0.110536	0.109132	0.396828	
2000	71.353907	3	0.097596	0.402137	0.389302	0.110965	0.241682	0.255336	0.253004	0.249977	0.378732	0.108796	0.109031	0.403441	0.097596	0.402137	0.389302	0.110965	0.241682	0.255336	0.253004	0.249977	0.378732	0.108796	0.109031	0.403441	
3000	71.353907	3	0.096075	0.419409	0.384649	0.099867	0.246871	0.254241	0.240773	0.258115	0.386704	0.100509	0.104726	0.408061	0.096075	0.419409	0.384649	0.099867	0.246871	0.254241	0.240773	0.258115	0.386704	0.100509	0.104726	0.408061	
4000	71.353907	3	0.096075	0.419409	0.384649	0.099867	0.247834	0.251637	0.239300	0.261230	0.389261	0.100679	0.103770	0.406290	0.096075	0.419409	0.384649	0.099867	0.247834	0.251637	0.239300	0.261230	0.389261	0.100679	0.103770	0.406290	
5000	71.353907	3	0.103565	0.392545	0.401635	0.102255	0.258804	0.254833	0.239547	0.246815	0.389261	0.100679	0.103770	0.406290	0.103565	0.392545	0.401635	0.102255	0.258804	0.254833	0.239547	0.246815	0.389261	0.100679	0.103770	0.406290	
6000	71.353907	3	0.098901	0.406285	0.395089	0.099725	0.236050	0.263123	0.250634	0.250193	0.389261	0.100679	0.103770	0.406290	0.098901	0.406285	0.395089	0.099725	0.236050	0.263123	0.250634	0.250193	0.389261	0.100679	0.103770	0.406290	
7000	71.353907	3	0.098901	0.406285	0.395089	0.099725	0.264614	0.246105	0.236752	0.252529	0.389261	0.100679	0.103770	0.406290	0.098901	0.406285	0.395089	0.099725	0.264614	0.246105	0.236752	0.252529	0.389261	0.100679	0.103770	0.406290	
8000	71.353907	3	0.102095	0.410469	0.388519	0.098916	0.267609	0.250050	0.245262	0.237079	0.389261	0.100679	0.103770	0.406290	0.102095	0.410469	0.388519	0.098916	0.267609	0.250050	0.245262	0.237079	0.389261	0.100679	0.103770	0.406290	
9000	71.353907	3	0.102095	0.410469	0.388519	0.098916	0.245595	0.254307	0.251385	0.248713	0.388918	0.101737	0.102200	0.407146	0.102095	0.410469	0.388519	0.098916	0.245595	0.254307	0.251385	0.248713	0.388918	0.101737	0.102200	0.407146	
10000	71.353907	3	0.103150	0.400551	0.395241	0.101058	0.254451	0.247499	0.225142	0.272907	0.388918	0.101737	0.102200	0.407146	0.103150	0.400551	0.395241	0.101058	0.254451	0.247499	0.225142	0.272907	0.388918	0.101737	0.102200	0.407146	
