Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	8.805806	11.811183	20.673796	8.805806	11.811183	20.673796	
2000	0.092720	3	8.943034	10.983099	21.018419	8.943034	10.983099	21.018419	
3000	0.092720	4	8.816641	11.881069	21.911034	8.816641	9.872910	21.911034	
4000	0.092720	3	8.716992	10.732393	19.650217	8.716992	10.732393	19.650217	
5000	0.092720	3	8.835627	10.670202	21.190607	8.835627	10.670202	21.190607	
6000	0.092720	4	7.808505	10.861090	19.788879	7.808505	11.045636	19.788879	
7000	0.092720	3	8.257969	11.384225	21.469565	8.257969	11.384225	21.469565	
8000	0.092720	3	8.513799	11.753976	20.916597	8.513799	11.753976	20.916597	
9000	0.092720	3	8.763511	11.980360	21.133660	8.763511	11.980360	21.133660	
10000	0.092720	3	10.810477	10.810477	22.103026	8.918731	10.810477	22.103026	
11000	0.092720	4	10.138185	10.609776	21.674743	9.035432	10.138185	21.674743	
12000	0.092720	4	10.142328	10.677125	21.015511	7.829586	10.677125	21.015511	
13000	0.092720	3	10.965956	10.965956	21.730326	8.184573	10.965956	21.730326	
14000	0.092720	3	11.060117	11.060117	21.348039	8.896272	11.060117	21.348039	
15000	0.092720	3	10.731831	10.731831	21.292406	7.561926	10.731831	21.292406	
16000	0.092720	4	10.185043	12.270731	21.719698	8.637993	10.185043	21.719698	
17000	0.092720	4	9.368210	11.347415	20.595762	8.130453	11.347415	20.595762	
18000	0.092720	3	10.765296	10.765296	20.308660	8.774396	10.765296	20.308660	
19000	0.092720	4	10.498633	12.613013	20.021846	8.653830	10.498633	20.021846	
20000	0.092720	4	10.557213	11.951762	20.316825	9.030251	10.557213	20.316825	
21000	0.092720	3	10.992402	10.992402	19.851487	9.333849	10.992402	19.851487	
22000	0.092720	3	10.714787	10.714787	18.985842	8.277407	10.714787	18.985842	
23000	0.092720	3	10.586203	10.586203	19.506267	8.565918	10.586203	19.506267	
24000	0.092720	4	9.498319	10.944956	20.196525	8.041209	10.944956	20.196525	
25000	0.092720	3	10.879966	10.879966	19.896648	7.892069	10.879966	19.896648	
26000	0.092720	4	9.622438	12.143602	20.408407	8.025477	12.143602	20.408407	
27000	0.092720	3	10.081433	10.081433	19.998912	8.245221	10.081433	19.998912	
28000	0.092720	3	8.825582	11.568938	19.170076	8.825582	11.568938	19.170076	
29000	0.092720	4	10.289760	12.608371	19.841960	8.276028	10.289760	19.841960	
30000	0.092720	4	10.095172	11.306362	19.500035	8.712795	10.095172	19.500035	
31000	0.092720	4	10.778909	12.789920	19.772622	7.759901	10.778909	19.772622	
32000	0.092720	3	10.876521	10.876521	19.112520	7.965682	10.876521	19.112520	
33000	0.092720	4	9.312465	11.186385	19.122268	8.296759	11.186385	19.122268	
34000	0.092720	5	9.013440	11.562680	18.849714	8.149455	10.274393	18.849714	
35000	0.092720	4	8.237767	11.851338	19.653948	8.237767	10.369389	19.653948	
36000	0.092720	3	8.807218	11.037742	18.785377	8.807218	8.807218	18.785377	
37000	0.092720	4	9.294332	10.713219	18.844112	7.691473	10.713219	18.844112	
38000	0.092720	4	9.533793	11.281689	20.406153	7.771881	9.533793	20.406153	
39000	0.092720	4	9.531594	10.864709	19.273523	8.470406	10.864709	19.273523	
40000	0.092720	3	8.084078	10.628566	19.144144	8.084078	10.628566	19.144144	
41000	0.092720	3	8.320184	11.547019	18.599177	8.320184	11.547019	18.599177	
42000	0.092720	5	9.392473	11.865421	20.562626	8.651987	9.931226	20.562626	
43000	0.092720	4	8.584774	12.070413	18.394829	8.584774	9.965431	18.394829	
44000	0.092720	4	7.924295	11.974052	19.198482	7.924295	9.754159	19.198482	
