Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.205762	0.050166	0.667586	0.667586	0.050166	0.205762	
2000	0.092720	3	0.211346	0.054770	0.692055	0.692055	0.054770	0.211346	
3000	0.092720	3	0.199296	0.052434	0.704131	0.704131	0.052434	0.199296	
4000	0.092720	3	0.205380	0.051654	0.723534	0.723534	0.051654	0.205380	
5000	0.092720	3	0.210463	0.054326	0.699458	0.699458	0.054326	0.210463	
6000	0.092720	3	0.207131	0.054845	0.697631	0.697631	0.054845	0.207131	
7000	0.092720	3	0.208625	0.055296	0.701285	0.701285	0.055296	0.208625	
8000	0.092720	3	0.199430	0.052958	0.688928	0.688928	0.052958	0.199430	
9000	0.092720	3	0.199954	0.054806	0.723375	0.723375	0.054806	0.199954	
10000	0.092720	3	0.204523	0.056330	0.740945	0.740945	0.056330	0.204523	
11000	0.092720	3	0.203600	0.057435	0.735089	0.735089	0.057435	0.203600	
12000	0.092720	3	0.202606	0.054336	0.713620	0.713620	0.054336	0.202606	
13000	0.092720	3	0.204564	0.056050	0.748809	0.748809	0.056050	0.204564	
14000	0.092720	3	0.202473	0.057594	0.740700	0.740700	0.057594	0.202473	
15000	0.092720	3	0.204107	0.054896	0.735764	0.735764	0.054896	0.204107	
16000	0.092720	3	0.196211	0.055965	0.682767	0.682767	0.055965	0.196211	
17000	0.092720	3	0.197146	0.057342	0.736067	0.736067	0.057342	0.197146	
18000	0.092720	3	0.196873	0.057552	0.678936	0.678936	0.057552	0.196873	
19000	0.092720	3	0.213863	0.056425	0.720064	0.720064	0.056425	0.213863	
20000	0.092720	3	0.199922	0.057397	0.684505	0.684505	0.057397	0.199922	
21000	0.092720	3	0.201998	0.056327	0.701660	0.701660	0.056327	0.201998	
22000	0.092720	3	0.198792	0.055124	0.722660	0.722660	0.055124	0.198792	
23000	0.092720	3	0.205523	0.059227	0.710050	0.710050	0.059227	0.205523	
24000	0.092720	3	0.194841	0.058719	0.719352	0.719352	0.058719	0.194841	
25000	0.092720	3	0.199802	0.059489	0.728651	0.728651	0.059489	0.199802	
26000	0.092720	3	0.206943	0.057829	0.743051	0.743051	0.057829	0.206943	
27000	0.092720	3	0.203125	0.056628	0.731461	0.731461	0.056628	0.203125	
28000	0.092720	3	0.198926	0.059069	0.748001	0.748001	0.059069	0.198926	
29000	0.092720	3	0.197995	0.059338	0.726203	0.726203	0.059338	0.197995	
30000	0.092720	3	0.200717	0.059474	0.742888	0.742888	0.059474	0.200717	
31000	0.092720	3	0.210234	0.061457	0.735467	0.735467	0.061457	0.210234	
32000	0.092720	3	0.199831	0.059129	0.698850	0.698850	0.059129	0.199831	
33000	0.092720	3	0.204147	0.060605	0.774615	0.774615	0.060605	0.204147	
34000	0.092720	3	0.204275	0.060979	0.782380	0.782380	0.060979	0.204275	
35000	0.092720	3	0.203213	0.057685	0.719885	0.719885	0.057685	0.203213	
36000	0.092720	3	0.200450	0.058349	0.725842	0.725842	0.058349	0.200450	
37000	0.092720	3	0.199770	0.059400	0.745997	0.745997	0.059400	0.199770	
38000	0.092720	3	0.204129	0.059324	0.741631	0.741631	0.059324	0.204129	
39000	0.092720	3	0.204014	0.059187	0.729277	0.729277	0.059187	0.204014	
40000	0.092720	3	0.204583	0.057139	0.723627	0.723627	0.057139	0.204583	
41000	0.092720	3	0.200809	0.057305	0.777848	0.777848	0.057305	0.200809	
42000	0.092720	3	0.208698	0.056894	0.765845	0.765845	0.056894	0.208698	
43000	0.092720	3	0.209893	0.058039	0.754991	0.754991	0.058039	0.209893	
44000	0.092720	3	0.208564	0.058962	0.722992	0.722992	0.058962	0.208564	
45000	0.092720	3	0.204428	0.054428	0.738159	0.738159	0.054428	0.204428	
46000	0.092720	3	0.196641	0.059668	0.745091	0.745091	0.059668	0.196641	
47000	0.092720	3	0.206403	0.057363	0.714325	0.714325	0.057363	0.206403	
48000	0.092720	3	0.197722	0.061045	0.730015	0.730015	0.061045	0.197722	
49000	0.092720	3	0.194028	0.057127	0.732480	0.732480	0.057127	0.194028	
50000	0.092720	3	0.205904	0.058693	0.763885	0.763885	0.058693	0.205904	
51000	0.092720	3	0.198402	0.058804	0.761523	0.761523	0.058804	0.198402	
52000	0.092720	3	0.208648	0.058667	0.735079	0.735079	0.058667	0.208648	
53000	0.092720	3	0.206970	0.055624	0.745431	0.745431	0.055624	0.206970	
54000	0.092720	3	0.199355	0.058118	0.742888	0.742888	0.058118	0.199355	
55000	0.092720	3	0.197510	0.057259	0.730765	0.730765	0.057259	0.197510	
56000	0.092720	3	0.197735	0.058358	0.760745	0.760745	0.058358	0.197735	
57000	0.092720	4	0.203392	0.061113	0.740580	0.740580	0.061113	0.209956	
58000	0.092720	3	0.196243	0.056216	0.711989	0.711989	0.056216	0.196243	
59000	0.092720	3	0.204237	0.060069	0.730841	0.730841	0.060069	0.204237	
60000	0.092720	3	0.199890	0.060983	0.706501	0.706501	0.060983	0.199890	
61000	0.092720	3	0.203613	0.059829	0.718753	0.718753	0.059829	0.203613	
62000	0.092720	3	0.207472	0.057799	0.745200	0.745200	0.057799	0.207472	
63000	0.092720	3	0.196038	0.058022	0.724410	0.724410	0.058022	0.196038	
64000	0.092720	3	0.196418	0.059778	0.715448	0.715448	0.059778	0.196418	
65000	0.092720	3	0.209628	0.058020	0.763191	0.763191	0.058020	0.209628	
66000	0.092720	3	0.206774	0.059545	0.766241	0.766241	0.059545	0.206774	
67000	0.092720	3	0.205692	0.057085	0.699912	0.699912	0.057085	0.205692	
68000	0.092720	3	0.199321	0.059624	0.722113	0.722113	0.059624	0.199321	
69000	0.092720	3	0.201051	0.059474	0.722467	0.722467	0.059474	0.201051	
70000	0.092720	3	0.206481	0.059983	0.751495	0.751495	0.059983	0.206481	
71000	0.092720	3	0.203516	0.059049	0.744843	0.744843	0.059049	0.203516	
72000	0.092720	3	0.197050	0.058352	0.764176	0.764176	0.058352	0.197050	
73000	0.092720	3	0.202784	0.057778	0.795442	0.795442	0.057778	0.202784	
74000	0.092720	3	0.203433	0.062072	0.765849	0.765849	0.062072	0.203433	
75000	0.092720	3	0.200580	0.055945	0.785005	0.785005	0.055945	0.200580	
76000	0.092720	3	0.210383	0.056825	0.769230	0.769230	0.056825	0.210383	
77000	0.092720	3	0.206509	0.056967	0.779777	0.779777	0.056967	0.206509	
