Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.106735	0.384748	0.404208	0.104309	0.278005	0.247748	0.219754	0.254493	0.405668	0.092000	0.102718	0.399614	0.106735	0.384748	0.404208	0.104309	0.278005	0.247748	0.219754	0.254493	0.405668	0.092000	0.102718	0.399614	
2000	1.695768	3	0.102781	0.397909	0.389957	0.109352	0.248185	0.250711	0.232159	0.268945	0.405668	0.092000	0.102718	0.399614	0.102781	0.397909	0.389957	0.109352	0.248185	0.250711	0.232159	0.268945	0.405668	0.092000	0.102718	0.399614	
3000	1.695768	3	0.103927	0.396288	0.389470	0.110316	0.272688	0.248890	0.231378	0.247044	0.395144	0.104185	0.100712	0.399959	0.103927	0.396288	0.389470	0.110316	0.272688	0.248890	0.231378	0.247044	0.395144	0.104185	0.100712	0.399959	
4000	1.695768	3	0.103927	0.396288	0.389470	0.110316	0.259673	0.246340	0.230443	0.263544	0.399937	0.101058	0.104587	0.394418	0.103927	0.396288	0.389470	0.110316	0.259673	0.246340	0.230443	0.263544	0.399937	0.101058	0.104587	0.394418	
5000	1.695768	3	0.103927	0.396288	0.389470	0.110316	0.260969	0.261348	0.235637	0.242046	0.399937	0.101058	0.104587	0.394418	0.103927	0.396288	0.389470	0.110316	0.260969	0.261348	0.235637	0.242046	0.399937	0.101058	0.104587	0.394418	
6000	1.695768	3	0.104780	0.401506	0.389281	0.104433	0.272341	0.248295	0.232596	0.246768	0.399937	0.101058	0.104587	0.394418	0.104780	0.401506	0.389281	0.104433	0.272341	0.248295	0.232596	0.246768	0.399937	0.101058	0.104587	0.394418	
7000	1.695768	3	0.106295	0.393959	0.396815	0.102931	0.254816	0.251987	0.240412	0.252785	0.399937	0.101058	0.104587	0.394418	0.106295	0.393959	0.396815	0.102931	0.254816	0.251987	0.240412	0.252785	0.399937	0.101058	0.104587	0.394418	
8000	1.695768	3	0.106295	0.393959	0.396815	0.102931	0.257345	0.258634	0.225026	0.258994	0.399937	0.101058	0.104587	0.394418	0.106295	0.393959	0.396815	0.102931	0.257345	0.258634	0.225026	0.258994	0.399937	0.101058	0.104587	0.394418	
9000	1.695768	3	0.100016	0.392801	0.406223	0.100960	0.258693	0.244137	0.241097	0.256072	0.400067	0.103329	0.104804	0.391800	0.100016	0.392801	0.406223	0.100960	0.258693	0.244137	0.241097	0.256072	0.400067	0.103329	0.104804	0.391800	
10000	1.695768	3	0.105941	0.401127	0.386648	0.106284	0.256684	0.248490	0.224967	0.269859	0.398317	0.098206	0.105122	0.398354	0.105941	0.401127	0.386648	0.106284	0.256684	0.248490	0.224967	0.269859	0.398317	0.098206	0.105122	0.398354	
11000	1.695768	3	0.105941	0.401127	0.386648	0.106284	0.259408	0.254653	0.237428	0.248510	0.398317	0.098206	0.105122	0.398354	0.105941	0.401127	0.386648	0.106284	0.259408	0.254653	0.237428	0.248510	0.398317	0.098206	0.105122	0.398354	
12000	1.695768	3	0.100995	0.401781	0.389923	0.107301	0.262031	0.254404	0.233808	0.249757	0.398317	0.098206	0.105122	0.398354	0.100995	0.401781	0.389923	0.107301	0.262031	0.254404	0.233808	0.249757	0.398317	0.098206	0.105122	0.398354	
13000	1.695768	3	0.103947	0.403300	0.387995	0.104757	0.260736	0.250133	0.233886	0.255244	0.398317	0.098206	0.105122	0.398354	0.103947	0.403300	0.387995	0.104757	0.260736	0.250133	0.233886	0.255244	0.398317	0.098206	0.105122	0.398354	
14000	1.695768	3	0.102171	0.388454	0.404184	0.105191	0.260736	0.250133	0.233886	0.255244	0.398317	0.098206	0.105122	0.398354	0.102171	0.388454	0.404184	0.105191	0.260736	0.250133	0.233886	0.255244	0.398317	0.098206	0.105122	0.398354	
15000	1.695768	3	0.108812	0.390517	0.396405	0.104266	0.260736	0.250133	0.233886	0.255244	0.398317	0.098206	0.105122	0.398354	0.108812	0.390517	0.396405	0.104266	0.260736	0.250133	0.233886	0.255244	0.398317	0.098206	0.105122	0.398354	
16000	1.695768	3	0.108812	0.390517	0.396405	0.104266	0.260888	0.256483	0.230873	0.251756	0.398317	0.098206	0.105122	0.398354	0.108812	0.390517	0.396405	0.104266	0.260888	0.256483	0.230873	0.251756	0.398317	0.098206	0.105122	0.398354	
17000	1.695768	3	0.104905	0.399030	0.390857	0.105209	0.258170	0.253531	0.239972	0.248327	0.400699	0.099616	0.103689	0.395996	0.104905	0.399030	0.390857	0.105209	0.258170	0.253531	0.239972	0.248327	0.400699	0.099616	0.103689	0.395996	
18000	1.695768	3	0.098953	0.405035	0.397396	0.098617	0.254099	0.263211	0.232357	0.250334	0.400699	0.099616	0.103689	0.395996	0.098953	0.405035	0.397396	0.098617	0.254099	0.263211	0.232357	0.250334	0.400699	0.099616	0.103689	0.395996	
19000	1.695768	3	0.097366	0.417972	0.385890	0.098772	0.252789	0.258834	0.232868	0.255510	0.400699	0.099616	0.103689	0.395996	0.097366	0.417972	0.385890	0.098772	0.252789	0.258834	0.232868	0.255510	0.400699	0.099616	0.103689	0.395996	
20000	1.695768	3	0.098943	0.405260	0.391067	0.104731	0.254398	0.261172	0.246399	0.238030	0.400699	0.099616	0.103689	0.395996	0.098943	0.405260	0.391067	0.104731	0.254398	0.261172	0.246399	0.238030	0.400699	0.099616	0.103689	0.395996	
21000	1.695768	3	0.095302	0.403411	0.401230	0.100058	0.254040	0.262643	0.233848	0.249470	0.400699	0.099616	0.103689	0.395996	0.095302	0.403411	0.401230	0.100058	0.254040	0.262643	0.233848	0.249470	0.400699	0.099616	0.103689	0.395996	
22000	1.695768	3	0.102817	0.401684	0.393070	0.102429	0.251777	0.263025	0.242260	0.242938	0.400699	0.099616	0.103689	0.395996	0.102817	0.401684	0.393070	0.102429	0.251777	0.263025	0.242260	0.242938	0.400699	0.099616	0.103689	0.395996	
23000	1.695768	3	0.102817	0.401684	0.393070	0.102429	0.265603	0.255701	0.230331	0.248365	0.400699	0.099616	0.103689	0.395996	0.102817	0.401684	0.393070	0.102429	0.265603	0.255701	0.230331	0.248365	0.400699	0.099616	0.103689	0.395996	
24000	1.695768	3	0.103307	0.400915	0.391765	0.104013	0.254132	0.262297	0.230982	0.252589	0.400699	0.099616	0.103689	0.395996	0.103307	0.400915	0.391765	0.104013	0.254132	0.262297	0.230982	0.252589	0.400699	0.099616	0.103689	0.395996	
25000	1.695768	3	0.098696	0.397047	0.395993	0.108264	0.255760	0.263106	0.236025	0.245110	0.387660	0.096101	0.110944	0.405295	0.098696	0.397047	0.395993	0.108264	0.255760	0.263106	0.236025	0.245110	0.387660	0.096101	0.110944	0.405295	
26000	1.695768	3	0.105560	0.392660	0.401506	0.100274	0.271818	0.241075	0.245983	0.241124	0.392508	0.099823	0.103453	0.404216	0.105560	0.392660	0.401506	0.100274	0.271818	0.241075	0.245983	0.241124	0.392508	0.099823	0.103453	0.404216	
27000	1.695768	3	0.107380	0.402174	0.383736	0.106710	0.250757	0.261065	0.241371	0.246807	0.397052	0.100107	0.103645	0.399195	0.107380	0.402174	0.383736	0.106710	0.250757	0.261065	0.241371	0.246807	0.397052	0.100107	0.103645	0.399195	
28000	1.695768	3	0.109621	0.405270	0.383388	0.101721	0.256840	0.257525	0.224510	0.261124	0.397052	0.100107	0.103645	0.399195	0.109621	0.405270	0.383388	0.101721	0.256840	0.257525	0.224510	0.261124	0.397052	0.100107	0.103645	0.399195	
29000	1.695768	3	0.101773	0.392913	0.400602	0.104712	0.255798	0.257400	0.238735	0.248067	0.396254	0.104388	0.101503	0.397854	0.101773	0.392913	0.400602	0.104712	0.255798	0.257400	0.238735	0.248067	0.396254	0.104388	0.101503	0.397854	
30000	1.695768	3	0.102167	0.398609	0.390273	0.108950	0.259454	0.252434	0.243664	0.244448	0.396254	0.104388	0.101503	0.397854	0.102167	0.398609	0.390273	0.108950	0.259454	0.252434	0.243664	0.244448	0.396254	0.104388	0.101503	0.397854	
31000	1.695768	3	0.099081	0.392151	0.405727	0.103042	0.250216	0.256284	0.244006	0.249495	0.396254	0.104388	0.101503	0.397854	0.099081	0.392151	0.405727	0.103042	0.250216	0.256284	0.244006	0.249495	0.396254	0.104388	0.101503	0.397854	
32000	1.695768	3	0.104020	0.400456	0.390165	0.105360	0.257469	0.249747	0.242894	0.249890	0.396254	0.104388	0.101503	0.397854	0.104020	0.400456	0.390165	0.105360	0.257469	0.249747	0.242894	0.249890	0.396254	0.104388	0.101503	0.397854	
33000	1.695768	3	0.106685	0.410624	0.382724	0.099967	0.255629	0.249196	0.242944	0.252231	0.401534	0.100794	0.102682	0.394990	0.106685	0.410624	0.382724	0.099967	0.255629	0.249196	0.242944	0.252231	0.401534	0.100794	0.102682	0.394990	
34000	1.695768	3	0.099686	0.407700	0.386429	0.106184	0.255629	0.249196	0.242944	0.252231	0.401534	0.100794	0.102682	0.394990	0.099686	0.407700	0.386429	0.106184	0.255629	0.249196	0.242944	0.252231	0.401534	0.100794	0.102682	0.394990	
35000	1.695768	3	0.100140	0.402266	0.390886	0.106708	0.253422	0.271898	0.234946	0.239734	0.401534	0.100794	0.102682	0.394990	0.100140	0.402266	0.390886	0.106708	0.253422	0.271898	0.234946	0.239734	0.401534	0.100794	0.102682	0.394990	
36000	1.695768	3	0.099770	0.399377	0.393811	0.107042	0.256726	0.252790	0.233324	0.257160	0.401534	0.100794	0.102682	0.394990	0.099770	0.399377	0.393811	0.107042	0.256726	0.252790	0.233324	0.257160	0.401534	0.100794	0.102682	0.394990	
37000	1.695768	3	0.099458	0.399880	0.393180	0.107482	0.269080	0.251575	0.239438	0.239907	0.401534	0.100794	0.102682	0.394990	0.099458	0.399880	0.393180	0.107482	0.269080	0.251575	0.239438	0.239907	0.401534	0.100794	0.102682	0.394990	
38000	1.695768	3	0.099458	0.399880	0.393180	0.107482	0.244062	0.251727	0.248226	0.255985	0.394410	0.103066	0.104014	0.398510	0.099458	0.399880	0.393180	0.107482	0.244062	0.251727	0.248226	0.255985	0.394410	0.103066	0.104014	0.398510	
39000	1.695768	3	0.100761	0.405123	0.388365	0.105751	0.249077	0.253681	0.238589	0.258654	0.394410	0.103066	0.104014	0.398510	0.100761	0.405123	0.388365	0.105751	0.249077	0.253681	0.238589	0.258654	0.394410	0.103066	0.104014	0.398510	
40000	1.695768	3	0.100761	0.405123	0.388365	0.105751	0.239560	0.266439	0.243190	0.250811	0.394410	0.103066	0.104014	0.398510	0.100761	0.405123	0.388365	0.105751	0.239560	0.266439	0.243190	0.250811	0.394410	0.103066	0.104014	0.398510	
41000	1.695768	3	0.102037	0.395672	0.405533	0.096757	0.245654	0.261139	0.242448	0.250759	0.393910	0.103564	0.105486	0.397041	0.102037	0.395672	0.405533	0.096757	0.245654	0.261139	0.242448	0.250759	0.393910	0.103564	0.105486	0.397041	
42000	1.695768	3	0.105417	0.407663	0.386784	0.100136	0.258679	0.264616	0.226744	0.249961	0.393910	0.103564	0.105486	0.397041	0.105417	0.407663	0.386784	0.100136	0.258679	0.264616	0.226744	0.249961	0.393910	0.103564	0.105486	0.397041	
43000	1.695768	3	0.105819	0.396369	0.400032	0.097780	0.249576	0.243027	0.250956	0.256441	0.392640	0.101329	0.102278	0.403753	0.105819	0.396369	0.400032	0.097780	0.249576	0.243027	0.250956	0.256441	0.392640	0.101329	0.102278	0.403753	
44000	1.695768	3	0.107999	0.406342	0.380386	0.105272	0.255474	0.240923	0.241603	0.262000	0.404897	0.101081	0.103354	0.390669	0.107999	0.406342	0.380386	0.105272	0.255474	0.240923	0.241603	0.262000	0.404897	0.101081	0.103354	0.390669	
45000	1.695768	3	0.107999	0.406342	0.380386	0.105272	0.255475	0.254744	0.236511	0.253270	0.404897	0.101081	0.103354	0.390669	0.107999	0.406342	0.380386	0.105272	0.255475	0.254744	0.236511	0.253270	0.404897	0.101081	0.103354	0.390669	
46000	1.695768	3	0.106419	0.395213	0.396626	0.101742	0.248822	0.258308	0.226285	0.266585	0.398309	0.102443	0.103505	0.395743	0.106419	0.395213	0.396626	0.101742	0.248822	0.258308	0.226285	0.266585	0.398309	0.102443	0.103505	0.395743	
47000	1.695768	3	0.106419	0.395213	0.396626	0.101742	0.259689	0.259109	0.245596	0.235607	0.398309	0.102443	0.103505	0.395743	0.106419	0.395213	0.396626	0.101742	0.259689	0.259109	0.245596	0.235607	0.398309	0.102443	0.103505	0.395743	
48000	1.695768	3	0.106419	0.395213	0.396626	0.101742	0.249671	0.264190	0.232782	0.253356	0.398309	0.102443	0.103505	0.395743	0.106419	0.395213	0.396626	0.101742	0.249671	0.264190	0.232782	0.253356	0.398309	0.102443	0.103505	0.395743	
49000	1.695768	3	0.104949	0.399482	0.396488	0.099081	0.248978	0.246173	0.244074	0.260775	0.398309	0.102443	0.103505	0.395743	0.104949	0.399482	0.396488	0.099081	0.248978	0.246173	0.244074	0.260775	0.398309	0.102443	0.103505	0.395743	
50000	1.695768	3	0.104949	0.399482	0.396488	0.099081	0.261495	0.254473	0.243528	0.240504	0.398309	0.102443	0.103505	0.395743	0.104949	0.399482	0.396488	0.099081	0.261495	0.254473	0.243528	0.240504	0.398309	0.102443	0.103505	0.395743	
51000	1.695768	3	0.105250	0.405404	0.383719	0.105627	0.264421	0.257082	0.231002	0.247496	0.398309	0.102443	0.103505	0.395743	0.105250	0.405404	0.383719	0.105627	0.264421	0.257082	0.231002	0.247496	0.398309	0.102443	0.103505	0.395743	
52000	1.695768	3	0.099940	0.413250	0.382102	0.104708	0.257934	0.254217	0.238987	0.248861	0.398309	0.102443	0.103505	0.395743	0.099940	0.413250	0.382102	0.104708	0.257934	0.254217	0.238987	0.248861	0.398309	0.102443	0.103505	0.395743	
53000	1.695768	3	0.097310	0.409051	0.390083	0.103556	0.259557	0.251720	0.239289	0.249434	0.398309	0.102443	0.103505	0.395743	0.097310	0.409051	0.390083	0.103556	0.259557	0.251720	0.239289	0.249434	0.398309	0.102443	0.103505	0.395743	
54000	1.695768	3	0.102032	0.398882	0.389895	0.109190	0.264543	0.255969	0.237357	0.242130	0.399326	0.099389	0.105193	0.396092	0.102032	0.398882	0.389895	0.109190	0.264543	0.255969	0.237357	0.242130	0.399326	0.099389	0.105193	0.396092	
55000	1.695768	3	0.102032	0.398882	0.389895	0.109190	0.268792	0.263401	0.223996	0.243811	0.402443	0.099669	0.103174	0.394713	0.102032	0.398882	0.389895	0.109190	0.268792	0.263401	0.223996	0.243811	0.402443	0.099669	0.103174	0.394713	
56000	1.695768	3	0.101792	0.399275	0.395417	0.103516	0.258776	0.245446	0.248588	0.247190	0.405736	0.098213	0.104368	0.391682	0.101792	0.399275	0.395417	0.103516	0.258776	0.245446	0.248588	0.247190	0.405736	0.098213	0.104368	0.391682	
57000	1.695768	3	0.100896	0.392034	0.403217	0.103852	0.263434	0.253872	0.235783	0.246910	0.405736	0.098213	0.104368	0.391682	0.100896	0.392034	0.403217	0.103852	0.263434	0.253872	0.235783	0.246910	0.405736	0.098213	0.104368	0.391682	
58000	1.695768	3	0.105460	0.393236	0.394777	0.106527	0.271484	0.243314	0.237534	0.247668	0.405736	0.098213	0.104368	0.391682	0.105460	0.393236	0.394777	0.106527	0.271484	0.243314	0.237534	0.247668	0.405736	0.098213	0.104368	0.391682	
59000	1.695768	3	0.105460	0.393236	0.394777	0.106527	0.269157	0.248958	0.243015	0.238870	0.405736	0.098213	0.104368	0.391682	0.105460	0.393236	0.394777	0.106527	0.269157	0.248958	0.243015	0.238870	0.405736	0.098213	0.104368	0.391682	
60000	1.695768	3	0.102477	0.397679	0.399161	0.100683	0.256250	0.252844	0.237874	0.253033	0.402510	0.099969	0.101070	0.396450	0.102477	0.397679	0.399161	0.100683	0.256250	0.252844	0.237874	0.253033	0.402510	0.099969	0.101070	0.396450	
61000	1.695768	3	0.097462	0.407037	0.394062	0.101439	0.256265	0.253466	0.242675	0.247594	0.402510	0.099969	0.101070	0.396450	0.097462	0.407037	0.394062	0.101439	0.256265	0.253466	0.242675	0.247594	0.402510	0.099969	0.101070	0.396450	
62000	1.695768	3	0.105370	0.407724	0.389216	0.097689	0.249838	0.263951	0.237806	0.248405	0.402510	0.099969	0.101070	0.396450	0.105370	0.407724	0.389216	0.097689	0.249838	0.263951	0.237806	0.248405	0.402510	0.099969	0.101070	0.396450	
63000	1.695768	3	0.103549	0.406242	0.389754	0.100455	0.253860	0.262468	0.235093	0.248579	0.402510	0.099969	0.101070	0.396450	0.103549	0.406242	0.389754	0.100455	0.253860	0.262468	0.235093	0.248579	0.402510	0.099969	0.101070	0.396450	
64000	1.695768	3	0.100111	0.397260	0.398079	0.104550	0.262634	0.246674	0.242315	0.248377	0.401119	0.097836	0.100771	0.400274	0.100111	0.397260	0.398079	0.104550	0.262634	0.246674	0.242315	0.248377	0.401119	0.097836	0.100771	0.400274	
65000	1.695768	3	0.100111	0.397260	0.398079	0.104550	0.259043	0.256627	0.238769	0.245561	0.401119	0.097836	0.100771	0.400274	0.100111	0.397260	0.398079	0.104550	0.259043	0.256627	0.238769	0.245561	0.401119	0.097836	0.100771	0.400274	
66000	1.695768	3	0.100111	0.397260	0.398079	0.104550	0.250802	0.251025	0.238362	0.259810	0.401119	0.097836	0.100771	0.400274	0.100111	0.397260	0.398079	0.104550	0.250802	0.251025	0.238362	0.259810	0.401119	0.097836	0.100771	0.400274	
67000	1.695768	3	0.105520	0.397179	0.395741	0.101560	0.256356	0.258866	0.235857	0.248920	0.396884	0.101525	0.101613	0.399977	0.105520	0.397179	0.395741	0.101560	0.256356	0.258866	0.235857	0.248920	0.396884	0.101525	0.101613	0.399977	
68000	1.695768	3	0.105520	0.397179	0.395741	0.101560	0.261459	0.258877	0.237112	0.242551	0.396884	0.101525	0.101613	0.399977	0.105520	0.397179	0.395741	0.101560	0.261459	0.258877	0.237112	0.242551	0.396884	0.101525	0.101613	0.399977	
