Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.098295	0.420335	0.377410	0.103961	0.229551	0.273348	0.232935	0.264166	0.395927	0.098613	0.095676	0.409785	0.098295	0.420335	0.377410	0.103961	0.229551	0.273348	0.232935	0.264166	0.395927	0.098613	0.095676	0.409785	
2000	1.695768	3	0.101494	0.416875	0.379006	0.102626	0.247255	0.265353	0.226535	0.260857	0.395927	0.098613	0.095676	0.409785	0.101494	0.416875	0.379006	0.102626	0.247255	0.265353	0.226535	0.260857	0.395927	0.098613	0.095676	0.409785	
3000	1.695768	3	0.101494	0.416875	0.379006	0.102626	0.255879	0.256690	0.221322	0.266109	0.395927	0.098613	0.095676	0.409785	0.101494	0.416875	0.379006	0.102626	0.255879	0.256690	0.221322	0.266109	0.395927	0.098613	0.095676	0.409785	
4000	1.695768	3	0.100086	0.405338	0.393547	0.101029	0.234790	0.250703	0.226444	0.288064	0.396519	0.098007	0.096327	0.409147	0.100086	0.405338	0.393547	0.101029	0.234790	0.250703	0.226444	0.288064	0.396519	0.098007	0.096327	0.409147	
5000	1.695768	3	0.100086	0.405338	0.393547	0.101029	0.251133	0.250025	0.243259	0.255583	0.396519	0.098007	0.096327	0.409147	0.100086	0.405338	0.393547	0.101029	0.251133	0.250025	0.243259	0.255583	0.396519	0.098007	0.096327	0.409147	
6000	1.695768	3	0.100086	0.405338	0.393547	0.101029	0.248757	0.250228	0.229223	0.271792	0.393930	0.103884	0.102966	0.399220	0.100086	0.405338	0.393547	0.101029	0.248757	0.250228	0.229223	0.271792	0.393930	0.103884	0.102966	0.399220	
7000	1.695768	3	0.100086	0.405338	0.393547	0.101029	0.246473	0.246709	0.246348	0.260469	0.404608	0.097259	0.097150	0.400984	0.100086	0.405338	0.393547	0.101029	0.246473	0.246709	0.246348	0.260469	0.404608	0.097259	0.097150	0.400984	
8000	1.695768	3	0.103043	0.394251	0.399285	0.103422	0.243772	0.250070	0.240104	0.266054	0.401180	0.096702	0.099125	0.402993	0.103043	0.394251	0.399285	0.103422	0.243772	0.250070	0.240104	0.266054	0.401180	0.096702	0.099125	0.402993	
9000	1.695768	3	0.098914	0.402356	0.399059	0.099671	0.245121	0.254956	0.238875	0.261047	0.401180	0.096702	0.099125	0.402993	0.098914	0.402356	0.399059	0.099671	0.245121	0.254956	0.238875	0.261047	0.401180	0.096702	0.099125	0.402993	
10000	1.695768	3	0.098914	0.402356	0.399059	0.099671	0.236956	0.246313	0.243205	0.273526	0.401180	0.096702	0.099125	0.402993	0.098914	0.402356	0.399059	0.099671	0.236956	0.246313	0.243205	0.273526	0.401180	0.096702	0.099125	0.402993	
11000	1.695768	3	0.106491	0.398172	0.393109	0.102229	0.243655	0.254495	0.237838	0.264013	0.407516	0.096878	0.101032	0.394574	0.106491	0.398172	0.393109	0.102229	0.243655	0.254495	0.237838	0.264013	0.407516	0.096878	0.101032	0.394574	
12000	1.695768	3	0.106491	0.398172	0.393109	0.102229	0.243655	0.254495	0.237838	0.264013	0.407516	0.096878	0.101032	0.394574	0.106491	0.398172	0.393109	0.102229	0.243655	0.254495	0.237838	0.264013	0.407516	0.096878	0.101032	0.394574	
13000	1.695768	3	0.101601	0.395048	0.400763	0.102588	0.239405	0.248617	0.244161	0.267817	0.405910	0.099840	0.099831	0.394419	0.101601	0.395048	0.400763	0.102588	0.239405	0.248617	0.244161	0.267817	0.405910	0.099840	0.099831	0.394419	
14000	1.695768	3	0.100476	0.392352	0.402461	0.104711	0.244941	0.240344	0.249222	0.265493	0.405910	0.099840	0.099831	0.394419	0.100476	0.392352	0.402461	0.104711	0.244941	0.240344	0.249222	0.265493	0.405910	0.099840	0.099831	0.394419	
15000	1.695768	3	0.097395	0.406368	0.390433	0.105804	0.233246	0.261842	0.237966	0.266946	0.395298	0.101138	0.100299	0.403266	0.097395	0.406368	0.390433	0.105804	0.233246	0.261842	0.237966	0.266946	0.395298	0.101138	0.100299	0.403266	
16000	1.695768	3	0.100788	0.404628	0.394930	0.099654	0.247384	0.248926	0.232424	0.271266	0.395298	0.101138	0.100299	0.403266	0.100788	0.404628	0.394930	0.099654	0.247384	0.248926	0.232424	0.271266	0.395298	0.101138	0.100299	0.403266	
17000	1.695768	3	0.100788	0.404628	0.394930	0.099654	0.232048	0.267915	0.225340	0.274697	0.402194	0.095931	0.097274	0.404601	0.100788	0.404628	0.394930	0.099654	0.232048	0.267915	0.225340	0.274697	0.402194	0.095931	0.097274	0.404601	
18000	1.695768	3	0.098144	0.396522	0.403811	0.101524	0.239328	0.248765	0.244759	0.267148	0.402194	0.095931	0.097274	0.404601	0.098144	0.396522	0.403811	0.101524	0.239328	0.248765	0.244759	0.267148	0.402194	0.095931	0.097274	0.404601	
19000	1.695768	3	0.099830	0.419339	0.377768	0.103064	0.246090	0.252893	0.231045	0.269972	0.402194	0.095931	0.097274	0.404601	0.099830	0.419339	0.377768	0.103064	0.246090	0.252893	0.231045	0.269972	0.402194	0.095931	0.097274	0.404601	
20000	1.695768	3	0.099908	0.401693	0.402584	0.095815	0.237804	0.251449	0.236597	0.274150	0.402194	0.095931	0.097274	0.404601	0.099908	0.401693	0.402584	0.095815	0.237804	0.251449	0.236597	0.274150	0.402194	0.095931	0.097274	0.404601	
21000	1.695768	3	0.108332	0.400307	0.389787	0.101574	0.248364	0.253515	0.229288	0.268832	0.395887	0.095628	0.097807	0.410679	0.108332	0.400307	0.389787	0.101574	0.248364	0.253515	0.229288	0.268832	0.395887	0.095628	0.097807	0.410679	
22000	1.695768	3	0.101986	0.410473	0.384679	0.102862	0.248680	0.251105	0.231159	0.269056	0.399305	0.097238	0.097637	0.405820	0.101986	0.410473	0.384679	0.102862	0.248680	0.251105	0.231159	0.269056	0.399305	0.097238	0.097637	0.405820	
23000	1.695768	3	0.101986	0.410473	0.384679	0.102862	0.241427	0.263803	0.233852	0.260918	0.399305	0.097238	0.097637	0.405820	0.101986	0.410473	0.384679	0.102862	0.241427	0.263803	0.233852	0.260918	0.399305	0.097238	0.097637	0.405820	
24000	1.695768	3	0.102636	0.402778	0.397242	0.097344	0.245030	0.253524	0.228293	0.273153	0.399305	0.097238	0.097637	0.405820	0.102636	0.402778	0.397242	0.097344	0.245030	0.253524	0.228293	0.273153	0.399305	0.097238	0.097637	0.405820	
25000	1.695768	3	0.102636	0.402778	0.397242	0.097344	0.254372	0.259618	0.214400	0.271610	0.399305	0.097238	0.097637	0.405820	0.102636	0.402778	0.397242	0.097344	0.254372	0.259618	0.214400	0.271610	0.399305	0.097238	0.097637	0.405820	
26000	1.695768	3	0.102636	0.402778	0.397242	0.097344	0.234622	0.261868	0.243410	0.260101	0.399305	0.097238	0.097637	0.405820	0.102636	0.402778	0.397242	0.097344	0.234622	0.261868	0.243410	0.260101	0.399305	0.097238	0.097637	0.405820	
27000	1.695768	3	0.094843	0.401547	0.400035	0.103575	0.246594	0.252522	0.229361	0.271523	0.399305	0.097238	0.097637	0.405820	0.094843	0.401547	0.400035	0.103575	0.246594	0.252522	0.229361	0.271523	0.399305	0.097238	0.097637	0.405820	
28000	1.695768	3	0.094843	0.401547	0.400035	0.103575	0.233319	0.271220	0.222864	0.272598	0.399305	0.097238	0.097637	0.405820	0.094843	0.401547	0.400035	0.103575	0.233319	0.271220	0.222864	0.272598	0.399305	0.097238	0.097637	0.405820	
29000	1.695768	3	0.094087	0.403429	0.398238	0.104247	0.238369	0.262482	0.237298	0.261850	0.402442	0.095377	0.100478	0.401703	0.094087	0.403429	0.398238	0.104247	0.238369	0.262482	0.237298	0.261850	0.402442	0.095377	0.100478	0.401703	
30000	1.695768	3	0.097617	0.400568	0.402916	0.098900	0.238328	0.249592	0.234547	0.277534	0.399644	0.102129	0.096640	0.401586	0.097617	0.400568	0.402916	0.098900	0.238328	0.249592	0.234547	0.277534	0.399644	0.102129	0.096640	0.401586	
