Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.107202	0.403911	0.383942	0.104945	0.271233	0.227665	0.235606	0.265497	0.410372	0.096151	0.094617	0.398861	0.107202	0.403911	0.383942	0.104945	0.271233	0.227665	0.235606	0.265497	0.410372	0.096151	0.094617	0.398861	
2000	1.695768	3	0.113636	0.399072	0.389816	0.097476	0.263887	0.232708	0.240508	0.262896	0.402345	0.093187	0.096274	0.408194	0.113636	0.399072	0.389816	0.097476	0.263887	0.232708	0.240508	0.262896	0.402345	0.093187	0.096274	0.408194	
3000	1.695768	3	0.113636	0.399072	0.389816	0.097476	0.277683	0.230191	0.240420	0.251706	0.397434	0.103131	0.097735	0.401701	0.113636	0.399072	0.389816	0.097476	0.277683	0.230191	0.240420	0.251706	0.397434	0.103131	0.097735	0.401701	
4000	1.695768	3	0.109975	0.391960	0.398340	0.099725	0.263208	0.231630	0.243166	0.261995	0.394273	0.099768	0.094790	0.411169	0.109975	0.391960	0.398340	0.099725	0.263208	0.231630	0.243166	0.261995	0.394273	0.099768	0.094790	0.411169	
5000	1.695768	3	0.112584	0.405283	0.386549	0.095583	0.268380	0.227075	0.231181	0.273363	0.404822	0.097759	0.098747	0.398672	0.112584	0.405283	0.386549	0.095583	0.268380	0.227075	0.231181	0.273363	0.404822	0.097759	0.098747	0.398672	
6000	1.695768	3	0.109137	0.407783	0.388751	0.094328	0.271063	0.233839	0.233793	0.261306	0.404822	0.097759	0.098747	0.398672	0.109137	0.407783	0.388751	0.094328	0.271063	0.233839	0.233793	0.261306	0.404822	0.097759	0.098747	0.398672	
7000	1.695768	3	0.109137	0.407783	0.388751	0.094328	0.275440	0.228881	0.242587	0.253092	0.404822	0.097759	0.098747	0.398672	0.109137	0.407783	0.388751	0.094328	0.275440	0.228881	0.242587	0.253092	0.404822	0.097759	0.098747	0.398672	
8000	1.695768	3	0.109137	0.407783	0.388751	0.094328	0.257754	0.242854	0.242051	0.257340	0.404822	0.097759	0.098747	0.398672	0.109137	0.407783	0.388751	0.094328	0.257754	0.242854	0.242051	0.257340	0.404822	0.097759	0.098747	0.398672	
9000	1.695768	3	0.109419	0.406506	0.384509	0.099566	0.252702	0.248951	0.242285	0.256062	0.397479	0.099531	0.096331	0.406660	0.109419	0.406506	0.384509	0.099566	0.252702	0.248951	0.242285	0.256062	0.397479	0.099531	0.096331	0.406660	
10000	1.695768	3	0.105601	0.388114	0.402494	0.103791	0.264655	0.239083	0.236632	0.259629	0.397479	0.099531	0.096331	0.406660	0.105601	0.388114	0.402494	0.103791	0.264655	0.239083	0.236632	0.259629	0.397479	0.099531	0.096331	0.406660	
11000	1.695768	3	0.105601	0.388114	0.402494	0.103791	0.249479	0.235142	0.235915	0.279464	0.397479	0.099531	0.096331	0.406660	0.105601	0.388114	0.402494	0.103791	0.249479	0.235142	0.235915	0.279464	0.397479	0.099531	0.096331	0.406660	
12000	1.695768	3	0.115105	0.384774	0.401280	0.098841	0.283874	0.228488	0.235091	0.252547	0.397479	0.099531	0.096331	0.406660	0.115105	0.384774	0.401280	0.098841	0.283874	0.228488	0.235091	0.252547	0.397479	0.099531	0.096331	0.406660	
