Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.097259	0.437091	0.360546	0.105104	0.226354	0.267753	0.243778	0.262115	0.409046	0.100198	0.097787	0.392969	0.097259	0.437091	0.360546	0.105104	0.226354	0.267753	0.243778	0.262115	0.409046	0.100198	0.097787	0.392969	
2000	1.695768	3	0.098227	0.433338	0.371028	0.097406	0.243892	0.250420	0.237552	0.268136	0.409046	0.100198	0.097787	0.392969	0.098227	0.433338	0.371028	0.097406	0.243892	0.250420	0.237552	0.268136	0.409046	0.100198	0.097787	0.392969	
3000	1.695768	3	0.098190	0.414361	0.387523	0.099926	0.262059	0.233411	0.255353	0.249176	0.399852	0.103711	0.099048	0.397389	0.098190	0.414361	0.387523	0.099926	0.262059	0.233411	0.255353	0.249176	0.399852	0.103711	0.099048	0.397389	
4000	1.695768	3	0.098190	0.414361	0.387523	0.099926	0.248348	0.246970	0.260349	0.244333	0.399852	0.103711	0.099048	0.397389	0.098190	0.414361	0.387523	0.099926	0.248348	0.246970	0.260349	0.244333	0.399852	0.103711	0.099048	0.397389	
5000	1.695768	3	0.099045	0.421117	0.370468	0.109370	0.245986	0.251925	0.245969	0.256120	0.399852	0.103711	0.099048	0.397389	0.099045	0.421117	0.370468	0.109370	0.245986	0.251925	0.245969	0.256120	0.399852	0.103711	0.099048	0.397389	
6000	1.695768	3	0.099045	0.421117	0.370468	0.109370	0.242597	0.250496	0.244104	0.262803	0.399852	0.103711	0.099048	0.397389	0.099045	0.421117	0.370468	0.109370	0.242597	0.250496	0.244104	0.262803	0.399852	0.103711	0.099048	0.397389	
7000	1.695768	3	0.099045	0.421117	0.370468	0.109370	0.254045	0.230534	0.257226	0.258195	0.399852	0.103711	0.099048	0.397389	0.099045	0.421117	0.370468	0.109370	0.254045	0.230534	0.257226	0.258195	0.399852	0.103711	0.099048	0.397389	
8000	1.695768	3	0.100519	0.410298	0.389921	0.099262	0.261376	0.233712	0.242526	0.262385	0.399852	0.103711	0.099048	0.397389	0.100519	0.410298	0.389921	0.099262	0.261376	0.233712	0.242526	0.262385	0.399852	0.103711	0.099048	0.397389	
9000	1.695768	3	0.098238	0.431649	0.370837	0.099276	0.243305	0.248648	0.247265	0.260782	0.404140	0.101996	0.101858	0.392006	0.098238	0.431649	0.370837	0.099276	0.243305	0.248648	0.247265	0.260782	0.404140	0.101996	0.101858	0.392006	
10000	1.695768	3	0.098238	0.431649	0.370837	0.099276	0.252915	0.250760	0.246646	0.249680	0.404140	0.101996	0.101858	0.392006	0.098238	0.431649	0.370837	0.099276	0.252915	0.250760	0.246646	0.249680	0.404140	0.101996	0.101858	0.392006	
