Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.097675	0.399932	0.388314	0.114079	0.231653	0.233761	0.255584	0.279003	0.398557	0.095052	0.100832	0.405559	0.097675	0.399932	0.388314	0.114079	0.231653	0.233761	0.255584	0.279003	0.398557	0.095052	0.100832	0.405559	
2000	1.695768	3	0.099075	0.391907	0.404905	0.104113	0.245169	0.233514	0.263871	0.257446	0.402715	0.096828	0.102381	0.398075	0.099075	0.391907	0.404905	0.104113	0.245169	0.233514	0.263871	0.257446	0.402715	0.096828	0.102381	0.398075	
3000	1.695768	3	0.086086	0.401073	0.407739	0.105103	0.221859	0.246444	0.265542	0.266155	0.393823	0.092473	0.105280	0.408424	0.086086	0.401073	0.407739	0.105103	0.221859	0.246444	0.265542	0.266155	0.393823	0.092473	0.105280	0.408424	
4000	1.695768	3	0.100860	0.383865	0.399932	0.115342	0.241835	0.240559	0.250673	0.266934	0.393823	0.092473	0.105280	0.408424	0.100860	0.383865	0.399932	0.115342	0.241835	0.240559	0.250673	0.266934	0.393823	0.092473	0.105280	0.408424	
5000	1.695768	3	0.098555	0.389566	0.403784	0.108095	0.240945	0.239173	0.259976	0.259905	0.393823	0.092473	0.105280	0.408424	0.098555	0.389566	0.403784	0.108095	0.240945	0.239173	0.259976	0.259905	0.393823	0.092473	0.105280	0.408424	
6000	1.695768	3	0.098555	0.389566	0.403784	0.108095	0.241481	0.235076	0.261638	0.261805	0.399676	0.098181	0.103941	0.398202	0.098555	0.389566	0.403784	0.108095	0.241481	0.235076	0.261638	0.261805	0.399676	0.098181	0.103941	0.398202	
7000	1.695768	3	0.104030	0.402108	0.392352	0.101510	0.234821	0.247730	0.259281	0.258168	0.399676	0.098181	0.103941	0.398202	0.104030	0.402108	0.392352	0.101510	0.234821	0.247730	0.259281	0.258168	0.399676	0.098181	0.103941	0.398202	
8000	1.695768	3	0.101217	0.393719	0.398828	0.106236	0.239982	0.251768	0.247811	0.260440	0.399676	0.098181	0.103941	0.398202	0.101217	0.393719	0.398828	0.106236	0.239982	0.251768	0.247811	0.260440	0.399676	0.098181	0.103941	0.398202	
9000	1.695768	3	0.101217	0.393719	0.398828	0.106236	0.240159	0.225009	0.260742	0.274090	0.399676	0.098181	0.103941	0.398202	0.101217	0.393719	0.398828	0.106236	0.240159	0.225009	0.260742	0.274090	0.399676	0.098181	0.103941	0.398202	
10000	1.695768	3	0.097471	0.389985	0.405055	0.107489	0.245126	0.241314	0.256027	0.257534	0.399676	0.098181	0.103941	0.398202	0.097471	0.389985	0.405055	0.107489	0.245126	0.241314	0.256027	0.257534	0.399676	0.098181	0.103941	0.398202	
