Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.104586	0.411662	0.381042	0.102711	0.241523	0.251893	0.255533	0.251051	0.390628	0.102775	0.094334	0.412263	0.104586	0.411662	0.381042	0.102711	0.241523	0.251893	0.255533	0.251051	0.390628	0.102775	0.094334	0.412263	
2000	1.695768	3	0.104586	0.411662	0.381042	0.102711	0.238306	0.253775	0.233857	0.274063	0.390628	0.102775	0.094334	0.412263	0.104586	0.411662	0.381042	0.102711	0.238306	0.253775	0.233857	0.274063	0.390628	0.102775	0.094334	0.412263	
3000	1.695768	3	0.108817	0.408905	0.378894	0.103384	0.246722	0.257688	0.234532	0.261058	0.390628	0.102775	0.094334	0.412263	0.108817	0.408905	0.378894	0.103384	0.246722	0.257688	0.234532	0.261058	0.390628	0.102775	0.094334	0.412263	
4000	1.695768	3	0.108817	0.408905	0.378894	0.103384	0.245145	0.248597	0.244576	0.261682	0.393668	0.100590	0.102872	0.402870	0.108817	0.408905	0.378894	0.103384	0.245145	0.248597	0.244576	0.261682	0.393668	0.100590	0.102872	0.402870	
5000	1.695768	3	0.104386	0.407563	0.380104	0.107947	0.240375	0.242975	0.253796	0.262855	0.393668	0.100590	0.102872	0.402870	0.104386	0.407563	0.380104	0.107947	0.240375	0.242975	0.253796	0.262855	0.393668	0.100590	0.102872	0.402870	
6000	1.695768	3	0.108042	0.403755	0.383852	0.104351	0.247382	0.255086	0.242812	0.254720	0.393668	0.100590	0.102872	0.402870	0.108042	0.403755	0.383852	0.104351	0.247382	0.255086	0.242812	0.254720	0.393668	0.100590	0.102872	0.402870	
7000	1.695768	3	0.108042	0.403755	0.383852	0.104351	0.242247	0.265127	0.232627	0.259999	0.393668	0.100590	0.102872	0.402870	0.108042	0.403755	0.383852	0.104351	0.242247	0.265127	0.232627	0.259999	0.393668	0.100590	0.102872	0.402870	
8000	1.695768	3	0.103633	0.404622	0.390980	0.100765	0.243337	0.234643	0.243588	0.278433	0.402837	0.095052	0.100136	0.401975	0.103633	0.404622	0.390980	0.100765	0.243337	0.234643	0.243588	0.278433	0.402837	0.095052	0.100136	0.401975	
9000	1.695768	3	0.103633	0.404622	0.390980	0.100765	0.245908	0.243947	0.256697	0.253448	0.401800	0.097029	0.099873	0.401298	0.103633	0.404622	0.390980	0.100765	0.245908	0.243947	0.256697	0.253448	0.401800	0.097029	0.099873	0.401298	
10000	1.695768	3	0.103633	0.404622	0.390980	0.100765	0.236231	0.248587	0.253823	0.261358	0.401800	0.097029	0.099873	0.401298	0.103633	0.404622	0.390980	0.100765	0.236231	0.248587	0.253823	0.261358	0.401800	0.097029	0.099873	0.401298	
11000	1.695768	3	0.107119	0.402578	0.389381	0.100922	0.245646	0.254158	0.239566	0.260629	0.401800	0.097029	0.099873	0.401298	0.107119	0.402578	0.389381	0.100922	0.245646	0.254158	0.239566	0.260629	0.401800	0.097029	0.099873	0.401298	
12000	1.695768	3	0.107119	0.402578	0.389381	0.100922	0.241960	0.252428	0.247432	0.258181	0.401800	0.097029	0.099873	0.401298	0.107119	0.402578	0.389381	0.100922	0.241960	0.252428	0.247432	0.258181	0.401800	0.097029	0.099873	0.401298	
13000	1.695768	3	0.107119	0.402578	0.389381	0.100922	0.239891	0.248278	0.252197	0.259635	0.401867	0.101416	0.098893	0.397824	0.107119	0.402578	0.389381	0.100922	0.239891	0.248278	0.252197	0.259635	0.401867	0.101416	0.098893	0.397824	
14000	1.695768	3	0.107119	0.402578	0.389381	0.100922	0.248130	0.256786	0.245540	0.249545	0.396102	0.100816	0.094397	0.408685	0.107119	0.402578	0.389381	0.100922	0.248130	0.256786	0.245540	0.249545	0.396102	0.100816	0.094397	0.408685	
15000	1.695768	3	0.107119	0.402578	0.389381	0.100922	0.242284	0.245212	0.243386	0.269118	0.396102	0.100816	0.094397	0.408685	0.107119	0.402578	0.389381	0.100922	0.242284	0.245212	0.243386	0.269118	0.396102	0.100816	0.094397	0.408685	
16000	1.695768	3	0.107119	0.402578	0.389381	0.100922	0.243584	0.244304	0.246061	0.266051	0.389631	0.097552	0.103042	0.409775	0.107119	0.402578	0.389381	0.100922	0.243584	0.244304	0.246061	0.266051	0.389631	0.097552	0.103042	0.409775	
17000	1.695768	3	0.107119	0.402578	0.389381	0.100922	0.258079	0.245944	0.246127	0.249850	0.389631	0.097552	0.103042	0.409775	0.107119	0.402578	0.389381	0.100922	0.258079	0.245944	0.246127	0.249850	0.389631	0.097552	0.103042	0.409775	
18000	1.695768	3	0.107119	0.402578	0.389381	0.100922	0.246801	0.248192	0.244146	0.260861	0.395289	0.102328	0.100949	0.401434	0.107119	0.402578	0.389381	0.100922	0.246801	0.248192	0.244146	0.260861	0.395289	0.102328	0.100949	0.401434	
19000	1.695768	3	0.107119	0.402578	0.389381	0.100922	0.242708	0.240601	0.252586	0.264105	0.402023	0.099351	0.102495	0.396130	0.107119	0.402578	0.389381	0.100922	0.242708	0.240601	0.252586	0.264105	0.402023	0.099351	0.102495	0.396130	
20000	1.695768	3	0.109181	0.393873	0.388392	0.108554	0.255741	0.251957	0.225654	0.266649	0.402023	0.099351	0.102495	0.396130	0.109181	0.393873	0.388392	0.108554	0.255741	0.251957	0.225654	0.266649	0.402023	0.099351	0.102495	0.396130	
21000	1.695768	3	0.113850	0.391928	0.385367	0.108855	0.247137	0.237490	0.250165	0.265209	0.400337	0.093427	0.104891	0.401346	0.113850	0.391928	0.385367	0.108855	0.247137	0.237490	0.250165	0.265209	0.400337	0.093427	0.104891	0.401346	
22000	1.695768	3	0.099446	0.402081	0.395977	0.102496	0.249719	0.243904	0.236489	0.269887	0.400337	0.093427	0.104891	0.401346	0.099446	0.402081	0.395977	0.102496	0.249719	0.243904	0.236489	0.269887	0.400337	0.093427	0.104891	0.401346	
23000	1.695768	3	0.099446	0.402081	0.395977	0.102496	0.248239	0.245750	0.247673	0.258338	0.395367	0.101996	0.100521	0.402116	0.099446	0.402081	0.395977	0.102496	0.248239	0.245750	0.247673	0.258338	0.395367	0.101996	0.100521	0.402116	
24000	1.695768	3	0.103474	0.403582	0.390982	0.101962	0.247939	0.252756	0.235454	0.263850	0.388751	0.099169	0.104526	0.407553	0.103474	0.403582	0.390982	0.101962	0.247939	0.252756	0.235454	0.263850	0.388751	0.099169	0.104526	0.407553	
25000	1.695768	3	0.109784	0.393530	0.395133	0.101552	0.240679	0.259146	0.234339	0.265835	0.394674	0.098803	0.105500	0.401024	0.109784	0.393530	0.395133	0.101552	0.240679	0.259146	0.234339	0.265835	0.394674	0.098803	0.105500	0.401024	
26000	1.695768	3	0.103201	0.387785	0.407325	0.101689	0.256785	0.237830	0.253795	0.251589	0.394674	0.098803	0.105500	0.401024	0.103201	0.387785	0.407325	0.101689	0.256785	0.237830	0.253795	0.251589	0.394674	0.098803	0.105500	0.401024	
27000	1.695768	3	0.113555	0.396057	0.390357	0.100031	0.253454	0.249195	0.235467	0.261884	0.409311	0.096971	0.100656	0.393061	0.113555	0.396057	0.390357	0.100031	0.253454	0.249195	0.235467	0.261884	0.409311	0.096971	0.100656	0.393061	
