Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.102886	0.432014	0.373209	0.091890	0.247567	0.273348	0.232382	0.246703	0.396399	0.100774	0.096023	0.406804	0.102886	0.432014	0.373209	0.091890	0.247567	0.273348	0.232382	0.246703	0.396399	0.100774	0.096023	0.406804	
2000	1.695768	3	0.098658	0.423068	0.385011	0.093262	0.250406	0.257873	0.245309	0.246412	0.397892	0.098756	0.094833	0.408519	0.098658	0.423068	0.385011	0.093262	0.250406	0.257873	0.245309	0.246412	0.397892	0.098756	0.094833	0.408519	
3000	1.695768	3	0.098431	0.421232	0.382979	0.097358	0.243793	0.267843	0.240310	0.248054	0.397892	0.098756	0.094833	0.408519	0.098431	0.421232	0.382979	0.097358	0.243793	0.267843	0.240310	0.248054	0.397892	0.098756	0.094833	0.408519	
4000	1.695768	3	0.100668	0.409340	0.393436	0.096556	0.246897	0.263952	0.248878	0.240273	0.397892	0.098756	0.094833	0.408519	0.100668	0.409340	0.393436	0.096556	0.246897	0.263952	0.248878	0.240273	0.397892	0.098756	0.094833	0.408519	
5000	1.695768	3	0.100668	0.409340	0.393436	0.096556	0.236271	0.264605	0.248000	0.251124	0.397892	0.098756	0.094833	0.408519	0.100668	0.409340	0.393436	0.096556	0.236271	0.264605	0.248000	0.251124	0.397892	0.098756	0.094833	0.408519	
6000	1.695768	3	0.100668	0.409340	0.393436	0.096556	0.236717	0.261979	0.249035	0.252269	0.392223	0.102088	0.099864	0.405825	0.100668	0.409340	0.393436	0.096556	0.236717	0.261979	0.249035	0.252269	0.392223	0.102088	0.099864	0.405825	
7000	1.695768	3	0.102118	0.409883	0.391220	0.096779	0.254885	0.264415	0.240811	0.239889	0.392223	0.102088	0.099864	0.405825	0.102118	0.409883	0.391220	0.096779	0.254885	0.264415	0.240811	0.239889	0.392223	0.102088	0.099864	0.405825	
8000	1.695768	3	0.105262	0.404298	0.398783	0.091657	0.249897	0.266450	0.238411	0.245241	0.386668	0.101576	0.095905	0.415851	0.105262	0.404298	0.398783	0.091657	0.249897	0.266450	0.238411	0.245241	0.386668	0.101576	0.095905	0.415851	
9000	1.695768	3	0.095668	0.409511	0.396876	0.097944	0.237894	0.273841	0.233168	0.255097	0.386668	0.101576	0.095905	0.415851	0.095668	0.409511	0.396876	0.097944	0.237894	0.273841	0.233168	0.255097	0.386668	0.101576	0.095905	0.415851	
10000	1.695768	3	0.095912	0.406627	0.393741	0.103719	0.242825	0.267856	0.242492	0.246827	0.386668	0.101576	0.095905	0.415851	0.095912	0.406627	0.393741	0.103719	0.242825	0.267856	0.242492	0.246827	0.386668	0.101576	0.095905	0.415851	
11000	1.695768	3	0.095912	0.406627	0.393741	0.103719	0.255306	0.259347	0.238391	0.246956	0.391191	0.105966	0.093465	0.409378	0.095912	0.406627	0.393741	0.103719	0.255306	0.259347	0.238391	0.246956	0.391191	0.105966	0.093465	0.409378	
12000	1.695768	3	0.097623	0.403370	0.399448	0.099559	0.245092	0.268537	0.237732	0.248640	0.391191	0.105966	0.093465	0.409378	0.097623	0.403370	0.399448	0.099559	0.245092	0.268537	0.237732	0.248640	0.391191	0.105966	0.093465	0.409378	
13000	1.695768	3	0.097117	0.408249	0.394751	0.099883	0.237421	0.269378	0.244109	0.249092	0.385228	0.096687	0.096625	0.421460	0.097117	0.408249	0.394751	0.099883	0.237421	0.269378	0.244109	0.249092	0.385228	0.096687	0.096625	0.421460	
14000	1.695768	3	0.100001	0.399032	0.398171	0.102796	0.251583	0.269650	0.230536	0.248231	0.401127	0.095968	0.094183	0.408721	0.100001	0.399032	0.398171	0.102796	0.251583	0.269650	0.230536	0.248231	0.401127	0.095968	0.094183	0.408721	
15000	1.695768	3	0.103154	0.397579	0.403168	0.096099	0.240984	0.264659	0.253646	0.240710	0.408128	0.097390	0.098532	0.395950	0.103154	0.397579	0.403168	0.096099	0.240984	0.264659	0.253646	0.240710	0.408128	0.097390	0.098532	0.395950	
16000	1.695768	3	0.101294	0.406472	0.402739	0.089496	0.246460	0.269550	0.249668	0.234322	0.399908	0.100303	0.098114	0.401675	0.101294	0.406472	0.402739	0.089496	0.246460	0.269550	0.249668	0.234322	0.399908	0.100303	0.098114	0.401675	
17000	1.695768	3	0.106128	0.404686	0.395768	0.093418	0.259170	0.259508	0.239038	0.242284	0.399908	0.100303	0.098114	0.401675	0.106128	0.404686	0.395768	0.093418	0.259170	0.259508	0.239038	0.242284	0.399908	0.100303	0.098114	0.401675	
18000	1.695768	3	0.106128	0.404686	0.395768	0.093418	0.244511	0.258821	0.262122	0.234546	0.399908	0.100303	0.098114	0.401675	0.106128	0.404686	0.395768	0.093418	0.244511	0.258821	0.262122	0.234546	0.399908	0.100303	0.098114	0.401675	
19000	1.695768	3	0.104140	0.400765	0.400637	0.094458	0.243837	0.258538	0.246937	0.250688	0.399908	0.100303	0.098114	0.401675	0.104140	0.400765	0.400637	0.094458	0.243837	0.258538	0.246937	0.250688	0.399908	0.100303	0.098114	0.401675	
20000	1.695768	3	0.099021	0.406235	0.393141	0.101603	0.242059	0.266027	0.249290	0.242624	0.399908	0.100303	0.098114	0.401675	0.099021	0.406235	0.393141	0.101603	0.242059	0.266027	0.249290	0.242624	0.399908	0.100303	0.098114	0.401675	
21000	1.695768	3	0.097377	0.412793	0.390943	0.098887	0.247617	0.264389	0.250643	0.237351	0.402596	0.101145	0.096568	0.399690	0.097377	0.412793	0.390943	0.098887	0.247617	0.264389	0.250643	0.237351	0.402596	0.101145	0.096568	0.399690	
22000	1.695768	3	0.099855	0.401779	0.403377	0.094989	0.248904	0.267333	0.245222	0.238541	0.402596	0.101145	0.096568	0.399690	0.099855	0.401779	0.403377	0.094989	0.248904	0.267333	0.245222	0.238541	0.402596	0.101145	0.096568	0.399690	
23000	1.695768	3	0.099855	0.401779	0.403377	0.094989	0.248904	0.267333	0.245222	0.238541	0.402596	0.101145	0.096568	0.399690	0.099855	0.401779	0.403377	0.094989	0.248904	0.267333	0.245222	0.238541	0.402596	0.101145	0.096568	0.399690	
24000	1.695768	3	0.101881	0.412402	0.392467	0.093250	0.245900	0.273562	0.244207	0.236331	0.395227	0.101831	0.096363	0.406579	0.101881	0.412402	0.392467	0.093250	0.245900	0.273562	0.244207	0.236331	0.395227	0.101831	0.096363	0.406579	
