Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.099748	0.391412	0.412860	0.095980	0.250601	0.250389	0.252573	0.246437	0.388312	0.094093	0.099745	0.417851	0.099748	0.391412	0.412860	0.095980	0.250601	0.250389	0.252573	0.246437	0.388312	0.094093	0.099745	0.417851	
2000	1.695768	3	0.111429	0.384330	0.399623	0.104617	0.248402	0.244749	0.254302	0.252547	0.400192	0.094059	0.104182	0.401567	0.111429	0.384330	0.399623	0.104617	0.248402	0.244749	0.254302	0.252547	0.400192	0.094059	0.104182	0.401567	
3000	1.695768	3	0.109044	0.393558	0.394385	0.103014	0.248402	0.244749	0.254302	0.252547	0.390199	0.100433	0.106212	0.403156	0.109044	0.393558	0.394385	0.103014	0.248402	0.244749	0.254302	0.252547	0.390199	0.100433	0.106212	0.403156	
4000	1.695768	3	0.102505	0.395370	0.399893	0.102232	0.257332	0.243730	0.252436	0.246502	0.403281	0.099570	0.102370	0.394778	0.102505	0.395370	0.399893	0.102232	0.257332	0.243730	0.252436	0.246502	0.403281	0.099570	0.102370	0.394778	
5000	1.695768	3	0.099223	0.402161	0.404292	0.094324	0.237046	0.235615	0.271355	0.255984	0.400395	0.104444	0.103307	0.391854	0.099223	0.402161	0.404292	0.094324	0.237046	0.235615	0.271355	0.255984	0.400395	0.104444	0.103307	0.391854	
6000	1.695768	3	0.099223	0.402161	0.404292	0.094324	0.241749	0.250762	0.259901	0.247588	0.401436	0.099317	0.101831	0.397416	0.099223	0.402161	0.404292	0.094324	0.241749	0.250762	0.259901	0.247588	0.401436	0.099317	0.101831	0.397416	
7000	1.695768	3	0.102177	0.390116	0.412846	0.094861	0.241749	0.250762	0.259901	0.247588	0.396429	0.100895	0.100717	0.401958	0.102177	0.390116	0.412846	0.094861	0.241749	0.250762	0.259901	0.247588	0.396429	0.100895	0.100717	0.401958	
8000	1.695768	3	0.103579	0.394909	0.400013	0.101499	0.248260	0.235715	0.262777	0.253248	0.396429	0.100895	0.100717	0.401958	0.103579	0.394909	0.400013	0.101499	0.248260	0.235715	0.262777	0.253248	0.396429	0.100895	0.100717	0.401958	
9000	1.695768	3	0.103579	0.394909	0.400013	0.101499	0.238745	0.253117	0.256306	0.251832	0.384553	0.098021	0.102543	0.414883	0.103579	0.394909	0.400013	0.101499	0.238745	0.253117	0.256306	0.251832	0.384553	0.098021	0.102543	0.414883	
10000	1.695768	3	0.103725	0.391674	0.402821	0.101780	0.248439	0.241593	0.258950	0.251018	0.387222	0.098638	0.105565	0.408575	0.103725	0.391674	0.402821	0.101780	0.248439	0.241593	0.258950	0.251018	0.387222	0.098638	0.105565	0.408575	
11000	1.695768	3	0.103725	0.391674	0.402821	0.101780	0.235389	0.239812	0.268149	0.256649	0.395105	0.100639	0.105139	0.399117	0.103725	0.391674	0.402821	0.101780	0.235389	0.239812	0.268149	0.256649	0.395105	0.100639	0.105139	0.399117	
12000	1.695768	3	0.095980	0.403551	0.404196	0.096273	0.246457	0.237378	0.249151	0.267014	0.389414	0.101258	0.103349	0.405978	0.095980	0.403551	0.404196	0.096273	0.246457	0.237378	0.249151	0.267014	0.389414	0.101258	0.103349	0.405978	
