Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.103073	0.392169	0.403732	0.101026	0.251450	0.237333	0.246404	0.264813	0.414982	0.092338	0.099704	0.392976	0.103073	0.392169	0.403732	0.101026	0.251450	0.237333	0.246404	0.264813	0.414982	0.092338	0.099704	0.392976	
2000	1.695768	3	0.095725	0.393987	0.410556	0.099732	0.243964	0.254199	0.249972	0.251865	0.414982	0.092338	0.099704	0.392976	0.095725	0.393987	0.410556	0.099732	0.243964	0.254199	0.249972	0.251865	0.414982	0.092338	0.099704	0.392976	
3000	1.695768	3	0.096905	0.393194	0.413378	0.096523	0.261099	0.247899	0.244658	0.246343	0.407548	0.093629	0.095370	0.403453	0.096905	0.393194	0.413378	0.096523	0.261099	0.247899	0.244658	0.246343	0.407548	0.093629	0.095370	0.403453	
4000	1.695768	3	0.096905	0.393194	0.413378	0.096523	0.248146	0.245286	0.259203	0.247366	0.400971	0.096466	0.104948	0.397616	0.096905	0.393194	0.413378	0.096523	0.248146	0.245286	0.259203	0.247366	0.400971	0.096466	0.104948	0.397616	
5000	1.695768	3	0.093223	0.395347	0.421818	0.089612	0.250619	0.244174	0.246730	0.258477	0.395049	0.096344	0.099502	0.409105	0.093223	0.395347	0.421818	0.089612	0.250619	0.244174	0.246730	0.258477	0.395049	0.096344	0.099502	0.409105	
6000	1.695768	3	0.096574	0.403067	0.407552	0.092807	0.256165	0.225552	0.265420	0.252864	0.398698	0.098939	0.098306	0.404057	0.096574	0.403067	0.407552	0.092807	0.256165	0.225552	0.265420	0.252864	0.398698	0.098939	0.098306	0.404057	
7000	1.695768	3	0.096421	0.399763	0.413740	0.090076	0.254478	0.238588	0.271982	0.234952	0.393588	0.094807	0.106025	0.405580	0.096421	0.399763	0.413740	0.090076	0.254478	0.238588	0.271982	0.234952	0.393588	0.094807	0.106025	0.405580	
8000	1.695768	3	0.095077	0.396511	0.409857	0.098555	0.260605	0.216692	0.268364	0.254339	0.409291	0.095932	0.101135	0.393642	0.095077	0.396511	0.409857	0.098555	0.260605	0.216692	0.268364	0.254339	0.409291	0.095932	0.101135	0.393642	
9000	1.695768	3	0.095077	0.396511	0.409857	0.098555	0.254171	0.240159	0.250169	0.255500	0.409291	0.095932	0.101135	0.393642	0.095077	0.396511	0.409857	0.098555	0.254171	0.240159	0.250169	0.255500	0.409291	0.095932	0.101135	0.393642	
10000	1.695768	3	0.101112	0.394872	0.413905	0.090111	0.260508	0.221232	0.259126	0.259134	0.409291	0.095932	0.101135	0.393642	0.101112	0.394872	0.413905	0.090111	0.260508	0.221232	0.259126	0.259134	0.409291	0.095932	0.101135	0.393642	
11000	1.695768	3	0.097935	0.398720	0.410205	0.093140	0.251256	0.230621	0.266079	0.252044	0.398510	0.097955	0.105584	0.397951	0.097935	0.398720	0.410205	0.093140	0.251256	0.230621	0.266079	0.252044	0.398510	0.097955	0.105584	0.397951	
12000	1.695768	3	0.095263	0.412202	0.402893	0.089642	0.252010	0.239894	0.259286	0.248810	0.394928	0.096975	0.104696	0.403401	0.095263	0.412202	0.402893	0.089642	0.252010	0.239894	0.259286	0.248810	0.394928	0.096975	0.104696	0.403401	
13000	1.695768	3	0.093465	0.412230	0.396218	0.098087	0.254507	0.242302	0.254757	0.248434	0.394928	0.096975	0.104696	0.403401	0.093465	0.412230	0.396218	0.098087	0.254507	0.242302	0.254757	0.248434	0.394928	0.096975	0.104696	0.403401	
14000	1.695768	3	0.099319	0.399946	0.402778	0.097957	0.257215	0.238228	0.261347	0.243210	0.394928	0.096975	0.104696	0.403401	0.099319	0.399946	0.402778	0.097957	0.257215	0.238228	0.261347	0.243210	0.394928	0.096975	0.104696	0.403401	
15000	1.695768	3	0.097949	0.407336	0.396827	0.097887	0.259305	0.227267	0.254223	0.259204	0.403690	0.098491	0.096911	0.400907	0.097949	0.407336	0.396827	0.097887	0.259305	0.227267	0.254223	0.259204	0.403690	0.098491	0.096911	0.400907	
16000	1.695768	3	0.103432	0.406453	0.401346	0.088769	0.246048	0.240467	0.262815	0.250670	0.403690	0.098491	0.096911	0.400907	0.103432	0.406453	0.401346	0.088769	0.246048	0.240467	0.262815	0.250670	0.403690	0.098491	0.096911	0.400907	
17000	1.695768	3	0.102208	0.397907	0.404247	0.095638	0.255930	0.240968	0.253580	0.249523	0.403690	0.098491	0.096911	0.400907	0.102208	0.397907	0.404247	0.095638	0.255930	0.240968	0.253580	0.249523	0.403690	0.098491	0.096911	0.400907	
18000	1.695768	3	0.098139	0.400860	0.400730	0.100271	0.251000	0.243958	0.246536	0.258506	0.403690	0.098491	0.096911	0.400907	0.098139	0.400860	0.400730	0.100271	0.251000	0.243958	0.246536	0.258506	0.403690	0.098491	0.096911	0.400907	
19000	1.695768	3	0.094751	0.417566	0.391473	0.096210	0.262149	0.237194	0.255114	0.245543	0.403690	0.098491	0.096911	0.400907	0.094751	0.417566	0.391473	0.096210	0.262149	0.237194	0.255114	0.245543	0.403690	0.098491	0.096911	0.400907	
20000	1.695768	3	0.095304	0.405631	0.404366	0.094699	0.242114	0.250965	0.249612	0.257309	0.403690	0.098491	0.096911	0.400907	0.095304	0.405631	0.404366	0.094699	0.242114	0.250965	0.249612	0.257309	0.403690	0.098491	0.096911	0.400907	
21000	1.695768	3	0.095304	0.405631	0.404366	0.094699	0.258982	0.238614	0.254029	0.248375	0.403690	0.098491	0.096911	0.400907	0.095304	0.405631	0.404366	0.094699	0.258982	0.238614	0.254029	0.248375	0.403690	0.098491	0.096911	0.400907	
22000	1.695768	3	0.093912	0.418870	0.391535	0.095683	0.240346	0.247544	0.267116	0.244994	0.403690	0.098491	0.096911	0.400907	0.093912	0.418870	0.391535	0.095683	0.240346	0.247544	0.267116	0.244994	0.403690	0.098491	0.096911	0.400907	
23000	1.695768	3	0.098758	0.398469	0.400976	0.101797	0.252301	0.230138	0.261695	0.255866	0.405612	0.094390	0.097099	0.402899	0.098758	0.398469	0.400976	0.101797	0.252301	0.230138	0.261695	0.255866	0.405612	0.094390	0.097099	0.402899	
24000	1.695768	3	0.100957	0.410512	0.391496	0.097035	0.233149	0.246005	0.269237	0.251609	0.402886	0.097687	0.099378	0.400050	0.100957	0.410512	0.391496	0.097035	0.233149	0.246005	0.269237	0.251609	0.402886	0.097687	0.099378	0.400050	
25000	1.695768	3	0.100957	0.410512	0.391496	0.097035	0.254370	0.244443	0.246968	0.254219	0.402886	0.097687	0.099378	0.400050	0.100957	0.410512	0.391496	0.097035	0.254370	0.244443	0.246968	0.254219	0.402886	0.097687	0.099378	0.400050	
26000	1.695768	3	0.095246	0.404400	0.402704	0.097650	0.244692	0.248539	0.251120	0.255649	0.402886	0.097687	0.099378	0.400050	0.095246	0.404400	0.402704	0.097650	0.244692	0.248539	0.251120	0.255649	0.402886	0.097687	0.099378	0.400050	
27000	1.695768	3	0.103635	0.406789	0.399831	0.089744	0.248399	0.243736	0.251995	0.255871	0.402886	0.097687	0.099378	0.400050	0.103635	0.406789	0.399831	0.089744	0.248399	0.243736	0.251995	0.255871	0.402886	0.097687	0.099378	0.400050	
28000	1.695768	3	0.095328	0.404740	0.396798	0.103134	0.251344	0.237248	0.255462	0.255945	0.402886	0.097687	0.099378	0.400050	0.095328	0.404740	0.396798	0.103134	0.251344	0.237248	0.255462	0.255945	0.402886	0.097687	0.099378	0.400050	
29000	1.695768	3	0.098437	0.387944	0.413551	0.100068	0.260085	0.244791	0.247246	0.247878	0.402886	0.097687	0.099378	0.400050	0.098437	0.387944	0.413551	0.100068	0.260085	0.244791	0.247246	0.247878	0.402886	0.097687	0.099378	0.400050	
30000	1.695768	3	0.104095	0.392498	0.404732	0.098675	0.244093	0.242225	0.263523	0.250159	0.402886	0.097687	0.099378	0.400050	0.104095	0.392498	0.404732	0.098675	0.244093	0.242225	0.263523	0.250159	0.402886	0.097687	0.099378	0.400050	
31000	1.695768	3	0.098716	0.399157	0.408428	0.093699	0.255220	0.239573	0.270381	0.234825	0.402886	0.097687	0.099378	0.400050	0.098716	0.399157	0.408428	0.093699	0.255220	0.239573	0.270381	0.234825	0.402886	0.097687	0.099378	0.400050	
32000	1.695768	3	0.098716	0.399157	0.408428	0.093699	0.248110	0.243011	0.257667	0.251212	0.402886	0.097687	0.099378	0.400050	0.098716	0.399157	0.408428	0.093699	0.248110	0.243011	0.257667	0.251212	0.402886	0.097687	0.099378	0.400050	
33000	1.695768	3	0.099238	0.401245	0.407907	0.091609	0.244224	0.244995	0.256158	0.254623	0.402886	0.097687	0.099378	0.400050	0.099238	0.401245	0.407907	0.091609	0.244224	0.244995	0.256158	0.254623	0.402886	0.097687	0.099378	0.400050	
34000	1.695768	3	0.096819	0.399585	0.406566	0.097029	0.261806	0.241008	0.258212	0.238974	0.402886	0.097687	0.099378	0.400050	0.096819	0.399585	0.406566	0.097029	0.261806	0.241008	0.258212	0.238974	0.402886	0.097687	0.099378	0.400050	
35000	1.695768	3	0.096819	0.399585	0.406566	0.097029	0.250106	0.232630	0.276087	0.241177	0.402886	0.097687	0.099378	0.400050	0.096819	0.399585	0.406566	0.097029	0.250106	0.232630	0.276087	0.241177	0.402886	0.097687	0.099378	0.400050	
36000	1.695768	3	0.096819	0.399585	0.406566	0.097029	0.254459	0.247144	0.253687	0.244710	0.402886	0.097687	0.099378	0.400050	0.096819	0.399585	0.406566	0.097029	0.254459	0.247144	0.253687	0.244710	0.402886	0.097687	0.099378	0.400050	
37000	1.695768	3	0.099493	0.397630	0.408409	0.094468	0.254459	0.247144	0.253687	0.244710	0.402886	0.097687	0.099378	0.400050	0.099493	0.397630	0.408409	0.094468	0.254459	0.247144	0.253687	0.244710	0.402886	0.097687	0.099378	0.400050	
38000	1.695768	3	0.100593	0.395775	0.403143	0.100489	0.250342	0.238253	0.260163	0.251243	0.402886	0.097687	0.099378	0.400050	0.100593	0.395775	0.403143	0.100489	0.250342	0.238253	0.260163	0.251243	0.402886	0.097687	0.099378	0.400050	
39000	1.695768	3	0.101984	0.390441	0.409257	0.098318	0.250342	0.238253	0.260163	0.251243	0.402886	0.097687	0.099378	0.400050	0.101984	0.390441	0.409257	0.098318	0.250342	0.238253	0.260163	0.251243	0.402886	0.097687	0.099378	0.400050	
40000	1.695768	3	0.098564	0.398213	0.404318	0.098906	0.250342	0.238253	0.260163	0.251243	0.402886	0.097687	0.099378	0.400050	0.098564	0.398213	0.404318	0.098906	0.250342	0.238253	0.260163	0.251243	0.402886	0.097687	0.099378	0.400050	
41000	1.695768	3	0.098615	0.407271	0.397044	0.097071	0.250342	0.238253	0.260163	0.251243	0.400981	0.099060	0.097132	0.402827	0.098615	0.407271	0.397044	0.097071	0.250342	0.238253	0.260163	0.251243	0.400981	0.099060	0.097132	0.402827	
42000	1.695768	3	0.092862	0.407775	0.409442	0.089921	0.255041	0.239341	0.254760	0.250858	0.400981	0.099060	0.097132	0.402827	0.092862	0.407775	0.409442	0.089921	0.255041	0.239341	0.254760	0.250858	0.400981	0.099060	0.097132	0.402827	
43000	1.695768	3	0.100487	0.397652	0.403892	0.097969	0.248525	0.239412	0.263985	0.248077	0.400981	0.099060	0.097132	0.402827	0.100487	0.397652	0.403892	0.097969	0.248525	0.239412	0.263985	0.248077	0.400981	0.099060	0.097132	0.402827	
44000	1.695768	3	0.100487	0.397652	0.403892	0.097969	0.248525	0.239412	0.263985	0.248077	0.400981	0.099060	0.097132	0.402827	0.100487	0.397652	0.403892	0.097969	0.248525	0.239412	0.263985	0.248077	0.400981	0.099060	0.097132	0.402827	
45000	1.695768	3	0.094780	0.394584	0.407399	0.103237	0.248703	0.244723	0.261315	0.245258	0.400981	0.099060	0.097132	0.402827	0.094780	0.394584	0.407399	0.103237	0.248703	0.244723	0.261315	0.245258	0.400981	0.099060	0.097132	0.402827	
46000	1.695768	3	0.096145	0.401339	0.398684	0.103833	0.248703	0.244723	0.261315	0.245258	0.400981	0.099060	0.097132	0.402827	0.096145	0.401339	0.398684	0.103833	0.248703	0.244723	0.261315	0.245258	0.400981	0.099060	0.097132	0.402827	
47000	1.695768	3	0.103537	0.402271	0.394240	0.099952	0.241000	0.237937	0.265288	0.255775	0.400981	0.099060	0.097132	0.402827	0.103537	0.402271	0.394240	0.099952	0.241000	0.237937	0.265288	0.255775	0.400981	0.099060	0.097132	0.402827	
48000	1.695768	3	0.099070	0.411239	0.391295	0.098395	0.251555	0.243027	0.252682	0.252736	0.400981	0.099060	0.097132	0.402827	0.099070	0.411239	0.391295	0.098395	0.251555	0.243027	0.252682	0.252736	0.400981	0.099060	0.097132	0.402827	
49000	1.695768	3	0.097751	0.413455	0.393914	0.094880	0.252161	0.236275	0.266243	0.245322	0.400981	0.099060	0.097132	0.402827	0.097751	0.413455	0.393914	0.094880	0.252161	0.236275	0.266243	0.245322	0.400981	0.099060	0.097132	0.402827	
50000	1.695768	3	0.098122	0.407143	0.398595	0.096141	0.247447	0.246960	0.255779	0.249814	0.394759	0.099463	0.098313	0.407464	0.098122	0.407143	0.398595	0.096141	0.247447	0.246960	0.255779	0.249814	0.394759	0.099463	0.098313	0.407464	
51000	1.695768	3	0.093934	0.406956	0.397156	0.101955	0.261848	0.239046	0.262764	0.236342	0.399731	0.103104	0.101059	0.396106	0.093934	0.406956	0.397156	0.101955	0.261848	0.239046	0.262764	0.236342	0.399731	0.103104	0.101059	0.396106	
52000	1.695768	3	0.093247	0.403830	0.403084	0.099839	0.248376	0.245309	0.249648	0.256667	0.401428	0.099616	0.100211	0.398745	0.093247	0.403830	0.403084	0.099839	0.248376	0.245309	0.249648	0.256667	0.401428	0.099616	0.100211	0.398745	
53000	1.695768	3	0.093247	0.403830	0.403084	0.099839	0.259432	0.249002	0.251797	0.239769	0.401428	0.099616	0.100211	0.398745	0.093247	0.403830	0.403084	0.099839	0.259432	0.249002	0.251797	0.239769	0.401428	0.099616	0.100211	0.398745	
54000	1.695768	3	0.093247	0.403830	0.403084	0.099839	0.249769	0.252328	0.251401	0.246503	0.401428	0.099616	0.100211	0.398745	0.093247	0.403830	0.403084	0.099839	0.249769	0.252328	0.251401	0.246503	0.401428	0.099616	0.100211	0.398745	
55000	1.695768	3	0.093247	0.403830	0.403084	0.099839	0.247825	0.252103	0.253266	0.246806	0.402734	0.096298	0.100383	0.400585	0.093247	0.403830	0.403084	0.099839	0.247825	0.252103	0.253266	0.246806	0.402734	0.096298	0.100383	0.400585	
56000	1.695768	3	0.100103	0.406781	0.399732	0.093384	0.245564	0.252708	0.262248	0.239480	0.402734	0.096298	0.100383	0.400585	0.100103	0.406781	0.399732	0.093384	0.245564	0.252708	0.262248	0.239480	0.402734	0.096298	0.100383	0.400585	
57000	1.695768	3	0.099974	0.397093	0.404135	0.098798	0.257278	0.238001	0.269873	0.234848	0.402734	0.096298	0.100383	0.400585	0.099974	0.397093	0.404135	0.098798	0.257278	0.238001	0.269873	0.234848	0.402734	0.096298	0.100383	0.400585	
58000	1.695768	3	0.098396	0.400905	0.401576	0.099122	0.245891	0.255798	0.263710	0.234601	0.402734	0.096298	0.100383	0.400585	0.098396	0.400905	0.401576	0.099122	0.245891	0.255798	0.263710	0.234601	0.402734	0.096298	0.100383	0.400585	
59000	1.695768	3	0.098396	0.400905	0.401576	0.099122	0.252010	0.236575	0.266228	0.245187	0.404337	0.097424	0.101970	0.396270	0.098396	0.400905	0.401576	0.099122	0.252010	0.236575	0.266228	0.245187	0.404337	0.097424	0.101970	0.396270	
60000	1.695768	3	0.099016	0.394292	0.408514	0.098177	0.249893	0.248775	0.263277	0.238055	0.404337	0.097424	0.101970	0.396270	0.099016	0.394292	0.408514	0.098177	0.249893	0.248775	0.263277	0.238055	0.404337	0.097424	0.101970	0.396270	
61000	1.695768	3	0.099016	0.394292	0.408514	0.098177	0.241013	0.247580	0.270209	0.241198	0.404337	0.097424	0.101970	0.396270	0.099016	0.394292	0.408514	0.098177	0.241013	0.247580	0.270209	0.241198	0.404337	0.097424	0.101970	0.396270	
62000	1.695768	3	0.102548	0.401969	0.401387	0.094096	0.249756	0.249084	0.260747	0.240414	0.406324	0.098012	0.098044	0.397620	0.102548	0.401969	0.401387	0.094096	0.249756	0.249084	0.260747	0.240414	0.406324	0.098012	0.098044	0.397620	
63000	1.695768	3	0.091162	0.404818	0.411132	0.092888	0.256218	0.238197	0.254688	0.250897	0.406324	0.098012	0.098044	0.397620	0.091162	0.404818	0.411132	0.092888	0.256218	0.238197	0.254688	0.250897	0.406324	0.098012	0.098044	0.397620	
64000	1.695768	3	0.094099	0.412516	0.401819	0.091566	0.260974	0.233357	0.262766	0.242904	0.406324	0.098012	0.098044	0.397620	0.094099	0.412516	0.401819	0.091566	0.260974	0.233357	0.262766	0.242904	0.406324	0.098012	0.098044	0.397620	
65000	1.695768	3	0.098846	0.415507	0.395073	0.090574	0.249606	0.256818	0.250643	0.242933	0.406324	0.098012	0.098044	0.397620	0.098846	0.415507	0.395073	0.090574	0.249606	0.256818	0.250643	0.242933	0.406324	0.098012	0.098044	0.397620	
66000	1.695768	3	0.096930	0.398320	0.414225	0.090525	0.239605	0.237223	0.264152	0.259019	0.398994	0.094155	0.099987	0.406864	0.096930	0.398320	0.414225	0.090525	0.239605	0.237223	0.264152	0.259019	0.398994	0.094155	0.099987	0.406864	
67000	1.695768	3	0.097790	0.401314	0.406318	0.094577	0.263939	0.242481	0.252731	0.240848	0.393410	0.099707	0.097947	0.408936	0.097790	0.401314	0.406318	0.094577	0.263939	0.242481	0.252731	0.240848	0.393410	0.099707	0.097947	0.408936	
68000	1.695768	3	0.097790	0.401314	0.406318	0.094577	0.235123	0.253951	0.268581	0.242345	0.405539	0.100082	0.094434	0.399945	0.097790	0.401314	0.406318	0.094577	0.235123	0.253951	0.268581	0.242345	0.405539	0.100082	0.094434	0.399945	
69000	1.695768	3	0.097790	0.401314	0.406318	0.094577	0.250761	0.244809	0.239667	0.264763	0.409055	0.097825	0.094526	0.398593	0.097790	0.401314	0.406318	0.094577	0.250761	0.244809	0.239667	0.264763	0.409055	0.097825	0.094526	0.398593	
70000	1.695768	3	0.101628	0.401549	0.400788	0.096034	0.249654	0.237325	0.262016	0.251005	0.408370	0.097092	0.101720	0.392819	0.101628	0.401549	0.400788	0.096034	0.249654	0.237325	0.262016	0.251005	0.408370	0.097092	0.101720	0.392819	
71000	1.695768	3	0.096767	0.413274	0.395088	0.094872	0.262128	0.242934	0.251779	0.243159	0.408370	0.097092	0.101720	0.392819	0.096767	0.413274	0.395088	0.094872	0.262128	0.242934	0.251779	0.243159	0.408370	0.097092	0.101720	0.392819	
72000	1.695768	3	0.096767	0.413274	0.395088	0.094872	0.251448	0.245866	0.253271	0.249415	0.408370	0.097092	0.101720	0.392819	0.096767	0.413274	0.395088	0.094872	0.251448	0.245866	0.253271	0.249415	0.408370	0.097092	0.101720	0.392819	
73000	1.695768	3	0.093579	0.411717	0.399000	0.095704	0.264596	0.239958	0.254056	0.241390	0.402655	0.096940	0.104279	0.396125	0.093579	0.411717	0.399000	0.095704	0.264596	0.239958	0.254056	0.241390	0.402655	0.096940	0.104279	0.396125	
74000	1.695768	3	0.093300	0.414788	0.395887	0.096026	0.248760	0.238111	0.257005	0.256124	0.398100	0.099283	0.102349	0.400267	0.093300	0.414788	0.395887	0.096026	0.248760	0.238111	0.257005	0.256124	0.398100	0.099283	0.102349	0.400267	
75000	1.695768	3	0.090902	0.422101	0.396891	0.090107	0.248760	0.238111	0.257005	0.256124	0.398100	0.099283	0.102349	0.400267	0.090902	0.422101	0.396891	0.090107	0.248760	0.238111	0.257005	0.256124	0.398100	0.099283	0.102349	0.400267	
76000	1.695768	3	0.099869	0.405498	0.397261	0.097372	0.244470	0.249996	0.254341	0.251193	0.401202	0.100805	0.099575	0.398417	0.099869	0.405498	0.397261	0.097372	0.244470	0.249996	0.254341	0.251193	0.401202	0.100805	0.099575	0.398417	
77000	1.695768	3	0.099995	0.403481	0.399274	0.097250	0.257140	0.242514	0.248195	0.252151	0.401202	0.100805	0.099575	0.398417	0.099995	0.403481	0.399274	0.097250	0.257140	0.242514	0.248195	0.252151	0.401202	0.100805	0.099575	0.398417	
78000	1.695768	3	0.099995	0.403481	0.399274	0.097250	0.248383	0.246469	0.264451	0.240697	0.395331	0.098754	0.098882	0.407033	0.099995	0.403481	0.399274	0.097250	0.248383	0.246469	0.264451	0.240697	0.395331	0.098754	0.098882	0.407033	
79000	1.695768	3	0.099995	0.403481	0.399274	0.097250	0.258147	0.237602	0.255831	0.248420	0.395331	0.098754	0.098882	0.407033	0.099995	0.403481	0.399274	0.097250	0.258147	0.237602	0.255831	0.248420	0.395331	0.098754	0.098882	0.407033	
80000	1.695768	3	0.096303	0.404408	0.404695	0.094593	0.243659	0.243584	0.258776	0.253981	0.398890	0.099568	0.102513	0.399030	0.096303	0.404408	0.404695	0.094593	0.243659	0.243584	0.258776	0.253981	0.398890	0.099568	0.102513	0.399030	
81000	1.695768	3	0.096303	0.404408	0.404695	0.094593	0.239033	0.244994	0.257294	0.258679	0.403773	0.101084	0.095421	0.399722	0.096303	0.404408	0.404695	0.094593	0.239033	0.244994	0.257294	0.258679	0.403773	0.101084	0.095421	0.399722	
82000	1.695768	3	0.095528	0.408248	0.399131	0.097093	0.258345	0.236133	0.262348	0.243174	0.403773	0.101084	0.095421	0.399722	0.095528	0.408248	0.399131	0.097093	0.258345	0.236133	0.262348	0.243174	0.403773	0.101084	0.095421	0.399722	
83000	1.695768	3	0.098026	0.404403	0.405112	0.092458	0.251628	0.237921	0.261387	0.249065	0.403773	0.101084	0.095421	0.399722	0.098026	0.404403	0.405112	0.092458	0.251628	0.237921	0.261387	0.249065	0.403773	0.101084	0.095421	0.399722	
84000	1.695768	3	0.095873	0.403210	0.401253	0.099665	0.251628	0.237921	0.261387	0.249065	0.398842	0.097435	0.102290	0.401432	0.095873	0.403210	0.401253	0.099665	0.251628	0.237921	0.261387	0.249065	0.398842	0.097435	0.102290	0.401432	
85000	1.695768	3	0.095873	0.403210	0.401253	0.099665	0.248321	0.249704	0.258783	0.243192	0.404583	0.093994	0.100599	0.400824	0.095873	0.403210	0.401253	0.099665	0.248321	0.249704	0.258783	0.243192	0.404583	0.093994	0.100599	0.400824	
86000	1.695768	3	0.098488	0.408161	0.403121	0.090230	0.251979	0.242351	0.256274	0.249396	0.404583	0.093994	0.100599	0.400824	0.098488	0.408161	0.403121	0.090230	0.251979	0.242351	0.256274	0.249396	0.404583	0.093994	0.100599	0.400824	
