Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.093426	0.383676	0.414453	0.108445	0.261477	0.235590	0.247823	0.255110	0.397615	0.102212	0.105352	0.394820	0.093426	0.383676	0.414453	0.108445	0.261477	0.235590	0.247823	0.255110	0.397615	0.102212	0.105352	0.394820	
2000	1.695768	3	0.093426	0.383676	0.414453	0.108445	0.278040	0.242999	0.242510	0.236452	0.397615	0.102212	0.105352	0.394820	0.093426	0.383676	0.414453	0.108445	0.278040	0.242999	0.242510	0.236452	0.397615	0.102212	0.105352	0.394820	
3000	1.695768	3	0.101317	0.386523	0.408476	0.103684	0.256341	0.238371	0.246886	0.258402	0.396686	0.093732	0.105287	0.404295	0.101317	0.386523	0.408476	0.103684	0.256341	0.238371	0.246886	0.258402	0.396686	0.093732	0.105287	0.404295	
4000	1.695768	3	0.105436	0.387321	0.409389	0.097854	0.269436	0.242485	0.232664	0.255415	0.399116	0.102026	0.101721	0.397136	0.105436	0.387321	0.409389	0.097854	0.269436	0.242485	0.232664	0.255415	0.399116	0.102026	0.101721	0.397136	
5000	1.695768	3	0.096752	0.386540	0.411562	0.105147	0.255451	0.246098	0.247558	0.250893	0.399116	0.102026	0.101721	0.397136	0.096752	0.386540	0.411562	0.105147	0.255451	0.246098	0.247558	0.250893	0.399116	0.102026	0.101721	0.397136	
6000	1.695768	3	0.095196	0.382332	0.418106	0.104366	0.272558	0.240210	0.239353	0.247880	0.399116	0.102026	0.101721	0.397136	0.095196	0.382332	0.418106	0.104366	0.272558	0.240210	0.239353	0.247880	0.399116	0.102026	0.101721	0.397136	
7000	1.695768	3	0.093185	0.388735	0.413297	0.104784	0.258803	0.240579	0.256355	0.244263	0.393287	0.097074	0.101679	0.407961	0.093185	0.388735	0.413297	0.104784	0.258803	0.240579	0.256355	0.244263	0.393287	0.097074	0.101679	0.407961	
8000	1.695768	3	0.093185	0.388735	0.413297	0.104784	0.272663	0.239450	0.246811	0.241076	0.391660	0.099873	0.104919	0.403549	0.093185	0.388735	0.413297	0.104784	0.272663	0.239450	0.246811	0.241076	0.391660	0.099873	0.104919	0.403549	
9000	1.695768	3	0.095214	0.383037	0.413227	0.108523	0.255096	0.248255	0.237367	0.259282	0.394286	0.094618	0.103864	0.407232	0.095214	0.383037	0.413227	0.108523	0.255096	0.248255	0.237367	0.259282	0.394286	0.094618	0.103864	0.407232	
10000	1.695768	3	0.090123	0.398648	0.405361	0.105868	0.264432	0.239255	0.241297	0.255016	0.398210	0.094943	0.106485	0.400362	0.090123	0.398648	0.405361	0.105868	0.264432	0.239255	0.241297	0.255016	0.398210	0.094943	0.106485	0.400362	
11000	1.695768	3	0.092163	0.386084	0.411918	0.109836	0.255937	0.248248	0.252467	0.243348	0.400414	0.096042	0.101782	0.401762	0.092163	0.386084	0.411918	0.109836	0.255937	0.248248	0.252467	0.243348	0.400414	0.096042	0.101782	0.401762	
12000	1.695768	3	0.097420	0.393775	0.401672	0.107134	0.282652	0.232095	0.239654	0.245600	0.400414	0.096042	0.101782	0.401762	0.097420	0.393775	0.401672	0.107134	0.282652	0.232095	0.239654	0.245600	0.400414	0.096042	0.101782	0.401762	
13000	1.695768	3	0.097420	0.393775	0.401672	0.107134	0.266831	0.232114	0.245330	0.255725	0.400414	0.096042	0.101782	0.401762	0.097420	0.393775	0.401672	0.107134	0.266831	0.232114	0.245330	0.255725	0.400414	0.096042	0.101782	0.401762	
