Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.109716	0.373434	0.402061	0.114789	0.255692	0.260991	0.240415	0.242901	0.414281	0.101836	0.092030	0.391854	0.109716	0.373434	0.402061	0.114789	0.255692	0.260991	0.240415	0.242901	0.414281	0.101836	0.092030	0.391854	
2000	1.695768	3	0.115249	0.388489	0.393151	0.103112	0.266569	0.267596	0.229115	0.236720	0.401801	0.097491	0.103471	0.397236	0.115249	0.388489	0.393151	0.103112	0.266569	0.267596	0.229115	0.236720	0.401801	0.097491	0.103471	0.397236	
3000	1.695768	3	0.115249	0.388489	0.393151	0.103112	0.287747	0.232577	0.232317	0.247359	0.397977	0.102408	0.096056	0.403558	0.115249	0.388489	0.393151	0.103112	0.287747	0.232577	0.232317	0.247359	0.397977	0.102408	0.096056	0.403558	
4000	1.695768	3	0.115249	0.388489	0.393151	0.103112	0.266609	0.262645	0.232803	0.237943	0.397977	0.102408	0.096056	0.403558	0.115249	0.388489	0.393151	0.103112	0.266609	0.262645	0.232803	0.237943	0.397977	0.102408	0.096056	0.403558	
5000	1.695768	3	0.112118	0.380920	0.403200	0.103761	0.266620	0.260915	0.230373	0.242092	0.397977	0.102408	0.096056	0.403558	0.112118	0.380920	0.403200	0.103761	0.266620	0.260915	0.230373	0.242092	0.397977	0.102408	0.096056	0.403558	
6000	1.695768	3	0.112000	0.383509	0.402588	0.101903	0.263571	0.249038	0.242343	0.245048	0.397977	0.102408	0.096056	0.403558	0.112000	0.383509	0.402588	0.101903	0.263571	0.249038	0.242343	0.245048	0.397977	0.102408	0.096056	0.403558	
7000	1.695768	3	0.105625	0.390509	0.400335	0.103531	0.261662	0.247645	0.249281	0.241412	0.396429	0.105429	0.100151	0.397990	0.105625	0.390509	0.400335	0.103531	0.261662	0.247645	0.249281	0.241412	0.396429	0.105429	0.100151	0.397990	
8000	1.695768	3	0.105625	0.390509	0.400335	0.103531	0.261662	0.247645	0.249281	0.241412	0.398949	0.104870	0.098056	0.398124	0.105625	0.390509	0.400335	0.103531	0.261662	0.247645	0.249281	0.241412	0.398949	0.104870	0.098056	0.398124	
9000	1.695768	3	0.100472	0.393937	0.408905	0.096686	0.255195	0.242453	0.240189	0.262164	0.396456	0.104769	0.099401	0.399374	0.100472	0.393937	0.408905	0.096686	0.255195	0.242453	0.240189	0.262164	0.396456	0.104769	0.099401	0.399374	
10000	1.695768	3	0.104968	0.391971	0.408083	0.094979	0.265926	0.249285	0.255516	0.229273	0.396456	0.104769	0.099401	0.399374	0.104968	0.391971	0.408083	0.094979	0.265926	0.249285	0.255516	0.229273	0.396456	0.104769	0.099401	0.399374	
