Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.126773	0.247889	0.143140	0.118418	0.252013	0.111768	0.126773	0.247889	0.143140	0.118418	0.252013	0.111768	0.126773	0.247889	0.143140	0.118418	0.252013	0.111768	0.244370	0.133499	0.146517	0.127188	0.124257	0.224169	0.244370	0.133499	0.146517	0.127188	0.124257	0.224169	0.244370	0.133499	0.146517	0.127188	0.124257	0.224169	
2000	1.695768	2	0.130440	0.247539	0.134906	0.115582	0.246724	0.124808	0.130440	0.247539	0.134906	0.115582	0.246724	0.124808	0.130440	0.247539	0.134906	0.115582	0.246724	0.124808	0.245869	0.130074	0.132339	0.115807	0.127387	0.248524	0.245869	0.130074	0.132339	0.115807	0.127387	0.248524	0.245869	0.130074	0.132339	0.115807	0.127387	0.248524	
3000	1.695768	2	0.127484	0.256312	0.131204	0.116585	0.245109	0.123305	0.127484	0.256312	0.131204	0.116585	0.245109	0.123305	0.127484	0.256312	0.131204	0.116585	0.245109	0.123305	0.236396	0.141747	0.133830	0.110920	0.131459	0.245648	0.236396	0.141747	0.133830	0.110920	0.131459	0.245648	0.236396	0.141747	0.133830	0.110920	0.131459	0.245648	
4000	1.695768	2	0.128796	0.257892	0.127445	0.119130	0.248334	0.118404	0.128796	0.257892	0.127445	0.119130	0.248334	0.118404	0.128796	0.257892	0.127445	0.119130	0.248334	0.118404	0.243535	0.138588	0.133659	0.118731	0.134080	0.231407	0.243535	0.138588	0.133659	0.118731	0.134080	0.231407	0.243535	0.138588	0.133659	0.118731	0.134080	0.231407	
5000	1.695768	2	0.124682	0.246493	0.125776	0.125223	0.255961	0.121865	0.124682	0.246493	0.125776	0.125223	0.255961	0.121865	0.124682	0.246493	0.125776	0.125223	0.255961	0.121865	0.231083	0.153502	0.124129	0.115867	0.129028	0.246390	0.231083	0.153502	0.124129	0.115867	0.129028	0.246390	0.231083	0.153502	0.124129	0.115867	0.129028	0.246390	
6000	1.695768	2	0.130828	0.244630	0.128809	0.118318	0.247298	0.130117	0.130828	0.244630	0.128809	0.118318	0.247298	0.130117	0.130828	0.244630	0.128809	0.118318	0.247298	0.130117	0.232505	0.147961	0.130727	0.122260	0.132164	0.234384	0.232505	0.147961	0.130727	0.122260	0.132164	0.234384	0.232505	0.147961	0.130727	0.122260	0.132164	0.234384	
7000	1.695768	2	0.127464	0.259429	0.124831	0.113562	0.255499	0.119214	0.127464	0.259429	0.124831	0.113562	0.255499	0.119214	0.127464	0.259429	0.124831	0.113562	0.255499	0.119214	0.235271	0.144366	0.134695	0.119160	0.128468	0.238040	0.235271	0.144366	0.134695	0.119160	0.128468	0.238040	0.235271	0.144366	0.134695	0.119160	0.128468	0.238040	
8000	1.695768	2	0.122124	0.251462	0.134167	0.119736	0.251030	0.121480	0.122124	0.251462	0.134167	0.119736	0.251030	0.121480	0.122124	0.251462	0.134167	0.119736	0.251030	0.121480	0.227191	0.140424	0.135442	0.123382	0.131868	0.241693	0.227191	0.140424	0.135442	0.123382	0.131868	0.241693	0.227191	0.140424	0.135442	0.123382	0.131868	0.241693	
9000	1.695768	2	0.130518	0.242732	0.123711	0.133728	0.244729	0.124582	0.130518	0.242732	0.123711	0.133728	0.244729	0.124582	0.130518	0.242732	0.123711	0.133728	0.244729	0.124582	0.251651	0.125390	0.134980	0.112980	0.140015	0.234983	0.251651	0.125390	0.134980	0.112980	0.140015	0.234983	0.251651	0.125390	0.134980	0.112980	0.140015	0.234983	
10000	1.695768	2	0.135743	0.242310	0.128827	0.129157	0.237225	0.126737	0.135743	0.242310	0.128827	0.129157	0.237225	0.126737	0.135743	0.242310	0.128827	0.129157	0.237225	0.126737	0.243709	0.148796	0.123296	0.119504	0.124310	0.240386	0.243709	0.148796	0.123296	0.119504	0.124310	0.240386	0.243709	0.148796	0.123296	0.119504	0.124310	0.240386	
11000	1.695768	2	0.131519	0.263658	0.126563	0.112345	0.238584	0.127332	0.131519	0.263658	0.126563	0.112345	0.238584	0.127332	0.131519	0.263658	0.126563	0.112345	0.238584	0.127332	0.259630	0.130443	0.135757	0.120222	0.118234	0.235714	0.259630	0.130443	0.135757	0.120222	0.118234	0.235714	0.259630	0.130443	0.135757	0.120222	0.118234	0.235714	
12000	1.695768	2	0.123379	0.241339	0.126956	0.133528	0.247190	0.127609	0.123379	0.241339	0.126956	0.133528	0.247190	0.127609	0.123379	0.241339	0.126956	0.133528	0.247190	0.127609	0.245165	0.144717	0.134471	0.119366	0.112338	0.243944	0.245165	0.144717	0.134471	0.119366	0.112338	0.243944	0.245165	0.144717	0.134471	0.119366	0.112338	0.243944	
13000	1.695768	2	0.128599	0.249426	0.125247	0.117784	0.249257	0.129687	0.128599	0.249426	0.125247	0.117784	0.249257	0.129687	0.128599	0.249426	0.125247	0.117784	0.249257	0.129687	0.253199	0.136173	0.123775	0.118266	0.133510	0.235078	0.253199	0.136173	0.123775	0.118266	0.133510	0.235078	0.253199	0.136173	0.123775	0.118266	0.133510	0.235078	
14000	1.695768	2	0.134915	0.245480	0.120330	0.119759	0.265561	0.113956	0.134915	0.245480	0.120330	0.119759	0.265561	0.113956	0.134915	0.245480	0.120330	0.119759	0.265561	0.113956	0.246625	0.136046	0.135292	0.112842	0.136979	0.232216	0.246625	0.136046	0.135292	0.112842	0.136979	0.232216	0.246625	0.136046	0.135292	0.112842	0.136979	0.232216	
