Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.129032	0.265796	0.132246	0.116828	0.228482	0.127615	0.129032	0.265796	0.132246	0.116828	0.228482	0.127615	0.129032	0.265796	0.132246	0.116828	0.228482	0.127615	0.249678	0.123688	0.115962	0.111827	0.119778	0.279067	0.249678	0.123688	0.115962	0.111827	0.119778	0.279067	0.249678	0.123688	0.115962	0.111827	0.119778	0.279067	
2000	1.695768	2	0.113890	0.259372	0.126505	0.127027	0.231453	0.141753	0.113890	0.259372	0.126505	0.127027	0.231453	0.141753	0.113890	0.259372	0.126505	0.127027	0.231453	0.141753	0.225427	0.120640	0.118886	0.124305	0.131056	0.279686	0.225427	0.120640	0.118886	0.124305	0.131056	0.279686	0.225427	0.120640	0.118886	0.124305	0.131056	0.279686	
3000	1.695768	2	0.110816	0.239805	0.124413	0.123624	0.247618	0.153725	0.110816	0.239805	0.124413	0.123624	0.247618	0.153725	0.110816	0.239805	0.124413	0.123624	0.247618	0.153725	0.226661	0.122595	0.120557	0.131333	0.127319	0.271536	0.226661	0.122595	0.120557	0.131333	0.127319	0.271536	0.226661	0.122595	0.120557	0.131333	0.127319	0.271536	
4000	1.695768	2	0.119954	0.250823	0.133705	0.126075	0.237574	0.131868	0.119954	0.250823	0.133705	0.126075	0.237574	0.131868	0.119954	0.250823	0.133705	0.126075	0.237574	0.131868	0.235359	0.120202	0.128541	0.134942	0.118211	0.262746	0.235359	0.120202	0.128541	0.134942	0.118211	0.262746	0.235359	0.120202	0.128541	0.134942	0.118211	0.262746	
5000	1.695768	2	0.115594	0.262943	0.128253	0.124279	0.244161	0.124770	0.115594	0.262943	0.128253	0.124279	0.244161	0.124770	0.115594	0.262943	0.128253	0.124279	0.244161	0.124770	0.244668	0.118591	0.125842	0.131714	0.125648	0.253537	0.244668	0.118591	0.125842	0.131714	0.125648	0.253537	0.244668	0.118591	0.125842	0.131714	0.125648	0.253537	
6000	1.695768	2	0.115492	0.243941	0.123137	0.131895	0.260514	0.125021	0.115492	0.243941	0.123137	0.131895	0.260514	0.125021	0.115492	0.243941	0.123137	0.131895	0.260514	0.125021	0.250240	0.134475	0.108899	0.128349	0.131254	0.246783	0.250240	0.134475	0.108899	0.128349	0.131254	0.246783	0.250240	0.134475	0.108899	0.128349	0.131254	0.246783	
7000	1.695768	2	0.127288	0.242053	0.121453	0.127972	0.245014	0.136219	0.127288	0.242053	0.121453	0.127972	0.245014	0.136219	0.127288	0.242053	0.121453	0.127972	0.245014	0.136219	0.216728	0.120031	0.121128	0.128598	0.132524	0.280991	0.216728	0.120031	0.121128	0.128598	0.132524	0.280991	0.216728	0.120031	0.121128	0.128598	0.132524	0.280991	
8000	1.695768	2	0.121156	0.256574	0.124389	0.112260	0.250855	0.134766	0.121156	0.256574	0.124389	0.112260	0.250855	0.134766	0.121156	0.256574	0.124389	0.112260	0.250855	0.134766	0.240263	0.117180	0.124890	0.124108	0.134553	0.259007	0.240263	0.117180	0.124890	0.124108	0.134553	0.259007	0.240263	0.117180	0.124890	0.124108	0.134553	0.259007	
9000	1.695768	2	0.122792	0.242645	0.122757	0.126725	0.248648	0.136434	0.122792	0.242645	0.122757	0.126725	0.248648	0.136434	0.122792	0.242645	0.122757	0.126725	0.248648	0.136434	0.232003	0.122533	0.127537	0.116940	0.126440	0.274548	0.232003	0.122533	0.127537	0.116940	0.126440	0.274548	0.232003	0.122533	0.127537	0.116940	0.126440	0.274548	
10000	1.695768	2	0.120622	0.235312	0.120412	0.126096	0.257980	0.139578	0.120622	0.235312	0.120412	0.126096	0.257980	0.139578	0.120622	0.235312	0.120412	0.126096	0.257980	0.139578	0.232834	0.118246	0.118185	0.132624	0.137620	0.260490	0.232834	0.118246	0.118185	0.132624	0.137620	0.260490	0.232834	0.118246	0.118185	0.132624	0.137620	0.260490	
11000	1.695768	2	0.121703	0.254585	0.114220	0.125230	0.238413	0.145850	0.121703	0.254585	0.114220	0.125230	0.238413	0.145850	0.121703	0.254585	0.114220	0.125230	0.238413	0.145850	0.243390	0.116118	0.123960	0.124647	0.130018	0.261867	0.243390	0.116118	0.123960	0.124647	0.130018	0.261867	0.243390	0.116118	0.123960	0.124647	0.130018	0.261867	
12000	1.695768	2	0.108624	0.249860	0.122521	0.142103	0.244254	0.132638	0.108624	0.249860	0.122521	0.142103	0.244254	0.132638	0.108624	0.249860	0.122521	0.142103	0.244254	0.132638	0.231934	0.111779	0.115468	0.134113	0.133880	0.272825	0.231934	0.111779	0.115468	0.134113	0.133880	0.272825	0.231934	0.111779	0.115468	0.134113	0.133880	0.272825	
13000	1.695768	2	0.120645	0.253972	0.121988	0.134362	0.242881	0.126151	0.120645	0.253972	0.121988	0.134362	0.242881	0.126151	0.120645	0.253972	0.121988	0.134362	0.242881	0.126151	0.233290	0.104801	0.126116	0.130681	0.140696	0.264416	0.233290	0.104801	0.126116	0.130681	0.140696	0.264416	0.233290	0.104801	0.126116	0.130681	0.140696	0.264416	
14000	1.695768	2	0.118603	0.266448	0.122246	0.133037	0.231477	0.128190	0.118603	0.266448	0.122246	0.133037	0.231477	0.128190	0.118603	0.266448	0.122246	0.133037	0.231477	0.128190	0.232929	0.131907	0.126888	0.126235	0.131255	0.250786	0.232929	0.131907	0.126888	0.126235	0.131255	0.250786	0.232929	0.131907	0.126888	0.126235	0.131255	0.250786	
15000	1.695768	2	0.116942	0.259450	0.122499	0.127058	0.241528	0.132524	0.116942	0.259450	0.122499	0.127058	0.241528	0.132524	0.116942	0.259450	0.122499	0.127058	0.241528	0.132524	0.239268	0.119505	0.122221	0.128423	0.128893	0.261690	0.239268	0.119505	0.122221	0.128423	0.128893	0.261690	0.239268	0.119505	0.122221	0.128423	0.128893	0.261690	
16000	1.695768	2	0.118294	0.244606	0.123746	0.142107	0.235331	0.135917	0.118294	0.244606	0.123746	0.142107	0.235331	0.135917	0.118294	0.244606	0.123746	0.142107	0.235331	0.135917	0.233647	0.122181	0.119936	0.128974	0.136477	0.258785	0.233647	0.122181	0.119936	0.128974	0.136477	0.258785	0.233647	0.122181	0.119936	0.128974	0.136477	0.258785	
17000	1.695768	2	0.114988	0.242414	0.125927	0.141247	0.247626	0.127797	0.114988	0.242414	0.125927	0.141247	0.247626	0.127797	0.114988	0.242414	0.125927	0.141247	0.247626	0.127797	0.247558	0.118137	0.128590	0.134510	0.126551	0.244654	0.247558	0.118137	0.128590	0.134510	0.126551	0.244654	0.247558	0.118137	0.128590	0.134510	0.126551	0.244654	
18000	1.695768	2	0.108754	0.252510	0.128674	0.133959	0.249749	0.126354	0.108754	0.252510	0.128674	0.133959	0.249749	0.126354	0.108754	0.252510	0.128674	0.133959	0.249749	0.126354	0.232667	0.128529	0.122216	0.128336	0.130600	0.257653	0.232667	0.128529	0.122216	0.128336	0.130600	0.257653	0.232667	0.128529	0.122216	0.128336	0.130600	0.257653	
19000	1.695768	2	0.110651	0.258873	0.125582	0.133082	0.243255	0.128558	0.110651	0.258873	0.125582	0.133082	0.243255	0.128558	0.110651	0.258873	0.125582	0.133082	0.243255	0.128558	0.235695	0.119976	0.123883	0.132634	0.124588	0.263223	0.235695	0.119976	0.123883	0.132634	0.124588	0.263223	0.235695	0.119976	0.123883	0.132634	0.124588	0.263223	
20000	1.695768	2	0.116177	0.243264	0.121110	0.131450	0.254532	0.133467	0.116177	0.243264	0.121110	0.131450	0.254532	0.133467	0.116177	0.243264	0.121110	0.131450	0.254532	0.133467	0.236617	0.120550	0.134330	0.119889	0.130701	0.257913	0.236617	0.120550	0.134330	0.119889	0.130701	0.257913	0.236617	0.120550	0.134330	0.119889	0.130701	0.257913	
21000	1.695768	2	0.117788	0.255506	0.123281	0.140950	0.232313	0.130162	0.117788	0.255506	0.123281	0.140950	0.232313	0.130162	0.117788	0.255506	0.123281	0.140950	0.232313	0.130162	0.244654	0.120921	0.117117	0.130580	0.128878	0.257850	0.244654	0.120921	0.117117	0.130580	0.128878	0.257850	0.244654	0.120921	0.117117	0.130580	0.128878	0.257850	
22000	1.695768	2	0.117827	0.253819	0.124703	0.135290	0.238075	0.130286	0.117827	0.253819	0.124703	0.135290	0.238075	0.130286	0.117827	0.253819	0.124703	0.135290	0.238075	0.130286	0.238015	0.117186	0.126810	0.120225	0.132410	0.265354	0.238015	0.117186	0.126810	0.120225	0.132410	0.265354	0.238015	0.117186	0.126810	0.120225	0.132410	0.265354	
23000	1.695768	2	0.112934	0.266648	0.117466	0.143048	0.235001	0.124903	0.112934	0.266648	0.117466	0.143048	0.235001	0.124903	0.112934	0.266648	0.117466	0.143048	0.235001	0.124903	0.238419	0.131216	0.123269	0.120312	0.126445	0.260339	0.238419	0.131216	0.123269	0.120312	0.126445	0.260339	0.238419	0.131216	0.123269	0.120312	0.126445	0.260339	
24000	1.695768	2	0.105746	0.243751	0.126245	0.140413	0.248745	0.135101	0.105746	0.243751	0.126245	0.140413	0.248745	0.135101	0.105746	0.243751	0.126245	0.140413	0.248745	0.135101	0.232502	0.128506	0.123389	0.128254	0.133146	0.254204	0.232502	0.128506	0.123389	0.128254	0.133146	0.254204	0.232502	0.128506	0.123389	0.128254	0.133146	0.254204	
25000	1.695768	2	0.113245	0.239802	0.127855	0.131409	0.261038	0.126651	0.113245	0.239802	0.127855	0.131409	0.261038	0.126651	0.113245	0.239802	0.127855	0.131409	0.261038	0.126651	0.247269	0.118065	0.117089	0.132049	0.130802	0.254726	0.247269	0.118065	0.117089	0.132049	0.130802	0.254726	0.247269	0.118065	0.117089	0.132049	0.130802	0.254726	
26000	1.695768	2	0.125850	0.248090	0.116919	0.132856	0.249130	0.127155	0.125850	0.248090	0.116919	0.132856	0.249130	0.127155	0.125850	0.248090	0.116919	0.132856	0.249130	0.127155	0.263404	0.124436	0.107298	0.135566	0.132123	0.237173	0.263404	0.124436	0.107298	0.135566	0.132123	0.237173	0.263404	0.124436	0.107298	0.135566	0.132123	0.237173	
27000	1.695768	3	0.117369	0.249039	0.122259	0.128946	0.249067	0.133320	0.122220	0.166663	0.142242	0.137933	0.259444	0.171499	0.117369	0.249039	0.122259	0.128946	0.249067	0.133320	0.232084	0.135131	0.128339	0.124504	0.131457	0.248486	0.232084	0.135131	0.128339	0.124504	0.131457	0.248486	0.232084	0.135131	0.128339	0.124504	0.131457	0.248486	
28000	1.695768	2	0.115246	0.240588	0.121451	0.138472	0.256434	0.127809	0.115246	0.240588	0.121451	0.138472	0.256434	0.127809	0.115246	0.240588	0.121451	0.138472	0.256434	0.127809	0.250422	0.113160	0.111261	0.125272	0.132989	0.266896	0.250422	0.113160	0.111261	0.125272	0.132989	0.266896	0.250422	0.113160	0.111261	0.125272	0.132989	0.266896	
29000	1.695768	2	0.117168	0.246665	0.115602	0.147209	0.252216	0.121140	0.117168	0.246665	0.115602	0.147209	0.252216	0.121140	0.117168	0.246665	0.115602	0.147209	0.252216	0.121140	0.236468	0.121547	0.121351	0.120701	0.138845	0.261089	0.236468	0.121547	0.121351	0.120701	0.138845	0.261089	0.236468	0.121547	0.121351	0.120701	0.138845	0.261089	
30000	1.695768	2	0.125514	0.244435	0.111575	0.143036	0.246628	0.128813	0.125514	0.244435	0.111575	0.143036	0.246628	0.128813	0.125514	0.244435	0.111575	0.143036	0.246628	0.128813	0.239536	0.122322	0.123276	0.118358	0.135093	0.261414	0.239536	0.122322	0.123276	0.118358	0.135093	0.261414	0.239536	0.122322	0.123276	0.118358	0.135093	0.261414	
31000	1.695768	2	0.107659	0.251268	0.121960	0.150773	0.248769	0.119570	0.107659	0.251268	0.121960	0.150773	0.248769	0.119570	0.107659	0.251268	0.121960	0.150773	0.248769	0.119570	0.233121	0.120663	0.116637	0.130384	0.135664	0.263531	0.233121	0.120663	0.116637	0.130384	0.135664	0.263531	0.233121	0.120663	0.116637	0.130384	0.135664	0.263531	
32000	1.695768	2	0.116167	0.244878	0.116872	0.130486	0.256702	0.134894	0.116167	0.244878	0.116872	0.130486	0.256702	0.134894	0.116167	0.244878	0.116872	0.130486	0.256702	0.134894	0.233127	0.118797	0.128216	0.128677	0.127399	0.263784	0.233127	0.118797	0.128216	0.128677	0.127399	0.263784	0.233127	0.118797	0.128216	0.128677	0.127399	0.263784	
33000	1.695768	2	0.109275	0.246007	0.122069	0.134181	0.254720	0.133748	0.109275	0.246007	0.122069	0.134181	0.254720	0.133748	0.109275	0.246007	0.122069	0.134181	0.254720	0.133748	0.234913	0.113046	0.120666	0.133568	0.140939	0.256869	0.234913	0.113046	0.120666	0.133568	0.140939	0.256869	0.234913	0.113046	0.120666	0.133568	0.140939	0.256869	
34000	1.695768	2	0.107769	0.246816	0.121104	0.135941	0.258060	0.130309	0.107769	0.246816	0.121104	0.135941	0.258060	0.130309	0.107769	0.246816	0.121104	0.135941	0.258060	0.130309	0.225535	0.116351	0.129013	0.125009	0.126523	0.277569	0.225535	0.116351	0.129013	0.125009	0.126523	0.277569	0.225535	0.116351	0.129013	0.125009	0.126523	0.277569	
