Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.138723	0.249583	0.134481	0.133370	0.234221	0.109621	0.138723	0.249583	0.134481	0.133370	0.234221	0.109621	0.138723	0.249583	0.134481	0.133370	0.234221	0.109621	0.263406	0.112020	0.134940	0.132577	0.119707	0.237350	0.263406	0.112020	0.134940	0.132577	0.119707	0.237350	0.263406	0.112020	0.134940	0.132577	0.119707	0.237350	
2000	1.695768	2	0.137615	0.247081	0.136675	0.121848	0.238673	0.118109	0.137615	0.247081	0.136675	0.121848	0.238673	0.118109	0.137615	0.247081	0.136675	0.121848	0.238673	0.118109	0.230307	0.121905	0.137874	0.137268	0.124984	0.247662	0.230307	0.121905	0.137874	0.137268	0.124984	0.247662	0.230307	0.121905	0.137874	0.137268	0.124984	0.247662	
3000	1.695768	2	0.118898	0.232289	0.131907	0.133408	0.266408	0.117091	0.118898	0.232289	0.131907	0.133408	0.266408	0.117091	0.118898	0.232289	0.131907	0.133408	0.266408	0.117091	0.237865	0.109203	0.136866	0.136537	0.127351	0.252178	0.237865	0.109203	0.136866	0.136537	0.127351	0.252178	0.237865	0.109203	0.136866	0.136537	0.127351	0.252178	
4000	1.695768	2	0.127229	0.235697	0.131006	0.122733	0.257787	0.125549	0.127229	0.235697	0.131006	0.122733	0.257787	0.125549	0.127229	0.235697	0.131006	0.122733	0.257787	0.125549	0.247735	0.099036	0.145264	0.127393	0.118975	0.261596	0.247735	0.099036	0.145264	0.127393	0.118975	0.261596	0.247735	0.099036	0.145264	0.127393	0.118975	0.261596	
5000	1.695768	2	0.131800	0.248042	0.127762	0.112220	0.251741	0.128435	0.131800	0.248042	0.127762	0.112220	0.251741	0.128435	0.131800	0.248042	0.127762	0.112220	0.251741	0.128435	0.236486	0.101606	0.141547	0.123194	0.127486	0.269681	0.236486	0.101606	0.141547	0.123194	0.127486	0.269681	0.236486	0.101606	0.141547	0.123194	0.127486	0.269681	
6000	1.695768	2	0.124814	0.238057	0.133277	0.126476	0.255566	0.121810	0.124814	0.238057	0.133277	0.126476	0.255566	0.121810	0.124814	0.238057	0.133277	0.126476	0.255566	0.121810	0.240689	0.109252	0.144031	0.117504	0.130825	0.257699	0.240689	0.109252	0.144031	0.117504	0.130825	0.257699	0.240689	0.109252	0.144031	0.117504	0.130825	0.257699	
7000	1.695768	2	0.128397	0.249769	0.124928	0.127779	0.248682	0.120445	0.128397	0.249769	0.124928	0.127779	0.248682	0.120445	0.128397	0.249769	0.124928	0.127779	0.248682	0.120445	0.236767	0.110552	0.129058	0.138951	0.127553	0.257118	0.236767	0.110552	0.129058	0.138951	0.127553	0.257118	0.236767	0.110552	0.129058	0.138951	0.127553	0.257118	
8000	1.695768	2	0.123297	0.245209	0.126623	0.117678	0.258894	0.128300	0.123297	0.245209	0.126623	0.117678	0.258894	0.128300	0.123297	0.245209	0.126623	0.117678	0.258894	0.128300	0.242562	0.118703	0.136561	0.128049	0.117407	0.256718	0.242562	0.118703	0.136561	0.128049	0.117407	0.256718	0.242562	0.118703	0.136561	0.128049	0.117407	0.256718	
9000	1.695768	2	0.126410	0.244053	0.130248	0.123590	0.241663	0.134036	0.126410	0.244053	0.130248	0.123590	0.241663	0.134036	0.126410	0.244053	0.130248	0.123590	0.241663	0.134036	0.252405	0.116360	0.120642	0.130090	0.132988	0.247514	0.252405	0.116360	0.120642	0.130090	0.132988	0.247514	0.252405	0.116360	0.120642	0.130090	0.132988	0.247514	
10000	1.695768	2	0.123800	0.232701	0.125676	0.131842	0.260823	0.125158	0.123800	0.232701	0.125676	0.131842	0.260823	0.125158	0.123800	0.232701	0.125676	0.131842	0.260823	0.125158	0.259083	0.111226	0.134478	0.126842	0.118706	0.249664	0.259083	0.111226	0.134478	0.126842	0.118706	0.249664	0.259083	0.111226	0.134478	0.126842	0.118706	0.249664	
