Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.117056	0.235722	0.142953	0.126005	0.230339	0.147926	0.117056	0.235722	0.142953	0.126005	0.230339	0.147926	0.117056	0.235722	0.142953	0.126005	0.230339	0.147926	0.234433	0.159193	0.132490	0.127866	0.116133	0.229885	0.234433	0.159193	0.132490	0.127866	0.116133	0.229885	0.234433	0.159193	0.132490	0.127866	0.116133	0.229885	
2000	1.695768	2	0.138330	0.256256	0.147506	0.106851	0.233964	0.117092	0.138330	0.256256	0.147506	0.106851	0.233964	0.117092	0.138330	0.256256	0.147506	0.106851	0.233964	0.117092	0.239062	0.174365	0.131571	0.116335	0.117034	0.221634	0.239062	0.174365	0.131571	0.116335	0.117034	0.221634	0.239062	0.174365	0.131571	0.116335	0.117034	0.221634	
3000	1.695768	2	0.135274	0.237215	0.135447	0.108448	0.261486	0.122131	0.135274	0.237215	0.135447	0.108448	0.261486	0.122131	0.135274	0.237215	0.135447	0.108448	0.261486	0.122131	0.246581	0.155179	0.134131	0.125888	0.113696	0.224526	0.246581	0.155179	0.134131	0.125888	0.113696	0.224526	0.246581	0.155179	0.134131	0.125888	0.113696	0.224526	
4000	1.695768	2	0.127015	0.248183	0.138673	0.114816	0.245958	0.125355	0.127015	0.248183	0.138673	0.114816	0.245958	0.125355	0.127015	0.248183	0.138673	0.114816	0.245958	0.125355	0.246855	0.153117	0.131878	0.121373	0.103904	0.242873	0.246855	0.153117	0.131878	0.121373	0.103904	0.242873	0.246855	0.153117	0.131878	0.121373	0.103904	0.242873	
5000	1.695768	2	0.128769	0.241318	0.133023	0.117389	0.261183	0.118318	0.128769	0.241318	0.133023	0.117389	0.261183	0.118318	0.128769	0.241318	0.133023	0.117389	0.261183	0.118318	0.250163	0.148603	0.134461	0.130636	0.117961	0.218176	0.250163	0.148603	0.134461	0.130636	0.117961	0.218176	0.250163	0.148603	0.134461	0.130636	0.117961	0.218176	
6000	1.695768	2	0.128190	0.244530	0.127248	0.114565	0.244927	0.140540	0.128190	0.244530	0.127248	0.114565	0.244927	0.140540	0.128190	0.244530	0.127248	0.114565	0.244927	0.140540	0.231068	0.141279	0.127809	0.136350	0.116885	0.246609	0.231068	0.141279	0.127809	0.136350	0.116885	0.246609	0.231068	0.141279	0.127809	0.136350	0.116885	0.246609	
7000	1.695768	2	0.128464	0.257423	0.132618	0.111177	0.247039	0.123278	0.128464	0.257423	0.132618	0.111177	0.247039	0.123278	0.128464	0.257423	0.132618	0.111177	0.247039	0.123278	0.241194	0.133856	0.126048	0.122132	0.126369	0.250401	0.241194	0.133856	0.126048	0.122132	0.126369	0.250401	0.241194	0.133856	0.126048	0.122132	0.126369	0.250401	
8000	1.695768	2	0.134456	0.236964	0.131665	0.111589	0.253082	0.132244	0.134456	0.236964	0.131665	0.111589	0.253082	0.132244	0.134456	0.236964	0.131665	0.111589	0.253082	0.132244	0.247538	0.139680	0.128107	0.126370	0.107247	0.251057	0.247538	0.139680	0.128107	0.126370	0.107247	0.251057	0.247538	0.139680	0.128107	0.126370	0.107247	0.251057	
9000	1.695768	2	0.137252	0.240232	0.123381	0.105829	0.271417	0.121888	0.137252	0.240232	0.123381	0.105829	0.271417	0.121888	0.137252	0.240232	0.123381	0.105829	0.271417	0.121888	0.225883	0.148125	0.137597	0.117113	0.118926	0.252356	0.225883	0.148125	0.137597	0.117113	0.118926	0.252356	0.225883	0.148125	0.137597	0.117113	0.118926	0.252356	
10000	1.695768	2	0.123182	0.251251	0.128480	0.120336	0.254554	0.122198	0.123182	0.251251	0.128480	0.120336	0.254554	0.122198	0.123182	0.251251	0.128480	0.120336	0.254554	0.122198	0.247378	0.147387	0.120999	0.129698	0.110740	0.243797	0.247378	0.147387	0.120999	0.129698	0.110740	0.243797	0.247378	0.147387	0.120999	0.129698	0.110740	0.243797	
