Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.138759	0.251210	0.130730	0.111464	0.248599	0.119239	0.138759	0.251210	0.130730	0.111464	0.248599	0.119239	0.138759	0.251210	0.130730	0.111464	0.248599	0.119239	0.237634	0.106543	0.151925	0.115392	0.123663	0.264843	0.237634	0.106543	0.151925	0.115392	0.123663	0.264843	0.237634	0.106543	0.151925	0.115392	0.123663	0.264843	
2000	1.695768	2	0.128631	0.236915	0.122130	0.120119	0.259752	0.132454	0.128631	0.236915	0.122130	0.120119	0.259752	0.132454	0.128631	0.236915	0.122130	0.120119	0.259752	0.132454	0.242559	0.112654	0.129157	0.114743	0.131174	0.269713	0.242559	0.112654	0.129157	0.114743	0.131174	0.269713	0.242559	0.112654	0.129157	0.114743	0.131174	0.269713	
3000	1.695768	2	0.135636	0.233488	0.123635	0.127334	0.254376	0.125530	0.135636	0.233488	0.123635	0.127334	0.254376	0.125530	0.135636	0.233488	0.123635	0.127334	0.254376	0.125530	0.228982	0.123990	0.128735	0.129798	0.121532	0.266964	0.228982	0.123990	0.128735	0.129798	0.121532	0.266964	0.228982	0.123990	0.128735	0.129798	0.121532	0.266964	
4000	1.695768	2	0.132822	0.239637	0.124851	0.136110	0.236092	0.130488	0.132822	0.239637	0.124851	0.136110	0.236092	0.130488	0.132822	0.239637	0.124851	0.136110	0.236092	0.130488	0.230797	0.112006	0.131253	0.118408	0.144228	0.263307	0.230797	0.112006	0.131253	0.118408	0.144228	0.263307	0.230797	0.112006	0.131253	0.118408	0.144228	0.263307	
5000	1.695768	2	0.132135	0.248213	0.120467	0.118842	0.248718	0.131625	0.132135	0.248213	0.120467	0.118842	0.248718	0.131625	0.132135	0.248213	0.120467	0.118842	0.248718	0.131625	0.247515	0.119047	0.119811	0.120195	0.122466	0.270967	0.247515	0.119047	0.119811	0.120195	0.122466	0.270967	0.247515	0.119047	0.119811	0.120195	0.122466	0.270967	
6000	1.695768	2	0.129809	0.238374	0.126525	0.129843	0.255109	0.120340	0.129809	0.238374	0.126525	0.129843	0.255109	0.120340	0.129809	0.238374	0.126525	0.129843	0.255109	0.120340	0.234444	0.122118	0.121031	0.125481	0.129617	0.267309	0.234444	0.122118	0.121031	0.125481	0.129617	0.267309	0.234444	0.122118	0.121031	0.125481	0.129617	0.267309	
7000	1.695768	2	0.132762	0.252943	0.121230	0.124316	0.239130	0.129619	0.132762	0.252943	0.121230	0.124316	0.239130	0.129619	0.132762	0.252943	0.121230	0.124316	0.239130	0.129619	0.242766	0.117549	0.137473	0.123167	0.116231	0.262814	0.242766	0.117549	0.137473	0.123167	0.116231	0.262814	0.242766	0.117549	0.137473	0.123167	0.116231	0.262814	
8000	1.695768	2	0.128285	0.252258	0.122032	0.127948	0.235978	0.133499	0.128285	0.252258	0.122032	0.127948	0.235978	0.133499	0.128285	0.252258	0.122032	0.127948	0.235978	0.133499	0.248124	0.119590	0.126537	0.123666	0.121383	0.260699	0.248124	0.119590	0.126537	0.123666	0.121383	0.260699	0.248124	0.119590	0.126537	0.123666	0.121383	0.260699	
9000	1.695768	2	0.120175	0.237634	0.126470	0.131286	0.244560	0.139874	0.120175	0.237634	0.126470	0.131286	0.244560	0.139874	0.120175	0.237634	0.126470	0.131286	0.244560	0.139874	0.237779	0.116809	0.134252	0.126102	0.136533	0.248525	0.237779	0.116809	0.134252	0.126102	0.136533	0.248525	0.237779	0.116809	0.134252	0.126102	0.136533	0.248525	
10000	1.695768	2	0.131414	0.239278	0.130205	0.139608	0.241772	0.117723	0.131414	0.239278	0.130205	0.139608	0.241772	0.117723	0.131414	0.239278	0.130205	0.139608	0.241772	0.117723	0.228207	0.122841	0.123389	0.120341	0.126035	0.279186	0.228207	0.122841	0.123389	0.120341	0.126035	0.279186	0.228207	0.122841	0.123389	0.120341	0.126035	0.279186	
11000	1.695768	2	0.135573	0.249415	0.121985	0.127175	0.238203	0.127650	0.135573	0.249415	0.121985	0.127175	0.238203	0.127650	0.135573	0.249415	0.121985	0.127175	0.238203	0.127650	0.242285	0.119796	0.119546	0.127430	0.123817	0.267126	0.242285	0.119796	0.119546	0.127430	0.123817	0.267126	0.242285	0.119796	0.119546	0.127430	0.123817	0.267126	
12000	1.695768	2	0.130830	0.235674	0.125312	0.136894	0.239918	0.131371	0.130830	0.235674	0.125312	0.136894	0.239918	0.131371	0.130830	0.235674	0.125312	0.136894	0.239918	0.131371	0.229999	0.118624	0.116722	0.132618	0.138355	0.263683	0.229999	0.118624	0.116722	0.132618	0.138355	0.263683	0.229999	0.118624	0.116722	0.132618	0.138355	0.263683	
13000	1.695768	2	0.121923	0.262890	0.121239	0.124675	0.237144	0.132131	0.121923	0.262890	0.121239	0.124675	0.237144	0.132131	0.121923	0.262890	0.121239	0.124675	0.237144	0.132131	0.236474	0.125678	0.121448	0.127169	0.126003	0.263228	0.236474	0.125678	0.121448	0.127169	0.126003	0.263228	0.236474	0.125678	0.121448	0.127169	0.126003	0.263228	
14000	1.695768	2	0.132391	0.249344	0.131595	0.129525	0.230658	0.126487	0.132391	0.249344	0.131595	0.129525	0.230658	0.126487	0.132391	0.249344	0.131595	0.129525	0.230658	0.126487	0.252318	0.119429	0.113655	0.128597	0.127271	0.258730	0.252318	0.119429	0.113655	0.128597	0.127271	0.258730	0.252318	0.119429	0.113655	0.128597	0.127271	0.258730	
15000	1.695768	2	0.128674	0.242953	0.132552	0.130337	0.244310	0.121174	0.128674	0.242953	0.132552	0.130337	0.244310	0.121174	0.128674	0.242953	0.132552	0.130337	0.244310	0.121174	0.232065	0.125420	0.117367	0.118314	0.130784	0.276050	0.232065	0.125420	0.117367	0.118314	0.130784	0.276050	0.232065	0.125420	0.117367	0.118314	0.130784	0.276050	
16000	1.695768	2	0.132886	0.248768	0.127112	0.133506	0.234280	0.123448	0.132886	0.248768	0.127112	0.133506	0.234280	0.123448	0.132886	0.248768	0.127112	0.133506	0.234280	0.123448	0.235906	0.130215	0.122054	0.122565	0.118544	0.270716	0.235906	0.130215	0.122054	0.122565	0.118544	0.270716	0.235906	0.130215	0.122054	0.122565	0.118544	0.270716	
17000	1.695768	2	0.129032	0.230248	0.126095	0.127466	0.254724	0.132435	0.129032	0.230248	0.126095	0.127466	0.254724	0.132435	0.129032	0.230248	0.126095	0.127466	0.254724	0.132435	0.231372	0.119061	0.128362	0.131961	0.120319	0.268926	0.231372	0.119061	0.128362	0.131961	0.120319	0.268926	0.231372	0.119061	0.128362	0.131961	0.120319	0.268926	
18000	1.695768	2	0.127987	0.243275	0.125074	0.132578	0.238866	0.132221	0.127987	0.243275	0.125074	0.132578	0.238866	0.132221	0.127987	0.243275	0.125074	0.132578	0.238866	0.132221	0.237729	0.124874	0.121700	0.126060	0.125919	0.263717	0.237729	0.124874	0.121700	0.126060	0.125919	0.263717	0.237729	0.124874	0.121700	0.126060	0.125919	0.263717	
19000	1.695768	2	0.124679	0.244251	0.119797	0.120578	0.251934	0.138762	0.124679	0.244251	0.119797	0.120578	0.251934	0.138762	0.124679	0.244251	0.119797	0.120578	0.251934	0.138762	0.256919	0.113908	0.120155	0.124758	0.127351	0.256909	0.256919	0.113908	0.120155	0.124758	0.127351	0.256909	0.256919	0.113908	0.120155	0.124758	0.127351	0.256909	
20000	1.695768	2	0.132601	0.246226	0.122629	0.124799	0.248486	0.125260	0.132601	0.246226	0.122629	0.124799	0.248486	0.125260	0.132601	0.246226	0.122629	0.124799	0.248486	0.125260	0.248061	0.118052	0.111873	0.122898	0.135982	0.263135	0.248061	0.118052	0.111873	0.122898	0.135982	0.263135	0.248061	0.118052	0.111873	0.122898	0.135982	0.263135	
21000	1.695768	2	0.139404	0.249904	0.123272	0.130138	0.229723	0.127560	0.139404	0.249904	0.123272	0.130138	0.229723	0.127560	0.139404	0.249904	0.123272	0.130138	0.229723	0.127560	0.234696	0.123294	0.116105	0.123252	0.125722	0.276931	0.234696	0.123294	0.116105	0.123252	0.125722	0.276931	0.234696	0.123294	0.116105	0.123252	0.125722	0.276931	
22000	1.695768	2	0.126913	0.232842	0.127191	0.132435	0.254200	0.126420	0.126913	0.232842	0.127191	0.132435	0.254200	0.126420	0.126913	0.232842	0.127191	0.132435	0.254200	0.126420	0.241790	0.124383	0.116549	0.122514	0.130654	0.264109	0.241790	0.124383	0.116549	0.122514	0.130654	0.264109	0.241790	0.124383	0.116549	0.122514	0.130654	0.264109	
23000	1.695768	2	0.130947	0.247165	0.121944	0.126123	0.242924	0.130897	0.130947	0.247165	0.121944	0.126123	0.242924	0.130897	0.130947	0.247165	0.121944	0.126123	0.242924	0.130897	0.233622	0.116373	0.130780	0.122215	0.132711	0.264299	0.233622	0.116373	0.130780	0.122215	0.132711	0.264299	0.233622	0.116373	0.130780	0.122215	0.132711	0.264299	
24000	1.695768	2	0.133258	0.243337	0.120024	0.135022	0.242994	0.125365	0.133258	0.243337	0.120024	0.135022	0.242994	0.125365	0.133258	0.243337	0.120024	0.135022	0.242994	0.125365	0.245704	0.113605	0.124938	0.126921	0.131230	0.257603	0.245704	0.113605	0.124938	0.126921	0.131230	0.257603	0.245704	0.113605	0.124938	0.126921	0.131230	0.257603	
25000	1.695768	2	0.131958	0.238756	0.125970	0.133885	0.239854	0.129577	0.131958	0.238756	0.125970	0.133885	0.239854	0.129577	0.131958	0.238756	0.125970	0.133885	0.239854	0.129577	0.256628	0.105230	0.133854	0.124923	0.130807	0.248558	0.256628	0.105230	0.133854	0.124923	0.130807	0.248558	0.256628	0.105230	0.133854	0.124923	0.130807	0.248558	
26000	1.695768	2	0.137082	0.235745	0.125714	0.139090	0.229386	0.132983	0.137082	0.235745	0.125714	0.139090	0.229386	0.132983	0.137082	0.235745	0.125714	0.139090	0.229386	0.132983	0.253863	0.116439	0.117452	0.131170	0.119020	0.262056	0.253863	0.116439	0.117452	0.131170	0.119020	0.262056	0.253863	0.116439	0.117452	0.131170	0.119020	0.262056	
27000	1.695768	2	0.133069	0.243243	0.120780	0.131990	0.249217	0.121701	0.133069	0.243243	0.120780	0.131990	0.249217	0.121701	0.133069	0.243243	0.120780	0.131990	0.249217	0.121701	0.249783	0.118478	0.118039	0.128324	0.135766	0.249610	0.249783	0.118478	0.118039	0.128324	0.135766	0.249610	0.249783	0.118478	0.118039	0.128324	0.135766	0.249610	
28000	1.695768	2	0.135845	0.242554	0.123045	0.124655	0.235056	0.138846	0.135845	0.242554	0.123045	0.124655	0.235056	0.138846	0.135845	0.242554	0.123045	0.124655	0.235056	0.138846	0.242503	0.119344	0.121862	0.124377	0.127730	0.264183	0.242503	0.119344	0.121862	0.124377	0.127730	0.264183	0.242503	0.119344	0.121862	0.124377	0.127730	0.264183	
29000	1.695768	2	0.134649	0.245884	0.121475	0.129745	0.246950	0.121298	0.134649	0.245884	0.121475	0.129745	0.246950	0.121298	0.134649	0.245884	0.121475	0.129745	0.246950	0.121298	0.233878	0.125945	0.125434	0.121103	0.123287	0.270353	0.233878	0.125945	0.125434	0.121103	0.123287	0.270353	0.233878	0.125945	0.125434	0.121103	0.123287	0.270353	
30000	1.695768	2	0.130003	0.245703	0.123342	0.126447	0.260214	0.114291	0.130003	0.245703	0.123342	0.126447	0.260214	0.114291	0.130003	0.245703	0.123342	0.126447	0.260214	0.114291	0.245573	0.110528	0.128520	0.113997	0.133829	0.267552	0.245573	0.110528	0.128520	0.113997	0.133829	0.267552	0.245573	0.110528	0.128520	0.113997	0.133829	0.267552	
31000	1.695768	2	0.132366	0.240989	0.123008	0.125951	0.250958	0.126728	0.132366	0.240989	0.123008	0.125951	0.250958	0.126728	0.132366	0.240989	0.123008	0.125951	0.250958	0.126728	0.242392	0.118495	0.121273	0.117145	0.143249	0.257446	0.242392	0.118495	0.121273	0.117145	0.143249	0.257446	0.242392	0.118495	0.121273	0.117145	0.143249	0.257446	
32000	1.695768	2	0.131918	0.240608	0.121436	0.131543	0.243007	0.131488	0.131918	0.240608	0.121436	0.131543	0.243007	0.131488	0.131918	0.240608	0.121436	0.131543	0.243007	0.131488	0.251636	0.112911	0.118356	0.122094	0.144165	0.250838	0.251636	0.112911	0.118356	0.122094	0.144165	0.250838	0.251636	0.112911	0.118356	0.122094	0.144165	0.250838	
