Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.109278	0.232247	0.147279	0.146860	0.225859	0.138477	0.109278	0.232247	0.147279	0.146860	0.225859	0.138477	0.109278	0.232247	0.147279	0.146860	0.225859	0.138477	0.259112	0.137949	0.110475	0.155837	0.122051	0.214577	0.259112	0.137949	0.110475	0.155837	0.122051	0.214577	0.259112	0.137949	0.110475	0.155837	0.122051	0.214577	
2000	1.695768	2	0.124560	0.227547	0.133023	0.142646	0.247668	0.124556	0.124560	0.227547	0.133023	0.142646	0.247668	0.124556	0.124560	0.227547	0.133023	0.142646	0.247668	0.124556	0.259909	0.135505	0.119638	0.134661	0.125792	0.224495	0.259909	0.135505	0.119638	0.134661	0.125792	0.224495	0.259909	0.135505	0.119638	0.134661	0.125792	0.224495	
3000	1.695768	2	0.123270	0.230900	0.136001	0.135541	0.240981	0.133307	0.123270	0.230900	0.136001	0.135541	0.240981	0.133307	0.123270	0.230900	0.136001	0.135541	0.240981	0.133307	0.257651	0.136383	0.125078	0.133463	0.114918	0.232507	0.257651	0.136383	0.125078	0.133463	0.114918	0.232507	0.257651	0.136383	0.125078	0.133463	0.114918	0.232507	
4000	1.695768	2	0.120079	0.231029	0.135856	0.130633	0.250894	0.131509	0.120079	0.231029	0.135856	0.130633	0.250894	0.131509	0.120079	0.231029	0.135856	0.130633	0.250894	0.131509	0.252846	0.127403	0.129694	0.139652	0.123861	0.226544	0.252846	0.127403	0.129694	0.139652	0.123861	0.226544	0.252846	0.127403	0.129694	0.139652	0.123861	0.226544	
5000	1.695768	2	0.122232	0.244575	0.135456	0.129872	0.222485	0.145380	0.122232	0.244575	0.135456	0.129872	0.222485	0.145380	0.122232	0.244575	0.135456	0.129872	0.222485	0.145380	0.258586	0.139742	0.118796	0.125907	0.126486	0.230484	0.258586	0.139742	0.118796	0.125907	0.126486	0.230484	0.258586	0.139742	0.118796	0.125907	0.126486	0.230484	
6000	1.695768	2	0.118644	0.232850	0.140538	0.129600	0.234346	0.144023	0.118644	0.232850	0.140538	0.129600	0.234346	0.144023	0.118644	0.232850	0.140538	0.129600	0.234346	0.144023	0.239166	0.129803	0.127021	0.136981	0.124908	0.242120	0.239166	0.129803	0.127021	0.136981	0.124908	0.242120	0.239166	0.129803	0.127021	0.136981	0.124908	0.242120	
7000	1.695768	2	0.119422	0.218222	0.131625	0.134115	0.257386	0.139230	0.119422	0.218222	0.131625	0.134115	0.257386	0.139230	0.119422	0.218222	0.131625	0.134115	0.257386	0.139230	0.264022	0.139488	0.114380	0.134284	0.118614	0.229213	0.264022	0.139488	0.114380	0.134284	0.118614	0.229213	0.264022	0.139488	0.114380	0.134284	0.118614	0.229213	
8000	1.695768	2	0.116591	0.234301	0.136773	0.125693	0.249876	0.136766	0.116591	0.234301	0.136773	0.125693	0.249876	0.136766	0.116591	0.234301	0.136773	0.125693	0.249876	0.136766	0.255727	0.141469	0.120000	0.131373	0.136404	0.215027	0.255727	0.141469	0.120000	0.131373	0.136404	0.215027	0.255727	0.141469	0.120000	0.131373	0.136404	0.215027	
9000	1.695768	2	0.123018	0.231589	0.135213	0.127537	0.243568	0.139074	0.123018	0.231589	0.135213	0.127537	0.243568	0.139074	0.123018	0.231589	0.135213	0.127537	0.243568	0.139074	0.253357	0.134390	0.121256	0.134674	0.122037	0.234285	0.253357	0.134390	0.121256	0.134674	0.122037	0.234285	0.253357	0.134390	0.121256	0.134674	0.122037	0.234285	
10000	1.695768	2	0.128457	0.242510	0.133164	0.126200	0.230889	0.138780	0.128457	0.242510	0.133164	0.126200	0.230889	0.138780	0.128457	0.242510	0.133164	0.126200	0.230889	0.138780	0.265976	0.141018	0.116233	0.125469	0.116354	0.234950	0.265976	0.141018	0.116233	0.125469	0.116354	0.234950	0.265976	0.141018	0.116233	0.125469	0.116354	0.234950	
11000	1.695768	2	0.119396	0.234742	0.129630	0.135275	0.244890	0.136067	0.119396	0.234742	0.129630	0.135275	0.244890	0.136067	0.119396	0.234742	0.129630	0.135275	0.244890	0.136067	0.253867	0.147725	0.117934	0.132694	0.121898	0.225881	0.253867	0.147725	0.117934	0.132694	0.121898	0.225881	0.253867	0.147725	0.117934	0.132694	0.121898	0.225881	
12000	1.695768	2	0.118352	0.244670	0.133414	0.134092	0.236076	0.133396	0.118352	0.244670	0.133414	0.134092	0.236076	0.133396	0.118352	0.244670	0.133414	0.134092	0.236076	0.133396	0.242049	0.149612	0.126003	0.121708	0.122521	0.238107	0.242049	0.149612	0.126003	0.121708	0.122521	0.238107	0.242049	0.149612	0.126003	0.121708	0.122521	0.238107	
13000	1.695768	2	0.120981	0.241550	0.129063	0.125058	0.242254	0.141094	0.120981	0.241550	0.129063	0.125058	0.242254	0.141094	0.120981	0.241550	0.129063	0.125058	0.242254	0.141094	0.270533	0.133811	0.118184	0.132520	0.116286	0.228665	0.270533	0.133811	0.118184	0.132520	0.116286	0.228665	0.270533	0.133811	0.118184	0.132520	0.116286	0.228665	
14000	1.695768	2	0.119442	0.242622	0.135849	0.127567	0.233781	0.140739	0.119442	0.242622	0.135849	0.127567	0.233781	0.140739	0.119442	0.242622	0.135849	0.127567	0.233781	0.140739	0.244447	0.142626	0.117385	0.127920	0.127787	0.239836	0.244447	0.142626	0.117385	0.127920	0.127787	0.239836	0.244447	0.142626	0.117385	0.127920	0.127787	0.239836	
15000	1.695768	2	0.127564	0.234452	0.135529	0.143102	0.227530	0.131823	0.127564	0.234452	0.135529	0.143102	0.227530	0.131823	0.127564	0.234452	0.135529	0.143102	0.227530	0.131823	0.254386	0.131859	0.114391	0.133798	0.118625	0.246942	0.254386	0.131859	0.114391	0.133798	0.118625	0.246942	0.254386	0.131859	0.114391	0.133798	0.118625	0.246942	
16000	1.695768	2	0.126800	0.230924	0.129659	0.138590	0.236501	0.137525	0.126800	0.230924	0.129659	0.138590	0.236501	0.137525	0.126800	0.230924	0.129659	0.138590	0.236501	0.137525	0.260993	0.133755	0.121108	0.136941	0.120088	0.227115	0.260993	0.133755	0.121108	0.136941	0.120088	0.227115	0.260993	0.133755	0.121108	0.136941	0.120088	0.227115	
17000	1.695768	2	0.124516	0.230508	0.131739	0.135635	0.242374	0.135228	0.124516	0.230508	0.131739	0.135635	0.242374	0.135228	0.124516	0.230508	0.131739	0.135635	0.242374	0.135228	0.249525	0.138623	0.120585	0.134595	0.118438	0.238233	0.249525	0.138623	0.120585	0.134595	0.118438	0.238233	0.249525	0.138623	0.120585	0.134595	0.118438	0.238233	
18000	1.695768	2	0.123986	0.239388	0.136327	0.129683	0.243202	0.127415	0.123986	0.239388	0.136327	0.129683	0.243202	0.127415	0.123986	0.239388	0.136327	0.129683	0.243202	0.127415	0.251263	0.133125	0.118854	0.126855	0.126483	0.243419	0.251263	0.133125	0.118854	0.126855	0.126483	0.243419	0.251263	0.133125	0.118854	0.126855	0.126483	0.243419	
19000	1.695768	2	0.119987	0.230849	0.132766	0.131365	0.248666	0.136367	0.119987	0.230849	0.132766	0.131365	0.248666	0.136367	0.119987	0.230849	0.132766	0.131365	0.248666	0.136367	0.251313	0.132995	0.120233	0.128177	0.131840	0.235442	0.251313	0.132995	0.120233	0.128177	0.131840	0.235442	0.251313	0.132995	0.120233	0.128177	0.131840	0.235442	
20000	1.695768	2	0.124040	0.242419	0.131591	0.140947	0.232931	0.128072	0.124040	0.242419	0.131591	0.140947	0.232931	0.128072	0.124040	0.242419	0.131591	0.140947	0.232931	0.128072	0.269176	0.136632	0.117042	0.128746	0.123005	0.225399	0.269176	0.136632	0.117042	0.128746	0.123005	0.225399	0.269176	0.136632	0.117042	0.128746	0.123005	0.225399	
21000	1.695768	2	0.125414	0.235061	0.134369	0.128300	0.252115	0.124741	0.125414	0.235061	0.134369	0.128300	0.252115	0.124741	0.125414	0.235061	0.134369	0.128300	0.252115	0.124741	0.262864	0.135974	0.122644	0.125162	0.119075	0.234281	0.262864	0.135974	0.122644	0.125162	0.119075	0.234281	0.262864	0.135974	0.122644	0.125162	0.119075	0.234281	
22000	1.695768	2	0.115144	0.241451	0.131639	0.135719	0.233657	0.142390	0.115144	0.241451	0.131639	0.135719	0.233657	0.142390	0.115144	0.241451	0.131639	0.135719	0.233657	0.142390	0.256805	0.138301	0.117074	0.124099	0.125431	0.238290	0.256805	0.138301	0.117074	0.124099	0.125431	0.238290	0.256805	0.138301	0.117074	0.124099	0.125431	0.238290	
23000	1.695768	2	0.123798	0.239054	0.132099	0.125699	0.239765	0.139585	0.123798	0.239054	0.132099	0.125699	0.239765	0.139585	0.123798	0.239054	0.132099	0.125699	0.239765	0.139585	0.240052	0.137124	0.119593	0.131507	0.130056	0.241669	0.240052	0.137124	0.119593	0.131507	0.130056	0.241669	0.240052	0.137124	0.119593	0.131507	0.130056	0.241669	
24000	1.695768	2	0.121946	0.238127	0.129330	0.135193	0.248956	0.126448	0.121946	0.238127	0.129330	0.135193	0.248956	0.126448	0.121946	0.238127	0.129330	0.135193	0.248956	0.126448	0.250183	0.134494	0.123771	0.128081	0.123983	0.239489	0.250183	0.134494	0.123771	0.128081	0.123983	0.239489	0.250183	0.134494	0.123771	0.128081	0.123983	0.239489	
25000	1.695768	2	0.120036	0.233188	0.136610	0.129262	0.248967	0.131937	0.120036	0.233188	0.136610	0.129262	0.248967	0.131937	0.120036	0.233188	0.136610	0.129262	0.248967	0.131937	0.254626	0.146887	0.124435	0.116149	0.122608	0.235296	0.254626	0.146887	0.124435	0.116149	0.122608	0.235296	0.254626	0.146887	0.124435	0.116149	0.122608	0.235296	
26000	1.695768	2	0.124483	0.237710	0.129472	0.124425	0.250045	0.133865	0.124483	0.237710	0.129472	0.124425	0.250045	0.133865	0.124483	0.237710	0.129472	0.124425	0.250045	0.133865	0.263647	0.134144	0.127568	0.123343	0.130079	0.221219	0.263647	0.134144	0.127568	0.123343	0.130079	0.221219	0.263647	0.134144	0.127568	0.123343	0.130079	0.221219	
27000	1.695768	2	0.121365	0.231392	0.138319	0.136129	0.245955	0.126841	0.121365	0.231392	0.138319	0.136129	0.245955	0.126841	0.121365	0.231392	0.138319	0.136129	0.245955	0.126841	0.252243	0.141180	0.121083	0.123784	0.124553	0.237156	0.252243	0.141180	0.121083	0.123784	0.124553	0.237156	0.252243	0.141180	0.121083	0.123784	0.124553	0.237156	
28000	1.695768	2	0.124118	0.228741	0.136878	0.118325	0.257019	0.134919	0.124118	0.228741	0.136878	0.118325	0.257019	0.134919	0.124118	0.228741	0.136878	0.118325	0.257019	0.134919	0.253499	0.143848	0.132352	0.127314	0.119861	0.223126	0.253499	0.143848	0.132352	0.127314	0.119861	0.223126	0.253499	0.143848	0.132352	0.127314	0.119861	0.223126	
29000	1.695768	2	0.114559	0.253662	0.135016	0.119422	0.237603	0.139739	0.114559	0.253662	0.135016	0.119422	0.237603	0.139739	0.114559	0.253662	0.135016	0.119422	0.237603	0.139739	0.271182	0.147455	0.128662	0.130971	0.105313	0.216416	0.271182	0.147455	0.128662	0.130971	0.105313	0.216416	0.271182	0.147455	0.128662	0.130971	0.105313	0.216416	
30000	1.695768	2	0.114040	0.245688	0.129644	0.138290	0.244842	0.127496	0.114040	0.245688	0.129644	0.138290	0.244842	0.127496	0.114040	0.245688	0.129644	0.138290	0.244842	0.127496	0.257912	0.139357	0.113636	0.130164	0.116920	0.242012	0.257912	0.139357	0.113636	0.130164	0.116920	0.242012	0.257912	0.139357	0.113636	0.130164	0.116920	0.242012	
31000	1.695768	2	0.120147	0.234654	0.141970	0.130140	0.238766	0.134323	0.120147	0.234654	0.141970	0.130140	0.238766	0.134323	0.120147	0.234654	0.141970	0.130140	0.238766	0.134323	0.260735	0.132783	0.114922	0.133779	0.131512	0.226269	0.260735	0.132783	0.114922	0.133779	0.131512	0.226269	0.260735	0.132783	0.114922	0.133779	0.131512	0.226269	
