Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.120753	0.296699	0.148384	0.102830	0.221926	0.109408	0.120753	0.296699	0.148384	0.102830	0.221926	0.109408	0.120753	0.296699	0.148384	0.102830	0.221926	0.109408	0.252095	0.149605	0.125503	0.103156	0.119792	0.249849	0.252095	0.149605	0.125503	0.103156	0.119792	0.249849	0.252095	0.149605	0.125503	0.103156	0.119792	0.249849	
2000	1.695768	2	0.117093	0.285969	0.130828	0.122133	0.229174	0.114802	0.117093	0.285969	0.130828	0.122133	0.229174	0.114802	0.117093	0.285969	0.130828	0.122133	0.229174	0.114802	0.262168	0.120819	0.131448	0.103619	0.124189	0.257757	0.262168	0.120819	0.131448	0.103619	0.124189	0.257757	0.262168	0.120819	0.131448	0.103619	0.124189	0.257757	
3000	1.695768	2	0.124978	0.279470	0.128899	0.117893	0.230977	0.117784	0.124978	0.279470	0.128899	0.117893	0.230977	0.117784	0.124978	0.279470	0.128899	0.117893	0.230977	0.117784	0.269415	0.113176	0.113657	0.113923	0.130705	0.259124	0.269415	0.113176	0.113657	0.113923	0.130705	0.259124	0.269415	0.113176	0.113657	0.113923	0.130705	0.259124	
4000	1.695768	2	0.131677	0.273219	0.119095	0.115176	0.238167	0.122666	0.131677	0.273219	0.119095	0.115176	0.238167	0.122666	0.131677	0.273219	0.119095	0.115176	0.238167	0.122666	0.264194	0.124654	0.128826	0.106395	0.128978	0.246954	0.264194	0.124654	0.128826	0.106395	0.128978	0.246954	0.264194	0.124654	0.128826	0.106395	0.128978	0.246954	
5000	1.695768	2	0.121316	0.267438	0.128237	0.114514	0.246223	0.122271	0.121316	0.267438	0.128237	0.114514	0.246223	0.122271	0.121316	0.267438	0.128237	0.114514	0.246223	0.122271	0.256637	0.108933	0.120792	0.115737	0.128759	0.269141	0.256637	0.108933	0.120792	0.115737	0.128759	0.269141	0.256637	0.108933	0.120792	0.115737	0.128759	0.269141	
6000	1.695768	2	0.131093	0.270429	0.131283	0.115435	0.230037	0.121723	0.131093	0.270429	0.131283	0.115435	0.230037	0.121723	0.131093	0.270429	0.131283	0.115435	0.230037	0.121723	0.255588	0.113450	0.125626	0.110637	0.124074	0.270624	0.255588	0.113450	0.125626	0.110637	0.124074	0.270624	0.255588	0.113450	0.125626	0.110637	0.124074	0.270624	
7000	1.695768	2	0.133139	0.280275	0.128632	0.121658	0.225281	0.111014	0.133139	0.280275	0.128632	0.121658	0.225281	0.111014	0.133139	0.280275	0.128632	0.121658	0.225281	0.111014	0.256727	0.106650	0.121171	0.120184	0.131793	0.263476	0.256727	0.106650	0.121171	0.120184	0.131793	0.263476	0.256727	0.106650	0.121171	0.120184	0.131793	0.263476	
8000	1.695768	2	0.125282	0.256214	0.123453	0.122892	0.247968	0.124191	0.125282	0.256214	0.123453	0.122892	0.247968	0.124191	0.125282	0.256214	0.123453	0.122892	0.247968	0.124191	0.252357	0.122476	0.127453	0.114659	0.129805	0.253250	0.252357	0.122476	0.127453	0.114659	0.129805	0.253250	0.252357	0.122476	0.127453	0.114659	0.129805	0.253250	
9000	1.695768	2	0.132081	0.261213	0.120683	0.124533	0.247023	0.114467	0.132081	0.261213	0.120683	0.124533	0.247023	0.114467	0.132081	0.261213	0.120683	0.124533	0.247023	0.114467	0.260951	0.113187	0.125249	0.120160	0.123212	0.257241	0.260951	0.113187	0.125249	0.120160	0.123212	0.257241	0.260951	0.113187	0.125249	0.120160	0.123212	0.257241	
10000	1.695768	2	0.122031	0.274235	0.123338	0.113278	0.249283	0.117835	0.122031	0.274235	0.123338	0.113278	0.249283	0.117835	0.122031	0.274235	0.123338	0.113278	0.249283	0.117835	0.262278	0.122617	0.133213	0.115277	0.128891	0.237724	0.262278	0.122617	0.133213	0.115277	0.128891	0.237724	0.262278	0.122617	0.133213	0.115277	0.128891	0.237724	
11000	1.695768	2	0.128404	0.263782	0.122640	0.127936	0.240863	0.116374	0.128404	0.263782	0.122640	0.127936	0.240863	0.116374	0.128404	0.263782	0.122640	0.127936	0.240863	0.116374	0.259850	0.111495	0.124656	0.117052	0.119939	0.267008	0.259850	0.111495	0.124656	0.117052	0.119939	0.267008	0.259850	0.111495	0.124656	0.117052	0.119939	0.267008	
12000	1.695768	2	0.130641	0.266944	0.119777	0.120473	0.239149	0.123016	0.130641	0.266944	0.119777	0.120473	0.239149	0.123016	0.130641	0.266944	0.119777	0.120473	0.239149	0.123016	0.247626	0.119315	0.130827	0.118381	0.124091	0.259761	0.247626	0.119315	0.130827	0.118381	0.124091	0.259761	0.247626	0.119315	0.130827	0.118381	0.124091	0.259761	
13000	1.695768	2	0.131710	0.267513	0.119849	0.126305	0.237463	0.117161	0.131710	0.267513	0.119849	0.126305	0.237463	0.117161	0.131710	0.267513	0.119849	0.126305	0.237463	0.117161	0.259151	0.119515	0.119142	0.124343	0.122307	0.255542	0.259151	0.119515	0.119142	0.124343	0.122307	0.255542	0.259151	0.119515	0.119142	0.124343	0.122307	0.255542	
14000	1.695768	2	0.128386	0.255284	0.124431	0.131402	0.242096	0.118400	0.128386	0.255284	0.124431	0.131402	0.242096	0.118400	0.128386	0.255284	0.124431	0.131402	0.242096	0.118400	0.240153	0.123824	0.129472	0.112239	0.124144	0.270168	0.240153	0.123824	0.129472	0.112239	0.124144	0.270168	0.240153	0.123824	0.129472	0.112239	0.124144	0.270168	
15000	1.695768	2	0.133706	0.250123	0.121786	0.128741	0.240251	0.125392	0.133706	0.250123	0.121786	0.128741	0.240251	0.125392	0.133706	0.250123	0.121786	0.128741	0.240251	0.125392	0.256636	0.119570	0.123998	0.115527	0.111163	0.273107	0.256636	0.119570	0.123998	0.115527	0.111163	0.273107	0.256636	0.119570	0.123998	0.115527	0.111163	0.273107	
16000	1.695768	2	0.127174	0.266710	0.127539	0.123574	0.232769	0.122234	0.127174	0.266710	0.127539	0.123574	0.232769	0.122234	0.127174	0.266710	0.127539	0.123574	0.232769	0.122234	0.233161	0.116852	0.129761	0.110817	0.121572	0.287838	0.233161	0.116852	0.129761	0.110817	0.121572	0.287838	0.233161	0.116852	0.129761	0.110817	0.121572	0.287838	
17000	1.695768	2	0.124375	0.267566	0.127410	0.123168	0.234291	0.123191	0.124375	0.267566	0.127410	0.123168	0.234291	0.123191	0.124375	0.267566	0.127410	0.123168	0.234291	0.123191	0.238608	0.127175	0.122498	0.113877	0.129400	0.268441	0.238608	0.127175	0.122498	0.113877	0.129400	0.268441	0.238608	0.127175	0.122498	0.113877	0.129400	0.268441	
18000	1.695768	2	0.132339	0.273492	0.131859	0.113052	0.232322	0.116935	0.132339	0.273492	0.131859	0.113052	0.232322	0.116935	0.132339	0.273492	0.131859	0.113052	0.232322	0.116935	0.235002	0.123716	0.125822	0.116188	0.126214	0.273059	0.235002	0.123716	0.125822	0.116188	0.126214	0.273059	0.235002	0.123716	0.125822	0.116188	0.126214	0.273059	
19000	1.695768	2	0.126421	0.277626	0.126468	0.122876	0.231434	0.115175	0.126421	0.277626	0.126468	0.122876	0.231434	0.115175	0.126421	0.277626	0.126468	0.122876	0.231434	0.115175	0.234119	0.123325	0.125119	0.112855	0.125696	0.278886	0.234119	0.123325	0.125119	0.112855	0.125696	0.278886	0.234119	0.123325	0.125119	0.112855	0.125696	0.278886	
20000	1.695768	2	0.132855	0.257032	0.124748	0.122877	0.243182	0.119306	0.132855	0.257032	0.124748	0.122877	0.243182	0.119306	0.132855	0.257032	0.124748	0.122877	0.243182	0.119306	0.247556	0.119839	0.134222	0.115829	0.126732	0.255821	0.247556	0.119839	0.134222	0.115829	0.126732	0.255821	0.247556	0.119839	0.134222	0.115829	0.126732	0.255821	
21000	1.695768	2	0.128839	0.265702	0.130645	0.113090	0.244110	0.117614	0.128839	0.265702	0.130645	0.113090	0.244110	0.117614	0.128839	0.265702	0.130645	0.113090	0.244110	0.117614	0.236412	0.112320	0.127551	0.123906	0.121038	0.278772	0.236412	0.112320	0.127551	0.123906	0.121038	0.278772	0.236412	0.112320	0.127551	0.123906	0.121038	0.278772	
22000	1.695768	2	0.124807	0.261835	0.131731	0.114376	0.244360	0.122891	0.124807	0.261835	0.131731	0.114376	0.244360	0.122891	0.124807	0.261835	0.131731	0.114376	0.244360	0.122891	0.251566	0.122183	0.123928	0.110566	0.117194	0.274563	0.251566	0.122183	0.123928	0.110566	0.117194	0.274563	0.251566	0.122183	0.123928	0.110566	0.117194	0.274563	
23000	1.695768	2	0.128089	0.258862	0.131842	0.119740	0.226993	0.134474	0.128089	0.258862	0.131842	0.119740	0.226993	0.134474	0.128089	0.258862	0.131842	0.119740	0.226993	0.134474	0.252775	0.111884	0.127881	0.107754	0.127462	0.272244	0.252775	0.111884	0.127881	0.107754	0.127462	0.272244	0.252775	0.111884	0.127881	0.107754	0.127462	0.272244	
24000	1.695768	2	0.133418	0.258739	0.119640	0.120232	0.242172	0.125798	0.133418	0.258739	0.119640	0.120232	0.242172	0.125798	0.133418	0.258739	0.119640	0.120232	0.242172	0.125798	0.253524	0.117442	0.126596	0.109874	0.118754	0.273809	0.253524	0.117442	0.126596	0.109874	0.118754	0.273809	0.253524	0.117442	0.126596	0.109874	0.118754	0.273809	
25000	1.695768	2	0.130225	0.260077	0.126015	0.119427	0.247405	0.116852	0.130225	0.260077	0.126015	0.119427	0.247405	0.116852	0.130225	0.260077	0.126015	0.119427	0.247405	0.116852	0.257900	0.114455	0.132353	0.111336	0.127606	0.256350	0.257900	0.114455	0.132353	0.111336	0.127606	0.256350	0.257900	0.114455	0.132353	0.111336	0.127606	0.256350	
26000	1.695768	2	0.128344	0.266019	0.123551	0.115781	0.238171	0.128133	0.128344	0.266019	0.123551	0.115781	0.238171	0.128133	0.128344	0.266019	0.123551	0.115781	0.238171	0.128133	0.247442	0.116482	0.125203	0.111360	0.125199	0.274314	0.247442	0.116482	0.125203	0.111360	0.125199	0.274314	0.247442	0.116482	0.125203	0.111360	0.125199	0.274314	
27000	1.695768	2	0.138597	0.242303	0.119506	0.127471	0.257345	0.114777	0.138597	0.242303	0.119506	0.127471	0.257345	0.114777	0.138597	0.242303	0.119506	0.127471	0.257345	0.114777	0.242582	0.114750	0.132750	0.119948	0.123687	0.266283	0.242582	0.114750	0.132750	0.119948	0.123687	0.266283	0.242582	0.114750	0.132750	0.119948	0.123687	0.266283	
28000	1.695768	2	0.131197	0.248800	0.122262	0.126219	0.247974	0.123548	0.131197	0.248800	0.122262	0.126219	0.247974	0.123548	0.131197	0.248800	0.122262	0.126219	0.247974	0.123548	0.246869	0.112553	0.124491	0.117352	0.139650	0.259085	0.246869	0.112553	0.124491	0.117352	0.139650	0.259085	0.246869	0.112553	0.124491	0.117352	0.139650	0.259085	
29000	1.695768	2	0.128404	0.250496	0.123096	0.128924	0.249664	0.119417	0.128404	0.250496	0.123096	0.128924	0.249664	0.119417	0.128404	0.250496	0.123096	0.128924	0.249664	0.119417	0.245146	0.123058	0.131347	0.115276	0.111145	0.274027	0.245146	0.123058	0.131347	0.115276	0.111145	0.274027	0.245146	0.123058	0.131347	0.115276	0.111145	0.274027	
30000	1.695768	2	0.142553	0.253531	0.118838	0.120696	0.229592	0.134790	0.142553	0.253531	0.118838	0.120696	0.229592	0.134790	0.142553	0.253531	0.118838	0.120696	0.229592	0.134790	0.235389	0.121655	0.125754	0.121116	0.127371	0.268715	0.235389	0.121655	0.125754	0.121116	0.127371	0.268715	0.235389	0.121655	0.125754	0.121116	0.127371	0.268715	
31000	1.695768	2	0.131001	0.273422	0.119923	0.125877	0.234310	0.115468	0.131001	0.273422	0.119923	0.125877	0.234310	0.115468	0.131001	0.273422	0.119923	0.125877	0.234310	0.115468	0.245185	0.116482	0.111996	0.123121	0.123209	0.280007	0.245185	0.116482	0.111996	0.123121	0.123209	0.280007	0.245185	0.116482	0.111996	0.123121	0.123209	0.280007	
32000	1.695768	2	0.128038	0.252279	0.121683	0.135140	0.242952	0.119908	0.128038	0.252279	0.121683	0.135140	0.242952	0.119908	0.128038	0.252279	0.121683	0.135140	0.242952	0.119908	0.242865	0.116177	0.127331	0.121126	0.126005	0.266497	0.242865	0.116177	0.127331	0.121126	0.126005	0.266497	0.242865	0.116177	0.127331	0.121126	0.126005	0.266497	
