Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.140226	0.252142	0.136328	0.116824	0.239313	0.115167	0.140226	0.252142	0.136328	0.116824	0.239313	0.115167	0.140226	0.252142	0.136328	0.116824	0.239313	0.115167	0.204501	0.126855	0.146352	0.133491	0.128684	0.260117	0.204501	0.126855	0.146352	0.133491	0.128684	0.260117	0.204501	0.126855	0.146352	0.133491	0.128684	0.260117	
2000	1.695768	2	0.136002	0.247227	0.139607	0.118343	0.230085	0.128736	0.136002	0.247227	0.139607	0.118343	0.230085	0.128736	0.136002	0.247227	0.139607	0.118343	0.230085	0.128736	0.209292	0.127979	0.136827	0.131018	0.118611	0.276273	0.209292	0.127979	0.136827	0.131018	0.118611	0.276273	0.209292	0.127979	0.136827	0.131018	0.118611	0.276273	
3000	1.695768	2	0.131485	0.254378	0.133805	0.118596	0.250913	0.110822	0.131485	0.254378	0.133805	0.118596	0.250913	0.110822	0.131485	0.254378	0.133805	0.118596	0.250913	0.110822	0.231427	0.130153	0.145741	0.131787	0.114956	0.245936	0.231427	0.130153	0.145741	0.131787	0.114956	0.245936	0.231427	0.130153	0.145741	0.131787	0.114956	0.245936	
4000	1.695768	2	0.130374	0.238507	0.132494	0.114150	0.265140	0.119335	0.130374	0.238507	0.132494	0.114150	0.265140	0.119335	0.130374	0.238507	0.132494	0.114150	0.265140	0.119335	0.220720	0.145867	0.136519	0.131732	0.116142	0.249019	0.220720	0.145867	0.136519	0.131732	0.116142	0.249019	0.220720	0.145867	0.136519	0.131732	0.116142	0.249019	
5000	1.695768	2	0.127783	0.238474	0.127339	0.129277	0.264562	0.112565	0.127783	0.238474	0.127339	0.129277	0.264562	0.112565	0.127783	0.238474	0.127339	0.129277	0.264562	0.112565	0.239107	0.129806	0.130303	0.137161	0.119639	0.243984	0.239107	0.129806	0.130303	0.137161	0.119639	0.243984	0.239107	0.129806	0.130303	0.137161	0.119639	0.243984	
6000	1.695768	2	0.135436	0.238588	0.130590	0.118692	0.256259	0.120435	0.135436	0.238588	0.130590	0.118692	0.256259	0.120435	0.135436	0.238588	0.130590	0.118692	0.256259	0.120435	0.246517	0.131433	0.123922	0.126281	0.128286	0.243561	0.246517	0.131433	0.123922	0.126281	0.128286	0.243561	0.246517	0.131433	0.123922	0.126281	0.128286	0.243561	
7000	1.695768	2	0.120092	0.252703	0.129656	0.117956	0.252697	0.126896	0.120092	0.252703	0.129656	0.117956	0.252697	0.126896	0.120092	0.252703	0.129656	0.117956	0.252697	0.126896	0.231504	0.132619	0.131306	0.125636	0.129837	0.249098	0.231504	0.132619	0.131306	0.125636	0.129837	0.249098	0.231504	0.132619	0.131306	0.125636	0.129837	0.249098	
8000	1.695768	2	0.132484	0.230619	0.126175	0.122075	0.259831	0.128816	0.132484	0.230619	0.126175	0.122075	0.259831	0.128816	0.132484	0.230619	0.126175	0.122075	0.259831	0.128816	0.239243	0.125041	0.133830	0.131188	0.121916	0.248781	0.239243	0.125041	0.133830	0.131188	0.121916	0.248781	0.239243	0.125041	0.133830	0.131188	0.121916	0.248781	
9000	1.695768	2	0.143764	0.234923	0.127686	0.117168	0.247864	0.128595	0.143764	0.234923	0.127686	0.117168	0.247864	0.128595	0.143764	0.234923	0.127686	0.117168	0.247864	0.128595	0.232676	0.133936	0.132473	0.119347	0.120407	0.261160	0.232676	0.133936	0.132473	0.119347	0.120407	0.261160	0.232676	0.133936	0.132473	0.119347	0.120407	0.261160	
10000	1.695768	2	0.135645	0.240656	0.130350	0.117912	0.251659	0.123778	0.135645	0.240656	0.130350	0.117912	0.251659	0.123778	0.135645	0.240656	0.130350	0.117912	0.251659	0.123778	0.230509	0.139947	0.130538	0.125827	0.108855	0.264323	0.230509	0.139947	0.130538	0.125827	0.108855	0.264323	0.230509	0.139947	0.130538	0.125827	0.108855	0.264323	
11000	1.695768	2	0.123919	0.252863	0.133014	0.110211	0.253780	0.126213	0.123919	0.252863	0.133014	0.110211	0.253780	0.126213	0.123919	0.252863	0.133014	0.110211	0.253780	0.126213	0.249301	0.128672	0.127099	0.120422	0.124177	0.250330	0.249301	0.128672	0.127099	0.120422	0.124177	0.250330	0.249301	0.128672	0.127099	0.120422	0.124177	0.250330	
