Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.130800	0.202669	0.130099	0.122560	0.272595	0.141277	0.130800	0.202669	0.130099	0.122560	0.272595	0.141277	0.130800	0.202669	0.130099	0.122560	0.272595	0.141277	0.225273	0.132863	0.112631	0.130679	0.152554	0.245999	0.225273	0.132863	0.112631	0.130679	0.152554	0.245999	0.225273	0.132863	0.112631	0.130679	0.152554	0.245999	
2000	1.695768	2	0.138918	0.211330	0.128050	0.120869	0.265742	0.135090	0.138918	0.211330	0.128050	0.120869	0.265742	0.135090	0.138918	0.211330	0.128050	0.120869	0.265742	0.135090	0.210754	0.128043	0.122201	0.131034	0.143820	0.264148	0.210754	0.128043	0.122201	0.131034	0.143820	0.264148	0.210754	0.128043	0.122201	0.131034	0.143820	0.264148	
3000	1.695768	2	0.132028	0.231563	0.133061	0.127118	0.252753	0.123477	0.132028	0.231563	0.133061	0.127118	0.252753	0.123477	0.132028	0.231563	0.133061	0.127118	0.252753	0.123477	0.213390	0.124026	0.137262	0.135791	0.132521	0.257010	0.213390	0.124026	0.137262	0.135791	0.132521	0.257010	0.213390	0.124026	0.137262	0.135791	0.132521	0.257010	
4000	1.695768	2	0.131372	0.225224	0.126005	0.135168	0.256233	0.125998	0.131372	0.225224	0.126005	0.135168	0.256233	0.125998	0.131372	0.225224	0.126005	0.135168	0.256233	0.125998	0.224149	0.137768	0.132099	0.128708	0.134156	0.243120	0.224149	0.137768	0.132099	0.128708	0.134156	0.243120	0.224149	0.137768	0.132099	0.128708	0.134156	0.243120	
5000	1.695768	2	0.121709	0.225940	0.133033	0.130961	0.258883	0.129473	0.121709	0.225940	0.133033	0.130961	0.258883	0.129473	0.121709	0.225940	0.133033	0.130961	0.258883	0.129473	0.231966	0.120971	0.137415	0.130913	0.131599	0.247135	0.231966	0.120971	0.137415	0.130913	0.131599	0.247135	0.231966	0.120971	0.137415	0.130913	0.131599	0.247135	
6000	1.695768	2	0.131547	0.223323	0.129553	0.120592	0.263212	0.131773	0.131547	0.223323	0.129553	0.120592	0.263212	0.131773	0.131547	0.223323	0.129553	0.120592	0.263212	0.131773	0.217787	0.121159	0.134369	0.134113	0.145996	0.246577	0.217787	0.121159	0.134369	0.134113	0.145996	0.246577	0.217787	0.121159	0.134369	0.134113	0.145996	0.246577	
7000	1.695768	2	0.123122	0.227715	0.125070	0.134080	0.255255	0.134759	0.123122	0.227715	0.125070	0.134080	0.255255	0.134759	0.123122	0.227715	0.125070	0.134080	0.255255	0.134759	0.236831	0.116930	0.140782	0.138492	0.133710	0.233255	0.236831	0.116930	0.140782	0.138492	0.133710	0.233255	0.236831	0.116930	0.140782	0.138492	0.133710	0.233255	
8000	1.695768	2	0.142909	0.223219	0.126861	0.129210	0.247538	0.130264	0.142909	0.223219	0.126861	0.129210	0.247538	0.130264	0.142909	0.223219	0.126861	0.129210	0.247538	0.130264	0.217724	0.125661	0.144975	0.125120	0.141067	0.245454	0.217724	0.125661	0.144975	0.125120	0.141067	0.245454	0.217724	0.125661	0.144975	0.125120	0.141067	0.245454	
9000	1.695768	2	0.128311	0.223981	0.119895	0.141607	0.254560	0.131645	0.128311	0.223981	0.119895	0.141607	0.254560	0.131645	0.128311	0.223981	0.119895	0.141607	0.254560	0.131645	0.217758	0.122052	0.139347	0.129718	0.142059	0.249065	0.217758	0.122052	0.139347	0.129718	0.142059	0.249065	0.217758	0.122052	0.139347	0.129718	0.142059	0.249065	
10000	1.695768	2	0.133751	0.223372	0.118309	0.136377	0.260517	0.127673	0.133751	0.223372	0.118309	0.136377	0.260517	0.127673	0.133751	0.223372	0.118309	0.136377	0.260517	0.127673	0.222217	0.126126	0.137453	0.129556	0.131421	0.253227	0.222217	0.126126	0.137453	0.129556	0.131421	0.253227	0.222217	0.126126	0.137453	0.129556	0.131421	0.253227	
