Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	3	0.119893	0.241113	0.133977	0.125259	0.258550	0.121209	0.125926	0.134318	0.179771	0.130093	0.303414	0.126478	0.119893	0.241113	0.133977	0.125259	0.258550	0.121209	0.263843	0.133163	0.132448	0.113343	0.121153	0.236050	0.263843	0.133163	0.132448	0.113343	0.121153	0.236050	0.263843	0.133163	0.132448	0.113343	0.121153	0.236050	
2000	1.695768	2	0.121511	0.261766	0.132322	0.113545	0.242015	0.128841	0.121511	0.261766	0.132322	0.113545	0.242015	0.128841	0.121511	0.261766	0.132322	0.113545	0.242015	0.128841	0.268192	0.132000	0.132759	0.116046	0.117968	0.233034	0.268192	0.132000	0.132759	0.116046	0.117968	0.233034	0.268192	0.132000	0.132759	0.116046	0.117968	0.233034	
3000	1.695768	2	0.115339	0.259012	0.128122	0.122093	0.238635	0.136799	0.115339	0.259012	0.128122	0.122093	0.238635	0.136799	0.115339	0.259012	0.128122	0.122093	0.238635	0.136799	0.254885	0.136918	0.127105	0.125633	0.115287	0.240173	0.254885	0.136918	0.127105	0.125633	0.115287	0.240173	0.254885	0.136918	0.127105	0.125633	0.115287	0.240173	
4000	1.695768	2	0.116711	0.266239	0.126506	0.115306	0.242116	0.133123	0.116711	0.266239	0.126506	0.115306	0.242116	0.133123	0.116711	0.266239	0.126506	0.115306	0.242116	0.133123	0.250954	0.126377	0.134600	0.121014	0.117781	0.249274	0.250954	0.126377	0.134600	0.121014	0.117781	0.249274	0.250954	0.126377	0.134600	0.121014	0.117781	0.249274	
5000	1.695768	2	0.127458	0.250382	0.130252	0.111190	0.247390	0.133329	0.127458	0.250382	0.130252	0.111190	0.247390	0.133329	0.127458	0.250382	0.130252	0.111190	0.247390	0.133329	0.251034	0.131220	0.121097	0.133922	0.119202	0.243526	0.251034	0.131220	0.121097	0.133922	0.119202	0.243526	0.251034	0.131220	0.121097	0.133922	0.119202	0.243526	
6000	1.695768	2	0.130922	0.260292	0.129249	0.114867	0.235551	0.129119	0.130922	0.260292	0.129249	0.114867	0.235551	0.129119	0.130922	0.260292	0.129249	0.114867	0.235551	0.129119	0.259257	0.123127	0.130334	0.123768	0.120066	0.243448	0.259257	0.123127	0.130334	0.123768	0.120066	0.243448	0.259257	0.123127	0.130334	0.123768	0.120066	0.243448	
7000	1.695768	2	0.120756	0.263322	0.128072	0.123695	0.232435	0.131719	0.120756	0.263322	0.128072	0.123695	0.232435	0.131719	0.120756	0.263322	0.128072	0.123695	0.232435	0.131719	0.257879	0.123220	0.128138	0.130763	0.110905	0.249095	0.257879	0.123220	0.128138	0.130763	0.110905	0.249095	0.257879	0.123220	0.128138	0.130763	0.110905	0.249095	
8000	1.695768	2	0.117136	0.254782	0.128966	0.121928	0.253213	0.123975	0.117136	0.254782	0.128966	0.121928	0.253213	0.123975	0.117136	0.254782	0.128966	0.121928	0.253213	0.123975	0.268273	0.117458	0.120986	0.125076	0.118390	0.249818	0.268273	0.117458	0.120986	0.125076	0.118390	0.249818	0.268273	0.117458	0.120986	0.125076	0.118390	0.249818	
9000	1.695768	2	0.116612	0.266876	0.134058	0.120511	0.237105	0.124838	0.116612	0.266876	0.134058	0.120511	0.237105	0.124838	0.116612	0.266876	0.134058	0.120511	0.237105	0.124838	0.241771	0.135082	0.126401	0.124434	0.127812	0.244501	0.241771	0.135082	0.126401	0.124434	0.127812	0.244501	0.241771	0.135082	0.126401	0.124434	0.127812	0.244501	
10000	1.695768	2	0.118744	0.250238	0.129143	0.126524	0.243624	0.131727	0.118744	0.250238	0.129143	0.126524	0.243624	0.131727	0.118744	0.250238	0.129143	0.126524	0.243624	0.131727	0.261478	0.131540	0.117637	0.135510	0.117026	0.236809	0.261478	0.131540	0.117637	0.135510	0.117026	0.236809	0.261478	0.131540	0.117637	0.135510	0.117026	0.236809	
