Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.135188	0.216209	0.135436	0.119088	0.244931	0.149148	0.135188	0.216209	0.135436	0.119088	0.244931	0.149148	0.135188	0.216209	0.135436	0.119088	0.244931	0.149148	0.211679	0.118859	0.142554	0.131802	0.133258	0.261848	0.211679	0.118859	0.142554	0.131802	0.133258	0.261848	0.211679	0.118859	0.142554	0.131802	0.133258	0.261848	
2000	1.695768	2	0.140382	0.225930	0.136908	0.122655	0.245100	0.129026	0.140382	0.225930	0.136908	0.122655	0.245100	0.129026	0.140382	0.225930	0.136908	0.122655	0.245100	0.129026	0.223469	0.129982	0.140312	0.133039	0.114689	0.258508	0.223469	0.129982	0.140312	0.133039	0.114689	0.258508	0.223469	0.129982	0.140312	0.133039	0.114689	0.258508	
3000	1.695768	2	0.135171	0.230290	0.133503	0.121963	0.240445	0.138627	0.135171	0.230290	0.133503	0.121963	0.240445	0.138627	0.135171	0.230290	0.133503	0.121963	0.240445	0.138627	0.225350	0.130026	0.147686	0.118064	0.128074	0.250799	0.225350	0.130026	0.147686	0.118064	0.128074	0.250799	0.225350	0.130026	0.147686	0.118064	0.128074	0.250799	
4000	1.695768	2	0.143611	0.229350	0.142409	0.105386	0.240958	0.138285	0.143611	0.229350	0.142409	0.105386	0.240958	0.138285	0.143611	0.229350	0.142409	0.105386	0.240958	0.138285	0.240544	0.113866	0.166315	0.114031	0.123008	0.242236	0.240544	0.113866	0.166315	0.114031	0.123008	0.242236	0.240544	0.113866	0.166315	0.114031	0.123008	0.242236	
5000	1.695768	2	0.137820	0.221390	0.131794	0.115884	0.257436	0.135677	0.137820	0.221390	0.131794	0.115884	0.257436	0.135677	0.137820	0.221390	0.131794	0.115884	0.257436	0.135677	0.241954	0.119403	0.140162	0.119758	0.136884	0.241838	0.241954	0.119403	0.140162	0.119758	0.136884	0.241838	0.241954	0.119403	0.140162	0.119758	0.136884	0.241838	
6000	1.695768	2	0.134474	0.216110	0.141994	0.117662	0.260106	0.129653	0.134474	0.216110	0.141994	0.117662	0.260106	0.129653	0.134474	0.216110	0.141994	0.117662	0.260106	0.129653	0.241536	0.120450	0.152714	0.119928	0.126073	0.239301	0.241536	0.120450	0.152714	0.119928	0.126073	0.239301	0.241536	0.120450	0.152714	0.119928	0.126073	0.239301	
7000	1.695768	2	0.127910	0.226908	0.126684	0.122926	0.267300	0.128271	0.127910	0.226908	0.126684	0.122926	0.267300	0.128271	0.127910	0.226908	0.126684	0.122926	0.267300	0.128271	0.226948	0.125945	0.143668	0.117644	0.131223	0.254571	0.226948	0.125945	0.143668	0.117644	0.131223	0.254571	0.226948	0.125945	0.143668	0.117644	0.131223	0.254571	
8000	1.695768	2	0.123997	0.245633	0.138173	0.126746	0.233093	0.132358	0.123997	0.245633	0.138173	0.126746	0.233093	0.132358	0.123997	0.245633	0.138173	0.126746	0.233093	0.132358	0.231511	0.143103	0.140835	0.125161	0.128592	0.230798	0.231511	0.143103	0.140835	0.125161	0.128592	0.230798	0.231511	0.143103	0.140835	0.125161	0.128592	0.230798	
9000	1.695768	2	0.134113	0.244588	0.128063	0.122703	0.234091	0.136441	0.134113	0.244588	0.128063	0.122703	0.234091	0.136441	0.134113	0.244588	0.128063	0.122703	0.234091	0.136441	0.237452	0.121696	0.139031	0.125023	0.127697	0.249102	0.237452	0.121696	0.139031	0.125023	0.127697	0.249102	0.237452	0.121696	0.139031	0.125023	0.127697	0.249102	
10000	1.695768	2	0.125581	0.234879	0.132586	0.121870	0.256553	0.128531	0.125581	0.234879	0.132586	0.121870	0.256553	0.128531	0.125581	0.234879	0.132586	0.121870	0.256553	0.128531	0.232787	0.130736	0.143910	0.128124	0.123825	0.240618	0.232787	0.130736	0.143910	0.128124	0.123825	0.240618	0.232787	0.130736	0.143910	0.128124	0.123825	0.240618	
11000	1.695768	2	0.126964	0.236652	0.137541	0.120847	0.253825	0.124170	0.126964	0.236652	0.137541	0.120847	0.253825	0.124170	0.126964	0.236652	0.137541	0.120847	0.253825	0.124170	0.243240	0.128948	0.141005	0.123435	0.139026	0.224346	0.243240	0.128948	0.141005	0.123435	0.139026	0.224346	0.243240	0.128948	0.141005	0.123435	0.139026	0.224346	
12000	1.695768	2	0.139373	0.227909	0.128248	0.121516	0.246696	0.136258	0.139373	0.227909	0.128248	0.121516	0.246696	0.136258	0.139373	0.227909	0.128248	0.121516	0.246696	0.136258	0.241705	0.133737	0.138433	0.127084	0.122960	0.236082	0.241705	0.133737	0.138433	0.127084	0.122960	0.236082	0.241705	0.133737	0.138433	0.127084	0.122960	0.236082	
13000	1.695768	2	0.130979	0.231396	0.133803	0.124878	0.240655	0.138288	0.130979	0.231396	0.133803	0.124878	0.240655	0.138288	0.130979	0.231396	0.133803	0.124878	0.240655	0.138288	0.235223	0.133229	0.137603	0.126477	0.132303	0.235165	0.235223	0.133229	0.137603	0.126477	0.132303	0.235165	0.235223	0.133229	0.137603	0.126477	0.132303	0.235165	
14000	1.695768	2	0.129230	0.232102	0.125496	0.137907	0.258459	0.116805	0.129230	0.232102	0.125496	0.137907	0.258459	0.116805	0.129230	0.232102	0.125496	0.137907	0.258459	0.116805	0.226674	0.128587	0.142570	0.128606	0.131752	0.241811	0.226674	0.128587	0.142570	0.128606	0.131752	0.241811	0.226674	0.128587	0.142570	0.128606	0.131752	0.241811	
15000	1.695768	2	0.123023	0.239591	0.131392	0.111875	0.250528	0.143591	0.123023	0.239591	0.131392	0.111875	0.250528	0.143591	0.123023	0.239591	0.131392	0.111875	0.250528	0.143591	0.227813	0.132128	0.144475	0.130325	0.117440	0.247820	0.227813	0.132128	0.144475	0.130325	0.117440	0.247820	0.227813	0.132128	0.144475	0.130325	0.117440	0.247820	
16000	1.695768	2	0.133174	0.237843	0.134874	0.111374	0.245140	0.137596	0.133174	0.237843	0.134874	0.111374	0.245140	0.137596	0.133174	0.237843	0.134874	0.111374	0.245140	0.137596	0.232101	0.134727	0.136362	0.133025	0.118654	0.245131	0.232101	0.134727	0.136362	0.133025	0.118654	0.245131	0.232101	0.134727	0.136362	0.133025	0.118654	0.245131	
17000	1.695768	2	0.128487	0.237231	0.133904	0.120471	0.251034	0.128873	0.128487	0.237231	0.133904	0.120471	0.251034	0.128873	0.128487	0.237231	0.133904	0.120471	0.251034	0.128873	0.218683	0.129828	0.144894	0.128871	0.126667	0.251056	0.218683	0.129828	0.144894	0.128871	0.126667	0.251056	0.218683	0.129828	0.144894	0.128871	0.126667	0.251056	
18000	1.695768	2	0.130052	0.227146	0.146090	0.123780	0.241157	0.131775	0.130052	0.227146	0.146090	0.123780	0.241157	0.131775	0.130052	0.227146	0.146090	0.123780	0.241157	0.131775	0.227908	0.130918	0.140940	0.119087	0.128288	0.252860	0.227908	0.130918	0.140940	0.119087	0.128288	0.252860	0.227908	0.130918	0.140940	0.119087	0.128288	0.252860	
19000	1.695768	2	0.127487	0.238114	0.128581	0.121587	0.245914	0.138317	0.127487	0.238114	0.128581	0.121587	0.245914	0.138317	0.127487	0.238114	0.128581	0.121587	0.245914	0.138317	0.225650	0.128212	0.132340	0.130906	0.133672	0.249219	0.225650	0.128212	0.132340	0.130906	0.133672	0.249219	0.225650	0.128212	0.132340	0.130906	0.133672	0.249219	
20000	1.695768	2	0.128952	0.241623	0.128747	0.118407	0.250385	0.131886	0.128952	0.241623	0.128747	0.118407	0.250385	0.131886	0.128952	0.241623	0.128747	0.118407	0.250385	0.131886	0.239245	0.129583	0.142325	0.131193	0.108733	0.248920	0.239245	0.129583	0.142325	0.131193	0.108733	0.248920	0.239245	0.129583	0.142325	0.131193	0.108733	0.248920	
21000	1.695768	2	0.128461	0.241669	0.131016	0.118781	0.239815	0.140258	0.128461	0.241669	0.131016	0.118781	0.239815	0.140258	0.128461	0.241669	0.131016	0.118781	0.239815	0.140258	0.226825	0.132952	0.129556	0.125293	0.124676	0.260698	0.226825	0.132952	0.129556	0.125293	0.124676	0.260698	0.226825	0.132952	0.129556	0.125293	0.124676	0.260698	
22000	1.695768	2	0.133810	0.255966	0.125927	0.116584	0.243440	0.124272	0.133810	0.255966	0.125927	0.116584	0.243440	0.124272	0.133810	0.255966	0.125927	0.116584	0.243440	0.124272	0.240369	0.131529	0.137562	0.121173	0.119080	0.250287	0.240369	0.131529	0.137562	0.121173	0.119080	0.250287	0.240369	0.131529	0.137562	0.121173	0.119080	0.250287	
23000	1.695768	2	0.134012	0.238565	0.129027	0.123818	0.240518	0.134060	0.134012	0.238565	0.129027	0.123818	0.240518	0.134060	0.134012	0.238565	0.129027	0.123818	0.240518	0.134060	0.233492	0.145011	0.131918	0.123850	0.126435	0.239294	0.233492	0.145011	0.131918	0.123850	0.126435	0.239294	0.233492	0.145011	0.131918	0.123850	0.126435	0.239294	
