Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.128817	0.244237	0.135454	0.128541	0.227731	0.135220	0.128817	0.244237	0.135454	0.128541	0.227731	0.135220	0.128817	0.244237	0.135454	0.128541	0.227731	0.135220	0.231595	0.136364	0.139325	0.107904	0.131031	0.253780	0.231595	0.136364	0.139325	0.107904	0.131031	0.253780	0.231595	0.136364	0.139325	0.107904	0.131031	0.253780	
2000	1.695768	2	0.125061	0.238560	0.123378	0.130077	0.247903	0.135021	0.125061	0.238560	0.123378	0.130077	0.247903	0.135021	0.125061	0.238560	0.123378	0.130077	0.247903	0.135021	0.232553	0.146990	0.131263	0.124758	0.113766	0.250670	0.232553	0.146990	0.131263	0.124758	0.113766	0.250670	0.232553	0.146990	0.131263	0.124758	0.113766	0.250670	
3000	1.695768	2	0.133604	0.240595	0.127497	0.131836	0.231933	0.134535	0.133604	0.240595	0.127497	0.131836	0.231933	0.134535	0.133604	0.240595	0.127497	0.131836	0.231933	0.134535	0.234336	0.141580	0.129569	0.115379	0.126970	0.252167	0.234336	0.141580	0.129569	0.115379	0.126970	0.252167	0.234336	0.141580	0.129569	0.115379	0.126970	0.252167	
4000	1.695768	2	0.132399	0.233169	0.136526	0.130289	0.252929	0.114688	0.132399	0.233169	0.136526	0.130289	0.252929	0.114688	0.132399	0.233169	0.136526	0.130289	0.252929	0.114688	0.224207	0.146351	0.125583	0.114583	0.114857	0.274419	0.224207	0.146351	0.125583	0.114583	0.114857	0.274419	0.224207	0.146351	0.125583	0.114583	0.114857	0.274419	
5000	1.695768	2	0.123551	0.233994	0.135359	0.117897	0.258851	0.130347	0.123551	0.233994	0.135359	0.117897	0.258851	0.130347	0.123551	0.233994	0.135359	0.117897	0.258851	0.130347	0.223262	0.140772	0.132773	0.109163	0.129281	0.264749	0.223262	0.140772	0.132773	0.109163	0.129281	0.264749	0.223262	0.140772	0.132773	0.109163	0.129281	0.264749	
6000	1.695768	2	0.129542	0.238409	0.128189	0.124450	0.254881	0.124529	0.129542	0.238409	0.128189	0.124450	0.254881	0.124529	0.129542	0.238409	0.128189	0.124450	0.254881	0.124529	0.226362	0.140473	0.134795	0.114643	0.126383	0.257344	0.226362	0.140473	0.134795	0.114643	0.126383	0.257344	0.226362	0.140473	0.134795	0.114643	0.126383	0.257344	
7000	1.695768	2	0.132502	0.229329	0.131936	0.123848	0.254204	0.128181	0.132502	0.229329	0.131936	0.123848	0.254204	0.128181	0.132502	0.229329	0.131936	0.123848	0.254204	0.128181	0.238196	0.135987	0.127842	0.114784	0.125702	0.257489	0.238196	0.135987	0.127842	0.114784	0.125702	0.257489	0.238196	0.135987	0.127842	0.114784	0.125702	0.257489	
8000	1.695768	2	0.124490	0.238056	0.127635	0.132062	0.257046	0.120712	0.124490	0.238056	0.127635	0.132062	0.257046	0.120712	0.124490	0.238056	0.127635	0.132062	0.257046	0.120712	0.222675	0.133643	0.134165	0.121755	0.129253	0.258509	0.222675	0.133643	0.134165	0.121755	0.129253	0.258509	0.222675	0.133643	0.134165	0.121755	0.129253	0.258509	
9000	1.695768	2	0.121632	0.240693	0.134349	0.124707	0.248965	0.129654	0.121632	0.240693	0.134349	0.124707	0.248965	0.129654	0.121632	0.240693	0.134349	0.124707	0.248965	0.129654	0.233851	0.121664	0.141151	0.110228	0.130578	0.262527	0.233851	0.121664	0.141151	0.110228	0.130578	0.262527	0.233851	0.121664	0.141151	0.110228	0.130578	0.262527	
10000	1.695768	2	0.122300	0.232517	0.131420	0.128302	0.253463	0.131997	0.122300	0.232517	0.131420	0.128302	0.253463	0.131997	0.122300	0.232517	0.131420	0.128302	0.253463	0.131997	0.246052	0.131322	0.129941	0.117397	0.124428	0.250859	0.246052	0.131322	0.129941	0.117397	0.124428	0.250859	0.246052	0.131322	0.129941	0.117397	0.124428	0.250859	
