Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.124894	0.249896	0.135632	0.121261	0.245371	0.122947	0.124894	0.249896	0.135632	0.121261	0.245371	0.122947	0.124894	0.249896	0.135632	0.121261	0.245371	0.122947	0.244427	0.104788	0.163224	0.124608	0.119706	0.243247	0.244427	0.104788	0.163224	0.124608	0.119706	0.243247	0.244427	0.104788	0.163224	0.124608	0.119706	0.243247	
2000	1.695768	2	0.121217	0.251346	0.137135	0.114707	0.248607	0.126988	0.121217	0.251346	0.137135	0.114707	0.248607	0.126988	0.121217	0.251346	0.137135	0.114707	0.248607	0.126988	0.265610	0.113161	0.141517	0.132838	0.111014	0.235859	0.265610	0.113161	0.141517	0.132838	0.111014	0.235859	0.265610	0.113161	0.141517	0.132838	0.111014	0.235859	
3000	1.695768	2	0.137342	0.234445	0.130047	0.122830	0.254911	0.120425	0.137342	0.234445	0.130047	0.122830	0.254911	0.120425	0.137342	0.234445	0.130047	0.122830	0.254911	0.120425	0.248864	0.118152	0.140123	0.130095	0.118551	0.244214	0.248864	0.118152	0.140123	0.130095	0.118551	0.244214	0.248864	0.118152	0.140123	0.130095	0.118551	0.244214	
4000	1.695768	2	0.117992	0.241719	0.126997	0.126843	0.255077	0.131371	0.117992	0.241719	0.126997	0.126843	0.255077	0.131371	0.117992	0.241719	0.126997	0.126843	0.255077	0.131371	0.251098	0.104393	0.132983	0.128358	0.128161	0.255007	0.251098	0.104393	0.132983	0.128358	0.128161	0.255007	0.251098	0.104393	0.132983	0.128358	0.128161	0.255007	
5000	1.695768	2	0.118148	0.246335	0.127164	0.124026	0.255414	0.128913	0.118148	0.246335	0.127164	0.124026	0.255414	0.128913	0.118148	0.246335	0.127164	0.124026	0.255414	0.128913	0.235039	0.111558	0.130104	0.136091	0.124148	0.263059	0.235039	0.111558	0.130104	0.136091	0.124148	0.263059	0.235039	0.111558	0.130104	0.136091	0.124148	0.263059	
6000	1.695768	2	0.123133	0.256576	0.127181	0.119302	0.250755	0.123053	0.123133	0.256576	0.127181	0.119302	0.250755	0.123053	0.123133	0.256576	0.127181	0.119302	0.250755	0.123053	0.242920	0.114916	0.140692	0.130587	0.111825	0.259060	0.242920	0.114916	0.140692	0.130587	0.111825	0.259060	0.242920	0.114916	0.140692	0.130587	0.111825	0.259060	
7000	1.695768	2	0.121750	0.246657	0.131322	0.116034	0.245171	0.139065	0.121750	0.246657	0.131322	0.116034	0.245171	0.139065	0.121750	0.246657	0.131322	0.116034	0.245171	0.139065	0.252787	0.106719	0.127697	0.134785	0.118424	0.259588	0.252787	0.106719	0.127697	0.134785	0.118424	0.259588	0.252787	0.106719	0.127697	0.134785	0.118424	0.259588	
8000	1.695768	2	0.119641	0.248820	0.126217	0.125001	0.250045	0.130277	0.119641	0.248820	0.126217	0.125001	0.250045	0.130277	0.119641	0.248820	0.126217	0.125001	0.250045	0.130277	0.239023	0.119227	0.134076	0.127444	0.114739	0.265490	0.239023	0.119227	0.134076	0.127444	0.114739	0.265490	0.239023	0.119227	0.134076	0.127444	0.114739	0.265490	
9000	1.695768	2	0.126102	0.264539	0.126283	0.115457	0.246934	0.120684	0.126102	0.264539	0.126283	0.115457	0.246934	0.120684	0.126102	0.264539	0.126283	0.115457	0.246934	0.120684	0.241408	0.124220	0.127979	0.135718	0.114713	0.255962	0.241408	0.124220	0.127979	0.135718	0.114713	0.255962	0.241408	0.124220	0.127979	0.135718	0.114713	0.255962	
10000	1.695768	2	0.116149	0.257876	0.125924	0.125275	0.257401	0.117375	0.116149	0.257876	0.125924	0.125275	0.257401	0.117375	0.116149	0.257876	0.125924	0.125275	0.257401	0.117375	0.260252	0.136652	0.126849	0.129664	0.105946	0.240636	0.260252	0.136652	0.126849	0.129664	0.105946	0.240636	0.260252	0.136652	0.126849	0.129664	0.105946	0.240636	
