Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.133094	0.242076	0.133306	0.142780	0.234427	0.114317	0.133094	0.242076	0.133306	0.142780	0.234427	0.114317	0.133094	0.242076	0.133306	0.142780	0.234427	0.114317	0.244784	0.130673	0.114944	0.128536	0.135580	0.245482	0.244784	0.130673	0.114944	0.128536	0.135580	0.245482	0.244784	0.130673	0.114944	0.128536	0.135580	0.245482	
2000	1.695768	2	0.131227	0.250666	0.131296	0.138431	0.232332	0.116049	0.131227	0.250666	0.131296	0.138431	0.232332	0.116049	0.131227	0.250666	0.131296	0.138431	0.232332	0.116049	0.240756	0.129629	0.126793	0.127727	0.140580	0.234515	0.240756	0.129629	0.126793	0.127727	0.140580	0.234515	0.240756	0.129629	0.126793	0.127727	0.140580	0.234515	
3000	1.695768	2	0.134673	0.251538	0.137092	0.124392	0.235393	0.116913	0.134673	0.251538	0.137092	0.124392	0.235393	0.116913	0.134673	0.251538	0.137092	0.124392	0.235393	0.116913	0.245116	0.132229	0.117806	0.133574	0.123031	0.248245	0.245116	0.132229	0.117806	0.133574	0.123031	0.248245	0.245116	0.132229	0.117806	0.133574	0.123031	0.248245	
4000	1.695768	2	0.130124	0.255330	0.129479	0.141522	0.231776	0.111769	0.130124	0.255330	0.129479	0.141522	0.231776	0.111769	0.130124	0.255330	0.129479	0.141522	0.231776	0.111769	0.240354	0.134924	0.125240	0.128386	0.126643	0.244453	0.240354	0.134924	0.125240	0.128386	0.126643	0.244453	0.240354	0.134924	0.125240	0.128386	0.126643	0.244453	
5000	1.695768	2	0.126468	0.252934	0.126627	0.136759	0.234193	0.123018	0.126468	0.252934	0.126627	0.136759	0.234193	0.123018	0.126468	0.252934	0.126627	0.136759	0.234193	0.123018	0.243032	0.123226	0.129572	0.126744	0.134450	0.242976	0.243032	0.123226	0.129572	0.126744	0.134450	0.242976	0.243032	0.123226	0.129572	0.126744	0.134450	0.242976	
6000	1.695768	2	0.129323	0.253674	0.138564	0.133106	0.231276	0.114057	0.129323	0.253674	0.138564	0.133106	0.231276	0.114057	0.129323	0.253674	0.138564	0.133106	0.231276	0.114057	0.257394	0.128320	0.127757	0.125543	0.132414	0.228572	0.257394	0.128320	0.127757	0.125543	0.132414	0.228572	0.257394	0.128320	0.127757	0.125543	0.132414	0.228572	
7000	1.695768	2	0.122470	0.249293	0.133899	0.130899	0.244387	0.119051	0.122470	0.249293	0.133899	0.130899	0.244387	0.119051	0.122470	0.249293	0.133899	0.130899	0.244387	0.119051	0.243473	0.144393	0.128284	0.127145	0.121212	0.235494	0.243473	0.144393	0.128284	0.127145	0.121212	0.235494	0.243473	0.144393	0.128284	0.127145	0.121212	0.235494	
8000	1.695768	2	0.122506	0.253004	0.131055	0.144394	0.240582	0.108458	0.122506	0.253004	0.131055	0.144394	0.240582	0.108458	0.122506	0.253004	0.131055	0.144394	0.240582	0.108458	0.251944	0.127528	0.127482	0.130104	0.114697	0.248245	0.251944	0.127528	0.127482	0.130104	0.114697	0.248245	0.251944	0.127528	0.127482	0.130104	0.114697	0.248245	
9000	1.695768	2	0.125873	0.250524	0.129392	0.142116	0.240500	0.111596	0.125873	0.250524	0.129392	0.142116	0.240500	0.111596	0.125873	0.250524	0.129392	0.142116	0.240500	0.111596	0.246746	0.130068	0.111598	0.124667	0.135736	0.251185	0.246746	0.130068	0.111598	0.124667	0.135736	0.251185	0.246746	0.130068	0.111598	0.124667	0.135736	0.251185	
10000	1.695768	2	0.134349	0.241497	0.132359	0.144474	0.234496	0.112825	0.134349	0.241497	0.132359	0.144474	0.234496	0.112825	0.134349	0.241497	0.132359	0.144474	0.234496	0.112825	0.240778	0.126259	0.134927	0.121570	0.124202	0.252262	0.240778	0.126259	0.134927	0.121570	0.124202	0.252262	0.240778	0.126259	0.134927	0.121570	0.124202	0.252262	
