Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.135969	0.229136	0.134955	0.150607	0.212370	0.136963	0.135969	0.229136	0.134955	0.150607	0.212370	0.136963	0.135969	0.229136	0.134955	0.150607	0.212370	0.136963	0.247393	0.139429	0.133887	0.137500	0.122981	0.218810	0.247393	0.139429	0.133887	0.137500	0.122981	0.218810	0.247393	0.139429	0.133887	0.137500	0.122981	0.218810	
2000	1.695768	2	0.135446	0.262512	0.118073	0.149521	0.215651	0.118798	0.135446	0.262512	0.118073	0.149521	0.215651	0.118798	0.135446	0.262512	0.118073	0.149521	0.215651	0.118798	0.257022	0.136461	0.112903	0.137390	0.130887	0.225336	0.257022	0.136461	0.112903	0.137390	0.130887	0.225336	0.257022	0.136461	0.112903	0.137390	0.130887	0.225336	
3000	1.695768	2	0.135599	0.245354	0.123469	0.124821	0.238687	0.132070	0.135599	0.245354	0.123469	0.124821	0.238687	0.132070	0.135599	0.245354	0.123469	0.124821	0.238687	0.132070	0.243711	0.140211	0.139748	0.117658	0.139197	0.219476	0.243711	0.140211	0.139748	0.117658	0.139197	0.219476	0.243711	0.140211	0.139748	0.117658	0.139197	0.219476	
4000	1.695768	2	0.126790	0.270495	0.122744	0.145870	0.217226	0.116876	0.126790	0.270495	0.122744	0.145870	0.217226	0.116876	0.126790	0.270495	0.122744	0.145870	0.217226	0.116876	0.249472	0.135600	0.120103	0.122718	0.138898	0.233209	0.249472	0.135600	0.120103	0.122718	0.138898	0.233209	0.249472	0.135600	0.120103	0.122718	0.138898	0.233209	
5000	1.695768	2	0.123575	0.265671	0.122028	0.139362	0.234095	0.115270	0.123575	0.265671	0.122028	0.139362	0.234095	0.115270	0.123575	0.265671	0.122028	0.139362	0.234095	0.115270	0.252814	0.147502	0.127562	0.109253	0.136662	0.226206	0.252814	0.147502	0.127562	0.109253	0.136662	0.226206	0.252814	0.147502	0.127562	0.109253	0.136662	0.226206	
6000	1.695768	2	0.124823	0.262905	0.115545	0.133007	0.234176	0.129544	0.124823	0.262905	0.115545	0.133007	0.234176	0.129544	0.124823	0.262905	0.115545	0.133007	0.234176	0.129544	0.251742	0.141911	0.125805	0.125945	0.129975	0.224622	0.251742	0.141911	0.125805	0.125945	0.129975	0.224622	0.251742	0.141911	0.125805	0.125945	0.129975	0.224622	
7000	1.695768	2	0.123629	0.256639	0.116532	0.141299	0.237383	0.124518	0.123629	0.256639	0.116532	0.141299	0.237383	0.124518	0.123629	0.256639	0.116532	0.141299	0.237383	0.124518	0.255314	0.147942	0.119404	0.123809	0.134826	0.218705	0.255314	0.147942	0.119404	0.123809	0.134826	0.218705	0.255314	0.147942	0.119404	0.123809	0.134826	0.218705	
8000	1.695768	2	0.121275	0.278452	0.117826	0.135071	0.218474	0.128903	0.121275	0.278452	0.117826	0.135071	0.218474	0.128903	0.121275	0.278452	0.117826	0.135071	0.218474	0.128903	0.250545	0.149818	0.118101	0.111328	0.143141	0.227067	0.250545	0.149818	0.118101	0.111328	0.143141	0.227067	0.250545	0.149818	0.118101	0.111328	0.143141	0.227067	
9000	1.695768	2	0.130228	0.273601	0.116406	0.129332	0.217847	0.132586	0.130228	0.273601	0.116406	0.129332	0.217847	0.132586	0.130228	0.273601	0.116406	0.129332	0.217847	0.132586	0.244599	0.139109	0.121966	0.114009	0.136211	0.244106	0.244599	0.139109	0.121966	0.114009	0.136211	0.244106	0.244599	0.139109	0.121966	0.114009	0.136211	0.244106	
10000	1.695768	2	0.121482	0.268583	0.117635	0.131997	0.229025	0.131277	0.121482	0.268583	0.117635	0.131997	0.229025	0.131277	0.121482	0.268583	0.117635	0.131997	0.229025	0.131277	0.243902	0.146613	0.140065	0.113176	0.127572	0.228671	0.243902	0.146613	0.140065	0.113176	0.127572	0.228671	0.243902	0.146613	0.140065	0.113176	0.127572	0.228671	
