Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.134841	0.232562	0.130923	0.141290	0.240049	0.120336	0.134841	0.232562	0.130923	0.141290	0.240049	0.120336	0.134841	0.232562	0.130923	0.141290	0.240049	0.120336	0.247162	0.123206	0.125640	0.111173	0.128642	0.264178	0.247162	0.123206	0.125640	0.111173	0.128642	0.264178	0.247162	0.123206	0.125640	0.111173	0.128642	0.264178	
2000	1.695768	2	0.136940	0.227652	0.130262	0.126080	0.242016	0.137049	0.136940	0.227652	0.130262	0.126080	0.242016	0.137049	0.136940	0.227652	0.130262	0.126080	0.242016	0.137049	0.245385	0.129478	0.126023	0.112868	0.132650	0.253597	0.245385	0.129478	0.126023	0.112868	0.132650	0.253597	0.245385	0.129478	0.126023	0.112868	0.132650	0.253597	
3000	1.695768	2	0.126585	0.237745	0.130508	0.137386	0.231545	0.136231	0.126585	0.237745	0.130508	0.137386	0.231545	0.136231	0.126585	0.237745	0.130508	0.137386	0.231545	0.136231	0.248857	0.117037	0.134301	0.118580	0.132677	0.248549	0.248857	0.117037	0.134301	0.118580	0.132677	0.248549	0.248857	0.117037	0.134301	0.118580	0.132677	0.248549	
4000	1.695768	2	0.136848	0.230308	0.121592	0.124500	0.252010	0.134742	0.136848	0.230308	0.121592	0.124500	0.252010	0.134742	0.136848	0.230308	0.121592	0.124500	0.252010	0.134742	0.252731	0.122529	0.147108	0.110622	0.124738	0.242272	0.252731	0.122529	0.147108	0.110622	0.124738	0.242272	0.252731	0.122529	0.147108	0.110622	0.124738	0.242272	
5000	1.695768	2	0.124669	0.230442	0.127981	0.141574	0.239316	0.136020	0.124669	0.230442	0.127981	0.141574	0.239316	0.136020	0.124669	0.230442	0.127981	0.141574	0.239316	0.136020	0.243263	0.120035	0.133605	0.119101	0.129123	0.254874	0.243263	0.120035	0.133605	0.119101	0.129123	0.254874	0.243263	0.120035	0.133605	0.119101	0.129123	0.254874	
6000	1.695768	2	0.125001	0.246161	0.127478	0.119905	0.248198	0.133257	0.125001	0.246161	0.127478	0.119905	0.248198	0.133257	0.125001	0.246161	0.127478	0.119905	0.248198	0.133257	0.246281	0.129541	0.136363	0.113162	0.126598	0.248055	0.246281	0.129541	0.136363	0.113162	0.126598	0.248055	0.246281	0.129541	0.136363	0.113162	0.126598	0.248055	
7000	1.695768	2	0.124417	0.237778	0.121725	0.136665	0.245288	0.134128	0.124417	0.237778	0.121725	0.136665	0.245288	0.134128	0.124417	0.237778	0.121725	0.136665	0.245288	0.134128	0.263085	0.132841	0.132000	0.110544	0.122810	0.238718	0.263085	0.132841	0.132000	0.110544	0.122810	0.238718	0.263085	0.132841	0.132000	0.110544	0.122810	0.238718	
8000	1.695768	2	0.123250	0.244864	0.127148	0.136686	0.232669	0.135384	0.123250	0.244864	0.127148	0.136686	0.232669	0.135384	0.123250	0.244864	0.127148	0.136686	0.232669	0.135384	0.247288	0.126005	0.133600	0.114411	0.129357	0.249339	0.247288	0.126005	0.133600	0.114411	0.129357	0.249339	0.247288	0.126005	0.133600	0.114411	0.129357	0.249339	
9000	1.695768	2	0.126637	0.247353	0.126803	0.138408	0.228659	0.132139	0.126637	0.247353	0.126803	0.138408	0.228659	0.132139	0.126637	0.247353	0.126803	0.138408	0.228659	0.132139	0.237391	0.125207	0.136031	0.122022	0.130097	0.249253	0.237391	0.125207	0.136031	0.122022	0.130097	0.249253	0.237391	0.125207	0.136031	0.122022	0.130097	0.249253	
10000	1.695768	2	0.132789	0.236765	0.125851	0.138453	0.239490	0.126652	0.132789	0.236765	0.125851	0.138453	0.239490	0.126652	0.132789	0.236765	0.125851	0.138453	0.239490	0.126652	0.261654	0.120957	0.120224	0.111357	0.122937	0.262873	0.261654	0.120957	0.120224	0.111357	0.122937	0.262873	0.261654	0.120957	0.120224	0.111357	0.122937	0.262873	
11000	1.695768	2	0.134624	0.242002	0.123879	0.128942	0.242775	0.127778	0.134624	0.242002	0.123879	0.128942	0.242775	0.127778	0.134624	0.242002	0.123879	0.128942	0.242775	0.127778	0.242225	0.128070	0.120905	0.116913	0.124396	0.267491	0.242225	0.128070	0.120905	0.116913	0.124396	0.267491	0.242225	0.128070	0.120905	0.116913	0.124396	0.267491	
12000	1.695768	2	0.129381	0.239757	0.123153	0.136092	0.243882	0.127734	0.129381	0.239757	0.123153	0.136092	0.243882	0.127734	0.129381	0.239757	0.123153	0.136092	0.243882	0.127734	0.242799	0.129772	0.131452	0.115420	0.120887	0.259670	0.242799	0.129772	0.131452	0.115420	0.120887	0.259670	0.242799	0.129772	0.131452	0.115420	0.120887	0.259670	
13000	1.695768	2	0.128836	0.244684	0.126433	0.136308	0.234756	0.128983	0.128836	0.244684	0.126433	0.136308	0.234756	0.128983	0.128836	0.244684	0.126433	0.136308	0.234756	0.128983	0.247531	0.126759	0.134014	0.116036	0.134456	0.241204	0.247531	0.126759	0.134014	0.116036	0.134456	0.241204	0.247531	0.126759	0.134014	0.116036	0.134456	0.241204	
14000	1.695768	2	0.131382	0.232708	0.125515	0.129241	0.242542	0.138612	0.131382	0.232708	0.125515	0.129241	0.242542	0.138612	0.131382	0.232708	0.125515	0.129241	0.242542	0.138612	0.264947	0.126828	0.124072	0.114937	0.130753	0.238464	0.264947	0.126828	0.124072	0.114937	0.130753	0.238464	0.264947	0.126828	0.124072	0.114937	0.130753	0.238464	
15000	1.695768	2	0.126292	0.239199	0.125250	0.129155	0.248396	0.131708	0.126292	0.239199	0.125250	0.129155	0.248396	0.131708	0.126292	0.239199	0.125250	0.129155	0.248396	0.131708	0.250285	0.133513	0.130674	0.124321	0.122264	0.238943	0.250285	0.133513	0.130674	0.124321	0.122264	0.238943	0.250285	0.133513	0.130674	0.124321	0.122264	0.238943	
16000	1.695768	2	0.127729	0.241371	0.128572	0.134401	0.240984	0.126942	0.127729	0.241371	0.128572	0.134401	0.240984	0.126942	0.127729	0.241371	0.128572	0.134401	0.240984	0.126942	0.259568	0.134451	0.128045	0.112090	0.115369	0.250476	0.259568	0.134451	0.128045	0.112090	0.115369	0.250476	0.259568	0.134451	0.128045	0.112090	0.115369	0.250476	
17000	1.695768	2	0.128585	0.234366	0.129868	0.127489	0.249082	0.130609	0.128585	0.234366	0.129868	0.127489	0.249082	0.130609	0.128585	0.234366	0.129868	0.127489	0.249082	0.130609	0.245674	0.127612	0.121812	0.116506	0.138423	0.249972	0.245674	0.127612	0.121812	0.116506	0.138423	0.249972	0.245674	0.127612	0.121812	0.116506	0.138423	0.249972	
18000	1.695768	2	0.137354	0.230121	0.125511	0.124481	0.250242	0.132291	0.137354	0.230121	0.125511	0.124481	0.250242	0.132291	0.137354	0.230121	0.125511	0.124481	0.250242	0.132291	0.245055	0.122079	0.143978	0.114591	0.124393	0.249904	0.245055	0.122079	0.143978	0.114591	0.124393	0.249904	0.245055	0.122079	0.143978	0.114591	0.124393	0.249904	
19000	1.695768	2	0.128164	0.227692	0.128827	0.130529	0.258624	0.126164	0.128164	0.227692	0.128827	0.130529	0.258624	0.126164	0.128164	0.227692	0.128827	0.130529	0.258624	0.126164	0.244464	0.125310	0.143499	0.114004	0.130009	0.242713	0.244464	0.125310	0.143499	0.114004	0.130009	0.242713	0.244464	0.125310	0.143499	0.114004	0.130009	0.242713	
20000	1.695768	2	0.131075	0.246692	0.129797	0.124139	0.232312	0.135985	0.131075	0.246692	0.129797	0.124139	0.232312	0.135985	0.131075	0.246692	0.129797	0.124139	0.232312	0.135985	0.246531	0.133137	0.132510	0.110050	0.131563	0.246209	0.246531	0.133137	0.132510	0.110050	0.131563	0.246209	0.246531	0.133137	0.132510	0.110050	0.131563	0.246209	
21000	1.695768	2	0.137736	0.242559	0.124747	0.123630	0.244991	0.126338	0.137736	0.242559	0.124747	0.123630	0.244991	0.126338	0.137736	0.242559	0.124747	0.123630	0.244991	0.126338	0.257720	0.136377	0.126819	0.113045	0.125905	0.240134	0.257720	0.136377	0.126819	0.113045	0.125905	0.240134	0.257720	0.136377	0.126819	0.113045	0.125905	0.240134	
22000	1.695768	2	0.124833	0.248731	0.124470	0.138137	0.230804	0.133025	0.124833	0.248731	0.124470	0.138137	0.230804	0.133025	0.124833	0.248731	0.124470	0.138137	0.230804	0.133025	0.244142	0.130998	0.141068	0.112247	0.125810	0.245734	0.244142	0.130998	0.141068	0.112247	0.125810	0.245734	0.244142	0.130998	0.141068	0.112247	0.125810	0.245734	
23000	1.695768	2	0.124767	0.253330	0.128446	0.124817	0.236763	0.131877	0.124767	0.253330	0.128446	0.124817	0.236763	0.131877	0.124767	0.253330	0.128446	0.124817	0.236763	0.131877	0.264043	0.126142	0.130677	0.112656	0.128057	0.238424	0.264043	0.126142	0.130677	0.112656	0.128057	0.238424	0.264043	0.126142	0.130677	0.112656	0.128057	0.238424	
24000	1.695768	2	0.129441	0.248231	0.124993	0.126483	0.233583	0.137269	0.129441	0.248231	0.124993	0.126483	0.233583	0.137269	0.129441	0.248231	0.124993	0.126483	0.233583	0.137269	0.261862	0.126722	0.131835	0.121115	0.113233	0.245233	0.261862	0.126722	0.131835	0.121115	0.113233	0.245233	0.261862	0.126722	0.131835	0.121115	0.113233	0.245233	
25000	1.695768	2	0.129252	0.230906	0.127830	0.137255	0.239339	0.135418	0.129252	0.230906	0.127830	0.137255	0.239339	0.135418	0.129252	0.230906	0.127830	0.137255	0.239339	0.135418	0.255803	0.128179	0.122473	0.125866	0.125178	0.242500	0.255803	0.128179	0.122473	0.125866	0.125178	0.242500	0.255803	0.128179	0.122473	0.125866	0.125178	0.242500	
26000	1.695768	2	0.135040	0.235653	0.126554	0.143054	0.232354	0.127344	0.135040	0.235653	0.126554	0.143054	0.232354	0.127344	0.135040	0.235653	0.126554	0.143054	0.232354	0.127344	0.254980	0.132901	0.119439	0.117379	0.129179	0.246121	0.254980	0.132901	0.119439	0.117379	0.129179	0.246121	0.254980	0.132901	0.119439	0.117379	0.129179	0.246121	
27000	1.695768	2	0.139402	0.245281	0.122348	0.123847	0.235476	0.133646	0.139402	0.245281	0.122348	0.123847	0.235476	0.133646	0.139402	0.245281	0.122348	0.123847	0.235476	0.133646	0.257925	0.132817	0.130187	0.118436	0.126686	0.233949	0.257925	0.132817	0.130187	0.118436	0.126686	0.233949	0.257925	0.132817	0.130187	0.118436	0.126686	0.233949	
