Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
1000	2.036337	2	0.254839	0.319256	0.211368	0.214537	0.254839	0.319256	0.211368	0.214537	0.254839	0.319256	0.211368	0.214537	0.372444	0.395330	0.082973	0.149253	0.254839	0.319256	0.211368	0.214537	0.254839	0.319256	0.211368	0.214537	0.372444	0.395330	0.082973	0.149253	0.254839	0.319256	0.211368	0.214537	0.372444	0.395330	0.082973	0.149253	
2000	1.619926	3	0.410561	0.394016	0.063584	0.131838	0.410561	0.394016	0.063584	0.131838	0.221467	0.326544	0.154330	0.297659	0.410561	0.394016	0.063584	0.131838	0.273300	0.283558	0.204434	0.238708	0.273300	0.283558	0.204434	0.238708	0.410561	0.394016	0.063584	0.131838	0.221467	0.326544	0.154330	0.297659	0.410561	0.394016	0.063584	0.131838	
3000	1.316831	5	0.377636	0.414035	0.054433	0.153895	0.427432	0.371474	0.090235	0.110858	0.164812	0.391690	0.141062	0.302437	0.377636	0.414035	0.054433	0.153895	0.199222	0.321441	0.220133	0.259204	0.417739	0.157248	0.168979	0.256034	0.427432	0.371474	0.090235	0.110858	0.164812	0.391690	0.141062	0.302437	0.377636	0.414035	0.054433	0.153895	
4000	3.738286	4	0.377636	0.414035	0.054433	0.153895	0.408558	0.385165	0.094643	0.111635	0.186668	0.440619	0.123473	0.249240	0.377636	0.414035	0.054433	0.153895	0.256829	0.258251	0.214603	0.270317	0.256829	0.258251	0.214603	0.270317	0.408558	0.385165	0.094643	0.111635	0.186668	0.440619	0.123473	0.249240	0.377636	0.414035	0.054433	0.153895	
5000	0.533209	4	0.377636	0.414035	0.054433	0.153895	0.412252	0.376398	0.091100	0.120249	0.178445	0.385772	0.124887	0.310896	0.377636	0.414035	0.054433	0.153895	0.183951	0.271944	0.260707	0.283398	0.183951	0.271944	0.260707	0.283398	0.412252	0.376398	0.091100	0.120249	0.178445	0.385772	0.124887	0.310896	0.377636	0.414035	0.054433	0.153895	
6000	2.182472	4	0.377636	0.414035	0.054433	0.153895	0.424397	0.390548	0.074772	0.110283	0.204856	0.382828	0.126273	0.286043	0.377636	0.414035	0.054433	0.153895	0.263657	0.247301	0.212481	0.276561	0.263657	0.247301	0.212481	0.276561	0.424397	0.390548	0.074772	0.110283	0.204856	0.382828	0.126273	0.286043	0.377636	0.414035	0.054433	0.153895	
7000	1.056942	4	0.377636	0.414035	0.054433	0.153895	0.417039	0.395848	0.075322	0.111791	0.190806	0.369972	0.135506	0.303716	0.377636	0.414035	0.054433	0.153895	0.312874	0.242045	0.180859	0.264222	0.312874	0.242045	0.180859	0.264222	0.417039	0.395848	0.075322	0.111791	0.190806	0.369972	0.135506	0.303716	0.377636	0.414035	0.054433	0.153895	
8000	1.320284	4	0.377636	0.414035	0.054433	0.153895	0.416485	0.389876	0.075968	0.117671	0.145230	0.381486	0.163312	0.309971	0.377636	0.414035	0.054433	0.153895	0.285833	0.254961	0.202252	0.256954	0.285833	0.254961	0.202252	0.256954	0.416485	0.389876	0.075968	0.117671	0.145230	0.381486	0.163312	0.309971	0.377636	0.414035	0.054433	0.153895	
9000	3.315297	4	0.377636	0.414035	0.054433	0.153895	0.385515	0.406624	0.081721	0.126140	0.168977	0.368155	0.125939	0.336929	0.377636	0.414035	0.054433	0.153895	0.285833	0.254961	0.202252	0.256954	0.285833	0.254961	0.202252	0.256954	0.385515	0.406624	0.081721	0.126140	0.168977	0.368155	0.125939	0.336929	0.377636	0.414035	0.054433	0.153895	
10000	3.722645	4	0.377636	0.414035	0.054433	0.153895	0.385515	0.406624	0.081721	0.126140	0.180730	0.356830	0.155278	0.307161	0.377636	0.414035	0.054433	0.153895	0.180730	0.356830	0.155278	0.307161	0.289815	0.251621	0.278302	0.180262	0.385515	0.406624	0.081721	0.126140	0.180730	0.356830	0.155278	0.307161	0.377636	0.414035	0.054433	0.153895	
11000	1.994049	4	0.376443	0.420237	0.053302	0.150017	0.385515	0.406624	0.081721	0.126140	0.180643	0.318979	0.228640	0.271737	0.376443	0.420237	0.053302	0.150017	0.180643	0.318979	0.228640	0.271737	0.180643	0.318979	0.228640	0.271737	0.385515	0.406624	0.081721	0.126140	0.216060	0.327523	0.152344	0.304073	0.376443	0.420237	0.053302	0.150017	
12000	0.709253	3	0.376443	0.420237	0.053302	0.150017	0.407936	0.376464	0.078871	0.136729	0.242613	0.279891	0.181364	0.296132	0.376443	0.420237	0.053302	0.150017	0.242613	0.279891	0.181364	0.296132	0.242613	0.279891	0.181364	0.296132	0.407936	0.376464	0.078871	0.136729	0.242613	0.279891	0.181364	0.296132	0.376443	0.420237	0.053302	0.150017	
13000	0.649217	3	0.376443	0.420237	0.053302	0.150017	0.402632	0.388326	0.079399	0.129642	0.242353	0.283037	0.179657	0.294954	0.376443	0.420237	0.053302	0.150017	0.242353	0.283037	0.179657	0.294954	0.242353	0.283037	0.179657	0.294954	0.402632	0.388326	0.079399	0.129642	0.242353	0.283037	0.179657	0.294954	0.376443	0.420237	0.053302	0.150017	
14000	3.371933	4	0.417848	0.352687	0.088003	0.141462	0.417848	0.352687	0.088003	0.141462	0.198779	0.386968	0.151277	0.262976	0.376443	0.420237	0.053302	0.150017	0.251185	0.286321	0.190954	0.271540	0.251185	0.286321	0.190954	0.271540	0.417848	0.352687	0.088003	0.141462	0.198779	0.386968	0.151277	0.262976	0.376443	0.420237	0.053302	0.150017	
15000	2.356099	3	0.383070	0.350924	0.091165	0.174842	0.383070	0.350924	0.091165	0.174842	0.243510	0.287891	0.180031	0.288568	0.376443	0.420237	0.053302	0.150017	0.243510	0.287891	0.180031	0.288568	0.243510	0.287891	0.180031	0.288568	0.376443	0.420237	0.053302	0.150017	0.243510	0.287891	0.180031	0.288568	0.376443	0.420237	0.053302	0.150017	
16000	2.569043	4	0.392617	0.351365	0.081940	0.174078	0.392617	0.351365	0.081940	0.174078	0.197466	0.342444	0.133442	0.326648	0.376443	0.420237	0.053302	0.150017	0.243510	0.287891	0.180031	0.288568	0.243510	0.287891	0.180031	0.288568	0.376443	0.420237	0.053302	0.150017	0.197466	0.342444	0.133442	0.326648	0.376443	0.420237	0.053302	0.150017	
17000	1.469751	5	0.393343	0.348334	0.086923	0.171401	0.393343	0.348334	0.086923	0.171401	0.201523	0.330493	0.142825	0.325159	0.376443	0.420237	0.053302	0.150017	0.137122	0.377101	0.301584	0.184193	0.274259	0.238115	0.138937	0.348689	0.376443	0.420237	0.053302	0.150017	0.201523	0.330493	0.142825	0.325159	0.376443	0.420237	0.053302	0.150017	
18000	0.997267	4	0.412318	0.342615	0.073293	0.171773	0.412318	0.342615	0.073293	0.171773	0.193002	0.416014	0.159849	0.231135	0.376443	0.420237	0.053302	0.150017	0.236654	0.266445	0.224292	0.272609	0.236654	0.266445	0.224292	0.272609	0.376443	0.420237	0.053302	0.150017	0.193002	0.416014	0.159849	0.231135	0.376443	0.420237	0.053302	0.150017	
19000	1.874188	4	0.415809	0.322282	0.077936	0.183972	0.415809	0.322282	0.077936	0.183972	0.185798	0.324086	0.130792	0.359324	0.376443	0.420237	0.053302	0.150017	0.242357	0.251797	0.231894	0.273952	0.242357	0.251797	0.231894	0.273952	0.376443	0.420237	0.053302	0.150017	0.185798	0.324086	0.130792	0.359324	0.376443	0.420237	0.053302	0.150017	
20000	1.896959	3	0.412639	0.334400	0.083726	0.169235	0.412639	0.334400	0.083726	0.169235	0.230092	0.316973	0.194274	0.258661	0.376443	0.420237	0.053302	0.150017	0.230092	0.316973	0.194274	0.258661	0.230092	0.316973	0.194274	0.258661	0.376443	0.420237	0.053302	0.150017	0.230092	0.316973	0.194274	0.258661	0.376443	0.420237	0.053302	0.150017	
21000	0.398023	2	0.376443	0.420237	0.053302	0.150017	0.376443	0.420237	0.053302	0.150017	0.221951	0.333300	0.175194	0.269555	0.376443	0.420237	0.053302	0.150017	0.221951	0.333300	0.175194	0.269555	0.221951	0.333300	0.175194	0.269555	0.376443	0.420237	0.053302	0.150017	0.221951	0.333300	0.175194	0.269555	0.376443	0.420237	0.053302	0.150017	
22000	0.437595	3	0.376443	0.420237	0.053302	0.150017	0.376443	0.420237	0.053302	0.150017	0.231352	0.264097	0.139234	0.365317	0.376443	0.420237	0.053302	0.150017	0.228346	0.292858	0.184426	0.294370	0.228346	0.292858	0.184426	0.294370	0.376443	0.420237	0.053302	0.150017	0.228346	0.292858	0.184426	0.294370	0.376443	0.420237	0.053302	0.150017	
23000	1.883849	4	0.386408	0.350732	0.092609	0.170251	0.386408	0.350732	0.092609	0.170251	0.211416	0.308252	0.189774	0.290558	0.376443	0.420237	0.053302	0.150017	0.326166	0.264663	0.176778	0.232393	0.326166	0.264663	0.176778	0.232393	0.376443	0.420237	0.053302	0.150017	0.211416	0.308252	0.189774	0.290558	0.376443	0.420237	0.053302	0.150017	
24000	3.103853	3	0.400446	0.327321	0.081017	0.191216	0.400446	0.327321	0.081017	0.191216	0.227778	0.278182	0.174765	0.319275	0.395950	0.404675	0.053276	0.146099	0.227778	0.278182	0.174765	0.319275	0.227778	0.278182	0.174765	0.319275	0.395950	0.404675	0.053276	0.146099	0.227778	0.278182	0.174765	0.319275	0.395950	0.404675	0.053276	0.146099	
25000	0.246991	3	0.414709	0.331606	0.073649	0.180036	0.414709	0.331606	0.073649	0.180036	0.228830	0.289139	0.186517	0.295515	0.395950	0.404675	0.053276	0.146099	0.228830	0.289139	0.186517	0.295515	0.228830	0.289139	0.186517	0.295515	0.395950	0.404675	0.053276	0.146099	0.228830	0.289139	0.186517	0.295515	0.395950	0.404675	0.053276	0.146099	
26000	2.790422	5	0.393876	0.351325	0.070153	0.184646	0.424989	0.332639	0.073338	0.169033	0.250525	0.266018	0.196540	0.286917	0.395950	0.404675	0.053276	0.146099	0.250525	0.266018	0.196540	0.286917	0.293689	0.223811	0.182465	0.300036	0.395950	0.404675	0.053276	0.146099	0.250525	0.266018	0.196540	0.286917	0.395950	0.404675	0.053276	0.146099	
27000	1.990932	4	0.392364	0.354344	0.068239	0.185053	0.392364	0.354344	0.068239	0.185053	0.186529	0.350461	0.123564	0.339446	0.395950	0.404675	0.053276	0.146099	0.233159	0.256371	0.227781	0.282689	0.233159	0.256371	0.227781	0.282689	0.395950	0.404675	0.053276	0.146099	0.186529	0.350461	0.123564	0.339446	0.395950	0.404675	0.053276	0.146099	
28000	1.884072	3	0.400194	0.339946	0.069280	0.190580	0.400194	0.339946	0.069280	0.190580	0.245838	0.240618	0.191404	0.322140	0.395950	0.404675	0.053276	0.146099	0.245838	0.240618	0.191404	0.322140	0.245838	0.240618	0.191404	0.322140	0.395950	0.404675	0.053276	0.146099	0.245838	0.240618	0.191404	0.322140	0.395950	0.404675	0.053276	0.146099	
29000	0.901192	3	0.400194	0.339946	0.069280	0.190580	0.400194	0.339946	0.069280	0.190580	0.272701	0.252142	0.211838	0.263319	0.395950	0.404675	0.053276	0.146099	0.272701	0.252142	0.211838	0.263319	0.272701	0.252142	0.211838	0.263319	0.395950	0.404675	0.053276	0.146099	0.272701	0.252142	0.211838	0.263319	0.395950	0.404675	0.053276	0.146099	
30000	1.106462	3	0.400194	0.339946	0.069280	0.190580	0.400194	0.339946	0.069280	0.190580	0.220018	0.293439	0.213248	0.273295	0.395950	0.404675	0.053276	0.146099	0.220018	0.293439	0.213248	0.273295	0.220018	0.293439	0.213248	0.273295	0.395950	0.404675	0.053276	0.146099	0.220018	0.293439	0.213248	0.273295	0.395950	0.404675	0.053276	0.146099	
31000	1.091389	3	0.395950	0.404675	0.053276	0.146099	0.395950	0.404675	0.053276	0.146099	0.157035	0.362317	0.089778	0.390871	0.395950	0.404675	0.053276	0.146099	0.236816	0.266140	0.205127	0.291918	0.236816	0.266140	0.205127	0.291918	0.395950	0.404675	0.053276	0.146099	0.236816	0.266140	0.205127	0.291918	0.395950	0.404675	0.053276	0.146099	
32000	0.180869	2	0.395950	0.404675	0.053276	0.146099	0.395950	0.404675	0.053276	0.146099	0.250846	0.249504	0.180514	0.319137	0.395950	0.404675	0.053276	0.146099	0.250846	0.249504	0.180514	0.319137	0.250846	0.249504	0.180514	0.319137	0.395950	0.404675	0.053276	0.146099	0.250846	0.249504	0.180514	0.319137	0.395950	0.404675	0.053276	0.146099	
33000	1.690357	3	0.395950	0.404675	0.053276	0.146099	0.395950	0.404675	0.053276	0.146099	0.217572	0.351694	0.154499	0.276234	0.395950	0.404675	0.053276	0.146099	0.224307	0.266313	0.223595	0.285785	0.224307	0.266313	0.223595	0.285785	0.395950	0.404675	0.053276	0.146099	0.217572	0.351694	0.154499	0.276234	0.395950	0.404675	0.053276	0.146099	
34000	0.261414	3	0.395981	0.398783	0.055539	0.149698	0.395981	0.398783	0.055539	0.149698	0.176155	0.326740	0.139897	0.357208	0.395981	0.398783	0.055539	0.149698	0.258072	0.236957	0.230527	0.274444	0.258072	0.236957	0.230527	0.274444	0.395981	0.398783	0.055539	0.149698	0.176155	0.326740	0.139897	0.357208	0.395981	0.398783	0.055539	0.149698	
35000	0.190423	3	0.395981	0.398783	0.055539	0.149698	0.395981	0.398783	0.055539	0.149698	0.176921	0.345039	0.138003	0.340037	0.395981	0.398783	0.055539	0.149698	0.280499	0.245288	0.208502	0.265711	0.280499	0.245288	0.208502	0.265711	0.395981	0.398783	0.055539	0.149698	0.176921	0.345039	0.138003	0.340037	0.395981	0.398783	0.055539	0.149698	
36000	0.200358	3	0.395981	0.398783	0.055539	0.149698	0.395981	0.398783	0.055539	0.149698	0.149468	0.343626	0.156374	0.350532	0.395981	0.398783	0.055539	0.149698	0.280499	0.245288	0.208502	0.265711	0.280499	0.245288	0.208502	0.265711	0.395981	0.398783	0.055539	0.149698	0.149468	0.343626	0.156374	0.350532	0.395981	0.398783	0.055539	0.149698	
37000	3.035653	4	0.400562	0.355662	0.082155	0.161621	0.400562	0.355662	0.082155	0.161621	0.278519	0.363501	0.085174	0.272806	0.395981	0.398783	0.055539	0.149698	0.236264	0.236834	0.219821	0.307080	0.236264	0.236834	0.219821	0.307080	0.395981	0.398783	0.055539	0.149698	0.236264	0.236834	0.219821	0.307080	0.395981	0.398783	0.055539	0.149698	
38000	1.626946	3	0.379281	0.370529	0.074435	0.175755	0.379281	0.370529	0.074435	0.175755	0.281064	0.263635	0.191613	0.263688	0.395981	0.398783	0.055539	0.149698	0.281064	0.263635	0.191613	0.263688	0.281064	0.263635	0.191613	0.263688	0.395981	0.398783	0.055539	0.149698	0.281064	0.263635	0.191613	0.263688	0.395981	0.398783	0.055539	0.149698	
39000	2.625504	4	0.403181	0.357542	0.075202	0.164075	0.403181	0.357542	0.075202	0.164075	0.168984	0.361774	0.174085	0.295157	0.395981	0.398783	0.055539	0.149698	0.281064	0.263635	0.191613	0.263688	0.281064	0.263635	0.191613	0.263688	0.395981	0.398783	0.055539	0.149698	0.168984	0.361774	0.174085	0.295157	0.395981	0.398783	0.055539	0.149698	
40000	0.555181	2	0.395981	0.398783	0.055539	0.149698	0.395981	0.398783	0.055539	0.149698	0.290473	0.259120	0.173008	0.277400	0.395981	0.398783	0.055539	0.149698	0.290473	0.259120	0.173008	0.277400	0.290473	0.259120	0.173008	0.277400	0.395981	0.398783	0.055539	0.149698	0.290473	0.259120	0.173008	0.277400	0.395981	0.398783	0.055539	0.149698	
41000	2.329267	2	0.395981	0.398783	0.055539	0.149698	0.395981	0.398783	0.055539	0.149698	0.260961	0.262709	0.188483	0.287847	0.395981	0.398783	0.055539	0.149698	0.260961	0.262709	0.188483	0.287847	0.260961	0.262709	0.188483	0.287847	0.395981	0.398783	0.055539	0.149698	0.260961	0.262709	0.188483	0.287847	0.395981	0.398783	0.055539	0.149698	
42000	0.564027	2	0.395981	0.398783	0.055539	0.149698	0.395981	0.398783	0.055539	0.149698	0.260961	0.262709	0.188483	0.287847	0.395981	0.398783	0.055539	0.149698	0.260961	0.262709	0.188483	0.287847	0.260961	0.262709	0.188483	0.287847	0.395981	0.398783	0.055539	0.149698	0.260961	0.262709	0.188483	0.287847	0.395981	0.398783	0.055539	0.149698	
43000	0.476427	3	0.395981	0.398783	0.055539	0.149698	0.395981	0.398783	0.055539	0.149698	0.257325	0.270835	0.152256	0.319584	0.395981	0.398783	0.055539	0.149698	0.257648	0.270865	0.178864	0.292623	0.257648	0.270865	0.178864	0.292623	0.395981	0.398783	0.055539	0.149698	0.257648	0.270865	0.178864	0.292623	0.395981	0.398783	0.055539	0.149698	
44000	0.513801	2	0.417102	0.368155	0.065144	0.149599	0.417102	0.368155	0.065144	0.149599	0.271537	0.272849	0.183861	0.271754	0.417102	0.368155	0.065144	0.149599	0.271537	0.272849	0.183861	0.271754	0.271537	0.272849	0.183861	0.271754	0.417102	0.368155	0.065144	0.149599	0.271537	0.272849	0.183861	0.271754	0.417102	0.368155	0.065144	0.149599	
45000	0.961464	2	0.429695	0.364810	0.062466	0.143028	0.429695	0.364810	0.062466	0.143028	0.262487	0.252648	0.193106	0.291758	0.429695	0.364810	0.062466	0.143028	0.262487	0.252648	0.193106	0.291758	0.262487	0.252648	0.193106	0.291758	0.429695	0.364810	0.062466	0.143028	0.262487	0.252648	0.193106	0.291758	0.429695	0.364810	0.062466	0.143028	
46000	0.864842	3	0.456053	0.286832	0.080767	0.176348	0.456053	0.286832	0.080767	0.176348	0.260865	0.247113	0.184098	0.307924	0.402052	0.393032	0.056299	0.148617	0.260865	0.247113	0.184098	0.307924	0.260865	0.247113	0.184098	0.307924	0.402052	0.393032	0.056299	0.148617	0.260865	0.247113	0.184098	0.307924	0.402052	0.393032	0.056299	0.148617	
47000	0.676113	2	0.402052	0.393032	0.056299	0.148617	0.402052	0.393032	0.056299	0.148617	0.269103	0.262096	0.181550	0.287251	0.402052	0.393032	0.056299	0.148617	0.269103	0.262096	0.181550	0.287251	0.269103	0.262096	0.181550	0.287251	0.402052	0.393032	0.056299	0.148617	0.269103	0.262096	0.181550	0.287251	0.402052	0.393032	0.056299	0.148617	
48000	1.750310	2	0.402052	0.393032	0.056299	0.148617	0.402052	0.393032	0.056299	0.148617	0.269103	0.262096	0.181550	0.287251	0.402052	0.393032	0.056299	0.148617	0.269103	0.262096	0.181550	0.287251	0.269103	0.262096	0.181550	0.287251	0.402052	0.393032	0.056299	0.148617	0.269103	0.262096	0.181550	0.287251	0.402052	0.393032	0.056299	0.148617	
49000	0.580654	3	0.402052	0.393032	0.056299	0.148617	0.402052	0.393032	0.056299	0.148617	0.210753	0.336235	0.117148	0.335864	0.402052	0.393032	0.056299	0.148617	0.309811	0.242308	0.196797	0.251083	0.309811	0.242308	0.196797	0.251083	0.402052	0.393032	0.056299	0.148617	0.210753	0.336235	0.117148	0.335864	0.402052	0.393032	0.056299	0.148617	
50000	1.214644	3	0.393911	0.327786	0.079357	0.198946	0.393911	0.327786	0.079357	0.198946	0.237984	0.279039	0.194815	0.288162	0.402052	0.393032	0.056299	0.148617	0.237984	0.279039	0.194815	0.288162	0.237984	0.279039	0.194815	0.288162	0.402052	0.393032	0.056299	0.148617	0.237984	0.279039	0.194815	0.288162	0.402052	0.393032	0.056299	0.148617	
51000	0.317085	3	0.393911	0.327786	0.079357	0.198946	0.393911	0.327786	0.079357	0.198946	0.242437	0.281874	0.190820	0.284868	0.402052	0.393032	0.056299	0.148617	0.242437	0.281874	0.190820	0.284868	0.242437	0.281874	0.190820	0.284868	0.402052	0.393032	0.056299	0.148617	0.242437	0.281874	0.190820	0.284868	0.402052	0.393032	0.056299	0.148617	
52000	1.753446	4	0.389130	0.348873	0.075394	0.186603	0.389130	0.348873	0.075394	0.186603	0.116167	0.382710	0.129100	0.372023	0.402052	0.393032	0.056299	0.148617	0.262068	0.261710	0.200790	0.275432	0.262068	0.261710	0.200790	0.275432	0.402052	0.393032	0.056299	0.148617	0.116167	0.382710	0.129100	0.372023	0.402052	0.393032	0.056299	0.148617	
53000	2.972314	3	0.402052	0.393032	0.056299	0.148617	0.402052	0.393032	0.056299	0.148617	0.184405	0.361462	0.133706	0.320427	0.402052	0.393032	0.056299	0.148617	0.276638	0.242844	0.212432	0.268086	0.276638	0.242844	0.212432	0.268086	0.402052	0.393032	0.056299	0.148617	0.184405	0.361462	0.133706	0.320427	0.402052	0.393032	0.056299	0.148617	
54000	0.714090	4	0.422822	0.320449	0.072565	0.184164	0.422822	0.320449	0.072565	0.184164	0.184405	0.361462	0.133706	0.320427	0.402052	0.393032	0.056299	0.148617	0.276638	0.242844	0.212432	0.268086	0.276638	0.242844	0.212432	0.268086	0.402052	0.393032	0.056299	0.148617	0.184405	0.361462	0.133706	0.320427	0.402052	0.393032	0.056299	0.148617	
55000	1.832270	3	0.418392	0.303242	0.076622	0.201744	0.418392	0.303242	0.076622	0.201744	0.246439	0.285120	0.185890	0.282552	0.391201	0.407833	0.056924	0.144042	0.246439	0.285120	0.185890	0.282552	0.246439	0.285120	0.185890	0.282552	0.391201	0.407833	0.056924	0.144042	0.246439	0.285120	0.185890	0.282552	0.391201	0.407833	0.056924	0.144042	
56000	0.754831	4	0.413789	0.331318	0.082284	0.172609	0.413789	0.331318	0.082284	0.172609	0.216140	0.343313	0.162321	0.278226	0.391201	0.407833	0.056924	0.144042	0.269114	0.300390	0.215549	0.214946	0.269114	0.300390	0.215549	0.214946	0.391201	0.407833	0.056924	0.144042	0.216140	0.343313	0.162321	0.278226	0.391201	0.407833	0.056924	0.144042	
57000	1.366242	3	0.391433	0.350035	0.080615	0.177917	0.391433	0.350035	0.080615	0.177917	0.269059	0.239466	0.216371	0.275104	0.391201	0.407833	0.056924	0.144042	0.269059	0.239466	0.216371	0.275104	0.269059	0.239466	0.216371	0.275104	0.391201	0.407833	0.056924	0.144042	0.269059	0.239466	0.216371	0.275104	0.391201	0.407833	0.056924	0.144042	
58000	0.926964	3	0.394162	0.351554	0.078884	0.175400	0.394162	0.351554	0.078884	0.175400	0.212885	0.290466	0.230202	0.266447	0.386837	0.419302	0.055239	0.138622	0.212885	0.290466	0.230202	0.266447	0.212885	0.290466	0.230202	0.266447	0.386837	0.419302	0.055239	0.138622	0.212885	0.290466	0.230202	0.266447	0.386837	0.419302	0.055239	0.138622	
59000	0.421629	4	0.392230	0.348173	0.074807	0.184790	0.392230	0.348173	0.074807	0.184790	0.175801	0.258011	0.215255	0.350932	0.386837	0.419302	0.055239	0.138622	0.263051	0.309449	0.255710	0.171790	0.175801	0.258011	0.215255	0.350932	0.386837	0.419302	0.055239	0.138622	0.175801	0.258011	0.215255	0.350932	0.386837	0.419302	0.055239	0.138622	
60000	0.974776	2	0.386837	0.419302	0.055239	0.138622	0.386837	0.419302	0.055239	0.138622	0.213544	0.301436	0.145613	0.339407	0.386837	0.419302	0.055239	0.138622	0.213544	0.301436	0.145613	0.339407	0.213544	0.301436	0.145613	0.339407	0.386837	0.419302	0.055239	0.138622	0.213544	0.301436	0.145613	0.339407	0.386837	0.419302	0.055239	0.138622	
61000	0.345900	2	0.403143	0.386171	0.058594	0.152092	0.403143	0.386171	0.058594	0.152092	0.240225	0.300514	0.224036	0.235225	0.403143	0.386171	0.058594	0.152092	0.240225	0.300514	0.224036	0.235225	0.240225	0.300514	0.224036	0.235225	0.403143	0.386171	0.058594	0.152092	0.240225	0.300514	0.224036	0.235225	0.403143	0.386171	0.058594	0.152092	
62000	0.899576	3	0.403143	0.386171	0.058594	0.152092	0.403143	0.386171	0.058594	0.152092	0.194181	0.316227	0.153105	0.336486	0.403143	0.386171	0.058594	0.152092	0.261152	0.273748	0.209642	0.255458	0.261152	0.273748	0.209642	0.255458	0.403143	0.386171	0.058594	0.152092	0.194181	0.316227	0.153105	0.336486	0.403143	0.386171	0.058594	0.152092	
63000	0.243791	2	0.403143	0.386171	0.058594	0.152092	0.403143	0.386171	0.058594	0.152092	0.293947	0.264165	0.200224	0.241664	0.403143	0.386171	0.058594	0.152092	0.293947	0.264165	0.200224	0.241664	0.293947	0.264165	0.200224	0.241664	0.403143	0.386171	0.058594	0.152092	0.293947	0.264165	0.200224	0.241664	0.403143	0.386171	0.058594	0.152092	
64000	4.963672	4	0.406415	0.358196	0.063632	0.171756	0.406415	0.358196	0.063632	0.171756	0.243896	0.255402	0.158343	0.342360	0.403143	0.386171	0.058594	0.152092	0.208604	0.304553	0.208173	0.278670	0.243896	0.255402	0.158343	0.342360	0.403143	0.386171	0.058594	0.152092	0.208604	0.304553	0.208173	0.278670	0.403143	0.386171	0.058594	0.152092	
65000	2.977228	3	0.407733	0.341832	0.073730	0.176705	0.407733	0.341832	0.073730	0.176705	0.245608	0.260446	0.196524	0.297422	0.375588	0.432668	0.054146	0.137598	0.245608	0.260446	0.196524	0.297422	0.245608	0.260446	0.196524	0.297422	0.375588	0.432668	0.054146	0.137598	0.245608	0.260446	0.196524	0.297422	0.375588	0.432668	0.054146	0.137598	
66000	1.003884	4	0.400117	0.342230	0.070076	0.187576	0.400117	0.342230	0.070076	0.187576	0.148912	0.366652	0.206371	0.278066	0.375588	0.432668	0.054146	0.137598	0.293020	0.255764	0.225941	0.225275	0.293020	0.255764	0.225941	0.225275	0.375588	0.432668	0.054146	0.137598	0.148912	0.366652	0.206371	0.278066	0.375588	0.432668	0.054146	0.137598	
67000	0.891276	3	0.400117	0.342230	0.070076	0.187576	0.400117	0.342230	0.070076	0.187576	0.280988	0.243090	0.221996	0.253926	0.375385	0.423124	0.056760	0.144730	0.280988	0.243090	0.221996	0.253926	0.280988	0.243090	0.221996	0.253926	0.375385	0.423124	0.056760	0.144730	0.280988	0.243090	0.221996	0.253926	0.375385	0.423124	0.056760	0.144730	
68000	0.935297	2	0.407224	0.385034	0.056054	0.151687	0.407224	0.385034	0.056054	0.151687	0.250534	0.247091	0.207982	0.294393	0.407224	0.385034	0.056054	0.151687	0.250534	0.247091	0.207982	0.294393	0.250534	0.247091	0.207982	0.294393	0.407224	0.385034	0.056054	0.151687	0.250534	0.247091	0.207982	0.294393	0.407224	0.385034	0.056054	0.151687	
69000	4.253945	4	0.290354	0.332127	0.096958	0.280560	0.406475	0.390973	0.062428	0.140123	0.290354	0.332127	0.096958	0.280560	0.406475	0.390973	0.062428	0.140123	0.203552	0.379366	0.230715	0.186367	0.283560	0.242170	0.180631	0.293639	0.406475	0.390973	0.062428	0.140123	0.283560	0.242170	0.180631	0.293639	0.406475	0.390973	0.062428	0.140123	
70000	1.177805	2	0.398021	0.405207	0.058503	0.138269	0.398021	0.405207	0.058503	0.138269	0.261883	0.240686	0.189149	0.308283	0.398021	0.405207	0.058503	0.138269	0.261883	0.240686	0.189149	0.308283	0.261883	0.240686	0.189149	0.308283	0.398021	0.405207	0.058503	0.138269	0.261883	0.240686	0.189149	0.308283	0.398021	0.405207	0.058503	0.138269	
71000	1.084495	3	0.398021	0.405207	0.058503	0.138269	0.398021	0.405207	0.058503	0.138269	0.204980	0.273680	0.163591	0.357750	0.398021	0.405207	0.058503	0.138269	0.245269	0.255987	0.184065	0.314679	0.245269	0.255987	0.184065	0.314679	0.398021	0.405207	0.058503	0.138269	0.245269	0.255987	0.184065	0.314679	0.398021	0.405207	0.058503	0.138269	
