Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
1000	3.547010	2	14.083195	14.083195	14.083195	69.755091	14.083195	14.083195	14.083195	14.083195	69.755091	
2000	4.438477	2	8.717198	8.717198	8.717198	58.108066	8.717198	8.717198	8.717198	8.717198	58.108066	
3000	6.945434	2	8.233031	8.233031	8.233031	53.347272	8.233031	8.233031	8.233031	8.233031	53.347272	
4000	3.241703	2	7.655160	7.655160	7.655160	50.502403	7.655160	7.655160	7.655160	7.655160	50.502403	
5000	4.358918	2	8.001868	8.001868	8.001868	48.451358	8.001868	8.001868	8.001868	8.001868	48.451358	
6000	3.965343	2	7.972789	7.972789	7.972789	48.994723	7.972789	7.972789	7.972789	7.972789	48.994723	
7000	4.361696	2	7.463605	7.463605	7.463605	48.329531	7.463605	7.463605	7.463605	7.463605	48.329531	
8000	3.329288	2	7.578272	7.578272	7.578272	47.419377	7.578272	7.578272	7.578272	7.578272	47.419377	
9000	6.020992	2	7.951001	7.951001	7.951001	48.329258	7.951001	7.951001	7.951001	7.951001	48.329258	
10000	7.463252	2	7.123019	7.123019	7.123019	47.622334	7.123019	7.123019	7.123019	7.123019	47.622334	
11000	5.499917	2	7.393617	7.393617	7.393617	47.923213	7.393617	7.393617	7.393617	7.393617	47.923213	
12000	3.792251	2	7.641760	7.641760	7.641760	46.067366	7.641760	7.641760	7.641760	7.641760	46.067366	
13000	5.994188	2	7.313008	7.313008	7.313008	47.297902	7.313008	7.313008	7.313008	7.313008	47.297902	
14000	6.186200	2	7.042892	7.042892	7.042892	48.040837	7.042892	7.042892	7.042892	7.042892	48.040837	
15000	4.936756	2	8.029993	8.029993	8.029993	46.403159	8.029993	8.029993	8.029993	8.029993	46.403159	
16000	4.296770	2	7.525292	7.525292	7.525292	47.107804	7.525292	7.525292	7.525292	7.525292	47.107804	
17000	6.128199	2	7.603181	7.603181	7.603181	47.324834	7.603181	7.603181	7.603181	7.603181	47.324834	
18000	5.667187	2	7.863468	7.863468	7.863468	48.183501	7.863468	7.863468	7.863468	7.863468	48.183501	
19000	3.641145	2	7.212462	7.212462	7.212462	48.482629	7.212462	7.212462	7.212462	7.212462	48.482629	
20000	5.104970	2	7.311383	7.311383	7.311383	47.872621	7.311383	7.311383	7.311383	7.311383	47.872621	
21000	4.180999	2	7.373662	7.373662	7.373662	47.539831	7.373662	7.373662	7.373662	7.373662	47.539831	
22000	7.012943	2	7.795333	7.795333	7.795333	45.416773	7.795333	7.795333	7.795333	7.795333	45.416773	
23000	5.382683	2	7.739858	7.739858	7.739858	44.770492	7.739858	7.739858	7.739858	7.739858	44.770492	
24000	4.223474	2	7.414416	7.414416	7.414416	46.136827	7.414416	7.414416	7.414416	7.414416	46.136827	
25000	4.505737	2	7.280677	7.280677	7.280677	46.201753	7.280677	7.280677	7.280677	7.280677	46.201753	
26000	5.518650	2	7.230235	7.230235	7.230235	47.048777	7.230235	7.230235	7.230235	7.230235	47.048777	
27000	5.199664	2	7.213470	7.213470	7.213470	47.432850	7.213470	7.213470	7.213470	7.213470	47.432850	
28000	5.878449	2	7.527486	7.527486	7.527486	50.516240	7.527486	7.527486	7.527486	7.527486	50.516240	
29000	4.928200	2	7.305857	7.305857	7.305857	47.531301	7.305857	7.305857	7.305857	7.305857	47.531301	
