Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
34000	1.968061	4	0.249844	0.249844	0.249844	2.267631	0.505973	0.505973	0.249844	0.170018	2.267631	
35000	0.114177	4	0.235283	0.247194	0.247194	2.987914	0.475353	0.475353	0.235283	0.247194	2.987914	
36000	2.830733	4	0.250293	0.250293	0.250293	2.778266	0.521139	0.521139	0.250293	0.250293	2.355637	
37000	1.776612	4	0.254262	0.254262	0.254262	2.501588	0.489794	0.489794	0.254262	0.172637	2.501588	
38000	2.063563	4	0.281573	0.281573	0.281573	2.589082	0.454438	0.454438	0.281573	0.174796	2.589082	
39000	1.326053	5	0.274069	0.274069	0.274069	2.876743	0.537296	0.537296	0.259927	0.211162	2.876743	
40000	1.806606	5	0.250456	0.250456	0.250456	2.824856	0.385286	0.498869	0.250456	0.190657	2.824856	
41000	0.420271	3	0.233538	0.233538	0.233538	2.408010	0.524571	0.524571	0.233538	0.233538	2.408010	
42000	0.302547	4	0.263164	0.263164	0.231982	3.026819	0.528341	0.528341	0.231982	0.231982	3.026819	
43000	3.063431	5	0.257977	0.257977	0.257977	3.160620	0.494856	0.509667	0.257977	0.218989	3.160620	
44000	0.930319	3	0.241931	0.241931	0.241931	3.193192	0.435291	0.435291	0.241931	0.241931	3.193192	
45000	1.426021	4	0.237041	0.237041	0.237041	2.746542	0.630417	0.523149	0.237041	0.237041	2.746542	
46000	2.221484	4	0.278475	0.278475	0.278475	2.825221	0.486944	0.471078	0.278475	0.278475	2.825221	
47000	1.367929	5	0.230937	0.236913	0.230937	2.518275	0.415091	0.415091	0.236913	0.179680	2.518275	
48000	0.657590	6	0.268689	0.249138	0.241737	3.464473	0.417950	0.589862	0.241737	0.241737	3.464473	
49000	0.457970	3	0.242018	0.242018	0.242018	2.156364	0.445153	0.445153	0.242018	0.242018	2.156364	
50000	1.154895	4	0.277401	0.277401	0.261541	2.221381	0.465951	0.465951	0.261541	0.261541	2.221381	
51000	1.980732	5	0.256421	0.256421	0.256421	2.606315	0.362104	0.411146	0.256421	0.203273	2.606315	
52000	1.774914	5	0.265772	0.265772	0.265772	2.695556	0.358826	0.553603	0.265772	0.168093	2.695556	
53000	1.565270	4	0.244887	0.244887	0.244887	2.764352	0.415664	0.415664	0.244887	0.152871	2.764352	
54000	3.544624	4	0.240288	0.240288	0.240288	3.589036	0.388116	0.471164	0.240288	0.240288	3.589036	
55000	1.574389	4	0.235705	0.254629	0.254629	3.039794	0.448771	0.448771	0.235705	0.235705	3.039794	
56000	0.526411	3	0.258235	0.258235	0.258235	3.057115	0.376136	0.376136	0.258235	0.258235	3.057115	
57000	0.831486	5	0.246385	0.246385	0.246385	1.827475	0.489717	0.552301	0.246385	0.206143	1.827475	
58000	0.908355	4	0.263485	0.263485	0.263485	2.968860	0.537266	0.537266	0.263485	0.228339	2.968860	
59000	2.275266	3	0.253079	0.253079	0.253079	2.525980	0.519412	0.519412	0.253079	0.253079	2.525980	
60000	1.185726	3	0.259139	0.259139	0.259139	2.728427	0.494709	0.494709	0.259139	0.259139	2.728427	
61000	0.440179	3	0.245497	0.245497	0.245497	3.014594	0.549741	0.549741	0.245497	0.245497	3.014594	
62000	0.802038	4	0.240552	0.240552	0.240552	2.901432	0.511794	0.511794	0.240017	0.240017	2.901432	
63000	2.930278	3	0.235113	0.235113	0.235113	2.520474	0.395707	0.395707	0.235113	0.235113	2.520474	
64000	1.988914	3	0.244147	0.244147	0.244147	2.032070	0.385085	0.385085	0.244147	0.244147	2.032070	
65000	2.587598	5	0.260681	0.260681	0.260681	2.225714	0.362051	0.484895	0.260681	0.225175	2.225714	
66000	1.964444	5	0.242273	0.242273	0.242273	3.132723	0.418875	0.621181	0.242273	0.189381	3.132723	
67000	3.711524	4	0.254528	0.254528	0.254528	2.879404	0.387883	0.387883	0.254528	0.119393	2.879404	
68000	0.699307	4	0.254991	0.254991	0.254991	3.739163	0.466320	0.515078	0.254991	0.254991	3.739163	
69000	1.699614	4	0.252973	0.252973	0.252973	2.283661	0.309474	0.366270	0.252973	0.252973	2.283661	
70000	1.372700	3	0.269620	0.269620	0.269620	2.609193	0.476080	0.476080	0.269620	0.269620	2.609193	
71000	0.780159	5	0.231847	0.231847	0.277718	2.811710	0.431587	0.566558	0.231847	0.231847	2.811710	
72000	3.942513	5	0.240198	0.242848	0.240198	2.909370	0.527987	0.527987	0.242848	0.236126	2.909370	
73000	2.015212	4	0.247320	0.247320	0.247320	2.685013	0.463586	0.463586	0.247320	0.189307	2.685013	
74000	6.974180	4	0.242592	0.242592	0.242592	2.578490	0.439530	0.527894	0.242592	0.242592	2.578490	
75000	1.584764	4	0.237768	0.237768	0.237768	2.987366	0.493487	0.493487	0.237768	0.156452	2.987366	
76000	2.875609	4	0.243945	0.243945	0.243945	2.766886	0.545578	0.545578	0.243945	0.162661	2.766886	
77000	1.225616	5	0.243332	0.243332	0.243332	2.225768	0.409662	0.597627	0.243332	0.177148	2.225768	
78000	2.437434	4	0.238199	0.238199	0.238199	2.957508	0.405164	0.464285	0.238199	0.238199	2.957508	
79000	1.908105	4	0.247679	0.247679	0.247679	2.478568	0.504157	0.504157	0.247679	0.174157	2.478568	
80000	1.108899	5	0.249038	0.249038	0.243929	3.336110	0.443550	0.443550	0.243929	0.211134	3.336110	
81000	1.076360	4	0.259633	0.259633	0.259633	3.237362	0.544774	0.544774	0.259633	0.165476	3.237362	
82000	1.581171	4	0.254986	0.254986	0.254986	2.467948	0.600978	0.600978	0.254986	0.167491	2.467948	
83000	1.604317	3	0.234577	0.234577	0.234577	2.557356	0.568077	0.568077	0.234577	0.234577	2.557356	
84000	1.556662	3	0.253647	0.253647	0.253647	1.567488	0.413756	0.413756	0.253647	0.253647	1.567488	
85000	1.429394	4	0.273588	0.231199	0.231199	2.947158	0.532573	0.532573	0.231199	0.231199	2.947158	
86000	1.470573	5	0.252756	0.252756	0.252756	3.080347	0.482076	0.553316	0.252756	0.154777	3.080347	
87000	1.215949	4	0.254223	0.254223	0.254223	3.011199	0.489630	0.489630	0.254223	0.181721	3.011199	
88000	0.801639	3	0.248963	0.248963	0.248963	2.929908	0.388731	0.388731	0.248963	0.248963	2.929908	
89000	0.784622	5	0.281193	0.260725	0.281193	2.441614	0.584285	0.584285	0.260725	0.200086	2.441614	
90000	0.806148	4	0.243466	0.251368	0.251368	2.557632	0.569926	0.569926	0.251368	0.251368	2.557632	
91000	2.878577	4	0.244292	0.244292	0.244292	2.990978	0.486304	0.486304	0.244292	0.179480	2.990978	
92000	0.718432	4	0.273343	0.273343	0.273343	2.658435	0.489966	0.489966	0.219691	0.219691	2.658435	
93000	1.885034	5	0.242484	0.242484	0.242484	2.562878	0.429657	0.457838	0.242484	0.152136	2.562878	
94000	1.417277	4	0.262148	0.262148	0.262148	2.686751	0.557326	0.557326	0.262148	0.155347	2.686751	
95000	0.209082	4	0.234709	0.265482	0.265482	3.144973	0.417726	0.417726	0.234709	0.234709	3.144973	
96000	0.925007	4	0.269106	0.269106	0.269106	2.960375	0.490628	0.490628	0.269106	0.209380	2.960375	
97000	3.434265	4	0.254690	0.254690	0.254690	2.295490	0.403476	0.495316	0.254690	0.254690	2.295490	
98000	2.138382	4	0.235693	0.235693	0.235693	2.227430	0.464060	0.464060	0.235693	0.147723	2.227430	
99000	1.443086	5	0.258708	0.258708	0.258708	2.272678	0.460945	0.460945	0.240344	0.229490	2.272678	
100000	1.441636	4	0.246432	0.246432	0.246432	2.258530	0.465498	0.465498	0.246432	0.146075	2.258530	
101000	4.026709	5	0.247218	0.247218	0.247218	2.450002	0.505500	0.569704	0.247218	0.247218	2.193281	
102000	2.627848	4	0.251639	0.251639	0.251639	2.366471	0.524109	0.524109	0.251639	0.168141	2.366471	
103000	1.263879	5	0.231656	0.242030	0.231656	3.023950	0.448344	0.448344	0.231656	0.156662	3.023950	
104000	1.756205	3	0.236244	0.236244	0.236244	2.960931	0.474893	0.474893	0.236244	0.236244	2.960931	
105000	1.624766	5	0.257131	0.257131	0.257131	2.957317	0.366318	0.512731	0.231448	0.231448	2.957317	
106000	1.164807	4	0.254839	0.254839	0.254839	2.806253	0.516755	0.583464	0.254839	0.254839	2.806253	
107000	2.254311	4	0.242533	0.242533	0.242533	2.098953	0.377599	0.456992	0.242533	0.242533	2.098953	
108000	0.951963	3	0.250279	0.250279	0.250279	3.181078	0.480505	0.480505	0.250279	0.250279	3.181078	
109000	0.365723	3	0.236385	0.236385	0.236385	2.276385	0.468075	0.468075	0.236385	0.236385	2.276385	
110000	2.025048	3	0.246058	0.246058	0.246058	1.784293	0.430249	0.430249	0.246058	0.246058	1.784293	
111000	0.359497	4	0.256447	0.256447	0.256447	2.619118	0.466962	0.466962	0.256447	0.202984	2.619118	
112000	3.795306	5	0.239721	0.239721	0.239721	3.032063	0.339811	0.402060	0.239721	0.154295	3.032063	
113000	5.528212	6	0.221236	0.261488	0.261488	2.444163	0.414107	0.576934	0.261488	0.199181	2.444163	
114000	0.996116	3	0.247405	0.247405	0.247405	3.009125	0.478141	0.478141	0.247405	0.247405	3.009125	
115000	0.552126	3	0.255985	0.255985	0.255985	2.934192	0.501233	0.501233	0.255985	0.255985	2.934192	
116000	3.668852	4	0.245849	0.245849	0.245849	2.552824	0.431225	0.458325	0.245849	0.245849	2.552824	
117000	2.237256	4	0.256859	0.256859	0.256859	2.677823	0.499106	0.499106	0.256859	0.200974	2.677823	
118000	1.429991	3	0.238034	0.238034	0.238034	3.032669	0.572654	0.572654	0.238034	0.238034	3.032669	
119000	0.781414	4	0.248265	0.248265	0.248265	2.926893	0.454522	0.454522	0.248265	0.205984	2.926893	
120000	0.164480	3	0.239570	0.239570	0.239570	2.223032	0.515580	0.515580	0.239570	0.239570	2.223032	
121000	2.098812	4	0.201268	0.247321	0.247321	2.926609	0.507924	0.507924	0.247321	0.201268	2.926609	
122000	5.122978	4	0.261445	0.261445	0.261445	2.917953	0.439082	0.439082	0.261445	0.140343	2.917953	
123000	0.261381	3	0.261237	0.261237	0.261237	2.656258	0.472237	0.472237	0.261237	0.261237	2.656258	
124000	1.753407	4	0.251075	0.251075	0.251075	2.660820	0.392760	0.548795	0.251075	0.251075	2.660820	
125000	0.547298	3	0.232308	0.232308	0.232308	2.567764	0.513041	0.513041	0.232308	0.232308	2.567764	
126000	1.051438	4	0.246791	0.246791	0.246791	2.669756	0.528134	0.528134	0.246791	0.207471	2.669756	
127000	0.224485	3	0.247584	0.247584	0.247584	2.832445	0.559049	0.559049	0.247584	0.247584	2.832445	
128000	5.001605	6	0.249802	0.237490	0.269840	2.667728	0.479801	0.479801	0.249802	0.230489	2.667728	
129000	2.876136	4	0.258537	0.258537	0.258537	2.706338	0.555333	0.555333	0.258537	0.189896	2.706338	
130000	0.720195	4	0.239432	0.239432	0.239432	2.461641	0.433444	0.556544	0.239432	0.239432	2.461641	
131000	1.589613	4	0.252641	0.252641	0.252641	3.130408	0.442363	0.534943	0.252641	0.252641	3.130408	
132000	3.451022	4	0.234638	0.234638	0.234638	2.589759	0.445204	0.454002	0.234638	0.234638	2.589759	
133000	0.278061	3	0.244272	0.244272	0.244272	2.782286	0.499458	0.499458	0.244272	0.244272	2.782286	
134000	0.916378	4	0.233175	0.233175	0.233175	2.346207	0.481258	0.481258	0.233175	0.148654	2.346207	
135000	6.180633	6	0.258059	0.258059	0.221806	2.458175	0.419311	0.446070	0.241698	0.221806	2.458175	
136000	1.044152	3	0.227542	0.227542	0.227542	2.736376	0.569665	0.569665	0.227542	0.227542	2.736376	
137000	0.605581	3	0.255244	0.255244	0.255244	2.525129	0.519299	0.519299	0.255244	0.255244	2.525129	
138000	0.947602	3	0.236501	0.236501	0.236501	2.375707	0.484383	0.484383	0.236501	0.236501	2.375707	
139000	1.732475	5	0.256011	0.256011	0.256011	2.436172	0.438517	0.501898	0.218951	0.218951	2.436172	
140000	0.554957	3	0.237320	0.237320	0.237320	2.525544	0.539428	0.539428	0.237320	0.237320	2.525544	
141000	0.094072	3	0.241693	0.241693	0.241693	2.858747	0.491916	0.491916	0.241693	0.241693	2.858747	
142000	1.311698	3	0.243891	0.243891	0.243891	2.915845	0.575076	0.575076	0.243891	0.243891	2.915845	
143000	0.496304	3	0.256970	0.256970	0.256970	2.640756	0.437738	0.437738	0.256970	0.256970	2.640756	
144000	0.785468	3	0.242430	0.242430	0.242430	2.767373	0.446617	0.446617	0.242430	0.242430	2.767373	
145000	0.718393	3	0.245290	0.245290	0.245290	2.108992	0.472804	0.472804	0.245290	0.245290	2.108992	
146000	2.414953	5	0.249324	0.249324	0.249324	3.071392	0.305656	0.717082	0.249324	0.226554	3.071392	
147000	1.633312	4	0.243173	0.243173	0.243173	2.916832	0.534181	0.505699	0.243173	0.243173	2.916832	
148000	1.673053	4	0.254194	0.254194	0.254194	2.065006	0.350847	0.487277	0.254194	0.254194	2.065006	
149000	1.831551	5	0.257488	0.257488	0.257488	2.997519	0.481255	0.561776	0.257488	0.126150	2.997519	
150000	1.473542	3	0.247202	0.247202	0.247202	2.160229	0.393828	0.393828	0.247202	0.247202	2.160229	
151000	0.556712	3	0.254160	0.254160	0.254160	3.107410	0.488986	0.488986	0.254160	0.254160	3.107410	
152000	1.465687	4	0.253996	0.253996	0.253996	2.639497	0.422013	0.422013	0.253996	0.136316	2.639497	
153000	2.232438	5	0.269479	0.269479	0.269479	2.647024	0.493478	0.515628	0.269479	0.188239	2.647024	
154000	1.249484	4	0.246180	0.246180	0.246180	3.049928	0.517342	0.517342	0.246180	0.204223	3.049928	
155000	1.559050	4	0.244362	0.244362	0.244362	2.757578	0.386295	0.386295	0.244362	0.173013	2.757578	
156000	0.953126	3	0.240336	0.240336	0.240336	3.068595	0.520770	0.520770	0.240336	0.240336	3.068595	
157000	1.039776	3	0.259756	0.259756	0.259756	3.070620	0.466026	0.466026	0.259756	0.259756	3.070620	
158000	3.986792	5	0.270345	0.270345	0.217860	2.892969	0.501999	0.501999	0.228736	0.217860	2.892969	
159000	0.941892	4	0.256645	0.256645	0.256645	2.709225	0.505059	0.505059	0.256645	0.131498	2.709225	
160000	0.319583	3	0.242369	0.242369	0.242369	2.706498	0.538253	0.538253	0.242369	0.242369	2.706498	
161000	2.902174	4	0.244231	0.244231	0.244231	2.741834	0.344454	0.608887	0.244231	0.244231	2.741834	
162000	1.574555	4	0.234552	0.234552	0.234552	2.487556	0.444765	0.444765	0.234552	0.138860	2.487556	
163000	1.572348	3	0.232846	0.232846	0.232846	2.796448	0.513218	0.513218	0.232846	0.232846	2.796448	
164000	3.684745	4	0.251398	0.251398	0.251398	2.803532	0.403751	0.635438	0.251398	0.251398	2.803532	
165000	2.484874	4	0.247986	0.247986	0.247986	2.997886	0.457720	0.484613	0.247986	0.247986	2.997886	
166000	4.320301	4	0.241801	0.241801	0.241801	2.229693	0.474630	0.474630	0.241801	0.128833	2.229693	
167000	0.961967	3	0.251163	0.251163	0.251163	2.333702	0.494747	0.494747	0.251163	0.251163	2.333702	
168000	5.092858	5	0.239591	0.239591	0.239591	3.269238	0.418672	0.528719	0.239591	0.198794	3.269238	
169000	2.001093	3	0.248148	0.248148	0.248148	2.035825	0.486481	0.486481	0.248148	0.248148	2.035825	
170000	3.168848	3	0.262851	0.262851	0.262851	2.984201	0.533660	0.533660	0.262851	0.262851	2.984201	
171000	2.360304	4	0.230410	0.230410	0.230410	2.891830	0.428760	0.428760	0.230410	0.201975	2.891830	
172000	1.145916	3	0.246083	0.246083	0.246083	2.626885	0.488808	0.488808	0.246083	0.246083	2.626885	
173000	2.962979	4	0.230274	0.230274	0.230274	2.711725	0.478750	0.478750	0.230274	0.190718	2.711725	
174000	2.506260	3	0.246210	0.246210	0.246210	1.852861	0.473859	0.473859	0.246210	0.246210	1.852861	
175000	0.237287	3	0.237617	0.237617	0.237617	2.186704	0.472915	0.472915	0.237617	0.237617	2.186704	
176000	3.044401	6	0.221548	0.236422	0.236422	2.514249	0.394567	0.501380	0.236422	0.149241	2.514249	
177000	1.876753	4	0.253882	0.271947	0.253882	3.232233	0.445781	0.445781	0.253882	0.253882	3.232233	
178000	2.863310	6	0.234154	0.248436	0.248436	2.715979	0.482833	0.541402	0.248436	0.203804	2.715979	
179000	1.060054	4	0.269566	0.237334	0.237334	2.951662	0.484157	0.484157	0.237334	0.237334	2.951662	
180000	1.637652	4	0.256247	0.256247	0.256247	3.189527	0.470011	0.521648	0.256247	0.256247	3.189527	
181000	1.270583	3	0.261238	0.261238	0.261238	3.240859	0.440398	0.440398	0.261238	0.261238	3.240859	
182000	1.783034	4	0.247791	0.247791	0.247791	2.703720	0.404287	0.620691	0.247791	0.247791	2.703720	
183000	1.513873	4	0.235765	0.235765	0.235765	2.918571	0.499122	0.561311	0.235765	0.235765	2.918571	
184000	1.951184	4	0.245040	0.245040	0.245040	2.926022	0.527453	0.527453	0.245040	0.164300	2.926022	
185000	1.533695	4	0.242430	0.242430	0.242430	3.182242	0.482678	0.598394	0.242430	0.242430	3.182242	
186000	0.267088	3	0.237490	0.237490	0.237490	2.038074	0.411594	0.411594	0.237490	0.237490	2.038074	
187000	1.523848	4	0.236110	0.236110	0.236110	2.841273	0.373557	0.373557	0.236110	0.184294	2.841273	
188000	3.338214	4	0.248370	0.248370	0.248370	2.685533	0.456570	0.665610	0.248370	0.248370	2.685533	
189000	1.319240	4	0.238464	0.238464	0.238464	2.533952	0.481817	0.481817	0.238464	0.162555	2.533952	
190000	4.042907	3	0.240704	0.240704	0.240704	2.104809	0.499484	0.499484	0.240704	0.240704	2.104809	
191000	1.730318	4	0.244528	0.244528	0.244528	2.724472	0.458856	0.465390	0.244528	0.244528	2.724472	
192000	3.707471	5	0.277927	0.231454	0.231454	2.420371	0.360643	0.534548	0.231454	0.231454	2.420371	
193000	0.405568	3	0.219375	0.219375	0.219375	2.749937	0.508075	0.508075	0.219375	0.219375	2.749937	
194000	1.614258	4	0.244611	0.244611	0.224458	2.790212	0.499390	0.499390	0.224458	0.224458	2.790212	
195000	3.405133	4	0.244542	0.244542	0.244542	2.694859	0.370319	0.370319	0.244542	0.204393	2.694859	
196000	2.285736	4	0.246767	0.246767	0.246767	2.045714	0.535772	0.535772	0.246767	0.148070	2.045714	
197000	2.371629	3	0.237419	0.237419	0.237419	2.397422	0.457042	0.457042	0.237419	0.237419	2.397422	
198000	1.184812	3	0.247221	0.247221	0.247221	2.871425	0.519111	0.519111	0.247221	0.247221	2.871425	
199000	4.811031	3	0.253188	0.253188	0.253188	3.071967	0.524103	0.524103	0.253188	0.253188	3.071967	
200000	0.743239	3	0.233334	0.233334	0.233334	2.981757	0.520276	0.520276	0.233334	0.233334	2.981757	
201000	0.395631	3	0.235562	0.235562	0.235562	2.809767	0.543020	0.543020	0.235562	0.235562	2.809767	
202000	0.998250	3	0.227453	0.227453	0.227453	2.514484	0.507632	0.507632	0.227453	0.227453	2.514484	
203000	6.612524	4	0.253788	0.253788	0.253788	2.903230	0.519477	0.519477	0.253788	0.162720	2.903230	
204000	1.513461	4	0.255918	0.245195	0.245195	2.080017	0.571089	0.571089	0.245195	0.245195	2.080017	
205000	1.697634	4	0.228658	0.228658	0.228658	2.765231	0.533862	0.533862	0.228658	0.163764	2.765231	
206000	2.674663	5	0.226388	0.253763	0.253763	2.850024	0.378782	0.680340	0.226388	0.226388	2.850024	
207000	4.494710	4	0.230904	0.230904	0.230904	2.512025	0.415627	0.415627	0.230904	0.165306	2.512025	
208000	0.633938	3	0.243172	0.243172	0.243172	2.869604	0.393400	0.393400	0.243172	0.243172	2.869604	
209000	3.314610	6	0.273334	0.245359	0.273334	3.054434	0.427171	0.435037	0.210639	0.210639	3.054434	
210000	0.408611	3	0.237909	0.237909	0.237909	2.584814	0.530509	0.530509	0.237909	0.237909	2.584814	
211000	2.864807	3	0.232284	0.232284	0.232284	2.714129	0.498473	0.498473	0.232284	0.232284	2.714129	
212000	1.376814	4	0.248962	0.248962	0.248962	2.470735	0.466283	0.466283	0.248962	0.214828	2.470735	
213000	1.100097	4	0.247729	0.247729	0.247729	2.719633	0.422170	0.644574	0.247729	0.247729	2.719633	
214000	0.830834	3	0.247795	0.247795	0.247795	2.634327	0.500368	0.500368	0.247795	0.247795	2.634327	
215000	0.217089	4	0.244706	0.244706	0.244706	2.375656	0.480283	0.480283	0.244706	0.147739	2.375656	
216000	1.403034	4	0.246602	0.231863	0.246602	2.791875	0.506040	0.506040	0.231863	0.231863	2.791875	
217000	2.353097	5	0.251846	0.251846	0.251846	2.592606	0.384913	0.592523	0.251846	0.150801	2.592606	
218000	1.274641	5	0.249195	0.249195	0.249195	2.237332	0.538663	0.490988	0.249195	0.189853	2.237332	
219000	7.786531	5	0.251477	0.267588	0.267588	2.536343	0.606800	0.606800	0.251477	0.138530	2.536343	
220000	1.580015	5	0.245707	0.245707	0.245707	2.233098	0.399644	0.626439	0.245707	0.131989	2.233098	
221000	6.664623	4	0.254854	0.254854	0.254854	1.929639	0.526872	0.526872	0.254854	0.145357	1.929639	
222000	0.580371	3	0.237953	0.237953	0.237953	2.347851	0.480263	0.480263	0.237953	0.237953	2.347851	
223000	4.277846	3	0.252897	0.252897	0.252897	2.581208	0.440650	0.440650	0.252897	0.252897	2.581208	
224000	1.340690	3	0.240679	0.240679	0.240679	2.773720	0.550785	0.550785	0.240679	0.240679	2.773720	
225000	5.986869	6	0.247683	0.269503	0.247683	2.604719	0.360955	0.633302	0.247683	0.184597	2.604719	
226000	0.762082	5	0.257334	0.257334	0.257334	2.346482	0.457768	0.481351	0.257334	0.239168	2.346482	
227000	1.904654	4	0.261323	0.261323	0.261323	2.462441	0.388201	0.470111	0.261323	0.261323	2.462441	
228000	5.601091	4	0.223016	0.223016	0.223016	3.004940	0.477879	0.580133	0.223016	0.223016	3.004940	
229000	1.440425	4	0.256676	0.234627	0.234627	2.575250	0.443621	0.443621	0.234627	0.234627	2.575250	
230000	2.561945	3	0.239200	0.239200	0.239200	2.980104	0.523147	0.523147	0.239200	0.239200	2.980104	
231000	1.290519	4	0.227034	0.227034	0.227034	2.260322	0.372455	0.595837	0.227034	0.227034	2.260322	
232000	1.137230	3	0.229064	0.229064	0.229064	2.916590	0.525267	0.525267	0.229064	0.229064	2.916590	
233000	1.314450	4	0.237809	0.237809	0.237809	2.907072	0.454037	0.555873	0.237809	0.237809	2.907072	
234000	1.155903	3	0.242298	0.242298	0.242298	2.913784	0.571632	0.571632	0.242298	0.242298	2.913784	
235000	1.295748	3	0.242358	0.242358	0.242358	2.032251	0.532395	0.532395	0.242358	0.242358	2.032251	
236000	1.240209	3	0.224996	0.224996	0.224996	2.199794	0.502472	0.502472	0.224996	0.224996	2.199794	
237000	1.646033	4	0.271050	0.271050	0.271050	2.386593	0.473225	0.473225	0.271050	0.232992	2.386593	
238000	1.596383	3	0.239947	0.239947	0.239947	2.868639	0.442771	0.442771	0.239947	0.239947	2.868639	
239000	1.187053	3	0.242102	0.242102	0.242102	2.798956	0.429340	0.429340	0.242102	0.242102	2.798956	
240000	5.850005	5	0.251890	0.251890	0.251890	3.056236	0.414344	0.546354	0.251890	0.214986	3.056236	
241000	3.246043	5	0.238643	0.274860	0.249182	2.399884	0.478942	0.478942	0.238643	0.238643	2.399884	
242000	3.458400	4	0.238878	0.266704	0.238878	2.970682	0.526340	0.526340	0.238878	0.238878	2.970682	
243000	0.720216	4	0.244803	0.244803	0.244803	2.709827	0.621858	0.621858	0.244803	0.179473	2.709827	
244000	1.162965	4	0.243158	0.243158	0.243158	2.828609	0.472830	0.472830	0.221395	0.221395	2.828609	
245000	4.760262	5	0.238013	0.269865	0.269865	3.225251	0.569967	0.569967	0.238013	0.192194	3.225251	
246000	2.754976	6	0.260705	0.259691	0.260705	2.747004	0.342558	0.335529	0.260705	0.180326	2.747004	
