Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
25000	5.022060	4	0.260605	0.260605	0.260605	2.673592	0.579167	0.557840	0.260605	0.260605	2.673592	
26000	3.189994	4	0.247544	0.265139	0.265139	2.619150	0.491816	0.491816	0.265139	0.247544	2.619150	
27000	2.970374	5	0.250800	0.250800	0.250800	2.836260	0.562812	0.576866	0.239175	0.239175	2.836260	
28000	3.239535	5	0.265104	0.265104	0.265104	2.444414	0.473991	0.508285	0.265104	0.166105	2.444414	
29000	3.437507	3	0.247349	0.247349	0.247349	3.407896	0.457967	0.457967	0.247349	0.247349	3.407896	
30000	4.180042	3	0.254262	0.254262	0.254262	2.810870	0.540118	0.540118	0.254262	0.254262	2.810870	
31000	2.589103	5	0.259816	0.256497	0.259816	2.900917	0.526475	0.526475	0.259816	0.195751	2.900917	
32000	3.771726	4	0.259983	0.259983	0.261180	2.370650	0.522740	0.522740	0.259983	0.261180	2.370650	
33000	2.496781	4	0.254490	0.254490	0.254490	2.891554	0.559782	0.559782	0.254490	0.233796	2.891554	
34000	2.841625	4	0.242729	0.242729	0.242729	3.052290	0.526407	0.558390	0.242729	0.242729	3.052290	
35000	5.651111	4	0.258035	0.258035	0.258035	2.543528	0.520774	0.520774	0.258035	0.258035	1.960819	
36000	3.548083	3	0.251019	0.251019	0.251019	2.774388	0.432395	0.432395	0.251019	0.251019	2.774388	
37000	3.850554	4	0.303816	0.265727	0.265727	2.741754	0.525584	0.525584	0.265727	0.265727	2.741754	
38000	3.119210	5	0.262832	0.262832	0.262832	2.841724	0.530888	0.530888	0.262832	0.215569	2.156675	
39000	4.046431	4	0.260995	0.260995	0.260995	2.977838	0.437304	0.462409	0.260995	0.260995	2.977838	
40000	2.601688	4	0.269471	0.269471	0.269471	2.412863	0.498974	0.498974	0.222782	0.222782	2.412863	
41000	4.790194	3	0.250979	0.250979	0.250979	2.721120	0.417596	0.417596	0.250979	0.250979	2.721120	
42000	4.917942	3	0.253403	0.253403	0.253403	2.507183	0.578140	0.578140	0.253403	0.253403	2.507183	
43000	5.402573	3	0.244383	0.244383	0.244383	2.523023	0.470578	0.470578	0.244383	0.244383	2.523023	
44000	1.811576	4	0.262402	0.262402	0.262402	1.940010	0.521270	0.521270	0.255476	0.262402	1.940010	
45000	1.251240	3	0.269806	0.269806	0.269806	2.813715	0.489507	0.489507	0.269806	0.269806	2.813715	
46000	4.740067	5	0.253036	0.253036	0.253036	2.683655	0.467165	0.523594	0.245469	0.245469	2.683655	
47000	4.900542	4	0.261240	0.261240	0.261240	2.259682	0.436002	0.493797	0.261240	0.261240	2.259682	
48000	4.408499	4	0.266690	0.266690	0.266690	2.747846	0.492807	0.492807	0.266690	0.204323	2.747846	
49000	2.671316	4	0.237454	0.237454	0.237454	2.574524	0.646915	0.545985	0.237454	0.237454	2.574524	
50000	5.112059	3	0.244462	0.244462	0.244462	2.830616	0.441939	0.441939	0.244462	0.244462	2.830616	
51000	3.612918	4	0.251771	0.251771	0.251771	3.135760	0.459852	0.459852	0.251771	0.189483	3.135760	
52000	3.027447	3	0.242850	0.242850	0.242850	2.125270	0.521724	0.521724	0.242850	0.242850	2.125270	
53000	3.170392	4	0.247135	0.282465	0.247135	1.740992	0.463567	0.463567	0.247135	0.247135	1.740992	
54000	6.045925	5	0.312844	0.312844	0.252388	2.622172	0.414834	0.439827	0.252388	0.252388	2.622172	
55000	2.712683	3	0.265436	0.265436	0.265436	2.714840	0.460618	0.460618	0.265436	0.265436	2.714840	
56000	3.244532	4	0.262427	0.263757	0.262427	1.966351	0.559714	0.559714	0.262427	0.262427	1.966351	
57000	4.893109	5	0.240167	0.283898	0.283898	2.849049	0.485540	0.485540	0.240167	0.193141	2.849049	
58000	6.676408	6	0.268325	0.268325	0.268325	2.567210	0.458077	0.500681	0.268325	0.213917	2.544729	
59000	5.204612	4	0.251247	0.251247	0.249366	2.804325	0.501703	0.501703	0.251247	0.251247	2.804325	
60000	2.116529	4	0.265398	0.265398	0.265398	2.838879	0.455866	0.455866	0.265398	0.218249	2.838879	
61000	2.443341	3	0.252902	0.252902	0.252902	2.785198	0.440787	0.440787	0.252902	0.252902	2.785198	
62000	4.602532	4	0.241141	0.241141	0.241141	2.803147	0.340345	0.804586	0.241141	0.241141	2.803147	
63000	3.017020	3	0.245701	0.245701	0.245701	2.270869	0.482969	0.482969	0.245701	0.245701	2.270869	
64000	2.788432	5	0.247993	0.247993	0.247993	4.075428	0.457044	0.614459	0.247993	0.236444	4.075428	
65000	3.313731	4	0.253672	0.253672	0.253672	2.603845	0.373363	0.379557	0.253672	0.253672	2.603845	
66000	3.531392	3	0.251162	0.251162	0.251162	3.062367	0.566684	0.566684	0.251162	0.251162	3.062367	
67000	6.101777	5	0.235910	0.235910	0.235910	2.944720	0.448680	0.551175	0.235910	0.219361	2.944720	
68000	1.976072	4	0.256317	0.256317	0.256317	2.410082	0.457429	0.457429	0.256317	0.131068	2.410082	
69000	3.134823	4	0.240449	0.240449	0.240449	2.315119	0.488248	0.488248	0.268149	0.240449	2.315119	
70000	2.614977	4	0.272330	0.272330	0.272330	3.084138	0.387025	0.387025	0.272330	0.181915	3.084138	
71000	5.084423	5	0.252863	0.252863	0.294168	2.452804	0.455457	0.459341	0.252863	0.252863	2.452804	
72000	2.799707	3	0.259578	0.259578	0.259578	2.694346	0.491554	0.491554	0.259578	0.259578	2.694346	
73000	1.369024	4	0.241140	0.241140	0.241140	3.123929	0.439071	0.462959	0.241140	0.241140	3.123929	
74000	2.822485	4	0.264824	0.264824	0.264824	2.736623	0.411760	0.411760	0.226659	0.226659	2.736623	
75000	4.639587	5	0.255800	0.255800	0.255800	1.950785	0.511720	0.515295	0.255800	0.199819	1.950785	
76000	3.883786	4	0.248965	0.248965	0.248965	2.021890	0.502774	0.498871	0.248965	0.248965	2.021890	
77000	4.273214	4	0.230532	0.230532	0.257392	2.696494	0.487951	0.487951	0.230532	0.230532	2.696494	
78000	6.987962	5	0.254599	0.245858	0.254599	2.878224	0.435280	0.589324	0.245858	0.245858	2.878224	
79000	6.518154	5	0.244320	0.244320	0.244320	2.707763	0.420302	0.524908	0.244320	0.166562	2.707763	
80000	2.479485	4	0.262974	0.262974	0.262974	2.942850	0.549036	0.549036	0.262974	0.172842	2.942850	
81000	2.331064	4	0.243564	0.243564	0.243564	2.402161	0.472636	0.472636	0.243564	0.164790	2.402161	
82000	1.398877	4	0.249877	0.249877	0.249877	2.262123	0.499646	0.499646	0.249877	0.217288	2.262123	
83000	1.775991	4	0.257685	0.257685	0.257685	2.665117	0.472252	0.472252	0.257685	0.221527	2.665117	
84000	4.103161	4	0.263319	0.263319	0.263319	2.548792	0.412664	0.412664	0.263319	0.224038	2.548792	
85000	3.666523	3	0.253979	0.253979	0.253979	3.079183	0.472253	0.472253	0.253979	0.253979	3.079183	
86000	1.151497	3	0.258222	0.258222	0.258222	2.944496	0.457356	0.457356	0.258222	0.258222	2.944496	
87000	5.025675	4	0.241411	0.241411	0.241411	2.600767	0.458780	0.458780	0.241411	0.150828	2.600767	
88000	4.638761	4	0.237574	0.237574	0.237574	2.742528	0.473855	0.473855	0.237574	0.145480	2.742528	
89000	5.273437	4	0.235725	0.235725	0.235725	2.390232	0.474272	0.474272	0.235725	0.169137	2.390232	
90000	4.248899	5	0.291718	0.263697	0.263697	2.659251	0.397764	0.397764	0.263697	0.160332	2.659251	
91000	3.399434	4	0.252479	0.252479	0.232000	2.810544	0.432139	0.432139	0.252479	0.232000	2.810544	
92000	5.579681	3	0.243449	0.243449	0.243449	3.152913	0.426368	0.426368	0.243449	0.243449	3.152913	
93000	1.854427	4	0.225116	0.225116	0.225116	2.517784	0.417786	0.497400	0.225116	0.225116	2.517784	
94000	3.444063	4	0.242803	0.242803	0.242803	2.866064	0.469148	0.617925	0.242803	0.242803	2.866064	
95000	2.004169	3	0.249371	0.249371	0.249371	2.336896	0.478875	0.478875	0.249371	0.249371	2.336896	
96000	3.388410	4	0.245708	0.245708	0.245708	2.521473	0.586728	0.586728	0.245708	0.233465	2.521473	
97000	3.904149	4	0.247155	0.302844	0.247155	2.796469	0.372617	0.372617	0.247155	0.247155	2.796469	
98000	3.312111	5	0.248918	0.248918	0.248918	2.051353	0.554387	0.628204	0.248918	0.156259	2.051353	
99000	3.433393	3	0.237308	0.237308	0.237308	2.988748	0.459187	0.459187	0.237308	0.237308	2.988748	
100000	3.240953	4	0.256938	0.256938	0.256938	2.759322	0.411999	0.411999	0.256938	0.155786	2.759322	
101000	3.173319	3	0.244474	0.244474	0.244474	2.716136	0.480696	0.480696	0.244474	0.244474	2.716136	
102000	2.404689	4	0.261300	0.261300	0.261300	2.763595	0.505249	0.505249	0.261300	0.225656	2.763595	
103000	2.311361	4	0.235008	0.235008	0.235008	2.367690	0.529572	0.529572	0.219016	0.219016	2.367690	
104000	2.027295	3	0.234450	0.234450	0.234450	3.091039	0.425402	0.425402	0.234450	0.234450	3.091039	
105000	3.475408	4	0.249911	0.249911	0.249911	2.181129	0.436673	0.549125	0.249911	0.249911	2.181129	
106000	2.458946	4	0.252709	0.252709	0.252709	3.249902	0.422830	0.422830	0.252709	0.223386	3.249902	
107000	2.928616	3	0.231017	0.231017	0.231017	1.995444	0.490213	0.490213	0.231017	0.231017	1.995444	
108000	4.623930	4	0.244904	0.244904	0.244904	2.511821	0.512322	0.512322	0.244904	0.155868	2.511821	
109000	5.121735	4	0.248339	0.268629	0.268629	2.852662	0.477973	0.477973	0.268629	0.248339	2.852662	
110000	1.419881	5	0.248445	0.244611	0.248445	2.604705	0.574172	0.562382	0.248445	0.244611	2.604705	
111000	2.875808	4	0.256255	0.256255	0.244628	2.987541	0.512643	0.512643	0.256255	0.244628	2.987541	
112000	1.823382	4	0.249238	0.249238	0.249238	2.692768	0.483453	0.483453	0.249238	0.151099	2.692768	
113000	3.585921	5	0.244696	0.250963	0.244696	2.425663	0.401128	0.542632	0.244696	0.244696	2.425663	
114000	3.724112	3	0.258041	0.258041	0.258041	2.840201	0.487578	0.487578	0.258041	0.258041	2.840201	
115000	5.087679	5	0.241237	0.241237	0.241237	2.922641	0.528617	0.550614	0.241237	0.226995	2.922641	
116000	3.838678	4	0.236561	0.236561	0.236561	1.748991	0.441834	0.649248	0.236561	0.236561	1.748991	
117000	2.808216	3	0.234050	0.234050	0.234050	2.944849	0.567180	0.567180	0.234050	0.234050	2.944849	
118000	3.110082	5	0.244031	0.244031	0.244031	2.336113	0.360312	0.494741	0.244031	0.214809	2.336113	
119000	4.023373	5	0.253262	0.253262	0.269526	2.586821	0.424035	0.530907	0.253262	0.253262	2.586821	
120000	3.721304	6	0.239479	0.245731	0.245731	2.517892	0.436882	0.537027	0.239479	0.173657	2.517892	
121000	3.124705	4	0.254768	0.254768	0.254768	3.433911	0.479798	0.557582	0.254768	0.254768	3.433911	
122000	4.332441	4	0.227045	0.227045	0.227045	3.605270	0.421860	0.549959	0.227045	0.227045	3.605270	
123000	3.213129	3	0.255988	0.255988	0.255988	2.909753	0.444151	0.444151	0.255988	0.255988	2.909753	
124000	5.969658	4	0.241311	0.241311	0.241311	2.366605	0.437502	0.570894	0.241311	0.241311	2.366605	
125000	2.953306	3	0.275042	0.275042	0.275042	2.587315	0.386704	0.386704	0.275042	0.275042	2.587315	
126000	3.601406	4	0.252725	0.252725	0.252725	2.565739	0.396397	0.532488	0.252725	0.252725	2.565739	
127000	2.495373	4	0.258881	0.258881	0.258881	2.733022	0.388838	0.556254	0.258881	0.258881	2.733022	
128000	1.394316	3	0.234598	0.234598	0.234598	2.430619	0.429523	0.429523	0.234598	0.234598	2.430619	
129000	2.582981	4	0.241902	0.241902	0.241902	2.418690	0.520576	0.520576	0.241902	0.222553	2.418690	
130000	3.669725	3	0.238129	0.238129	0.238129	2.415323	0.577513	0.577513	0.238129	0.238129	2.415323	
131000	5.416712	4	0.248279	0.248279	0.248279	2.698059	0.399840	0.460057	0.248279	0.248279	2.698059	
132000	2.869845	3	0.252390	0.252390	0.252390	2.962424	0.486440	0.486440	0.252390	0.252390	2.962424	
133000	5.013697	4	0.249419	0.249419	0.249419	2.132982	0.601196	0.601196	0.249419	0.171466	2.132982	
134000	3.940268	3	0.278001	0.278001	0.278001	3.103951	0.541842	0.541842	0.278001	0.278001	3.103951	
135000	2.550232	3	0.250963	0.250963	0.250963	2.347177	0.490013	0.490013	0.250963	0.250963	2.347177	
136000	1.835987	4	0.271416	0.271416	0.238090	2.715586	0.492620	0.492620	0.238090	0.238090	2.715586	
137000	2.448391	3	0.256994	0.256994	0.256994	2.979571	0.405672	0.405672	0.256994	0.256994	2.979571	
138000	3.863580	5	0.247783	0.247783	0.259268	2.533938	0.429155	0.521580	0.247783	0.247783	2.533938	
139000	4.027739	4	0.252330	0.252330	0.252330	2.356946	0.450469	0.450469	0.252330	0.173446	2.356946	
140000	2.305112	4	0.250946	0.250946	0.250946	2.296712	0.447107	0.447107	0.234980	0.234980	2.296712	
141000	3.220384	5	0.269526	0.255848	0.269526	2.210047	0.478223	0.472744	0.255848	0.255848	2.210047	
142000	2.574283	5	0.253295	0.264112	0.253295	2.163939	0.456055	0.456055	0.253295	0.197084	2.163939	
143000	3.977521	6	0.256653	0.256653	0.248247	3.149306	0.449052	0.545935	0.248247	0.161949	3.149306	
144000	3.286064	4	0.240658	0.240658	0.240658	2.815338	0.389527	0.389527	0.240658	0.128253	2.815338	
145000	1.946379	4	0.251609	0.251609	0.251609	3.020042	0.449939	0.449939	0.220853	0.251609	3.020042	
146000	2.583518	3	0.250763	0.250763	0.250763	2.722813	0.455392	0.455392	0.250763	0.250763	2.722813	
147000	4.814119	5	0.264267	0.264267	0.264267	2.887516	0.499765	0.521332	0.264267	0.264267	2.396591	
148000	3.494872	4	0.259261	0.259261	0.259261	2.942273	0.471193	0.471193	0.259261	0.237087	2.942273	
149000	2.791006	3	0.239716	0.239716	0.239716	2.517381	0.368355	0.368355	0.239716	0.239716	2.517381	
150000	1.359971	3	0.238856	0.238856	0.238856	2.933220	0.522424	0.522424	0.238856	0.238856	2.933220	
151000	4.044751	5	0.241620	0.235215	0.263349	3.357144	0.496262	0.496262	0.241620	0.235215	3.357144	
152000	2.453479	3	0.247300	0.247300	0.247300	2.664070	0.466099	0.466099	0.247300	0.247300	2.664070	
153000	2.926379	4	0.261346	0.261346	0.261346	2.326503	0.497611	0.497611	0.261346	0.173711	2.326503	
154000	2.602560	3	0.232944	0.232944	0.232944	2.554100	0.498836	0.498836	0.232944	0.232944	2.554100	
155000	4.079734	5	0.224896	0.224896	0.233250	2.758419	0.327611	0.582762	0.224896	0.233250	2.758419	
156000	3.332789	5	0.255996	0.255996	0.255996	2.266213	0.385339	0.503479	0.264181	0.255996	2.266213	
157000	3.283793	3	0.242771	0.242771	0.242771	2.556728	0.516107	0.516107	0.242771	0.242771	2.556728	
158000	4.766873	5	0.274838	0.274838	0.274838	2.469463	0.480506	0.480506	0.266702	0.266702	2.477166	
159000	4.263199	6	0.228458	0.241781	0.241781	2.487481	0.477664	0.514841	0.241781	0.211729	2.487481	
160000	5.667029	4	0.244127	0.244127	0.244127	2.175827	0.552884	0.552884	0.244127	0.148307	2.175827	
161000	1.687048	3	0.237130	0.237130	0.237130	2.944983	0.453902	0.453902	0.237130	0.237130	2.944983	
162000	3.024980	3	0.228409	0.228409	0.228409	2.178861	0.539088	0.539088	0.228409	0.228409	2.178861	
163000	3.130681	4	0.225611	0.225611	0.225611	2.399380	0.467635	0.515997	0.225611	0.225611	2.399380	
164000	3.684110	4	0.263225	0.263225	0.228968	3.128091	0.433346	0.433346	0.228968	0.228968	3.128091	
165000	2.727707	5	0.246955	0.246955	0.246955	1.859245	0.447583	0.552232	0.234425	0.234425	1.859245	
166000	2.884796	3	0.258910	0.258910	0.258910	3.118666	0.379337	0.379337	0.258910	0.258910	3.118666	
167000	1.732598	4	0.258457	0.258457	0.258457	2.763355	0.423969	0.423969	0.211933	0.211933	2.763355	
168000	4.272564	4	0.249889	0.249889	0.249889	2.845730	0.450293	0.450293	0.249889	0.132044	2.845730	
169000	2.476702	3	0.260084	0.260084	0.260084	2.460288	0.462475	0.462475	0.260084	0.260084	2.460288	
170000	4.231146	5	0.262109	0.256828	0.256828	2.969768	0.547753	0.547753	0.262109	0.200970	2.969768	
171000	2.098752	3	0.246265	0.246265	0.246265	2.657373	0.457311	0.457311	0.246265	0.246265	2.657373	
172000	2.879670	4	0.255251	0.255251	0.255251	2.731893	0.499655	0.499655	0.226952	0.226952	2.731893	
173000	4.980156	4	0.266577	0.266577	0.266577	2.786481	0.517909	0.517909	0.226118	0.226118	2.786481	
174000	2.402391	3	0.243018	0.243018	0.243018	2.007374	0.554734	0.554734	0.243018	0.243018	2.007374	
175000	3.116782	4	0.249593	0.249593	0.249593	2.428553	0.595281	0.595281	0.249593	0.157552	2.428553	
176000	5.040976	5	0.245246	0.245246	0.249937	2.707709	0.368029	0.495058	0.249937	0.245246	2.707709	
177000	2.721226	5	0.234778	0.234778	0.234778	2.395911	0.419185	0.497236	0.241033	0.234778	2.395911	
178000	3.605695	4	0.239553	0.239553	0.239553	2.169364	0.475854	0.593257	0.239553	0.239553	2.169364	
179000	2.226478	5	0.252388	0.252388	0.252388	2.233228	0.503945	0.584798	0.252388	0.148507	2.233228	
180000	5.735124	5	0.247668	0.247668	0.247668	2.466759	0.382996	0.556107	0.247668	0.215084	2.466759	
181000	2.589495	4	0.236480	0.236480	0.236480	2.579086	0.360289	0.360289	0.236480	0.139372	2.579086	
182000	2.854275	6	0.248169	0.247743	0.248169	2.416923	0.360786	0.672163	0.248169	0.190813	2.416923	
183000	3.148296	4	0.248800	0.248800	0.248800	2.297977	0.459362	0.506652	0.248800	0.248800	2.297977	
184000	6.124777	4	0.256500	0.256500	0.256500	3.007557	0.443435	0.443435	0.256500	0.210597	3.007557	
185000	2.273937	5	0.306891	0.252216	0.252216	2.680993	0.306891	0.388868	0.217698	0.217698	2.680993	
186000	3.623751	4	0.247004	0.247004	0.247004	2.996199	0.540953	0.540953	0.247004	0.154794	2.996199	
187000	3.484355	4	0.248632	0.248632	0.248632	2.967236	0.500237	0.500237	0.248632	0.161401	2.967236	
188000	4.879083	4	0.239134	0.239134	0.239134	2.941341	0.509848	0.509848	0.239134	0.177710	2.941341	
189000	5.485361	5	0.269311	0.269311	0.257881	3.257781	0.462491	0.462491	0.257881	0.235346	3.257781	
190000	3.902382	4	0.250387	0.250387	0.250387	2.547360	0.396314	0.396314	0.237819	0.237819	2.547360	
191000	3.599802	4	0.238284	0.236180	0.238284	2.820643	0.455183	0.455183	0.236180	0.236180	2.820643	
192000	3.562733	3	0.232972	0.232972	0.232972	2.634610	0.518324	0.518324	0.232972	0.232972	2.634610	
193000	2.837667	5	0.237743	0.237743	0.237743	2.243465	0.482590	0.508979	0.237743	0.150872	2.243465	
194000	3.846898	6	0.259820	0.262017	0.223890	2.125593	0.559246	0.551919	0.259820	0.223890	2.125593	
195000	4.334579	5	0.218323	0.248049	0.248049	2.637751	0.411534	0.480268	0.248049	0.218323	2.637751	
196000	6.409844	4	0.247157	0.247157	0.247157	2.510194	0.460066	0.460066	0.247157	0.138630	2.510194	
197000	2.615885	5	0.238894	0.238894	0.238894	2.705382	0.383493	0.473335	0.238894	0.159542	2.705382	
198000	3.679012	3	0.255641	0.255641	0.255641	2.784424	0.449228	0.449228	0.255641	0.255641	2.784424	
199000	4.127009	5	0.242767	0.230651	0.242767	2.376292	0.487193	0.534630	0.230651	0.230651	2.376292	
200000	3.324283	3	0.237082	0.237082	0.237082	2.206237	0.556494	0.556494	0.237082	0.237082	2.206237	
201000	4.881055	6	0.288585	0.288585	0.221067	2.137138	0.444371	0.444371	0.265650	0.165975	2.137138	
202000	2.281580	3	0.238548	0.238548	0.238548	2.917289	0.366332	0.366332	0.238548	0.238548	2.917289	
203000	3.747631	4	0.249044	0.249044	0.249044	2.239733	0.520819	0.520819	0.249044	0.172457	2.239733	
204000	2.288610	4	0.245238	0.245238	0.245238	2.381170	0.483246	0.491722	0.245238	0.245238	2.381170	
205000	3.721093	4	0.261124	0.261124	0.261124	2.710340	0.494252	0.495808	0.261124	0.261124	2.710340	
206000	2.789327	4	0.244110	0.244110	0.244110	2.264810	0.452386	0.456437	0.244110	0.244110	2.264810	
207000	2.646786	4	0.244199	0.244199	0.244199	2.889061	0.415344	0.489635	0.244199	0.244199	2.889061	
208000	5.082805	4	0.254514	0.254514	0.222626	2.773644	0.481895	0.481895	0.222626	0.222626	2.773644	
209000	1.832270	5	0.247191	0.258424	0.258424	2.016822	0.464269	0.464269	0.258424	0.146585	2.016822	
210000	3.858602	4	0.239353	0.239353	0.239353	2.737554	0.448730	0.448730	0.220607	0.220607	2.737554	
211000	4.573793	5	0.268459	0.268459	0.268459	2.262904	0.423759	0.491677	0.268459	0.155825	2.262904	
212000	6.824099	7	0.252131	0.260317	0.237400	2.557094	0.394202	0.543387	0.237400	0.190187	2.557094	
213000	2.440108	4	0.265374	0.265374	0.265374	2.401340	0.509169	0.509169	0.229321	0.229321	2.401340	
214000	3.354286	6	0.253404	0.257704	0.257704	2.502945	0.376138	0.610905	0.257704	0.217129	2.502945	
215000	2.433721	3	0.242062	0.242062	0.242062	2.743754	0.386877	0.386877	0.242062	0.242062	2.743754	
216000	2.368550	5	0.262473	0.262473	0.262473	3.229802	0.440540	0.621649	0.262473	0.215447	3.229802	
217000	6.360786	5	0.219069	0.240505	0.240505	2.947796	0.501592	0.501592	0.231614	0.219069	2.947796	
218000	2.955004	3	0.240955	0.240955	0.240955	2.824605	0.429796	0.429796	0.240955	0.240955	2.824605	
219000	3.152421	4	0.253744	0.253744	0.253744	2.536283	0.449726	0.449726	0.253744	0.224196	2.536283	
220000	4.009390	5	0.250597	0.250597	0.253178	2.145415	0.452857	0.597166	0.250597	0.250597	2.145415	
221000	6.565088	5	0.274585	0.274585	0.274585	2.938699	0.378018	0.487452	0.229877	0.229877	2.938699	
222000	3.872592	4	0.256954	0.256954	0.256954	2.180755	0.374366	0.531960	0.256954	0.256954	2.180755	
223000	2.293356	3	0.248647	0.248647	0.248647	2.281522	0.499779	0.499779	0.248647	0.248647	2.281522	
224000	5.758781	7	0.240172	0.242639	0.240172	2.640281	0.403948	0.478407	0.240172	0.245591	1.929935	
225000	4.544520	3	0.234337	0.234337	0.234337	1.977271	0.514397	0.514397	0.234337	0.234337	1.977271	
226000	3.695729	4	0.242513	0.242513	0.242513	2.867107	0.459138	0.459138	0.242513	0.178624	2.867107	
227000	1.982717	3	0.249874	0.249874	0.249874	2.923088	0.420441	0.420441	0.249874	0.249874	2.923088	
228000	5.139370	4	0.233998	0.233998	0.233998	2.725382	0.390135	0.438190	0.233998	0.233998	2.725382	
229000	4.676926	4	0.223907	0.223907	0.223907	2.744097	0.338159	0.485525	0.223907	0.223907	2.744097	
230000	2.746021	7	0.242480	0.240230	0.251791	2.633139	0.417359	0.466063	0.240230	0.199564	2.633139	
231000	3.598317	5	0.262148	0.262148	0.262148	2.538430	0.407689	0.573743	0.262148	0.194750	2.538430	
232000	3.780117	3	0.245743	0.245743	0.245743	2.714524	0.487919	0.487919	0.245743	0.245743	2.714524	
233000	4.124664	6	0.235126	0.228471	0.235126	2.391057	0.465970	0.491241	0.228471	0.210503	2.391057	
234000	2.090672	4	0.232835	0.232835	0.232835	2.117360	0.573019	0.522468	0.232835	0.232835	2.117360	
235000	5.425531	3	0.234402	0.234402	0.234402	2.901385	0.467173	0.467173	0.234402	0.234402	2.901385	
236000	6.339138	4	0.242136	0.242136	0.255745	2.228048	0.447275	0.447275	0.255745	0.242136	2.228048	
237000	4.435444	4	0.238959	0.238959	0.238959	1.831484	0.427978	0.427978	0.238959	0.158801	1.831484	
238000	5.404245	4	0.243608	0.243608	0.243608	2.279025	0.388189	0.737640	0.243608	0.243608	2.279025	
239000	2.119901	4	0.234453	0.258144	0.234453	2.838280	0.492844	0.492844	0.234453	0.234453	2.838280	
240000	4.889344	6	0.257931	0.243509	0.243509	1.885411	0.372143	0.422536	0.243509	0.223736	1.885411	
241000	7.265669	3	0.238211	0.238211	0.238211	2.755198	0.453386	0.453386	0.238211	0.238211	2.755198	
242000	5.457748	4	0.248091	0.248091	0.248091	2.172137	0.414166	0.488072	0.248091	0.248091	2.172137	
243000	4.451242	3	0.248952	0.248952	0.248952	2.532356	0.248952	0.395538	0.248952	0.248952	2.532356	
244000	4.517333	4	0.244860	0.244860	0.244860	3.236703	0.460576	0.460576	0.244860	0.244860	1.952883	
245000	4.820094	3	0.239718	0.239718	0.239718	2.967182	0.491173	0.491173	0.239718	0.239718	2.967182	
246000	2.868162	3	0.242971	0.242971	0.242971	2.702747	0.394191	0.394191	0.242971	0.242971	2.702747	
