Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
17000	1.030977	3	0.239340	0.239340	0.239340	2.194364	0.525157	0.525157	0.239340	0.239340	2.194364	
18000	0.845110	4	0.251535	0.251535	0.251535	2.331679	0.490842	0.490842	0.251535	0.163597	2.331679	
19000	0.863780	4	0.263934	0.263934	0.263934	2.264224	0.386846	0.636546	0.263934	0.263934	2.264224	
20000	1.554716	4	0.249494	0.249494	0.249494	2.354551	0.506925	0.506925	0.249494	0.249494	1.784991	
21000	0.902055	3	0.247340	0.247340	0.247340	2.219749	0.504464	0.504464	0.247340	0.247340	2.219749	
22000	3.367130	5	0.274284	0.274284	0.274284	2.204352	0.395005	0.462267	0.274284	0.181033	2.204352	
23000	1.983398	5	0.251556	0.247441	0.251556	2.023415	0.401254	0.492238	0.251556	0.247441	2.023415	
24000	3.418473	6	0.260055	0.234286	0.234286	2.134343	0.416374	0.732301	0.234286	0.189890	2.134343	
25000	0.867544	3	0.241962	0.241962	0.241962	2.948573	0.468767	0.468767	0.241962	0.241962	2.948573	
26000	2.285287	5	0.258127	0.258127	0.258127	1.729687	0.463800	0.463800	0.258127	0.192976	2.387827	
27000	3.187194	5	0.256270	0.256270	0.256270	2.398391	0.446035	0.486267	0.216002	0.216002	2.398391	
28000	0.570294	4	0.235096	0.235096	0.235096	2.764116	0.437624	0.437624	0.235096	0.154376	2.764116	
29000	2.914075	5	0.231827	0.231827	0.231827	2.276624	0.346334	0.410202	0.231827	0.214238	2.276624	
30000	1.883883	4	0.245214	0.245214	0.245214	2.026700	0.466606	0.466606	0.224617	0.224617	2.026700	
31000	1.001259	4	0.240208	0.240208	0.240208	2.364699	0.487867	0.487867	0.240208	0.214606	2.364699	
32000	5.500353	5	0.260606	0.260606	0.260606	2.504510	0.451193	0.522934	0.260606	0.182274	2.504510	
33000	1.630084	3	0.254031	0.254031	0.254031	2.304700	0.499042	0.499042	0.254031	0.254031	2.304700	
34000	4.735664	5	0.246828	0.271222	0.246828	2.005097	0.477150	0.477150	0.246828	0.235858	2.005097	
35000	3.129571	3	0.246529	0.246529	0.246529	1.976777	0.505184	0.505184	0.246529	0.246529	1.976777	
36000	1.939091	5	0.243788	0.265645	0.265645	2.898350	0.470010	0.470010	0.265645	0.201376	2.898350	
37000	3.905465	6	0.256720	0.268585	0.267512	2.044883	0.519384	0.519384	0.256720	0.180368	2.044883	
38000	1.715014	5	0.240596	0.261620	0.261620	2.528775	0.533044	0.533044	0.261620	0.214967	2.528775	
39000	1.460012	4	0.246933	0.246933	0.246933	2.479565	0.469576	0.469576	0.246933	0.180997	2.479565	
40000	1.212476	3	0.252914	0.252914	0.252914	2.167454	0.444738	0.444738	0.252914	0.252914	2.167454	
41000	2.060006	5	0.263167	0.254053	0.254053	2.483178	0.526758	0.526758	0.263167	0.226892	2.483178	
42000	1.719503	4	0.264079	0.311302	0.264079	2.666818	0.434314	0.434314	0.264079	0.264079	2.666818	
43000	1.244441	3	0.245266	0.245266	0.245266	2.275540	0.469605	0.469605	0.245266	0.245266	2.275540	
44000	6.115857	5	0.256830	0.263816	0.256830	2.541611	0.465269	0.465269	0.256830	0.141992	2.541611	
45000	1.244430	3	0.251791	0.251791	0.251791	1.805078	0.434209	0.434209	0.251791	0.251791	1.805078	
46000	3.314053	3	0.244167	0.244167	0.244167	2.505963	0.497033	0.497033	0.244167	0.244167	2.505963	
47000	1.385136	5	0.272370	0.272370	0.272370	1.954845	0.358575	0.475121	0.272370	0.147916	1.954845	
48000	0.917460	3	0.248370	0.248370	0.248370	2.950392	0.516320	0.516320	0.248370	0.248370	2.950392	
49000	1.415756	4	0.234260	0.234260	0.234260	1.928525	0.509975	0.541144	0.234260	0.234260	1.928525	
50000	1.471938	4	0.273948	0.273948	0.273948	2.505715	0.378105	0.378105	0.273948	0.240956	2.505715	
51000	2.806028	5	0.245540	0.245540	0.274143	2.654093	0.493953	0.493953	0.245540	0.185659	2.654093	
52000	2.494128	4	0.240226	0.240226	0.240226	2.341401	0.439863	0.619308	0.240226	0.240226	2.341401	
53000	0.403516	3	0.251835	0.251835	0.251835	2.827397	0.442101	0.442101	0.251835	0.251835	2.827397	
54000	3.157357	5	0.262170	0.262170	0.262170	2.450105	0.411808	0.487146	0.262170	0.171305	2.450105	
55000	0.641184	3	0.244456	0.244456	0.244456	2.171559	0.476608	0.476608	0.244456	0.244456	2.171559	
56000	1.683620	3	0.245346	0.245346	0.245346	2.464287	0.475008	0.475008	0.245346	0.245346	2.464287	
57000	1.215158	3	0.249651	0.249651	0.249651	2.611269	0.501992	0.501992	0.249651	0.249651	2.611269	
58000	1.853689	3	0.250582	0.250582	0.250582	2.041765	0.429242	0.429242	0.250582	0.250582	2.041765	
59000	3.154001	6	0.271724	0.271724	0.254941	2.371679	0.366399	0.504414	0.254941	0.222151	2.371679	
60000	1.878680	4	0.261575	0.261575	0.252970	2.565609	0.438485	0.438485	0.252970	0.252970	2.565609	
61000	2.623941	5	0.250175	0.288039	0.250175	1.783087	0.365519	0.422570	0.250175	0.250175	1.783087	
62000	2.284540	3	0.269380	0.269380	0.269380	2.471730	0.403888	0.403888	0.269380	0.269380	2.471730	
63000	1.151781	3	0.252563	0.252563	0.252563	2.503873	0.430294	0.430294	0.252563	0.252563	2.503873	
64000	3.243729	5	0.232926	0.259842	0.259842	3.393674	0.429575	0.429575	0.232926	0.175959	3.393674	
65000	1.358917	3	0.254302	0.254302	0.254302	2.540977	0.507546	0.507546	0.254302	0.254302	2.540977	
66000	2.967241	3	0.255242	0.255242	0.255242	2.399560	0.471667	0.471667	0.255242	0.255242	2.399560	
67000	1.236278	4	0.233343	0.233343	0.233343	2.262922	0.544645	0.544645	0.233331	0.233343	2.262922	
68000	1.664353	3	0.247422	0.247422	0.247422	2.544153	0.557401	0.557401	0.247422	0.247422	2.544153	
69000	1.813810	4	0.232808	0.232808	0.232808	2.087507	0.671136	0.625233	0.232808	0.232808	2.087507	
70000	2.894178	5	0.248513	0.248513	0.248513	2.277430	0.492581	0.492581	0.220891	0.198851	2.277430	
71000	1.993044	4	0.236509	0.236509	0.236509	2.526342	0.470746	0.569047	0.236509	0.236509	2.526342	
72000	2.271159	4	0.246025	0.246025	0.246025	2.123522	0.464675	0.464675	0.246025	0.187953	2.123522	
73000	3.821895	7	0.257193	0.257193	0.262432	2.889353	0.469601	0.520663	0.282794	0.149293	2.889353	
74000	0.559886	3	0.246334	0.246334	0.246334	2.647376	0.394067	0.394067	0.246334	0.246334	2.647376	
75000	2.174522	4	0.250486	0.269616	0.250486	2.057557	0.490622	0.490622	0.250486	0.250486	2.057557	
76000	1.305741	4	0.242132	0.242132	0.242132	2.669380	0.443866	0.443866	0.242132	0.139963	2.669380	
77000	2.024206	4	0.270634	0.270634	0.270634	1.471470	0.374957	0.453352	0.270634	0.270634	1.471470	
78000	0.836715	3	0.248800	0.248800	0.248800	2.674904	0.425672	0.425672	0.248800	0.248800	2.674904	
79000	1.373665	3	0.249340	0.249340	0.249340	2.479516	0.444211	0.444211	0.249340	0.249340	2.479516	
80000	0.994881	3	0.244021	0.244021	0.244021	2.947191	0.484340	0.484340	0.244021	0.244021	2.947191	
81000	2.362340	3	0.254366	0.254366	0.254366	2.508302	0.462861	0.462861	0.254366	0.254366	2.508302	
82000	0.486528	3	0.244668	0.244668	0.244668	2.196454	0.456073	0.456073	0.244668	0.244668	2.196454	
83000	0.662007	3	0.252182	0.252182	0.252182	2.607485	0.457604	0.457604	0.252182	0.252182	2.607485	
84000	5.849849	5	0.231923	0.238026	0.231923	2.087348	0.418822	0.418822	0.231923	0.185778	2.087348	
85000	2.188580	5	0.254796	0.254796	0.254796	2.508051	0.488508	0.500241	0.254796	0.136252	2.508051	
86000	2.962518	5	0.255449	0.255449	0.247488	2.865169	0.531057	0.531057	0.255449	0.203422	2.865169	
87000	1.115250	4	0.237256	0.269704	0.237256	2.726390	0.349681	0.349681	0.269704	0.237256	2.726390	
88000	2.560781	4	0.215777	0.215777	0.287218	2.725240	0.438847	0.438847	0.215777	0.215777	2.725240	
89000	1.014382	3	0.246283	0.246283	0.246283	2.548920	0.408838	0.408838	0.246283	0.246283	2.548920	
90000	2.166880	3	0.241388	0.241388	0.241388	2.711911	0.535657	0.535657	0.241388	0.241388	2.711911	
91000	0.926205	3	0.245122	0.245122	0.245122	2.679012	0.397762	0.397762	0.245122	0.245122	2.679012	
92000	0.767262	4	0.233702	0.233702	0.233702	1.981764	0.453226	0.453226	0.233702	0.233702	2.420888	
93000	1.179218	3	0.248962	0.248962	0.248962	2.537050	0.457546	0.457546	0.248962	0.248962	2.537050	
94000	2.107216	4	0.229674	0.259039	0.259039	1.833235	0.400760	0.400760	0.259039	0.229674	1.833235	
95000	2.310839	5	0.242866	0.242866	0.242866	2.339138	0.360678	0.559881	0.242866	0.163404	2.339138	
96000	0.672224	3	0.246484	0.246484	0.246484	2.424468	0.418734	0.418734	0.246484	0.246484	2.424468	
97000	2.078688	5	0.271060	0.236251	0.236251	2.514198	0.446557	0.446557	0.236251	0.207836	2.514198	
98000	2.096669	3	0.250539	0.250539	0.250539	2.794539	0.480451	0.480451	0.250539	0.250539	2.794539	
99000	1.763946	3	0.248890	0.248890	0.248890	2.554298	0.477057	0.477057	0.248890	0.248890	2.554298	
100000	3.141348	7	0.210732	0.269185	0.268057	1.956006	0.419911	0.417034	0.230005	0.230005	1.956006	
101000	1.938333	5	0.253900	0.253900	0.253900	2.825662	0.390331	0.691798	0.253900	0.171230	2.825662	
102000	1.447450	4	0.234509	0.242343	0.234509	2.639831	0.575682	0.575682	0.234509	0.234509	2.639831	
103000	3.012048	3	0.239568	0.239568	0.239568	2.652061	0.484080	0.484080	0.239568	0.239568	2.652061	
104000	1.315788	3	0.245930	0.245930	0.245930	1.896607	0.435585	0.435585	0.245930	0.245930	1.896607	
105000	1.509101	4	0.227477	0.246273	0.246273	2.657991	0.455025	0.455025	0.246273	0.227477	2.657991	
106000	3.588076	3	0.247455	0.247455	0.247455	2.454780	0.641476	0.641476	0.247455	0.247455	2.454780	
107000	4.139190	4	0.237557	0.237557	0.237557	2.155717	0.480480	0.480480	0.237557	0.146901	2.155717	
108000	4.322071	5	0.241784	0.241784	0.241784	2.576855	0.423541	0.423541	0.253346	0.225424	2.576855	
109000	0.350995	3	0.244092	0.244092	0.244092	2.502268	0.439211	0.439211	0.244092	0.244092	2.502268	
110000	2.566675	4	0.237645	0.237645	0.237645	1.785081	0.529081	0.529081	0.295017	0.237645	1.785081	
111000	0.724129	3	0.238073	0.238073	0.238073	3.177401	0.509250	0.509250	0.238073	0.238073	3.177401	
112000	3.124048	4	0.231690	0.231690	0.231690	3.128761	0.502034	0.525666	0.231690	0.231690	3.128761	
113000	1.136039	4	0.243243	0.243243	0.243243	3.038451	0.515847	0.515847	0.212840	0.212840	3.038451	
114000	1.746341	3	0.244558	0.244558	0.244558	2.896662	0.461578	0.461578	0.244558	0.244558	2.896662	
115000	0.854708	4	0.246226	0.246226	0.246226	2.945914	0.358627	0.554126	0.246226	0.246226	2.945914	
116000	1.531957	4	0.238446	0.238446	0.238446	2.346235	0.429316	0.429316	0.238446	0.161427	2.346235	
117000	0.713074	4	0.253581	0.253581	0.253581	2.335707	0.449920	0.494208	0.253581	0.253581	2.335707	
118000	2.625029	5	0.248192	0.248192	0.248192	1.950395	0.480854	0.510542	0.248192	0.261282	1.950395	
119000	1.673364	5	0.244246	0.244246	0.244246	2.662120	0.391233	0.506081	0.244246	0.155962	2.662120	
120000	1.447947	3	0.250578	0.250578	0.250578	2.248981	0.467626	0.467626	0.250578	0.250578	2.248981	
121000	0.877181	3	0.253068	0.253068	0.253068	2.142236	0.445524	0.445524	0.253068	0.253068	2.142236	
122000	5.310778	5	0.235614	0.235614	0.235614	2.758015	0.353608	0.485423	0.235614	0.164343	2.758015	
123000	2.238028	3	0.246257	0.246257	0.246257	2.557598	0.468131	0.468131	0.246257	0.246257	2.557598	
124000	1.615771	4	0.227636	0.227636	0.227636	2.045692	0.361828	0.361828	0.227636	0.175369	2.045692	
125000	0.893074	3	0.231795	0.231795	0.231795	2.755549	0.365028	0.365028	0.231795	0.231795	2.755549	
126000	1.953541	4	0.248042	0.248042	0.248042	2.800717	0.414663	0.475023	0.248042	0.248042	2.800717	
127000	3.634666	5	0.213189	0.232245	0.232245	2.607881	0.551052	0.551052	0.232245	0.179102	2.607881	
128000	3.545761	3	0.235962	0.235962	0.235962	2.969003	0.500613	0.500613	0.235962	0.235962	2.969003	
129000	1.623125	3	0.231293	0.231293	0.231293	2.650123	0.463384	0.463384	0.231293	0.231293	2.650123	
130000	1.212538	4	0.236316	0.260366	0.260366	2.505079	0.529302	0.529302	0.236316	0.236316	2.505079	
131000	2.195423	4	0.242425	0.234115	0.242425	2.717496	0.410791	0.410791	0.234115	0.242425	2.717496	
132000	0.955680	4	0.243407	0.243407	0.243407	2.659959	0.494606	0.494606	0.243407	0.243407	2.347098	
133000	1.702717	3	0.253282	0.253282	0.253282	2.625786	0.372336	0.372336	0.253282	0.253282	2.625786	
134000	1.586491	3	0.258368	0.258368	0.258368	2.501123	0.387774	0.387774	0.258368	0.258368	2.501123	
135000	1.675278	5	0.230181	0.230181	0.230181	2.633946	0.377054	0.597598	0.230181	0.191332	2.633946	
136000	1.493202	3	0.268941	0.268941	0.268941	2.273732	0.503284	0.503284	0.268941	0.268941	2.273732	
137000	1.715129	4	0.252233	0.252233	0.252233	2.783258	0.509099	0.517838	0.252233	0.252233	2.783258	
138000	3.738797	5	0.253108	0.264055	0.253108	2.666852	0.454031	0.454031	0.228418	0.228418	2.666852	
139000	1.263347	4	0.254953	0.254953	0.254953	3.155766	0.347848	0.434439	0.254953	0.254953	3.155766	
140000	1.490353	3	0.261394	0.261394	0.261394	2.710015	0.510220	0.510220	0.261394	0.261394	2.710015	
141000	1.594799	3	0.230778	0.230778	0.230778	2.261830	0.513464	0.513464	0.230778	0.230778	2.261830	
142000	3.609640	5	0.247769	0.247769	0.247769	2.215974	0.466120	0.471401	0.247769	0.148885	2.215974	
143000	2.477665	4	0.244599	0.244599	0.226527	2.146885	0.531759	0.531759	0.226527	0.226527	2.146885	
144000	1.852472	5	0.260791	0.260791	0.228445	3.274794	0.494462	0.494462	0.228445	0.161089	3.274794	
145000	5.912477	4	0.242392	0.242392	0.242392	1.962970	0.434459	0.589190	0.242392	0.242392	1.962970	
146000	1.414221	3	0.234193	0.234193	0.234193	3.005498	0.525575	0.525575	0.234193	0.234193	3.005498	
147000	1.323633	3	0.250072	0.250072	0.250072	3.122400	0.491728	0.491728	0.250072	0.250072	3.122400	
148000	3.988813	4	0.238708	0.238708	0.238708	2.945426	0.429208	0.429208	0.238708	0.137432	2.945426	
149000	0.939769	3	0.244733	0.244733	0.244733	2.933986	0.505497	0.505497	0.244733	0.244733	2.933986	
150000	1.822956	5	0.249441	0.249441	0.249441	2.240000	0.389860	0.661870	0.249441	0.125132	2.240000	
151000	4.861218	4	0.258990	0.258990	0.258990	2.719383	0.451575	0.607344	0.258990	0.258990	2.719383	
152000	1.475830	4	0.239066	0.239066	0.239066	2.613674	0.480363	0.480363	0.220092	0.220092	2.613674	
153000	2.092815	3	0.234083	0.234083	0.234083	2.885234	0.506632	0.506632	0.234083	0.234083	2.885234	
154000	1.592120	4	0.241981	0.241981	0.241981	2.301589	0.443681	0.443681	0.241981	0.181403	2.301589	
155000	2.613374	3	0.232330	0.232330	0.232330	2.662174	0.490292	0.490292	0.232330	0.232330	2.662174	
156000	2.888735	4	0.248500	0.248500	0.248500	1.842528	0.452430	0.452430	0.248500	0.145488	1.842528	
157000	3.012489	3	0.241202	0.241202	0.241202	3.024360	0.458260	0.458260	0.241202	0.241202	3.024360	
158000	2.926689	6	0.229903	0.244872	0.222214	3.194011	0.407206	0.506402	0.222214	0.222214	3.194011	
159000	4.366092	4	0.227198	0.280866	0.227198	2.555173	0.508176	0.508176	0.280866	0.227198	2.555173	
160000	2.524016	4	0.230241	0.230241	0.230241	2.443401	0.419531	0.656948	0.230241	0.230241	2.443401	
161000	1.260193	4	0.244742	0.244742	0.244742	2.490578	0.472937	0.472937	0.244742	0.244742	2.531539	
162000	3.580335	4	0.236460	0.236460	0.236460	2.533660	0.528886	0.528886	0.236460	0.187954	2.533660	
163000	1.176579	3	0.228087	0.228087	0.228087	2.772509	0.608952	0.608952	0.228087	0.228087	2.772509	
164000	2.200184	4	0.240394	0.240394	0.240394	2.807693	0.460242	0.460242	0.240394	0.134086	2.807693	
165000	5.532711	5	0.238475	0.238475	0.238475	2.342782	0.367340	0.726885	0.238475	0.139317	2.342782	
166000	0.484602	3	0.245506	0.245506	0.245506	2.933530	0.588195	0.588195	0.245506	0.245506	2.933530	
167000	4.805755	5	0.247149	0.247149	0.247149	1.941542	0.477183	0.573988	0.247149	0.161151	1.941542	
168000	0.895040	3	0.247254	0.247254	0.247254	2.069306	0.432304	0.432304	0.247254	0.247254	2.069306	
169000	1.254966	4	0.262826	0.262826	0.262826	2.678361	0.548578	0.548578	0.262826	0.224492	2.678361	
170000	1.795779	4	0.252128	0.252128	0.252128	2.197215	0.483574	0.483574	0.252128	0.158662	2.197215	
171000	3.389096	5	0.238848	0.238848	0.238848	2.580421	0.505927	0.588725	0.238848	0.177147	2.580421	
172000	3.690125	4	0.237312	0.237312	0.237312	2.395832	0.374064	0.528506	0.237312	0.237312	2.395832	
173000	7.633129	5	0.248380	0.248380	0.248380	3.012006	0.388681	0.388681	0.242546	0.164492	3.012006	
174000	1.220667	3	0.237118	0.237118	0.237118	2.601613	0.418817	0.418817	0.237118	0.237118	2.601613	
175000	2.425213	4	0.249885	0.249885	0.249885	2.607788	0.615367	0.615367	0.249885	0.173298	2.607788	
176000	3.453731	5	0.205987	0.239485	0.239485	2.472647	0.469301	0.469301	0.253037	0.205987	2.472647	
177000	3.078759	6	0.248104	0.248104	0.248104	1.861284	0.401037	0.590539	0.248104	0.121165	2.130660	
178000	3.055407	4	0.227471	0.227471	0.227471	2.368260	0.426623	0.615471	0.227471	0.227471	2.368260	
179000	2.304343	4	0.243538	0.243538	0.243538	3.026120	0.508701	0.508701	0.243538	0.166613	3.026120	
180000	5.020882	5	0.243274	0.260389	0.243274	2.633235	0.467427	0.495042	0.243274	0.243274	2.633235	
181000	4.037481	4	0.243889	0.243889	0.243889	2.967991	0.500077	0.500077	0.243889	0.131708	2.967991	
182000	2.528164	4	0.231851	0.231851	0.231851	2.753986	0.444102	0.444102	0.231851	0.204286	2.753986	
183000	1.915001	5	0.261971	0.261971	0.231174	2.968482	0.494543	0.494543	0.231174	0.154948	2.968482	
184000	1.674910	4	0.231980	0.231980	0.231980	2.618194	0.377088	0.377088	0.231980	0.166818	2.618194	
185000	1.797785	4	0.247958	0.247958	0.247958	2.506889	0.470388	0.548896	0.247958	0.247958	2.506889	
186000	4.907072	4	0.253252	0.253252	0.253252	2.460588	0.445298	0.466733	0.253252	0.253252	2.460588	
187000	1.520155	3	0.229386	0.229386	0.229386	2.670983	0.586550	0.586550	0.229386	0.229386	2.670983	
188000	1.640919	4	0.220672	0.220672	0.220672	2.835715	0.466931	0.466931	0.220672	0.172630	2.835715	
189000	1.064129	5	0.246212	0.227424	0.246212	2.976988	0.455090	0.455090	0.246212	0.225333	2.976988	
190000	1.077188	5	0.242408	0.256429	0.242408	2.668439	0.374896	0.374896	0.256429	0.232380	2.668439	
191000	0.842731	6	0.256679	0.255954	0.255954	2.537680	0.611888	0.493112	0.255954	0.142121	2.537680	
192000	1.348365	4	0.240603	0.240603	0.240603	2.706653	0.508201	0.519089	0.240603	0.240603	2.706653	
193000	3.169660	5	0.249043	0.255515	0.249043	2.738624	0.315899	0.350019	0.255515	0.255515	2.738624	
194000	0.341605	3	0.231505	0.231505	0.231505	3.063795	0.496771	0.496771	0.231505	0.231505	3.063795	
195000	0.994986	3	0.257727	0.257727	0.257727	2.605028	0.515998	0.515998	0.257727	0.257727	2.605028	
196000	1.835568	3	0.235207	0.235207	0.235207	2.276668	0.559480	0.559480	0.235207	0.235207	2.276668	
197000	0.845399	3	0.230753	0.230753	0.230753	2.892150	0.530817	0.530817	0.230753	0.230753	2.892150	
198000	1.192296	4	0.235487	0.235487	0.235487	2.926422	0.459220	0.459220	0.235487	0.186077	2.926422	
199000	1.763436	3	0.237495	0.237495	0.237495	2.383920	0.502498	0.502498	0.237495	0.237495	2.383920	
200000	0.961697	5	0.237267	0.237267	0.241622	1.891140	0.407587	0.704906	0.237267	0.237267	1.891140	
201000	0.609552	4	0.231945	0.231945	0.231945	2.958552	0.476676	0.476676	0.231945	0.207293	2.958552	
202000	0.214128	5	0.229209	0.229209	0.229209	2.720702	0.468572	0.587200	0.229209	0.170451	2.720702	
203000	3.288893	4	0.239400	0.239400	0.239400	2.768166	0.403008	0.425401	0.239400	0.239400	2.768166	
204000	0.916124	3	0.255574	0.255574	0.255574	3.009210	0.431905	0.431905	0.255574	0.255574	3.009210	
205000	3.529747	3	0.234654	0.234654	0.234654	2.290847	0.533552	0.533552	0.234654	0.234654	2.290847	
206000	2.023878	4	0.255195	0.255195	0.215593	2.592101	0.499692	0.499692	0.215593	0.215593	2.592101	
207000	2.390965	4	0.261996	0.261996	0.261996	2.709923	0.429297	0.429297	0.224480	0.224480	2.709923	
208000	1.903918	4	0.241458	0.241458	0.241458	3.040992	0.427556	0.427556	0.241458	0.192176	3.040992	
209000	2.521074	3	0.250924	0.250924	0.250924	2.481728	0.373600	0.373600	0.250924	0.250924	2.481728	
210000	1.104735	3	0.258154	0.258154	0.258154	2.408841	0.492113	0.492113	0.258154	0.258154	2.408841	
211000	1.233850	3	0.239927	0.239927	0.239927	2.566610	0.432297	0.432297	0.239927	0.239927	2.566610	
212000	0.790921	3	0.234139	0.234139	0.234139	2.523740	0.467866	0.467866	0.234139	0.234139	2.523740	
213000	1.443089	5	0.236912	0.253080	0.253080	2.906857	0.508923	0.508923	0.253080	0.170281	2.906857	
214000	3.729807	5	0.232505	0.261399	0.232505	2.171211	0.510153	0.510153	0.232505	0.194972	2.171211	
215000	2.085088	4	0.230149	0.230149	0.230149	3.360371	0.453529	0.516905	0.230149	0.230149	3.360371	
216000	1.267452	5	0.266057	0.266057	0.239621	2.952112	0.459630	0.459630	0.203629	0.203629	2.952112	
217000	3.366137	4	0.245671	0.245671	0.245671	2.877732	0.432735	0.432735	0.245671	0.206271	2.877732	
218000	5.408318	4	0.257857	0.257857	0.257857	2.381321	0.517506	0.517506	0.218678	0.218678	2.381321	
219000	1.305032	5	0.230193	0.230193	0.230193	2.545971	0.410857	0.602885	0.230193	0.166455	2.545971	
220000	1.982754	4	0.240130	0.247855	0.240130	2.390936	0.395503	0.395503	0.240130	0.240130	2.390936	
221000	2.392205	5	0.234258	0.234258	0.234258	2.122056	0.502901	0.536811	0.234258	0.134405	2.122056	
222000	2.592011	4	0.233871	0.233871	0.276121	2.420491	0.569872	0.569872	0.233871	0.233871	2.420491	
223000	0.803005	3	0.257193	0.257193	0.257193	2.464618	0.407933	0.407933	0.257193	0.257193	2.464618	
224000	1.869448	3	0.241309	0.241309	0.241309	2.900777	0.517449	0.517449	0.241309	0.241309	2.900777	
225000	2.947830	5	0.261799	0.261799	0.240826	2.810924	0.547905	0.547905	0.240826	0.173393	2.810924	
226000	3.435299	3	0.253623	0.253623	0.253623	2.668890	0.489760	0.489760	0.253623	0.253623	2.668890	
227000	4.712075	5	0.236031	0.236031	0.244819	3.018255	0.384797	0.744343	0.236031	0.236031	3.018255	
228000	0.739459	4	0.255755	0.255755	0.255755	2.666917	0.491452	0.491452	0.255755	0.124933	2.666917	
229000	2.112908	5	0.244687	0.244687	0.244687	1.955719	0.465768	0.613201	0.244687	0.159506	1.955719	
230000	2.535593	3	0.227116	0.227116	0.227116	3.094207	0.472788	0.472788	0.227116	0.227116	3.094207	
231000	0.476551	3	0.266286	0.266286	0.266286	2.471024	0.512381	0.512381	0.266286	0.266286	2.471024	
232000	1.375863	4	0.238685	0.238685	0.238685	2.615735	0.592985	0.592985	0.238685	0.199164	2.615735	
233000	0.488312	3	0.240004	0.240004	0.240004	2.321260	0.467279	0.467279	0.240004	0.240004	2.321260	
234000	5.328301	3	0.235769	0.235769	0.235769	2.200898	0.445247	0.445247	0.235769	0.235769	2.200898	
235000	3.243258	4	0.244411	0.244411	0.244411	1.988400	0.426716	0.499199	0.244411	0.244411	1.988400	
236000	0.671463	3	0.249408	0.249408	0.249408	2.877181	0.487110	0.487110	0.249408	0.249408	2.877181	
237000	2.169897	4	0.241609	0.241609	0.241609	2.470902	0.477727	0.477727	0.241609	0.137438	2.470902	
238000	3.649005	4	0.240979	0.240979	0.214259	2.428831	0.512016	0.512016	0.214259	0.214259	2.428831	
239000	2.065187	4	0.237883	0.237883	0.237883	2.080706	0.425125	0.425125	0.237883	0.177099	2.080706	
240000	1.375785	3	0.249553	0.249553	0.249553	2.695171	0.502093	0.502093	0.249553	0.249553	2.695171	
241000	0.889253	4	0.256336	0.256336	0.256336	2.286994	0.534836	0.534836	0.256336	0.207716	2.286994	
242000	1.670029	3	0.238969	0.238969	0.238969	2.038941	0.524674	0.524674	0.238969	0.238969	2.038941	
243000	2.949456	5	0.262542	0.236183	0.262542	2.548651	0.350832	0.355492	0.236183	0.236183	2.548651	
244000	3.065747	4	0.219015	0.273192	0.219015	2.488867	0.504928	0.504928	0.219015	0.219015	2.488867	
245000	1.647283	5	0.246530	0.222585	0.246882	2.646514	0.537771	0.537771	0.222585	0.222585	2.646514	
246000	1.386162	4	0.245697	0.245697	0.245697	1.869574	0.352252	0.403597	0.245697	0.245697	1.869574	
