Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
98000	5.227694	2	6.955487	6.955487	6.955487	47.817696	6.955487	6.955487	6.955487	6.955487	47.817696	
99000	7.331906	2	7.117787	7.117787	7.117787	46.365541	7.117787	7.117787	7.117787	7.117787	46.365541	
100000	7.573090	2	7.474417	7.474417	7.474417	47.228718	7.474417	7.474417	7.474417	7.474417	47.228718	
101000	8.904231	2	7.442076	7.442076	7.442076	47.262455	7.442076	7.442076	7.442076	7.442076	47.262455	
102000	4.184604	2	7.101350	7.101350	7.101350	48.371647	7.101350	7.101350	7.101350	7.101350	48.371647	
103000	6.883922	2	7.313688	7.313688	7.313688	46.679899	7.313688	7.313688	7.313688	7.313688	46.679899	
104000	5.494520	2	7.552924	7.552924	7.552924	48.237451	7.552924	7.552924	7.552924	7.552924	48.237451	
105000	9.548626	2	7.645121	7.645121	7.645121	45.586747	7.645121	7.645121	7.645121	7.645121	45.586747	
106000	5.123033	2	7.737077	7.737077	7.737077	46.882977	7.737077	7.737077	7.737077	7.737077	46.882977	
107000	8.523423	2	7.107152	7.107152	7.107152	46.369589	7.107152	7.107152	7.107152	7.107152	46.369589	
108000	7.834792	2	6.859635	6.859635	6.859635	45.408574	6.859635	6.859635	6.859635	6.859635	45.408574	
109000	6.574380	2	6.845657	6.845657	6.845657	46.863208	6.845657	6.845657	6.845657	6.845657	46.863208	
110000	8.621216	2	6.984835	6.984835	6.984835	45.640363	6.984835	6.984835	6.984835	6.984835	45.640363	
111000	6.137844	2	7.281842	7.281842	7.281842	45.586741	7.281842	7.281842	7.281842	7.281842	45.586741	
112000	7.840930	2	7.175488	7.175488	7.175488	46.958000	7.175488	7.175488	7.175488	7.175488	46.958000	
113000	7.462852	2	7.328682	7.328682	7.328682	46.235751	7.328682	7.328682	7.328682	7.328682	46.235751	
114000	7.033037	2	7.402583	7.402583	7.402583	49.375989	7.402583	7.402583	7.402583	7.402583	49.375989	
115000	5.863325	2	7.040177	7.040177	7.040177	45.850203	7.040177	7.040177	7.040177	7.040177	45.850203	
116000	6.374110	2	7.394778	7.394778	7.394778	45.631093	7.394778	7.394778	7.394778	7.394778	45.631093	
117000	6.995754	2	7.304808	7.304808	7.304808	46.797183	7.304808	7.304808	7.304808	7.304808	46.797183	
118000	8.398108	2	7.322059	7.322059	7.322059	46.228359	7.322059	7.322059	7.322059	7.322059	46.228359	
119000	6.847938	2	6.954461	6.954461	6.954461	46.446132	6.954461	6.954461	6.954461	6.954461	46.446132	
120000	6.768133	2	7.323053	7.323053	7.323053	49.060692	7.323053	7.323053	7.323053	7.323053	49.060692	
121000	6.645984	2	7.139052	7.139052	7.139052	46.396790	7.139052	7.139052	7.139052	7.139052	46.396790	
122000	6.838579	2	7.286002	7.286002	7.286002	46.645745	7.286002	7.286002	7.286002	7.286002	46.645745	
123000	7.556111	2	7.225085	7.225085	7.225085	44.623420	7.225085	7.225085	7.225085	7.225085	44.623420	
124000	5.456270	2	8.198206	8.198206	8.198206	47.059739	8.198206	8.198206	8.198206	8.198206	47.059739	
125000	7.791118	2	7.406239	7.406239	7.406239	47.072317	7.406239	7.406239	7.406239	7.406239	47.072317	
126000	7.467445	2	7.069655	7.069655	7.069655	44.881601	7.069655	7.069655	7.069655	7.069655	44.881601	
127000	5.037405	2	7.277184	7.277184	7.277184	47.295043	7.277184	7.277184	7.277184	7.277184	47.295043	
128000	6.979969	2	6.970254	6.970254	6.970254	47.593264	6.970254	6.970254	6.970254	6.970254	47.593264	
129000	6.753651	2	8.100627	8.100627	8.100627	46.431866	8.100627	8.100627	8.100627	8.100627	46.431866	
130000	6.424509	2	7.115151	7.115151	7.115151	45.513783	7.115151	7.115151	7.115151	7.115151	45.513783	
131000	7.408542	2	7.167088	7.167088	7.167088	47.550999	7.167088	7.167088	7.167088	7.167088	47.550999	
132000	6.428883	2	7.289592	7.289592	7.289592	47.727338	7.289592	7.289592	7.289592	7.289592	47.727338	
133000	8.448093	2	7.453656	7.453656	7.453656	47.423931	7.453656	7.453656	7.453656	7.453656	47.423931	
134000	6.638408	2	6.842093	6.842093	6.842093	46.139700	6.842093	6.842093	6.842093	6.842093	46.139700	
135000	5.613594	2	6.936741	6.936741	6.936741	49.143734	6.936741	6.936741	6.936741	6.936741	49.143734	
136000	6.112331	2	7.288976	7.288976	7.288976	47.159863	7.288976	7.288976	7.288976	7.288976	47.159863	
137000	7.427321	2	7.420744	7.420744	7.420744	47.430488	7.420744	7.420744	7.420744	7.420744	47.430488	
138000	7.449270	2	7.096729	7.096729	7.096729	46.912829	7.096729	7.096729	7.096729	7.096729	46.912829	
139000	6.394223	2	7.715657	7.715657	7.715657	47.046234	7.715657	7.715657	7.715657	7.715657	47.046234	
140000	7.698623	2	7.684336	7.684336	7.684336	47.778077	7.684336	7.684336	7.684336	7.684336	47.778077	
141000	8.369851	2	7.236353	7.236353	7.236353	48.146843	7.236353	7.236353	7.236353	7.236353	48.146843	
142000	6.386180	2	7.529137	7.529137	7.529137	47.668180	7.529137	7.529137	7.529137	7.529137	47.668180	
143000	6.191455	2	7.109976	7.109976	7.109976	48.394858	7.109976	7.109976	7.109976	7.109976	48.394858	
144000	7.314522	2	6.902236	6.902236	6.902236	46.024707	6.902236	6.902236	6.902236	6.902236	46.024707	
145000	6.490021	2	6.821707	6.821707	6.821707	45.915033	6.821707	6.821707	6.821707	6.821707	45.915033	
146000	8.349769	2	7.604409	7.604409	7.604409	46.724643	7.604409	7.604409	7.604409	7.604409	46.724643	
147000	5.843041	2	7.057298	7.057298	7.057298	46.383486	7.057298	7.057298	7.057298	7.057298	46.383486	
148000	8.219939	2	7.158118	7.158118	7.158118	47.064505	7.158118	7.158118	7.158118	7.158118	47.064505	
149000	7.706745	2	7.021958	7.021958	7.021958	47.447025	7.021958	7.021958	7.021958	7.021958	47.447025	
150000	7.412243	2	7.230202	7.230202	7.230202	45.418663	7.230202	7.230202	7.230202	7.230202	45.418663	
151000	6.275397	2	7.690776	7.690776	7.690776	46.633592	7.690776	7.690776	7.690776	7.690776	46.633592	
152000	6.223975	2	7.307064	7.307064	7.307064	46.125852	7.307064	7.307064	7.307064	7.307064	46.125852	
153000	10.775227	2	7.256950	7.256950	7.256950	45.646410	7.256950	7.256950	7.256950	7.256950	45.646410	
154000	6.081479	2	7.340782	7.340782	7.340782	45.019252	7.340782	7.340782	7.340782	7.340782	45.019252	
155000	6.515510	2	7.231535	7.231535	7.231535	48.838432	7.231535	7.231535	7.231535	7.231535	48.838432	
156000	6.745540	2	7.014870	7.014870	7.014870	47.941161	7.014870	7.014870	7.014870	7.014870	47.941161	
157000	8.043252	2	7.675958	7.675958	7.675958	46.818594	7.675958	7.675958	7.675958	7.675958	46.818594	
158000	7.911783	2	8.273383	8.273383	8.273383	45.399767	8.273383	8.273383	8.273383	8.273383	45.399767	
159000	6.705108	2	7.997172	7.997172	7.997172	47.239812	7.997172	7.997172	7.997172	7.997172	47.239812	
160000	5.430724	2	7.215278	7.215278	7.215278	45.724110	7.215278	7.215278	7.215278	7.215278	45.724110	
161000	3.629385	2	7.517393	7.517393	7.517393	47.366311	7.517393	7.517393	7.517393	7.517393	47.366311	
162000	5.941678	2	7.691510	7.691510	7.691510	48.243200	7.691510	7.691510	7.691510	7.691510	48.243200	
163000	6.078370	2	7.514474	7.514474	7.514474	45.770206	7.514474	7.514474	7.514474	7.514474	45.770206	
164000	5.889107	2	7.526577	7.526577	7.526577	48.317279	7.526577	7.526577	7.526577	7.526577	48.317279	
165000	7.816567	2	7.863904	7.863904	7.863904	49.038293	7.863904	7.863904	7.863904	7.863904	49.038293	
166000	6.573323	2	7.556434	7.556434	7.556434	48.002007	7.556434	7.556434	7.556434	7.556434	48.002007	
167000	10.469288	2	7.157853	7.157853	7.157853	47.326825	7.157853	7.157853	7.157853	7.157853	47.326825	
168000	7.770020	2	7.007751	7.007751	7.007751	47.488240	7.007751	7.007751	7.007751	7.007751	47.488240	
169000	7.595037	2	7.733040	7.733040	7.733040	47.950534	7.733040	7.733040	7.733040	7.733040	47.950534	
170000	6.856070	2	7.721977	7.721977	7.721977	48.594485	7.721977	7.721977	7.721977	7.721977	48.594485	
171000	6.899775	2	7.399580	7.399580	7.399580	46.020161	7.399580	7.399580	7.399580	7.399580	46.020161	
172000	8.515477	2	7.579087	7.579087	7.579087	46.406451	7.579087	7.579087	7.579087	7.579087	46.406451	
173000	6.910001	2	7.875096	7.875096	7.875096	47.331733	7.875096	7.875096	7.875096	7.875096	47.331733	
174000	8.378224	2	7.389280	7.389280	7.389280	47.453064	7.389280	7.389280	7.389280	7.389280	47.453064	
175000	5.144843	2	7.332115	7.332115	7.332115	47.863936	7.332115	7.332115	7.332115	7.332115	47.863936	
176000	7.648257	2	7.837970	7.837970	7.837970	47.800406	7.837970	7.837970	7.837970	7.837970	47.800406	
177000	5.285081	2	7.442035	7.442035	7.442035	47.100711	7.442035	7.442035	7.442035	7.442035	47.100711	
178000	6.762152	2	8.225724	8.225724	8.225724	46.257325	8.225724	8.225724	8.225724	8.225724	46.257325	
179000	5.072515	2	8.124331	8.124331	8.124331	46.894482	8.124331	8.124331	8.124331	8.124331	46.894482	
180000	4.723421	2	7.799399	7.799399	7.799399	46.860695	7.799399	7.799399	7.799399	7.799399	46.860695	
181000	7.184197	2	7.148507	7.148507	7.148507	48.799674	7.148507	7.148507	7.148507	7.148507	48.799674	
182000	8.551029	2	7.249537	7.249537	7.249537	50.219483	7.249537	7.249537	7.249537	7.249537	50.219483	
183000	7.893441	2	7.425208	7.425208	7.425208	49.514035	7.425208	7.425208	7.425208	7.425208	49.514035	
184000	8.361014	2	7.505330	7.505330	7.505330	49.274263	7.505330	7.505330	7.505330	7.505330	49.274263	
185000	8.723781	2	6.908647	6.908647	6.908647	48.303283	6.908647	6.908647	6.908647	6.908647	48.303283	
186000	4.931757	2	7.129451	7.129451	7.129451	47.962982	7.129451	7.129451	7.129451	7.129451	47.962982	
187000	6.635064	2	7.447765	7.447765	7.447765	48.529774	7.447765	7.447765	7.447765	7.447765	48.529774	
188000	8.041658	2	7.868873	7.868873	7.868873	47.300385	7.868873	7.868873	7.868873	7.868873	47.300385	
189000	8.298985	2	7.567883	7.567883	7.567883	48.486161	7.567883	7.567883	7.567883	7.567883	48.486161	
190000	7.878412	2	8.032731	8.032731	8.032731	47.421810	8.032731	8.032731	8.032731	8.032731	47.421810	
191000	8.397962	2	7.744419	7.744419	7.744419	48.675059	7.744419	7.744419	7.744419	7.744419	48.675059	
192000	8.523591	2	7.954400	7.954400	7.954400	49.867352	7.954400	7.954400	7.954400	7.954400	49.867352	
193000	4.281535	2	7.256795	7.256795	7.256795	47.786725	7.256795	7.256795	7.256795	7.256795	47.786725	
194000	9.212916	2	7.565152	7.565152	7.565152	48.609709	7.565152	7.565152	7.565152	7.565152	48.609709	
195000	8.031508	2	7.291831	7.291831	7.291831	47.819065	7.291831	7.291831	7.291831	7.291831	47.819065	
196000	7.217719	2	7.894656	7.894656	7.894656	48.021772	7.894656	7.894656	7.894656	7.894656	48.021772	
197000	7.266328	2	7.997560	7.997560	7.997560	48.729181	7.997560	7.997560	7.997560	7.997560	48.729181	
198000	7.283350	2	7.508346	7.508346	7.508346	48.414197	7.508346	7.508346	7.508346	7.508346	48.414197	
199000	5.956209	2	7.417694	7.417694	7.417694	47.061150	7.417694	7.417694	7.417694	7.417694	47.061150	
200000	5.623437	2	7.344948	7.344948	7.344948	47.518944	7.344948	7.344948	7.344948	7.344948	47.518944	
201000	6.747206	2	8.108923	8.108923	8.108923	47.602565	8.108923	8.108923	8.108923	8.108923	47.602565	
202000	5.363897	2	7.521233	7.521233	7.521233	45.694998	7.521233	7.521233	7.521233	7.521233	45.694998	
203000	5.459087	2	7.753374	7.753374	7.753374	48.229164	7.753374	7.753374	7.753374	7.753374	48.229164	
204000	6.046592	2	7.932208	7.932208	7.932208	49.004680	7.932208	7.932208	7.932208	7.932208	49.004680	
205000	6.716843	2	7.481489	7.481489	7.481489	49.912442	7.481489	7.481489	7.481489	7.481489	49.912442	
206000	6.656176	2	7.716588	7.716588	7.716588	48.217529	7.716588	7.716588	7.716588	7.716588	48.217529	
207000	5.579919	2	7.825310	7.825310	7.825310	49.509496	7.825310	7.825310	7.825310	7.825310	49.509496	
208000	5.618195	2	7.167095	7.167095	7.167095	48.885814	7.167095	7.167095	7.167095	7.167095	48.885814	
209000	7.135743	2	6.961485	6.961485	6.961485	49.650470	6.961485	6.961485	6.961485	6.961485	49.650470	
210000	7.832399	2	8.021098	8.021098	8.021098	50.026524	8.021098	8.021098	8.021098	8.021098	50.026524	
211000	5.679305	2	7.294981	7.294981	7.294981	48.792792	7.294981	7.294981	7.294981	7.294981	48.792792	
212000	8.746978	2	7.344326	7.344326	7.344326	48.297847	7.344326	7.344326	7.344326	7.344326	48.297847	
213000	8.247758	2	7.308163	7.308163	7.308163	46.893359	7.308163	7.308163	7.308163	7.308163	46.893359	
214000	7.299419	2	7.998103	7.998103	7.998103	47.346996	7.998103	7.998103	7.998103	7.998103	47.346996	
215000	6.504760	2	8.134141	8.134141	8.134141	46.856973	8.134141	8.134141	8.134141	8.134141	46.856973	
216000	5.054538	2	7.732603	7.732603	7.732603	47.857258	7.732603	7.732603	7.732603	7.732603	47.857258	
217000	7.269438	2	7.493211	7.493211	7.493211	49.014782	7.493211	7.493211	7.493211	7.493211	49.014782	
218000	5.150134	2	8.147167	8.147167	8.147167	48.648006	8.147167	8.147167	8.147167	8.147167	48.648006	
219000	8.121533	2	7.548637	7.548637	7.548637	48.285025	7.548637	7.548637	7.548637	7.548637	48.285025	
220000	7.072316	2	8.089943	8.089943	8.089943	49.163968	8.089943	8.089943	8.089943	8.089943	49.163968	
221000	7.645570	2	7.322203	7.322203	7.322203	46.588137	7.322203	7.322203	7.322203	7.322203	46.588137	
222000	8.174360	2	7.529110	7.529110	7.529110	50.719670	7.529110	7.529110	7.529110	7.529110	50.719670	
223000	7.005348	2	7.602372	7.602372	7.602372	49.685253	7.602372	7.602372	7.602372	7.602372	49.685253	
224000	6.962188	2	7.491697	7.491697	7.491697	47.301725	7.491697	7.491697	7.491697	7.491697	47.301725	
225000	5.582136	2	7.494990	7.494990	7.494990	49.575547	7.494990	7.494990	7.494990	7.494990	49.575547	
226000	7.032434	2	7.355806	7.355806	7.355806	48.377062	7.355806	7.355806	7.355806	7.355806	48.377062	
227000	6.174358	2	8.216529	8.216529	8.216529	47.818292	8.216529	8.216529	8.216529	8.216529	47.818292	
228000	7.154947	2	7.712245	7.712245	7.712245	47.747164	7.712245	7.712245	7.712245	7.712245	47.747164	
229000	9.849611	2	7.335583	7.335583	7.335583	46.612529	7.335583	7.335583	7.335583	7.335583	46.612529	
230000	8.218030	2	7.579350	7.579350	7.579350	48.152638	7.579350	7.579350	7.579350	7.579350	48.152638	
231000	6.207735	2	7.508382	7.508382	7.508382	47.469445	7.508382	7.508382	7.508382	7.508382	47.469445	
232000	7.107155	2	7.678484	7.678484	7.678484	50.640883	7.678484	7.678484	7.678484	7.678484	50.640883	
233000	8.514118	2	7.484295	7.484295	7.484295	48.280037	7.484295	7.484295	7.484295	7.484295	48.280037	
234000	5.827590	2	7.685276	7.685276	7.685276	49.081679	7.685276	7.685276	7.685276	7.685276	49.081679	
235000	6.172358	2	7.404672	7.404672	7.404672	48.682164	7.404672	7.404672	7.404672	7.404672	48.682164	
236000	5.922153	2	7.562723	7.562723	7.562723	48.719570	7.562723	7.562723	7.562723	7.562723	48.719570	
237000	8.363830	2	7.545898	7.545898	7.545898	49.532454	7.545898	7.545898	7.545898	7.545898	49.532454	
238000	5.849925	2	8.085324	8.085324	8.085324	49.331445	8.085324	8.085324	8.085324	8.085324	49.331445	
239000	4.914501	2	8.180840	8.180840	8.180840	48.026161	8.180840	8.180840	8.180840	8.180840	48.026161	
240000	7.372405	2	8.192899	8.192899	8.192899	48.484917	8.192899	8.192899	8.192899	8.192899	48.484917	
241000	7.371402	2	7.836396	7.836396	7.836396	49.639081	7.836396	7.836396	7.836396	7.836396	49.639081	
242000	7.439225	2	7.392352	7.392352	7.392352	49.784069	7.392352	7.392352	7.392352	7.392352	49.784069	
243000	6.704601	2	8.250561	8.250561	8.250561	46.774211	8.250561	8.250561	8.250561	8.250561	46.774211	
244000	7.205468	2	8.022321	8.022321	8.022321	48.567731	8.022321	8.022321	8.022321	8.022321	48.567731	
245000	8.135420	2	7.574062	7.574062	7.574062	48.396159	7.574062	7.574062	7.574062	7.574062	48.396159	
246000	8.561425	2	8.026089	8.026089	8.026089	48.000990	8.026089	8.026089	8.026089	8.026089	48.000990	
247000	6.475194	2	7.898721	7.898721	7.898721	47.077181	7.898721	7.898721	7.898721	7.898721	47.077181	
