Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
100000	6.748402	5	0.257714	0.257714	0.257714	3.381147	0.435653	0.435653	0.242845	0.242845	1.998328	
101000	6.634493	3	0.252200	0.252200	0.252200	2.394022	0.460476	0.460476	0.252200	0.252200	2.394022	
102000	7.869184	4	0.237915	0.239903	0.239903	1.938219	0.473973	0.473973	0.239903	0.239903	1.938219	
103000	8.025340	4	0.254387	0.254387	0.254387	1.947407	0.417805	0.417805	0.254387	0.254387	1.816890	
104000	7.366744	6	0.216517	0.266646	0.266646	2.553930	0.489510	0.491910	0.266646	0.193985	2.553930	
105000	10.623460	5	0.245716	0.245716	0.245716	2.104287	0.365303	0.467595	0.245716	0.170383	2.104287	
106000	7.971829	4	0.241093	0.241093	0.241093	2.636243	0.424853	0.453272	0.241093	0.241093	2.636243	
107000	6.742932	5	0.256672	0.230030	0.256672	2.452640	0.512712	0.581078	0.230030	0.230030	2.452640	
108000	7.343993	5	0.246183	0.246183	0.246183	2.219256	0.347220	0.692723	0.246183	0.165547	2.219256	
109000	9.843519	3	0.232069	0.232069	0.232069	2.682254	0.613091	0.613091	0.232069	0.232069	2.682254	
110000	6.056665	4	0.240056	0.240056	0.240056	2.230113	0.487945	0.487945	0.240056	0.222270	2.230113	
111000	6.806421	3	0.255243	0.255243	0.255243	2.478354	0.444674	0.444674	0.255243	0.255243	2.478354	
112000	7.353170	6	0.290169	0.239893	0.239893	2.510336	0.496903	0.618725	0.218535	0.218535	2.510336	
113000	6.157829	5	0.244716	0.246978	0.244716	2.182746	0.477636	0.477636	0.244716	0.169819	2.182746	
114000	6.752498	4	0.242859	0.242859	0.259409	2.264558	0.539595	0.539595	0.242859	0.242859	2.264558	
115000	8.365225	4	0.269746	0.253734	0.253734	2.847970	0.592982	0.592982	0.253734	0.253734	2.847970	
116000	5.697349	4	0.240708	0.240708	0.240708	2.477467	0.372126	0.699114	0.240708	0.240708	2.477467	
117000	5.810784	5	0.247454	0.247454	0.247454	2.765359	0.440531	0.588242	0.247454	0.191791	2.765359	
118000	9.465461	4	0.236288	0.236288	0.236288	2.667876	0.397651	0.705265	0.236288	0.236288	2.667876	
119000	6.508162	4	0.245189	0.245189	0.245189	2.690623	0.448851	0.574353	0.245189	0.245189	2.690623	
120000	7.279975	4	0.252545	0.254566	0.252545	3.507788	0.448593	0.448593	0.252545	0.252545	3.507788	
121000	8.873606	3	0.230416	0.230416	0.230416	2.794499	0.530649	0.530649	0.230416	0.230416	2.794499	
122000	7.010061	4	0.258390	0.258390	0.258390	3.053981	0.305343	0.581094	0.258390	0.258390	3.053981	
123000	6.834562	3	0.238001	0.238001	0.238001	2.302940	0.509433	0.509433	0.238001	0.238001	2.302940	
124000	5.611374	5	0.264167	0.264167	0.250239	2.654252	0.426832	0.426832	0.250239	0.184992	2.654252	
125000	8.455379	6	0.266757	0.266757	0.266757	2.648251	0.417583	0.542327	0.234393	0.157447	2.648251	
126000	9.408111	6	0.251701	0.251701	0.257662	2.189620	0.575229	0.532959	0.251701	0.204870	2.189620	
127000	7.264295	4	0.240436	0.242795	0.242795	1.794743	0.432345	0.432345	0.240436	0.242795	1.794743	
128000	7.308496	5	0.246402	0.255399	0.246402	2.220442	0.530015	0.530015	0.246402	0.214600	2.220442	
129000	8.340238	6	0.245026	0.261896	0.261896	2.703788	0.416601	0.562907	0.261896	0.198087	2.703788	
130000	8.634205	4	0.250816	0.250816	0.250816	3.145301	0.289629	0.589547	0.250816	0.250816	3.145301	
131000	8.436144	5	0.253243	0.253243	0.253243	3.678434	0.612222	0.579017	0.259316	0.253243	3.678434	
132000	5.316403	3	0.248214	0.248214	0.248214	2.839904	0.614697	0.614697	0.248214	0.248214	2.839904	
133000	7.600772	4	0.267119	0.267119	0.267119	2.871432	0.451559	0.488870	0.267119	0.267119	2.871432	
134000	9.235822	4	0.251769	0.247528	0.251769	3.370760	0.533742	0.533742	0.247528	0.247528	3.370760	
135000	7.247908	3	0.251118	0.251118	0.251118	3.108223	0.475605	0.475605	0.251118	0.251118	3.108223	
136000	5.460884	5	0.273472	0.245283	0.245283	2.749313	0.474445	0.474445	0.245283	0.155757	2.749313	
137000	8.361723	3	0.237914	0.237914	0.237914	2.831884	0.422925	0.422925	0.237914	0.237914	2.831884	
138000	6.610162	3	0.247783	0.247783	0.247783	3.200849	0.407569	0.407569	0.247783	0.247783	3.200849	
139000	5.799528	4	0.267842	0.267842	0.267842	1.935863	0.533150	0.533150	0.267842	0.171218	1.935863	
140000	8.868557	6	0.254826	0.261199	0.261199	3.298983	0.449623	0.449623	0.231821	0.145155	3.298983	
141000	7.875197	6	0.231586	0.281351	0.225287	2.454542	0.411336	0.458559	0.231586	0.225287	2.454542	
142000	9.383769	5	0.249628	0.249628	0.249628	2.856238	0.416521	0.416521	0.255563	0.249628	2.125728	
143000	7.348334	3	0.249756	0.249756	0.249756	1.910345	0.522161	0.522161	0.249756	0.249756	1.910345	
144000	7.938945	4	0.246756	0.246756	0.275469	2.990955	0.572434	0.572434	0.246756	0.246756	2.990955	
145000	7.557965	4	0.254771	0.254771	0.254771	2.476575	0.601233	0.601233	0.254771	0.195645	2.476575	
146000	5.809971	3	0.254880	0.254880	0.254880	2.086487	0.402352	0.402352	0.254880	0.254880	2.086487	
147000	7.264407	4	0.248513	0.248513	0.248513	2.853019	0.519897	0.519897	0.248513	0.175091	2.853019	
148000	8.281628	3	0.251470	0.251470	0.251470	2.345499	0.405609	0.405609	0.251470	0.251470	2.345499	
149000	7.758706	4	0.258597	0.258597	0.258597	3.094751	0.462147	0.462147	0.258597	0.155213	3.094751	
150000	5.919806	5	0.245602	0.251618	0.245602	2.681996	0.482951	0.482951	0.245602	0.227757	2.681996	
151000	7.852311	5	0.249594	0.249594	0.249594	2.469405	0.430475	0.470537	0.249594	0.226351	2.469405	
152000	7.400592	4	0.244666	0.244666	0.244666	2.869836	0.433459	0.520886	0.244666	0.244666	2.869836	
153000	9.355759	4	0.245555	0.245555	0.245555	2.810827	0.423137	0.479883	0.245555	0.245555	2.810827	
154000	6.982402	4	0.248593	0.248593	0.248593	2.959761	0.478841	0.478841	0.214603	0.214603	2.959761	
155000	10.221093	5	0.257986	0.257986	0.257986	1.822801	0.461052	0.622531	0.257986	0.133187	1.822801	
156000	7.869969	4	0.245974	0.245974	0.245974	2.452139	0.519247	0.519247	0.227118	0.245974	2.452139	
157000	9.328926	6	0.248344	0.248344	0.248344	2.807157	0.421486	0.520256	0.248344	0.160151	2.558748	
158000	8.291309	6	0.279996	0.279147	0.231746	2.963139	0.521512	0.521512	0.232363	0.231746	2.963139	
159000	8.779062	5	0.253068	0.253068	0.253068	2.977447	0.362598	0.500893	0.253068	0.242406	2.977447	
160000	7.649234	5	0.276113	0.276113	0.219172	2.893238	0.499766	0.496372	0.219172	0.219172	2.893238	
161000	5.958199	4	0.257174	0.257174	0.257174	3.140983	0.519701	0.490487	0.257174	0.257174	3.140983	
162000	6.082248	4	0.255529	0.255529	0.255529	1.938437	0.440661	0.440661	0.247907	0.247907	1.938437	
163000	8.078499	3	0.249373	0.249373	0.249373	2.531833	0.488545	0.488545	0.249373	0.249373	2.531833	
164000	4.892072	3	0.237912	0.237912	0.237912	2.358120	0.398928	0.398928	0.237912	0.237912	2.358120	
165000	8.436720	5	0.253284	0.253284	0.253284	2.741433	0.454419	0.490113	0.253284	0.245564	2.741433	
166000	7.160823	3	0.243426	0.243426	0.243426	2.638523	0.484514	0.484514	0.243426	0.243426	2.638523	
167000	7.242074	5	0.233215	0.233215	0.233215	2.737173	0.421230	0.551062	0.233215	0.218084	2.737173	
168000	6.094727	3	0.249700	0.249700	0.249700	3.076637	0.607304	0.607304	0.249700	0.249700	3.076637	
169000	5.849632	5	0.256638	0.258642	0.256638	1.890209	0.469989	0.469989	0.256638	0.167575	1.890209	
170000	9.638764	5	0.262461	0.262461	0.262461	3.150179	0.521865	0.521865	0.206905	0.188891	3.150179	
171000	9.047105	6	0.245778	0.259226	0.259226	3.100531	0.495072	0.534541	0.251733	0.251733	3.100531	
172000	9.671841	4	0.253430	0.253430	0.253430	2.790917	0.505143	0.610564	0.253430	0.253430	2.790917	
173000	5.862605	3	0.256764	0.256764	0.256764	3.002774	0.396592	0.396592	0.256764	0.256764	3.002774	
174000	8.328857	6	0.239196	0.256523	0.256523	3.568070	0.379786	0.539946	0.242013	0.242013	3.568070	
175000	8.887672	4	0.219106	0.269471	0.219106	2.722320	0.506699	0.506699	0.219106	0.219106	2.722320	
176000	8.218445	4	0.241141	0.237859	0.241141	2.303743	0.513753	0.513753	0.241141	0.241141	2.303743	
177000	8.882542	5	0.220215	0.232548	0.232548	3.005164	0.548357	0.548357	0.232548	0.146631	3.005164	
178000	3.897558	3	0.236931	0.236931	0.236931	2.007620	0.479510	0.479510	0.236931	0.236931	2.007620	
179000	8.155375	4	0.258733	0.258733	0.258733	2.725116	0.412764	0.603727	0.258733	0.258733	2.725116	
180000	7.252598	4	0.248102	0.248102	0.248102	2.623171	0.427186	0.535363	0.248102	0.248102	2.623171	
181000	6.881810	4	0.240743	0.240743	0.240743	2.684940	0.546109	0.546109	0.240743	0.240743	2.295935	
182000	4.927772	5	0.235304	0.235304	0.235304	2.334436	0.548139	0.548139	0.283350	0.181378	2.334436	
183000	9.903590	5	0.241513	0.241513	0.227414	2.671503	0.627976	0.612966	0.227414	0.227414	2.671503	
184000	9.140169	4	0.245910	0.245910	0.245910	2.339992	0.518827	0.518827	0.245910	0.157251	2.339992	
185000	8.790547	5	0.227344	0.252194	0.252194	2.822986	0.452125	0.680605	0.227344	0.227344	2.822986	
186000	6.862764	4	0.238710	0.238710	0.238710	2.858441	0.483036	0.483036	0.238710	0.193400	2.858441	
187000	9.832148	5	0.260522	0.260522	0.260522	2.287361	0.359973	0.522522	0.215726	0.215726	2.287361	
188000	6.339137	3	0.239772	0.239772	0.239772	2.008530	0.386172	0.386172	0.239772	0.239772	2.008530	
189000	6.396755	6	0.232765	0.223307	0.232765	2.146887	0.454558	0.454558	0.233920	0.163002	2.146887	
190000	8.530405	4	0.252692	0.252692	0.252692	2.669187	0.476230	0.476230	0.230315	0.230315	2.669187	
191000	8.936421	3	0.239513	0.239513	0.239513	2.551564	0.477766	0.477766	0.239513	0.239513	2.551564	
192000	8.688590	5	0.236716	0.236716	0.236716	2.816193	0.527297	0.485428	0.252732	0.236716	2.816193	
193000	5.873175	3	0.236029	0.236029	0.236029	2.132150	0.525122	0.525122	0.236029	0.236029	2.132150	
194000	7.224470	4	0.228291	0.228291	0.228291	2.986161	0.385472	0.702693	0.228291	0.228291	2.986161	
195000	10.068933	5	0.243200	0.243200	0.243200	2.815838	0.407681	0.443402	0.243200	0.140675	2.815838	
196000	6.587436	4	0.269754	0.269754	0.226097	2.138173	0.502414	0.502414	0.269754	0.226097	2.138173	
197000	6.139413	4	0.251051	0.251051	0.251051	2.869430	0.425950	0.513209	0.251051	0.251051	2.869430	
198000	8.416328	3	0.246219	0.246219	0.246219	2.149466	0.499313	0.499313	0.246219	0.246219	2.149466	
199000	9.443780	5	0.240494	0.240494	0.240494	2.519836	0.472407	0.465061	0.240494	0.158053	2.519836	
200000	8.877647	4	0.267507	0.267507	0.267507	2.811497	0.504417	0.504417	0.267507	0.182710	2.811497	
201000	7.281660	5	0.252959	0.252959	0.252959	2.852599	0.364586	0.476600	0.252959	0.174460	2.852599	
202000	7.536243	4	0.257691	0.257691	0.257691	2.229152	0.488834	0.488834	0.257691	0.200778	2.229152	
203000	9.912915	4	0.242300	0.242300	0.242300	2.736409	0.518942	0.518942	0.242300	0.230154	2.736409	
204000	8.817505	5	0.250719	0.264650	0.250719	2.837201	0.377325	0.377325	0.250719	0.169301	2.837201	
205000	7.191894	3	0.248284	0.248284	0.248284	2.620217	0.473083	0.473083	0.248284	0.248284	2.620217	
206000	8.928959	5	0.248366	0.251048	0.251048	2.921405	0.412993	0.530783	0.248366	0.248366	2.921405	
207000	8.711849	7	0.225730	0.256916	0.256916	2.632125	0.300926	0.709035	0.220314	0.216240	2.632125	
208000	7.455194	5	0.239852	0.239852	0.255160	3.112471	0.461837	0.461837	0.239852	0.176745	3.112471	
209000	6.627822	4	0.238224	0.238224	0.238224	2.719035	0.336778	0.393885	0.238224	0.238224	2.719035	
210000	5.570340	6	0.250020	0.250020	0.250020	2.887319	0.442756	0.556131	0.215570	0.215570	2.919120	
211000	7.363978	3	0.240818	0.240818	0.240818	2.564137	0.572516	0.572516	0.240818	0.240818	2.564137	
212000	11.505759	5	0.291033	0.244705	0.244705	2.998758	0.525418	0.590041	0.244705	0.244705	2.998758	
213000	7.717031	5	0.253262	0.253262	0.239161	2.819669	0.457899	0.457899	0.239161	0.190336	2.819669	
214000	6.302537	4	0.260934	0.260934	0.260934	2.177471	0.458359	0.458359	0.260934	0.177386	2.177471	
215000	8.543045	4	0.244801	0.258161	0.258161	2.306056	0.485904	0.485904	0.258161	0.244801	2.306056	
216000	5.060909	3	0.259742	0.259742	0.259742	2.024938	0.518399	0.518399	0.259742	0.259742	2.024938	
217000	7.791744	3	0.255645	0.255645	0.255645	2.915380	0.571377	0.571377	0.255645	0.255645	2.915380	
218000	7.520084	5	0.262905	0.262905	0.262905	2.884272	0.443402	0.443402	0.262905	0.131108	2.487182	
219000	7.353991	4	0.248729	0.248729	0.248729	2.423025	0.432463	0.544999	0.248729	0.248729	2.423025	
220000	7.839520	4	0.214845	0.255199	0.255199	3.019696	0.408760	0.408760	0.255199	0.214845	3.019696	
221000	8.740046	3	0.244496	0.244496	0.244496	1.785952	0.511752	0.511752	0.244496	0.244496	1.785952	
222000	6.300736	4	0.240099	0.240099	0.240099	3.143352	0.528619	0.528619	0.240099	0.127942	3.143352	
223000	6.585582	3	0.266381	0.266381	0.266381	2.751236	0.450852	0.450852	0.266381	0.266381	2.751236	
224000	5.899896	4	0.251864	0.251864	0.251864	2.924534	0.582839	0.624782	0.251864	0.251864	2.924534	
225000	7.102009	4	0.221756	0.221756	0.221756	2.536469	0.592403	0.592403	0.221756	0.192152	2.536469	
226000	7.000021	4	0.238196	0.238196	0.238196	2.538634	0.482490	0.602551	0.238196	0.238196	2.538634	
227000	6.355972	3	0.249216	0.249216	0.249216	2.791988	0.478988	0.478988	0.249216	0.249216	2.791988	
228000	5.993061	6	0.259614	0.259614	0.259614	3.285656	0.437779	0.587799	0.246821	0.138928	3.285656	
229000	5.746708	4	0.258159	0.258159	0.258159	2.725077	0.539221	0.539221	0.258159	0.159959	2.725077	
230000	7.281137	4	0.228648	0.228648	0.228648	3.043276	0.350968	0.517849	0.228648	0.228648	3.043276	
231000	5.560079	3	0.239337	0.239337	0.239337	2.463573	0.456074	0.456074	0.239337	0.239337	2.463573	
232000	8.623620	4	0.240777	0.240777	0.240777	2.898817	0.470609	0.470609	0.240777	0.191375	2.898817	
233000	5.950497	4	0.241615	0.241615	0.241615	3.046036	0.410686	0.522816	0.241615	0.241615	3.046036	
234000	7.836567	3	0.225475	0.225475	0.225475	2.943254	0.457999	0.457999	0.225475	0.225475	2.943254	
235000	7.744779	4	0.260480	0.260480	0.260480	2.430405	0.431279	0.431279	0.260480	0.247510	2.430405	
236000	7.717066	3	0.238356	0.238356	0.238356	2.721841	0.484393	0.484393	0.238356	0.238356	2.721841	
237000	6.162824	4	0.239365	0.239365	0.239365	3.113484	0.492154	0.492154	0.239365	0.239365	2.370835	
238000	8.027587	4	0.239449	0.255479	0.255479	2.460357	0.408147	0.408147	0.239449	0.239449	2.460357	
239000	7.891433	4	0.243037	0.243037	0.243037	2.649894	0.410505	0.410505	0.251301	0.243037	2.649894	
240000	8.008128	4	0.238448	0.238448	0.238406	2.160756	0.479602	0.479602	0.238406	0.238448	2.160756	
241000	8.282265	4	0.244025	0.244025	0.271566	2.598271	0.458594	0.458594	0.244025	0.244025	2.598271	
242000	9.054048	4	0.229872	0.229872	0.229872	2.936633	0.518270	0.518270	0.229872	0.137393	2.936633	
243000	5.666123	4	0.246537	0.246537	0.246537	2.515056	0.374497	0.374497	0.246537	0.185508	2.515056	
244000	6.764290	4	0.234875	0.262981	0.262981	2.674796	0.400321	0.400321	0.262981	0.234875	2.674796	
245000	9.366597	6	0.246724	0.278458	0.278458	2.626445	0.402023	0.689611	0.229178	0.229178	2.626445	
246000	9.026770	4	0.257368	0.257368	0.257368	2.284477	0.447645	0.447645	0.228387	0.228387	2.284477	
