Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
12000	4.530322	3	0.395698	0.342180	0.084257	0.177865	0.395698	0.342180	0.084257	0.177865	0.248620	0.270486	0.181170	0.299724	0.382649	0.410095	0.054290	0.152965	0.248620	0.270486	0.181170	0.299724	0.248620	0.270486	0.181170	0.299724	0.382649	0.410095	0.054290	0.152965	0.248620	0.270486	0.181170	0.299724	0.382649	0.410095	0.054290	0.152965	
13000	3.815593	3	0.433271	0.313517	0.079390	0.173822	0.433271	0.313517	0.079390	0.173822	0.248620	0.270486	0.181170	0.299724	0.382649	0.410095	0.054290	0.152965	0.248620	0.270486	0.181170	0.299724	0.248620	0.270486	0.181170	0.299724	0.382649	0.410095	0.054290	0.152965	0.248620	0.270486	0.181170	0.299724	0.382649	0.410095	0.054290	0.152965	
14000	6.754025	3	0.382649	0.410095	0.054290	0.152965	0.382649	0.410095	0.054290	0.152965	0.171346	0.348716	0.152260	0.327678	0.382649	0.410095	0.054290	0.152965	0.250457	0.253550	0.215894	0.280099	0.250457	0.253550	0.215894	0.280099	0.382649	0.410095	0.054290	0.152965	0.171346	0.348716	0.152260	0.327678	0.382649	0.410095	0.054290	0.152965	
15000	6.131310	2	0.405546	0.386716	0.057639	0.150099	0.405546	0.386716	0.057639	0.150099	0.228321	0.258061	0.189987	0.323631	0.405546	0.386716	0.057639	0.150099	0.228321	0.258061	0.189987	0.323631	0.228321	0.258061	0.189987	0.323631	0.405546	0.386716	0.057639	0.150099	0.228321	0.258061	0.189987	0.323631	0.405546	0.386716	0.057639	0.150099	
16000	4.467745	2	0.405546	0.386716	0.057639	0.150099	0.405546	0.386716	0.057639	0.150099	0.252978	0.256299	0.195324	0.295399	0.405546	0.386716	0.057639	0.150099	0.252978	0.256299	0.195324	0.295399	0.252978	0.256299	0.195324	0.295399	0.405546	0.386716	0.057639	0.150099	0.252978	0.256299	0.195324	0.295399	0.405546	0.386716	0.057639	0.150099	
17000	5.465090	2	0.405546	0.386716	0.057639	0.150099	0.405546	0.386716	0.057639	0.150099	0.252531	0.265674	0.196886	0.284909	0.405546	0.386716	0.057639	0.150099	0.252531	0.265674	0.196886	0.284909	0.252531	0.265674	0.196886	0.284909	0.405546	0.386716	0.057639	0.150099	0.252531	0.265674	0.196886	0.284909	0.405546	0.386716	0.057639	0.150099	
18000	4.344564	2	0.405546	0.386716	0.057639	0.150099	0.405546	0.386716	0.057639	0.150099	0.247727	0.270715	0.200274	0.281283	0.405546	0.386716	0.057639	0.150099	0.247727	0.270715	0.200274	0.281283	0.247727	0.270715	0.200274	0.281283	0.405546	0.386716	0.057639	0.150099	0.247727	0.270715	0.200274	0.281283	0.405546	0.386716	0.057639	0.150099	
19000	5.693465	2	0.405546	0.386716	0.057639	0.150099	0.405546	0.386716	0.057639	0.150099	0.254843	0.262600	0.194877	0.287680	0.405546	0.386716	0.057639	0.150099	0.254843	0.262600	0.194877	0.287680	0.254843	0.262600	0.194877	0.287680	0.405546	0.386716	0.057639	0.150099	0.254843	0.262600	0.194877	0.287680	0.405546	0.386716	0.057639	0.150099	
20000	3.864423	3	0.405546	0.386716	0.057639	0.150099	0.405546	0.386716	0.057639	0.150099	0.095870	0.343949	0.155346	0.404835	0.405546	0.386716	0.057639	0.150099	0.275126	0.234434	0.201061	0.289379	0.275126	0.234434	0.201061	0.289379	0.405546	0.386716	0.057639	0.150099	0.095870	0.343949	0.155346	0.404835	0.405546	0.386716	0.057639	0.150099	
21000	8.097477	4	0.415473	0.316749	0.072866	0.194912	0.415473	0.316749	0.072866	0.194912	0.188080	0.265770	0.179283	0.366866	0.405546	0.386716	0.057639	0.150099	0.279765	0.154412	0.278230	0.287593	0.279765	0.154412	0.278230	0.287593	0.405546	0.386716	0.057639	0.150099	0.188080	0.265770	0.179283	0.366866	0.405546	0.386716	0.057639	0.150099	
22000	6.622370	3	0.415473	0.316749	0.072866	0.194912	0.415473	0.316749	0.072866	0.194912	0.261885	0.262959	0.175973	0.299183	0.405546	0.386716	0.057639	0.150099	0.261885	0.262959	0.175973	0.299183	0.261885	0.262959	0.175973	0.299183	0.405546	0.386716	0.057639	0.150099	0.261885	0.262959	0.175973	0.299183	0.405546	0.386716	0.057639	0.150099	
23000	4.075945	3	0.410563	0.312852	0.076336	0.200248	0.410563	0.312852	0.076336	0.200248	0.285195	0.255018	0.169287	0.290499	0.405546	0.386716	0.057639	0.150099	0.285195	0.255018	0.169287	0.290499	0.285195	0.255018	0.169287	0.290499	0.405546	0.386716	0.057639	0.150099	0.285195	0.255018	0.169287	0.290499	0.405546	0.386716	0.057639	0.150099	
24000	4.368662	4	0.383074	0.333968	0.071493	0.211466	0.383074	0.333968	0.071493	0.211466	0.294200	0.369735	0.087853	0.248212	0.374706	0.413532	0.055600	0.156162	0.269313	0.253344	0.181852	0.295491	0.269313	0.253344	0.181852	0.295491	0.374706	0.413532	0.055600	0.156162	0.269313	0.253344	0.181852	0.295491	0.374706	0.413532	0.055600	0.156162	
25000	5.501084	4	0.383074	0.333968	0.071493	0.211466	0.383074	0.333968	0.071493	0.211466	0.150818	0.372429	0.138901	0.337853	0.374706	0.413532	0.055600	0.156162	0.274161	0.267101	0.181385	0.277353	0.274161	0.267101	0.181385	0.277353	0.374706	0.413532	0.055600	0.156162	0.150818	0.372429	0.138901	0.337853	0.374706	0.413532	0.055600	0.156162	
26000	6.764742	3	0.382683	0.404596	0.052528	0.160193	0.382683	0.404596	0.052528	0.160193	0.182357	0.353596	0.139329	0.324718	0.382683	0.404596	0.052528	0.160193	0.268587	0.249878	0.201690	0.279845	0.268587	0.249878	0.201690	0.279845	0.382683	0.404596	0.052528	0.160193	0.182357	0.353596	0.139329	0.324718	0.382683	0.404596	0.052528	0.160193	
27000	5.790610	3	0.389155	0.338541	0.070170	0.202134	0.389155	0.338541	0.070170	0.202134	0.217966	0.269549	0.213293	0.299192	0.382683	0.404596	0.052528	0.160193	0.217966	0.269549	0.213293	0.299192	0.217966	0.269549	0.213293	0.299192	0.382683	0.404596	0.052528	0.160193	0.217966	0.269549	0.213293	0.299192	0.382683	0.404596	0.052528	0.160193	
28000	4.711495	3	0.391590	0.333346	0.078870	0.196194	0.391590	0.333346	0.078870	0.196194	0.225988	0.262796	0.210120	0.301096	0.382683	0.404596	0.052528	0.160193	0.225988	0.262796	0.210120	0.301096	0.225988	0.262796	0.210120	0.301096	0.382683	0.404596	0.052528	0.160193	0.225988	0.262796	0.210120	0.301096	0.382683	0.404596	0.052528	0.160193	
29000	6.618955	3	0.402701	0.327903	0.063721	0.205674	0.402701	0.327903	0.063721	0.205674	0.249393	0.241749	0.219255	0.289603	0.382683	0.404596	0.052528	0.160193	0.249393	0.241749	0.219255	0.289603	0.249393	0.241749	0.219255	0.289603	0.382683	0.404596	0.052528	0.160193	0.249393	0.241749	0.219255	0.289603	0.382683	0.404596	0.052528	0.160193	
30000	3.579571	3	0.398186	0.346254	0.059158	0.196403	0.398186	0.346254	0.059158	0.196403	0.243872	0.271995	0.200973	0.283161	0.382683	0.404596	0.052528	0.160193	0.243872	0.271995	0.200973	0.283161	0.243872	0.271995	0.200973	0.283161	0.382683	0.404596	0.052528	0.160193	0.243872	0.271995	0.200973	0.283161	0.382683	0.404596	0.052528	0.160193	
31000	4.852258	3	0.403245	0.323369	0.061597	0.211788	0.403245	0.323369	0.061597	0.211788	0.249240	0.252891	0.207635	0.290234	0.382683	0.404596	0.052528	0.160193	0.249240	0.252891	0.207635	0.290234	0.249240	0.252891	0.207635	0.290234	0.382683	0.404596	0.052528	0.160193	0.249240	0.252891	0.207635	0.290234	0.382683	0.404596	0.052528	0.160193	
32000	5.334366	3	0.424857	0.316849	0.064088	0.194207	0.424857	0.316849	0.064088	0.194207	0.224334	0.323840	0.186634	0.265192	0.393368	0.407734	0.048771	0.150127	0.224334	0.323840	0.186634	0.265192	0.224334	0.323840	0.186634	0.265192	0.393368	0.407734	0.048771	0.150127	0.224334	0.323840	0.186634	0.265192	0.393368	0.407734	0.048771	0.150127	
33000	3.688235	3	0.404345	0.310017	0.077358	0.208280	0.404345	0.310017	0.077358	0.208280	0.263584	0.245770	0.203736	0.286910	0.394733	0.400887	0.060381	0.143999	0.263584	0.245770	0.203736	0.286910	0.263584	0.245770	0.203736	0.286910	0.394733	0.400887	0.060381	0.143999	0.263584	0.245770	0.203736	0.286910	0.394733	0.400887	0.060381	0.143999	
34000	4.053154	3	0.403843	0.313791	0.075239	0.207127	0.403843	0.313791	0.075239	0.207127	0.255724	0.272454	0.174249	0.297573	0.361201	0.431972	0.052729	0.154098	0.255724	0.272454	0.174249	0.297573	0.255724	0.272454	0.174249	0.297573	0.361201	0.431972	0.052729	0.154098	0.255724	0.272454	0.174249	0.297573	0.361201	0.431972	0.052729	0.154098	
35000	4.316041	2	0.379075	0.416770	0.053296	0.150859	0.379075	0.416770	0.053296	0.150859	0.255724	0.272454	0.174249	0.297573	0.379075	0.416770	0.053296	0.150859	0.255724	0.272454	0.174249	0.297573	0.255724	0.272454	0.174249	0.297573	0.379075	0.416770	0.053296	0.150859	0.255724	0.272454	0.174249	0.297573	0.379075	0.416770	0.053296	0.150859	
36000	5.149862	2	0.379075	0.416770	0.053296	0.150859	0.379075	0.416770	0.053296	0.150859	0.252533	0.253540	0.182657	0.311270	0.379075	0.416770	0.053296	0.150859	0.252533	0.253540	0.182657	0.311270	0.252533	0.253540	0.182657	0.311270	0.379075	0.416770	0.053296	0.150859	0.252533	0.253540	0.182657	0.311270	0.379075	0.416770	0.053296	0.150859	
37000	5.415337	3	0.337807	0.394543	0.067449	0.200202	0.337807	0.394543	0.067449	0.200202	0.268258	0.271000	0.174599	0.286143	0.389476	0.401031	0.055508	0.153985	0.268258	0.271000	0.174599	0.286143	0.268258	0.271000	0.174599	0.286143	0.389476	0.401031	0.055508	0.153985	0.268258	0.271000	0.174599	0.286143	0.389476	0.401031	0.055508	0.153985	
38000	3.701960	4	0.305683	0.318555	0.088017	0.287744	0.384199	0.410812	0.054679	0.150310	0.305683	0.318555	0.088017	0.287744	0.384199	0.410812	0.054679	0.150310	0.222406	0.281327	0.281808	0.214459	0.269012	0.262494	0.177192	0.291302	0.384199	0.410812	0.054679	0.150310	0.269012	0.262494	0.177192	0.291302	0.384199	0.410812	0.054679	0.150310	
39000	5.043902	5	0.363895	0.346633	0.066977	0.222495	0.363895	0.346633	0.066977	0.222495	0.119689	0.414720	0.068671	0.396920	0.384199	0.410812	0.054679	0.150310	0.210516	0.338896	0.227126	0.223462	0.256823	0.260313	0.198953	0.283912	0.384199	0.410812	0.054679	0.150310	0.256823	0.260313	0.198953	0.283912	0.384199	0.410812	0.054679	0.150310	
40000	3.791767	3	0.403955	0.306637	0.075753	0.213654	0.403955	0.306637	0.075753	0.213654	0.254556	0.261309	0.195260	0.288875	0.376684	0.420625	0.051940	0.150751	0.254556	0.261309	0.195260	0.288875	0.254556	0.261309	0.195260	0.288875	0.376684	0.420625	0.051940	0.150751	0.254556	0.261309	0.195260	0.288875	0.376684	0.420625	0.051940	0.150751	
41000	4.297234	4	0.411402	0.330843	0.062796	0.194960	0.411402	0.330843	0.062796	0.194960	0.215597	0.320823	0.149584	0.313995	0.376684	0.420625	0.051940	0.150751	0.250975	0.302422	0.235577	0.211026	0.250975	0.302422	0.235577	0.211026	0.376684	0.420625	0.051940	0.150751	0.215597	0.320823	0.149584	0.313995	0.376684	0.420625	0.051940	0.150751	
42000	6.133383	3	0.376684	0.420625	0.051940	0.150751	0.376684	0.420625	0.051940	0.150751	0.178171	0.336192	0.138075	0.347562	0.376684	0.420625	0.051940	0.150751	0.239839	0.257943	0.234696	0.267523	0.239839	0.257943	0.234696	0.267523	0.376684	0.420625	0.051940	0.150751	0.178171	0.336192	0.138075	0.347562	0.376684	0.420625	0.051940	0.150751	
43000	5.393423	3	0.376684	0.420625	0.051940	0.150751	0.376684	0.420625	0.051940	0.150751	0.238852	0.255458	0.183768	0.321922	0.376684	0.420625	0.051940	0.150751	0.242934	0.274057	0.220682	0.262327	0.238852	0.255458	0.183768	0.321922	0.376684	0.420625	0.051940	0.150751	0.238852	0.255458	0.183768	0.321922	0.376684	0.420625	0.051940	0.150751	
44000	2.478860	2	0.376684	0.420625	0.051940	0.150751	0.376684	0.420625	0.051940	0.150751	0.255775	0.255572	0.182890	0.305764	0.376684	0.420625	0.051940	0.150751	0.255775	0.255572	0.182890	0.305764	0.255775	0.255572	0.182890	0.305764	0.376684	0.420625	0.051940	0.150751	0.255775	0.255572	0.182890	0.305764	0.376684	0.420625	0.051940	0.150751	
45000	4.396884	2	0.376684	0.420625	0.051940	0.150751	0.376684	0.420625	0.051940	0.150751	0.269758	0.249860	0.188968	0.291414	0.376684	0.420625	0.051940	0.150751	0.269758	0.249860	0.188968	0.291414	0.269758	0.249860	0.188968	0.291414	0.376684	0.420625	0.051940	0.150751	0.269758	0.249860	0.188968	0.291414	0.376684	0.420625	0.051940	0.150751	
46000	4.480894	2	0.390784	0.398632	0.056869	0.153715	0.390784	0.398632	0.056869	0.153715	0.267800	0.274544	0.170164	0.287492	0.390784	0.398632	0.056869	0.153715	0.267800	0.274544	0.170164	0.287492	0.267800	0.274544	0.170164	0.287492	0.390784	0.398632	0.056869	0.153715	0.267800	0.274544	0.170164	0.287492	0.390784	0.398632	0.056869	0.153715	
47000	4.484286	3	0.390784	0.398632	0.056869	0.153715	0.390784	0.398632	0.056869	0.153715	0.168450	0.402256	0.114826	0.314468	0.390784	0.398632	0.056869	0.153715	0.276970	0.236619	0.217077	0.269334	0.276970	0.236619	0.217077	0.269334	0.390784	0.398632	0.056869	0.153715	0.168450	0.402256	0.114826	0.314468	0.390784	0.398632	0.056869	0.153715	
48000	6.919353	3	0.390784	0.398632	0.056869	0.153715	0.390784	0.398632	0.056869	0.153715	0.150973	0.339419	0.129313	0.380295	0.390784	0.398632	0.056869	0.153715	0.292099	0.251839	0.205084	0.250977	0.292099	0.251839	0.205084	0.250977	0.390784	0.398632	0.056869	0.153715	0.150973	0.339419	0.129313	0.380295	0.390784	0.398632	0.056869	0.153715	
49000	5.365761	4	0.370625	0.340796	0.088572	0.200008	0.390784	0.398632	0.056869	0.153715	0.186076	0.326859	0.107931	0.379134	0.390784	0.398632	0.056869	0.153715	0.314620	0.279634	0.206935	0.198812	0.314620	0.279634	0.206935	0.198812	0.390784	0.398632	0.056869	0.153715	0.186076	0.326859	0.107931	0.379134	0.390784	0.398632	0.056869	0.153715	
50000	4.204264	3	0.394349	0.321860	0.077065	0.206726	0.394349	0.321860	0.077065	0.206726	0.277406	0.224398	0.196976	0.301220	0.390784	0.398632	0.056869	0.153715	0.277406	0.224398	0.196976	0.301220	0.277406	0.224398	0.196976	0.301220	0.390784	0.398632	0.056869	0.153715	0.277406	0.224398	0.196976	0.301220	0.390784	0.398632	0.056869	0.153715	
51000	6.062440	3	0.410690	0.319857	0.065901	0.203552	0.410690	0.319857	0.065901	0.203552	0.271349	0.256139	0.184896	0.287616	0.408979	0.390775	0.052690	0.147556	0.271349	0.256139	0.184896	0.287616	0.271349	0.256139	0.184896	0.287616	0.408979	0.390775	0.052690	0.147556	0.271349	0.256139	0.184896	0.287616	0.408979	0.390775	0.052690	0.147556	
52000	5.757436	3	0.414613	0.305306	0.076962	0.203119	0.414613	0.305306	0.076962	0.203119	0.264592	0.237072	0.229413	0.268922	0.386841	0.406257	0.051183	0.155719	0.264592	0.237072	0.229413	0.268922	0.264592	0.237072	0.229413	0.268922	0.386841	0.406257	0.051183	0.155719	0.264592	0.237072	0.229413	0.268922	0.386841	0.406257	0.051183	0.155719	
53000	6.526585	3	0.385468	0.336111	0.072247	0.206174	0.385468	0.336111	0.072247	0.206174	0.252700	0.242722	0.204744	0.299834	0.370842	0.429354	0.051333	0.148472	0.252700	0.242722	0.204744	0.299834	0.252700	0.242722	0.204744	0.299834	0.370842	0.429354	0.051333	0.148472	0.252700	0.242722	0.204744	0.299834	0.370842	0.429354	0.051333	0.148472	
54000	5.715275	3	0.397272	0.328574	0.071202	0.202952	0.397272	0.328574	0.071202	0.202952	0.271042	0.248372	0.183698	0.296887	0.370842	0.429354	0.051333	0.148472	0.271042	0.248372	0.183698	0.296887	0.271042	0.248372	0.183698	0.296887	0.370842	0.429354	0.051333	0.148472	0.271042	0.248372	0.183698	0.296887	0.370842	0.429354	0.051333	0.148472	
55000	6.021258	4	0.397272	0.328574	0.071202	0.202952	0.397272	0.328574	0.071202	0.202952	0.254969	0.381663	0.134255	0.229113	0.370842	0.429354	0.051333	0.148472	0.271042	0.248372	0.183698	0.296887	0.271042	0.248372	0.183698	0.296887	0.370842	0.429354	0.051333	0.148472	0.271042	0.248372	0.183698	0.296887	0.370842	0.429354	0.051333	0.148472	
56000	4.327229	3	0.399360	0.329038	0.067771	0.203831	0.399360	0.329038	0.067771	0.203831	0.242033	0.247275	0.210751	0.299941	0.391149	0.408598	0.053364	0.146889	0.242033	0.247275	0.210751	0.299941	0.242033	0.247275	0.210751	0.299941	0.391149	0.408598	0.053364	0.146889	0.242033	0.247275	0.210751	0.299941	0.391149	0.408598	0.053364	0.146889	
57000	4.625682	3	0.395729	0.338971	0.085972	0.179328	0.395729	0.338971	0.085972	0.179328	0.248405	0.250243	0.209931	0.291422	0.399073	0.404072	0.051752	0.145103	0.248405	0.250243	0.209931	0.291422	0.248405	0.250243	0.209931	0.291422	0.399073	0.404072	0.051752	0.145103	0.248405	0.250243	0.209931	0.291422	0.399073	0.404072	0.051752	0.145103	
58000	4.836199	3	0.389439	0.352630	0.072631	0.185300	0.389439	0.352630	0.072631	0.185300	0.254341	0.267174	0.190044	0.288441	0.399073	0.404072	0.051752	0.145103	0.254341	0.267174	0.190044	0.288441	0.254341	0.267174	0.190044	0.288441	0.399073	0.404072	0.051752	0.145103	0.254341	0.267174	0.190044	0.288441	0.399073	0.404072	0.051752	0.145103	
59000	8.438086	4	0.362937	0.358673	0.066630	0.211760	0.362937	0.358673	0.066630	0.211760	0.167148	0.310142	0.070371	0.452339	0.399073	0.404072	0.051752	0.145103	0.254341	0.267174	0.190044	0.288441	0.254341	0.267174	0.190044	0.288441	0.399073	0.404072	0.051752	0.145103	0.254341	0.267174	0.190044	0.288441	0.399073	0.404072	0.051752	0.145103	
60000	3.832892	2	0.388733	0.402116	0.052337	0.156814	0.388733	0.402116	0.052337	0.156814	0.243440	0.278485	0.179931	0.298144	0.388733	0.402116	0.052337	0.156814	0.243440	0.278485	0.179931	0.298144	0.243440	0.278485	0.179931	0.298144	0.388733	0.402116	0.052337	0.156814	0.243440	0.278485	0.179931	0.298144	0.388733	0.402116	0.052337	0.156814	
61000	4.287486	3	0.395837	0.327117	0.069224	0.207821	0.395837	0.327117	0.069224	0.207821	0.243386	0.249046	0.211774	0.295794	0.382587	0.414023	0.051764	0.151626	0.243386	0.249046	0.211774	0.295794	0.243386	0.249046	0.211774	0.295794	0.382587	0.414023	0.051764	0.151626	0.243386	0.249046	0.211774	0.295794	0.382587	0.414023	0.051764	0.151626	
62000	6.455604	3	0.394409	0.332038	0.073304	0.200249	0.394409	0.332038	0.073304	0.200249	0.188952	0.347275	0.157882	0.305892	0.382587	0.414023	0.051764	0.151626	0.188952	0.347275	0.157882	0.305892	0.188952	0.347275	0.157882	0.305892	0.382587	0.414023	0.051764	0.151626	0.188952	0.347275	0.157882	0.305892	0.382587	0.414023	0.051764	0.151626	
63000	5.885116	4	0.420577	0.310787	0.065477	0.203159	0.420577	0.310787	0.065477	0.203159	0.181250	0.355307	0.163228	0.300215	0.382587	0.414023	0.051764	0.151626	0.269418	0.261562	0.201768	0.267252	0.269418	0.261562	0.201768	0.267252	0.382587	0.414023	0.051764	0.151626	0.181250	0.355307	0.163228	0.300215	0.382587	0.414023	0.051764	0.151626	
64000	6.950296	3	0.387013	0.395251	0.059815	0.157921	0.387013	0.395251	0.059815	0.157921	0.195122	0.405889	0.148641	0.250347	0.387013	0.395251	0.059815	0.157921	0.242474	0.330997	0.187722	0.238807	0.242474	0.330997	0.187722	0.238807	0.387013	0.395251	0.059815	0.157921	0.242474	0.330997	0.187722	0.238807	0.387013	0.395251	0.059815	0.157921	
65000	4.881787	4	0.419268	0.316580	0.074924	0.189229	0.419268	0.316580	0.074924	0.189229	0.182078	0.342790	0.152205	0.322927	0.390601	0.394095	0.056737	0.158567	0.273036	0.224450	0.247872	0.254643	0.273036	0.224450	0.247872	0.254643	0.390601	0.394095	0.056737	0.158567	0.182078	0.342790	0.152205	0.322927	0.390601	0.394095	0.056737	0.158567	
66000	6.033373	4	0.394346	0.335499	0.074164	0.195991	0.394346	0.335499	0.074164	0.195991	0.189475	0.357121	0.140609	0.312794	0.369378	0.424384	0.052600	0.153638	0.258243	0.267569	0.200779	0.273409	0.258243	0.267569	0.200779	0.273409	0.369378	0.424384	0.052600	0.153638	0.189475	0.357121	0.140609	0.312794	0.369378	0.424384	0.052600	0.153638	
67000	4.955756	4	0.394346	0.335499	0.074164	0.195991	0.394346	0.335499	0.074164	0.195991	0.126867	0.407738	0.135805	0.329591	0.389334	0.407399	0.056873	0.146395	0.258243	0.267569	0.200779	0.273409	0.258243	0.267569	0.200779	0.273409	0.389334	0.407399	0.056873	0.146395	0.126867	0.407738	0.135805	0.329591	0.389334	0.407399	0.056873	0.146395	
68000	5.861017	4	0.394346	0.335499	0.074164	0.195991	0.394346	0.335499	0.074164	0.195991	0.188524	0.384893	0.137524	0.289059	0.395496	0.397791	0.054137	0.152577	0.267663	0.264861	0.217053	0.250423	0.267663	0.264861	0.217053	0.250423	0.395496	0.397791	0.054137	0.152577	0.188524	0.384893	0.137524	0.289059	0.395496	0.397791	0.054137	0.152577	
69000	3.694892	4	0.394346	0.335499	0.074164	0.195991	0.394346	0.335499	0.074164	0.195991	0.194003	0.261559	0.167514	0.376924	0.395496	0.397791	0.054137	0.152577	0.206472	0.235653	0.318289	0.239587	0.194003	0.261559	0.167514	0.376924	0.395496	0.397791	0.054137	0.152577	0.194003	0.261559	0.167514	0.376924	0.395496	0.397791	0.054137	0.152577	
