Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
11000	2.236039	2	0.407167	0.393812	0.061916	0.137105	0.407167	0.393812	0.061916	0.137105	0.249895	0.264050	0.183455	0.302600	0.407167	0.393812	0.061916	0.137105	0.249895	0.264050	0.183455	0.302600	0.249895	0.264050	0.183455	0.302600	0.407167	0.393812	0.061916	0.137105	0.249895	0.264050	0.183455	0.302600	0.407167	0.393812	0.061916	0.137105	
12000	4.610332	3	0.398870	0.400667	0.061537	0.138926	0.398870	0.400667	0.061537	0.138926	0.166049	0.357060	0.190539	0.286353	0.398870	0.400667	0.061537	0.138926	0.166049	0.357060	0.190539	0.286353	0.248582	0.247037	0.204406	0.299974	0.398870	0.400667	0.061537	0.138926	0.166049	0.357060	0.190539	0.286353	0.398870	0.400667	0.061537	0.138926	
13000	3.096667	3	0.398870	0.400667	0.061537	0.138926	0.398870	0.400667	0.061537	0.138926	0.142535	0.337979	0.135033	0.384452	0.398870	0.400667	0.061537	0.138926	0.291877	0.290602	0.200625	0.216896	0.291877	0.290602	0.200625	0.216896	0.398870	0.400667	0.061537	0.138926	0.142535	0.337979	0.135033	0.384452	0.398870	0.400667	0.061537	0.138926	
14000	2.417534	2	0.398870	0.400667	0.061537	0.138926	0.398870	0.400667	0.061537	0.138926	0.215105	0.353036	0.164610	0.267249	0.398870	0.400667	0.061537	0.138926	0.215105	0.353036	0.164610	0.267249	0.215105	0.353036	0.164610	0.267249	0.398870	0.400667	0.061537	0.138926	0.215105	0.353036	0.164610	0.267249	0.398870	0.400667	0.061537	0.138926	
15000	3.690635	5	0.411642	0.356020	0.076170	0.156168	0.411642	0.356020	0.076170	0.156168	0.177502	0.389620	0.144365	0.288513	0.399029	0.404170	0.059608	0.137193	0.246748	0.363419	0.221590	0.168244	0.276515	0.215090	0.231601	0.276793	0.399029	0.404170	0.059608	0.137193	0.177502	0.389620	0.144365	0.288513	0.399029	0.404170	0.059608	0.137193	
16000	1.506458	3	0.399029	0.404170	0.059608	0.137193	0.399029	0.404170	0.059608	0.137193	0.136657	0.308172	0.144474	0.410696	0.399029	0.404170	0.059608	0.137193	0.268432	0.298559	0.250455	0.182554	0.268432	0.298559	0.250455	0.182554	0.399029	0.404170	0.059608	0.137193	0.136657	0.308172	0.144474	0.410696	0.399029	0.404170	0.059608	0.137193	
17000	3.713107	3	0.407036	0.391354	0.061227	0.140382	0.407036	0.391354	0.061227	0.140382	0.218046	0.281983	0.150336	0.349634	0.407036	0.391354	0.061227	0.140382	0.277036	0.249347	0.169918	0.303699	0.277036	0.249347	0.169918	0.303699	0.407036	0.391354	0.061227	0.140382	0.218046	0.281983	0.150336	0.349634	0.407036	0.391354	0.061227	0.140382	
18000	3.651424	2	0.407036	0.391354	0.061227	0.140382	0.407036	0.391354	0.061227	0.140382	0.240021	0.277881	0.172465	0.309633	0.407036	0.391354	0.061227	0.140382	0.240021	0.277881	0.172465	0.309633	0.240021	0.277881	0.172465	0.309633	0.407036	0.391354	0.061227	0.140382	0.240021	0.277881	0.172465	0.309633	0.407036	0.391354	0.061227	0.140382	
19000	2.665742	2	0.403921	0.390730	0.065899	0.139450	0.403921	0.390730	0.065899	0.139450	0.236161	0.345961	0.163432	0.254446	0.403921	0.390730	0.065899	0.139450	0.236161	0.345961	0.163432	0.254446	0.236161	0.345961	0.163432	0.254446	0.403921	0.390730	0.065899	0.139450	0.236161	0.345961	0.163432	0.254446	0.403921	0.390730	0.065899	0.139450	
20000	3.561966	3	0.403921	0.390730	0.065899	0.139450	0.403921	0.390730	0.065899	0.139450	0.158501	0.409404	0.161247	0.270848	0.403921	0.390730	0.065899	0.139450	0.240279	0.295717	0.179659	0.284345	0.240279	0.295717	0.179659	0.284345	0.403921	0.390730	0.065899	0.139450	0.240279	0.295717	0.179659	0.284345	0.403921	0.390730	0.065899	0.139450	
21000	3.014574	3	0.403921	0.390730	0.065899	0.139450	0.403921	0.390730	0.065899	0.139450	0.182194	0.355103	0.143695	0.319008	0.403921	0.390730	0.065899	0.139450	0.256705	0.288399	0.183635	0.271260	0.256705	0.288399	0.183635	0.271260	0.403921	0.390730	0.065899	0.139450	0.182194	0.355103	0.143695	0.319008	0.403921	0.390730	0.065899	0.139450	
22000	2.100948	2	0.418181	0.377380	0.066713	0.137725	0.418181	0.377380	0.066713	0.137725	0.207738	0.310021	0.181229	0.301011	0.418181	0.377380	0.066713	0.137725	0.207738	0.310021	0.181229	0.301011	0.207738	0.310021	0.181229	0.301011	0.418181	0.377380	0.066713	0.137725	0.207738	0.310021	0.181229	0.301011	0.418181	0.377380	0.066713	0.137725	
23000	2.026928	3	0.424515	0.373821	0.064294	0.137370	0.424515	0.373821	0.064294	0.137370	0.159945	0.347250	0.148711	0.344095	0.424515	0.373821	0.064294	0.137370	0.275535	0.251018	0.212612	0.260835	0.275535	0.251018	0.212612	0.260835	0.424515	0.373821	0.064294	0.137370	0.159945	0.347250	0.148711	0.344095	0.424515	0.373821	0.064294	0.137370	
24000	1.754226	3	0.424515	0.373821	0.064294	0.137370	0.424515	0.373821	0.064294	0.137370	0.166957	0.378687	0.108024	0.346333	0.424515	0.373821	0.064294	0.137370	0.250683	0.279776	0.194222	0.275319	0.250683	0.279776	0.194222	0.275319	0.424515	0.373821	0.064294	0.137370	0.166957	0.378687	0.108024	0.346333	0.424515	0.373821	0.064294	0.137370	
25000	2.050488	2	0.424515	0.373821	0.064294	0.137370	0.424515	0.373821	0.064294	0.137370	0.240712	0.278412	0.199345	0.281531	0.424515	0.373821	0.064294	0.137370	0.240712	0.278412	0.199345	0.281531	0.240712	0.278412	0.199345	0.281531	0.424515	0.373821	0.064294	0.137370	0.240712	0.278412	0.199345	0.281531	0.424515	0.373821	0.064294	0.137370	
26000	2.823279	2	0.424515	0.373821	0.064294	0.137370	0.424515	0.373821	0.064294	0.137370	0.255185	0.262179	0.195373	0.287263	0.424515	0.373821	0.064294	0.137370	0.255185	0.262179	0.195373	0.287263	0.255185	0.262179	0.195373	0.287263	0.424515	0.373821	0.064294	0.137370	0.255185	0.262179	0.195373	0.287263	0.424515	0.373821	0.064294	0.137370	
27000	3.864901	3	0.424515	0.373821	0.064294	0.137370	0.424515	0.373821	0.064294	0.137370	0.109413	0.350638	0.161523	0.378426	0.424515	0.373821	0.064294	0.137370	0.262931	0.272585	0.183041	0.281443	0.262931	0.272585	0.183041	0.281443	0.424515	0.373821	0.064294	0.137370	0.109413	0.350638	0.161523	0.378426	0.424515	0.373821	0.064294	0.137370	
28000	1.651953	2	0.424515	0.373821	0.064294	0.137370	0.424515	0.373821	0.064294	0.137370	0.258750	0.268401	0.188297	0.284551	0.424515	0.373821	0.064294	0.137370	0.258750	0.268401	0.188297	0.284551	0.258750	0.268401	0.188297	0.284551	0.424515	0.373821	0.064294	0.137370	0.258750	0.268401	0.188297	0.284551	0.424515	0.373821	0.064294	0.137370	
29000	1.755543	2	0.415862	0.386284	0.061520	0.136334	0.415862	0.386284	0.061520	0.136334	0.304730	0.246255	0.159111	0.289903	0.415862	0.386284	0.061520	0.136334	0.304730	0.246255	0.159111	0.289903	0.304730	0.246255	0.159111	0.289903	0.415862	0.386284	0.061520	0.136334	0.304730	0.246255	0.159111	0.289903	0.415862	0.386284	0.061520	0.136334	
30000	1.983227	2	0.415862	0.386284	0.061520	0.136334	0.415862	0.386284	0.061520	0.136334	0.280453	0.230646	0.160297	0.328604	0.415862	0.386284	0.061520	0.136334	0.280453	0.230646	0.160297	0.328604	0.280453	0.230646	0.160297	0.328604	0.415862	0.386284	0.061520	0.136334	0.280453	0.230646	0.160297	0.328604	0.415862	0.386284	0.061520	0.136334	
31000	2.504850	4	0.409229	0.373630	0.066829	0.150312	0.409229	0.373630	0.066829	0.150312	0.211083	0.381422	0.171447	0.236048	0.409229	0.373630	0.066829	0.150312	0.211083	0.381422	0.171447	0.236048	0.255110	0.240819	0.191877	0.312194	0.415862	0.386284	0.061520	0.136334	0.255110	0.240819	0.191877	0.312194	0.415862	0.386284	0.061520	0.136334	
32000	0.742194	2	0.384409	0.413081	0.060173	0.142338	0.384409	0.413081	0.060173	0.142338	0.263706	0.274834	0.172073	0.289387	0.384409	0.413081	0.060173	0.142338	0.263706	0.274834	0.172073	0.289387	0.263706	0.274834	0.172073	0.289387	0.384409	0.413081	0.060173	0.142338	0.263706	0.274834	0.172073	0.289387	0.384409	0.413081	0.060173	0.142338	
33000	3.622925	2	0.384409	0.413081	0.060173	0.142338	0.384409	0.413081	0.060173	0.142338	0.252582	0.269093	0.180847	0.297477	0.384409	0.413081	0.060173	0.142338	0.252582	0.269093	0.180847	0.297477	0.252582	0.269093	0.180847	0.297477	0.384409	0.413081	0.060173	0.142338	0.252582	0.269093	0.180847	0.297477	0.384409	0.413081	0.060173	0.142338	
34000	1.436845	2	0.384409	0.413081	0.060173	0.142338	0.384409	0.413081	0.060173	0.142338	0.252582	0.269093	0.180847	0.297477	0.384409	0.413081	0.060173	0.142338	0.252582	0.269093	0.180847	0.297477	0.252582	0.269093	0.180847	0.297477	0.384409	0.413081	0.060173	0.142338	0.252582	0.269093	0.180847	0.297477	0.384409	0.413081	0.060173	0.142338	
35000	3.587142	3	0.384409	0.413081	0.060173	0.142338	0.384409	0.413081	0.060173	0.142338	0.239065	0.333546	0.176706	0.250683	0.384409	0.413081	0.060173	0.142338	0.239065	0.333546	0.176706	0.250683	0.251874	0.245866	0.198077	0.304183	0.384409	0.413081	0.060173	0.142338	0.251874	0.245866	0.198077	0.304183	0.384409	0.413081	0.060173	0.142338	
36000	2.916951	3	0.386149	0.405024	0.061038	0.147789	0.386149	0.405024	0.061038	0.147789	0.151762	0.284373	0.074537	0.489327	0.386149	0.405024	0.061038	0.147789	0.264682	0.263204	0.192540	0.279574	0.264682	0.263204	0.192540	0.279574	0.386149	0.405024	0.061038	0.147789	0.264682	0.263204	0.192540	0.279574	0.386149	0.405024	0.061038	0.147789	
37000	2.144422	2	0.386149	0.405024	0.061038	0.147789	0.386149	0.405024	0.061038	0.147789	0.274327	0.253909	0.185010	0.286754	0.386149	0.405024	0.061038	0.147789	0.274327	0.253909	0.185010	0.286754	0.274327	0.253909	0.185010	0.286754	0.386149	0.405024	0.061038	0.147789	0.274327	0.253909	0.185010	0.286754	0.386149	0.405024	0.061038	0.147789	
38000	3.006234	3	0.386149	0.405024	0.061038	0.147789	0.386149	0.405024	0.061038	0.147789	0.168691	0.277345	0.100036	0.453929	0.386149	0.405024	0.061038	0.147789	0.260839	0.266370	0.186331	0.286460	0.260839	0.266370	0.186331	0.286460	0.386149	0.405024	0.061038	0.147789	0.260839	0.266370	0.186331	0.286460	0.386149	0.405024	0.061038	0.147789	
39000	2.319766	2	0.386149	0.405024	0.061038	0.147789	0.386149	0.405024	0.061038	0.147789	0.275893	0.249409	0.178320	0.296379	0.386149	0.405024	0.061038	0.147789	0.275893	0.249409	0.178320	0.296379	0.275893	0.249409	0.178320	0.296379	0.386149	0.405024	0.061038	0.147789	0.275893	0.249409	0.178320	0.296379	0.386149	0.405024	0.061038	0.147789	
40000	3.436904	3	0.386149	0.405024	0.061038	0.147789	0.386149	0.405024	0.061038	0.147789	0.140179	0.441392	0.065414	0.353015	0.386149	0.405024	0.061038	0.147789	0.275484	0.256595	0.180796	0.287126	0.275484	0.256595	0.180796	0.287126	0.386149	0.405024	0.061038	0.147789	0.275484	0.256595	0.180796	0.287126	0.386149	0.405024	0.061038	0.147789	
41000	2.211535	3	0.386149	0.405024	0.061038	0.147789	0.386149	0.405024	0.061038	0.147789	0.218119	0.387596	0.099750	0.294535	0.386149	0.405024	0.061038	0.147789	0.271176	0.262577	0.178208	0.288039	0.271176	0.262577	0.178208	0.288039	0.386149	0.405024	0.061038	0.147789	0.271176	0.262577	0.178208	0.288039	0.386149	0.405024	0.061038	0.147789	
42000	2.694655	3	0.393008	0.403386	0.060847	0.142759	0.393008	0.403386	0.060847	0.142759	0.131245	0.330898	0.177775	0.360082	0.393008	0.403386	0.060847	0.142759	0.264974	0.252376	0.204626	0.278025	0.264974	0.252376	0.204626	0.278025	0.393008	0.403386	0.060847	0.142759	0.131245	0.330898	0.177775	0.360082	0.393008	0.403386	0.060847	0.142759	
43000	1.717688	3	0.393008	0.403386	0.060847	0.142759	0.393008	0.403386	0.060847	0.142759	0.144514	0.378008	0.158844	0.318633	0.393008	0.403386	0.060847	0.142759	0.270387	0.251067	0.202793	0.275754	0.270387	0.251067	0.202793	0.275754	0.393008	0.403386	0.060847	0.142759	0.144514	0.378008	0.158844	0.318633	0.393008	0.403386	0.060847	0.142759	
44000	5.408675	3	0.393008	0.403386	0.060847	0.142759	0.393008	0.403386	0.060847	0.142759	0.216521	0.263137	0.137903	0.382439	0.393008	0.403386	0.060847	0.142759	0.258612	0.223514	0.227932	0.289942	0.258612	0.223514	0.227932	0.289942	0.393008	0.403386	0.060847	0.142759	0.216521	0.263137	0.137903	0.382439	0.393008	0.403386	0.060847	0.142759	
45000	3.390301	3	0.393008	0.403386	0.060847	0.142759	0.393008	0.403386	0.060847	0.142759	0.155701	0.304542	0.195644	0.344112	0.393008	0.403386	0.060847	0.142759	0.155701	0.304542	0.195644	0.344112	0.314905	0.218371	0.232439	0.234286	0.393008	0.403386	0.060847	0.142759	0.155701	0.304542	0.195644	0.344112	0.393008	0.403386	0.060847	0.142759	
46000	4.518298	3	0.386783	0.413224	0.056482	0.143511	0.386783	0.413224	0.056482	0.143511	0.170055	0.326354	0.147336	0.356256	0.386783	0.413224	0.056482	0.143511	0.285392	0.220594	0.183328	0.310685	0.285392	0.220594	0.183328	0.310685	0.386783	0.413224	0.056482	0.143511	0.170055	0.326354	0.147336	0.356256	0.386783	0.413224	0.056482	0.143511	
47000	1.560871	3	0.386783	0.413224	0.056482	0.143511	0.386783	0.413224	0.056482	0.143511	0.204639	0.323571	0.126989	0.344802	0.386783	0.413224	0.056482	0.143511	0.282380	0.239973	0.198314	0.279333	0.282380	0.239973	0.198314	0.279333	0.386783	0.413224	0.056482	0.143511	0.204639	0.323571	0.126989	0.344802	0.386783	0.413224	0.056482	0.143511	
48000	2.478165	2	0.386783	0.413224	0.056482	0.143511	0.386783	0.413224	0.056482	0.143511	0.269583	0.252276	0.189072	0.289069	0.386783	0.413224	0.056482	0.143511	0.269583	0.252276	0.189072	0.289069	0.269583	0.252276	0.189072	0.289069	0.386783	0.413224	0.056482	0.143511	0.269583	0.252276	0.189072	0.289069	0.386783	0.413224	0.056482	0.143511	
49000	2.377517	2	0.386783	0.413224	0.056482	0.143511	0.386783	0.413224	0.056482	0.143511	0.250157	0.263952	0.186652	0.299240	0.386783	0.413224	0.056482	0.143511	0.250157	0.263952	0.186652	0.299240	0.250157	0.263952	0.186652	0.299240	0.386783	0.413224	0.056482	0.143511	0.250157	0.263952	0.186652	0.299240	0.386783	0.413224	0.056482	0.143511	
50000	2.321902	2	0.386783	0.413224	0.056482	0.143511	0.386783	0.413224	0.056482	0.143511	0.238172	0.277404	0.182704	0.301720	0.386783	0.413224	0.056482	0.143511	0.238172	0.277404	0.182704	0.301720	0.238172	0.277404	0.182704	0.301720	0.386783	0.413224	0.056482	0.143511	0.238172	0.277404	0.182704	0.301720	0.386783	0.413224	0.056482	0.143511	
51000	2.020592	2	0.382638	0.413644	0.057425	0.146293	0.382638	0.413644	0.057425	0.146293	0.251791	0.255546	0.189132	0.303532	0.382638	0.413644	0.057425	0.146293	0.251791	0.255546	0.189132	0.303532	0.251791	0.255546	0.189132	0.303532	0.382638	0.413644	0.057425	0.146293	0.251791	0.255546	0.189132	0.303532	0.382638	0.413644	0.057425	0.146293	
52000	3.896491	2	0.382638	0.413644	0.057425	0.146293	0.382638	0.413644	0.057425	0.146293	0.255684	0.264866	0.187506	0.291944	0.382638	0.413644	0.057425	0.146293	0.255684	0.264866	0.187506	0.291944	0.255684	0.264866	0.187506	0.291944	0.382638	0.413644	0.057425	0.146293	0.255684	0.264866	0.187506	0.291944	0.382638	0.413644	0.057425	0.146293	
53000	2.415131	2	0.382638	0.413644	0.057425	0.146293	0.382638	0.413644	0.057425	0.146293	0.249098	0.263139	0.172444	0.315319	0.382638	0.413644	0.057425	0.146293	0.249098	0.263139	0.172444	0.315319	0.249098	0.263139	0.172444	0.315319	0.382638	0.413644	0.057425	0.146293	0.249098	0.263139	0.172444	0.315319	0.382638	0.413644	0.057425	0.146293	
54000	2.033622	2	0.382638	0.413644	0.057425	0.146293	0.382638	0.413644	0.057425	0.146293	0.271135	0.228039	0.203500	0.297326	0.382638	0.413644	0.057425	0.146293	0.271135	0.228039	0.203500	0.297326	0.271135	0.228039	0.203500	0.297326	0.382638	0.413644	0.057425	0.146293	0.271135	0.228039	0.203500	0.297326	0.382638	0.413644	0.057425	0.146293	
55000	2.886853	3	0.382638	0.413644	0.057425	0.146293	0.382638	0.413644	0.057425	0.146293	0.248768	0.252635	0.191566	0.307032	0.382638	0.413644	0.057425	0.146293	0.181385	0.304942	0.280612	0.233061	0.248768	0.252635	0.191566	0.307032	0.382638	0.413644	0.057425	0.146293	0.248768	0.252635	0.191566	0.307032	0.382638	0.413644	0.057425	0.146293	
56000	2.554560	3	0.382638	0.413644	0.057425	0.146293	0.382638	0.413644	0.057425	0.146293	0.201678	0.310830	0.131082	0.356410	0.382638	0.413644	0.057425	0.146293	0.258550	0.241534	0.195708	0.304208	0.258550	0.241534	0.195708	0.304208	0.382638	0.413644	0.057425	0.146293	0.201678	0.310830	0.131082	0.356410	0.382638	0.413644	0.057425	0.146293	
57000	1.934421	3	0.382638	0.413644	0.057425	0.146293	0.382638	0.413644	0.057425	0.146293	0.158264	0.352178	0.145632	0.343926	0.382638	0.413644	0.057425	0.146293	0.243641	0.231388	0.225833	0.299138	0.243641	0.231388	0.225833	0.299138	0.382638	0.413644	0.057425	0.146293	0.158264	0.352178	0.145632	0.343926	0.382638	0.413644	0.057425	0.146293	
58000	6.640618	3	0.382638	0.413644	0.057425	0.146293	0.382638	0.413644	0.057425	0.146293	0.174368	0.310711	0.171037	0.343884	0.382638	0.413644	0.057425	0.146293	0.256988	0.243153	0.215152	0.284707	0.256988	0.243153	0.215152	0.284707	0.382638	0.413644	0.057425	0.146293	0.174368	0.310711	0.171037	0.343884	0.382638	0.413644	0.057425	0.146293	
59000	2.785408	3	0.371367	0.374288	0.071721	0.182625	0.371367	0.374288	0.071721	0.182625	0.155479	0.348488	0.179670	0.316363	0.389600	0.404118	0.055015	0.151267	0.155479	0.348488	0.179670	0.316363	0.155479	0.348488	0.179670	0.316363	0.389600	0.404118	0.055015	0.151267	0.155479	0.348488	0.179670	0.316363	0.389600	0.404118	0.055015	0.151267	
60000	3.401058	4	0.403016	0.363025	0.049036	0.184924	0.389600	0.404118	0.055015	0.151267	0.188964	0.331694	0.140952	0.338391	0.389600	0.404118	0.055015	0.151267	0.300440	0.280123	0.213443	0.205995	0.300440	0.280123	0.213443	0.205995	0.389600	0.404118	0.055015	0.151267	0.188964	0.331694	0.140952	0.338391	0.389600	0.404118	0.055015	0.151267	
61000	3.460539	3	0.389600	0.404118	0.055015	0.151267	0.389600	0.404118	0.055015	0.151267	0.151686	0.328485	0.174034	0.345795	0.389600	0.404118	0.055015	0.151267	0.267945	0.263825	0.202419	0.265811	0.267945	0.263825	0.202419	0.265811	0.389600	0.404118	0.055015	0.151267	0.151686	0.328485	0.174034	0.345795	0.389600	0.404118	0.055015	0.151267	
62000	4.896109	3	0.389600	0.404118	0.055015	0.151267	0.389600	0.404118	0.055015	0.151267	0.196490	0.342340	0.133883	0.327286	0.389600	0.404118	0.055015	0.151267	0.270336	0.238205	0.214353	0.277106	0.270336	0.238205	0.214353	0.277106	0.389600	0.404118	0.055015	0.151267	0.196490	0.342340	0.133883	0.327286	0.389600	0.404118	0.055015	0.151267	
63000	4.016083	3	0.389600	0.404118	0.055015	0.151267	0.389600	0.404118	0.055015	0.151267	0.250304	0.297843	0.084781	0.367071	0.389600	0.404118	0.055015	0.151267	0.233814	0.284820	0.185306	0.296060	0.233814	0.284820	0.185306	0.296060	0.389600	0.404118	0.055015	0.151267	0.233814	0.284820	0.185306	0.296060	0.389600	0.404118	0.055015	0.151267	
64000	4.185036	2	0.389600	0.404118	0.055015	0.151267	0.389600	0.404118	0.055015	0.151267	0.242887	0.268235	0.177545	0.311334	0.389600	0.404118	0.055015	0.151267	0.242887	0.268235	0.177545	0.311334	0.242887	0.268235	0.177545	0.311334	0.389600	0.404118	0.055015	0.151267	0.242887	0.268235	0.177545	0.311334	0.389600	0.404118	0.055015	0.151267	
65000	4.347644	4	0.358084	0.360791	0.065426	0.215699	0.358084	0.360791	0.065426	0.215699	0.193176	0.367100	0.073376	0.366349	0.389600	0.404118	0.055015	0.151267	0.256234	0.258188	0.188951	0.296627	0.256234	0.258188	0.188951	0.296627	0.389600	0.404118	0.055015	0.151267	0.256234	0.258188	0.188951	0.296627	0.389600	0.404118	0.055015	0.151267	
66000	1.312570	2	0.389600	0.404118	0.055015	0.151267	0.389600	0.404118	0.055015	0.151267	0.252539	0.245627	0.200971	0.300863	0.389600	0.404118	0.055015	0.151267	0.252539	0.245627	0.200971	0.300863	0.252539	0.245627	0.200971	0.300863	0.389600	0.404118	0.055015	0.151267	0.252539	0.245627	0.200971	0.300863	0.389600	0.404118	0.055015	0.151267	
67000	2.705903	2	0.389600	0.404118	0.055015	0.151267	0.389600	0.404118	0.055015	0.151267	0.256254	0.247902	0.200431	0.295413	0.389600	0.404118	0.055015	0.151267	0.256254	0.247902	0.200431	0.295413	0.256254	0.247902	0.200431	0.295413	0.389600	0.404118	0.055015	0.151267	0.256254	0.247902	0.200431	0.295413	0.389600	0.404118	0.055015	0.151267	
68000	2.072886	2	0.389600	0.404118	0.055015	0.151267	0.389600	0.404118	0.055015	0.151267	0.251648	0.259970	0.204631	0.283751	0.389600	0.404118	0.055015	0.151267	0.251648	0.259970	0.204631	0.283751	0.251648	0.259970	0.204631	0.283751	0.389600	0.404118	0.055015	0.151267	0.251648	0.259970	0.204631	0.283751	0.389600	0.404118	0.055015	0.151267	
69000	3.820979	2	0.389600	0.404118	0.055015	0.151267	0.389600	0.404118	0.055015	0.151267	0.271675	0.242475	0.195867	0.289982	0.389600	0.404118	0.055015	0.151267	0.271675	0.242475	0.195867	0.289982	0.271675	0.242475	0.195867	0.289982	0.389600	0.404118	0.055015	0.151267	0.271675	0.242475	0.195867	0.289982	0.389600	0.404118	0.055015	0.151267	
