Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
43000	5.979177	5	0.254628	0.254628	0.254628	2.392641	0.378416	0.558999	0.247765	0.247765	2.392641	
44000	9.006897	5	0.251981	0.251981	0.251981	2.811110	0.478262	0.478262	0.259295	0.146062	2.811110	
45000	8.708012	4	0.255008	0.274861	0.274861	2.949685	0.506437	0.506437	0.255008	0.255008	2.949685	
46000	5.773062	5	0.228344	0.231263	0.228344	2.949132	0.453109	0.453550	0.228344	0.228344	2.949132	
47000	7.842988	4	0.252124	0.271265	0.271265	2.317542	0.503039	0.503039	0.252124	0.252124	2.317542	
48000	6.323142	3	0.233743	0.233743	0.233743	2.847057	0.518169	0.518169	0.233743	0.233743	2.847057	
49000	7.632188	4	0.256628	0.256628	0.256628	2.602959	0.437044	0.437044	0.217065	0.217065	2.602959	
50000	6.011929	4	0.248443	0.248443	0.248443	2.897963	0.487262	0.487262	0.248443	0.152114	2.897963	
51000	7.925540	4	0.221269	0.265185	0.221269	2.835158	0.407331	0.407331	0.221269	0.221269	2.835158	
52000	6.615769	4	0.240346	0.240346	0.240346	2.496017	0.384203	0.513497	0.240346	0.240346	2.496017	
53000	7.448450	5	0.247560	0.247560	0.277569	3.010822	0.491463	0.491463	0.247560	0.247560	2.113196	
54000	4.855252	4	0.251848	0.251848	0.251848	1.980655	0.442370	0.442370	0.251848	0.155865	1.980655	
55000	8.617067	4	0.243667	0.243667	0.243667	2.268445	0.426641	0.426641	0.243667	0.183042	2.268445	
56000	7.951396	5	0.248479	0.248479	0.248479	2.851827	0.487688	0.542914	0.248479	0.129098	2.851827	
57000	7.548242	4	0.259300	0.259300	0.259300	2.979423	0.459782	0.527893	0.259300	0.259300	2.979423	
58000	7.056123	4	0.229495	0.290060	0.229495	2.604523	0.418012	0.418012	0.229495	0.229495	2.604523	
59000	9.505156	5	0.264944	0.264944	0.264944	1.855590	0.432805	0.432805	0.209581	0.131466	1.855590	
60000	8.108582	5	0.299049	0.254385	0.254385	2.738256	0.451552	0.540500	0.254385	0.254385	2.738256	
61000	7.568867	4	0.261618	0.261618	0.261618	2.361455	0.465666	0.465666	0.261618	0.243834	2.361455	
62000	7.733382	5	0.249956	0.249956	0.249956	2.914943	0.436113	0.554921	0.249956	0.218453	2.914943	
63000	6.766314	5	0.257140	0.257140	0.257140	2.346046	0.446497	0.587827	0.257140	0.193507	2.346046	
64000	6.325323	7	0.283265	0.219081	0.283794	2.368931	0.481793	0.524902	0.257404	0.219081	2.368931	
65000	6.014344	4	0.251486	0.251749	0.251749	3.212737	0.342557	0.342557	0.251749	0.251749	3.212737	
66000	6.904339	4	0.234450	0.234450	0.234450	2.458685	0.439750	0.429537	0.234450	0.234450	2.458685	
67000	8.636767	4	0.240715	0.240715	0.240715	2.817104	0.497136	0.497136	0.240715	0.235785	2.817104	
68000	6.986679	3	0.264172	0.264172	0.264172	2.795518	0.598697	0.598697	0.264172	0.264172	2.795518	
69000	6.128253	6	0.253681	0.271779	0.271779	2.139687	0.412381	0.596446	0.253681	0.151637	2.139687	
70000	9.245032	5	0.239221	0.273915	0.239221	2.612542	0.413612	0.413612	0.239221	0.239221	1.803021	
71000	7.948544	7	0.231590	0.316959	0.245303	2.306831	0.454978	0.525788	0.231590	0.175991	2.306831	
72000	11.058454	5	0.249693	0.249693	0.249693	2.599368	0.485037	0.485037	0.231251	0.127641	2.599368	
73000	7.294377	3	0.247588	0.247588	0.247588	2.981093	0.483470	0.483470	0.247588	0.247588	2.981093	
74000	9.359732	4	0.244745	0.244745	0.244745	2.949600	0.426919	0.457674	0.244745	0.244745	2.949600	
75000	6.668194	5	0.308149	0.239790	0.239790	1.760718	0.381052	0.460814	0.239790	0.239790	1.760718	
76000	7.660304	4	0.243998	0.243998	0.243998	2.793343	0.403677	0.447634	0.243998	0.243998	2.793343	
77000	8.803711	5	0.271043	0.271043	0.271043	2.730701	0.379820	0.379820	0.204097	0.204097	2.441575	
78000	5.948602	4	0.235999	0.235999	0.259455	3.073539	0.426229	0.426229	0.235999	0.235999	3.073539	
79000	8.709535	3	0.225751	0.225751	0.225751	2.859470	0.464346	0.464346	0.225751	0.225751	2.859470	
80000	10.187673	4	0.232972	0.232972	0.232972	2.356815	0.386989	0.386989	0.232972	0.182685	2.356815	
81000	7.432939	4	0.253115	0.253115	0.253115	2.355049	0.511202	0.511202	0.253115	0.204112	2.355049	
82000	7.524170	4	0.243885	0.227588	0.227588	1.935911	0.556032	0.556032	0.243885	0.227588	1.935911	
83000	7.312518	3	0.235893	0.235893	0.235893	3.310338	0.478401	0.478401	0.235893	0.235893	3.310338	
84000	8.479168	4	0.236245	0.236245	0.236245	2.551412	0.499298	0.499298	0.236245	0.227300	2.551412	
85000	11.920684	6	0.275801	0.241073	0.241073	2.954029	0.461984	0.461984	0.236668	0.157748	2.954029	
86000	10.271496	6	0.226496	0.233031	0.269084	2.667282	0.529949	0.529949	0.226496	0.127758	2.667282	
87000	6.880514	5	0.250570	0.250570	0.250570	2.593846	0.453518	0.453518	0.248501	0.165612	2.593846	
88000	8.681370	3	0.240917	0.240917	0.240917	3.012138	0.398298	0.398298	0.240917	0.240917	3.012138	
89000	5.134463	3	0.238023	0.238023	0.238023	2.638307	0.482708	0.482708	0.238023	0.238023	2.638307	
90000	6.698449	5	0.250520	0.250520	0.250520	2.431612	0.445470	0.536217	0.250520	0.237356	2.431612	
91000	4.639499	4	0.245283	0.245283	0.245283	3.084896	0.494080	0.548290	0.245283	0.245283	3.084896	
92000	6.489562	3	0.248597	0.248597	0.248597	3.180139	0.537260	0.537260	0.248597	0.248597	3.180139	
93000	9.299028	6	0.240893	0.238275	0.238275	2.350408	0.342994	0.631704	0.238275	0.230821	2.350408	
94000	6.197532	4	0.253145	0.253145	0.253145	3.084516	0.436519	0.436519	0.253145	0.122554	3.084516	
95000	7.316474	4	0.268452	0.268452	0.268452	3.063352	0.460235	0.500818	0.268452	0.268452	3.063352	
96000	6.983586	5	0.274606	0.274606	0.274606	2.764386	0.546585	0.546585	0.257584	0.173383	2.764386	
97000	7.053590	3	0.257456	0.257456	0.257456	2.071967	0.496157	0.496157	0.257456	0.257456	2.071967	
98000	8.412382	5	0.263664	0.273947	0.273947	2.682918	0.544251	0.544251	0.263664	0.222994	2.682918	
99000	10.070570	4	0.237436	0.237436	0.253811	2.676718	0.377913	0.377913	0.237436	0.237436	2.676718	
100000	7.825577	5	0.288944	0.288944	0.260126	3.102565	0.394477	0.394477	0.260126	0.146170	3.102565	
101000	11.286027	5	0.220953	0.308063	0.243960	2.720282	0.382092	0.382092	0.243960	0.243960	2.720282	
102000	4.689505	4	0.271757	0.271757	0.271757	2.863725	0.382546	0.382546	0.281591	0.271757	2.863725	
103000	8.924895	5	0.238353	0.270598	0.270598	2.376995	0.388918	0.544642	0.238353	0.238353	2.376995	
104000	7.445310	4	0.271149	0.271149	0.271149	3.077557	0.449360	0.449360	0.271149	0.244069	3.077557	
105000	7.743581	4	0.276325	0.254035	0.254035	3.035877	0.476716	0.476716	0.254035	0.254035	3.035877	
106000	9.589501	5	0.252480	0.258426	0.291459	2.312659	0.422691	0.422691	0.252480	0.252480	2.312659	
107000	7.182273	4	0.250794	0.250794	0.250794	2.768857	0.483814	0.483814	0.250794	0.128689	2.768857	
108000	9.397063	5	0.217813	0.217813	0.266568	2.737755	0.488125	0.522400	0.266568	0.217813	2.737755	
109000	7.182152	4	0.257513	0.257513	0.257513	2.106978	0.505322	0.505322	0.225117	0.225117	2.106978	
110000	7.427653	4	0.244825	0.267830	0.244825	3.118047	0.531526	0.531526	0.244825	0.244825	3.118047	
111000	7.734507	4	0.249950	0.249950	0.249950	2.362431	0.341317	0.521813	0.249950	0.249950	2.362431	
112000	9.596681	5	0.254389	0.254389	0.261763	2.152048	0.557671	0.557671	0.218827	0.218827	2.152048	
113000	6.669811	4	0.247959	0.247959	0.247959	3.062796	0.408491	0.408491	0.247959	0.169954	3.062796	
114000	6.025839	3	0.259907	0.259907	0.259907	2.834115	0.496938	0.496938	0.259907	0.259907	2.834115	
115000	8.033051	4	0.242095	0.242095	0.242095	2.618264	0.463883	0.463883	0.242095	0.157923	2.618264	
116000	8.420537	4	0.266205	0.225392	0.266205	3.155520	0.526879	0.526879	0.266205	0.225392	3.155520	
117000	7.773521	3	0.252869	0.252869	0.252869	1.891548	0.443750	0.443750	0.252869	0.252869	1.891548	
118000	6.649454	5	0.250382	0.223251	0.250382	2.129408	0.496438	0.496438	0.250382	0.222765	2.129408	
119000	9.060628	4	0.244970	0.244970	0.244970	2.086338	0.386649	0.423335	0.244970	0.244970	2.086338	
120000	7.892825	5	0.259615	0.263592	0.263592	3.356799	0.490472	0.490472	0.263592	0.204627	3.356799	
121000	7.096098	5	0.235701	0.248416	0.248416	1.936099	0.484598	0.484598	0.257349	0.235701	1.936099	
122000	6.464627	5	0.248875	0.248875	0.248875	2.355034	0.582349	0.540954	0.248875	0.173493	2.355034	
123000	7.331092	4	0.236177	0.236177	0.236177	2.347454	0.466585	0.466585	0.236177	0.236177	1.963194	
124000	7.676421	3	0.245795	0.245795	0.245795	2.824959	0.503969	0.503969	0.245795	0.245795	2.824959	
125000	6.332335	3	0.230901	0.230901	0.230901	2.862424	0.530775	0.530775	0.230901	0.230901	2.862424	
126000	9.367003	4	0.246530	0.246530	0.246530	2.205847	0.412151	0.517212	0.246530	0.246530	2.205847	
127000	8.185164	4	0.239349	0.239349	0.258124	3.029033	0.390268	0.390268	0.239349	0.239349	3.029033	
128000	8.005434	4	0.224845	0.238488	0.238488	2.751211	0.475025	0.475025	0.238488	0.224845	2.751211	
129000	8.377306	6	0.269357	0.269357	0.245134	2.828615	0.429985	0.429985	0.245134	0.203276	1.849781	
130000	8.009688	5	0.230176	0.318044	0.230176	2.928273	0.420227	0.420227	0.251477	0.230176	2.928273	
131000	7.855426	4	0.246791	0.246791	0.246791	2.861756	0.406498	0.406498	0.246791	0.202331	2.861756	
132000	8.529569	4	0.260177	0.244786	0.244786	2.561447	0.587431	0.587431	0.244786	0.244786	2.561447	
133000	8.154884	4	0.241275	0.241275	0.241275	2.520086	0.448575	0.448575	0.241275	0.156851	2.520086	
134000	8.081963	3	0.253471	0.253471	0.253471	2.146501	0.485677	0.485677	0.253471	0.253471	2.146501	
135000	6.737132	4	0.238085	0.245691	0.238085	2.746856	0.476342	0.476342	0.238085	0.238085	2.746856	
136000	7.468329	5	0.242013	0.298876	0.242013	2.685947	0.445547	0.445547	0.242013	0.174435	2.685947	
137000	8.262170	3	0.238022	0.238022	0.238022	2.880642	0.480042	0.480042	0.238022	0.238022	2.880642	
138000	8.935163	5	0.260343	0.260343	0.260343	2.468142	0.406435	0.579174	0.227578	0.227578	2.468142	
139000	9.407706	3	0.249280	0.249280	0.249280	2.653444	0.461389	0.461389	0.249280	0.249280	2.653444	
140000	6.941565	4	0.232805	0.232805	0.232805	2.992797	0.451441	0.536269	0.232805	0.232805	2.992797	
141000	7.986772	4	0.238939	0.238939	0.238939	2.044375	0.471416	0.568123	0.238939	0.238939	2.044375	
142000	7.596525	3	0.240678	0.240678	0.240678	3.115067	0.437239	0.437239	0.240678	0.240678	3.115067	
143000	9.204388	5	0.255381	0.255381	0.255381	2.806599	0.420960	0.605821	0.255381	0.219695	2.806599	
144000	7.429264	5	0.254211	0.272387	0.272387	2.425165	0.497932	0.497932	0.226595	0.226595	2.425165	
145000	6.932125	5	0.256107	0.256107	0.256107	2.755580	0.418763	0.422901	0.234815	0.234815	2.755580	
146000	5.982016	3	0.241648	0.241648	0.241648	2.010501	0.409999	0.409999	0.241648	0.241648	2.010501	
147000	5.674272	4	0.244365	0.258852	0.244365	3.095133	0.539480	0.539480	0.244365	0.244365	3.095133	
148000	9.248471	4	0.259748	0.259748	0.259748	2.360814	0.505487	0.555708	0.259748	0.259748	2.360814	
149000	6.511785	3	0.241565	0.241565	0.241565	2.633693	0.620877	0.620877	0.241565	0.241565	2.633693	
150000	7.712171	5	0.260206	0.260206	0.260206	2.819071	0.466490	0.466490	0.253835	0.183265	2.819071	
151000	6.313084	4	0.239275	0.239275	0.239275	1.730677	0.274093	0.274093	0.246285	0.239275	1.730677	
152000	4.769969	6	0.233717	0.256724	0.256724	2.274465	0.365081	0.484317	0.233717	0.213010	2.274465	
153000	9.366037	4	0.245017	0.245017	0.245017	2.447743	0.458055	0.458055	0.245017	0.179689	2.447743	
154000	9.268832	5	0.261849	0.238382	0.261849	2.126645	0.466142	0.466142	0.261849	0.158262	2.126645	
155000	8.743926	4	0.266733	0.255638	0.255638	3.366899	0.439443	0.439443	0.255638	0.255638	3.366899	
156000	5.533880	3	0.237593	0.237593	0.237593	2.663605	0.528434	0.528434	0.237593	0.237593	2.663605	
157000	9.894364	5	0.259206	0.259206	0.259206	2.264475	0.357053	0.440595	0.259206	0.129471	2.264475	
158000	7.289603	4	0.254133	0.254133	0.254133	1.978801	0.493342	0.493342	0.254133	0.145775	1.978801	
159000	7.204477	4	0.244571	0.244571	0.244571	3.134118	0.462053	0.540154	0.244571	0.244571	3.134118	
160000	7.318225	4	0.262310	0.262310	0.246591	3.039338	0.477027	0.477027	0.262310	0.246591	3.039338	
161000	8.093866	5	0.251330	0.251330	0.251330	2.810917	0.370528	0.441577	0.251330	0.125873	2.810917	
162000	8.486367	4	0.270635	0.270635	0.270635	2.057607	0.441181	0.441181	0.270635	0.176924	2.057607	
163000	8.156114	3	0.245672	0.245672	0.245672	2.100489	0.389833	0.389833	0.245672	0.245672	2.100489	
164000	7.792843	4	0.258489	0.258489	0.258489	2.297043	0.443571	0.443571	0.258489	0.169403	2.297043	
165000	7.727325	5	0.266627	0.266627	0.266627	2.891410	0.407033	0.407033	0.254410	0.235782	2.891410	
166000	7.952863	4	0.270723	0.270723	0.232735	2.069983	0.496001	0.496001	0.232735	0.232735	2.069983	
167000	7.834955	3	0.234753	0.234753	0.234753	2.861302	0.464157	0.464157	0.234753	0.234753	2.861302	
168000	7.981835	5	0.254819	0.248860	0.254819	2.622584	0.455530	0.455530	0.254819	0.248860	2.311594	
169000	5.170846	3	0.245738	0.245738	0.245738	2.313133	0.521590	0.521590	0.245738	0.245738	2.313133	
170000	5.850355	4	0.243467	0.243467	0.243467	2.673579	0.455426	0.476953	0.243467	0.243467	2.673579	
171000	7.264450	4	0.255587	0.255587	0.255587	2.187841	0.548728	0.548728	0.255587	0.229932	2.187841	
172000	7.397930	4	0.249845	0.249845	0.249845	2.562312	0.376719	0.376719	0.249845	0.207612	2.562312	
173000	6.294168	4	0.258499	0.258499	0.258499	2.671500	0.522044	0.522044	0.208370	0.208370	2.671500	
174000	6.811036	3	0.247665	0.247665	0.247665	2.718232	0.415277	0.415277	0.247665	0.247665	2.718232	
175000	7.067829	6	0.250085	0.256613	0.256613	2.026898	0.381702	0.381702	0.264500	0.179475	2.026898	
176000	6.320463	5	0.255733	0.255733	0.255733	2.102887	0.404686	0.574962	0.255733	0.252279	2.102887	
177000	8.477446	6	0.248328	0.248328	0.248328	2.010892	0.477658	0.600416	0.225531	0.225531	2.827861	
178000	8.233137	6	0.256902	0.248113	0.256902	3.112050	0.384606	0.725807	0.256902	0.196820	3.112050	
179000	5.876653	4	0.263821	0.263821	0.204591	2.475709	0.472117	0.472117	0.263821	0.204591	2.475709	
180000	5.238175	4	0.270841	0.270841	0.270841	2.199360	0.493055	0.493055	0.270841	0.135429	2.199360	
181000	7.737218	3	0.248008	0.248008	0.248008	3.228437	0.486243	0.486243	0.248008	0.248008	3.228437	
182000	8.760309	4	0.258871	0.258871	0.258871	2.212061	0.474062	0.548841	0.258871	0.258871	2.212061	
183000	7.178500	4	0.269962	0.240900	0.240900	4.024984	0.556160	0.556160	0.240900	0.240900	4.024984	
184000	7.625839	4	0.253280	0.253280	0.253280	3.021398	0.484487	0.484487	0.253280	0.253280	1.950057	
185000	9.294864	5	0.252794	0.250763	0.250763	3.069131	0.395886	0.416917	0.250763	0.250763	3.069131	
186000	6.936279	4	0.269169	0.269169	0.254146	2.457499	0.555193	0.555193	0.254146	0.254146	2.457499	
187000	7.402703	4	0.255757	0.255757	0.242246	3.037092	0.544995	0.544995	0.242246	0.242246	3.037092	
188000	5.487240	3	0.262498	0.262498	0.262498	1.928939	0.538723	0.538723	0.262498	0.262498	1.928939	
189000	7.044591	5	0.239415	0.239415	0.239415	2.753495	0.478362	0.474101	0.239415	0.129861	2.753495	
190000	8.752998	6	0.250400	0.250400	0.250400	2.651992	0.350681	0.519461	0.251034	0.210848	2.651992	
191000	7.902698	5	0.237840	0.236914	0.234047	3.127779	0.430306	0.430306	0.236914	0.236914	3.127779	
192000	7.869366	3	0.248107	0.248107	0.248107	2.057413	0.449867	0.449867	0.248107	0.248107	2.057413	
193000	7.212640	4	0.255375	0.255375	0.255375	1.935650	0.502826	0.502826	0.255375	0.145877	1.935650	
194000	7.605254	4	0.241361	0.241361	0.241361	3.017148	0.366029	0.366029	0.241361	0.241361	2.389576	
195000	11.172287	3	0.248643	0.248643	0.248643	3.452655	0.453588	0.453588	0.248643	0.248643	3.452655	
196000	8.747159	5	0.248263	0.248263	0.236064	2.865005	0.581792	0.581792	0.213701	0.213701	2.865005	
197000	7.954620	4	0.253301	0.253301	0.253301	2.431790	0.369501	0.369501	0.253301	0.201385	2.431790	
198000	8.798512	3	0.251986	0.251986	0.251986	3.314279	0.509861	0.509861	0.251986	0.251986	3.314279	
199000	6.805804	4	0.262238	0.262238	0.262238	2.933369	0.489105	0.489105	0.249024	0.249024	2.933369	
200000	6.290578	4	0.258921	0.242205	0.258921	2.618334	0.586183	0.586183	0.242205	0.242205	2.618334	
201000	6.758461	4	0.230764	0.273820	0.230764	2.889318	0.422857	0.422857	0.230764	0.230764	2.889318	
202000	8.782360	4	0.268848	0.268848	0.243539	3.114007	0.488949	0.488949	0.268848	0.243539	3.114007	
203000	8.719440	6	0.234276	0.242819	0.242819	2.902903	0.474474	0.441438	0.242819	0.171809	2.902903	
204000	8.170644	4	0.260208	0.260208	0.260208	3.253812	0.597226	0.597226	0.260208	0.203824	3.253812	
205000	10.577686	4	0.267547	0.267547	0.267547	3.175745	0.439621	0.439621	0.267547	0.199281	3.175745	
206000	7.795934	3	0.240258	0.240258	0.240258	2.582072	0.452749	0.452749	0.240258	0.240258	2.582072	
207000	5.588755	3	0.255767	0.255767	0.255767	2.088762	0.514330	0.514330	0.255767	0.255767	2.088762	
208000	8.253165	4	0.243419	0.243419	0.243419	1.979723	0.434079	0.434079	0.243419	0.243419	2.504981	
209000	5.884106	4	0.235165	0.242603	0.235165	2.400861	0.443203	0.443203	0.235165	0.235165	2.400861	
210000	12.464606	5	0.268734	0.268734	0.268734	2.707431	0.384969	0.536365	0.268734	0.183522	2.707431	
211000	5.933149	4	0.263016	0.263016	0.263016	3.089576	0.611172	0.611172	0.226706	0.226706	3.089576	
212000	7.803966	5	0.238635	0.234828	0.238635	3.011751	0.577093	0.577093	0.234828	0.238635	2.025130	
213000	5.473556	3	0.245407	0.245407	0.245407	2.758443	0.483487	0.483487	0.245407	0.245407	2.758443	
214000	5.661525	3	0.246284	0.246284	0.246284	2.813298	0.498049	0.498049	0.246284	0.246284	2.813298	
215000	8.338641	4	0.236394	0.236394	0.236394	2.511922	0.407709	0.590749	0.236394	0.236394	2.511922	
216000	6.057247	5	0.231047	0.231047	0.231047	2.755521	0.335991	0.805207	0.245970	0.231047	2.755521	
217000	6.343209	6	0.232716	0.243220	0.252118	2.839604	0.534697	0.534788	0.232716	0.232716	2.839604	
218000	7.518021	4	0.249851	0.249851	0.249851	2.332280	0.447886	0.447886	0.249851	0.191094	2.332280	
219000	7.167531	3	0.249784	0.249784	0.249784	2.768270	0.434757	0.434757	0.249784	0.249784	2.768270	
220000	6.358042	5	0.251263	0.251263	0.251263	2.486349	0.474564	0.474564	0.236585	0.152449	2.486349	
221000	6.102518	4	0.239871	0.239871	0.239871	2.692666	0.391798	0.566639	0.239871	0.239871	2.692666	
222000	5.841203	5	0.253873	0.253873	0.255138	2.759677	0.608716	0.584082	0.255138	0.253873	2.759677	
223000	8.470369	5	0.237417	0.260998	0.240000	2.971487	0.468516	0.468516	0.240000	0.240000	2.971487	
224000	7.000903	5	0.245499	0.245499	0.245499	2.663646	0.489699	0.526987	0.245499	0.225502	2.663646	
225000	5.338174	3	0.224976	0.224976	0.224976	2.897810	0.414303	0.414303	0.224976	0.224976	2.897810	
226000	7.978700	5	0.234066	0.234066	0.234066	2.862712	0.420498	0.544080	0.234066	0.234066	2.393303	
227000	6.070467	3	0.237898	0.237898	0.237898	3.157858	0.399102	0.399102	0.237898	0.237898	3.157858	
228000	8.960377	3	0.234988	0.234988	0.234988	3.119198	0.559726	0.559726	0.234988	0.234988	3.119198	
229000	7.389079	3	0.236132	0.236132	0.236132	2.930832	0.480650	0.480650	0.236132	0.236132	2.930832	
230000	6.623595	4	0.250928	0.250928	0.250928	2.892697	0.500872	0.500872	0.250928	0.172178	2.892697	
231000	6.914323	3	0.241308	0.241308	0.241308	2.169724	0.435581	0.435581	0.241308	0.241308	2.169724	
232000	8.666002	4	0.231102	0.253720	0.253720	3.215921	0.466308	0.466308	0.253720	0.231102	3.215921	
233000	7.024247	4	0.258938	0.258938	0.258938	2.953293	0.414770	0.414770	0.257814	0.258938	2.953293	
234000	7.120018	6	0.271405	0.263756	0.263756	2.230573	0.462955	0.462955	0.263756	0.239438	2.069945	
235000	6.042335	3	0.244066	0.244066	0.244066	2.711648	0.557141	0.557141	0.244066	0.244066	2.711648	
236000	7.268546	4	0.246777	0.246777	0.285469	2.867774	0.453732	0.453732	0.246777	0.246777	2.867774	
237000	7.648792	4	0.284867	0.258962	0.258962	2.266406	0.442729	0.442729	0.258962	0.258962	2.266406	
238000	6.265551	4	0.237933	0.237933	0.237933	2.325279	0.381695	0.422172	0.237933	0.237933	2.325279	
239000	7.217598	4	0.238959	0.238959	0.238959	2.141810	0.423450	0.423450	0.238959	0.151907	2.141810	
240000	9.579522	4	0.245951	0.264161	0.264161	2.693679	0.414175	0.414175	0.245951	0.245951	2.693679	
241000	8.159807	5	0.242711	0.269972	0.242711	2.625138	0.448950	0.448950	0.242711	0.185521	2.625138	
242000	9.818104	3	0.238565	0.238565	0.238565	2.137026	0.464098	0.464098	0.238565	0.238565	2.137026	
243000	8.335269	4	0.225778	0.250167	0.250167	2.965102	0.462973	0.462973	0.250167	0.225778	2.965102	
244000	7.524609	5	0.255704	0.255704	0.255704	2.735785	0.449261	0.449261	0.255704	0.152617	2.690006	
245000	10.749433	3	0.243387	0.243387	0.243387	3.093136	0.511157	0.511157	0.243387	0.243387	3.093136	
246000	7.620195	3	0.250937	0.250937	0.250937	2.788075	0.479256	0.479256	0.250937	0.250937	2.788075	
