Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
43000	7.432354	2	7.375315	7.375315	7.375315	44.877911	7.375315	7.375315	7.375315	7.375315	44.877911	
44000	6.268466	2	7.084772	7.084772	7.084772	44.402662	7.084772	7.084772	7.084772	7.084772	44.402662	
45000	6.744471	2	6.907626	6.907626	6.907626	45.926718	6.907626	6.907626	6.907626	6.907626	45.926718	
46000	9.626851	2	6.733571	6.733571	6.733571	45.773002	6.733571	6.733571	6.733571	6.733571	45.773002	
47000	7.732854	2	7.044944	7.044944	7.044944	45.875583	7.044944	7.044944	7.044944	7.044944	45.875583	
48000	7.427217	2	6.723085	6.723085	6.723085	47.201970	6.723085	6.723085	6.723085	6.723085	47.201970	
49000	6.568842	2	7.315075	7.315075	7.315075	44.513497	7.315075	7.315075	7.315075	7.315075	44.513497	
50000	6.557928	2	7.456092	7.456092	7.456092	44.635987	7.456092	7.456092	7.456092	7.456092	44.635987	
51000	7.771952	2	6.799245	6.799245	6.799245	46.222086	6.799245	6.799245	6.799245	6.799245	46.222086	
52000	7.885423	2	6.848783	6.848783	6.848783	46.234944	6.848783	6.848783	6.848783	6.848783	46.234944	
53000	10.584695	2	6.846879	6.846879	6.846879	46.131116	6.846879	6.846879	6.846879	6.846879	46.131116	
54000	8.238472	2	7.233358	7.233358	7.233358	47.535519	7.233358	7.233358	7.233358	7.233358	47.535519	
55000	7.007795	2	7.098631	7.098631	7.098631	46.443423	7.098631	7.098631	7.098631	7.098631	46.443423	
56000	8.943491	2	7.521443	7.521443	7.521443	47.108297	7.521443	7.521443	7.521443	7.521443	47.108297	
57000	7.250508	2	7.196841	7.196841	7.196841	45.985333	7.196841	7.196841	7.196841	7.196841	45.985333	
58000	8.813000	2	7.867026	7.867026	7.867026	45.263266	7.867026	7.867026	7.867026	7.867026	45.263266	
59000	7.549930	2	7.389745	7.389745	7.389745	45.357394	7.389745	7.389745	7.389745	7.389745	45.357394	
60000	11.270200	2	6.981346	6.981346	6.981346	45.652314	6.981346	6.981346	6.981346	6.981346	45.652314	
61000	8.139849	2	7.180705	7.180705	7.180705	43.795612	7.180705	7.180705	7.180705	7.180705	43.795612	
62000	7.426639	2	6.635907	6.635907	6.635907	45.221349	6.635907	6.635907	6.635907	6.635907	45.221349	
63000	10.284661	2	7.148457	7.148457	7.148457	44.705896	7.148457	7.148457	7.148457	7.148457	44.705896	
64000	7.949618	2	7.201119	7.201119	7.201119	46.045449	7.201119	7.201119	7.201119	7.201119	46.045449	
65000	7.590985	2	6.992088	6.992088	6.992088	45.164803	6.992088	6.992088	6.992088	6.992088	45.164803	
66000	8.829472	2	7.180658	7.180658	7.180658	44.245739	7.180658	7.180658	7.180658	7.180658	44.245739	
67000	7.531826	2	6.920485	6.920485	6.920485	46.777523	6.920485	6.920485	6.920485	6.920485	46.777523	
68000	5.544875	2	7.010664	7.010664	7.010664	46.276978	7.010664	7.010664	7.010664	7.010664	46.276978	
69000	6.407233	2	7.182985	7.182985	7.182985	46.350067	7.182985	7.182985	7.182985	7.182985	46.350067	
70000	7.567625	2	6.851499	6.851499	6.851499	45.261525	6.851499	6.851499	6.851499	6.851499	45.261525	
71000	7.513564	2	6.829420	6.829420	6.829420	47.530736	6.829420	6.829420	6.829420	6.829420	47.530736	
72000	7.869069	2	6.742392	6.742392	6.742392	45.190206	6.742392	6.742392	6.742392	6.742392	45.190206	
73000	5.572470	2	7.705765	7.705765	7.705765	45.978369	7.705765	7.705765	7.705765	7.705765	45.978369	
74000	5.952507	2	7.661054	7.661054	7.661054	45.798658	7.661054	7.661054	7.661054	7.661054	45.798658	
75000	8.367737	2	7.207352	7.207352	7.207352	46.951660	7.207352	7.207352	7.207352	7.207352	46.951660	
76000	8.824516	2	6.852465	6.852465	6.852465	45.983096	6.852465	6.852465	6.852465	6.852465	45.983096	
77000	7.734562	2	7.000951	7.000951	7.000951	47.393533	7.000951	7.000951	7.000951	7.000951	47.393533	
78000	8.456379	2	7.189399	7.189399	7.189399	48.102981	7.189399	7.189399	7.189399	7.189399	48.102981	
79000	5.770172	2	7.177969	7.177969	7.177969	47.420948	7.177969	7.177969	7.177969	7.177969	47.420948	
80000	9.686030	2	6.924120	6.924120	6.924120	46.916937	6.924120	6.924120	6.924120	6.924120	46.916937	
81000	8.728122	2	7.099122	7.099122	7.099122	45.949723	7.099122	7.099122	7.099122	7.099122	45.949723	
82000	7.250467	2	7.135704	7.135704	7.135704	47.319930	7.135704	7.135704	7.135704	7.135704	47.319930	
83000	7.590585	2	6.997121	6.997121	6.997121	49.138328	6.997121	6.997121	6.997121	6.997121	49.138328	
84000	6.602808	2	7.902927	7.902927	7.902927	45.898688	7.902927	7.902927	7.902927	7.902927	45.898688	
85000	8.631596	2	6.916566	6.916566	6.916566	45.428744	6.916566	6.916566	6.916566	6.916566	45.428744	
86000	5.009408	2	7.196758	7.196758	7.196758	48.926971	7.196758	7.196758	7.196758	7.196758	48.926971	
87000	6.838930	2	6.545177	6.545177	6.545177	46.808330	6.545177	6.545177	6.545177	6.545177	46.808330	
88000	7.977306	2	7.516509	7.516509	7.516509	46.395023	7.516509	7.516509	7.516509	7.516509	46.395023	
89000	7.551446	2	7.479175	7.479175	7.479175	47.011321	7.479175	7.479175	7.479175	7.479175	47.011321	
90000	11.097826	2	7.589260	7.589260	7.589260	47.175425	7.589260	7.589260	7.589260	7.589260	47.175425	
91000	9.299331	2	7.404319	7.404319	7.404319	49.183402	7.404319	7.404319	7.404319	7.404319	49.183402	
92000	6.937311	2	7.142919	7.142919	7.142919	48.075183	7.142919	7.142919	7.142919	7.142919	48.075183	
93000	7.763285	2	7.171641	7.171641	7.171641	46.092770	7.171641	7.171641	7.171641	7.171641	46.092770	
94000	6.473949	2	7.103351	7.103351	7.103351	47.552218	7.103351	7.103351	7.103351	7.103351	47.552218	
95000	8.857181	2	6.769341	6.769341	6.769341	47.637126	6.769341	6.769341	6.769341	6.769341	47.637126	
96000	8.602021	2	7.520286	7.520286	7.520286	47.267045	7.520286	7.520286	7.520286	7.520286	47.267045	
97000	6.926803	2	7.370753	7.370753	7.370753	47.307089	7.370753	7.370753	7.370753	7.370753	47.307089	
98000	8.143171	2	7.259490	7.259490	7.259490	48.830558	7.259490	7.259490	7.259490	7.259490	48.830558	
99000	8.891609	2	7.333381	7.333381	7.333381	48.255668	7.333381	7.333381	7.333381	7.333381	48.255668	
100000	7.326587	2	6.895289	6.895289	6.895289	47.054940	6.895289	6.895289	6.895289	6.895289	47.054940	
101000	7.876413	2	7.432327	7.432327	7.432327	48.170239	7.432327	7.432327	7.432327	7.432327	48.170239	
102000	9.518618	2	6.926038	6.926038	6.926038	47.491408	6.926038	6.926038	6.926038	6.926038	47.491408	
103000	8.306698	2	7.104758	7.104758	7.104758	46.719124	7.104758	7.104758	7.104758	7.104758	46.719124	
104000	8.495054	2	7.144377	7.144377	7.144377	46.006472	7.144377	7.144377	7.144377	7.144377	46.006472	
105000	8.337747	2	7.426337	7.426337	7.426337	46.909780	7.426337	7.426337	7.426337	7.426337	46.909780	
106000	9.113683	2	7.206270	7.206270	7.206270	45.873539	7.206270	7.206270	7.206270	7.206270	45.873539	
107000	9.664632	2	7.363531	7.363531	7.363531	45.452160	7.363531	7.363531	7.363531	7.363531	45.452160	
108000	9.365013	2	7.750684	7.750684	7.750684	46.811505	7.750684	7.750684	7.750684	7.750684	46.811505	
109000	8.031371	2	7.117751	7.117751	7.117751	47.795453	7.117751	7.117751	7.117751	7.117751	47.795453	
110000	6.968399	2	7.156675	7.156675	7.156675	46.319746	7.156675	7.156675	7.156675	7.156675	46.319746	
111000	9.199401	2	7.191381	7.191381	7.191381	45.870271	7.191381	7.191381	7.191381	7.191381	45.870271	
112000	8.920749	2	7.286778	7.286778	7.286778	48.469089	7.286778	7.286778	7.286778	7.286778	48.469089	
113000	7.111917	2	7.766298	7.766298	7.766298	46.016700	7.766298	7.766298	7.766298	7.766298	46.016700	
114000	8.191646	2	7.045787	7.045787	7.045787	48.627735	7.045787	7.045787	7.045787	7.045787	48.627735	
115000	10.592804	2	7.738506	7.738506	7.738506	46.962712	7.738506	7.738506	7.738506	7.738506	46.962712	
116000	8.370532	2	7.453071	7.453071	7.453071	48.084478	7.453071	7.453071	7.453071	7.453071	48.084478	
117000	7.146574	2	7.784324	7.784324	7.784324	47.066299	7.784324	7.784324	7.784324	7.784324	47.066299	
118000	7.356288	2	7.174097	7.174097	7.174097	47.426798	7.174097	7.174097	7.174097	7.174097	47.426798	
119000	7.977204	2	7.512051	7.512051	7.512051	45.377037	7.512051	7.512051	7.512051	7.512051	45.377037	
120000	6.516177	2	7.736127	7.736127	7.736127	46.825351	7.736127	7.736127	7.736127	7.736127	46.825351	
121000	10.203648	2	7.570371	7.570371	7.570371	48.658222	7.570371	7.570371	7.570371	7.570371	48.658222	
122000	9.079222	2	7.380014	7.380014	7.380014	47.505600	7.380014	7.380014	7.380014	7.380014	47.505600	
123000	6.324920	2	7.568227	7.568227	7.568227	43.767399	7.568227	7.568227	7.568227	7.568227	43.767399	
124000	5.775407	2	7.237785	7.237785	7.237785	48.312266	7.237785	7.237785	7.237785	7.237785	48.312266	
125000	6.768551	2	7.431158	7.431158	7.431158	50.643470	7.431158	7.431158	7.431158	7.431158	50.643470	
126000	6.464254	2	7.996844	7.996844	7.996844	47.783201	7.996844	7.996844	7.996844	7.996844	47.783201	
127000	5.865524	2	7.155781	7.155781	7.155781	47.597274	7.155781	7.155781	7.155781	7.155781	47.597274	
128000	10.080128	2	7.578744	7.578744	7.578744	46.134601	7.578744	7.578744	7.578744	7.578744	46.134601	
129000	7.772685	2	7.391405	7.391405	7.391405	47.995849	7.391405	7.391405	7.391405	7.391405	47.995849	
130000	6.304494	2	8.008517	8.008517	8.008517	49.358956	8.008517	8.008517	8.008517	8.008517	49.358956	
131000	7.760547	2	7.378816	7.378816	7.378816	46.950966	7.378816	7.378816	7.378816	7.378816	46.950966	
132000	7.094961	2	7.791687	7.791687	7.791687	48.969901	7.791687	7.791687	7.791687	7.791687	48.969901	
133000	10.559428	2	7.362499	7.362499	7.362499	48.976607	7.362499	7.362499	7.362499	7.362499	48.976607	
134000	7.306619	2	7.369540	7.369540	7.369540	47.715491	7.369540	7.369540	7.369540	7.369540	47.715491	
135000	8.269475	2	7.289344	7.289344	7.289344	47.233057	7.289344	7.289344	7.289344	7.289344	47.233057	
136000	7.268620	2	7.716290	7.716290	7.716290	46.969101	7.716290	7.716290	7.716290	7.716290	46.969101	
137000	8.881606	2	7.246986	7.246986	7.246986	49.115019	7.246986	7.246986	7.246986	7.246986	49.115019	
138000	8.884090	2	7.617634	7.617634	7.617634	48.342475	7.617634	7.617634	7.617634	7.617634	48.342475	
139000	8.446775	2	6.941012	6.941012	6.941012	46.090522	6.941012	6.941012	6.941012	6.941012	46.090522	
140000	9.309038	2	7.443964	7.443964	7.443964	47.966166	7.443964	7.443964	7.443964	7.443964	47.966166	
141000	9.546149	2	7.541443	7.541443	7.541443	47.581495	7.541443	7.541443	7.541443	7.541443	47.581495	
142000	7.951756	2	7.335569	7.335569	7.335569	47.939848	7.335569	7.335569	7.335569	7.335569	47.939848	
143000	6.039215	2	7.787744	7.787744	7.787744	49.263370	7.787744	7.787744	7.787744	7.787744	49.263370	
144000	8.036647	2	7.054039	7.054039	7.054039	49.420658	7.054039	7.054039	7.054039	7.054039	49.420658	
145000	6.963463	2	8.328330	8.328330	8.328330	49.773269	8.328330	8.328330	8.328330	8.328330	49.773269	
146000	6.437513	2	7.383759	7.383759	7.383759	49.099499	7.383759	7.383759	7.383759	7.383759	49.099499	
147000	10.895475	2	7.572146	7.572146	7.572146	48.619618	7.572146	7.572146	7.572146	7.572146	48.619618	
148000	9.371357	2	7.576413	7.576413	7.576413	48.567645	7.576413	7.576413	7.576413	7.576413	48.567645	
149000	8.576875	2	7.447011	7.447011	7.447011	49.472707	7.447011	7.447011	7.447011	7.447011	49.472707	
150000	8.515466	2	6.918254	6.918254	6.918254	50.884180	6.918254	6.918254	6.918254	6.918254	50.884180	
151000	8.002462	2	6.987053	6.987053	6.987053	47.713974	6.987053	6.987053	6.987053	6.987053	47.713974	
152000	10.314771	2	7.703524	7.703524	7.703524	48.280155	7.703524	7.703524	7.703524	7.703524	48.280155	
153000	8.058596	2	7.156991	7.156991	7.156991	48.109063	7.156991	7.156991	7.156991	7.156991	48.109063	
154000	8.455684	2	7.273432	7.273432	7.273432	47.254953	7.273432	7.273432	7.273432	7.273432	47.254953	
155000	7.060819	2	7.514289	7.514289	7.514289	49.706966	7.514289	7.514289	7.514289	7.514289	49.706966	
156000	8.305216	2	7.562042	7.562042	7.562042	48.922926	7.562042	7.562042	7.562042	7.562042	48.922926	
157000	10.012456	2	7.361640	7.361640	7.361640	48.447086	7.361640	7.361640	7.361640	7.361640	48.447086	
158000	7.871298	2	7.271792	7.271792	7.271792	47.850608	7.271792	7.271792	7.271792	7.271792	47.850608	
159000	6.272471	2	6.783824	6.783824	6.783824	49.575887	6.783824	6.783824	6.783824	6.783824	49.575887	
160000	7.502528	2	7.897931	7.897931	7.897931	48.327781	7.897931	7.897931	7.897931	7.897931	48.327781	
161000	7.229589	2	7.097283	7.097283	7.097283	47.312406	7.097283	7.097283	7.097283	7.097283	47.312406	
162000	7.901589	2	7.436287	7.436287	7.436287	47.833928	7.436287	7.436287	7.436287	7.436287	47.833928	
163000	7.304524	2	7.310435	7.310435	7.310435	49.624110	7.310435	7.310435	7.310435	7.310435	49.624110	
164000	7.505266	2	7.039122	7.039122	7.039122	51.142172	7.039122	7.039122	7.039122	7.039122	51.142172	
165000	7.722926	2	7.282576	7.282576	7.282576	47.737498	7.282576	7.282576	7.282576	7.282576	47.737498	
166000	7.716738	2	7.299792	7.299792	7.299792	48.099705	7.299792	7.299792	7.299792	7.299792	48.099705	
167000	6.323822	2	7.576821	7.576821	7.576821	49.784270	7.576821	7.576821	7.576821	7.576821	49.784270	
168000	5.641705	2	6.934804	6.934804	6.934804	47.762983	6.934804	6.934804	6.934804	6.934804	47.762983	
169000	7.287767	2	7.577480	7.577480	7.577480	49.733851	7.577480	7.577480	7.577480	7.577480	49.733851	
170000	9.382810	2	7.522443	7.522443	7.522443	48.523985	7.522443	7.522443	7.522443	7.522443	48.523985	
171000	9.262357	2	7.470545	7.470545	7.470545	48.253496	7.470545	7.470545	7.470545	7.470545	48.253496	
172000	10.080128	2	6.952693	6.952693	6.952693	48.965481	6.952693	6.952693	6.952693	6.952693	48.965481	
173000	9.815606	2	7.331861	7.331861	7.331861	47.741530	7.331861	7.331861	7.331861	7.331861	47.741530	
174000	11.406680	2	7.025760	7.025760	7.025760	48.927124	7.025760	7.025760	7.025760	7.025760	48.927124	
175000	6.428239	2	7.382767	7.382767	7.382767	47.651634	7.382767	7.382767	7.382767	7.382767	47.651634	
176000	6.999308	2	7.566453	7.566453	7.566453	47.864088	7.566453	7.566453	7.566453	7.566453	47.864088	
177000	7.422381	2	7.487985	7.487985	7.487985	46.956592	7.487985	7.487985	7.487985	7.487985	46.956592	
178000	9.715065	2	7.814469	7.814469	7.814469	47.752795	7.814469	7.814469	7.814469	7.814469	47.752795	
179000	6.315532	2	7.316376	7.316376	7.316376	50.166662	7.316376	7.316376	7.316376	7.316376	50.166662	
180000	7.698904	2	7.767810	7.767810	7.767810	47.319104	7.767810	7.767810	7.767810	7.767810	47.319104	
181000	6.631874	2	7.546691	7.546691	7.546691	47.584482	7.546691	7.546691	7.546691	7.546691	47.584482	
182000	7.590403	2	7.118511	7.118511	7.118511	47.947850	7.118511	7.118511	7.118511	7.118511	47.947850	
183000	7.496959	2	7.320458	7.320458	7.320458	47.918023	7.320458	7.320458	7.320458	7.320458	47.918023	
184000	6.083961	2	7.166283	7.166283	7.166283	50.508265	7.166283	7.166283	7.166283	7.166283	50.508265	
185000	8.934033	2	7.238512	7.238512	7.238512	48.775183	7.238512	7.238512	7.238512	7.238512	48.775183	
186000	8.876568	2	7.139580	7.139580	7.139580	47.457138	7.139580	7.139580	7.139580	7.139580	47.457138	
187000	6.381489	2	7.813690	7.813690	7.813690	51.155741	7.813690	7.813690	7.813690	7.813690	51.155741	
188000	8.098032	2	7.978399	7.978399	7.978399	47.174839	7.978399	7.978399	7.978399	7.978399	47.174839	
189000	7.052561	2	7.470246	7.470246	7.470246	48.815100	7.470246	7.470246	7.470246	7.470246	48.815100	
190000	5.269720	2	7.034318	7.034318	7.034318	46.139977	7.034318	7.034318	7.034318	7.034318	46.139977	
191000	8.363862	2	7.700308	7.700308	7.700308	48.157754	7.700308	7.700308	7.700308	7.700308	48.157754	
192000	6.549419	2	7.467848	7.467848	7.467848	48.488117	7.467848	7.467848	7.467848	7.467848	48.488117	
193000	6.824021	2	7.229974	7.229974	7.229974	49.176965	7.229974	7.229974	7.229974	7.229974	49.176965	
194000	8.501339	2	7.189060	7.189060	7.189060	49.463812	7.189060	7.189060	7.189060	7.189060	49.463812	
195000	7.895470	2	6.906574	6.906574	6.906574	47.076273	6.906574	6.906574	6.906574	6.906574	47.076273	
196000	6.935758	2	7.130098	7.130098	7.130098	48.021578	7.130098	7.130098	7.130098	7.130098	48.021578	
197000	7.984264	2	7.875331	7.875331	7.875331	48.564304	7.875331	7.875331	7.875331	7.875331	48.564304	
198000	5.964517	2	7.509437	7.509437	7.509437	49.428461	7.509437	7.509437	7.509437	7.509437	49.428461	
199000	8.549526	2	7.318167	7.318167	7.318167	47.707432	7.318167	7.318167	7.318167	7.318167	47.707432	
200000	7.842354	2	7.581127	7.581127	7.581127	48.824355	7.581127	7.581127	7.581127	7.581127	48.824355	
201000	7.585009	2	7.503711	7.503711	7.503711	48.601958	7.503711	7.503711	7.503711	7.503711	48.601958	
202000	6.043682	2	7.798483	7.798483	7.798483	47.855420	7.798483	7.798483	7.798483	7.798483	47.855420	
203000	7.946573	2	7.801913	7.801913	7.801913	48.490929	7.801913	7.801913	7.801913	7.801913	48.490929	
204000	6.442673	2	7.280447	7.280447	7.280447	46.320181	7.280447	7.280447	7.280447	7.280447	46.320181	
205000	7.874480	2	7.178957	7.178957	7.178957	47.956273	7.178957	7.178957	7.178957	7.178957	47.956273	
206000	9.003787	2	7.422203	7.422203	7.422203	46.547051	7.422203	7.422203	7.422203	7.422203	46.547051	
207000	7.666410	2	7.627504	7.627504	7.627504	47.510084	7.627504	7.627504	7.627504	7.627504	47.510084	
208000	6.079325	2	7.122281	7.122281	7.122281	48.504525	7.122281	7.122281	7.122281	7.122281	48.504525	
209000	8.363867	2	7.487933	7.487933	7.487933	47.473703	7.487933	7.487933	7.487933	7.487933	47.473703	
210000	8.341610	2	7.348920	7.348920	7.348920	49.979970	7.348920	7.348920	7.348920	7.348920	49.979970	
211000	7.896311	2	7.418151	7.418151	7.418151	49.527035	7.418151	7.418151	7.418151	7.418151	49.527035	
212000	9.199482	2	7.278875	7.278875	7.278875	46.646096	7.278875	7.278875	7.278875	7.278875	46.646096	
213000	6.875919	2	7.657029	7.657029	7.657029	48.944726	7.657029	7.657029	7.657029	7.657029	48.944726	
214000	8.383822	2	7.607360	7.607360	7.607360	46.253274	7.607360	7.607360	7.607360	7.607360	46.253274	
215000	7.745654	2	7.714204	7.714204	7.714204	47.413606	7.714204	7.714204	7.714204	7.714204	47.413606	
216000	7.465792	2	7.497730	7.497730	7.497730	47.151564	7.497730	7.497730	7.497730	7.497730	47.151564	
217000	10.083547	2	7.891749	7.891749	7.891749	48.236443	7.891749	7.891749	7.891749	7.891749	48.236443	
218000	8.156916	2	7.294297	7.294297	7.294297	47.811568	7.294297	7.294297	7.294297	7.294297	47.811568	
219000	8.713226	2	6.763129	6.763129	6.763129	47.924433	6.763129	6.763129	6.763129	6.763129	47.924433	
220000	5.835500	2	7.330090	7.330090	7.330090	46.601713	7.330090	7.330090	7.330090	7.330090	46.601713	
221000	7.290384	2	7.880167	7.880167	7.880167	47.877550	7.880167	7.880167	7.880167	7.880167	47.877550	
222000	7.382534	2	7.450042	7.450042	7.450042	47.831432	7.450042	7.450042	7.450042	7.450042	47.831432	
223000	7.839813	2	6.977083	6.977083	6.977083	48.883269	6.977083	6.977083	6.977083	6.977083	48.883269	
224000	9.611579	2	7.039050	7.039050	7.039050	48.389547	7.039050	7.039050	7.039050	7.039050	48.389547	
225000	8.577714	2	7.496800	7.496800	7.496800	47.639172	7.496800	7.496800	7.496800	7.496800	47.639172	
226000	9.169207	2	7.296529	7.296529	7.296529	49.987536	7.296529	7.296529	7.296529	7.296529	49.987536	
227000	7.587805	2	7.513164	7.513164	7.513164	48.964577	7.513164	7.513164	7.513164	7.513164	48.964577	
228000	7.770338	2	7.462489	7.462489	7.462489	48.292068	7.462489	7.462489	7.462489	7.462489	48.292068	
229000	8.104680	2	7.099394	7.099394	7.099394	47.071640	7.099394	7.099394	7.099394	7.099394	47.071640	
230000	5.740788	2	7.347232	7.347232	7.347232	48.186083	7.347232	7.347232	7.347232	7.347232	48.186083	
231000	6.709677	2	8.010850	8.010850	8.010850	48.289835	8.010850	8.010850	8.010850	8.010850	48.289835	
232000	9.702370	2	8.586441	8.586441	8.586441	47.879980	8.586441	8.586441	8.586441	8.586441	47.879980	
233000	7.635312	2	7.698779	7.698779	7.698779	47.242704	7.698779	7.698779	7.698779	7.698779	47.242704	
234000	6.838094	2	7.561374	7.561374	7.561374	47.810427	7.561374	7.561374	7.561374	7.561374	47.810427	
235000	7.080126	2	8.150202	8.150202	8.150202	48.147024	8.150202	8.150202	8.150202	8.150202	48.147024	
236000	9.510200	2	7.168519	7.168519	7.168519	47.269183	7.168519	7.168519	7.168519	7.168519	47.269183	
237000	8.784637	2	7.846532	7.846532	7.846532	50.550968	7.846532	7.846532	7.846532	7.846532	50.550968	
238000	7.243985	2	7.398299	7.398299	7.398299	48.549200	7.398299	7.398299	7.398299	7.398299	48.549200	
239000	7.193204	2	7.396333	7.396333	7.396333	46.375642	7.396333	7.396333	7.396333	7.396333	46.375642	
240000	8.218460	2	7.542652	7.542652	7.542652	48.379564	7.542652	7.542652	7.542652	7.542652	48.379564	
241000	7.992349	2	7.721241	7.721241	7.721241	45.079544	7.721241	7.721241	7.721241	7.721241	45.079544	
242000	6.618259	2	7.617874	7.617874	7.617874	47.248230	7.617874	7.617874	7.617874	7.617874	47.248230	
243000	8.647324	2	7.288355	7.288355	7.288355	47.302545	7.288355	7.288355	7.288355	7.288355	47.302545	
244000	7.655491	2	7.769046	7.769046	7.769046	46.760359	7.769046	7.769046	7.769046	7.769046	46.760359	
245000	8.063919	2	7.737380	7.737380	7.737380	47.799944	7.737380	7.737380	7.737380	7.737380	47.799944	
246000	6.108409	2	7.595861	7.595861	7.595861	46.514512	7.595861	7.595861	7.595861	7.595861	46.514512	
247000	6.990862	2	7.578109	7.578109	7.578109	47.828173	7.578109	7.578109	7.578109	7.578109	47.828173	
