Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
17000	7.654289	3	0.392432	0.404996	0.057613	0.144960	0.392432	0.404996	0.057613	0.144960	0.162020	0.401884	0.124551	0.311545	0.392432	0.404996	0.057613	0.144960	0.263505	0.253418	0.203279	0.279798	0.263505	0.253418	0.203279	0.279798	0.392432	0.404996	0.057613	0.144960	0.162020	0.401884	0.124551	0.311545	0.392432	0.404996	0.057613	0.144960	
18000	10.085743	3	0.355769	0.400530	0.072253	0.171447	0.355769	0.400530	0.072253	0.171447	0.231435	0.269759	0.172946	0.325859	0.392432	0.404996	0.057613	0.144960	0.231435	0.269759	0.172946	0.325859	0.231435	0.269759	0.172946	0.325859	0.392432	0.404996	0.057613	0.144960	0.231435	0.269759	0.172946	0.325859	0.392432	0.404996	0.057613	0.144960	
19000	8.738479	3	0.389404	0.386626	0.057982	0.165988	0.389404	0.386626	0.057982	0.165988	0.232896	0.282115	0.172079	0.312910	0.389404	0.386626	0.057982	0.165988	0.232896	0.282115	0.172079	0.312910	0.232896	0.282115	0.172079	0.312910	0.397182	0.413744	0.050057	0.139017	0.232896	0.282115	0.172079	0.312910	0.397182	0.413744	0.050057	0.139017	
20000	6.547239	3	0.370826	0.420416	0.058428	0.150331	0.370826	0.420416	0.058428	0.150331	0.167108	0.363260	0.128980	0.340652	0.370826	0.420416	0.058428	0.150331	0.259835	0.257319	0.195478	0.287368	0.259835	0.257319	0.195478	0.287368	0.370826	0.420416	0.058428	0.150331	0.167108	0.363260	0.128980	0.340652	0.370826	0.420416	0.058428	0.150331	
21000	7.672633	3	0.370826	0.420416	0.058428	0.150331	0.370826	0.420416	0.058428	0.150331	0.206497	0.359201	0.123086	0.311216	0.370826	0.420416	0.058428	0.150331	0.266651	0.264460	0.205062	0.263827	0.266651	0.264460	0.205062	0.263827	0.370826	0.420416	0.058428	0.150331	0.206497	0.359201	0.123086	0.311216	0.370826	0.420416	0.058428	0.150331	
22000	5.893080	3	0.370826	0.420416	0.058428	0.150331	0.370826	0.420416	0.058428	0.150331	0.206413	0.374011	0.124389	0.295187	0.370826	0.420416	0.058428	0.150331	0.247760	0.290402	0.236563	0.225276	0.247760	0.290402	0.236563	0.225276	0.370826	0.420416	0.058428	0.150331	0.206413	0.374011	0.124389	0.295187	0.370826	0.420416	0.058428	0.150331	
23000	8.743435	2	0.370826	0.420416	0.058428	0.150331	0.370826	0.420416	0.058428	0.150331	0.260879	0.288129	0.172678	0.278314	0.370826	0.420416	0.058428	0.150331	0.260879	0.288129	0.172678	0.278314	0.260879	0.288129	0.172678	0.278314	0.370826	0.420416	0.058428	0.150331	0.260879	0.288129	0.172678	0.278314	0.370826	0.420416	0.058428	0.150331	
24000	5.917216	3	0.370826	0.420416	0.058428	0.150331	0.370826	0.420416	0.058428	0.150331	0.192196	0.361319	0.148253	0.298233	0.370826	0.420416	0.058428	0.150331	0.224875	0.259431	0.253276	0.262419	0.224875	0.259431	0.253276	0.262419	0.370826	0.420416	0.058428	0.150331	0.192196	0.361319	0.148253	0.298233	0.370826	0.420416	0.058428	0.150331	
25000	6.980959	3	0.370826	0.420416	0.058428	0.150331	0.370826	0.420416	0.058428	0.150331	0.295008	0.277531	0.151928	0.275533	0.370826	0.420416	0.058428	0.150331	0.183668	0.294659	0.242758	0.278914	0.295008	0.277531	0.151928	0.275533	0.370826	0.420416	0.058428	0.150331	0.183668	0.294659	0.242758	0.278914	0.370826	0.420416	0.058428	0.150331	
26000	7.159539	2	0.370826	0.420416	0.058428	0.150331	0.370826	0.420416	0.058428	0.150331	0.255630	0.270774	0.197890	0.275706	0.370826	0.420416	0.058428	0.150331	0.255630	0.270774	0.197890	0.275706	0.255630	0.270774	0.197890	0.275706	0.370826	0.420416	0.058428	0.150331	0.255630	0.270774	0.197890	0.275706	0.370826	0.420416	0.058428	0.150331	
27000	8.789488	2	0.392505	0.395543	0.059366	0.152586	0.392505	0.395543	0.059366	0.152586	0.227769	0.291868	0.186704	0.293659	0.392505	0.395543	0.059366	0.152586	0.227769	0.291868	0.186704	0.293659	0.227769	0.291868	0.186704	0.293659	0.392505	0.395543	0.059366	0.152586	0.227769	0.291868	0.186704	0.293659	0.392505	0.395543	0.059366	0.152586	
28000	7.730423	2	0.392505	0.395543	0.059366	0.152586	0.392505	0.395543	0.059366	0.152586	0.248348	0.276394	0.181145	0.294112	0.392505	0.395543	0.059366	0.152586	0.248348	0.276394	0.181145	0.294112	0.248348	0.276394	0.181145	0.294112	0.392505	0.395543	0.059366	0.152586	0.248348	0.276394	0.181145	0.294112	0.392505	0.395543	0.059366	0.152586	
29000	9.359275	3	0.392505	0.395543	0.059366	0.152586	0.392505	0.395543	0.059366	0.152586	0.182378	0.351447	0.154414	0.311761	0.392505	0.395543	0.059366	0.152586	0.272227	0.212663	0.229898	0.285212	0.272227	0.212663	0.229898	0.285212	0.392505	0.395543	0.059366	0.152586	0.182378	0.351447	0.154414	0.311761	0.392505	0.395543	0.059366	0.152586	
30000	5.390160	3	0.392505	0.395543	0.059366	0.152586	0.392505	0.395543	0.059366	0.152586	0.252300	0.268372	0.201796	0.277532	0.392505	0.395543	0.059366	0.152586	0.252300	0.268372	0.201796	0.277532	0.252300	0.268372	0.201796	0.277532	0.392505	0.395543	0.059366	0.152586	0.161626	0.345903	0.158476	0.333995	0.392505	0.395543	0.059366	0.152586	
31000	5.782490	3	0.392505	0.395543	0.059366	0.152586	0.392505	0.395543	0.059366	0.152586	0.172191	0.313009	0.164162	0.350638	0.392505	0.395543	0.059366	0.152586	0.286097	0.303418	0.202701	0.207784	0.286097	0.303418	0.202701	0.207784	0.392505	0.395543	0.059366	0.152586	0.172191	0.313009	0.164162	0.350638	0.392505	0.395543	0.059366	0.152586	
32000	7.009425	3	0.392505	0.395543	0.059366	0.152586	0.392505	0.395543	0.059366	0.152586	0.164540	0.307428	0.180148	0.347883	0.392505	0.395543	0.059366	0.152586	0.312046	0.196803	0.179608	0.311543	0.312046	0.196803	0.179608	0.311543	0.392505	0.395543	0.059366	0.152586	0.164540	0.307428	0.180148	0.347883	0.392505	0.395543	0.059366	0.152586	
33000	5.970028	2	0.392505	0.395543	0.059366	0.152586	0.392505	0.395543	0.059366	0.152586	0.269415	0.244379	0.210313	0.275893	0.392505	0.395543	0.059366	0.152586	0.269415	0.244379	0.210313	0.275893	0.269415	0.244379	0.210313	0.275893	0.392505	0.395543	0.059366	0.152586	0.269415	0.244379	0.210313	0.275893	0.392505	0.395543	0.059366	0.152586	
34000	8.330430	3	0.392505	0.395543	0.059366	0.152586	0.392505	0.395543	0.059366	0.152586	0.187287	0.321377	0.157239	0.334096	0.392505	0.395543	0.059366	0.152586	0.256241	0.267961	0.190862	0.284936	0.256241	0.267961	0.190862	0.284936	0.392505	0.395543	0.059366	0.152586	0.187287	0.321377	0.157239	0.334096	0.392505	0.395543	0.059366	0.152586	
35000	7.639203	2	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.275541	0.288685	0.170548	0.265226	0.383622	0.410334	0.055155	0.150889	0.275541	0.288685	0.170548	0.265226	0.275541	0.288685	0.170548	0.265226	0.383622	0.410334	0.055155	0.150889	0.275541	0.288685	0.170548	0.265226	0.383622	0.410334	0.055155	0.150889	
36000	6.838617	2	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.257573	0.281341	0.170468	0.290617	0.383622	0.410334	0.055155	0.150889	0.257573	0.281341	0.170468	0.290617	0.257573	0.281341	0.170468	0.290617	0.383622	0.410334	0.055155	0.150889	0.257573	0.281341	0.170468	0.290617	0.383622	0.410334	0.055155	0.150889	
37000	6.786668	3	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.152730	0.377664	0.167519	0.302086	0.383622	0.410334	0.055155	0.150889	0.219880	0.231005	0.264112	0.285003	0.219880	0.231005	0.264112	0.285003	0.383622	0.410334	0.055155	0.150889	0.152730	0.377664	0.167519	0.302086	0.383622	0.410334	0.055155	0.150889	
38000	4.639200	3	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.182971	0.363452	0.146558	0.307018	0.383622	0.410334	0.055155	0.150889	0.267340	0.239291	0.193050	0.300319	0.267340	0.239291	0.193050	0.300319	0.383622	0.410334	0.055155	0.150889	0.182971	0.363452	0.146558	0.307018	0.383622	0.410334	0.055155	0.150889	
39000	7.284284	3	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.179123	0.346321	0.148101	0.326454	0.383622	0.410334	0.055155	0.150889	0.179123	0.346321	0.148101	0.326454	0.401815	0.192607	0.149580	0.255998	0.383622	0.410334	0.055155	0.150889	0.179123	0.346321	0.148101	0.326454	0.383622	0.410334	0.055155	0.150889	
40000	5.799823	2	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.240935	0.279280	0.171557	0.308228	0.383622	0.410334	0.055155	0.150889	0.240935	0.279280	0.171557	0.308228	0.240935	0.279280	0.171557	0.308228	0.383622	0.410334	0.055155	0.150889	0.240935	0.279280	0.171557	0.308228	0.383622	0.410334	0.055155	0.150889	
41000	7.514597	2	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.266435	0.244478	0.197357	0.291729	0.383622	0.410334	0.055155	0.150889	0.266435	0.244478	0.197357	0.291729	0.266435	0.244478	0.197357	0.291729	0.383622	0.410334	0.055155	0.150889	0.266435	0.244478	0.197357	0.291729	0.383622	0.410334	0.055155	0.150889	
42000	9.573612	3	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.189025	0.334709	0.133715	0.342551	0.383622	0.410334	0.055155	0.150889	0.259607	0.243388	0.223501	0.273504	0.259607	0.243388	0.223501	0.273504	0.383622	0.410334	0.055155	0.150889	0.189025	0.334709	0.133715	0.342551	0.383622	0.410334	0.055155	0.150889	
43000	7.048050	3	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.202626	0.328223	0.134151	0.335001	0.383622	0.410334	0.055155	0.150889	0.266926	0.250299	0.205638	0.277137	0.266926	0.250299	0.205638	0.277137	0.383622	0.410334	0.055155	0.150889	0.202626	0.328223	0.134151	0.335001	0.383622	0.410334	0.055155	0.150889	
44000	7.893463	3	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.186891	0.372654	0.151481	0.288973	0.383622	0.410334	0.055155	0.150889	0.271241	0.238791	0.218965	0.271003	0.271241	0.238791	0.218965	0.271003	0.383622	0.410334	0.055155	0.150889	0.186891	0.372654	0.151481	0.288973	0.383622	0.410334	0.055155	0.150889	
45000	6.816354	3	0.383622	0.410334	0.055155	0.150889	0.383622	0.410334	0.055155	0.150889	0.175350	0.332946	0.136107	0.355597	0.383622	0.410334	0.055155	0.150889	0.300312	0.214200	0.222043	0.263445	0.300312	0.214200	0.222043	0.263445	0.383622	0.410334	0.055155	0.150889	0.175350	0.332946	0.136107	0.355597	0.383622	0.410334	0.055155	0.150889	
46000	3.853540	3	0.384138	0.406851	0.054968	0.154043	0.384138	0.406851	0.054968	0.154043	0.179696	0.406103	0.129858	0.284343	0.384138	0.406851	0.054968	0.154043	0.276136	0.296530	0.169960	0.257374	0.276136	0.296530	0.169960	0.257374	0.384138	0.406851	0.054968	0.154043	0.179696	0.406103	0.129858	0.284343	0.384138	0.406851	0.054968	0.154043	
47000	4.816134	3	0.384138	0.406851	0.054968	0.154043	0.384138	0.406851	0.054968	0.154043	0.160903	0.353327	0.152108	0.333663	0.384138	0.406851	0.054968	0.154043	0.277993	0.249209	0.203659	0.269139	0.277993	0.249209	0.203659	0.269139	0.384138	0.406851	0.054968	0.154043	0.160903	0.353327	0.152108	0.333663	0.384138	0.406851	0.054968	0.154043	
48000	8.527749	3	0.384138	0.406851	0.054968	0.154043	0.384138	0.406851	0.054968	0.154043	0.208847	0.313239	0.136358	0.341556	0.384138	0.406851	0.054968	0.154043	0.266390	0.244428	0.201457	0.287725	0.266390	0.244428	0.201457	0.287725	0.384138	0.406851	0.054968	0.154043	0.208847	0.313239	0.136358	0.341556	0.384138	0.406851	0.054968	0.154043	
49000	6.463969	2	0.384138	0.406851	0.054968	0.154043	0.384138	0.406851	0.054968	0.154043	0.231880	0.264415	0.188002	0.315703	0.384138	0.406851	0.054968	0.154043	0.231880	0.264415	0.188002	0.315703	0.231880	0.264415	0.188002	0.315703	0.384138	0.406851	0.054968	0.154043	0.231880	0.264415	0.188002	0.315703	0.384138	0.406851	0.054968	0.154043	
50000	5.700413	3	0.384138	0.406851	0.054968	0.154043	0.384138	0.406851	0.054968	0.154043	0.202077	0.317127	0.144534	0.336263	0.384138	0.406851	0.054968	0.154043	0.250926	0.260914	0.161729	0.326432	0.250926	0.260914	0.161729	0.326432	0.384138	0.406851	0.054968	0.154043	0.202077	0.317127	0.144534	0.336263	0.384138	0.406851	0.054968	0.154043	
51000	6.525826	2	0.384138	0.406851	0.054968	0.154043	0.384138	0.406851	0.054968	0.154043	0.235017	0.285900	0.168198	0.310885	0.384138	0.406851	0.054968	0.154043	0.235017	0.285900	0.168198	0.310885	0.235017	0.285900	0.168198	0.310885	0.384138	0.406851	0.054968	0.154043	0.235017	0.285900	0.168198	0.310885	0.384138	0.406851	0.054968	0.154043	
52000	5.959843	3	0.398810	0.398111	0.054431	0.148647	0.398810	0.398111	0.054431	0.148647	0.177366	0.307664	0.163232	0.351738	0.398810	0.398111	0.054431	0.148647	0.239693	0.259837	0.195257	0.305213	0.239693	0.259837	0.195257	0.305213	0.398810	0.398111	0.054431	0.148647	0.177366	0.307664	0.163232	0.351738	0.398810	0.398111	0.054431	0.148647	
53000	8.594445	2	0.405100	0.384850	0.057496	0.152554	0.405100	0.384850	0.057496	0.152554	0.179807	0.347210	0.150444	0.322539	0.405100	0.384850	0.057496	0.152554	0.179807	0.347210	0.150444	0.322539	0.179807	0.347210	0.150444	0.322539	0.405100	0.384850	0.057496	0.152554	0.179807	0.347210	0.150444	0.322539	0.405100	0.384850	0.057496	0.152554	
54000	6.805732	3	0.405100	0.384850	0.057496	0.152554	0.405100	0.384850	0.057496	0.152554	0.167356	0.375827	0.132142	0.324675	0.405100	0.384850	0.057496	0.152554	0.265820	0.239382	0.216275	0.278524	0.265820	0.239382	0.216275	0.278524	0.405100	0.384850	0.057496	0.152554	0.167356	0.375827	0.132142	0.324675	0.405100	0.384850	0.057496	0.152554	
55000	6.508568	3	0.413599	0.383369	0.055915	0.147117	0.413599	0.383369	0.055915	0.147117	0.145230	0.369746	0.152310	0.332714	0.413599	0.383369	0.055915	0.147117	0.272489	0.218089	0.213482	0.295940	0.272489	0.218089	0.213482	0.295940	0.413599	0.383369	0.055915	0.147117	0.145230	0.369746	0.152310	0.332714	0.413599	0.383369	0.055915	0.147117	
56000	7.402472	3	0.413599	0.383369	0.055915	0.147117	0.413599	0.383369	0.055915	0.147117	0.128261	0.346048	0.163794	0.361897	0.413599	0.383369	0.055915	0.147117	0.264890	0.248577	0.203082	0.283451	0.264890	0.248577	0.203082	0.283451	0.413599	0.383369	0.055915	0.147117	0.128261	0.346048	0.163794	0.361897	0.413599	0.383369	0.055915	0.147117	
57000	7.880875	4	0.413599	0.383369	0.055915	0.147117	0.413599	0.383369	0.055915	0.147117	0.261609	0.228865	0.184609	0.324917	0.413599	0.383369	0.055915	0.147117	0.258507	0.242083	0.211151	0.288259	0.261609	0.228865	0.184609	0.324917	0.413599	0.383369	0.055915	0.147117	0.221202	0.392055	0.148498	0.238245	0.413599	0.383369	0.055915	0.147117	
58000	5.464443	3	0.413599	0.383369	0.055915	0.147117	0.413599	0.383369	0.055915	0.147117	0.168381	0.361120	0.153277	0.317222	0.413599	0.383369	0.055915	0.147117	0.277690	0.269540	0.181771	0.270999	0.277690	0.269540	0.181771	0.270999	0.413599	0.383369	0.055915	0.147117	0.168381	0.361120	0.153277	0.317222	0.413599	0.383369	0.055915	0.147117	
59000	8.173379	3	0.393055	0.405596	0.054993	0.146356	0.393055	0.405596	0.054993	0.146356	0.183603	0.346534	0.129770	0.340093	0.393055	0.405596	0.054993	0.146356	0.275657	0.247818	0.199005	0.277520	0.275657	0.247818	0.199005	0.277520	0.393055	0.405596	0.054993	0.146356	0.183603	0.346534	0.129770	0.340093	0.393055	0.405596	0.054993	0.146356	
60000	9.845857	4	0.441670	0.304297	0.087688	0.166345	0.393055	0.405596	0.054993	0.146356	0.179133	0.350197	0.144947	0.325723	0.393055	0.405596	0.054993	0.146356	0.276539	0.246886	0.202471	0.274104	0.276539	0.246886	0.202471	0.274104	0.393055	0.405596	0.054993	0.146356	0.179133	0.350197	0.144947	0.325723	0.393055	0.405596	0.054993	0.146356	
61000	7.376878	3	0.393055	0.405596	0.054993	0.146356	0.393055	0.405596	0.054993	0.146356	0.175762	0.357848	0.143349	0.323041	0.393055	0.405596	0.054993	0.146356	0.249360	0.333975	0.191958	0.224708	0.249360	0.333975	0.191958	0.224708	0.393055	0.405596	0.054993	0.146356	0.175762	0.357848	0.143349	0.323041	0.393055	0.405596	0.054993	0.146356	
62000	7.299434	3	0.393055	0.405596	0.054993	0.146356	0.393055	0.405596	0.054993	0.146356	0.149642	0.349733	0.139455	0.361169	0.393055	0.405596	0.054993	0.146356	0.338870	0.219061	0.225647	0.216422	0.338870	0.219061	0.225647	0.216422	0.393055	0.405596	0.054993	0.146356	0.149642	0.349733	0.139455	0.361169	0.393055	0.405596	0.054993	0.146356	
63000	6.992764	2	0.393055	0.405596	0.054993	0.146356	0.393055	0.405596	0.054993	0.146356	0.247306	0.282709	0.199488	0.270496	0.393055	0.405596	0.054993	0.146356	0.247306	0.282709	0.199488	0.270496	0.247306	0.282709	0.199488	0.270496	0.393055	0.405596	0.054993	0.146356	0.247306	0.282709	0.199488	0.270496	0.393055	0.405596	0.054993	0.146356	
64000	5.833354	4	0.393055	0.405596	0.054993	0.146356	0.393055	0.405596	0.054993	0.146356	0.264594	0.242364	0.158596	0.334446	0.393055	0.405596	0.054993	0.146356	0.267571	0.255939	0.217336	0.259154	0.267571	0.255939	0.217336	0.259154	0.393055	0.405596	0.054993	0.146356	0.234261	0.324209	0.168938	0.272592	0.393055	0.405596	0.054993	0.146356	
65000	5.974856	2	0.400551	0.394481	0.056380	0.148588	0.400551	0.394481	0.056380	0.148588	0.261234	0.284547	0.170631	0.283587	0.400551	0.394481	0.056380	0.148588	0.261234	0.284547	0.170631	0.283587	0.261234	0.284547	0.170631	0.283587	0.400551	0.394481	0.056380	0.148588	0.261234	0.284547	0.170631	0.283587	0.400551	0.394481	0.056380	0.148588	
66000	8.058297	2	0.400551	0.394481	0.056380	0.148588	0.400551	0.394481	0.056380	0.148588	0.233789	0.322981	0.170725	0.272504	0.400551	0.394481	0.056380	0.148588	0.233789	0.322981	0.170725	0.272504	0.233789	0.322981	0.170725	0.272504	0.400551	0.394481	0.056380	0.148588	0.233789	0.322981	0.170725	0.272504	0.400551	0.394481	0.056380	0.148588	
67000	6.620721	2	0.400551	0.394481	0.056380	0.148588	0.400551	0.394481	0.056380	0.148588	0.254842	0.249420	0.190944	0.304794	0.400551	0.394481	0.056380	0.148588	0.254842	0.249420	0.190944	0.304794	0.254842	0.249420	0.190944	0.304794	0.400551	0.394481	0.056380	0.148588	0.254842	0.249420	0.190944	0.304794	0.400551	0.394481	0.056380	0.148588	
68000	7.803339	3	0.400551	0.394481	0.056380	0.148588	0.400551	0.394481	0.056380	0.148588	0.167586	0.371672	0.129152	0.331590	0.400551	0.394481	0.056380	0.148588	0.278701	0.228435	0.211961	0.280903	0.278701	0.228435	0.211961	0.280903	0.400551	0.394481	0.056380	0.148588	0.167586	0.371672	0.129152	0.331590	0.400551	0.394481	0.056380	0.148588	
69000	9.116680	3	0.400551	0.394481	0.056380	0.148588	0.400551	0.394481	0.056380	0.148588	0.197172	0.293778	0.179596	0.329454	0.400551	0.394481	0.056380	0.148588	0.252285	0.261442	0.195925	0.290349	0.252285	0.261442	0.195925	0.290349	0.400551	0.394481	0.056380	0.148588	0.197172	0.293778	0.179596	0.329454	0.400551	0.394481	0.056380	0.148588	
