Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
11000	9.891982	4	0.392230	0.313623	0.077180	0.216967	0.392230	0.313623	0.077180	0.216967	0.317199	0.243379	0.128365	0.311057	0.389698	0.408678	0.054344	0.147280	0.226667	0.311722	0.196668	0.264943	0.317199	0.243379	0.128365	0.311057	0.389698	0.408678	0.054344	0.147280	0.226667	0.311722	0.196668	0.264943	0.389698	0.408678	0.054344	0.147280	
12000	5.130409	3	0.374779	0.346771	0.083647	0.194804	0.374779	0.346771	0.083647	0.194804	0.239348	0.317714	0.178991	0.263946	0.389698	0.408678	0.054344	0.147280	0.239348	0.317714	0.178991	0.263946	0.239348	0.317714	0.178991	0.263946	0.389698	0.408678	0.054344	0.147280	0.239348	0.317714	0.178991	0.263946	0.389698	0.408678	0.054344	0.147280	
13000	7.104470	4	0.375460	0.339803	0.077473	0.207263	0.375460	0.339803	0.077473	0.207263	0.211691	0.384349	0.159024	0.244935	0.389698	0.408678	0.054344	0.147280	0.265147	0.276245	0.172950	0.285658	0.265147	0.276245	0.172950	0.285658	0.389698	0.408678	0.054344	0.147280	0.265147	0.276245	0.172950	0.285658	0.389698	0.408678	0.054344	0.147280	
14000	8.556507	3	0.375460	0.339803	0.077473	0.207263	0.375460	0.339803	0.077473	0.207263	0.265147	0.276245	0.172950	0.285658	0.389698	0.408678	0.054344	0.147280	0.265147	0.276245	0.172950	0.285658	0.265147	0.276245	0.172950	0.285658	0.389698	0.408678	0.054344	0.147280	0.265147	0.276245	0.172950	0.285658	0.389698	0.408678	0.054344	0.147280	
15000	6.225642	4	0.435633	0.279634	0.079505	0.205228	0.435633	0.279634	0.079505	0.205228	0.071551	0.356623	0.078733	0.493093	0.389698	0.408678	0.054344	0.147280	0.270443	0.274177	0.180018	0.275363	0.270443	0.274177	0.180018	0.275363	0.389698	0.408678	0.054344	0.147280	0.270443	0.274177	0.180018	0.275363	0.389698	0.408678	0.054344	0.147280	
16000	8.301407	4	0.412374	0.315797	0.080459	0.191370	0.412374	0.315797	0.080459	0.191370	0.209522	0.345014	0.185599	0.259865	0.389698	0.408678	0.054344	0.147280	0.209522	0.345014	0.185599	0.259865	0.270474	0.248200	0.180321	0.301004	0.389698	0.408678	0.054344	0.147280	0.270474	0.248200	0.180321	0.301004	0.389698	0.408678	0.054344	0.147280	
17000	5.863428	3	0.337132	0.363761	0.091125	0.207983	0.337132	0.363761	0.091125	0.207983	0.267949	0.251121	0.188052	0.292877	0.389698	0.408678	0.054344	0.147280	0.267949	0.251121	0.188052	0.292877	0.267949	0.251121	0.188052	0.292877	0.389698	0.408678	0.054344	0.147280	0.267949	0.251121	0.188052	0.292877	0.389698	0.408678	0.054344	0.147280	
18000	6.625893	2	0.377695	0.414163	0.060909	0.147234	0.377695	0.414163	0.060909	0.147234	0.276768	0.264872	0.170983	0.287378	0.377695	0.414163	0.060909	0.147234	0.276768	0.264872	0.170983	0.287378	0.276768	0.264872	0.170983	0.287378	0.377695	0.414163	0.060909	0.147234	0.276768	0.264872	0.170983	0.287378	0.377695	0.414163	0.060909	0.147234	
19000	8.236668	3	0.404273	0.321907	0.076425	0.197395	0.404273	0.321907	0.076425	0.197395	0.257129	0.248962	0.187226	0.306683	0.377695	0.414163	0.060909	0.147234	0.257129	0.248962	0.187226	0.306683	0.257129	0.248962	0.187226	0.306683	0.377695	0.414163	0.060909	0.147234	0.257129	0.248962	0.187226	0.306683	0.377695	0.414163	0.060909	0.147234	
20000	5.405047	2	0.377695	0.414163	0.060909	0.147234	0.377695	0.414163	0.060909	0.147234	0.257129	0.248962	0.187226	0.306683	0.377695	0.414163	0.060909	0.147234	0.257129	0.248962	0.187226	0.306683	0.257129	0.248962	0.187226	0.306683	0.377695	0.414163	0.060909	0.147234	0.257129	0.248962	0.187226	0.306683	0.377695	0.414163	0.060909	0.147234	
21000	5.878512	3	0.414943	0.328926	0.082693	0.173439	0.414943	0.328926	0.082693	0.173439	0.279842	0.252368	0.177986	0.289804	0.381796	0.407548	0.056572	0.154084	0.279842	0.252368	0.177986	0.289804	0.279842	0.252368	0.177986	0.289804	0.381796	0.407548	0.056572	0.154084	0.279842	0.252368	0.177986	0.289804	0.381796	0.407548	0.056572	0.154084	
22000	7.837963	3	0.421248	0.328423	0.071410	0.178920	0.421248	0.328423	0.071410	0.178920	0.279842	0.252368	0.177986	0.289804	0.388883	0.413901	0.053314	0.143903	0.279842	0.252368	0.177986	0.289804	0.279842	0.252368	0.177986	0.289804	0.388883	0.413901	0.053314	0.143903	0.279842	0.252368	0.177986	0.289804	0.388883	0.413901	0.053314	0.143903	
23000	7.286340	3	0.413348	0.336119	0.073768	0.176766	0.413348	0.336119	0.073768	0.176766	0.251169	0.263561	0.188199	0.297071	0.388883	0.413901	0.053314	0.143903	0.251169	0.263561	0.188199	0.297071	0.251169	0.263561	0.188199	0.297071	0.388883	0.413901	0.053314	0.143903	0.251169	0.263561	0.188199	0.297071	0.388883	0.413901	0.053314	0.143903	
24000	5.429147	4	0.411631	0.329757	0.075394	0.183217	0.411631	0.329757	0.075394	0.183217	0.258950	0.275485	0.175376	0.290188	0.388883	0.413901	0.053314	0.143903	0.197225	0.288868	0.246914	0.266993	0.258950	0.275485	0.175376	0.290188	0.388883	0.413901	0.053314	0.143903	0.258950	0.275485	0.175376	0.290188	0.388883	0.413901	0.053314	0.143903	
25000	6.877665	2	0.416129	0.383400	0.056974	0.143496	0.416129	0.383400	0.056974	0.143496	0.262687	0.246235	0.199650	0.291428	0.416129	0.383400	0.056974	0.143496	0.262687	0.246235	0.199650	0.291428	0.262687	0.246235	0.199650	0.291428	0.416129	0.383400	0.056974	0.143496	0.262687	0.246235	0.199650	0.291428	0.416129	0.383400	0.056974	0.143496	
26000	7.923196	2	0.400478	0.389280	0.062036	0.148205	0.400478	0.389280	0.062036	0.148205	0.258070	0.261909	0.174428	0.305593	0.400478	0.389280	0.062036	0.148205	0.258070	0.261909	0.174428	0.305593	0.258070	0.261909	0.174428	0.305593	0.400478	0.389280	0.062036	0.148205	0.258070	0.261909	0.174428	0.305593	0.400478	0.389280	0.062036	0.148205	
27000	6.840529	2	0.400478	0.389280	0.062036	0.148205	0.400478	0.389280	0.062036	0.148205	0.266400	0.229069	0.194651	0.309879	0.400478	0.389280	0.062036	0.148205	0.266400	0.229069	0.194651	0.309879	0.266400	0.229069	0.194651	0.309879	0.400478	0.389280	0.062036	0.148205	0.266400	0.229069	0.194651	0.309879	0.400478	0.389280	0.062036	0.148205	
28000	9.444378	3	0.390937	0.399904	0.057462	0.151697	0.390937	0.399904	0.057462	0.151697	0.275791	0.268995	0.158158	0.297056	0.390937	0.399904	0.057462	0.151697	0.218051	0.287530	0.226985	0.267434	0.275791	0.268995	0.158158	0.297056	0.390937	0.399904	0.057462	0.151697	0.218051	0.287530	0.226985	0.267434	0.390937	0.399904	0.057462	0.151697	
29000	7.612045	4	0.342469	0.273067	0.082608	0.301857	0.390937	0.399904	0.057462	0.151697	0.181385	0.321668	0.182842	0.314104	0.390937	0.399904	0.057462	0.151697	0.281931	0.227094	0.209139	0.281836	0.281931	0.227094	0.209139	0.281836	0.390937	0.399904	0.057462	0.151697	0.181385	0.321668	0.182842	0.314104	0.390937	0.399904	0.057462	0.151697	
30000	7.546682	2	0.390086	0.403657	0.058138	0.148119	0.390086	0.403657	0.058138	0.148119	0.211520	0.291491	0.173188	0.323801	0.390086	0.403657	0.058138	0.148119	0.211520	0.291491	0.173188	0.323801	0.211520	0.291491	0.173188	0.323801	0.390086	0.403657	0.058138	0.148119	0.211520	0.291491	0.173188	0.323801	0.390086	0.403657	0.058138	0.148119	
31000	7.267821	3	0.376262	0.358789	0.080690	0.184259	0.376262	0.358789	0.080690	0.184259	0.202862	0.345439	0.168672	0.283027	0.390086	0.403657	0.058138	0.148119	0.202862	0.345439	0.168672	0.283027	0.202862	0.345439	0.168672	0.283027	0.390086	0.403657	0.058138	0.148119	0.202862	0.345439	0.168672	0.283027	0.390086	0.403657	0.058138	0.148119	
32000	5.541944	3	0.383125	0.359769	0.067576	0.189530	0.383125	0.359769	0.067576	0.189530	0.166429	0.349877	0.180991	0.302703	0.385627	0.405062	0.058894	0.150417	0.166429	0.349877	0.180991	0.302703	0.166429	0.349877	0.180991	0.302703	0.385627	0.405062	0.058894	0.150417	0.166429	0.349877	0.180991	0.302703	0.385627	0.405062	0.058894	0.150417	
33000	7.280533	3	0.391260	0.345637	0.079255	0.183849	0.391260	0.345637	0.079255	0.183849	0.222791	0.347710	0.174173	0.255326	0.385627	0.405062	0.058894	0.150417	0.222791	0.347710	0.174173	0.255326	0.222791	0.347710	0.174173	0.255326	0.385627	0.405062	0.058894	0.150417	0.222791	0.347710	0.174173	0.255326	0.385627	0.405062	0.058894	0.150417	
34000	7.699344	3	0.404104	0.304014	0.087844	0.204038	0.404104	0.304014	0.087844	0.204038	0.247239	0.290099	0.164103	0.298559	0.385627	0.405062	0.058894	0.150417	0.247239	0.290099	0.164103	0.298559	0.247239	0.290099	0.164103	0.298559	0.385627	0.405062	0.058894	0.150417	0.247239	0.290099	0.164103	0.298559	0.385627	0.405062	0.058894	0.150417	
35000	6.512700	4	0.372911	0.346734	0.087212	0.193143	0.372911	0.346734	0.087212	0.193143	0.168479	0.361328	0.129039	0.341154	0.385627	0.405062	0.058894	0.150417	0.276931	0.256889	0.183187	0.282993	0.276931	0.256889	0.183187	0.282993	0.385627	0.405062	0.058894	0.150417	0.168479	0.361328	0.129039	0.341154	0.385627	0.405062	0.058894	0.150417	
36000	7.071463	4	0.402250	0.321902	0.073086	0.202761	0.402250	0.321902	0.073086	0.202761	0.157593	0.380457	0.135937	0.326013	0.392639	0.409347	0.056962	0.141053	0.294937	0.238305	0.207109	0.259649	0.294937	0.238305	0.207109	0.259649	0.392639	0.409347	0.056962	0.141053	0.157593	0.380457	0.135937	0.326013	0.392639	0.409347	0.056962	0.141053	
37000	7.311402	4	0.402277	0.338304	0.076927	0.182492	0.402277	0.338304	0.076927	0.182492	0.147770	0.417243	0.070009	0.364979	0.396024	0.401072	0.058020	0.144884	0.236389	0.266856	0.194670	0.302085	0.236389	0.266856	0.194670	0.302085	0.396024	0.401072	0.058020	0.144884	0.236389	0.266856	0.194670	0.302085	0.396024	0.401072	0.058020	0.144884	
38000	12.780998	3	0.421628	0.243870	0.047415	0.287086	0.396024	0.401072	0.058020	0.144884	0.234794	0.254076	0.196872	0.314258	0.396024	0.401072	0.058020	0.144884	0.234794	0.254076	0.196872	0.314258	0.234794	0.254076	0.196872	0.314258	0.396024	0.401072	0.058020	0.144884	0.234794	0.254076	0.196872	0.314258	0.396024	0.401072	0.058020	0.144884	
39000	8.418623	2	0.396024	0.401072	0.058020	0.144884	0.396024	0.401072	0.058020	0.144884	0.260738	0.264951	0.168596	0.305714	0.396024	0.401072	0.058020	0.144884	0.260738	0.264951	0.168596	0.305714	0.260738	0.264951	0.168596	0.305714	0.396024	0.401072	0.058020	0.144884	0.260738	0.264951	0.168596	0.305714	0.396024	0.401072	0.058020	0.144884	
40000	6.857027	2	0.395608	0.398865	0.056844	0.148683	0.395608	0.398865	0.056844	0.148683	0.269201	0.264610	0.182433	0.283757	0.395608	0.398865	0.056844	0.148683	0.269201	0.264610	0.182433	0.283757	0.269201	0.264610	0.182433	0.283757	0.395608	0.398865	0.056844	0.148683	0.269201	0.264610	0.182433	0.283757	0.395608	0.398865	0.056844	0.148683	
41000	5.910599	2	0.395608	0.398865	0.056844	0.148683	0.395608	0.398865	0.056844	0.148683	0.245845	0.266014	0.167415	0.320726	0.395608	0.398865	0.056844	0.148683	0.245845	0.266014	0.167415	0.320726	0.245845	0.266014	0.167415	0.320726	0.395608	0.398865	0.056844	0.148683	0.245845	0.266014	0.167415	0.320726	0.395608	0.398865	0.056844	0.148683	
42000	8.348098	2	0.395608	0.398865	0.056844	0.148683	0.395608	0.398865	0.056844	0.148683	0.260312	0.251445	0.170881	0.317362	0.395608	0.398865	0.056844	0.148683	0.260312	0.251445	0.170881	0.317362	0.260312	0.251445	0.170881	0.317362	0.395608	0.398865	0.056844	0.148683	0.260312	0.251445	0.170881	0.317362	0.395608	0.398865	0.056844	0.148683	
43000	6.327725	2	0.395608	0.398865	0.056844	0.148683	0.395608	0.398865	0.056844	0.148683	0.282850	0.242783	0.176154	0.298214	0.395608	0.398865	0.056844	0.148683	0.282850	0.242783	0.176154	0.298214	0.282850	0.242783	0.176154	0.298214	0.395608	0.398865	0.056844	0.148683	0.282850	0.242783	0.176154	0.298214	0.395608	0.398865	0.056844	0.148683	
44000	5.979190	3	0.400229	0.324932	0.079191	0.195648	0.400229	0.324932	0.079191	0.195648	0.278977	0.251341	0.159731	0.309951	0.395608	0.398865	0.056844	0.148683	0.278977	0.251341	0.159731	0.309951	0.278977	0.251341	0.159731	0.309951	0.395608	0.398865	0.056844	0.148683	0.278977	0.251341	0.159731	0.309951	0.395608	0.398865	0.056844	0.148683	
45000	6.654265	4	0.406447	0.318148	0.077385	0.198019	0.406447	0.318148	0.077385	0.198019	0.282510	0.251885	0.180736	0.284870	0.395608	0.398865	0.056844	0.148683	0.251172	0.318484	0.232154	0.198191	0.282510	0.251885	0.180736	0.284870	0.395608	0.398865	0.056844	0.148683	0.282510	0.251885	0.180736	0.284870	0.395608	0.398865	0.056844	0.148683	
46000	8.241269	4	0.395547	0.340989	0.075901	0.187563	0.395547	0.340989	0.075901	0.187563	0.195518	0.293744	0.160866	0.349871	0.395608	0.398865	0.056844	0.148683	0.325064	0.284880	0.165678	0.224378	0.325064	0.284880	0.165678	0.224378	0.395608	0.398865	0.056844	0.148683	0.195518	0.293744	0.160866	0.349871	0.395608	0.398865	0.056844	0.148683	
47000	7.664175	4	0.399079	0.318406	0.081707	0.200808	0.399079	0.318406	0.081707	0.200808	0.234859	0.277307	0.103124	0.384711	0.395608	0.398865	0.056844	0.148683	0.284358	0.244836	0.189814	0.280993	0.284358	0.244836	0.189814	0.280993	0.395608	0.398865	0.056844	0.148683	0.284358	0.244836	0.189814	0.280993	0.395608	0.398865	0.056844	0.148683	
48000	7.374787	3	0.401515	0.337611	0.080747	0.180127	0.401515	0.337611	0.080747	0.180127	0.264124	0.255281	0.171470	0.309124	0.395608	0.398865	0.056844	0.148683	0.264124	0.255281	0.171470	0.309124	0.264124	0.255281	0.171470	0.309124	0.395608	0.398865	0.056844	0.148683	0.264124	0.255281	0.171470	0.309124	0.395608	0.398865	0.056844	0.148683	
49000	7.205590	3	0.401696	0.334563	0.085918	0.177823	0.401696	0.334563	0.085918	0.177823	0.252642	0.305603	0.163754	0.278001	0.396531	0.400889	0.060534	0.142046	0.252642	0.305603	0.163754	0.278001	0.252642	0.305603	0.163754	0.278001	0.396531	0.400889	0.060534	0.142046	0.252642	0.305603	0.163754	0.278001	0.396531	0.400889	0.060534	0.142046	
50000	8.646090	2	0.396531	0.400889	0.060534	0.142046	0.396531	0.400889	0.060534	0.142046	0.236780	0.299721	0.163489	0.300010	0.396531	0.400889	0.060534	0.142046	0.236780	0.299721	0.163489	0.300010	0.236780	0.299721	0.163489	0.300010	0.396531	0.400889	0.060534	0.142046	0.236780	0.299721	0.163489	0.300010	0.396531	0.400889	0.060534	0.142046	
51000	8.732207	3	0.399347	0.399802	0.055002	0.145849	0.399347	0.399802	0.055002	0.145849	0.187072	0.334779	0.072859	0.405290	0.399347	0.399802	0.055002	0.145849	0.263314	0.253013	0.177472	0.306201	0.263314	0.253013	0.177472	0.306201	0.399347	0.399802	0.055002	0.145849	0.263314	0.253013	0.177472	0.306201	0.399347	0.399802	0.055002	0.145849	
52000	5.123140	2	0.392399	0.396178	0.061895	0.149528	0.392399	0.396178	0.061895	0.149528	0.254413	0.264483	0.193099	0.288005	0.392399	0.396178	0.061895	0.149528	0.254413	0.264483	0.193099	0.288005	0.254413	0.264483	0.193099	0.288005	0.392399	0.396178	0.061895	0.149528	0.254413	0.264483	0.193099	0.288005	0.392399	0.396178	0.061895	0.149528	
53000	6.631389	2	0.392399	0.396178	0.061895	0.149528	0.392399	0.396178	0.061895	0.149528	0.258379	0.256470	0.189436	0.295715	0.392399	0.396178	0.061895	0.149528	0.258379	0.256470	0.189436	0.295715	0.258379	0.256470	0.189436	0.295715	0.392399	0.396178	0.061895	0.149528	0.258379	0.256470	0.189436	0.295715	0.392399	0.396178	0.061895	0.149528	
54000	6.588402	3	0.400806	0.232813	0.098826	0.267556	0.386578	0.402997	0.060335	0.150089	0.272579	0.255438	0.182207	0.289776	0.386578	0.402997	0.060335	0.150089	0.272579	0.255438	0.182207	0.289776	0.272579	0.255438	0.182207	0.289776	0.386578	0.402997	0.060335	0.150089	0.272579	0.255438	0.182207	0.289776	0.386578	0.402997	0.060335	0.150089	
55000	8.711648	3	0.392017	0.398084	0.061043	0.148856	0.392017	0.398084	0.061043	0.148856	0.210810	0.341471	0.115364	0.332355	0.392017	0.398084	0.061043	0.148856	0.226882	0.255219	0.288824	0.229076	0.226882	0.255219	0.288824	0.229076	0.392017	0.398084	0.061043	0.148856	0.210810	0.341471	0.115364	0.332355	0.392017	0.398084	0.061043	0.148856	
56000	5.757666	2	0.396464	0.394830	0.059323	0.149382	0.396464	0.394830	0.059323	0.149382	0.259826	0.257695	0.178508	0.303971	0.396464	0.394830	0.059323	0.149382	0.259826	0.257695	0.178508	0.303971	0.259826	0.257695	0.178508	0.303971	0.396464	0.394830	0.059323	0.149382	0.259826	0.257695	0.178508	0.303971	0.396464	0.394830	0.059323	0.149382	
57000	7.333985	2	0.396464	0.394830	0.059323	0.149382	0.396464	0.394830	0.059323	0.149382	0.259826	0.257695	0.178508	0.303971	0.396464	0.394830	0.059323	0.149382	0.259826	0.257695	0.178508	0.303971	0.259826	0.257695	0.178508	0.303971	0.396464	0.394830	0.059323	0.149382	0.259826	0.257695	0.178508	0.303971	0.396464	0.394830	0.059323	0.149382	
58000	4.730058	2	0.400116	0.398108	0.059398	0.142378	0.400116	0.398108	0.059398	0.142378	0.266636	0.225525	0.212093	0.295746	0.400116	0.398108	0.059398	0.142378	0.266636	0.225525	0.212093	0.295746	0.266636	0.225525	0.212093	0.295746	0.400116	0.398108	0.059398	0.142378	0.266636	0.225525	0.212093	0.295746	0.400116	0.398108	0.059398	0.142378	
59000	5.930790	3	0.400116	0.398108	0.059398	0.142378	0.400116	0.398108	0.059398	0.142378	0.352437	0.294266	0.048656	0.304642	0.400116	0.398108	0.059398	0.142378	0.262005	0.223975	0.211029	0.302991	0.262005	0.223975	0.211029	0.302991	0.400116	0.398108	0.059398	0.142378	0.262005	0.223975	0.211029	0.302991	0.400116	0.398108	0.059398	0.142378	
60000	7.635713	3	0.398495	0.389473	0.061988	0.150043	0.398495	0.389473	0.061988	0.150043	0.342206	0.306365	0.112391	0.239038	0.398495	0.389473	0.061988	0.150043	0.265228	0.240097	0.205177	0.289498	0.265228	0.240097	0.205177	0.289498	0.398495	0.389473	0.061988	0.150043	0.265228	0.240097	0.205177	0.289498	0.398495	0.389473	0.061988	0.150043	
61000	5.337174	3	0.314160	0.373770	0.048634	0.263436	0.396809	0.394413	0.062758	0.146020	0.314160	0.373770	0.048634	0.263436	0.396809	0.394413	0.062758	0.146020	0.268694	0.244771	0.204246	0.282289	0.268694	0.244771	0.204246	0.282289	0.396809	0.394413	0.062758	0.146020	0.268694	0.244771	0.204246	0.282289	0.396809	0.394413	0.062758	0.146020	
62000	6.852476	2	0.405448	0.382245	0.059170	0.153137	0.405448	0.382245	0.059170	0.153137	0.254562	0.273297	0.156934	0.315207	0.405448	0.382245	0.059170	0.153137	0.254562	0.273297	0.156934	0.315207	0.254562	0.273297	0.156934	0.315207	0.405448	0.382245	0.059170	0.153137	0.254562	0.273297	0.156934	0.315207	0.405448	0.382245	0.059170	0.153137	
63000	6.630745	3	0.331483	0.346946	0.059963	0.261608	0.405448	0.382245	0.059170	0.153137	0.331483	0.346946	0.059963	0.261608	0.405448	0.382245	0.059170	0.153137	0.275009	0.260422	0.167869	0.296700	0.275009	0.260422	0.167869	0.296700	0.405448	0.382245	0.059170	0.153137	0.275009	0.260422	0.167869	0.296700	0.405448	0.382245	0.059170	0.153137	
64000	9.053587	2	0.405448	0.382245	0.059170	0.153137	0.405448	0.382245	0.059170	0.153137	0.275009	0.260422	0.167869	0.296700	0.405448	0.382245	0.059170	0.153137	0.275009	0.260422	0.167869	0.296700	0.275009	0.260422	0.167869	0.296700	0.405448	0.382245	0.059170	0.153137	0.275009	0.260422	0.167869	0.296700	0.405448	0.382245	0.059170	0.153137	
65000	6.981357	3	0.414234	0.387892	0.057550	0.140323	0.414234	0.387892	0.057550	0.140323	0.133826	0.266054	0.078298	0.521822	0.414234	0.387892	0.057550	0.140323	0.256405	0.262673	0.167560	0.313363	0.256405	0.262673	0.167560	0.313363	0.414234	0.387892	0.057550	0.140323	0.256405	0.262673	0.167560	0.313363	0.414234	0.387892	0.057550	0.140323	
66000	4.872164	2	0.413795	0.386666	0.058963	0.140576	0.413795	0.386666	0.058963	0.140576	0.272595	0.245610	0.185325	0.296470	0.413795	0.386666	0.058963	0.140576	0.272595	0.245610	0.185325	0.296470	0.272595	0.245610	0.185325	0.296470	0.413795	0.386666	0.058963	0.140576	0.272595	0.245610	0.185325	0.296470	0.413795	0.386666	0.058963	0.140576	
67000	9.415552	3	0.413795	0.386666	0.058963	0.140576	0.413795	0.386666	0.058963	0.140576	0.227798	0.286054	0.142697	0.343451	0.413795	0.386666	0.058963	0.140576	0.262587	0.273402	0.208935	0.255076	0.262587	0.273402	0.208935	0.255076	0.413795	0.386666	0.058963	0.140576	0.262587	0.273402	0.208935	0.255076	0.413795	0.386666	0.058963	0.140576	
68000	6.585548	2	0.393114	0.394172	0.060587	0.152126	0.393114	0.394172	0.060587	0.152126	0.234015	0.280217	0.203127	0.282642	0.393114	0.394172	0.060587	0.152126	0.234015	0.280217	0.203127	0.282642	0.234015	0.280217	0.203127	0.282642	0.393114	0.394172	0.060587	0.152126	0.234015	0.280217	0.203127	0.282642	0.393114	0.394172	0.060587	0.152126	
69000	7.171386	2	0.388942	0.408358	0.058195	0.144505	0.388942	0.408358	0.058195	0.144505	0.248929	0.294307	0.199961	0.256804	0.388942	0.408358	0.058195	0.144505	0.248929	0.294307	0.199961	0.256804	0.248929	0.294307	0.199961	0.256804	0.388942	0.408358	0.058195	0.144505	0.248929	0.294307	0.199961	0.256804	0.388942	0.408358	0.058195	0.144505	
