Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
14000	0.805507	3	0.425463	0.380556	0.062058	0.131923	0.425463	0.380556	0.062058	0.131923	0.148104	0.341987	0.152645	0.357264	0.425463	0.380556	0.062058	0.131923	0.248485	0.239806	0.200425	0.311284	0.248485	0.239806	0.200425	0.311284	0.425463	0.380556	0.062058	0.131923	0.148104	0.341987	0.152645	0.357264	0.425463	0.380556	0.062058	0.131923	
15000	3.367588	3	0.425463	0.380556	0.062058	0.131923	0.425463	0.380556	0.062058	0.131923	0.142129	0.320003	0.150605	0.387263	0.425463	0.380556	0.062058	0.131923	0.303268	0.193979	0.283771	0.218982	0.303268	0.193979	0.283771	0.218982	0.425463	0.380556	0.062058	0.131923	0.142129	0.320003	0.150605	0.387263	0.425463	0.380556	0.062058	0.131923	
16000	1.626972	3	0.420271	0.377631	0.063105	0.138993	0.420271	0.377631	0.063105	0.138993	0.167672	0.310682	0.198107	0.323539	0.420271	0.377631	0.063105	0.138993	0.292902	0.226184	0.214635	0.266279	0.292902	0.226184	0.214635	0.266279	0.420271	0.377631	0.063105	0.138993	0.167672	0.310682	0.198107	0.323539	0.420271	0.377631	0.063105	0.138993	
17000	0.777730	2	0.420271	0.377631	0.063105	0.138993	0.420271	0.377631	0.063105	0.138993	0.228383	0.267337	0.168669	0.335612	0.420271	0.377631	0.063105	0.138993	0.228383	0.267337	0.168669	0.335612	0.228383	0.267337	0.168669	0.335612	0.420271	0.377631	0.063105	0.138993	0.228383	0.267337	0.168669	0.335612	0.420271	0.377631	0.063105	0.138993	
18000	0.591455	2	0.420271	0.377631	0.063105	0.138993	0.420271	0.377631	0.063105	0.138993	0.272994	0.271011	0.173227	0.282768	0.420271	0.377631	0.063105	0.138993	0.272994	0.271011	0.173227	0.282768	0.272994	0.271011	0.173227	0.282768	0.420271	0.377631	0.063105	0.138993	0.272994	0.271011	0.173227	0.282768	0.420271	0.377631	0.063105	0.138993	
19000	1.138286	3	0.420271	0.377631	0.063105	0.138993	0.420271	0.377631	0.063105	0.138993	0.252808	0.320608	0.132835	0.293748	0.420271	0.377631	0.063105	0.138993	0.269365	0.242086	0.196777	0.291773	0.269365	0.242086	0.196777	0.291773	0.420271	0.377631	0.063105	0.138993	0.252808	0.320608	0.132835	0.293748	0.420271	0.377631	0.063105	0.138993	
20000	0.607586	3	0.420271	0.377631	0.063105	0.138993	0.420271	0.377631	0.063105	0.138993	0.234499	0.313125	0.115229	0.337148	0.420271	0.377631	0.063105	0.138993	0.310193	0.245973	0.195612	0.248222	0.310193	0.245973	0.195612	0.248222	0.420271	0.377631	0.063105	0.138993	0.234499	0.313125	0.115229	0.337148	0.420271	0.377631	0.063105	0.138993	
21000	0.595504	2	0.420271	0.377631	0.063105	0.138993	0.420271	0.377631	0.063105	0.138993	0.233288	0.266875	0.187723	0.312113	0.420271	0.377631	0.063105	0.138993	0.233288	0.266875	0.187723	0.312113	0.233288	0.266875	0.187723	0.312113	0.420271	0.377631	0.063105	0.138993	0.233288	0.266875	0.187723	0.312113	0.420271	0.377631	0.063105	0.138993	
22000	0.805347	3	0.411062	0.387465	0.059292	0.142181	0.411062	0.387465	0.059292	0.142181	0.287549	0.287017	0.124370	0.301064	0.411062	0.387465	0.059292	0.142181	0.270777	0.245982	0.182559	0.300682	0.270777	0.245982	0.182559	0.300682	0.411062	0.387465	0.059292	0.142181	0.270777	0.245982	0.182559	0.300682	0.411062	0.387465	0.059292	0.142181	
23000	0.355445	2	0.411062	0.387465	0.059292	0.142181	0.411062	0.387465	0.059292	0.142181	0.284317	0.227568	0.212293	0.275822	0.411062	0.387465	0.059292	0.142181	0.284317	0.227568	0.212293	0.275822	0.284317	0.227568	0.212293	0.275822	0.411062	0.387465	0.059292	0.142181	0.284317	0.227568	0.212293	0.275822	0.411062	0.387465	0.059292	0.142181	
24000	0.833200	3	0.411062	0.387465	0.059292	0.142181	0.411062	0.387465	0.059292	0.142181	0.235653	0.351293	0.139582	0.273472	0.411062	0.387465	0.059292	0.142181	0.272301	0.242304	0.198144	0.287251	0.272301	0.242304	0.198144	0.287251	0.411062	0.387465	0.059292	0.142181	0.235653	0.351293	0.139582	0.273472	0.411062	0.387465	0.059292	0.142181	
25000	1.479993	2	0.411062	0.387465	0.059292	0.142181	0.411062	0.387465	0.059292	0.142181	0.241928	0.255662	0.193021	0.309390	0.411062	0.387465	0.059292	0.142181	0.241928	0.255662	0.193021	0.309390	0.241928	0.255662	0.193021	0.309390	0.411062	0.387465	0.059292	0.142181	0.241928	0.255662	0.193021	0.309390	0.411062	0.387465	0.059292	0.142181	
26000	1.140924	3	0.434231	0.332630	0.065972	0.167167	0.434231	0.332630	0.065972	0.167167	0.266507	0.270778	0.177368	0.285348	0.391355	0.409583	0.056420	0.142642	0.266507	0.270778	0.177368	0.285348	0.266507	0.270778	0.177368	0.285348	0.391355	0.409583	0.056420	0.142642	0.266507	0.270778	0.177368	0.285348	0.391355	0.409583	0.056420	0.142642	
27000	1.352082	3	0.400097	0.315277	0.083757	0.200869	0.400097	0.315277	0.083757	0.200869	0.287893	0.250935	0.178445	0.282726	0.391355	0.409583	0.056420	0.142642	0.287893	0.250935	0.178445	0.282726	0.287893	0.250935	0.178445	0.282726	0.391355	0.409583	0.056420	0.142642	0.287893	0.250935	0.178445	0.282726	0.391355	0.409583	0.056420	0.142642	
28000	3.360536	3	0.391355	0.409583	0.056420	0.142642	0.391355	0.409583	0.056420	0.142642	0.114467	0.326790	0.120554	0.438190	0.391355	0.409583	0.056420	0.142642	0.261926	0.265880	0.171854	0.300340	0.261926	0.265880	0.171854	0.300340	0.391355	0.409583	0.056420	0.142642	0.261926	0.265880	0.171854	0.300340	0.391355	0.409583	0.056420	0.142642	
29000	1.127655	2	0.391355	0.409583	0.056420	0.142642	0.391355	0.409583	0.056420	0.142642	0.258471	0.266855	0.180418	0.294255	0.391355	0.409583	0.056420	0.142642	0.258471	0.266855	0.180418	0.294255	0.258471	0.266855	0.180418	0.294255	0.391355	0.409583	0.056420	0.142642	0.258471	0.266855	0.180418	0.294255	0.391355	0.409583	0.056420	0.142642	
30000	0.803964	2	0.391355	0.409583	0.056420	0.142642	0.391355	0.409583	0.056420	0.142642	0.234483	0.299621	0.143161	0.322734	0.391355	0.409583	0.056420	0.142642	0.234483	0.299621	0.143161	0.322734	0.234483	0.299621	0.143161	0.322734	0.391355	0.409583	0.056420	0.142642	0.234483	0.299621	0.143161	0.322734	0.391355	0.409583	0.056420	0.142642	
31000	3.903507	3	0.391355	0.409583	0.056420	0.142642	0.391355	0.409583	0.056420	0.142642	0.122293	0.303634	0.224417	0.349656	0.391355	0.409583	0.056420	0.142642	0.260008	0.251411	0.190177	0.298404	0.260008	0.251411	0.190177	0.298404	0.391355	0.409583	0.056420	0.142642	0.122293	0.303634	0.224417	0.349656	0.391355	0.409583	0.056420	0.142642	
32000	1.693582	3	0.393121	0.367954	0.073163	0.165762	0.393121	0.367954	0.073163	0.165762	0.243720	0.250052	0.187919	0.318309	0.391355	0.409583	0.056420	0.142642	0.243720	0.250052	0.187919	0.318309	0.243720	0.250052	0.187919	0.318309	0.391355	0.409583	0.056420	0.142642	0.243720	0.250052	0.187919	0.318309	0.391355	0.409583	0.056420	0.142642	
33000	0.905617	3	0.409331	0.343453	0.071425	0.175791	0.409331	0.343453	0.071425	0.175791	0.256881	0.246039	0.168416	0.328664	0.391355	0.409583	0.056420	0.142642	0.256881	0.246039	0.168416	0.328664	0.256881	0.246039	0.168416	0.328664	0.391355	0.409583	0.056420	0.142642	0.256881	0.246039	0.168416	0.328664	0.391355	0.409583	0.056420	0.142642	
34000	0.607397	3	0.411680	0.333279	0.067647	0.187393	0.411680	0.333279	0.067647	0.187393	0.236878	0.280309	0.186184	0.296628	0.391355	0.409583	0.056420	0.142642	0.236878	0.280309	0.186184	0.296628	0.236878	0.280309	0.186184	0.296628	0.391355	0.409583	0.056420	0.142642	0.236878	0.280309	0.186184	0.296628	0.391355	0.409583	0.056420	0.142642	
35000	2.673512	3	0.384095	0.374553	0.067406	0.173946	0.384095	0.374553	0.067406	0.173946	0.244741	0.261609	0.184620	0.309030	0.388791	0.407412	0.054861	0.148936	0.244741	0.261609	0.184620	0.309030	0.244741	0.261609	0.184620	0.309030	0.388791	0.407412	0.054861	0.148936	0.244741	0.261609	0.184620	0.309030	0.388791	0.407412	0.054861	0.148936	
36000	1.587756	3	0.375009	0.372009	0.074773	0.178209	0.375009	0.372009	0.074773	0.178209	0.230284	0.255240	0.215660	0.298816	0.388791	0.407412	0.054861	0.148936	0.230284	0.255240	0.215660	0.298816	0.230284	0.255240	0.215660	0.298816	0.388791	0.407412	0.054861	0.148936	0.230284	0.255240	0.215660	0.298816	0.388791	0.407412	0.054861	0.148936	
37000	2.772468	2	0.388791	0.407412	0.054861	0.148936	0.388791	0.407412	0.054861	0.148936	0.253842	0.265255	0.183456	0.297448	0.388791	0.407412	0.054861	0.148936	0.253842	0.265255	0.183456	0.297448	0.253842	0.265255	0.183456	0.297448	0.388791	0.407412	0.054861	0.148936	0.253842	0.265255	0.183456	0.297448	0.388791	0.407412	0.054861	0.148936	
38000	2.399561	3	0.388791	0.407412	0.054861	0.148936	0.388791	0.407412	0.054861	0.148936	0.096542	0.308367	0.057833	0.537258	0.388791	0.407412	0.054861	0.148936	0.253842	0.265255	0.183456	0.297448	0.253842	0.265255	0.183456	0.297448	0.388791	0.407412	0.054861	0.148936	0.253842	0.265255	0.183456	0.297448	0.388791	0.407412	0.054861	0.148936	
39000	2.411491	2	0.388791	0.407412	0.054861	0.148936	0.388791	0.407412	0.054861	0.148936	0.289496	0.249770	0.156521	0.304214	0.388791	0.407412	0.054861	0.148936	0.289496	0.249770	0.156521	0.304214	0.289496	0.249770	0.156521	0.304214	0.388791	0.407412	0.054861	0.148936	0.289496	0.249770	0.156521	0.304214	0.388791	0.407412	0.054861	0.148936	
40000	0.983975	2	0.388791	0.407412	0.054861	0.148936	0.388791	0.407412	0.054861	0.148936	0.274553	0.255310	0.166091	0.304046	0.388791	0.407412	0.054861	0.148936	0.274553	0.255310	0.166091	0.304046	0.274553	0.255310	0.166091	0.304046	0.388791	0.407412	0.054861	0.148936	0.274553	0.255310	0.166091	0.304046	0.388791	0.407412	0.054861	0.148936	
41000	2.318072	3	0.420637	0.322966	0.069715	0.186682	0.420637	0.322966	0.069715	0.186682	0.262832	0.264187	0.181992	0.290989	0.388791	0.407412	0.054861	0.148936	0.262832	0.264187	0.181992	0.290989	0.262832	0.264187	0.181992	0.290989	0.388791	0.407412	0.054861	0.148936	0.262832	0.264187	0.181992	0.290989	0.388791	0.407412	0.054861	0.148936	
42000	0.689421	4	0.412892	0.335860	0.068920	0.182328	0.412892	0.335860	0.068920	0.182328	0.080035	0.383960	0.052371	0.483633	0.388791	0.407412	0.054861	0.148936	0.261176	0.260267	0.179140	0.299418	0.261176	0.260267	0.179140	0.299418	0.388791	0.407412	0.054861	0.148936	0.261176	0.260267	0.179140	0.299418	0.388791	0.407412	0.054861	0.148936	
43000	3.379078	3	0.417326	0.342469	0.069853	0.170352	0.417326	0.342469	0.069853	0.170352	0.261176	0.260267	0.179140	0.299418	0.388791	0.407412	0.054861	0.148936	0.261176	0.260267	0.179140	0.299418	0.261176	0.260267	0.179140	0.299418	0.388791	0.407412	0.054861	0.148936	0.261176	0.260267	0.179140	0.299418	0.388791	0.407412	0.054861	0.148936	
44000	1.602020	2	0.388791	0.407412	0.054861	0.148936	0.388791	0.407412	0.054861	0.148936	0.261176	0.260267	0.179140	0.299418	0.388791	0.407412	0.054861	0.148936	0.261176	0.260267	0.179140	0.299418	0.261176	0.260267	0.179140	0.299418	0.388791	0.407412	0.054861	0.148936	0.261176	0.260267	0.179140	0.299418	0.388791	0.407412	0.054861	0.148936	
45000	0.871850	2	0.388791	0.407412	0.054861	0.148936	0.388791	0.407412	0.054861	0.148936	0.273381	0.257858	0.177649	0.291112	0.388791	0.407412	0.054861	0.148936	0.273381	0.257858	0.177649	0.291112	0.273381	0.257858	0.177649	0.291112	0.388791	0.407412	0.054861	0.148936	0.273381	0.257858	0.177649	0.291112	0.388791	0.407412	0.054861	0.148936	
46000	1.069348	3	0.388791	0.407412	0.054861	0.148936	0.388791	0.407412	0.054861	0.148936	0.292936	0.227367	0.182571	0.297125	0.388791	0.407412	0.054861	0.148936	0.207188	0.375733	0.222992	0.194087	0.292936	0.227367	0.182571	0.297125	0.388791	0.407412	0.054861	0.148936	0.292936	0.227367	0.182571	0.297125	0.388791	0.407412	0.054861	0.148936	
47000	1.063668	2	0.388791	0.407412	0.054861	0.148936	0.388791	0.407412	0.054861	0.148936	0.282792	0.242152	0.191670	0.283386	0.388791	0.407412	0.054861	0.148936	0.282792	0.242152	0.191670	0.283386	0.282792	0.242152	0.191670	0.283386	0.388791	0.407412	0.054861	0.148936	0.282792	0.242152	0.191670	0.283386	0.388791	0.407412	0.054861	0.148936	
48000	0.971720	3	0.391193	0.401969	0.059597	0.147241	0.391193	0.401969	0.059597	0.147241	0.242032	0.315491	0.150004	0.292472	0.391193	0.401969	0.059597	0.147241	0.270385	0.256853	0.188980	0.283782	0.270385	0.256853	0.188980	0.283782	0.391193	0.401969	0.059597	0.147241	0.242032	0.315491	0.150004	0.292472	0.391193	0.401969	0.059597	0.147241	
49000	2.508105	2	0.391193	0.401969	0.059597	0.147241	0.391193	0.401969	0.059597	0.147241	0.270385	0.256853	0.188980	0.283782	0.391193	0.401969	0.059597	0.147241	0.270385	0.256853	0.188980	0.283782	0.270385	0.256853	0.188980	0.283782	0.391193	0.401969	0.059597	0.147241	0.270385	0.256853	0.188980	0.283782	0.391193	0.401969	0.059597	0.147241	
50000	0.217342	2	0.391193	0.401969	0.059597	0.147241	0.391193	0.401969	0.059597	0.147241	0.273349	0.260527	0.189089	0.277035	0.391193	0.401969	0.059597	0.147241	0.273349	0.260527	0.189089	0.277035	0.273349	0.260527	0.189089	0.277035	0.391193	0.401969	0.059597	0.147241	0.273349	0.260527	0.189089	0.277035	0.391193	0.401969	0.059597	0.147241	
51000	0.452349	2	0.386739	0.408099	0.056474	0.148687	0.386739	0.408099	0.056474	0.148687	0.265444	0.241879	0.208828	0.283848	0.386739	0.408099	0.056474	0.148687	0.265444	0.241879	0.208828	0.283848	0.265444	0.241879	0.208828	0.283848	0.386739	0.408099	0.056474	0.148687	0.265444	0.241879	0.208828	0.283848	0.386739	0.408099	0.056474	0.148687	
52000	1.268424	2	0.386739	0.408099	0.056474	0.148687	0.386739	0.408099	0.056474	0.148687	0.271155	0.242448	0.207139	0.279258	0.386739	0.408099	0.056474	0.148687	0.271155	0.242448	0.207139	0.279258	0.271155	0.242448	0.207139	0.279258	0.386739	0.408099	0.056474	0.148687	0.271155	0.242448	0.207139	0.279258	0.386739	0.408099	0.056474	0.148687	
53000	0.411833	2	0.386739	0.408099	0.056474	0.148687	0.386739	0.408099	0.056474	0.148687	0.267711	0.242692	0.192480	0.297117	0.386739	0.408099	0.056474	0.148687	0.267711	0.242692	0.192480	0.297117	0.267711	0.242692	0.192480	0.297117	0.386739	0.408099	0.056474	0.148687	0.267711	0.242692	0.192480	0.297117	0.386739	0.408099	0.056474	0.148687	
54000	1.125355	3	0.398635	0.348215	0.069461	0.183689	0.398635	0.348215	0.069461	0.183689	0.267711	0.242692	0.192480	0.297117	0.390941	0.405489	0.056574	0.146995	0.267711	0.242692	0.192480	0.297117	0.267711	0.242692	0.192480	0.297117	0.390941	0.405489	0.056574	0.146995	0.267711	0.242692	0.192480	0.297117	0.390941	0.405489	0.056574	0.146995	
55000	2.379900	2	0.390941	0.405489	0.056574	0.146995	0.390941	0.405489	0.056574	0.146995	0.275807	0.243289	0.178237	0.302667	0.390941	0.405489	0.056574	0.146995	0.275807	0.243289	0.178237	0.302667	0.275807	0.243289	0.178237	0.302667	0.390941	0.405489	0.056574	0.146995	0.275807	0.243289	0.178237	0.302667	0.390941	0.405489	0.056574	0.146995	
56000	2.201712	2	0.395779	0.401408	0.058767	0.144047	0.395779	0.401408	0.058767	0.144047	0.278940	0.255480	0.178225	0.287355	0.395779	0.401408	0.058767	0.144047	0.278940	0.255480	0.178225	0.287355	0.278940	0.255480	0.178225	0.287355	0.395779	0.401408	0.058767	0.144047	0.278940	0.255480	0.178225	0.287355	0.395779	0.401408	0.058767	0.144047	
57000	2.184317	3	0.396804	0.404418	0.057388	0.141390	0.396804	0.404418	0.057388	0.141390	0.201204	0.310904	0.144009	0.343883	0.396804	0.404418	0.057388	0.141390	0.265476	0.254513	0.195172	0.284839	0.265476	0.254513	0.195172	0.284839	0.396804	0.404418	0.057388	0.141390	0.201204	0.310904	0.144009	0.343883	0.396804	0.404418	0.057388	0.141390	
58000	2.036187	4	0.390833	0.357004	0.075620	0.176542	0.390833	0.357004	0.075620	0.176542	0.122266	0.352440	0.170238	0.355056	0.396804	0.404418	0.057388	0.141390	0.258632	0.257236	0.192199	0.291933	0.258632	0.257236	0.192199	0.291933	0.396804	0.404418	0.057388	0.141390	0.122266	0.352440	0.170238	0.355056	0.396804	0.404418	0.057388	0.141390	
59000	1.013263	3	0.371620	0.363261	0.077011	0.188109	0.371620	0.363261	0.077011	0.188109	0.226567	0.296552	0.161308	0.315573	0.386224	0.412003	0.052506	0.149267	0.226567	0.296552	0.161308	0.315573	0.226567	0.296552	0.161308	0.315573	0.386224	0.412003	0.052506	0.149267	0.226567	0.296552	0.161308	0.315573	0.386224	0.412003	0.052506	0.149267	
60000	1.587864	3	0.391347	0.369739	0.063025	0.175889	0.391347	0.369739	0.063025	0.175889	0.200061	0.354511	0.159720	0.285709	0.386224	0.412003	0.052506	0.149267	0.200061	0.354511	0.159720	0.285709	0.200061	0.354511	0.159720	0.285709	0.386224	0.412003	0.052506	0.149267	0.200061	0.354511	0.159720	0.285709	0.386224	0.412003	0.052506	0.149267	
61000	2.197573	3	0.391954	0.354222	0.066893	0.186931	0.391954	0.354222	0.066893	0.186931	0.229963	0.264377	0.178391	0.327269	0.386224	0.412003	0.052506	0.149267	0.229963	0.264377	0.178391	0.327269	0.229963	0.264377	0.178391	0.327269	0.386224	0.412003	0.052506	0.149267	0.229963	0.264377	0.178391	0.327269	0.386224	0.412003	0.052506	0.149267	
62000	2.128445	3	0.385612	0.343172	0.072409	0.198807	0.385612	0.343172	0.072409	0.198807	0.234262	0.302978	0.168365	0.294396	0.386224	0.412003	0.052506	0.149267	0.234262	0.302978	0.168365	0.294396	0.234262	0.302978	0.168365	0.294396	0.386224	0.412003	0.052506	0.149267	0.234262	0.302978	0.168365	0.294396	0.386224	0.412003	0.052506	0.149267	
63000	0.888562	3	0.310146	0.354726	0.072917	0.262211	0.386224	0.412003	0.052506	0.149267	0.310146	0.354726	0.072917	0.262211	0.386224	0.412003	0.052506	0.149267	0.225883	0.281570	0.200868	0.291679	0.225883	0.281570	0.200868	0.291679	0.386224	0.412003	0.052506	0.149267	0.225883	0.281570	0.200868	0.291679	0.386224	0.412003	0.052506	0.149267	
64000	2.681902	3	0.372166	0.354294	0.078364	0.195176	0.372166	0.354294	0.078364	0.195176	0.307605	0.247807	0.194431	0.250156	0.386224	0.412003	0.052506	0.149267	0.307605	0.247807	0.194431	0.250156	0.307605	0.247807	0.194431	0.250156	0.386224	0.412003	0.052506	0.149267	0.307605	0.247807	0.194431	0.250156	0.386224	0.412003	0.052506	0.149267	
65000	2.136969	3	0.389092	0.362322	0.066267	0.182318	0.389092	0.362322	0.066267	0.182318	0.253708	0.254972	0.187192	0.304127	0.386224	0.412003	0.052506	0.149267	0.253708	0.254972	0.187192	0.304127	0.253708	0.254972	0.187192	0.304127	0.386224	0.412003	0.052506	0.149267	0.253708	0.254972	0.187192	0.304127	0.386224	0.412003	0.052506	0.149267	
66000	3.137709	2	0.394598	0.405838	0.054517	0.145047	0.394598	0.405838	0.054517	0.145047	0.266029	0.258298	0.171603	0.304070	0.394598	0.405838	0.054517	0.145047	0.266029	0.258298	0.171603	0.304070	0.266029	0.258298	0.171603	0.304070	0.394598	0.405838	0.054517	0.145047	0.266029	0.258298	0.171603	0.304070	0.394598	0.405838	0.054517	0.145047	
67000	0.989322	3	0.414482	0.331113	0.070361	0.184044	0.414482	0.331113	0.070361	0.184044	0.307994	0.263062	0.137418	0.291526	0.394598	0.405838	0.054517	0.145047	0.307994	0.263062	0.137418	0.291526	0.307994	0.263062	0.137418	0.291526	0.394598	0.405838	0.054517	0.145047	0.307994	0.263062	0.137418	0.291526	0.394598	0.405838	0.054517	0.145047	
68000	3.800465	3	0.394241	0.354313	0.074229	0.177217	0.394241	0.354313	0.074229	0.177217	0.283789	0.252504	0.163456	0.300250	0.394598	0.405838	0.054517	0.145047	0.283789	0.252504	0.163456	0.300250	0.283789	0.252504	0.163456	0.300250	0.394598	0.405838	0.054517	0.145047	0.283789	0.252504	0.163456	0.300250	0.394598	0.405838	0.054517	0.145047	
69000	1.895058	3	0.397365	0.344638	0.069290	0.188706	0.397365	0.344638	0.069290	0.188706	0.271648	0.257624	0.175719	0.295008	0.394598	0.405838	0.054517	0.145047	0.271648	0.257624	0.175719	0.295008	0.271648	0.257624	0.175719	0.295008	0.394598	0.405838	0.054517	0.145047	0.271648	0.257624	0.175719	0.295008	0.394598	0.405838	0.054517	0.145047	
