Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
11000	0.709627	2	0.414350	0.384732	0.059693	0.141225	0.414350	0.384732	0.059693	0.141225	0.196357	0.314080	0.171279	0.318284	0.414350	0.384732	0.059693	0.141225	0.196357	0.314080	0.171279	0.318284	0.196357	0.314080	0.171279	0.318284	0.414350	0.384732	0.059693	0.141225	0.196357	0.314080	0.171279	0.318284	0.414350	0.384732	0.059693	0.141225	
12000	1.231626	2	0.414350	0.384732	0.059693	0.141225	0.414350	0.384732	0.059693	0.141225	0.254346	0.241820	0.182149	0.321684	0.414350	0.384732	0.059693	0.141225	0.254346	0.241820	0.182149	0.321684	0.254346	0.241820	0.182149	0.321684	0.414350	0.384732	0.059693	0.141225	0.254346	0.241820	0.182149	0.321684	0.414350	0.384732	0.059693	0.141225	
13000	2.327822	2	0.414350	0.384732	0.059693	0.141225	0.414350	0.384732	0.059693	0.141225	0.232157	0.315866	0.167130	0.284848	0.414350	0.384732	0.059693	0.141225	0.232157	0.315866	0.167130	0.284848	0.232157	0.315866	0.167130	0.284848	0.414350	0.384732	0.059693	0.141225	0.232157	0.315866	0.167130	0.284848	0.414350	0.384732	0.059693	0.141225	
14000	0.643262	2	0.414350	0.384732	0.059693	0.141225	0.414350	0.384732	0.059693	0.141225	0.243219	0.283684	0.166128	0.306969	0.414350	0.384732	0.059693	0.141225	0.243219	0.283684	0.166128	0.306969	0.243219	0.283684	0.166128	0.306969	0.414350	0.384732	0.059693	0.141225	0.243219	0.283684	0.166128	0.306969	0.414350	0.384732	0.059693	0.141225	
15000	2.364569	3	0.414350	0.384732	0.059693	0.141225	0.414350	0.384732	0.059693	0.141225	0.170415	0.322245	0.156394	0.350946	0.414350	0.384732	0.059693	0.141225	0.248148	0.282049	0.170897	0.298906	0.248148	0.282049	0.170897	0.298906	0.414350	0.384732	0.059693	0.141225	0.170415	0.322245	0.156394	0.350946	0.414350	0.384732	0.059693	0.141225	
16000	0.633632	3	0.414350	0.384732	0.059693	0.141225	0.414350	0.384732	0.059693	0.141225	0.189357	0.361727	0.119833	0.329082	0.414350	0.384732	0.059693	0.141225	0.272182	0.255414	0.179822	0.292582	0.272182	0.255414	0.179822	0.292582	0.414350	0.384732	0.059693	0.141225	0.189357	0.361727	0.119833	0.329082	0.414350	0.384732	0.059693	0.141225	
17000	0.633940	3	0.319504	0.359654	0.105629	0.215212	0.406471	0.396671	0.059284	0.137573	0.319504	0.359654	0.105629	0.215212	0.406471	0.396671	0.059284	0.137573	0.287507	0.264714	0.174092	0.273686	0.287507	0.264714	0.174092	0.273686	0.406471	0.396671	0.059284	0.137573	0.287507	0.264714	0.174092	0.273686	0.406471	0.396671	0.059284	0.137573	
18000	0.986697	3	0.406471	0.396671	0.059284	0.137573	0.406471	0.396671	0.059284	0.137573	0.188964	0.361689	0.124039	0.325307	0.406471	0.396671	0.059284	0.137573	0.255544	0.242601	0.239551	0.262304	0.255544	0.242601	0.239551	0.262304	0.406471	0.396671	0.059284	0.137573	0.188964	0.361689	0.124039	0.325307	0.406471	0.396671	0.059284	0.137573	
19000	1.057370	3	0.264273	0.308703	0.106131	0.320892	0.406471	0.396671	0.059284	0.137573	0.264273	0.308703	0.106131	0.320892	0.406471	0.396671	0.059284	0.137573	0.242372	0.250666	0.281899	0.225063	0.242372	0.250666	0.281899	0.225063	0.406471	0.396671	0.059284	0.137573	0.264273	0.308703	0.106131	0.320892	0.406471	0.396671	0.059284	0.137573	
20000	2.431349	2	0.406471	0.396671	0.059284	0.137573	0.406471	0.396671	0.059284	0.137573	0.240016	0.281128	0.202277	0.276579	0.406471	0.396671	0.059284	0.137573	0.240016	0.281128	0.202277	0.276579	0.240016	0.281128	0.202277	0.276579	0.406471	0.396671	0.059284	0.137573	0.240016	0.281128	0.202277	0.276579	0.406471	0.396671	0.059284	0.137573	
21000	1.950401	2	0.406471	0.396671	0.059284	0.137573	0.406471	0.396671	0.059284	0.137573	0.252633	0.298288	0.161822	0.287257	0.406471	0.396671	0.059284	0.137573	0.252633	0.298288	0.161822	0.287257	0.252633	0.298288	0.161822	0.287257	0.406471	0.396671	0.059284	0.137573	0.252633	0.298288	0.161822	0.287257	0.406471	0.396671	0.059284	0.137573	
22000	0.252998	3	0.371830	0.392248	0.078485	0.157437	0.371830	0.392248	0.078485	0.157437	0.246444	0.292207	0.173803	0.287546	0.406471	0.396671	0.059284	0.137573	0.246444	0.292207	0.173803	0.287546	0.246444	0.292207	0.173803	0.287546	0.406471	0.396671	0.059284	0.137573	0.246444	0.292207	0.173803	0.287546	0.406471	0.396671	0.059284	0.137573	
23000	1.047294	4	0.460052	0.238967	0.100300	0.200682	0.403921	0.406094	0.056120	0.133864	0.152493	0.335464	0.190890	0.321152	0.403921	0.406094	0.056120	0.133864	0.278109	0.249421	0.203270	0.269199	0.278109	0.249421	0.203270	0.269199	0.403921	0.406094	0.056120	0.133864	0.152493	0.335464	0.190890	0.321152	0.403921	0.406094	0.056120	0.133864	
24000	1.189457	2	0.403921	0.406094	0.056120	0.133864	0.403921	0.406094	0.056120	0.133864	0.260736	0.265521	0.177017	0.296726	0.403921	0.406094	0.056120	0.133864	0.260736	0.265521	0.177017	0.296726	0.260736	0.265521	0.177017	0.296726	0.403921	0.406094	0.056120	0.133864	0.260736	0.265521	0.177017	0.296726	0.403921	0.406094	0.056120	0.133864	
25000	0.835826	2	0.403921	0.406094	0.056120	0.133864	0.403921	0.406094	0.056120	0.133864	0.247626	0.281334	0.172748	0.298293	0.403921	0.406094	0.056120	0.133864	0.247626	0.281334	0.172748	0.298293	0.247626	0.281334	0.172748	0.298293	0.403921	0.406094	0.056120	0.133864	0.247626	0.281334	0.172748	0.298293	0.403921	0.406094	0.056120	0.133864	
26000	1.608298	3	0.389290	0.407794	0.053769	0.149147	0.389290	0.407794	0.053769	0.149147	0.205402	0.356662	0.108093	0.329842	0.389290	0.407794	0.053769	0.149147	0.304490	0.242746	0.176492	0.276272	0.304490	0.242746	0.176492	0.276272	0.389290	0.407794	0.053769	0.149147	0.205402	0.356662	0.108093	0.329842	0.389290	0.407794	0.053769	0.149147	
27000	2.278702	3	0.280297	0.342774	0.112558	0.264371	0.371207	0.422555	0.053833	0.152405	0.280297	0.342774	0.112558	0.264371	0.371207	0.422555	0.053833	0.152405	0.251453	0.266239	0.195153	0.287155	0.251453	0.266239	0.195153	0.287155	0.371207	0.422555	0.053833	0.152405	0.251453	0.266239	0.195153	0.287155	0.371207	0.422555	0.053833	0.152405	
28000	0.134727	2	0.371207	0.422555	0.053833	0.152405	0.371207	0.422555	0.053833	0.152405	0.267628	0.273395	0.173825	0.285153	0.371207	0.422555	0.053833	0.152405	0.267628	0.273395	0.173825	0.285153	0.267628	0.273395	0.173825	0.285153	0.371207	0.422555	0.053833	0.152405	0.267628	0.273395	0.173825	0.285153	0.371207	0.422555	0.053833	0.152405	
29000	1.771509	3	0.375428	0.427009	0.055089	0.142474	0.375428	0.427009	0.055089	0.142474	0.257349	0.327365	0.157224	0.258061	0.375428	0.427009	0.055089	0.142474	0.257349	0.327365	0.157224	0.258061	0.225327	0.265319	0.171165	0.338188	0.375428	0.427009	0.055089	0.142474	0.225327	0.265319	0.171165	0.338188	0.375428	0.427009	0.055089	0.142474	
30000	1.702015	2	0.382608	0.418341	0.055453	0.143599	0.382608	0.418341	0.055453	0.143599	0.235272	0.295994	0.189320	0.279415	0.382608	0.418341	0.055453	0.143599	0.235272	0.295994	0.189320	0.279415	0.235272	0.295994	0.189320	0.279415	0.382608	0.418341	0.055453	0.143599	0.235272	0.295994	0.189320	0.279415	0.382608	0.418341	0.055453	0.143599	
31000	0.725346	2	0.382608	0.418341	0.055453	0.143599	0.382608	0.418341	0.055453	0.143599	0.237041	0.295221	0.196811	0.270928	0.382608	0.418341	0.055453	0.143599	0.237041	0.295221	0.196811	0.270928	0.237041	0.295221	0.196811	0.270928	0.382608	0.418341	0.055453	0.143599	0.237041	0.295221	0.196811	0.270928	0.382608	0.418341	0.055453	0.143599	
32000	0.994372	2	0.382608	0.418341	0.055453	0.143599	0.382608	0.418341	0.055453	0.143599	0.243911	0.294954	0.188461	0.272674	0.382608	0.418341	0.055453	0.143599	0.243911	0.294954	0.188461	0.272674	0.243911	0.294954	0.188461	0.272674	0.382608	0.418341	0.055453	0.143599	0.243911	0.294954	0.188461	0.272674	0.382608	0.418341	0.055453	0.143599	
33000	0.603936	2	0.382608	0.418341	0.055453	0.143599	0.382608	0.418341	0.055453	0.143599	0.253516	0.272090	0.187340	0.287055	0.382608	0.418341	0.055453	0.143599	0.253516	0.272090	0.187340	0.287055	0.253516	0.272090	0.187340	0.287055	0.382608	0.418341	0.055453	0.143599	0.253516	0.272090	0.187340	0.287055	0.382608	0.418341	0.055453	0.143599	
34000	0.703345	2	0.382608	0.418341	0.055453	0.143599	0.382608	0.418341	0.055453	0.143599	0.208775	0.311918	0.165359	0.313949	0.382608	0.418341	0.055453	0.143599	0.208775	0.311918	0.165359	0.313949	0.208775	0.311918	0.165359	0.313949	0.382608	0.418341	0.055453	0.143599	0.208775	0.311918	0.165359	0.313949	0.382608	0.418341	0.055453	0.143599	
35000	1.061180	4	0.389542	0.349497	0.079070	0.181890	0.389542	0.349497	0.079070	0.181890	0.168119	0.358496	0.149713	0.323672	0.382608	0.418341	0.055453	0.143599	0.231633	0.306593	0.172519	0.289254	0.231633	0.306593	0.172519	0.289254	0.382608	0.418341	0.055453	0.143599	0.168119	0.358496	0.149713	0.323672	0.382608	0.418341	0.055453	0.143599	
36000	2.681715	4	0.389542	0.349497	0.079070	0.181890	0.389542	0.349497	0.079070	0.181890	0.162764	0.365815	0.126269	0.345152	0.382608	0.418341	0.055453	0.143599	0.272035	0.242869	0.192276	0.292820	0.272035	0.242869	0.192276	0.292820	0.382608	0.418341	0.055453	0.143599	0.162764	0.365815	0.126269	0.345152	0.382608	0.418341	0.055453	0.143599	
37000	2.250213	2	0.404488	0.397535	0.055392	0.142586	0.404488	0.397535	0.055392	0.142586	0.240327	0.330626	0.190375	0.238671	0.404488	0.397535	0.055392	0.142586	0.240327	0.330626	0.190375	0.238671	0.240327	0.330626	0.190375	0.238671	0.404488	0.397535	0.055392	0.142586	0.240327	0.330626	0.190375	0.238671	0.404488	0.397535	0.055392	0.142586	
38000	1.221628	4	0.342598	0.396895	0.050944	0.209562	0.391615	0.409696	0.056703	0.141986	0.276561	0.290142	0.131736	0.301561	0.391615	0.409696	0.056703	0.141986	0.284427	0.272268	0.176900	0.266405	0.284427	0.272268	0.176900	0.266405	0.391615	0.409696	0.056703	0.141986	0.276561	0.290142	0.131736	0.301561	0.391615	0.409696	0.056703	0.141986	
39000	1.252321	3	0.248782	0.285949	0.109427	0.355843	0.391615	0.409696	0.056703	0.141986	0.248782	0.285949	0.109427	0.355843	0.391615	0.409696	0.056703	0.141986	0.257721	0.291267	0.186443	0.264569	0.257721	0.291267	0.186443	0.264569	0.391615	0.409696	0.056703	0.141986	0.257721	0.291267	0.186443	0.264569	0.391615	0.409696	0.056703	0.141986	
40000	0.540076	2	0.401475	0.386754	0.067140	0.144631	0.401475	0.386754	0.067140	0.144631	0.241831	0.309732	0.131780	0.316657	0.401475	0.386754	0.067140	0.144631	0.241831	0.309732	0.131780	0.316657	0.241831	0.309732	0.131780	0.316657	0.401475	0.386754	0.067140	0.144631	0.241831	0.309732	0.131780	0.316657	0.401475	0.386754	0.067140	0.144631	
41000	1.388763	3	0.384124	0.403971	0.057057	0.154848	0.384124	0.403971	0.057057	0.154848	0.158932	0.409944	0.150990	0.280135	0.384124	0.403971	0.057057	0.154848	0.276420	0.266800	0.153893	0.302887	0.276420	0.266800	0.153893	0.302887	0.384124	0.403971	0.057057	0.154848	0.158932	0.409944	0.150990	0.280135	0.384124	0.403971	0.057057	0.154848	
42000	1.244617	3	0.401771	0.390841	0.060219	0.147168	0.401771	0.390841	0.060219	0.147168	0.206095	0.332675	0.102536	0.358693	0.401771	0.390841	0.060219	0.147168	0.267142	0.285774	0.174347	0.272738	0.267142	0.285774	0.174347	0.272738	0.401771	0.390841	0.060219	0.147168	0.267142	0.285774	0.174347	0.272738	0.401771	0.390841	0.060219	0.147168	
43000	3.818015	4	0.401771	0.390841	0.060219	0.147168	0.401771	0.390841	0.060219	0.147168	0.184520	0.332913	0.117109	0.365458	0.401771	0.390841	0.060219	0.147168	0.271212	0.259428	0.158736	0.310624	0.271212	0.259428	0.158736	0.310624	0.401771	0.390841	0.060219	0.147168	0.193180	0.341891	0.125714	0.339215	0.401771	0.390841	0.060219	0.147168	
44000	1.798479	4	0.480286	0.276616	0.070151	0.172947	0.401771	0.390841	0.060219	0.147168	0.182514	0.360225	0.139209	0.318053	0.401771	0.390841	0.060219	0.147168	0.278399	0.235954	0.231653	0.253994	0.278399	0.235954	0.231653	0.253994	0.401771	0.390841	0.060219	0.147168	0.182514	0.360225	0.139209	0.318053	0.401771	0.390841	0.060219	0.147168	
45000	2.031345	2	0.407737	0.390002	0.059456	0.142804	0.407737	0.390002	0.059456	0.142804	0.260867	0.272883	0.187992	0.278258	0.407737	0.390002	0.059456	0.142804	0.260867	0.272883	0.187992	0.278258	0.260867	0.272883	0.187992	0.278258	0.407737	0.390002	0.059456	0.142804	0.260867	0.272883	0.187992	0.278258	0.407737	0.390002	0.059456	0.142804	
46000	3.229889	3	0.407737	0.390002	0.059456	0.142804	0.407737	0.390002	0.059456	0.142804	0.192686	0.337186	0.131330	0.338799	0.407737	0.390002	0.059456	0.142804	0.194235	0.358004	0.175602	0.272158	0.194235	0.358004	0.175602	0.272158	0.407737	0.390002	0.059456	0.142804	0.194235	0.358004	0.175602	0.272158	0.407737	0.390002	0.059456	0.142804	
47000	0.523817	2	0.405438	0.387907	0.061091	0.145564	0.405438	0.387907	0.061091	0.145564	0.256804	0.262239	0.200949	0.280009	0.405438	0.387907	0.061091	0.145564	0.256804	0.262239	0.200949	0.280009	0.256804	0.262239	0.200949	0.280009	0.405438	0.387907	0.061091	0.145564	0.256804	0.262239	0.200949	0.280009	0.405438	0.387907	0.061091	0.145564	
48000	1.514534	3	0.333891	0.324017	0.085391	0.256702	0.405438	0.387907	0.061091	0.145564	0.333891	0.324017	0.085391	0.256702	0.405438	0.387907	0.061091	0.145564	0.256804	0.262239	0.200949	0.280009	0.256804	0.262239	0.200949	0.280009	0.405438	0.387907	0.061091	0.145564	0.256804	0.262239	0.200949	0.280009	0.405438	0.387907	0.061091	0.145564	
49000	1.159793	2	0.405438	0.387907	0.061091	0.145564	0.405438	0.387907	0.061091	0.145564	0.262270	0.275345	0.184650	0.277736	0.405438	0.387907	0.061091	0.145564	0.262270	0.275345	0.184650	0.277736	0.262270	0.275345	0.184650	0.277736	0.405438	0.387907	0.061091	0.145564	0.262270	0.275345	0.184650	0.277736	0.405438	0.387907	0.061091	0.145564	
50000	0.712768	2	0.415505	0.387258	0.059027	0.138210	0.415505	0.387258	0.059027	0.138210	0.262270	0.275345	0.184650	0.277736	0.415505	0.387258	0.059027	0.138210	0.262270	0.275345	0.184650	0.277736	0.262270	0.275345	0.184650	0.277736	0.415505	0.387258	0.059027	0.138210	0.262270	0.275345	0.184650	0.277736	0.415505	0.387258	0.059027	0.138210	
51000	0.603001	3	0.407760	0.387571	0.058142	0.146527	0.407760	0.387571	0.058142	0.146527	0.188747	0.326014	0.138284	0.346954	0.407760	0.387571	0.058142	0.146527	0.256610	0.260717	0.184962	0.297710	0.256610	0.260717	0.184962	0.297710	0.407760	0.387571	0.058142	0.146527	0.188747	0.326014	0.138284	0.346954	0.407760	0.387571	0.058142	0.146527	
52000	1.587127	3	0.407760	0.387571	0.058142	0.146527	0.407760	0.387571	0.058142	0.146527	0.142010	0.345499	0.166545	0.345947	0.407760	0.387571	0.058142	0.146527	0.250074	0.277219	0.190405	0.282302	0.250074	0.277219	0.190405	0.282302	0.407760	0.387571	0.058142	0.146527	0.142010	0.345499	0.166545	0.345947	0.407760	0.387571	0.058142	0.146527	
53000	0.969709	2	0.407760	0.387571	0.058142	0.146527	0.407760	0.387571	0.058142	0.146527	0.270353	0.267076	0.178075	0.284496	0.407760	0.387571	0.058142	0.146527	0.270353	0.267076	0.178075	0.284496	0.270353	0.267076	0.178075	0.284496	0.407760	0.387571	0.058142	0.146527	0.270353	0.267076	0.178075	0.284496	0.407760	0.387571	0.058142	0.146527	
54000	1.409080	2	0.407760	0.387571	0.058142	0.146527	0.407760	0.387571	0.058142	0.146527	0.269075	0.277863	0.152897	0.300164	0.407760	0.387571	0.058142	0.146527	0.269075	0.277863	0.152897	0.300164	0.269075	0.277863	0.152897	0.300164	0.407760	0.387571	0.058142	0.146527	0.269075	0.277863	0.152897	0.300164	0.407760	0.387571	0.058142	0.146527	
55000	2.849775	3	0.407760	0.387571	0.058142	0.146527	0.407760	0.387571	0.058142	0.146527	0.205292	0.331497	0.119374	0.343837	0.407760	0.387571	0.058142	0.146527	0.274363	0.244683	0.204441	0.276514	0.274363	0.244683	0.204441	0.276514	0.407760	0.387571	0.058142	0.146527	0.205292	0.331497	0.119374	0.343837	0.407760	0.387571	0.058142	0.146527	
56000	4.689388	2	0.407760	0.387571	0.058142	0.146527	0.407760	0.387571	0.058142	0.146527	0.251627	0.283366	0.179864	0.285142	0.407760	0.387571	0.058142	0.146527	0.251627	0.283366	0.179864	0.285142	0.251627	0.283366	0.179864	0.285142	0.407760	0.387571	0.058142	0.146527	0.251627	0.283366	0.179864	0.285142	0.407760	0.387571	0.058142	0.146527	
57000	0.861006	3	0.407760	0.387571	0.058142	0.146527	0.407760	0.387571	0.058142	0.146527	0.169517	0.340360	0.181186	0.308936	0.407760	0.387571	0.058142	0.146527	0.278100	0.247735	0.209032	0.265134	0.278100	0.247735	0.209032	0.265134	0.407760	0.387571	0.058142	0.146527	0.169517	0.340360	0.181186	0.308936	0.407760	0.387571	0.058142	0.146527	
58000	2.024587	2	0.392658	0.405240	0.058719	0.143383	0.392658	0.405240	0.058719	0.143383	0.246569	0.263248	0.176482	0.313700	0.392658	0.405240	0.058719	0.143383	0.246569	0.263248	0.176482	0.313700	0.246569	0.263248	0.176482	0.313700	0.392658	0.405240	0.058719	0.143383	0.246569	0.263248	0.176482	0.313700	0.392658	0.405240	0.058719	0.143383	
59000	1.889409	2	0.392658	0.405240	0.058719	0.143383	0.392658	0.405240	0.058719	0.143383	0.240818	0.277861	0.181044	0.300277	0.392658	0.405240	0.058719	0.143383	0.240818	0.277861	0.181044	0.300277	0.240818	0.277861	0.181044	0.300277	0.392658	0.405240	0.058719	0.143383	0.240818	0.277861	0.181044	0.300277	0.392658	0.405240	0.058719	0.143383	
60000	0.601323	4	0.370683	0.383004	0.079172	0.167141	0.370683	0.383004	0.079172	0.167141	0.162414	0.312499	0.140711	0.384377	0.392658	0.405240	0.058719	0.143383	0.263421	0.265097	0.193751	0.277731	0.263421	0.265097	0.193751	0.277731	0.392658	0.405240	0.058719	0.143383	0.162414	0.312499	0.140711	0.384377	0.392658	0.405240	0.058719	0.143383	
61000	3.964403	3	0.415943	0.378297	0.061449	0.144311	0.415943	0.378297	0.061449	0.144311	0.179525	0.303032	0.144252	0.373191	0.415943	0.378297	0.061449	0.144311	0.276207	0.258344	0.178297	0.287152	0.276207	0.258344	0.178297	0.287152	0.415943	0.378297	0.061449	0.144311	0.179525	0.303032	0.144252	0.373191	0.415943	0.378297	0.061449	0.144311	
62000	2.231780	3	0.390479	0.355872	0.083334	0.170315	0.390479	0.355872	0.083334	0.170315	0.295664	0.284936	0.140656	0.278743	0.410689	0.396808	0.052925	0.139577	0.295664	0.284936	0.140656	0.278743	0.295664	0.284936	0.140656	0.278743	0.410689	0.396808	0.052925	0.139577	0.295664	0.284936	0.140656	0.278743	0.410689	0.396808	0.052925	0.139577	
63000	1.712520	3	0.412769	0.384951	0.054947	0.147333	0.412769	0.384951	0.054947	0.147333	0.184383	0.451900	0.107688	0.256030	0.412769	0.384951	0.054947	0.147333	0.239435	0.263098	0.181127	0.316340	0.239435	0.263098	0.181127	0.316340	0.412769	0.384951	0.054947	0.147333	0.239435	0.263098	0.181127	0.316340	0.412769	0.384951	0.054947	0.147333	
64000	0.396363	2	0.412769	0.384951	0.054947	0.147333	0.412769	0.384951	0.054947	0.147333	0.239788	0.266762	0.194146	0.299305	0.412769	0.384951	0.054947	0.147333	0.239788	0.266762	0.194146	0.299305	0.239788	0.266762	0.194146	0.299305	0.412769	0.384951	0.054947	0.147333	0.239788	0.266762	0.194146	0.299305	0.412769	0.384951	0.054947	0.147333	
65000	1.185276	3	0.412769	0.384951	0.054947	0.147333	0.412769	0.384951	0.054947	0.147333	0.197258	0.348721	0.158557	0.295463	0.412769	0.384951	0.054947	0.147333	0.278540	0.247830	0.239325	0.234306	0.278540	0.247830	0.239325	0.234306	0.412769	0.384951	0.054947	0.147333	0.197258	0.348721	0.158557	0.295463	0.412769	0.384951	0.054947	0.147333	
66000	2.113108	4	0.401350	0.332922	0.094142	0.171587	0.401350	0.332922	0.094142	0.171587	0.201743	0.342804	0.123179	0.332274	0.405412	0.389063	0.058527	0.146998	0.261507	0.276064	0.218092	0.244337	0.261507	0.276064	0.218092	0.244337	0.405412	0.389063	0.058527	0.146998	0.201743	0.342804	0.123179	0.332274	0.405412	0.389063	0.058527	0.146998	
67000	2.566207	4	0.406319	0.362343	0.072298	0.159040	0.406319	0.362343	0.072298	0.159040	0.189997	0.376277	0.158860	0.274865	0.405412	0.389063	0.058527	0.146998	0.259472	0.264423	0.229796	0.246309	0.259472	0.264423	0.229796	0.246309	0.405412	0.389063	0.058527	0.146998	0.189997	0.376277	0.158860	0.274865	0.405412	0.389063	0.058527	0.146998	
68000	0.660293	3	0.398986	0.374791	0.070815	0.155409	0.398986	0.374791	0.070815	0.155409	0.257726	0.265204	0.209772	0.267298	0.398986	0.374791	0.070815	0.155409	0.257726	0.265204	0.209772	0.267298	0.257726	0.265204	0.209772	0.267298	0.427115	0.396339	0.055615	0.120931	0.257726	0.265204	0.209772	0.267298	0.427115	0.396339	0.055615	0.120931	
69000	2.348390	3	0.425019	0.372585	0.058833	0.143563	0.425019	0.372585	0.058833	0.143563	0.170950	0.377379	0.147938	0.303733	0.425019	0.372585	0.058833	0.143563	0.267198	0.281353	0.183183	0.268266	0.267198	0.281353	0.183183	0.268266	0.425019	0.372585	0.058833	0.143563	0.170950	0.377379	0.147938	0.303733	0.425019	0.372585	0.058833	0.143563	
