Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
52000	5.077562	3	0.254286	0.254286	0.254286	2.963822	0.513097	0.513097	0.254286	0.254286	2.963822	
53000	6.653800	5	0.268842	0.268842	0.268842	2.002552	0.551973	0.551973	0.241328	0.236847	2.002552	
54000	6.011572	4	0.245689	0.245689	0.245689	3.229446	0.490608	0.490608	0.245689	0.165013	3.229446	
55000	5.310714	3	0.266645	0.266645	0.266645	3.372402	0.417874	0.417874	0.266645	0.266645	3.372402	
56000	6.173148	5	0.264462	0.264462	0.264462	2.243146	0.513968	0.568281	0.264462	0.138609	2.243146	
57000	6.090145	4	0.254050	0.254050	0.254050	2.241784	0.406143	0.538509	0.254050	0.254050	2.241784	
58000	8.280187	4	0.251744	0.251744	0.238347	2.381551	0.431546	0.431546	0.251744	0.251744	2.381551	
59000	10.631222	8	0.241266	0.298213	0.253245	3.392697	0.447295	0.587268	0.256892	0.227582	3.392697	
60000	6.975507	5	0.260728	0.260728	0.260728	2.620129	0.663255	0.663255	0.263572	0.171212	2.620129	
61000	5.640746	3	0.262177	0.262177	0.262177	3.061040	0.556811	0.556811	0.262177	0.262177	3.061040	
62000	5.614911	5	0.264142	0.264142	0.264142	2.346587	0.340596	0.451042	0.264142	0.204955	2.346587	
63000	4.957774	3	0.260661	0.260661	0.260661	2.937234	0.543387	0.543387	0.260661	0.260661	2.937234	
64000	6.159766	4	0.251885	0.251885	0.251885	2.938580	0.392098	0.627268	0.251885	0.251885	2.938580	
65000	5.668184	3	0.245341	0.245341	0.245341	2.429231	0.598680	0.598680	0.245341	0.245341	2.429231	
66000	5.324661	4	0.276426	0.276426	0.276426	3.225278	0.396252	0.496916	0.276426	0.276426	3.225278	
67000	5.718300	4	0.249629	0.249629	0.249629	2.813221	0.443898	0.443898	0.249629	0.180805	2.813221	
68000	6.121210	3	0.261924	0.261924	0.261924	3.311198	0.613893	0.613893	0.261924	0.261924	3.311198	
69000	7.514561	4	0.239453	0.239453	0.239453	3.272015	0.471621	0.574739	0.239453	0.239453	3.272015	
70000	8.007789	4	0.278127	0.278127	0.278127	3.019564	0.507103	0.562133	0.278127	0.278127	3.019564	
71000	5.875015	5	0.242307	0.242307	0.242307	2.533399	0.633895	0.633895	0.216775	0.132895	2.533399	
72000	3.665264	4	0.240658	0.240658	0.240658	2.724356	0.444566	0.444566	0.240658	0.197943	2.724356	
73000	4.816244	5	0.245538	0.245538	0.245538	3.084964	0.415477	0.613514	0.245538	0.175093	3.084964	
74000	5.841747	4	0.262747	0.262747	0.262747	3.440225	0.570223	0.570223	0.262747	0.158082	3.440225	
75000	8.129233	5	0.251364	0.251364	0.257001	3.034448	0.565285	0.558425	0.251364	0.251364	3.034448	
76000	3.225334	3	0.247313	0.247313	0.247313	2.872498	0.550985	0.550985	0.247313	0.247313	2.872498	
77000	5.548045	4	0.243713	0.243713	0.243713	2.248137	0.367410	0.585111	0.243713	0.243713	2.248137	
78000	6.926612	5	0.244953	0.244953	0.244953	2.187963	0.384603	0.573159	0.244953	0.161160	2.187963	
79000	6.125860	4	0.239399	0.239399	0.239399	2.700117	0.488728	0.488728	0.239399	0.143154	2.700117	
80000	7.856309	3	0.238353	0.238353	0.238353	2.205424	0.444170	0.444170	0.238353	0.238353	2.205424	
81000	8.027985	5	0.248486	0.248486	0.248486	2.614085	0.435009	0.579204	0.248486	0.213204	2.614085	
82000	5.742649	4	0.248727	0.248727	0.248727	3.475439	0.459264	0.459264	0.248727	0.172122	3.475439	
83000	8.500031	5	0.205295	0.255320	0.255320	2.640155	0.429061	0.528750	0.255320	0.205295	2.640155	
84000	3.750723	3	0.240415	0.240415	0.240415	2.784252	0.582358	0.582358	0.240415	0.240415	2.784252	
85000	6.471827	4	0.236886	0.236886	0.236886	4.002816	0.381978	0.779345	0.236886	0.236886	4.002816	
86000	7.952754	4	0.242474	0.273660	0.242474	2.725922	0.457200	0.457200	0.242474	0.242474	2.725922	
87000	9.687144	4	0.248239	0.248239	0.248239	3.665680	0.658893	0.658893	0.248239	0.146218	3.665680	
88000	5.443137	5	0.255487	0.255487	0.255487	2.749588	0.313973	0.611801	0.255487	0.219374	2.749588	
89000	4.464735	5	0.243887	0.243887	0.243887	2.313764	0.413736	0.585997	0.243887	0.213330	2.313764	
90000	3.570069	6	0.239805	0.239805	0.240885	3.142846	0.423868	0.454570	0.239805	0.160836	3.142846	
91000	5.638403	4	0.259081	0.259081	0.259081	3.267446	0.473577	0.473577	0.259081	0.169483	3.267446	
92000	8.573384	7	0.250737	0.288740	0.250737	2.680509	0.375753	0.494306	0.223644	0.187453	2.680509	
93000	6.268857	4	0.233480	0.255956	0.255956	2.753107	0.477576	0.477576	0.255956	0.233480	2.753107	
94000	8.423116	6	0.247167	0.237576	0.237576	3.315712	0.498090	0.555518	0.237576	0.186677	3.315712	
95000	4.496234	3	0.269915	0.269915	0.269915	3.458055	0.496878	0.496878	0.269915	0.269915	3.458055	
96000	4.605692	4	0.267322	0.267322	0.267322	2.769679	0.455582	0.455582	0.267322	0.208565	2.769679	
97000	4.037408	4	0.255035	0.255035	0.255035	3.272640	0.477337	0.477337	0.255035	0.245425	3.272640	
98000	7.614131	4	0.241662	0.241662	0.241662	2.497230	0.515190	0.515190	0.241662	0.247893	2.497230	
99000	4.632131	4	0.253595	0.263199	0.253595	3.230541	0.535528	0.535528	0.253595	0.253595	3.230541	
100000	5.282061	3	0.260838	0.260838	0.260838	2.460399	0.396792	0.396792	0.260838	0.260838	2.460399	
101000	3.583571	4	0.249358	0.249358	0.283273	2.677269	0.436468	0.436468	0.249358	0.249358	2.677269	
102000	4.888859	5	0.302410	0.302410	0.251386	2.683300	0.389505	0.389505	0.200538	0.200538	2.683300	
103000	6.137969	6	0.261635	0.261641	0.240051	2.875990	0.467489	0.574039	0.240051	0.240051	2.875990	
104000	5.880567	4	0.261291	0.261291	0.261291	2.775212	0.441311	0.441311	0.261291	0.230511	2.775212	
105000	5.939387	4	0.247920	0.239731	0.239731	1.853615	0.542080	0.542080	0.247920	0.239731	1.853615	
106000	5.531536	5	0.247459	0.247459	0.247459	3.045811	0.429843	0.709346	0.247459	0.182304	3.045811	
107000	3.910905	4	0.234652	0.234652	0.234652	1.754053	0.348268	0.401606	0.234652	0.234652	1.754053	
108000	5.014006	3	0.246902	0.246902	0.246902	2.234090	0.396269	0.396269	0.246902	0.246902	2.234090	
109000	6.123507	6	0.265352	0.265352	0.216831	3.088718	0.426057	0.453871	0.265352	0.204864	3.088718	
110000	4.651406	3	0.235858	0.235858	0.235858	2.819577	0.507202	0.507202	0.235858	0.235858	2.819577	
111000	3.516275	3	0.249537	0.249537	0.249537	3.039380	0.441754	0.441754	0.249537	0.249537	3.039380	
112000	5.329386	3	0.255456	0.255456	0.255456	3.110112	0.619854	0.619854	0.255456	0.255456	3.110112	
113000	6.709525	5	0.244487	0.244487	0.244487	2.885390	0.363868	0.437287	0.244487	0.212830	2.885390	
114000	4.769680	4	0.248080	0.248080	0.248080	2.816649	0.532110	0.532110	0.248080	0.168368	2.816649	
115000	5.343730	5	0.267135	0.262035	0.262035	2.684560	0.512121	0.512121	0.238641	0.238641	2.684560	
116000	4.485968	4	0.237333	0.237333	0.237333	2.817081	0.403677	0.548603	0.237333	0.237333	2.817081	
117000	4.927584	5	0.247134	0.247134	0.247134	3.028897	0.402247	0.619324	0.247134	0.148011	3.028897	
118000	4.304568	3	0.258651	0.258651	0.258651	2.907540	0.487850	0.487850	0.258651	0.258651	2.907540	
119000	4.371366	4	0.260912	0.260912	0.260912	2.841026	0.389917	0.389917	0.260912	0.161349	2.841026	
120000	6.543611	5	0.285006	0.285006	0.285006	3.358974	0.377209	0.451391	0.285006	0.139918	3.358974	
121000	7.142798	4	0.238615	0.254266	0.238615	2.522528	0.374697	0.374697	0.238615	0.238615	2.522528	
122000	6.325331	5	0.264458	0.264458	0.264458	3.086894	0.363298	0.672753	0.264458	0.212834	3.086894	
123000	4.812814	4	0.256193	0.256193	0.256193	3.138670	0.480335	0.480335	0.256193	0.186643	3.138670	
124000	5.711579	5	0.248433	0.237104	0.237104	2.592575	0.378924	0.378924	0.237104	0.173650	2.592575	
125000	4.801001	3	0.246908	0.246908	0.246908	3.065491	0.478000	0.478000	0.246908	0.246908	3.065491	
126000	4.128558	5	0.254660	0.254660	0.229410	2.349437	0.421135	0.534907	0.254660	0.229410	2.349437	
127000	5.011418	5	0.250377	0.250377	0.250377	3.272381	0.453682	0.453682	0.239784	0.216097	3.272381	
128000	5.548989	5	0.282436	0.282436	0.247720	2.752797	0.381597	0.717695	0.247720	0.247720	2.752797	
129000	4.349993	4	0.249045	0.249045	0.249045	2.250495	0.369178	0.412998	0.249045	0.249045	2.250495	
130000	6.187471	6	0.249078	0.249078	0.255246	2.391625	0.444587	0.520909	0.249078	0.230054	2.391625	
131000	4.938460	4	0.258591	0.258591	0.258591	2.797817	0.369039	0.462359	0.258591	0.258591	2.797817	
132000	4.603552	4	0.246638	0.251041	0.251041	3.077210	0.251041	0.469309	0.251041	0.251041	3.077210	
133000	6.945525	4	0.253702	0.253702	0.253702	2.655736	0.557036	0.557036	0.253702	0.213806	2.655736	
134000	5.135504	6	0.240761	0.240761	0.275763	3.161929	0.434931	0.434931	0.240610	0.206231	3.161929	
135000	4.278368	4	0.226038	0.236269	0.236269	2.546046	0.507453	0.507453	0.226038	0.236269	2.546046	
136000	7.363935	5	0.232741	0.232741	0.242325	1.920681	0.496521	0.496521	0.242325	0.142895	1.920681	
137000	3.464488	4	0.237327	0.237327	0.199973	2.823239	0.423284	0.423284	0.237327	0.199973	2.823239	
138000	5.358248	5	0.236700	0.236700	0.236700	3.001986	0.353397	0.787989	0.236700	0.225154	3.001986	
139000	6.330848	4	0.259665	0.259665	0.259665	3.007633	0.526975	0.526975	0.259665	0.136526	3.007633	
140000	7.387315	3	0.250647	0.250647	0.250647	2.373815	0.468840	0.468840	0.250647	0.250647	2.373815	
141000	7.122556	4	0.247258	0.247258	0.237989	2.413636	0.516585	0.516585	0.237989	0.247258	2.413636	
142000	8.111621	4	0.236389	0.236389	0.296829	2.507929	0.426286	0.426286	0.236389	0.236389	2.507929	
143000	6.684406	5	0.232017	0.281132	0.285989	2.469561	0.393559	0.393559	0.232017	0.232017	2.469561	
144000	5.477884	5	0.251592	0.260080	0.260080	2.901266	0.514375	0.514375	0.219806	0.219806	2.901266	
145000	6.335293	5	0.248932	0.248932	0.248932	2.612346	0.421379	0.455203	0.248932	0.125376	2.612346	
146000	4.391826	3	0.265275	0.265275	0.265275	2.970425	0.409077	0.409077	0.265275	0.265275	2.970425	
147000	6.317648	4	0.243133	0.243133	0.243133	3.032595	0.427594	0.696519	0.243133	0.243133	3.032595	
148000	5.664321	3	0.232456	0.232456	0.232456	2.780977	0.505496	0.505496	0.232456	0.232456	2.780977	
149000	4.803264	4	0.253868	0.253868	0.253868	3.064382	0.417320	0.475585	0.253868	0.253868	3.064382	
150000	6.983120	5	0.243161	0.243161	0.243161	2.787472	0.466731	0.485683	0.243161	0.212655	2.787472	
151000	3.010285	3	0.251279	0.251279	0.251279	2.520967	0.441928	0.441928	0.251279	0.251279	2.520967	
152000	5.029819	3	0.244194	0.244194	0.244194	2.683490	0.455802	0.455802	0.244194	0.244194	2.683490	
153000	3.669788	4	0.254946	0.254946	0.254946	2.953141	0.495053	0.495053	0.254946	0.222395	2.953141	
154000	4.202253	3	0.249804	0.249804	0.249804	2.788685	0.524634	0.524634	0.249804	0.249804	2.788685	
155000	6.059068	4	0.239273	0.239273	0.239273	2.713327	0.585108	0.585108	0.239273	0.200244	2.713327	
156000	5.454420	5	0.254645	0.254645	0.254645	3.171002	0.375132	0.494326	0.254645	0.141568	3.171002	
157000	7.756139	4	0.254072	0.254072	0.254072	2.781669	0.448787	0.448787	0.254072	0.143871	2.781669	
158000	6.540678	3	0.245681	0.245681	0.245681	2.436095	0.449352	0.449352	0.245681	0.245681	2.436095	
159000	6.553687	4	0.237047	0.237047	0.237047	2.293935	0.437313	0.503889	0.237047	0.237047	2.293935	
160000	5.815477	4	0.240933	0.240933	0.240933	2.498675	0.493340	0.493340	0.240933	0.175118	2.498675	
161000	5.827373	5	0.259264	0.259264	0.259264	2.537455	0.527179	0.527179	0.219424	0.221287	2.537455	
162000	5.384793	4	0.223012	0.223012	0.223012	2.623529	0.531923	0.531923	0.223012	0.223012	2.189696	
163000	6.274652	4	0.265979	0.265979	0.265979	2.830103	0.510723	0.510723	0.265979	0.149589	2.830103	
164000	5.115036	4	0.263560	0.263560	0.263560	2.483445	0.542982	0.542982	0.263560	0.163276	2.483445	
165000	4.492821	5	0.242986	0.242986	0.242986	3.001821	0.434260	0.434260	0.242986	0.157723	2.670443	
166000	5.535247	3	0.242758	0.242758	0.242758	3.377651	0.512145	0.512145	0.242758	0.242758	3.377651	
167000	3.685534	4	0.246433	0.246433	0.246433	2.184887	0.470889	0.470889	0.251637	0.246433	2.184887	
168000	5.092959	4	0.263412	0.263412	0.263412	2.868360	0.523892	0.523892	0.210244	0.210244	2.868360	
169000	4.361749	4	0.275500	0.275500	0.275500	2.674159	0.391123	0.474120	0.275500	0.275500	2.674159	
170000	4.505990	4	0.254077	0.254077	0.254077	2.572012	0.507643	0.507643	0.254077	0.163089	2.572012	
171000	6.906503	4	0.247850	0.247850	0.247850	3.316790	0.496712	0.496712	0.247850	0.247850	2.126651	
172000	5.699273	4	0.262006	0.262006	0.262006	2.781498	0.515076	0.515076	0.262006	0.181247	2.781498	
173000	6.241214	4	0.236021	0.236021	0.289592	2.562007	0.518548	0.518548	0.236021	0.236021	2.562007	
174000	6.840063	8	0.241762	0.239052	0.267308	3.171663	0.476128	0.602612	0.245309	0.201614	3.171663	
175000	5.356516	5	0.241007	0.266217	0.266217	2.688465	0.479683	0.479683	0.242894	0.241007	2.688465	
176000	7.538498	4	0.230754	0.249334	0.230754	2.796745	0.543952	0.543952	0.249334	0.230754	2.796745	
177000	4.831870	7	0.285257	0.285257	0.272422	2.201512	0.396699	0.433277	0.216560	0.153097	2.201512	
178000	6.936980	4	0.238306	0.238306	0.238306	3.390391	0.399529	0.506083	0.238306	0.238306	3.390391	
179000	4.567946	3	0.260245	0.260245	0.260245	2.038614	0.420493	0.420493	0.260245	0.260245	2.038614	
180000	4.479543	5	0.245619	0.268891	0.245619	3.099326	0.456626	0.456626	0.245619	0.169954	3.099326	
181000	5.003804	4	0.263386	0.259051	0.259051	3.158438	0.529784	0.529784	0.259051	0.263386	3.158438	
182000	9.329995	5	0.239246	0.239246	0.239246	2.042725	0.486844	0.530963	0.239246	0.204580	2.042725	
183000	6.190476	4	0.269459	0.269459	0.269459	2.919179	0.498805	0.516575	0.269459	0.269459	2.919179	
184000	3.604399	4	0.241450	0.241450	0.241450	2.967164	0.495190	0.495190	0.208953	0.208953	2.967164	
185000	4.356094	5	0.255182	0.255182	0.255182	2.356903	0.425462	0.556424	0.255182	0.161000	2.356903	
186000	8.356372	4	0.248760	0.248760	0.248760	3.182649	0.401960	0.639944	0.248760	0.248760	3.182649	
187000	5.716718	3	0.260739	0.260739	0.260739	2.785643	0.360402	0.360402	0.260739	0.260739	2.785643	
188000	4.222966	5	0.245804	0.245804	0.245804	2.760838	0.429227	0.429227	0.235796	0.214588	2.760838	
189000	4.744087	3	0.242142	0.242142	0.242142	2.886932	0.523644	0.523644	0.242142	0.242142	2.886932	
190000	4.764994	3	0.242977	0.242977	0.242977	2.757609	0.509741	0.509741	0.242977	0.242977	2.757609	
191000	5.886585	4	0.247310	0.247310	0.247310	3.627178	0.390318	0.390318	0.247310	0.247310	2.754598	
192000	3.883595	4	0.240793	0.240793	0.240793	2.913398	0.494207	0.494207	0.240793	0.223956	2.913398	
193000	3.949895	4	0.226291	0.226291	0.226291	2.353461	0.401059	0.587836	0.226291	0.226291	2.353461	
194000	4.548779	4	0.245906	0.245906	0.255102	2.659375	0.446546	0.446546	0.245906	0.245906	2.659375	
195000	5.931200	6	0.271710	0.234091	0.234091	2.866091	0.486137	0.570651	0.260448	0.234091	2.866091	
196000	5.790948	3	0.248176	0.248176	0.248176	3.291643	0.446802	0.446802	0.248176	0.248176	3.291643	
197000	5.606408	4	0.234329	0.234329	0.234329	2.014070	0.469485	0.469485	0.234329	0.234329	2.341793	
198000	7.009196	4	0.246164	0.235254	0.246164	2.699727	0.540854	0.540854	0.246164	0.246164	2.699727	
199000	3.522643	5	0.250163	0.250163	0.227652	2.775905	0.471885	0.471885	0.250163	0.203451	2.775905	
200000	4.461863	4	0.256585	0.256585	0.256585	2.513248	0.487690	0.487690	0.256585	0.145825	2.513248	
201000	4.071652	5	0.250441	0.250441	0.250441	2.454181	0.355384	0.480144	0.250441	0.224676	2.454181	
202000	8.827199	4	0.243376	0.257637	0.257637	2.923330	0.488202	0.488202	0.243376	0.243376	2.923330	
203000	6.226783	4	0.247725	0.247725	0.247725	2.510156	0.424526	0.424526	0.247725	0.129328	2.510156	
204000	4.080555	5	0.239117	0.273381	0.239117	2.813327	0.467548	0.467548	0.239117	0.216778	2.813327	
205000	5.179275	3	0.243396	0.243396	0.243396	1.932730	0.413354	0.413354	0.243396	0.243396	1.932730	
206000	5.314609	4	0.258516	0.258516	0.258516	2.234221	0.529901	0.529901	0.258516	0.170849	2.234221	
207000	6.151640	4	0.224849	0.224849	0.224849	2.762096	0.507603	0.561375	0.224849	0.224849	2.762096	
208000	5.321095	3	0.258202	0.258202	0.258202	2.744921	0.467719	0.467719	0.258202	0.258202	2.744921	
209000	6.106967	4	0.228349	0.228349	0.279539	2.511554	0.441035	0.441035	0.228349	0.228349	2.511554	
210000	5.587236	4	0.269599	0.269599	0.269599	2.770565	0.377876	0.528999	0.269599	0.269599	2.770565	
211000	4.866296	3	0.233576	0.233576	0.233576	2.674295	0.473320	0.473320	0.233576	0.233576	2.674295	
212000	4.581452	4	0.236062	0.236062	0.236062	2.935641	0.462758	0.462758	0.236062	0.197762	2.935641	
213000	3.982829	5	0.257440	0.257440	0.257440	3.365194	0.366014	0.590759	0.257440	0.213621	3.365194	
214000	4.588954	4	0.237533	0.237533	0.237533	2.377055	0.473009	0.473009	0.237533	0.192220	2.377055	
215000	6.105582	4	0.243614	0.243614	0.243614	2.947548	0.512698	0.512698	0.243614	0.209241	2.947548	
216000	4.198183	5	0.245576	0.245576	0.245576	3.144049	0.433234	0.641140	0.263266	0.245576	3.144049	
217000	3.750571	4	0.242785	0.242785	0.239637	2.766822	0.653985	0.653985	0.239637	0.239637	2.766822	
218000	3.484605	3	0.255869	0.255869	0.255869	2.839440	0.439784	0.439784	0.255869	0.255869	2.839440	
219000	5.718512	3	0.243917	0.243917	0.243917	2.826304	0.535557	0.535557	0.243917	0.243917	2.826304	
220000	6.450191	3	0.258928	0.258928	0.258928	2.985731	0.357404	0.357404	0.258928	0.258928	2.985731	
221000	5.632513	6	0.257242	0.259007	0.259007	3.026179	0.281654	0.520706	0.259007	0.202709	3.026179	
222000	4.926305	4	0.259837	0.259837	0.259837	2.877406	0.407274	0.565978	0.259837	0.259837	2.877406	
223000	5.963767	5	0.248664	0.248664	0.248664	2.867312	0.422056	0.432786	0.248664	0.152378	2.867312	
224000	5.911998	4	0.243074	0.243074	0.243074	2.914942	0.367976	0.487546	0.243074	0.243074	2.914942	
225000	6.387869	4	0.236489	0.236489	0.263446	2.306425	0.263446	0.439649	0.236489	0.236489	2.306425	
226000	6.170553	3	0.239887	0.239887	0.239887	3.156631	0.389840	0.389840	0.239887	0.239887	3.156631	
227000	3.034260	4	0.229800	0.229800	0.229800	2.557320	0.347940	0.347940	0.229800	0.199512	2.557320	
228000	9.874067	4	0.256228	0.256228	0.252784	2.516876	0.443605	0.443605	0.252784	0.252784	2.516876	
229000	6.787505	5	0.240991	0.280581	0.280581	1.969891	0.413262	0.413262	0.228187	0.228187	1.969891	
230000	7.336110	4	0.220563	0.220563	0.247493	2.878644	0.465283	0.465283	0.220563	0.220563	2.878644	
231000	6.638055	3	0.263980	0.263980	0.263980	2.392630	0.509562	0.509562	0.263980	0.263980	2.392630	
232000	6.422725	5	0.264025	0.258833	0.264025	2.041208	0.409487	0.662724	0.258833	0.264025	2.041208	
233000	6.620231	4	0.261741	0.261741	0.261741	1.942103	0.497065	0.497065	0.261741	0.162704	1.942103	
234000	6.198484	4	0.252183	0.252183	0.252183	3.010372	0.463675	0.463675	0.252183	0.252183	1.988757	
235000	7.684834	4	0.250361	0.241641	0.250361	2.579602	0.408120	0.408120	0.250361	0.241641	2.579602	
236000	4.293493	5	0.246069	0.246069	0.246069	2.232356	0.367968	0.418377	0.246069	0.131789	2.232356	
237000	5.140042	4	0.231191	0.244782	0.244782	3.130400	0.499139	0.499139	0.244782	0.244782	3.130400	
238000	7.455120	5	0.252956	0.252956	0.256014	2.800078	0.468788	0.543443	0.256014	0.252956	2.800078	
239000	7.790176	6	0.240909	0.259793	0.259793	2.625460	0.437857	0.534909	0.240909	0.151848	2.625460	
240000	9.200474	5	0.236239	0.236239	0.236239	2.661864	0.376528	0.445807	0.236239	0.210114	2.661864	
241000	6.220542	4	0.259099	0.259099	0.259099	3.015521	0.476107	0.476107	0.259099	0.202774	3.015521	
242000	5.609086	4	0.273762	0.273762	0.243378	2.302140	0.486471	0.486471	0.243378	0.243378	2.302140	
243000	7.475211	4	0.256275	0.256275	0.256275	2.595418	0.371138	0.391379	0.256275	0.256275	2.595418	
244000	5.033490	4	0.246035	0.246035	0.246035	2.502946	0.379392	0.396315	0.246035	0.246035	2.502946	
245000	4.461053	4	0.243369	0.259429	0.259429	3.003982	0.393938	0.393938	0.259429	0.243369	3.003982	
246000	8.152570	5	0.257198	0.257198	0.257198	3.213775	0.613830	0.459003	0.257198	0.188314	3.213775	
