Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
36000	1.137478	3	0.265466	0.265466	0.265466	2.434764	0.587580	0.587580	0.265466	0.265466	2.434764	
37000	1.137478	3	0.265067	0.265067	0.265067	2.761874	0.479249	0.479249	0.265067	0.265067	2.761874	
38000	1.137478	4	0.261818	0.261818	0.249409	2.752483	0.477828	0.477828	0.261818	0.249409	2.752483	
39000	1.137478	3	0.242055	0.242055	0.242055	2.490575	0.534141	0.534141	0.242055	0.242055	2.490575	
40000	1.137478	3	0.253642	0.253642	0.253642	2.734466	0.474829	0.474829	0.253642	0.253642	2.734466	
41000	1.137478	3	0.239365	0.239365	0.239365	2.424632	0.492702	0.492702	0.239365	0.239365	2.424632	
42000	1.137478	5	0.245332	0.245332	0.245332	2.335781	0.428619	0.578776	0.245332	0.188999	2.335781	
43000	1.137478	4	0.259479	0.259479	0.259479	2.796543	0.437622	0.437622	0.259479	0.146217	2.796543	
44000	1.137478	4	0.247439	0.247439	0.247439	2.356101	0.520787	0.520787	0.247439	0.189299	2.356101	
45000	1.137478	4	0.238313	0.233457	0.238313	2.606077	0.440261	0.440261	0.238313	0.233457	2.606077	
46000	1.137478	4	0.239508	0.239508	0.259526	2.820655	0.489004	0.489004	0.239508	0.239508	2.820655	
47000	1.137478	4	0.238666	0.238666	0.238666	2.067308	0.445547	0.445547	0.238666	0.221448	2.067308	
48000	1.137478	3	0.247390	0.247390	0.247390	2.560240	0.477689	0.477689	0.247390	0.247390	2.560240	
49000	1.137478	3	0.247811	0.247811	0.247811	2.841286	0.451507	0.451507	0.247811	0.247811	2.841286	
50000	1.137478	5	0.257158	0.249816	0.257158	2.689906	0.444044	0.444044	0.249816	0.180780	2.689906	
51000	1.137478	3	0.244908	0.244908	0.244908	2.610819	0.532160	0.532160	0.244908	0.244908	2.610819	
52000	1.137478	3	0.239133	0.239133	0.239133	2.416787	0.501393	0.501393	0.239133	0.239133	2.416787	
53000	1.137478	3	0.240411	0.240411	0.240411	2.367583	0.494393	0.494393	0.240411	0.240411	2.367583	
54000	1.137478	3	0.240688	0.240688	0.240688	1.804533	0.633762	0.633762	0.240688	0.240688	1.804533	
55000	1.137478	3	0.237908	0.237908	0.237908	2.642771	0.408191	0.408191	0.237908	0.237908	2.642771	
56000	1.137478	3	0.246198	0.246198	0.246198	2.568419	0.554226	0.554226	0.246198	0.246198	2.568419	
57000	1.137478	3	0.256152	0.256152	0.256152	2.625324	0.483347	0.483347	0.256152	0.256152	2.625324	
58000	1.137478	3	0.259714	0.259714	0.259714	2.576183	0.477226	0.477226	0.259714	0.259714	2.576183	
59000	1.137478	5	0.259861	0.259861	0.259861	2.428228	0.472452	0.496384	0.243758	0.243758	2.428228	
60000	1.137478	4	0.264907	0.264907	0.264907	2.636822	0.471444	0.471444	0.264907	0.169518	2.636822	
61000	1.137478	4	0.242861	0.242861	0.242861	2.695668	0.573302	0.573302	0.242861	0.201403	2.695668	
62000	1.137478	4	0.247755	0.247755	0.247755	2.097646	0.491092	0.491092	0.247755	0.213354	2.097646	
63000	1.137478	4	0.247981	0.247981	0.247981	2.686336	0.561301	0.561301	0.247981	0.213237	2.686336	
64000	1.137478	4	0.258986	0.258986	0.258986	2.950452	0.462914	0.462914	0.258986	0.136941	2.950452	
65000	1.137478	3	0.247567	0.247567	0.247567	1.945099	0.421657	0.421657	0.247567	0.247567	1.945099	
66000	1.137478	4	0.241842	0.241842	0.241842	2.821046	0.353366	0.418657	0.241842	0.241842	2.821046	
67000	1.137478	4	0.253674	0.253674	0.253674	2.540027	0.496873	0.533205	0.253674	0.253674	2.540027	
68000	1.137478	3	0.255768	0.255768	0.255768	2.694433	0.441843	0.441843	0.255768	0.255768	2.694433	
69000	1.137478	5	0.258699	0.258699	0.258699	2.665193	0.589265	0.521350	0.258699	0.229994	2.665193	
70000	1.137478	3	0.246086	0.246086	0.246086	2.730778	0.417140	0.417140	0.246086	0.246086	2.730778	
71000	1.137478	3	0.246855	0.246855	0.246855	2.260920	0.456763	0.456763	0.246855	0.246855	2.260920	
72000	1.137478	4	0.255569	0.255569	0.255569	2.183077	0.479410	0.479410	0.255569	0.169498	2.183077	
73000	1.137478	3	0.243008	0.243008	0.243008	2.420362	0.583020	0.583020	0.243008	0.243008	2.420362	
74000	1.137478	5	0.239883	0.253687	0.239883	2.081861	0.548760	0.548760	0.239883	0.203755	2.081861	
75000	1.137478	3	0.239389	0.239389	0.239389	2.577216	0.356515	0.356515	0.239389	0.239389	2.577216	
76000	1.137478	5	0.263875	0.252118	0.263875	2.803950	0.413723	0.413723	0.252118	0.188019	2.803950	
77000	1.137478	4	0.258167	0.258167	0.258167	2.968060	0.432224	0.432224	0.258167	0.216514	2.968060	
78000	1.137478	3	0.260311	0.260311	0.260311	2.645967	0.438900	0.438900	0.260311	0.260311	2.645967	
79000	1.137478	4	0.266243	0.266243	0.266243	2.980768	0.466227	0.466227	0.266243	0.196141	2.980768	
80000	1.137478	5	0.264469	0.264469	0.264469	2.770493	0.450791	0.450791	0.245687	0.209434	2.770493	
81000	1.137478	4	0.247061	0.247061	0.247061	2.767291	0.546924	0.580110	0.247061	0.247061	2.767291	
82000	1.137478	3	0.250398	0.250398	0.250398	2.923554	0.409080	0.409080	0.250398	0.250398	2.923554	
83000	1.137478	3	0.243349	0.243349	0.243349	2.024885	0.477968	0.477968	0.243349	0.243349	2.024885	
84000	1.137478	3	0.248594	0.248594	0.248594	2.711057	0.548294	0.548294	0.248594	0.248594	2.711057	
85000	1.137478	4	0.245579	0.245579	0.245579	2.485313	0.635006	0.521868	0.245579	0.245579	2.485313	
86000	1.137478	3	0.252294	0.252294	0.252294	2.903477	0.465549	0.465549	0.252294	0.252294	2.903477	
87000	1.137478	5	0.251265	0.251265	0.246453	2.563362	0.467435	0.467435	0.251265	0.182687	2.563362	
88000	1.137478	3	0.238968	0.238968	0.238968	3.059913	0.442506	0.442506	0.238968	0.238968	3.059913	
89000	1.137478	3	0.252451	0.252451	0.252451	3.128363	0.460575	0.460575	0.252451	0.252451	3.128363	
90000	1.137478	4	0.237327	0.237327	0.237327	2.789499	0.505282	0.505282	0.237327	0.195539	2.789499	
91000	1.137478	5	0.247030	0.247030	0.247030	3.589275	0.441248	0.501229	0.247030	0.169936	3.589275	
92000	1.137478	4	0.264968	0.264968	0.264968	2.937220	0.515881	0.515881	0.264968	0.155081	2.937220	
93000	1.137478	4	0.254515	0.254515	0.254515	2.823859	0.362824	0.362824	0.254515	0.167049	2.823859	
94000	1.137478	3	0.252144	0.252144	0.252144	2.568712	0.516775	0.516775	0.252144	0.252144	2.568712	
95000	1.137478	3	0.236573	0.236573	0.236573	2.854617	0.437551	0.437551	0.236573	0.236573	2.854617	
96000	1.137478	4	0.249538	0.249538	0.249538	2.442867	0.565208	0.565208	0.249538	0.125836	2.442867	
97000	1.137478	5	0.277398	0.236509	0.236509	2.761083	0.426927	0.596774	0.236509	0.236509	2.761083	
98000	1.137478	4	0.244951	0.244951	0.244951	2.434827	0.488637	0.488637	0.244951	0.159811	2.434827	
99000	1.137478	3	0.226466	0.226466	0.226466	2.835699	0.529803	0.529803	0.226466	0.226466	2.835699	
100000	1.137478	3	0.245132	0.245132	0.245132	2.700392	0.475741	0.475741	0.245132	0.245132	2.700392	
101000	1.137478	3	0.246548	0.246548	0.246548	2.485588	0.545227	0.545227	0.246548	0.246548	2.485588	
102000	1.137478	3	0.236940	0.236940	0.236940	3.018666	0.481810	0.481810	0.236940	0.236940	3.018666	
103000	1.137478	3	0.236686	0.236686	0.236686	2.853100	0.596587	0.596587	0.236686	0.236686	2.853100	
104000	1.137478	5	0.243717	0.243717	0.243717	2.425027	0.486462	0.505036	0.243717	0.156496	2.425027	
105000	1.137478	5	0.240433	0.239322	0.240433	2.641997	0.438312	0.629088	0.239322	0.240433	2.641997	
106000	1.137478	3	0.225034	0.225034	0.225034	2.106917	0.644507	0.644507	0.225034	0.225034	2.106917	
107000	1.137478	3	0.238329	0.238329	0.238329	3.923578	0.432421	0.432421	0.238329	0.238329	3.923578	
108000	1.137478	3	0.255070	0.255070	0.255070	2.693458	0.504574	0.504574	0.255070	0.255070	2.693458	
109000	1.137478	3	0.239560	0.239560	0.239560	2.720892	0.522991	0.522991	0.239560	0.239560	2.720892	
110000	1.137478	5	0.228847	0.255394	0.255394	2.723954	0.392054	0.392054	0.228847	0.184158	2.723954	
111000	1.137478	3	0.246455	0.246455	0.246455	2.283931	0.493710	0.493710	0.246455	0.246455	2.283931	
112000	1.137478	4	0.243440	0.243440	0.243440	2.170813	0.455191	0.455191	0.243440	0.216079	2.170813	
113000	1.137478	4	0.233533	0.247187	0.233533	2.695455	0.431085	0.431085	0.233533	0.233533	2.695455	
114000	1.137478	3	0.248718	0.248718	0.248718	2.614043	0.505839	0.505839	0.248718	0.248718	2.614043	
115000	1.137478	4	0.228241	0.228241	0.228241	1.949342	0.450245	0.450245	0.228241	0.163931	1.949342	
116000	1.137478	3	0.231624	0.231624	0.231624	2.480390	0.390113	0.390113	0.231624	0.231624	2.480390	
117000	1.137478	3	0.233366	0.233366	0.233366	3.281652	0.394196	0.394196	0.233366	0.233366	3.281652	
118000	1.137478	4	0.241355	0.241355	0.241355	2.809149	0.520781	0.520781	0.241355	0.168412	2.809149	
119000	1.137478	3	0.251400	0.251400	0.251400	2.286503	0.456678	0.456678	0.251400	0.251400	2.286503	
120000	1.137478	3	0.246248	0.246248	0.246248	2.387476	0.489215	0.489215	0.246248	0.246248	2.387476	
121000	1.137478	4	0.240148	0.240148	0.240148	2.274272	0.400345	0.497855	0.240148	0.240148	2.274272	
122000	1.137478	3	0.265568	0.265568	0.265568	2.640028	0.476928	0.476928	0.265568	0.265568	2.640028	
123000	1.137478	5	0.249006	0.249006	0.249006	2.906063	0.471631	0.527147	0.249006	0.189398	2.906063	
124000	1.137478	3	0.256437	0.256437	0.256437	2.940879	0.463792	0.463792	0.256437	0.256437	2.940879	
125000	1.137478	4	0.243466	0.243466	0.243466	2.273258	0.482009	0.482009	0.243466	0.213128	2.273258	
126000	1.137478	3	0.246435	0.246435	0.246435	1.700526	0.522405	0.522405	0.246435	0.246435	1.700526	
127000	1.137478	5	0.239574	0.239574	0.239574	3.134444	0.500462	0.597337	0.239574	0.144304	3.134444	
128000	1.137478	3	0.246935	0.246935	0.246935	3.165325	0.437877	0.437877	0.246935	0.246935	3.165325	
129000	1.137478	3	0.230231	0.230231	0.230231	2.825847	0.500499	0.500499	0.230231	0.230231	2.825847	
130000	1.137478	3	0.250827	0.250827	0.250827	3.034792	0.429113	0.429113	0.250827	0.250827	3.034792	
131000	1.137478	3	0.243193	0.243193	0.243193	2.834856	0.500218	0.500218	0.243193	0.243193	2.834856	
132000	1.137478	3	0.243837	0.243837	0.243837	2.408149	0.487520	0.487520	0.243837	0.243837	2.408149	
133000	1.137478	4	0.236499	0.236499	0.236499	2.023571	0.323708	0.814897	0.236499	0.236499	2.023571	
134000	1.137478	3	0.217118	0.217118	0.217118	2.682357	0.521942	0.521942	0.217118	0.217118	2.682357	
135000	1.137478	5	0.231506	0.231506	0.252184	2.848390	0.506788	0.506788	0.231506	0.151294	2.848390	
136000	1.137478	4	0.238125	0.238125	0.238125	2.462073	0.514335	0.514335	0.238125	0.156823	2.462073	
137000	1.137478	4	0.295500	0.295500	0.235948	2.738161	0.421710	0.421710	0.235948	0.235948	2.738161	
138000	1.137478	4	0.261877	0.261877	0.261877	2.283802	0.411362	0.469002	0.261877	0.261877	2.283802	
139000	1.137478	3	0.244059	0.244059	0.244059	2.270274	0.470010	0.470010	0.244059	0.244059	2.270274	
140000	1.137478	6	0.253434	0.253434	0.253434	2.700038	0.498349	0.545840	0.253434	0.199395	2.106979	
141000	1.137478	5	0.246007	0.246007	0.246007	2.316834	0.394430	0.527493	0.246007	0.207447	2.316834	
142000	1.137478	5	0.250961	0.250961	0.264901	2.716296	0.455177	0.455177	0.250961	0.170730	2.716296	
143000	1.137478	5	0.243465	0.243465	0.243465	2.130811	0.441333	0.482730	0.243465	0.136824	2.130811	
144000	1.137478	4	0.227894	0.227894	0.227894	2.251838	0.474525	0.474525	0.227894	0.186608	2.251838	
145000	1.137478	3	0.247194	0.247194	0.247194	2.599028	0.506823	0.506823	0.247194	0.247194	2.599028	
146000	1.137478	4	0.239245	0.239245	0.239245	2.368511	0.526080	0.526080	0.239245	0.143683	2.368511	
147000	1.137478	3	0.242536	0.242536	0.242536	2.228316	0.469578	0.469578	0.242536	0.242536	2.228316	
148000	1.137478	5	0.277473	0.230371	0.277473	2.946124	0.496649	0.496649	0.230371	0.190661	2.946124	
149000	1.137478	3	0.248945	0.248945	0.248945	2.984497	0.508285	0.508285	0.248945	0.248945	2.984497	
150000	1.137478	3	0.244942	0.244942	0.244942	2.207537	0.458296	0.458296	0.244942	0.244942	2.207537	
151000	1.137478	5	0.246416	0.246416	0.246416	2.705404	0.474550	0.526850	0.246416	0.184637	2.705404	
152000	1.137478	6	0.251229	0.251229	0.251229	2.990021	0.394228	0.477186	0.234646	0.197935	2.990021	
153000	1.137478	4	0.246913	0.246913	0.246913	2.773666	0.521295	0.521295	0.246913	0.186711	2.773666	
154000	1.137478	3	0.244135	0.244135	0.244135	2.062898	0.495742	0.495742	0.244135	0.244135	2.062898	
155000	1.137478	4	0.252153	0.252153	0.252153	2.438392	0.461900	0.619506	0.252153	0.252153	2.438392	
156000	1.137478	5	0.254885	0.254885	0.254885	2.052284	0.511767	0.501168	0.254885	0.219378	2.052284	
157000	1.137478	4	0.253353	0.253353	0.253353	1.906441	0.536385	0.536385	0.253353	0.140765	1.906441	
158000	1.137478	4	0.243500	0.251651	0.243500	2.349861	0.478481	0.478481	0.243500	0.243500	2.349861	
159000	1.137478	4	0.253663	0.249430	0.249430	2.677659	0.475745	0.475745	0.249430	0.249430	2.677659	
160000	1.137478	3	0.246363	0.246363	0.246363	2.696725	0.528833	0.528833	0.246363	0.246363	2.696725	
161000	1.137478	5	0.258077	0.258077	0.281700	2.833335	0.479002	0.479002	0.258077	0.134795	2.833335	
162000	1.137478	5	0.235312	0.235312	0.235312	2.617726	0.397154	0.604208	0.235312	0.199746	2.617726	
163000	1.137478	5	0.226394	0.243813	0.243813	2.612040	0.458848	0.572992	0.243813	0.243813	2.612040	
164000	1.137478	4	0.231104	0.231104	0.231104	2.290917	0.440825	0.440825	0.231104	0.195584	2.290917	
165000	1.137478	3	0.235125	0.235125	0.235125	2.098585	0.488170	0.488170	0.235125	0.235125	2.098585	
166000	1.137478	3	0.240686	0.240686	0.240686	1.881518	0.523520	0.523520	0.240686	0.240686	1.881518	
167000	1.137478	4	0.248035	0.248035	0.248035	2.739701	0.472055	0.472055	0.248035	0.135777	2.739701	
168000	1.137478	3	0.246174	0.246174	0.246174	2.253158	0.467079	0.467079	0.246174	0.246174	2.253158	
169000	1.137478	3	0.253705	0.253705	0.253705	2.595268	0.541486	0.541486	0.253705	0.253705	2.595268	
170000	1.137478	3	0.245930	0.245930	0.245930	2.431353	0.543717	0.543717	0.245930	0.245930	2.431353	
171000	1.137478	4	0.237473	0.237473	0.237473	2.770129	0.470281	0.470281	0.237473	0.168047	2.770129	
172000	1.137478	3	0.257115	0.257115	0.257115	2.546452	0.489487	0.489487	0.257115	0.257115	2.546452	
173000	1.137478	5	0.249718	0.249718	0.249718	2.892837	0.438346	0.500488	0.249718	0.155842	2.892837	
174000	1.137478	4	0.234061	0.234061	0.234061	2.783065	0.493233	0.631112	0.234061	0.234061	2.783065	
175000	1.137478	4	0.250949	0.250949	0.250949	3.229048	0.471139	0.471139	0.250949	0.172495	3.229048	
176000	1.137478	4	0.239906	0.239906	0.239906	3.138803	0.414317	0.414317	0.239906	0.179349	3.138803	
177000	1.137478	3	0.246709	0.246709	0.246709	2.369473	0.493912	0.493912	0.246709	0.246709	2.369473	
178000	1.137478	3	0.239409	0.239409	0.239409	2.605711	0.425302	0.425302	0.239409	0.239409	2.605711	
179000	1.137478	4	0.258607	0.258607	0.258607	2.607207	0.565391	0.561706	0.258607	0.258607	2.607207	
180000	1.137478	3	0.246226	0.246226	0.246226	2.253398	0.531576	0.531576	0.246226	0.246226	2.253398	
181000	1.137478	3	0.239422	0.239422	0.239422	2.504760	0.500485	0.500485	0.239422	0.239422	2.504760	
182000	1.137478	3	0.226814	0.226814	0.226814	2.877785	0.487127	0.487127	0.226814	0.226814	2.877785	
183000	1.137478	5	0.244742	0.244742	0.244742	2.510829	0.394249	0.551931	0.244742	0.195035	2.510829	
184000	1.137478	4	0.243136	0.243136	0.243136	2.965404	0.488967	0.539174	0.243136	0.243136	2.965404	
185000	1.137478	3	0.248741	0.248741	0.248741	2.321277	0.503735	0.503735	0.248741	0.248741	2.321277	
186000	1.137478	3	0.234916	0.234916	0.234916	2.944641	0.493217	0.493217	0.234916	0.234916	2.944641	
187000	1.137478	5	0.240793	0.240793	0.240793	2.348819	0.464334	0.460603	0.240793	0.153325	2.348819	
188000	1.137478	4	0.252040	0.252040	0.252040	2.913213	0.550682	0.550065	0.252040	0.252040	2.913213	
189000	1.137478	4	0.234980	0.234980	0.234980	2.922734	0.541112	0.541112	0.234980	0.197474	2.922734	
190000	1.137478	3	0.251821	0.251821	0.251821	2.700927	0.419902	0.419902	0.251821	0.251821	2.700927	
191000	1.137478	3	0.247181	0.247181	0.247181	2.558580	0.478049	0.478049	0.247181	0.247181	2.558580	
192000	1.137478	4	0.241526	0.241526	0.241526	2.692095	0.508296	0.508296	0.241526	0.187433	2.692095	
193000	1.137478	6	0.238073	0.238073	0.238073	2.600019	0.428515	0.634773	0.238073	0.207902	2.649779	
194000	1.137478	3	0.258300	0.258300	0.258300	2.699551	0.482621	0.482621	0.258300	0.258300	2.699551	
195000	1.137478	4	0.252991	0.252991	0.252991	2.687340	0.406144	0.534527	0.252991	0.252991	2.687340	
196000	1.137478	3	0.242627	0.242627	0.242627	2.663890	0.455170	0.455170	0.242627	0.242627	2.663890	
197000	1.137478	3	0.242973	0.242973	0.242973	2.802459	0.404443	0.404443	0.242973	0.242973	2.802459	
198000	1.137478	4	0.241082	0.241082	0.241082	2.570217	0.333567	0.393975	0.241082	0.241082	2.570217	
199000	1.137478	3	0.236540	0.236540	0.236540	2.603496	0.504528	0.504528	0.236540	0.236540	2.603496	
200000	1.137478	4	0.239730	0.239730	0.239730	2.572433	0.509705	0.509705	0.239730	0.196202	2.572433	
201000	1.137478	3	0.251214	0.251214	0.251214	2.416768	0.448795	0.448795	0.251214	0.251214	2.416768	
202000	1.137478	4	0.238915	0.238915	0.238915	2.799971	0.402349	0.480352	0.238915	0.238915	2.799971	
203000	1.137478	5	0.245375	0.245375	0.245375	2.823268	0.469792	0.469792	0.245375	0.177494	1.994583	
204000	1.137478	4	0.233536	0.233536	0.233536	2.545964	0.369623	0.494366	0.233536	0.233536	2.545964	
205000	1.137478	4	0.234927	0.234927	0.234927	3.235458	0.435403	0.435403	0.234927	0.167615	3.235458	
206000	1.137478	5	0.228771	0.228771	0.228771	2.798527	0.535967	0.537086	0.228771	0.167610	2.798527	
207000	1.137478	4	0.239378	0.239378	0.248002	2.052492	0.475948	0.475948	0.239378	0.239378	2.052492	
208000	1.137478	3	0.250085	0.250085	0.250085	2.350391	0.477455	0.477455	0.250085	0.250085	2.350391	
209000	1.137478	5	0.252850	0.252850	0.252850	2.848849	0.480258	0.498149	0.252850	0.199385	2.848849	
210000	1.137478	4	0.236968	0.236968	0.236968	2.362953	0.501782	0.501782	0.236968	0.189597	2.362953	
211000	1.137478	3	0.248485	0.248485	0.248485	2.397333	0.437318	0.437318	0.248485	0.248485	2.397333	
212000	1.137478	3	0.242658	0.242658	0.242658	2.835678	0.486114	0.486114	0.242658	0.242658	2.835678	
213000	1.137478	4	0.272334	0.272334	0.229744	2.391918	0.429721	0.429721	0.229744	0.229744	2.391918	
214000	1.137478	4	0.218785	0.240514	0.240514	2.978166	0.516735	0.516735	0.240514	0.218785	2.978166	
215000	1.137478	3	0.242010	0.242010	0.242010	2.006181	0.556960	0.556960	0.242010	0.242010	2.006181	
216000	1.137478	5	0.262867	0.243146	0.243146	1.927680	0.493697	0.493697	0.243146	0.193935	1.927680	
217000	1.137478	3	0.239026	0.239026	0.239026	2.019745	0.564736	0.564736	0.239026	0.239026	2.019745	
218000	1.137478	4	0.247926	0.247926	0.247926	2.763543	0.579705	0.579705	0.247926	0.188699	2.763543	
219000	1.137478	4	0.238592	0.238592	0.238592	2.617986	0.518415	0.518415	0.238592	0.153082	2.617986	
220000	1.137478	3	0.239112	0.239112	0.239112	2.859994	0.476499	0.476499	0.239112	0.239112	2.859994	
221000	1.137478	5	0.243850	0.243850	0.263136	2.530759	0.526196	0.526196	0.243850	0.189821	2.530759	
222000	1.137478	3	0.240604	0.240604	0.240604	2.533744	0.435675	0.435675	0.240604	0.240604	2.533744	
223000	1.137478	3	0.238079	0.238079	0.238079	2.646827	0.455917	0.455917	0.238079	0.238079	2.646827	
224000	1.137478	5	0.240586	0.240586	0.240586	2.744063	0.344532	0.517603	0.242553	0.240586	2.744063	
225000	1.137478	3	0.234128	0.234128	0.234128	2.598213	0.502364	0.502364	0.234128	0.234128	2.598213	
226000	1.137478	5	0.244161	0.244161	0.244161	2.698397	0.421076	0.441021	0.244161	0.181850	2.698397	
227000	1.137478	4	0.240329	0.240329	0.240329	2.901187	0.450859	0.450859	0.240329	0.141275	2.901187	
228000	1.137478	4	0.251690	0.251690	0.251690	2.014459	0.486314	0.486314	0.251690	0.145097	2.014459	
229000	1.137478	5	0.235294	0.235294	0.239294	2.797320	0.501122	0.501122	0.239294	0.141369	2.797320	
230000	1.137478	5	0.263536	0.247932	0.263536	2.616665	0.348450	0.410844	0.247932	0.247932	2.616665	
231000	1.137478	5	0.245380	0.245380	0.245380	2.646233	0.439477	0.511279	0.220254	0.220254	2.646233	
232000	1.137478	4	0.249808	0.249808	0.249808	2.585589	0.538025	0.525775	0.249808	0.249808	2.585589	
233000	1.137478	3	0.235535	0.235535	0.235535	2.760692	0.406652	0.406652	0.235535	0.235535	2.760692	
234000	1.137478	3	0.242315	0.242315	0.242315	2.649585	0.506200	0.506200	0.242315	0.242315	2.649585	
235000	1.137478	5	0.237145	0.237145	0.237145	2.873874	0.451599	0.562851	0.237145	0.140669	2.873874	
236000	1.137478	3	0.230385	0.230385	0.230385	2.693907	0.425666	0.425666	0.230385	0.230385	2.693907	
237000	1.137478	3	0.245657	0.245657	0.245657	2.796288	0.476216	0.476216	0.245657	0.245657	2.796288	
238000	1.137478	3	0.243280	0.243280	0.243280	2.352895	0.422202	0.422202	0.243280	0.243280	2.352895	
239000	1.137478	4	0.251669	0.251669	0.251669	2.257659	0.379611	0.669143	0.251669	0.251669	2.257659	
240000	1.137478	3	0.250841	0.250841	0.250841	2.114483	0.442688	0.442688	0.250841	0.250841	2.114483	
241000	1.137478	5	0.233527	0.233527	0.275618	2.651804	0.406373	0.511722	0.233527	0.233527	2.651804	
242000	1.137478	5	0.249092	0.249092	0.228482	3.029903	0.377700	0.625281	0.249092	0.228482	3.029903	
243000	1.137478	4	0.233147	0.233147	0.233147	2.561831	0.483211	0.483211	0.233147	0.152258	2.561831	
244000	1.137478	4	0.247096	0.247096	0.247096	2.963923	0.449004	0.449004	0.247096	0.214694	2.963923	
245000	1.137478	5	0.230806	0.230806	0.230806	2.269104	0.459292	0.532690	0.230806	0.145916	2.269104	
246000	1.137478	3	0.247343	0.247343	0.247343	2.794776	0.507941	0.507941	0.247343	0.247343	2.794776	
