Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
1000	1.137478	2	11.271948	11.271948	11.271948	73.494268	11.271948	11.271948	11.271948	11.271948	73.494268	
2000	1.137478	2	8.966125	8.966125	8.966125	52.344749	8.966125	8.966125	8.966125	8.966125	52.344749	
3000	1.137478	2	7.652975	7.652975	7.652975	47.270257	7.652975	7.652975	7.652975	7.652975	47.270257	
4000	1.137478	2	7.637300	7.637300	7.637300	46.942024	7.637300	7.637300	7.637300	7.637300	46.942024	
5000	1.137478	2	7.471210	7.471210	7.471210	44.279786	7.471210	7.471210	7.471210	7.471210	44.279786	
6000	1.137478	2	7.140763	7.140763	7.140763	43.403464	7.140763	7.140763	7.140763	7.140763	43.403464	
7000	1.137478	2	6.723003	6.723003	6.723003	43.077091	6.723003	6.723003	6.723003	6.723003	43.077091	
8000	1.137478	2	6.930966	6.930966	6.930966	42.618957	6.930966	6.930966	6.930966	6.930966	42.618957	
9000	1.137478	2	7.307379	7.307379	7.307379	42.010177	7.307379	7.307379	7.307379	7.307379	42.010177	
10000	1.137478	2	7.510711	7.510711	7.510711	43.407946	7.510711	7.510711	7.510711	7.510711	43.407946	
11000	1.137478	2	7.132068	7.132068	7.132068	43.518512	7.132068	7.132068	7.132068	7.132068	43.518512	
12000	1.137478	2	6.973337	6.973337	6.973337	42.154559	6.973337	6.973337	6.973337	6.973337	42.154559	
13000	1.137478	2	7.282370	7.282370	7.282370	41.099775	7.282370	7.282370	7.282370	7.282370	41.099775	
14000	1.137478	2	7.001610	7.001610	7.001610	43.059815	7.001610	7.001610	7.001610	7.001610	43.059815	
15000	1.137478	2	6.613956	6.613956	6.613956	41.910219	6.613956	6.613956	6.613956	6.613956	41.910219	
16000	1.137478	2	6.928562	6.928562	6.928562	44.061220	6.928562	6.928562	6.928562	6.928562	44.061220	
