Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
22000	1.137478	5	0.247449	0.297862	0.247449	2.001147	0.400768	0.400768	0.247449	0.179224	2.001147	
23000	1.137478	4	0.266563	0.266563	0.266563	2.843230	0.492530	0.492530	0.266563	0.212458	2.843230	
24000	1.137478	3	0.264866	0.264866	0.264866	2.235197	0.492579	0.492579	0.264866	0.264866	2.235197	
25000	1.137478	5	0.258737	0.258737	0.258737	2.574624	0.461387	0.520941	0.258737	0.147952	2.574624	
26000	1.137478	3	0.255659	0.255659	0.255659	2.793535	0.579950	0.579950	0.255659	0.255659	2.793535	
27000	1.137478	4	0.248730	0.248730	0.248730	2.636726	0.454994	0.454994	0.248730	0.186968	2.636726	
28000	1.137478	4	0.257171	0.257171	0.257171	2.004579	0.501856	0.501856	0.257171	0.186910	2.004579	
29000	1.137478	3	0.264418	0.264418	0.264418	2.172973	0.396973	0.396973	0.264418	0.264418	2.172973	
30000	1.137478	3	0.251396	0.251396	0.251396	2.802120	0.480920	0.480920	0.251396	0.251396	2.802120	
31000	1.137478	3	0.237144	0.237144	0.237144	2.609995	0.502917	0.502917	0.237144	0.237144	2.609995	
32000	1.137478	5	0.252353	0.252353	0.252353	2.698681	0.462580	0.481934	0.252353	0.252353	2.096085	
33000	1.137478	5	0.270155	0.270155	0.270155	2.117034	0.456807	0.480515	0.222927	0.222927	2.117034	
34000	1.137478	3	0.240899	0.240899	0.240899	2.927164	0.539967	0.539967	0.240899	0.240899	2.927164	
35000	1.137478	4	0.240712	0.240712	0.240712	2.413932	0.394824	0.394824	0.240712	0.179232	2.413932	
36000	1.137478	5	0.251811	0.251811	0.259224	2.976415	0.467034	0.467034	0.251811	0.231245	2.976415	
37000	1.137478	3	0.251717	0.251717	0.251717	2.868515	0.449320	0.449320	0.251717	0.251717	2.868515	
38000	1.137478	3	0.257030	0.257030	0.257030	2.597223	0.479337	0.479337	0.257030	0.257030	2.597223	
39000	1.137478	4	0.252484	0.252484	0.252484	2.541735	0.385227	0.385227	0.252484	0.159974	2.541735	
40000	1.137478	5	0.214594	0.273047	0.250714	2.340932	0.474311	0.474311	0.250714	0.214594	2.340932	
41000	1.137478	4	0.259076	0.259076	0.259076	2.868870	0.428727	0.428727	0.250280	0.250280	2.868870	
42000	1.137478	3	0.269065	0.269065	0.269065	3.294753	0.521440	0.521440	0.269065	0.269065	3.294753	
43000	1.137478	4	0.258933	0.258933	0.258933	2.502593	0.378179	0.466238	0.258933	0.258933	2.502593	
44000	1.137478	4	0.243216	0.243216	0.246215	3.366114	0.491377	0.491377	0.243216	0.243216	3.366114	
45000	1.137478	4	0.252873	0.252873	0.252873	2.503970	0.484561	0.484561	0.252873	0.205867	2.503970	
46000	1.137478	3	0.243393	0.243393	0.243393	2.817742	0.457993	0.457993	0.243393	0.243393	2.817742	
47000	1.137478	4	0.265017	0.265017	0.265017	1.709890	0.486280	0.486280	0.265017	0.232928	1.709890	
48000	1.137478	4	0.254474	0.254474	0.254474	2.503239	0.489036	0.489036	0.254474	0.168791	2.503239	
49000	1.137478	4	0.249437	0.260424	0.249437	2.681491	0.518821	0.518821	0.249437	0.249437	2.681491	
50000	1.137478	4	0.243343	0.243343	0.243343	2.440211	0.402107	0.709489	0.243343	0.243343	2.440211	
51000	1.137478	5	0.265613	0.269051	0.269051	2.447341	0.498911	0.498911	0.265613	0.202175	2.447341	
52000	1.137478	3	0.246272	0.246272	0.246272	2.281454	0.484555	0.484555	0.246272	0.246272	2.281454	
53000	1.137478	4	0.246387	0.246387	0.246387	3.282496	0.544236	0.544236	0.246387	0.137191	3.282496	
54000	1.137478	3	0.256083	0.256083	0.256083	2.572985	0.379310	0.379310	0.256083	0.256083	2.572985	
55000	1.137478	3	0.243948	0.243948	0.243948	2.257815	0.472726	0.472726	0.243948	0.243948	2.257815	
56000	1.137478	3	0.248698	0.248698	0.248698	2.914841	0.528056	0.528056	0.248698	0.248698	2.914841	
57000	1.137478	4	0.243777	0.256389	0.256389	2.773376	0.453892	0.453892	0.256389	0.243777	2.773376	
58000	1.137478	4	0.256988	0.256988	0.256988	2.651640	0.488143	0.488143	0.256988	0.227889	2.651640	
59000	1.137478	4	0.235634	0.235634	0.235634	2.741083	0.430698	0.714402	0.235634	0.235634	2.741083	
60000	1.137478	4	0.249544	0.249544	0.249544	2.690930	0.461183	0.461183	0.213304	0.213304	2.690930	
61000	1.137478	3	0.234386	0.234386	0.234386	2.855567	0.483229	0.483229	0.234386	0.234386	2.855567	
62000	1.137478	4	0.266938	0.266938	0.266938	3.072345	0.329571	0.329571	0.266938	0.207954	3.072345	
63000	1.137478	3	0.244375	0.244375	0.244375	2.989183	0.479371	0.479371	0.244375	0.244375	2.989183	
64000	1.137478	3	0.243033	0.243033	0.243033	2.852226	0.507809	0.507809	0.243033	0.243033	2.852226	
65000	1.137478	3	0.245203	0.245203	0.245203	2.742207	0.505938	0.505938	0.245203	0.245203	2.742207	
66000	1.137478	4	0.253418	0.253418	0.253418	2.510676	0.473752	0.473752	0.253418	0.208143	2.510676	
67000	1.137478	5	0.240032	0.240032	0.240032	3.130257	0.441717	0.540809	0.240032	0.172328	3.130257	
68000	1.137478	4	0.246274	0.246274	0.263230	2.290676	0.484126	0.484126	0.246274	0.246274	2.290676	
69000	1.137478	4	0.258732	0.258732	0.258732	3.617630	0.463750	0.463750	0.258732	0.215216	3.617630	
70000	1.137478	4	0.264813	0.264813	0.264813	2.763661	0.486550	0.557269	0.264813	0.264813	2.763661	
71000	1.137478	4	0.256551	0.256551	0.256551	2.730715	0.481275	0.481275	0.256551	0.155798	2.730715	
72000	1.137478	5	0.261478	0.261478	0.231069	3.034688	0.391621	0.480340	0.261478	0.231069	3.034688	
73000	1.137478	3	0.240750	0.240750	0.240750	2.510479	0.641088	0.641088	0.240750	0.240750	2.510479	
74000	1.137478	5	0.249732	0.249732	0.249732	3.356594	0.621583	0.503325	0.249732	0.160595	3.356594	
75000	1.137478	4	0.245775	0.245775	0.245775	2.988498	0.398573	0.480310	0.245775	0.245775	2.988498	
76000	1.137478	4	0.252268	0.252268	0.252268	3.050814	0.524683	0.556918	0.252268	0.252268	3.050814	
77000	1.137478	5	0.261745	0.261745	0.261745	2.931022	0.326461	0.694541	0.261745	0.172624	2.931022	
78000	1.137478	6	0.239698	0.239698	0.267234	3.875212	0.467658	0.467658	0.239698	0.204515	1.931572	
79000	1.137478	4	0.254182	0.254182	0.254182	2.559859	0.499909	0.499909	0.254182	0.191698	2.559859	
80000	1.137478	4	0.251978	0.251978	0.251978	2.356513	0.496426	0.496426	0.251978	0.198882	2.356513	
81000	1.137478	4	0.235018	0.235018	0.235018	2.623326	0.523935	0.523935	0.235018	0.194410	2.623326	
82000	1.137478	3	0.240495	0.240495	0.240495	2.315413	0.502210	0.502210	0.240495	0.240495	2.315413	
83000	1.137478	3	0.231370	0.231370	0.231370	2.135563	0.463620	0.463620	0.231370	0.231370	2.135563	
84000	1.137478	4	0.242828	0.242828	0.242828	2.785215	0.486051	0.486051	0.242828	0.198125	2.785215	
85000	1.137478	5	0.241007	0.259626	0.241007	2.921510	0.411901	0.708179	0.259626	0.241007	2.921510	
86000	1.137478	4	0.240659	0.240659	0.240659	2.403389	0.498126	0.498126	0.240659	0.211048	2.403389	
87000	1.137478	4	0.256933	0.256933	0.256933	2.742649	0.410796	0.529266	0.256933	0.256933	2.742649	
88000	1.137478	3	0.252989	0.252989	0.252989	2.508541	0.391876	0.391876	0.252989	0.252989	2.508541	
89000	1.137478	6	0.299754	0.258190	0.258190	2.348708	0.403188	0.596268	0.258190	0.164429	2.348708	
90000	1.137478	5	0.244027	0.244027	0.244027	3.100941	0.506977	0.506977	0.244027	0.146626	3.314030	
91000	1.137478	3	0.252105	0.252105	0.252105	2.568136	0.470876	0.470876	0.252105	0.252105	2.568136	
92000	1.137478	4	0.243275	0.243275	0.243275	2.871419	0.382584	0.516971	0.243275	0.243275	2.871419	
93000	1.137478	5	0.263776	0.263776	0.261191	2.938657	0.424675	0.542891	0.263776	0.261191	2.938657	
94000	1.137478	4	0.248737	0.248737	0.244492	2.344815	0.480986	0.480986	0.248737	0.248737	2.344815	
95000	1.137478	3	0.246767	0.246767	0.246767	2.934358	0.517947	0.517947	0.246767	0.246767	2.934358	
96000	1.137478	3	0.246767	0.246767	0.246767	2.401673	0.377220	0.377220	0.246767	0.246767	2.401673	
97000	1.137478	3	0.249293	0.249293	0.249293	3.570362	0.462597	0.462597	0.249293	0.249293	3.570362	
98000	1.137478	3	0.227123	0.227123	0.227123	1.467790	0.404250	0.404250	0.227123	0.227123	1.467790	
99000	1.137478	3	0.253698	0.253698	0.253698	1.992922	0.444258	0.444258	0.253698	0.253698	1.992922	
100000	1.137478	3	0.248258	0.248258	0.248258	2.846472	0.415655	0.415655	0.248258	0.248258	2.846472	
101000	1.137478	3	0.240609	0.240609	0.240609	2.886639	0.451057	0.451057	0.240609	0.240609	2.886639	
102000	1.137478	3	0.226461	0.226461	0.226461	2.579394	0.514318	0.514318	0.226461	0.226461	2.579394	
103000	1.137478	4	0.239890	0.239890	0.239890	2.838079	0.460627	0.460627	0.239890	0.194470	2.838079	
104000	1.137478	3	0.235838	0.235838	0.235838	2.097698	0.534553	0.534553	0.235838	0.235838	2.097698	
105000	1.137478	3	0.249857	0.249857	0.249857	2.730461	0.554019	0.554019	0.249857	0.249857	2.730461	
106000	1.137478	4	0.245865	0.245865	0.245865	1.904724	0.471895	0.471895	0.245865	0.184626	1.904724	
107000	1.137478	4	0.261250	0.261250	0.261250	2.002403	0.500999	0.500999	0.261250	0.151021	2.002403	
108000	1.137478	5	0.251671	0.251671	0.269885	3.213562	0.420078	0.420078	0.249237	0.249237	3.213562	
109000	1.137478	3	0.247180	0.247180	0.247180	3.194680	0.448800	0.448800	0.247180	0.247180	3.194680	
110000	1.137478	3	0.234410	0.234410	0.234410	2.585489	0.460546	0.460546	0.234410	0.234410	2.585489	
111000	1.137478	3	0.236540	0.236540	0.236540	2.908445	0.531288	0.531288	0.236540	0.236540	2.908445	
112000	1.137478	4	0.247591	0.247591	0.247591	2.415952	0.385050	0.445003	0.247591	0.247591	2.415952	
113000	1.137478	4	0.252521	0.252521	0.252521	2.619055	0.455334	0.508590	0.252521	0.252521	2.619055	
114000	1.137478	3	0.250961	0.250961	0.250961	2.722674	0.474883	0.474883	0.250961	0.250961	2.722674	
115000	1.137478	3	0.250707	0.250707	0.250707	2.488770	0.444871	0.444871	0.250707	0.250707	2.488770	
116000	1.137478	4	0.251920	0.251920	0.251920	3.025564	0.394301	0.668777	0.251920	0.251920	3.025564	
117000	1.137478	3	0.243966	0.243966	0.243966	2.862719	0.459340	0.459340	0.243966	0.243966	2.862719	
118000	1.137478	3	0.237619	0.237619	0.237619	3.601665	0.499879	0.499879	0.237619	0.237619	3.601665	
119000	1.137478	3	0.236268	0.236268	0.236268	2.961019	0.526439	0.526439	0.236268	0.236268	2.961019	
120000	1.137478	5	0.253615	0.275264	0.275264	2.410704	0.486787	0.486787	0.275264	0.209422	2.410704	
121000	1.137478	3	0.256062	0.256062	0.256062	2.806025	0.469376	0.469376	0.256062	0.256062	2.806025	
122000	1.137478	3	0.241382	0.241382	0.241382	2.993004	0.473338	0.473338	0.241382	0.241382	2.993004	
123000	1.137478	4	0.246899	0.246899	0.246899	3.049227	0.396783	0.644749	0.246899	0.246899	3.049227	
124000	1.137478	3	0.247138	0.247138	0.247138	2.889713	0.495037	0.495037	0.247138	0.247138	2.889713	
125000	1.137478	5	0.257118	0.257118	0.257118	2.974107	0.414941	0.447895	0.257118	0.179666	2.974107	
126000	1.137478	4	0.246981	0.246981	0.246981	2.818328	0.429284	0.429284	0.246981	0.170991	2.818328	
127000	1.137478	4	0.257366	0.257366	0.257366	3.208024	0.439935	0.439935	0.257366	0.177644	3.208024	
128000	1.137478	4	0.257558	0.257558	0.257558	2.392384	0.429856	0.429856	0.257558	0.215318	2.392384	
129000	1.137478	6	0.248303	0.248303	0.248303	2.948277	0.404774	0.401890	0.248303	0.174145	2.518091	
130000	1.137478	3	0.237736	0.237736	0.237736	2.887276	0.501415	0.501415	0.237736	0.237736	2.887276	
131000	1.137478	4	0.243513	0.286178	0.243513	2.376882	0.441454	0.441454	0.243513	0.243513	2.376882	
132000	1.137478	3	0.234861	0.234861	0.234861	2.597790	0.493072	0.493072	0.234861	0.234861	2.597790	
133000	1.137478	3	0.236934	0.236934	0.236934	2.754012	0.621857	0.621857	0.236934	0.236934	2.754012	
134000	1.137478	3	0.247750	0.247750	0.247750	3.055036	0.416744	0.416744	0.247750	0.247750	3.055036	
135000	1.137478	3	0.242708	0.242708	0.242708	2.713404	0.469913	0.469913	0.242708	0.242708	2.713404	
136000	1.137478	4	0.239622	0.239622	0.239622	3.602695	0.461720	0.461720	0.239622	0.155390	3.602695	
137000	1.137478	4	0.226947	0.234796	0.234796	2.831930	0.444246	0.444246	0.234796	0.234796	2.831930	
138000	1.137478	4	0.245122	0.245122	0.245122	2.626819	0.468772	0.468772	0.245122	0.216791	2.626819	
139000	1.137478	4	0.249670	0.249670	0.249670	2.942114	0.497399	0.497399	0.249670	0.173719	2.942114	
140000	1.137478	3	0.229815	0.229815	0.229815	3.034915	0.373120	0.373120	0.229815	0.229815	3.034915	
141000	1.137478	4	0.253586	0.253586	0.253586	2.432998	0.417052	0.417052	0.217910	0.217910	2.432998	
142000	1.137478	4	0.248543	0.272857	0.248543	3.062824	0.456569	0.456569	0.248543	0.248543	3.062824	
143000	1.137478	3	0.248686	0.248686	0.248686	2.873247	0.485581	0.485581	0.248686	0.248686	2.873247	
144000	1.137478	4	0.241643	0.241643	0.241643	3.197095	0.472431	0.472431	0.241643	0.188710	3.197095	
145000	1.137478	4	0.250954	0.250954	0.250954	2.962103	0.374479	0.618152	0.250954	0.250954	2.962103	
146000	1.137478	4	0.247459	0.247459	0.250256	3.275055	0.437485	0.437485	0.247459	0.247459	3.275055	
147000	1.137478	4	0.236447	0.236447	0.236447	2.032167	0.452971	0.452971	0.236447	0.176119	2.032167	
148000	1.137478	4	0.233718	0.233718	0.233718	2.507829	0.498200	0.557656	0.233718	0.233718	2.507829	
149000	1.137478	4	0.242277	0.242277	0.242277	2.968730	0.480610	0.480610	0.242277	0.242277	2.627604	
150000	1.137478	4	0.253762	0.253762	0.253762	3.082108	0.501706	0.501706	0.253762	0.181990	3.082108	
151000	1.137478	4	0.241554	0.241554	0.241554	2.791587	0.449133	0.449133	0.241554	0.202934	2.791587	
152000	1.137478	3	0.268335	0.268335	0.268335	2.220305	0.436644	0.436644	0.268335	0.268335	2.220305	
153000	1.137478	4	0.243694	0.243694	0.243694	2.817164	0.513699	0.513699	0.243694	0.163150	2.817164	
154000	1.137478	4	0.260467	0.260467	0.260467	2.171453	0.466636	0.466636	0.260467	0.202513	2.171453	
155000	1.137478	4	0.246137	0.246137	0.246137	2.755806	0.394697	0.550455	0.246137	0.246137	2.755806	
156000	1.137478	4	0.242821	0.242821	0.242821	2.633938	0.510499	0.510499	0.242821	0.217993	2.633938	
157000	1.137478	3	0.241507	0.241507	0.241507	2.719331	0.470355	0.470355	0.241507	0.241507	2.719331	
158000	1.137478	4	0.229333	0.229333	0.229333	2.933939	0.370578	0.549594	0.229333	0.229333	2.933939	
159000	1.137478	5	0.256980	0.256980	0.256980	2.400738	0.547732	0.547732	0.228807	0.228243	2.400738	
160000	1.137478	4	0.261390	0.261390	0.261390	2.020864	0.419205	0.419205	0.261390	0.261390	2.291739	
161000	1.137478	4	0.251213	0.251213	0.251213	3.018850	0.411505	0.552267	0.251213	0.251213	3.018850	
162000	1.137478	4	0.293135	0.293135	0.234391	2.584279	0.494627	0.494627	0.234391	0.234391	2.584279	
163000	1.137478	4	0.251249	0.251249	0.241720	2.847480	0.474704	0.474704	0.251249	0.241720	2.847480	
164000	1.137478	3	0.242646	0.242646	0.242646	2.914314	0.505690	0.505690	0.242646	0.242646	2.914314	
165000	1.137478	5	0.246366	0.246366	0.246366	1.992836	0.445277	0.625154	0.246366	0.208936	1.992836	
166000	1.137478	4	0.246673	0.246673	0.246673	2.579642	0.382320	0.536040	0.246673	0.246673	2.579642	
167000	1.137478	3	0.257502	0.257502	0.257502	3.268917	0.553392	0.553392	0.257502	0.257502	3.268917	
168000	1.137478	4	0.227824	0.224777	0.224777	2.718010	0.610140	0.610140	0.224777	0.224777	2.718010	
169000	1.137478	3	0.240057	0.240057	0.240057	3.006696	0.516494	0.516494	0.240057	0.240057	3.006696	
170000	1.137478	4	0.238830	0.238830	0.238830	2.334408	0.455848	0.455848	0.238830	0.175712	2.334408	
171000	1.137478	3	0.242896	0.242896	0.242896	2.646349	0.553781	0.553781	0.242896	0.242896	2.646349	
172000	1.137478	4	0.233092	0.233092	0.233092	1.864659	0.644405	0.481065	0.233092	0.233092	1.864659	
173000	1.137478	4	0.240261	0.240261	0.240261	2.725400	0.358764	0.508987	0.240261	0.240261	2.725400	
174000	1.137478	4	0.242642	0.242642	0.242642	3.384721	0.514570	0.514570	0.242642	0.162719	3.384721	
175000	1.137478	3	0.247023	0.247023	0.247023	2.602392	0.511225	0.511225	0.247023	0.247023	2.602392	
176000	1.137478	3	0.235487	0.235487	0.235487	2.365051	0.488288	0.488288	0.235487	0.235487	2.365051	
177000	1.137478	3	0.241123	0.241123	0.241123	2.940156	0.499754	0.499754	0.241123	0.241123	2.940156	
178000	1.137478	4	0.253351	0.253351	0.253351	2.866685	0.437018	0.592112	0.253351	0.253351	2.866685	
179000	1.137478	4	0.240762	0.240762	0.240762	3.045149	0.487957	0.487957	0.240762	0.180213	3.045149	
180000	1.137478	3	0.237053	0.237053	0.237053	2.624996	0.458193	0.458193	0.237053	0.237053	2.624996	
181000	1.137478	3	0.242889	0.242889	0.242889	2.646146	0.400872	0.400872	0.242889	0.242889	2.646146	
182000	1.137478	3	0.247020	0.247020	0.247020	2.962706	0.514213	0.514213	0.247020	0.247020	2.962706	
183000	1.137478	4	0.241512	0.241512	0.241512	2.077339	0.451945	0.451945	0.241512	0.215527	2.077339	
184000	1.137478	3	0.252213	0.252213	0.252213	3.074371	0.470846	0.470846	0.252213	0.252213	3.074371	
185000	1.137478	3	0.246547	0.246547	0.246547	3.132466	0.549716	0.549716	0.246547	0.246547	3.132466	
186000	1.137478	4	0.240413	0.240413	0.240413	3.142239	0.496096	0.496096	0.228022	0.240413	3.142239	
187000	1.137478	3	0.240690	0.240690	0.240690	2.679947	0.497969	0.497969	0.240690	0.240690	2.679947	
188000	1.137478	4	0.245607	0.245607	0.245607	2.888061	0.383999	0.383999	0.245607	0.212397	2.888061	
189000	1.137478	4	0.252043	0.252043	0.252043	2.487496	0.652035	0.605782	0.252043	0.252043	2.487496	
190000	1.137478	5	0.243278	0.243278	0.243278	2.485766	0.634471	0.568615	0.243278	0.169370	2.485766	
191000	1.137478	3	0.240473	0.240473	0.240473	2.705022	0.510555	0.510555	0.240473	0.240473	2.705022	
192000	1.137478	4	0.247493	0.247493	0.247493	2.944047	0.538401	0.538401	0.247493	0.146531	2.944047	
193000	1.137478	4	0.237981	0.237981	0.237981	2.845101	0.445320	0.530438	0.237981	0.237981	2.845101	
194000	1.137478	4	0.232428	0.232428	0.269846	2.433876	0.560870	0.560870	0.232428	0.232428	2.433876	
195000	1.137478	4	0.247976	0.247976	0.247976	2.729270	0.509905	0.509905	0.247976	0.177447	2.729270	
196000	1.137478	4	0.257093	0.257093	0.257093	2.928692	0.476687	0.476687	0.257093	0.218038	2.928692	
197000	1.137478	4	0.249374	0.249374	0.221024	2.635454	0.516219	0.516219	0.221024	0.221024	2.635454	
198000	1.137478	4	0.233394	0.233394	0.262195	2.459818	0.576727	0.576727	0.233394	0.233394	2.459818	
199000	1.137478	4	0.239295	0.239295	0.239295	2.325498	0.521166	0.521166	0.239295	0.136779	2.325498	
200000	1.137478	3	0.230077	0.230077	0.230077	3.057475	0.480811	0.480811	0.230077	0.230077	3.057475	
201000	1.137478	3	0.235526	0.235526	0.235526	2.642604	0.235526	0.235526	0.235526	0.235526	2.354782	
202000	1.137478	3	0.250904	0.250904	0.250904	2.855836	0.415015	0.415015	0.250904	0.250904	2.855836	
203000	1.137478	3	0.239687	0.239687	0.239687	3.063146	0.499278	0.499278	0.239687	0.239687	3.063146	
204000	1.137478	3	0.242397	0.242397	0.242397	2.871125	0.511697	0.511697	0.242397	0.242397	2.871125	
205000	1.137478	3	0.260024	0.260024	0.260024	2.595898	0.544520	0.544520	0.260024	0.260024	2.595898	
206000	1.137478	3	0.226745	0.226745	0.226745	2.599119	0.544024	0.544024	0.226745	0.226745	2.599119	
207000	1.137478	3	0.245351	0.245351	0.245351	2.671329	0.464244	0.464244	0.245351	0.245351	2.671329	
208000	1.137478	4	0.231509	0.231509	0.231509	2.644473	0.490306	0.490306	0.234560	0.231509	2.644473	
209000	1.137478	4	0.257398	0.257398	0.257398	2.604832	0.523634	0.523634	0.257398	0.180372	2.604832	
210000	1.137478	4	0.240551	0.240551	0.240551	2.487010	0.479106	0.479106	0.240551	0.172791	2.487010	
211000	1.137478	5	0.245587	0.245587	0.245587	2.795406	0.420751	0.647354	0.245587	0.223253	2.795406	
212000	1.137478	3	0.238817	0.238817	0.238817	1.977910	0.492073	0.492073	0.238817	0.238817	1.977910	
213000	1.137478	4	0.232518	0.232518	0.232518	2.205533	0.522442	0.522442	0.232518	0.198957	2.205533	
214000	1.137478	4	0.235815	0.235815	0.235815	2.889069	0.458397	0.480084	0.235815	0.235815	2.889069	
215000	1.137478	4	0.239608	0.239608	0.239608	2.797292	0.511593	0.511593	0.239608	0.152065	2.797292	
216000	1.137478	3	0.235951	0.235951	0.235951	2.654325	0.355619	0.355619	0.235951	0.235951	2.654325	
217000	1.137478	4	0.241251	0.241251	0.241251	2.255578	0.439283	0.439283	0.241251	0.200816	2.255578	
218000	1.137478	3	0.245335	0.245335	0.245335	2.942224	0.523817	0.523817	0.245335	0.245335	2.942224	
219000	1.137478	3	0.245055	0.245055	0.245055	2.667105	0.461465	0.461465	0.245055	0.245055	2.667105	
220000	1.137478	4	0.236148	0.236148	0.236148	2.707219	0.438050	0.438050	0.236148	0.173843	2.707219	
221000	1.137478	3	0.231358	0.231358	0.231358	2.975095	0.496261	0.496261	0.231358	0.231358	2.975095	
222000	1.137478	3	0.248954	0.248954	0.248954	2.563051	0.442420	0.442420	0.248954	0.248954	2.563051	
223000	1.137478	5	0.247726	0.247726	0.247726	2.734109	0.500163	0.500163	0.236875	0.134194	2.734109	
224000	1.137478	4	0.263253	0.263253	0.263253	3.033480	0.500370	0.500370	0.263253	0.169019	3.033480	
225000	1.137478	5	0.241206	0.241206	0.241206	3.058598	0.377328	0.434979	0.241206	0.183432	3.058598	
226000	1.137478	4	0.259358	0.259358	0.259358	2.166476	0.488921	0.488921	0.259358	0.209303	2.166476	
227000	1.137478	5	0.247904	0.247904	0.225888	3.336939	0.388114	0.623045	0.247904	0.225888	3.336939	
228000	1.137478	5	0.249748	0.249748	0.249748	2.733899	0.467995	0.563733	0.249748	0.162731	2.733899	
229000	1.137478	3	0.237872	0.237872	0.237872	2.600654	0.489259	0.489259	0.237872	0.237872	2.600654	
230000	1.137478	3	0.241177	0.241177	0.241177	2.547052	0.489296	0.489296	0.241177	0.241177	2.547052	
231000	1.137478	3	0.247087	0.247087	0.247087	2.527138	0.510910	0.510910	0.247087	0.247087	2.527138	
232000	1.137478	3	0.237513	0.237513	0.237513	3.135929	0.426493	0.426493	0.237513	0.237513	3.135929	
233000	1.137478	4	0.255745	0.266468	0.255745	2.986674	0.440647	0.440647	0.255745	0.255745	2.986674	
234000	1.137478	5	0.241680	0.241680	0.241680	3.357731	0.427819	0.427819	0.241680	0.153173	2.515573	
235000	1.137478	3	0.242979	0.242979	0.242979	3.053990	0.540928	0.540928	0.242979	0.242979	3.053990	
236000	1.137478	3	0.262200	0.262200	0.262200	2.984693	0.375719	0.375719	0.262200	0.262200	2.984693	
237000	1.137478	3	0.238228	0.238228	0.238228	2.566252	0.467810	0.467810	0.238228	0.238228	2.566252	
238000	1.137478	3	0.234070	0.234070	0.234070	1.908955	0.495143	0.495143	0.234070	0.234070	1.908955	
239000	1.137478	3	0.237826	0.237826	0.237826	2.718938	0.497219	0.497219	0.237826	0.237826	2.718938	
240000	1.137478	3	0.249914	0.249914	0.249914	3.364175	0.518046	0.518046	0.249914	0.249914	3.364175	
241000	1.137478	4	0.231284	0.231284	0.231284	2.799769	0.462420	0.482523	0.231284	0.231284	2.799769	
242000	1.137478	3	0.233806	0.233806	0.233806	3.388426	0.500802	0.500802	0.233806	0.233806	3.388426	
243000	1.137478	4	0.258510	0.258510	0.258510	2.847730	0.489075	0.489075	0.242961	0.258510	2.847730	
244000	1.137478	3	0.246050	0.246050	0.246050	3.328123	0.512204	0.512204	0.246050	0.246050	3.328123	
245000	1.137478	3	0.242013	0.242013	0.242013	2.272678	0.456896	0.456896	0.242013	0.242013	2.272678	
246000	1.137478	4	0.231104	0.231104	0.231104	2.543342	0.545965	0.545965	0.253425	0.231104	2.543342	
