Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
60000	1.137478	4	0.258739	0.258739	0.258739	2.816247	0.376815	0.384058	0.258739	0.258739	2.816247	
61000	1.137478	4	0.248347	0.248347	0.248347	2.727642	0.437869	0.444477	0.248347	0.248347	2.727642	
62000	1.137478	4	0.271926	0.271926	0.271926	2.544542	0.418948	0.503462	0.271926	0.271926	2.544542	
63000	1.137478	4	0.255739	0.255739	0.255739	2.873046	0.464836	0.529627	0.255739	0.255739	2.873046	
64000	1.137478	4	0.241145	0.241145	0.241145	2.814854	0.461407	0.461407	0.241145	0.142425	2.814854	
65000	1.137478	3	0.246947	0.246947	0.246947	2.924048	0.510418	0.510418	0.246947	0.246947	2.924048	
66000	1.137478	5	0.250525	0.282493	0.250525	1.936476	0.461208	0.482466	0.250525	0.250525	1.936476	
67000	1.137478	5	0.258028	0.254752	0.258028	2.946733	0.564485	0.564485	0.254752	0.211438	2.946733	
68000	1.137478	4	0.237947	0.237947	0.237947	3.052740	0.459677	0.604051	0.237947	0.237947	3.052740	
69000	1.137478	4	0.240821	0.240821	0.240821	3.004905	0.415278	0.526691	0.240821	0.240821	3.004905	
70000	1.137478	3	0.261596	0.261596	0.261596	2.873558	0.531101	0.531101	0.261596	0.261596	2.873558	
71000	1.137478	5	0.249377	0.249377	0.249377	2.818738	0.320003	0.512263	0.249377	0.142794	2.818738	
72000	1.137478	3	0.247288	0.247288	0.247288	3.015567	0.530243	0.530243	0.247288	0.247288	3.015567	
73000	1.137478	3	0.249096	0.249096	0.249096	2.707326	0.489117	0.489117	0.249096	0.249096	2.707326	
74000	1.137478	3	0.247650	0.247650	0.247650	2.277780	0.499477	0.499477	0.247650	0.247650	2.277780	
75000	1.137478	4	0.263819	0.263819	0.263819	2.755105	0.499953	0.535495	0.263819	0.263819	2.755105	
76000	1.137478	5	0.264585	0.264585	0.264585	2.987688	0.383336	0.564777	0.264585	0.178349	2.987688	
77000	1.137478	5	0.246025	0.251598	0.246025	2.829230	0.496193	0.496193	0.246025	0.217417	2.829230	
78000	1.137478	3	0.247697	0.247697	0.247697	3.299388	0.505164	0.505164	0.247697	0.247697	3.299388	
79000	1.137478	3	0.242868	0.242868	0.242868	2.877693	0.471644	0.471644	0.242868	0.242868	2.877693	
80000	1.137478	3	0.255056	0.255056	0.255056	3.227396	0.462191	0.462191	0.255056	0.255056	3.227396	
81000	1.137478	4	0.254856	0.254856	0.254856	3.004220	0.501702	0.501702	0.254856	0.251115	3.004220	
82000	1.137478	4	0.249400	0.283839	0.249400	2.879757	0.430958	0.430958	0.249400	0.249400	2.879757	
83000	1.137478	3	0.255858	0.255858	0.255858	3.429511	0.460963	0.460963	0.255858	0.255858	3.429511	
84000	1.137478	5	0.248663	0.258062	0.248663	2.681331	0.469346	0.469346	0.240571	0.240571	2.681331	
85000	1.137478	4	0.251009	0.228947	0.228947	3.158815	0.496955	0.496955	0.228947	0.228947	3.158815	
86000	1.137478	4	0.244901	0.244901	0.244901	2.707959	0.563600	0.516560	0.244901	0.244901	2.707959	
87000	1.137478	4	0.263794	0.263794	0.263794	2.257545	0.432104	0.573441	0.263794	0.263794	2.257545	
88000	1.137478	3	0.258118	0.258118	0.258118	2.996782	0.476137	0.476137	0.258118	0.258118	2.996782	
89000	1.137478	3	0.268363	0.268363	0.268363	2.623575	0.434322	0.434322	0.268363	0.268363	2.623575	
90000	1.137478	3	0.244194	0.244194	0.244194	2.807011	0.515503	0.515503	0.244194	0.244194	2.807011	
91000	1.137478	5	0.275530	0.275530	0.275530	2.537333	0.416371	0.618703	0.221069	0.221069	2.537333	
92000	1.137478	3	0.240522	0.240522	0.240522	2.865155	0.536413	0.536413	0.240522	0.240522	2.865155	
93000	1.137478	4	0.280743	0.280743	0.236733	2.982412	0.441171	0.441171	0.236733	0.236733	2.982412	
94000	1.137478	3	0.233710	0.233710	0.233710	3.029008	0.414844	0.414844	0.233710	0.233710	3.029008	
95000	1.137478	4	0.272419	0.272419	0.272419	2.453970	0.525395	0.525395	0.272419	0.213038	2.453970	
96000	1.137478	4	0.267960	0.267960	0.267960	2.768996	0.490815	0.490815	0.267960	0.242347	2.768996	
97000	1.137478	5	0.235671	0.241131	0.241131	2.576159	0.488598	0.488598	0.241131	0.162240	2.576159	
98000	1.137478	3	0.249199	0.249199	0.249199	2.416206	0.463345	0.463345	0.249199	0.249199	2.416206	
99000	1.137478	4	0.221734	0.255231	0.255231	2.812081	0.560678	0.560678	0.255231	0.221734	2.812081	
100000	1.137478	4	0.271027	0.271027	0.271027	2.599221	0.389391	0.389391	0.271027	0.176563	2.599221	
101000	1.137478	3	0.249191	0.249191	0.249191	2.740540	0.462617	0.462617	0.249191	0.249191	2.740540	
102000	1.137478	4	0.256401	0.256401	0.276108	2.718335	0.398030	0.398030	0.256401	0.256401	2.718335	
103000	1.137478	5	0.272419	0.272419	0.272419	2.669652	0.525953	0.525953	0.257343	0.150319	2.669652	
104000	1.137478	4	0.236909	0.236909	0.236909	2.972108	0.495936	0.495936	0.236909	0.181426	2.972108	
105000	1.137478	4	0.278768	0.278768	0.278768	2.823279	0.361987	0.726336	0.278768	0.278768	2.823279	
106000	1.137478	3	0.250793	0.250793	0.250793	3.011783	0.467306	0.467306	0.250793	0.250793	3.011783	
107000	1.137478	5	0.242939	0.264189	0.264189	2.881690	0.421784	0.590512	0.264189	0.242939	2.881690	
108000	1.137478	4	0.248775	0.248775	0.248775	2.906694	0.441256	0.470593	0.248775	0.248775	2.906694	
109000	1.137478	3	0.247301	0.247301	0.247301	2.877965	0.537470	0.537470	0.247301	0.247301	2.877965	
110000	1.137478	3	0.248296	0.248296	0.248296	3.470633	0.621235	0.621235	0.248296	0.248296	3.470633	
111000	1.137478	3	0.242332	0.242332	0.242332	2.438765	0.509542	0.509542	0.242332	0.242332	2.438765	
112000	1.137478	5	0.241734	0.241734	0.241734	3.462507	0.440500	0.654610	0.241734	0.179751	3.462507	
113000	1.137478	3	0.253897	0.253897	0.253897	2.791911	0.518827	0.518827	0.253897	0.253897	2.791911	
114000	1.137478	4	0.236911	0.236911	0.236911	2.987151	0.374066	0.555380	0.236911	0.236911	2.987151	
115000	1.137478	3	0.255157	0.255157	0.255157	2.704337	0.511529	0.511529	0.255157	0.255157	2.704337	
116000	1.137478	3	0.243798	0.243798	0.243798	2.488412	0.463309	0.463309	0.243798	0.243798	2.488412	
117000	1.137478	3	0.244894	0.244894	0.244894	2.771523	0.517236	0.517236	0.244894	0.244894	2.771523	
118000	1.137478	4	0.257787	0.257787	0.257787	2.563672	0.431793	0.431793	0.257787	0.242519	2.563672	
119000	1.137478	3	0.258347	0.258347	0.258347	2.712079	0.515543	0.515543	0.258347	0.258347	2.712079	
120000	1.137478	4	0.268619	0.268619	0.268619	3.219911	0.413513	0.413513	0.268619	0.177162	3.219911	
121000	1.137478	5	0.246288	0.246288	0.246288	3.263574	0.404459	0.458635	0.246288	0.200126	3.263574	
122000	1.137478	4	0.231635	0.248186	0.231635	2.507812	0.480658	0.480658	0.231635	0.231635	2.507812	
123000	1.137478	4	0.259001	0.259001	0.259001	2.984912	0.472952	0.472952	0.259001	0.166326	2.984912	
124000	1.137478	4	0.240543	0.240543	0.240543	2.866315	0.561178	0.561178	0.240543	0.166943	2.866315	
125000	1.137478	3	0.240986	0.240986	0.240986	3.127643	0.504061	0.504061	0.240986	0.240986	3.127643	
126000	1.137478	3	0.245051	0.245051	0.245051	2.764800	0.490204	0.490204	0.245051	0.245051	2.764800	
127000	1.137478	3	0.234171	0.234171	0.234171	2.880953	0.556213	0.556213	0.234171	0.234171	2.880953	
128000	1.137478	3	0.247189	0.247189	0.247189	2.751239	0.369678	0.369678	0.247189	0.247189	2.751239	
129000	1.137478	3	0.265896	0.265896	0.265896	2.617837	0.482045	0.482045	0.265896	0.265896	2.617837	
130000	1.137478	3	0.252995	0.252995	0.252995	3.025908	0.475875	0.475875	0.252995	0.252995	3.025908	
131000	1.137478	4	0.208488	0.259735	0.259735	2.371661	0.518963	0.518963	0.208488	0.208488	2.371661	
132000	1.137478	4	0.249885	0.249885	0.249885	3.185748	0.472091	0.472091	0.249885	0.192258	3.185748	
133000	1.137478	3	0.252567	0.252567	0.252567	2.930170	0.483059	0.483059	0.252567	0.252567	2.930170	
134000	1.137478	4	0.249158	0.249158	0.249158	2.588331	0.546437	0.546437	0.249158	0.150644	2.588331	
135000	1.137478	3	0.246904	0.246904	0.246904	2.425497	0.509275	0.509275	0.246904	0.246904	2.425497	
136000	1.137478	5	0.263071	0.263071	0.263071	2.986190	0.392499	0.472428	0.250299	0.250299	2.986190	
137000	1.137478	4	0.241783	0.241783	0.241783	2.788374	0.402292	0.535127	0.241783	0.241783	2.788374	
138000	1.137478	4	0.238626	0.310271	0.238626	2.051225	0.473107	0.473107	0.238626	0.238626	2.051225	
139000	1.137478	5	0.240753	0.240753	0.240820	2.979351	0.500653	0.500653	0.240753	0.158983	2.979351	
140000	1.137478	4	0.250000	0.250000	0.250000	2.853868	0.537608	0.518507	0.250000	0.250000	2.853868	
141000	1.137478	4	0.273188	0.273188	0.273188	2.369919	0.609268	0.609268	0.273188	0.179022	2.369919	
142000	1.137478	4	0.264100	0.264100	0.264100	2.779089	0.431312	0.619987	0.264100	0.264100	2.779089	
143000	1.137478	4	0.254807	0.254807	0.254807	2.947687	0.342670	0.342670	0.254807	0.192694	2.947687	
144000	1.137478	4	0.245477	0.245477	0.245477	2.867720	0.388111	0.637431	0.245477	0.245477	2.867720	
145000	1.137478	4	0.247196	0.247196	0.247196	2.654703	0.446574	0.446574	0.247196	0.187570	2.654703	
146000	1.137478	6	0.232252	0.282511	0.264103	2.585614	0.399704	0.607469	0.264103	0.232252	2.585614	
147000	1.137478	5	0.278101	0.278101	0.278101	2.656261	0.484889	0.544341	0.237297	0.237297	2.656261	
148000	1.137478	4	0.250208	0.250208	0.250208	2.701451	0.452654	0.452654	0.250208	0.140097	2.701451	
149000	1.137478	3	0.236534	0.236534	0.236534	2.905402	0.431522	0.431522	0.236534	0.236534	2.905402	
150000	1.137478	4	0.252428	0.252428	0.252428	2.682023	0.396898	0.613271	0.252428	0.252428	2.682023	
151000	1.137478	4	0.248024	0.248024	0.248024	2.642715	0.470516	0.470516	0.248024	0.210766	2.642715	
152000	1.137478	3	0.245475	0.245475	0.245475	2.385107	0.465767	0.465767	0.245475	0.245475	2.385107	
153000	1.137478	4	0.269107	0.229160	0.229160	3.115191	0.415493	0.415493	0.229160	0.229160	3.115191	
154000	1.137478	3	0.244796	0.244796	0.244796	3.169662	0.320770	0.320770	0.244796	0.244796	3.169662	
155000	1.137478	3	0.247078	0.247078	0.247078	3.326185	0.486172	0.486172	0.247078	0.247078	3.326185	
156000	1.137478	5	0.224796	0.232870	0.232870	3.246210	0.391776	0.687685	0.232870	0.224796	3.246210	
157000	1.137478	4	0.258956	0.258956	0.258956	2.724426	0.387937	0.573035	0.258956	0.258956	2.724426	
158000	1.137478	3	0.245324	0.245324	0.245324	2.696036	0.430964	0.430964	0.245324	0.245324	2.696036	
159000	1.137478	6	0.245264	0.245264	0.245264	2.826278	0.402154	0.501800	0.245264	0.189153	2.486273	
160000	1.137478	6	0.234635	0.265850	0.234635	3.125553	0.461932	0.468748	0.234635	0.211347	3.125553	
161000	1.137478	4	0.251694	0.251694	0.251694	2.798047	0.545787	0.545787	0.251694	0.182016	2.798047	
162000	1.137478	3	0.254212	0.254212	0.254212	2.739764	0.499703	0.499703	0.254212	0.254212	2.739764	
163000	1.137478	4	0.250693	0.250693	0.250693	3.477533	0.473390	0.473390	0.250693	0.149387	3.477533	
164000	1.137478	4	0.260996	0.260996	0.260996	2.997291	0.429668	0.429668	0.260996	0.122820	2.997291	
165000	1.137478	3	0.242846	0.242846	0.242846	2.822464	0.475238	0.475238	0.242846	0.242846	2.822464	
166000	1.137478	3	0.227877	0.227877	0.227877	2.485367	0.498525	0.498525	0.227877	0.227877	2.485367	
167000	1.137478	4	0.242104	0.242104	0.242104	2.976600	0.422493	0.526073	0.242104	0.242104	2.976600	
168000	1.137478	3	0.248806	0.248806	0.248806	2.883115	0.561627	0.561627	0.248806	0.248806	2.883115	
169000	1.137478	3	0.225147	0.225147	0.225147	2.384779	0.402669	0.402669	0.225147	0.225147	2.384779	
170000	1.137478	4	0.237980	0.243265	0.243265	3.021267	0.476030	0.476030	0.243265	0.237980	3.021267	
171000	1.137478	3	0.241967	0.241967	0.241967	2.636944	0.421121	0.421121	0.241967	0.241967	2.636944	
172000	1.137478	5	0.266610	0.266610	0.266610	2.969847	0.516331	0.516331	0.260571	0.195533	2.969847	
173000	1.137478	3	0.246976	0.246976	0.246976	2.533408	0.400172	0.400172	0.246976	0.246976	2.533408	
174000	1.137478	4	0.266350	0.266350	0.266350	2.860430	0.409518	0.409518	0.266350	0.177079	2.860430	
175000	1.137478	4	0.255175	0.223162	0.255175	2.480333	0.484077	0.484077	0.223162	0.223162	2.480333	
176000	1.137478	4	0.257462	0.257462	0.257462	2.919291	0.476491	0.476491	0.248651	0.257462	2.919291	
177000	1.137478	3	0.270345	0.270345	0.270345	2.822730	0.409449	0.409449	0.270345	0.270345	2.822730	
178000	1.137478	4	0.250652	0.250652	0.250652	2.034141	0.499238	0.499238	0.250652	0.191274	2.034141	
179000	1.137478	5	0.263455	0.263455	0.290877	2.836842	0.404543	0.404543	0.263455	0.263455	2.105329	
180000	1.137478	3	0.253372	0.253372	0.253372	2.825571	0.481653	0.481653	0.253372	0.253372	2.825571	
181000	1.137478	3	0.249048	0.249048	0.249048	2.911795	0.475254	0.475254	0.249048	0.249048	2.911795	
182000	1.137478	5	0.252885	0.252885	0.252885	2.802038	0.354436	0.490387	0.252885	0.176873	2.802038	
183000	1.137478	5	0.258016	0.258016	0.258016	2.804108	0.423054	0.549041	0.258016	0.130416	2.804108	
184000	1.137478	3	0.251104	0.251104	0.251104	2.939254	0.521681	0.521681	0.251104	0.251104	2.939254	
185000	1.137478	5	0.253465	0.253465	0.253465	2.536675	0.441880	0.482742	0.253465	0.194251	2.536675	
186000	1.137478	4	0.276158	0.238252	0.276158	2.628515	0.455904	0.455904	0.238252	0.238252	2.628515	
187000	1.137478	4	0.262961	0.262961	0.262961	2.406935	0.451459	0.492878	0.262961	0.262961	2.406935	
188000	1.137478	4	0.244876	0.244876	0.244876	3.005605	0.448068	0.448068	0.244876	0.190908	3.005605	
189000	1.137478	4	0.251157	0.251157	0.251157	3.010476	0.493329	0.493329	0.251157	0.220669	3.010476	
190000	1.137478	4	0.260288	0.260288	0.260288	3.129668	0.494942	0.494942	0.260288	0.137161	3.129668	
191000	1.137478	4	0.245690	0.245690	0.245690	3.095597	0.414005	0.515571	0.245690	0.245690	3.095597	
192000	1.137478	4	0.264560	0.264560	0.264560	2.397923	0.494500	0.494500	0.264560	0.162059	2.397923	
193000	1.137478	3	0.232579	0.232579	0.232579	2.613129	0.424833	0.424833	0.232579	0.232579	2.613129	
194000	1.137478	3	0.240761	0.240761	0.240761	2.223054	0.459697	0.459697	0.240761	0.240761	2.223054	
195000	1.137478	3	0.247080	0.247080	0.247080	2.924271	0.515052	0.515052	0.247080	0.247080	2.924271	
196000	1.137478	5	0.281121	0.281121	0.258641	3.027118	0.502029	0.502029	0.281121	0.155749	3.027118	
197000	1.137478	4	0.265138	0.265138	0.265138	2.737934	0.349367	0.420615	0.265138	0.265138	2.737934	
198000	1.137478	5	0.247295	0.271947	0.271947	2.509082	0.401529	0.401529	0.237739	0.237739	2.509082	
199000	1.137478	3	0.259256	0.259256	0.259256	2.777486	0.463356	0.463356	0.259256	0.259256	2.777486	
200000	1.137478	4	0.250131	0.250131	0.234136	2.552684	0.453964	0.453964	0.234136	0.234136	2.552684	
201000	1.137478	4	0.245028	0.245028	0.245028	3.170302	0.605025	0.605025	0.245028	0.144359	3.170302	
202000	1.137478	4	0.247505	0.247505	0.247505	2.903430	0.411742	0.411742	0.247505	0.170068	2.903430	
203000	1.137478	3	0.246323	0.246323	0.246323	2.944928	0.488015	0.488015	0.246323	0.246323	2.944928	
204000	1.137478	4	0.255968	0.255968	0.255968	2.876622	0.533030	0.533030	0.255968	0.126165	2.876622	
205000	1.137478	3	0.251756	0.251756	0.251756	2.153252	0.515152	0.515152	0.251756	0.251756	2.153252	
206000	1.137478	5	0.258566	0.258566	0.258566	2.926107	0.452067	0.551493	0.258566	0.181907	2.926107	
207000	1.137478	5	0.235952	0.235952	0.235952	2.994113	0.487841	0.532176	0.235952	0.173106	2.994113	
208000	1.137478	3	0.239172	0.239172	0.239172	2.694436	0.439395	0.439395	0.239172	0.239172	2.694436	
209000	1.137478	3	0.232095	0.232095	0.232095	2.602073	0.526671	0.526671	0.232095	0.232095	2.602073	
210000	1.137478	4	0.244324	0.244324	0.244324	2.531213	0.489454	0.489454	0.244324	0.187455	2.531213	
211000	1.137478	3	0.243158	0.243158	0.243158	2.621871	0.491109	0.491109	0.243158	0.243158	2.621871	
212000	1.137478	4	0.249842	0.249842	0.249842	2.216883	0.458750	0.458750	0.249842	0.197954	2.216883	
213000	1.137478	3	0.250734	0.250734	0.250734	2.574319	0.473766	0.473766	0.250734	0.250734	2.574319	
214000	1.137478	5	0.259328	0.259328	0.259328	2.862899	0.377872	0.447477	0.240063	0.240063	2.862899	
215000	1.137478	4	0.246937	0.246937	0.246937	2.379933	0.381454	0.381454	0.246937	0.146050	2.379933	
216000	1.137478	4	0.257537	0.257537	0.257537	2.860619	0.422575	0.453928	0.257537	0.257537	2.860619	
217000	1.137478	5	0.272296	0.272296	0.272296	2.230367	0.466551	0.495494	0.272296	0.149049	2.230367	
218000	1.137478	3	0.235841	0.235841	0.235841	2.822934	0.487577	0.487577	0.235841	0.235841	2.822934	
219000	1.137478	4	0.267338	0.267338	0.267338	2.757363	0.452755	0.526153	0.267338	0.267338	2.757363	
220000	1.137478	3	0.240612	0.240612	0.240612	2.925677	0.420655	0.420655	0.240612	0.240612	2.925677	
221000	1.137478	4	0.264939	0.264939	0.264939	2.977203	0.487370	0.487370	0.264939	0.218077	2.977203	
222000	1.137478	4	0.258135	0.258135	0.258135	2.631997	0.448069	0.448069	0.258135	0.166779	2.631997	
223000	1.137478	5	0.259264	0.259264	0.259264	2.537661	0.350431	0.759927	0.259264	0.154613	2.537661	
224000	1.137478	4	0.239468	0.239468	0.239468	3.068982	0.424168	0.481236	0.239468	0.239468	3.068982	
225000	1.137478	4	0.250212	0.250212	0.250212	2.694958	0.490183	0.490183	0.250212	0.219616	2.694958	
226000	1.137478	4	0.259299	0.259299	0.233758	2.998194	0.453727	0.453727	0.233758	0.233758	2.998194	
227000	1.137478	4	0.225652	0.249495	0.249495	2.658217	0.463919	0.463919	0.249495	0.225652	2.658217	
228000	1.137478	4	0.253346	0.253346	0.253346	2.741005	0.418591	0.418591	0.253346	0.189434	2.741005	
229000	1.137478	3	0.228076	0.228076	0.228076	2.789291	0.496062	0.496062	0.228076	0.228076	2.789291	
230000	1.137478	3	0.229745	0.229745	0.229745	2.675325	0.511408	0.511408	0.229745	0.229745	2.675325	
231000	1.137478	5	0.236303	0.236303	0.236303	2.582337	0.545003	0.572111	0.236303	0.200957	2.582337	
232000	1.137478	5	0.248736	0.248736	0.248736	3.175584	0.437536	0.437536	0.232821	0.144147	3.175584	
233000	1.137478	5	0.250017	0.250017	0.250017	3.082188	0.387248	0.488701	0.250017	0.147060	3.082188	
234000	1.137478	5	0.246892	0.246892	0.246892	2.773869	0.451070	0.522276	0.246892	0.205226	2.773869	
235000	1.137478	5	0.216272	0.249788	0.246848	2.191782	0.515938	0.515938	0.249788	0.216272	2.191782	
236000	1.137478	5	0.246711	0.246711	0.246711	2.154278	0.450919	0.467002	0.246711	0.196254	2.154278	
237000	1.137478	6	0.260717	0.249117	0.260717	1.970771	0.411021	0.455013	0.260717	0.163958	1.970771	
238000	1.137478	5	0.270087	0.270087	0.250475	2.385323	0.477512	0.477512	0.250475	0.233599	2.385323	
239000	1.137478	4	0.244806	0.244806	0.244806	2.646372	0.402652	0.478024	0.244806	0.244806	2.646372	
240000	1.137478	5	0.239896	0.239896	0.239896	2.663760	0.358182	0.561954	0.239896	0.138694	2.663760	
241000	1.137478	4	0.242606	0.242606	0.242606	2.606437	0.424038	0.424038	0.242606	0.209133	2.606437	
242000	1.137478	4	0.241246	0.241246	0.241246	2.880442	0.406312	0.477137	0.241246	0.241246	2.880442	
243000	1.137478	4	0.238779	0.238779	0.238779	2.984185	0.492797	0.492797	0.238779	0.164772	2.984185	
244000	1.137478	4	0.246957	0.246957	0.246957	3.267120	0.495063	0.495063	0.246957	0.175134	3.267120	
245000	1.137478	5	0.265954	0.250407	0.250407	2.223828	0.570130	0.570130	0.250407	0.178612	2.223828	
246000	1.137478	4	0.238560	0.238560	0.238560	1.959370	0.407508	0.588013	0.238560	0.238560	1.959370	
