Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
44000	1.137478	3	0.259414	0.259414	0.259414	2.178570	0.470450	0.470450	0.259414	0.259414	2.178570	
45000	1.137478	3	0.238406	0.238406	0.238406	2.614824	0.473332	0.473332	0.238406	0.238406	2.614824	
46000	1.137478	3	0.239530	0.239530	0.239530	3.015884	0.479063	0.479063	0.239530	0.239530	3.015884	
47000	1.137478	3	0.270247	0.270247	0.270247	2.768082	0.491129	0.491129	0.270247	0.270247	2.768082	
48000	1.137478	4	0.254717	0.254717	0.254717	2.680934	0.421515	0.421515	0.254717	0.235436	2.680934	
49000	1.137478	4	0.254320	0.254320	0.254320	2.401108	0.493211	0.493211	0.254320	0.189978	2.401108	
50000	1.137478	4	0.237498	0.249989	0.237498	3.110293	0.454313	0.454313	0.237498	0.237498	3.110293	
51000	1.137478	4	0.264603	0.264603	0.264603	2.815926	0.440176	0.488709	0.264603	0.264603	2.815926	
52000	1.137478	3	0.256713	0.256713	0.256713	2.819360	0.586479	0.586479	0.256713	0.256713	2.819360	
53000	1.137478	4	0.250749	0.250749	0.250749	2.069262	0.499425	0.499425	0.250749	0.195489	2.069262	
54000	1.137478	4	0.263642	0.263642	0.235491	3.030405	0.416471	0.416471	0.235491	0.235491	3.030405	
55000	1.137478	3	0.236509	0.236509	0.236509	2.724153	0.477349	0.477349	0.236509	0.236509	2.724153	
56000	1.137478	3	0.238546	0.238546	0.238546	2.828402	0.404769	0.404769	0.238546	0.238546	2.828402	
57000	1.137478	5	0.265306	0.265306	0.249844	3.004005	0.435639	0.435639	0.249844	0.141714	3.004005	
58000	1.137478	3	0.225919	0.225919	0.225919	3.024512	0.428561	0.428561	0.225919	0.225919	3.024512	
59000	1.137478	4	0.270812	0.270812	0.227941	2.976104	0.434366	0.434366	0.227941	0.227941	2.976104	
60000	1.137478	4	0.250051	0.250051	0.250051	2.690998	0.496138	0.496138	0.250051	0.155255	2.690998	
61000	1.137478	3	0.253159	0.253159	0.253159	3.003397	0.528819	0.528819	0.253159	0.253159	3.003397	
62000	1.137478	4	0.237115	0.237115	0.237115	2.805657	0.467216	0.568583	0.237115	0.237115	2.805657	
63000	1.137478	3	0.255358	0.255358	0.255358	2.284333	0.535442	0.535442	0.255358	0.255358	2.284333	
64000	1.137478	4	0.241407	0.258094	0.241407	2.821855	0.478267	0.478267	0.258094	0.241407	2.821855	
65000	1.137478	4	0.239622	0.239622	0.239622	2.386041	0.483460	0.483460	0.239622	0.216502	2.386041	
66000	1.137478	4	0.242123	0.242123	0.242123	3.015220	0.487570	0.487570	0.242123	0.142026	3.015220	
67000	1.137478	5	0.249315	0.249315	0.249315	2.566223	0.396376	0.612327	0.249315	0.204617	2.566223	
68000	1.137478	3	0.253289	0.253289	0.253289	2.537169	0.590237	0.590237	0.253289	0.253289	2.537169	
69000	1.137478	3	0.250122	0.250122	0.250122	2.539050	0.500848	0.500848	0.250122	0.250122	2.539050	
70000	1.137478	4	0.249874	0.249874	0.249874	2.345396	0.416825	0.416825	0.249874	0.240792	2.345396	
71000	1.137478	3	0.224346	0.224346	0.224346	2.288162	0.469241	0.469241	0.224346	0.224346	2.288162	
72000	1.137478	4	0.242513	0.242513	0.242513	3.042836	0.374813	0.374813	0.242513	0.216621	3.042836	
73000	1.137478	4	0.239980	0.239980	0.239980	2.849000	0.419549	0.419549	0.239980	0.139014	2.849000	
74000	1.137478	5	0.241979	0.241979	0.241979	2.540331	0.433035	0.576152	0.241979	0.206846	2.540331	
75000	1.137478	3	0.239155	0.239155	0.239155	2.556840	0.534034	0.534034	0.239155	0.239155	2.556840	
76000	1.137478	3	0.244956	0.244956	0.244956	2.629009	0.413102	0.413102	0.244956	0.244956	2.629009	
77000	1.137478	4	0.256314	0.256314	0.256314	3.078611	0.404753	0.404753	0.256314	0.126412	3.078611	
78000	1.137478	4	0.235793	0.235793	0.235793	2.835424	0.469212	0.469212	0.235793	0.141696	2.835424	
79000	1.137478	5	0.238004	0.238004	0.238004	2.621463	0.451557	0.534548	0.238004	0.211307	2.621463	
80000	1.137478	6	0.240838	0.262412	0.262412	2.144284	0.456248	0.484868	0.240838	0.189359	2.144284	
81000	1.137478	4	0.266497	0.229625	0.266497	2.599831	0.454401	0.454401	0.229625	0.229625	2.599831	
82000	1.137478	4	0.265391	0.265391	0.265391	2.487650	0.477098	0.477098	0.265391	0.177822	2.487650	
83000	1.137478	3	0.230607	0.230607	0.230607	2.717881	0.490961	0.490961	0.230607	0.230607	2.717881	
84000	1.137478	4	0.248036	0.248036	0.248036	2.710410	0.397350	0.489008	0.248036	0.248036	2.710410	
85000	1.137478	3	0.242719	0.242719	0.242719	2.971027	0.486047	0.486047	0.242719	0.242719	2.971027	
86000	1.137478	3	0.249121	0.249121	0.249121	2.898853	0.616397	0.616397	0.249121	0.249121	2.898853	
87000	1.137478	5	0.250693	0.250693	0.250693	2.423080	0.439797	0.473459	0.250693	0.127377	2.423080	
88000	1.137478	5	0.239279	0.239279	0.239279	3.095409	0.495248	0.503825	0.239279	0.164080	3.095409	
89000	1.137478	4	0.245545	0.245545	0.245545	2.804771	0.441869	0.520245	0.245545	0.245545	2.804771	
90000	1.137478	4	0.243605	0.243605	0.243605	2.121406	0.393876	0.452610	0.243605	0.243605	2.121406	
91000	1.137478	4	0.255808	0.255808	0.255808	2.936715	0.496743	0.496743	0.215311	0.215311	2.936715	
92000	1.137478	5	0.243454	0.243454	0.268476	2.808574	0.410804	0.526867	0.268476	0.243454	2.808574	
93000	1.137478	3	0.249332	0.249332	0.249332	2.562796	0.492643	0.492643	0.249332	0.249332	2.562796	
94000	1.137478	4	0.246243	0.246243	0.246243	2.816882	0.513284	0.513284	0.246243	0.207077	2.816882	
95000	1.137478	4	0.229725	0.229725	0.229725	3.321841	0.417904	0.550649	0.229725	0.229725	3.321841	
96000	1.137478	4	0.242275	0.242275	0.242275	3.227713	0.406994	0.406994	0.242275	0.161480	3.227713	
97000	1.137478	3	0.246426	0.246426	0.246426	2.871025	0.488870	0.488870	0.246426	0.246426	2.871025	
98000	1.137478	4	0.233778	0.233778	0.233778	3.001686	0.467462	0.467462	0.233778	0.212686	3.001686	
99000	1.137478	3	0.239805	0.239805	0.239805	3.194013	0.492741	0.492741	0.239805	0.239805	3.194013	
100000	1.137478	4	0.247829	0.247829	0.247829	2.562233	0.464038	0.464038	0.247829	0.227305	2.562233	
101000	1.137478	4	0.261034	0.261034	0.261034	2.810305	0.418270	0.472113	0.261034	0.261034	2.810305	
102000	1.137478	4	0.239792	0.239792	0.239792	2.611953	0.471134	0.471134	0.239792	0.223476	2.611953	
103000	1.137478	4	0.252203	0.252203	0.252203	2.966292	0.623370	0.623370	0.239011	0.252203	2.966292	
104000	1.137478	3	0.236873	0.236873	0.236873	2.141924	0.559893	0.559893	0.236873	0.236873	2.141924	
105000	1.137478	3	0.251249	0.251249	0.251249	2.470423	0.460987	0.460987	0.251249	0.251249	2.470423	
106000	1.137478	3	0.223852	0.223852	0.223852	2.385866	0.504552	0.504552	0.223852	0.223852	2.385866	
107000	1.137478	4	0.241513	0.241513	0.241513	2.866260	0.416672	0.549817	0.241513	0.241513	2.866260	
108000	1.137478	3	0.222280	0.222280	0.222280	3.254913	0.525988	0.525988	0.222280	0.222280	3.254913	
109000	1.137478	5	0.243940	0.243940	0.243940	2.768717	0.501706	0.537327	0.243940	0.195378	2.768717	
110000	1.137478	3	0.265366	0.265366	0.265366	2.817287	0.553023	0.553023	0.265366	0.265366	2.817287	
111000	1.137478	4	0.241620	0.241620	0.241620	2.828607	0.494467	0.512594	0.241620	0.241620	2.828607	
112000	1.137478	4	0.231110	0.247995	0.247995	2.655422	0.467843	0.467843	0.247995	0.231110	2.655422	
113000	1.137478	4	0.239025	0.239025	0.239025	3.046862	0.472767	0.472767	0.239025	0.219901	3.046862	
114000	1.137478	4	0.236268	0.236268	0.236268	3.044650	0.482405	0.482405	0.236268	0.219402	3.044650	
115000	1.137478	4	0.244403	0.244403	0.244403	2.604743	0.436271	0.553111	0.244403	0.244403	2.604743	
116000	1.137478	4	0.279659	0.225573	0.225573	2.481169	0.368341	0.368341	0.225573	0.225573	2.481169	
117000	1.137478	4	0.249492	0.249492	0.249492	2.409969	0.514156	0.514156	0.249492	0.179714	2.409969	
118000	1.137478	3	0.248077	0.248077	0.248077	2.780205	0.579619	0.579619	0.248077	0.248077	2.780205	
119000	1.137478	5	0.250209	0.250209	0.250209	2.423885	0.386595	0.409952	0.250209	0.178182	2.423885	
120000	1.137478	4	0.243504	0.243504	0.243504	2.881122	0.442210	0.442210	0.243504	0.193057	2.881122	
121000	1.137478	3	0.231769	0.231769	0.231769	2.687751	0.508077	0.508077	0.231769	0.231769	2.687751	
122000	1.137478	4	0.271480	0.271480	0.271480	2.794047	0.463998	0.463998	0.271480	0.191559	2.794047	
123000	1.137478	3	0.236500	0.236500	0.236500	1.940776	0.485704	0.485704	0.236500	0.236500	1.940776	
124000	1.137478	4	0.234876	0.234876	0.234876	2.727530	0.576386	0.576386	0.242688	0.234876	2.727530	
125000	1.137478	4	0.245726	0.245726	0.245726	2.772490	0.503190	0.503190	0.245726	0.175415	2.772490	
126000	1.137478	4	0.230640	0.230640	0.230640	2.693133	0.394327	0.394327	0.230640	0.203815	2.693133	
127000	1.137478	3	0.254397	0.254397	0.254397	2.641902	0.504565	0.504565	0.254397	0.254397	2.641902	
128000	1.137478	5	0.256115	0.256115	0.256115	2.838219	0.455814	0.462294	0.262343	0.256115	2.838219	
129000	1.137478	4	0.242591	0.242591	0.242591	2.681923	0.524934	0.524934	0.242591	0.202277	2.681923	
130000	1.137478	4	0.244856	0.244856	0.244856	2.973615	0.441130	0.522194	0.244856	0.244856	2.973615	
131000	1.137478	4	0.265404	0.244918	0.265404	2.869964	0.454604	0.454604	0.265404	0.265404	2.869964	
132000	1.137478	3	0.233336	0.233336	0.233336	2.712216	0.513451	0.513451	0.233336	0.233336	2.712216	
133000	1.137478	3	0.261187	0.261187	0.261187	2.677327	0.563900	0.563900	0.261187	0.261187	2.677327	
134000	1.137478	4	0.253288	0.253288	0.253288	3.140984	0.405348	0.405348	0.253288	0.220453	3.140984	
135000	1.137478	4	0.250151	0.250151	0.250151	2.673707	0.499186	0.499186	0.250151	0.171194	2.673707	
136000	1.137478	4	0.232631	0.232631	0.232631	2.859602	0.548119	0.548119	0.232631	0.200353	2.859602	
137000	1.137478	3	0.237311	0.237311	0.237311	2.741197	0.534282	0.534282	0.237311	0.237311	2.741197	
138000	1.137478	4	0.253057	0.253057	0.253057	2.720176	0.482496	0.482496	0.253057	0.180408	2.720176	
139000	1.137478	4	0.241529	0.241529	0.241529	2.699066	0.357168	0.413786	0.241529	0.241529	2.699066	
140000	1.137478	4	0.242638	0.242638	0.242638	3.079059	0.443474	0.562292	0.242638	0.242638	3.079059	
141000	1.137478	4	0.258030	0.258030	0.249235	2.917435	0.511939	0.511939	0.249235	0.249235	2.917435	
142000	1.137478	4	0.236490	0.236490	0.236490	2.785944	0.469996	0.469996	0.236490	0.201920	2.785944	
143000	1.137478	3	0.235632	0.235632	0.235632	2.686889	0.525040	0.525040	0.235632	0.235632	2.686889	
144000	1.137478	3	0.241715	0.241715	0.241715	2.793695	0.451087	0.451087	0.241715	0.241715	2.793695	
145000	1.137478	5	0.234489	0.234489	0.226219	2.678948	0.518290	0.518290	0.234489	0.197416	2.678948	
146000	1.137478	5	0.252140	0.252140	0.252140	3.056092	0.550199	0.530222	0.252140	0.153916	3.056092	
147000	1.137478	5	0.255648	0.255648	0.255648	2.723054	0.358464	0.369790	0.255648	0.224102	2.723054	
148000	1.137478	3	0.236403	0.236403	0.236403	2.709661	0.457451	0.457451	0.236403	0.236403	2.709661	
149000	1.137478	3	0.235200	0.235200	0.235200	2.809962	0.507327	0.507327	0.235200	0.235200	2.809962	
150000	1.137478	4	0.245701	0.245701	0.245701	2.435216	0.390787	0.432052	0.245701	0.245701	2.435216	
151000	1.137478	4	0.246204	0.246204	0.246204	3.039176	0.311657	0.769541	0.246204	0.246204	3.039176	
152000	1.137478	4	0.236024	0.236024	0.236024	2.597929	0.712773	0.409228	0.236024	0.236024	2.597929	
153000	1.137478	3	0.240606	0.240606	0.240606	2.970430	0.425697	0.425697	0.240606	0.240606	2.970430	
154000	1.137478	4	0.238710	0.238710	0.238710	1.809833	0.542727	0.542727	0.212186	0.212186	1.809833	
155000	1.137478	3	0.228402	0.228402	0.228402	2.831826	0.529252	0.529252	0.228402	0.228402	2.831826	
156000	1.137478	4	0.233615	0.233615	0.233615	2.866005	0.498081	0.498081	0.233615	0.158045	2.866005	
157000	1.137478	5	0.241741	0.243659	0.241741	2.606542	0.490806	0.490806	0.241741	0.215056	2.606542	
158000	1.137478	5	0.268688	0.268688	0.248706	2.702503	0.461696	0.461696	0.248706	0.199662	2.702503	
159000	1.137478	3	0.245776	0.245776	0.245776	2.790767	0.563867	0.563867	0.245776	0.245776	2.790767	
160000	1.137478	3	0.234577	0.234577	0.234577	2.312084	0.403233	0.403233	0.234577	0.234577	2.312084	
161000	1.137478	4	0.241316	0.241316	0.241316	3.128892	0.482453	0.484176	0.241316	0.241316	3.128892	
162000	1.137478	3	0.228955	0.228955	0.228955	2.942059	0.513871	0.513871	0.228955	0.228955	2.942059	
163000	1.137478	4	0.249511	0.249511	0.249511	3.170160	0.456328	0.539885	0.249511	0.249511	3.170160	
164000	1.137478	5	0.243400	0.243400	0.274025	2.739968	0.477767	0.611137	0.243400	0.243400	2.739968	
165000	1.137478	5	0.229661	0.229661	0.229661	2.997316	0.439182	0.471945	0.229661	0.160755	2.997316	
166000	1.137478	3	0.239220	0.239220	0.239220	2.454651	0.440865	0.440865	0.239220	0.239220	2.454651	
167000	1.137478	4	0.238968	0.238968	0.238968	3.016151	0.486441	0.486441	0.238968	0.185515	3.016151	
168000	1.137478	4	0.271758	0.271758	0.271758	2.893661	0.432239	0.432239	0.271758	0.217962	2.893661	
169000	1.137478	5	0.276202	0.276202	0.276202	2.395851	0.537755	0.537755	0.242445	0.160683	2.395851	
170000	1.137478	4	0.249598	0.249598	0.249598	3.110363	0.504459	0.504459	0.249598	0.171903	3.110363	
171000	1.137478	5	0.252299	0.280239	0.252299	3.252307	0.387859	0.524239	0.252299	0.252299	3.252307	
172000	1.137478	3	0.253035	0.253035	0.253035	2.778545	0.486769	0.486769	0.253035	0.253035	2.778545	
173000	1.137478	3	0.248634	0.248634	0.248634	2.479324	0.450873	0.450873	0.248634	0.248634	2.479324	
174000	1.137478	5	0.251889	0.251889	0.251889	2.514796	0.471019	0.588958	0.251889	0.149881	2.514796	
175000	1.137478	3	0.246644	0.246644	0.246644	2.646491	0.486568	0.486568	0.246644	0.246644	2.646491	
176000	1.137478	3	0.250636	0.250636	0.250636	2.696693	0.445585	0.445585	0.250636	0.250636	2.696693	
177000	1.137478	4	0.244240	0.244240	0.244240	2.949408	0.384384	0.610162	0.244240	0.244240	2.949408	
178000	1.137478	3	0.246211	0.246211	0.246211	3.057671	0.513826	0.513826	0.246211	0.246211	3.057671	
179000	1.137478	4	0.243246	0.243246	0.243246	2.809582	0.539884	0.539884	0.224175	0.224175	2.809582	
180000	1.137478	3	0.247514	0.247514	0.247514	2.897654	0.430089	0.430089	0.247514	0.247514	2.897654	
181000	1.137478	5	0.239785	0.239785	0.239785	3.066772	0.499056	0.535470	0.239785	0.166227	3.066772	
182000	1.137478	4	0.239931	0.239931	0.239931	2.900101	0.387708	0.568661	0.239931	0.239931	2.900101	
183000	1.137478	5	0.253019	0.253019	0.253019	2.638862	0.501467	0.573848	0.253019	0.181531	2.638862	
184000	1.137478	3	0.234576	0.234576	0.234576	2.824239	0.603579	0.603579	0.234576	0.234576	2.824239	
185000	1.137478	3	0.243428	0.243428	0.243428	2.338525	0.538225	0.538225	0.243428	0.243428	2.338525	
186000	1.137478	3	0.238192	0.238192	0.238192	2.631834	0.474295	0.474295	0.238192	0.238192	2.631834	
187000	1.137478	4	0.239323	0.239323	0.239323	2.604474	0.462892	0.462892	0.239323	0.163146	2.604474	
188000	1.137478	3	0.235866	0.235866	0.235866	2.815514	0.447221	0.447221	0.235866	0.235866	2.815514	
189000	1.137478	3	0.231504	0.231504	0.231504	2.058757	0.519000	0.519000	0.231504	0.231504	2.058757	
190000	1.137478	5	0.235051	0.235051	0.235051	2.762896	0.573864	0.573864	0.235051	0.141217	1.833236	
191000	1.137478	3	0.237576	0.237576	0.237576	2.287789	0.490151	0.490151	0.237576	0.237576	2.287789	
192000	1.137478	3	0.243890	0.243890	0.243890	2.333479	0.520979	0.520979	0.243890	0.243890	2.333479	
193000	1.137478	3	0.254131	0.254131	0.254131	2.343679	0.397027	0.397027	0.254131	0.254131	2.343679	
194000	1.137478	3	0.250846	0.250846	0.250846	2.996706	0.511767	0.511767	0.250846	0.250846	2.996706	
195000	1.137478	4	0.242427	0.242427	0.242427	2.862176	0.456166	0.456166	0.242427	0.215927	2.862176	
196000	1.137478	4	0.237835	0.237835	0.237835	3.067628	0.356753	0.448395	0.237835	0.237835	3.067628	
197000	1.137478	4	0.254066	0.254066	0.254066	2.454698	0.381750	0.424758	0.254066	0.254066	2.454698	
198000	1.137478	4	0.223330	0.223330	0.223330	3.148754	0.510811	0.516454	0.223330	0.223330	3.148754	
199000	1.137478	3	0.258232	0.258232	0.258232	2.779988	0.500516	0.500516	0.258232	0.258232	2.779988	
200000	1.137478	3	0.246096	0.246096	0.246096	2.616004	0.483680	0.483680	0.246096	0.246096	2.616004	
201000	1.137478	3	0.231206	0.231206	0.231206	2.663501	0.521723	0.521723	0.231206	0.231206	2.663501	
202000	1.137478	3	0.234474	0.234474	0.234474	3.100449	0.468411	0.468411	0.234474	0.234474	3.100449	
203000	1.137478	4	0.235012	0.235012	0.235012	2.836112	0.534957	0.534957	0.235012	0.168315	2.836112	
204000	1.137478	5	0.250926	0.250926	0.250926	2.501902	0.463261	0.535155	0.250926	0.203461	2.501902	
205000	1.137478	4	0.233373	0.233373	0.233373	2.337712	0.502630	0.502630	0.233373	0.183756	2.337712	
206000	1.137478	4	0.226199	0.226199	0.226199	2.423662	0.423537	0.423537	0.226199	0.200307	2.423662	
207000	1.137478	3	0.224797	0.224797	0.224797	2.745852	0.421704	0.421704	0.224797	0.224797	2.745852	
208000	1.137478	5	0.238819	0.238819	0.238819	2.891219	0.542628	0.525196	0.216395	0.216395	2.891219	
209000	1.137478	4	0.223838	0.223838	0.223838	2.759752	0.425286	0.587621	0.223838	0.223838	2.759752	
210000	1.137478	4	0.236508	0.236508	0.236508	2.646843	0.499678	0.499678	0.236508	0.157345	2.646843	
211000	1.137478	4	0.246320	0.246320	0.246320	2.247712	0.529487	0.529487	0.246320	0.158378	2.247712	
212000	1.137478	4	0.245939	0.245939	0.245939	3.162553	0.492073	0.492073	0.245939	0.181383	3.162553	
213000	1.137478	4	0.254834	0.254834	0.254834	2.150094	0.477772	0.477772	0.254834	0.199000	2.150094	
214000	1.137478	3	0.236453	0.236453	0.236453	2.857200	0.491976	0.491976	0.236453	0.236453	2.857200	
215000	1.137478	4	0.233871	0.233871	0.233871	3.027128	0.490241	0.490241	0.233871	0.158568	3.027128	
216000	1.137478	3	0.233365	0.233365	0.233365	2.888298	0.505344	0.505344	0.233365	0.233365	2.888298	
217000	1.137478	4	0.235341	0.235341	0.235341	2.011282	0.499007	0.499007	0.235341	0.154869	2.011282	
218000	1.137478	4	0.242246	0.242246	0.242246	2.800482	0.463954	0.507382	0.242246	0.242246	2.800482	
219000	1.137478	4	0.246236	0.246236	0.246236	2.801006	0.423312	0.423312	0.246236	0.172555	2.801006	
220000	1.137478	4	0.232889	0.232889	0.232889	2.980958	0.580683	0.580683	0.232889	0.179102	2.980958	
221000	1.137478	3	0.240606	0.240606	0.240606	1.996106	0.399980	0.399980	0.240606	0.240606	1.996106	
222000	1.137478	3	0.237024	0.237024	0.237024	2.905493	0.442013	0.442013	0.237024	0.237024	2.905493	
223000	1.137478	4	0.251001	0.251001	0.251001	3.086182	0.456097	0.486359	0.251001	0.251001	3.086182	
224000	1.137478	5	0.239819	0.239819	0.239819	2.797953	0.514529	0.514529	0.242966	0.138737	2.797953	
225000	1.137478	3	0.241553	0.241553	0.241553	2.929584	0.514335	0.514335	0.241553	0.241553	2.929584	
226000	1.137478	4	0.222652	0.222652	0.222652	2.733564	0.479245	0.479245	0.222652	0.149324	2.733564	
227000	1.137478	5	0.233324	0.233324	0.233324	3.232071	0.404696	0.637331	0.233324	0.178746	3.232071	
228000	1.137478	4	0.237630	0.237630	0.237630	2.646014	0.347759	0.347759	0.237630	0.232728	2.646014	
229000	1.137478	3	0.239249	0.239249	0.239249	2.706737	0.396235	0.396235	0.239249	0.239249	2.706737	
230000	1.137478	3	0.241714	0.241714	0.241714	2.091809	0.461870	0.461870	0.241714	0.241714	2.091809	
231000	1.137478	5	0.243698	0.280395	0.243698	2.818793	0.456539	0.456539	0.243698	0.209618	2.818793	
232000	1.137478	3	0.246917	0.246917	0.246917	2.607748	0.473141	0.473141	0.246917	0.246917	2.607748	
233000	1.137478	4	0.236184	0.236184	0.236184	2.901715	0.471142	0.471142	0.236184	0.145749	2.901715	
234000	1.137478	4	0.238897	0.238897	0.238897	2.997266	0.530015	0.530015	0.238897	0.179157	2.997266	
235000	1.137478	3	0.235783	0.235783	0.235783	2.573572	0.408616	0.408616	0.235783	0.235783	2.573572	
236000	1.137478	4	0.239822	0.239822	0.240413	2.979953	0.533818	0.533818	0.240413	0.240413	2.979953	
237000	1.137478	4	0.235970	0.235970	0.235970	3.153101	0.530803	0.530803	0.235970	0.183598	3.153101	
238000	1.137478	4	0.244142	0.244142	0.244142	2.988062	0.440287	0.440287	0.256578	0.244142	2.988062	
239000	1.137478	5	0.236343	0.236343	0.236343	3.115888	0.385528	0.526109	0.236343	0.180103	3.115888	
240000	1.137478	4	0.235194	0.235194	0.235194	2.627826	0.500357	0.500357	0.235194	0.164292	2.627826	
241000	1.137478	4	0.252262	0.228763	0.252262	2.734300	0.485775	0.485775	0.228763	0.228763	2.734300	
242000	1.137478	3	0.244786	0.244786	0.244786	2.552184	0.503383	0.503383	0.244786	0.244786	2.552184	
243000	1.137478	4	0.244860	0.244860	0.244860	2.966581	0.423766	0.423766	0.244860	0.208252	2.966581	
244000	1.137478	4	0.259957	0.259957	0.259957	2.812108	0.425089	0.529855	0.259957	0.259957	2.812108	
245000	1.137478	4	0.236827	0.236827	0.236827	2.623825	0.426438	0.426438	0.236827	0.152931	2.623825	
246000	1.137478	4	0.231276	0.238063	0.231276	2.849555	0.488308	0.488308	0.238063	0.238063	2.849555	
