Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
33000	1.137478	5	0.264878	0.264878	0.264878	2.912253	0.450147	0.605106	0.264878	0.224470	2.912253	
34000	1.137478	4	0.267580	0.267580	0.267580	2.826338	0.412817	0.566944	0.267580	0.267580	2.826338	
35000	1.137478	5	0.281147	0.281147	0.281147	2.686341	0.330650	0.690249	0.243455	0.243455	2.686341	
36000	1.137478	3	0.276366	0.276366	0.276366	2.842673	0.476849	0.476849	0.276366	0.276366	2.842673	
37000	1.137478	6	0.261773	0.261773	0.259687	2.898556	0.419123	0.572430	0.261773	0.183898	2.898556	
38000	1.137478	4	0.248625	0.248625	0.248625	2.718807	0.466028	0.466028	0.248625	0.201718	2.718807	
39000	1.137478	4	0.286656	0.286656	0.286656	3.099664	0.501083	0.501083	0.286656	0.229889	3.099664	
40000	1.137478	5	0.245101	0.264229	0.264229	2.716359	0.563322	0.563322	0.245101	0.143607	2.716359	
41000	1.137478	3	0.240145	0.240145	0.240145	2.246374	0.546851	0.546851	0.240145	0.240145	2.246374	
42000	1.137478	4	0.255999	0.255999	0.255999	2.969261	0.492871	0.492871	0.255999	0.137660	2.969261	
43000	1.137478	4	0.231015	0.260488	0.260488	2.431651	0.570659	0.570659	0.260488	0.231015	2.431651	
44000	1.137478	3	0.245243	0.245243	0.245243	2.850159	0.489924	0.489924	0.245243	0.245243	2.850159	
45000	1.137478	4	0.253145	0.253145	0.253145	2.905088	0.461797	0.461797	0.253145	0.181369	2.905088	
46000	1.137478	4	0.264137	0.264137	0.264137	2.750158	0.444812	0.444812	0.264137	0.252320	2.750158	
47000	1.137478	4	0.261420	0.261420	0.261420	2.283118	0.579175	0.579175	0.243005	0.243005	2.283118	
48000	1.137478	3	0.252406	0.252406	0.252406	2.712890	0.436383	0.436383	0.252406	0.252406	2.712890	
49000	1.137478	4	0.253371	0.253371	0.253371	2.962596	0.420400	0.461539	0.253371	0.253371	2.962596	
50000	1.137478	4	0.271224	0.271224	0.271224	2.827433	0.432415	0.432415	0.271224	0.163722	2.827433	
51000	1.137478	4	0.241219	0.241219	0.241219	2.760567	0.514900	0.514900	0.241219	0.175337	2.760567	
52000	1.137478	4	0.259809	0.259809	0.259809	3.420980	0.525318	0.525318	0.259809	0.221841	3.420980	
53000	1.137478	4	0.266517	0.266517	0.233817	3.057533	0.548062	0.548062	0.233817	0.233817	3.057533	
54000	1.137478	4	0.250532	0.250532	0.250532	2.310773	0.470159	0.470159	0.250532	0.217927	2.310773	
55000	1.137478	4	0.278444	0.278444	0.228198	3.113255	0.479900	0.479900	0.228198	0.228198	3.113255	
56000	1.137478	6	0.241128	0.251564	0.241128	2.624425	0.459121	0.509128	0.241128	0.192389	2.624425	
57000	1.137478	6	0.261437	0.267500	0.223772	2.060942	0.452793	0.452793	0.261437	0.136416	2.060942	
58000	1.137478	4	0.265555	0.265555	0.265555	2.857602	0.474009	0.474009	0.265555	0.140462	2.857602	
59000	1.137478	3	0.244890	0.244890	0.244890	3.241780	0.444972	0.444972	0.244890	0.244890	3.241780	
60000	1.137478	5	0.243919	0.243919	0.243919	2.946812	0.496253	0.496253	0.243919	0.167370	2.634654	
61000	1.137478	4	0.257771	0.257771	0.257771	2.820936	0.554995	0.589641	0.257771	0.257771	2.820936	
62000	1.137478	3	0.255837	0.255837	0.255837	2.794301	0.472091	0.472091	0.255837	0.255837	2.794301	
63000	1.137478	5	0.248453	0.271776	0.271776	2.992019	0.392648	0.555909	0.271776	0.248453	2.992019	
64000	1.137478	3	0.262607	0.262607	0.262607	2.396592	0.524993	0.524993	0.262607	0.262607	2.396592	
65000	1.137478	4	0.244886	0.244886	0.244886	2.724053	0.422231	0.422231	0.244886	0.171038	2.724053	
66000	1.137478	3	0.232514	0.232514	0.232514	2.995907	0.511845	0.511845	0.232514	0.232514	2.995907	
67000	1.137478	3	0.242826	0.242826	0.242826	2.927837	0.384334	0.384334	0.242826	0.242826	2.927837	
68000	1.137478	3	0.251464	0.251464	0.251464	2.171755	0.474772	0.474772	0.251464	0.251464	2.171755	
69000	1.137478	4	0.261453	0.261453	0.261453	3.093534	0.467247	0.467247	0.261453	0.261453	2.115523	
70000	1.137478	6	0.239082	0.289679	0.239082	3.032227	0.480445	0.531188	0.239082	0.150896	3.032227	
71000	1.137478	3	0.254276	0.254276	0.254276	2.614837	0.494518	0.494518	0.254276	0.254276	2.614837	
72000	1.137478	4	0.247343	0.247343	0.247343	3.092463	0.522143	0.522143	0.247343	0.133338	3.092463	
73000	1.137478	5	0.245549	0.245549	0.245549	2.754621	0.351316	0.538120	0.245549	0.155990	2.754621	
74000	1.137478	5	0.271949	0.271438	0.246406	2.951990	0.557421	0.557421	0.246406	0.246406	2.951990	
75000	1.137478	4	0.240343	0.240343	0.240343	2.554314	0.479438	0.610536	0.240343	0.240343	2.554314	
76000	1.137478	5	0.246601	0.246601	0.246601	2.822230	0.471065	0.511107	0.229450	0.229450	2.822230	
77000	1.137478	5	0.251758	0.249203	0.249203	2.761540	0.439474	0.571130	0.249203	0.249203	2.761540	
78000	1.137478	4	0.243129	0.243129	0.243129	2.805899	0.442139	0.442139	0.243129	0.237713	2.805899	
79000	1.137478	4	0.242851	0.242851	0.242851	2.578490	0.418894	0.511369	0.242851	0.242851	2.578490	
80000	1.137478	5	0.250187	0.253802	0.253802	2.732890	0.410006	0.410006	0.250187	0.159608	2.732890	
81000	1.137478	5	0.261583	0.261583	0.261583	2.814258	0.372226	0.576499	0.261583	0.199208	2.814258	
82000	1.137478	4	0.258356	0.258356	0.258356	2.697609	0.483821	0.483821	0.258356	0.227265	2.697609	
83000	1.137478	4	0.244151	0.244151	0.244151	2.890342	0.425382	0.424009	0.244151	0.244151	2.890342	
84000	1.137478	5	0.284463	0.284463	0.284463	2.936925	0.464058	0.464058	0.221058	0.211223	2.936925	
85000	1.137478	3	0.243981	0.243981	0.243981	2.796792	0.532332	0.532332	0.243981	0.243981	2.796792	
86000	1.137478	5	0.248679	0.243472	0.248679	2.464671	0.438330	0.438330	0.248679	0.162444	2.464671	
87000	1.137478	3	0.236587	0.236587	0.236587	3.038225	0.428040	0.428040	0.236587	0.236587	3.038225	
88000	1.137478	4	0.246816	0.246816	0.246816	2.611832	0.456029	0.601448	0.246816	0.246816	2.611832	
89000	1.137478	4	0.234831	0.234831	0.234831	2.535207	0.234831	0.523688	0.234831	0.237070	2.535207	
90000	1.137478	3	0.247419	0.247419	0.247419	2.776974	0.501713	0.501713	0.247419	0.247419	2.776974	
91000	1.137478	3	0.243796	0.243796	0.243796	3.314374	0.487330	0.487330	0.243796	0.243796	3.314374	
92000	1.137478	3	0.254129	0.254129	0.254129	2.958267	0.454824	0.454824	0.254129	0.254129	2.958267	
93000	1.137478	4	0.240799	0.240799	0.234917	2.311565	0.552613	0.552613	0.234917	0.234917	2.311565	
94000	1.137478	3	0.246529	0.246529	0.246529	2.988198	0.406089	0.406089	0.246529	0.246529	2.988198	
95000	1.137478	5	0.251995	0.254271	0.254271	2.638676	0.380187	0.586311	0.251995	0.251995	2.638676	
96000	1.137478	3	0.236080	0.236080	0.236080	2.765931	0.499368	0.499368	0.236080	0.236080	2.765931	
97000	1.137478	4	0.260115	0.260115	0.236639	2.958956	0.476891	0.476891	0.236639	0.236639	2.958956	
98000	1.137478	4	0.262909	0.262909	0.262909	2.689158	0.404090	0.404090	0.262909	0.175008	2.689158	
99000	1.137478	3	0.254414	0.254414	0.254414	3.167662	0.484985	0.484985	0.254414	0.254414	3.167662	
100000	1.137478	4	0.235923	0.235923	0.235923	2.883806	0.580999	0.580999	0.235923	0.176409	2.883806	
101000	1.137478	4	0.270114	0.270114	0.270114	2.128999	0.493401	0.493401	0.270114	0.198427	2.128999	
102000	1.137478	3	0.252654	0.252654	0.252654	2.446549	0.475988	0.475988	0.252654	0.252654	2.446549	
103000	1.137478	4	0.245693	0.245693	0.245693	2.953952	0.367751	0.631937	0.245693	0.245693	2.953952	
104000	1.137478	3	0.255479	0.255479	0.255479	2.881153	0.432392	0.432392	0.255479	0.255479	2.881153	
105000	1.137478	3	0.252975	0.252975	0.252975	2.154649	0.444055	0.444055	0.252975	0.252975	2.154649	
106000	1.137478	4	0.255112	0.255112	0.255112	2.696443	0.518442	0.518442	0.255112	0.138463	2.696443	
107000	1.137478	4	0.235988	0.235988	0.235988	2.873518	0.451183	0.451183	0.235988	0.235988	2.325697	
108000	1.137478	3	0.238269	0.238269	0.238269	2.580116	0.444970	0.444970	0.238269	0.238269	2.580116	
109000	1.137478	5	0.233895	0.270770	0.233895	2.516851	0.481856	0.481856	0.233895	0.180333	2.516851	
110000	1.137478	4	0.258776	0.258776	0.258776	2.747370	0.431921	0.623006	0.258776	0.258776	2.747370	
111000	1.137478	4	0.264416	0.264416	0.264416	2.395260	0.411845	0.411845	0.264416	0.164116	2.395260	
112000	1.137478	4	0.266981	0.266981	0.266981	2.315595	0.371988	0.371988	0.266981	0.207150	2.315595	
113000	1.137478	3	0.277366	0.277366	0.277366	2.355217	0.441029	0.441029	0.277366	0.277366	2.355217	
114000	1.137478	3	0.242004	0.242004	0.242004	3.031236	0.476331	0.476331	0.242004	0.242004	3.031236	
115000	1.137478	4	0.252430	0.252430	0.252430	2.833258	0.597728	0.528080	0.252430	0.252430	2.833258	
116000	1.137478	4	0.242551	0.242551	0.242551	2.796176	0.504843	0.504843	0.242551	0.190628	2.796176	
117000	1.137478	4	0.236166	0.256908	0.236166	2.511743	0.464313	0.464313	0.236166	0.236166	2.511743	
118000	1.137478	3	0.227083	0.227083	0.227083	2.983411	0.470587	0.470587	0.227083	0.227083	2.983411	
119000	1.137478	4	0.240231	0.240231	0.240231	2.707177	0.580724	0.580724	0.240231	0.213554	2.707177	
120000	1.137478	3	0.248587	0.248587	0.248587	2.746529	0.459058	0.459058	0.248587	0.248587	2.746529	
121000	1.137478	4	0.224548	0.248770	0.224548	2.791154	0.482029	0.482029	0.224548	0.224548	2.791154	
122000	1.137478	4	0.262410	0.262410	0.262410	3.084422	0.435644	0.461574	0.262410	0.262410	3.084422	
123000	1.137478	3	0.251827	0.251827	0.251827	2.652594	0.481431	0.481431	0.251827	0.251827	2.652594	
124000	1.137478	3	0.233438	0.233438	0.233438	3.021476	0.502059	0.502059	0.233438	0.233438	3.021476	
125000	1.137478	3	0.245072	0.245072	0.245072	2.758756	0.462715	0.462715	0.245072	0.245072	2.758756	
126000	1.137478	4	0.253562	0.253562	0.253562	2.773236	0.516447	0.605025	0.253562	0.253562	2.773236	
127000	1.137478	5	0.240783	0.240783	0.240783	3.077732	0.413005	0.677543	0.240783	0.163241	3.077732	
128000	1.137478	4	0.242261	0.242261	0.242261	2.953399	0.466911	0.485468	0.242261	0.242261	2.953399	
129000	1.137478	3	0.241377	0.241377	0.241377	2.956907	0.417408	0.417408	0.241377	0.241377	2.956907	
130000	1.137478	3	0.231598	0.231598	0.231598	2.920751	0.501317	0.501317	0.231598	0.231598	2.920751	
131000	1.137478	5	0.232797	0.247279	0.247279	3.057186	0.558568	0.558568	0.247279	0.223252	3.057186	
132000	1.137478	4	0.232921	0.252085	0.252085	2.628704	0.523761	0.523761	0.232921	0.232921	2.628704	
133000	1.137478	4	0.238969	0.238969	0.238969	2.992346	0.497140	0.581585	0.238969	0.238969	2.992346	
134000	1.137478	4	0.238471	0.238471	0.238471	3.483849	0.379469	0.379469	0.238471	0.238471	2.305342	
135000	1.137478	3	0.245489	0.245489	0.245489	3.367169	0.375643	0.375643	0.245489	0.245489	3.367169	
136000	1.137478	3	0.243665	0.243665	0.243665	1.685958	0.476144	0.476144	0.243665	0.243665	1.685958	
137000	1.137478	3	0.236338	0.236338	0.236338	2.290712	0.379419	0.379419	0.236338	0.236338	2.290712	
138000	1.137478	3	0.243407	0.243407	0.243407	3.097039	0.482875	0.482875	0.243407	0.243407	3.097039	
139000	1.137478	3	0.244904	0.244904	0.244904	2.898952	0.449154	0.449154	0.244904	0.244904	2.898952	
140000	1.137478	4	0.237777	0.237777	0.237777	2.436139	0.485635	0.499924	0.237777	0.237777	2.436139	
141000	1.137478	5	0.250901	0.250901	0.250901	2.511996	0.455575	0.475978	0.250901	0.157224	2.511996	
142000	1.137478	5	0.231024	0.231024	0.305804	2.692431	0.414591	0.621754	0.231024	0.231024	2.692431	
143000	1.137478	5	0.234474	0.234474	0.234474	3.127213	0.480344	0.513290	0.234474	0.135973	3.127213	
144000	1.137478	4	0.256216	0.256216	0.256216	1.915386	0.397573	0.397573	0.256216	0.174215	1.915386	
145000	1.137478	3	0.236702	0.236702	0.236702	2.738670	0.488001	0.488001	0.236702	0.236702	2.738670	
146000	1.137478	3	0.250847	0.250847	0.250847	2.857796	0.490852	0.490852	0.250847	0.250847	2.857796	
147000	1.137478	4	0.235111	0.235111	0.235111	3.034866	0.392517	0.408819	0.235111	0.235111	3.034866	
148000	1.137478	5	0.252383	0.252383	0.252383	2.783457	0.510677	0.510677	0.220481	0.173212	2.783457	
149000	1.137478	6	0.232103	0.266597	0.266597	2.842648	0.480872	0.480872	0.214935	0.182508	2.842648	
150000	1.137478	4	0.258552	0.236996	0.258552	2.785275	0.493448	0.493448	0.258552	0.236996	2.785275	
151000	1.137478	3	0.246440	0.246440	0.246440	2.855582	0.459139	0.459139	0.246440	0.246440	2.855582	
152000	1.137478	3	0.253496	0.253496	0.253496	3.275675	0.453121	0.453121	0.253496	0.253496	3.275675	
153000	1.137478	5	0.245793	0.245793	0.245793	2.769668	0.361799	0.495890	0.245793	0.187077	2.769668	
154000	1.137478	4	0.217293	0.236382	0.236382	2.928918	0.411595	0.411595	0.236382	0.217293	2.928918	
155000	1.137478	3	0.231286	0.231286	0.231286	2.542115	0.457146	0.457146	0.231286	0.231286	2.542115	
156000	1.137478	3	0.259299	0.259299	0.259299	2.596458	0.529426	0.529426	0.259299	0.259299	2.596458	
157000	1.137478	4	0.253319	0.253319	0.253319	2.425625	0.490646	0.490646	0.253319	0.206833	2.425625	
158000	1.137478	3	0.219645	0.219645	0.219645	2.994662	0.546800	0.546800	0.219645	0.219645	2.994662	
159000	1.137478	3	0.244696	0.244696	0.244696	2.006610	0.523679	0.523679	0.244696	0.244696	2.006610	
160000	1.137478	3	0.241074	0.241074	0.241074	2.802912	0.475924	0.475924	0.241074	0.241074	2.802912	
161000	1.137478	5	0.245503	0.245503	0.290397	2.148464	0.434440	0.434440	0.245503	0.159394	2.148464	
162000	1.137478	3	0.228627	0.228627	0.228627	2.829240	0.484666	0.484666	0.228627	0.228627	2.829240	
163000	1.137478	3	0.239577	0.239577	0.239577	3.048404	0.427006	0.427006	0.239577	0.239577	3.048404	
164000	1.137478	3	0.235983	0.235983	0.235983	2.609421	0.511307	0.511307	0.235983	0.235983	2.609421	
165000	1.137478	5	0.236580	0.236580	0.220859	3.092477	0.520308	0.520308	0.236580	0.209537	3.092477	
166000	1.137478	4	0.252592	0.252592	0.252592	2.556398	0.524184	0.516394	0.252592	0.252592	2.556398	
167000	1.137478	3	0.252098	0.252098	0.252098	2.866642	0.446517	0.446517	0.252098	0.252098	2.866642	
168000	1.137478	5	0.228089	0.228089	0.267903	2.973394	0.586798	0.586798	0.228089	0.196524	2.973394	
169000	1.137478	4	0.249897	0.261330	0.249897	2.392307	0.400324	0.400324	0.249897	0.249897	2.392307	
170000	1.137478	5	0.236170	0.236170	0.236170	2.629088	0.477088	0.477088	0.236170	0.130184	2.879348	
171000	1.137478	4	0.239664	0.239664	0.239664	3.429549	0.574021	0.574021	0.239664	0.187168	3.429549	
172000	1.137478	4	0.234176	0.234176	0.234176	2.898548	0.450847	0.657083	0.234176	0.234176	2.898548	
173000	1.137478	4	0.243744	0.243744	0.243744	2.823885	0.476196	0.476196	0.243744	0.185777	2.823885	
174000	1.137478	4	0.236969	0.236969	0.236969	2.575956	0.318352	0.748369	0.236969	0.236969	2.575956	
175000	1.137478	4	0.228565	0.267125	0.267125	2.386550	0.459890	0.459890	0.267125	0.228565	2.386550	
176000	1.137478	5	0.252177	0.252177	0.252177	2.251459	0.347601	0.543263	0.252177	0.143035	2.251459	
177000	1.137478	3	0.244669	0.244669	0.244669	2.529241	0.534267	0.534267	0.244669	0.244669	2.529241	
178000	1.137478	3	0.267363	0.267363	0.267363	3.122707	0.486920	0.486920	0.267363	0.267363	3.122707	
179000	1.137478	4	0.257942	0.257942	0.257942	2.937269	0.423811	0.522532	0.257942	0.257942	2.937269	
180000	1.137478	3	0.230905	0.230905	0.230905	2.712984	0.454550	0.454550	0.230905	0.230905	2.712984	
181000	1.137478	4	0.258596	0.258596	0.258596	2.370733	0.402019	0.402019	0.258596	0.160721	2.370733	
182000	1.137478	4	0.228402	0.228402	0.228402	2.844815	0.420900	0.420900	0.228402	0.175269	2.844815	
183000	1.137478	5	0.250385	0.250385	0.250385	2.349666	0.410249	0.479682	0.250385	0.182718	2.349666	
184000	1.137478	3	0.227139	0.227139	0.227139	2.582055	0.476815	0.476815	0.227139	0.227139	2.582055	
185000	1.137478	3	0.249056	0.249056	0.249056	2.549528	0.347943	0.347943	0.249056	0.249056	2.549528	
186000	1.137478	3	0.260833	0.260833	0.260833	2.110286	0.500267	0.500267	0.260833	0.260833	2.110286	
187000	1.137478	4	0.234040	0.234040	0.234040	2.837419	0.469576	0.469576	0.234040	0.191293	2.837419	
188000	1.137478	3	0.241269	0.241269	0.241269	2.930209	0.451537	0.451537	0.241269	0.241269	2.930209	
189000	1.137478	3	0.246871	0.246871	0.246871	2.360695	0.515475	0.515475	0.246871	0.246871	2.360695	
190000	1.137478	4	0.242644	0.242644	0.242644	2.457234	0.484069	0.484069	0.242644	0.209123	2.457234	
191000	1.137478	5	0.243722	0.244453	0.214308	2.845940	0.452245	0.452245	0.243722	0.214308	2.845940	
192000	1.137478	4	0.253504	0.253504	0.253504	3.133473	0.393558	0.576698	0.253504	0.253504	3.133473	
193000	1.137478	4	0.252605	0.252605	0.252605	2.313841	0.443744	0.443744	0.252605	0.236481	2.313841	
194000	1.137478	4	0.252481	0.252481	0.252481	2.925810	0.393499	0.393499	0.252481	0.193277	2.925810	
195000	1.137478	4	0.254948	0.254948	0.254948	3.070255	0.457020	0.457020	0.254948	0.189605	3.070255	
196000	1.137478	3	0.233765	0.233765	0.233765	2.604404	0.433882	0.433882	0.233765	0.233765	2.604404	
197000	1.137478	3	0.244000	0.244000	0.244000	2.720839	0.464215	0.464215	0.244000	0.244000	2.720839	
198000	1.137478	3	0.233278	0.233278	0.233278	2.511040	0.554229	0.554229	0.233278	0.233278	2.511040	
199000	1.137478	5	0.247539	0.247539	0.247539	2.698028	0.381922	0.452757	0.247539	0.168104	2.698028	
200000	1.137478	3	0.235693	0.235693	0.235693	2.798592	0.480346	0.480346	0.235693	0.235693	2.798592	
201000	1.137478	4	0.242165	0.242165	0.242165	3.016036	0.526457	0.526457	0.242165	0.168937	3.016036	
202000	1.137478	3	0.252145	0.252145	0.252145	3.208899	0.479785	0.479785	0.252145	0.252145	3.208899	
203000	1.137478	4	0.260539	0.260539	0.260539	3.061953	0.345730	0.345730	0.211944	0.211944	3.061953	
204000	1.137478	4	0.237979	0.237979	0.237979	2.640261	0.479557	0.479557	0.237979	0.152830	2.640261	
205000	1.137478	4	0.251648	0.250272	0.251648	2.654383	0.403552	0.403552	0.250272	0.250272	2.654383	
206000	1.137478	4	0.243722	0.243722	0.243722	2.641262	0.500681	0.500681	0.243722	0.184857	2.641262	
207000	1.137478	3	0.253433	0.253433	0.253433	2.926984	0.460057	0.460057	0.253433	0.253433	2.926984	
208000	1.137478	3	0.241877	0.241877	0.241877	2.356686	0.510162	0.510162	0.241877	0.241877	2.356686	
209000	1.137478	4	0.235672	0.235672	0.235672	2.524079	0.478467	0.478467	0.235672	0.182556	2.524079	
210000	1.137478	3	0.244364	0.244364	0.244364	2.471319	0.447018	0.447018	0.244364	0.244364	2.471319	
211000	1.137478	4	0.228079	0.244744	0.244744	2.663222	0.553358	0.553358	0.228079	0.244744	2.663222	
212000	1.137478	4	0.237419	0.237419	0.237419	3.043782	0.414067	0.414067	0.237419	0.143631	3.043782	
213000	1.137478	5	0.252274	0.241571	0.252274	2.418111	0.397106	0.590580	0.241571	0.241571	2.418111	
214000	1.137478	4	0.243070	0.243070	0.243070	2.809730	0.394295	0.394295	0.243070	0.218082	2.809730	
215000	1.137478	3	0.230169	0.230169	0.230169	3.061762	0.577856	0.577856	0.230169	0.230169	3.061762	
216000	1.137478	4	0.261099	0.261099	0.261099	2.843247	0.440760	0.548126	0.261099	0.261099	2.843247	
217000	1.137478	5	0.263759	0.263759	0.263759	2.736280	0.378685	0.441358	0.263759	0.150242	2.736280	
218000	1.137478	4	0.228101	0.228101	0.228101	2.688486	0.377272	0.575375	0.228101	0.228101	2.688486	
219000	1.137478	3	0.222469	0.222469	0.222469	2.760036	0.421180	0.421180	0.222469	0.222469	2.760036	
220000	1.137478	5	0.254089	0.254089	0.255802	2.794035	0.510994	0.510994	0.254089	0.161149	2.794035	
221000	1.137478	5	0.241522	0.241522	0.241522	3.077289	0.321422	0.475640	0.241522	0.134797	3.077289	
222000	1.137478	3	0.245321	0.245321	0.245321	2.333234	0.456045	0.456045	0.245321	0.245321	2.333234	
223000	1.137478	3	0.235499	0.235499	0.235499	2.486071	0.454653	0.454653	0.235499	0.235499	2.486071	
224000	1.137478	5	0.262134	0.230625	0.230625	2.844473	0.391873	0.413530	0.230625	0.230625	2.844473	
225000	1.137478	4	0.266066	0.266066	0.266066	2.490259	0.452584	0.452584	0.266066	0.219088	2.490259	
226000	1.137478	3	0.254427	0.254427	0.254427	2.693435	0.488119	0.488119	0.254427	0.254427	2.693435	
227000	1.137478	4	0.235274	0.249244	0.235274	2.955731	0.535165	0.535165	0.235274	0.235274	2.955731	
228000	1.137478	3	0.231551	0.231551	0.231551	2.614078	0.543710	0.543710	0.231551	0.231551	2.614078	
229000	1.137478	4	0.233811	0.233811	0.233811	2.828370	0.507256	0.507256	0.233811	0.176999	2.828370	
230000	1.137478	5	0.246682	0.246682	0.246682	2.839662	0.456890	0.456890	0.246682	0.165519	2.186878	
231000	1.137478	4	0.252437	0.252437	0.252437	2.114997	0.381368	0.457306	0.252437	0.252437	2.114997	
232000	1.137478	5	0.262318	0.262318	0.262318	1.950080	0.417451	0.444047	0.262318	0.182626	1.950080	
233000	1.137478	5	0.239350	0.239350	0.239350	2.775299	0.444569	0.578380	0.239350	0.155540	2.775299	
234000	1.137478	4	0.239823	0.239823	0.239823	1.957306	0.458807	0.458807	0.239823	0.186442	1.957306	
235000	1.137478	3	0.242807	0.242807	0.242807	2.607591	0.445973	0.445973	0.242807	0.242807	2.607591	
236000	1.137478	3	0.221145	0.221145	0.221145	2.759960	0.514996	0.514996	0.221145	0.221145	2.759960	
237000	1.137478	4	0.250796	0.250796	0.250796	2.656205	0.468864	0.468864	0.250796	0.180636	2.656205	
238000	1.137478	4	0.252237	0.252237	0.252237	2.699109	0.508721	0.508721	0.252237	0.156644	2.699109	
239000	1.137478	4	0.230819	0.230819	0.230819	2.978206	0.475837	0.475837	0.230819	0.185137	2.978206	
240000	1.137478	3	0.242230	0.242230	0.242230	2.964706	0.451650	0.451650	0.242230	0.242230	2.964706	
241000	1.137478	3	0.242935	0.242935	0.242935	3.047857	0.454675	0.454675	0.242935	0.242935	3.047857	
242000	1.137478	5	0.250918	0.250918	0.250918	2.758696	0.401562	0.500087	0.250918	0.207736	2.758696	
243000	1.137478	4	0.264219	0.264219	0.264219	2.246532	0.480632	0.480632	0.264219	0.190241	2.246532	
244000	1.137478	4	0.246786	0.246786	0.246786	2.415392	0.411004	0.411004	0.246786	0.157835	2.415392	
245000	1.137478	3	0.242504	0.242504	0.242504	2.563583	0.451117	0.451117	0.242504	0.242504	2.563583	
246000	1.137478	4	0.241738	0.241738	0.241738	2.905438	0.432847	0.643284	0.241738	0.241738	2.905438	
