Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
15000	1.137478	3	0.391837	0.403143	0.056921	0.148099	0.391837	0.403143	0.056921	0.148099	0.196490	0.349854	0.112031	0.341625	0.391837	0.403143	0.056921	0.148099	0.259365	0.357837	0.179678	0.203121	0.259365	0.357837	0.179678	0.203121	0.391837	0.403143	0.056921	0.148099	0.196490	0.349854	0.112031	0.341625	0.391837	0.403143	0.056921	0.148099	
16000	1.137478	3	0.391837	0.403143	0.056921	0.148099	0.391837	0.403143	0.056921	0.148099	0.178361	0.346290	0.145847	0.329502	0.391837	0.403143	0.056921	0.148099	0.298724	0.255311	0.157893	0.288071	0.298724	0.255311	0.157893	0.288071	0.391837	0.403143	0.056921	0.148099	0.178361	0.346290	0.145847	0.329502	0.391837	0.403143	0.056921	0.148099	
17000	1.137478	2	0.391837	0.403143	0.056921	0.148099	0.391837	0.403143	0.056921	0.148099	0.272148	0.271350	0.170560	0.285941	0.391837	0.403143	0.056921	0.148099	0.272148	0.271350	0.170560	0.285941	0.272148	0.271350	0.170560	0.285941	0.391837	0.403143	0.056921	0.148099	0.272148	0.271350	0.170560	0.285941	0.391837	0.403143	0.056921	0.148099	
18000	1.137478	4	0.364410	0.381548	0.072036	0.182006	0.364410	0.381548	0.072036	0.182006	0.169033	0.282360	0.151754	0.396854	0.391837	0.403143	0.056921	0.148099	0.264789	0.265984	0.179426	0.289802	0.264789	0.265984	0.179426	0.289802	0.391837	0.403143	0.056921	0.148099	0.169033	0.282360	0.151754	0.396854	0.391837	0.403143	0.056921	0.148099	
19000	1.137478	4	0.421702	0.334618	0.072281	0.171399	0.421702	0.334618	0.072281	0.171399	0.197504	0.310541	0.178714	0.313241	0.391837	0.403143	0.056921	0.148099	0.197504	0.310541	0.178714	0.313241	0.282260	0.263515	0.149706	0.304519	0.391837	0.403143	0.056921	0.148099	0.197504	0.310541	0.178714	0.313241	0.391837	0.403143	0.056921	0.148099	
20000	1.137478	3	0.382210	0.361742	0.074431	0.181617	0.382210	0.361742	0.074431	0.181617	0.238946	0.277120	0.185033	0.298901	0.391837	0.403143	0.056921	0.148099	0.238946	0.277120	0.185033	0.298901	0.238946	0.277120	0.185033	0.298901	0.391837	0.403143	0.056921	0.148099	0.238946	0.277120	0.185033	0.298901	0.391837	0.403143	0.056921	0.148099	
21000	1.137478	3	0.382210	0.361742	0.074431	0.181617	0.382210	0.361742	0.074431	0.181617	0.241326	0.272905	0.185509	0.300260	0.391837	0.403143	0.056921	0.148099	0.241326	0.272905	0.185509	0.300260	0.241326	0.272905	0.185509	0.300260	0.391837	0.403143	0.056921	0.148099	0.241326	0.272905	0.185509	0.300260	0.391837	0.403143	0.056921	0.148099	
22000	1.137478	3	0.392404	0.341593	0.088781	0.177222	0.392404	0.341593	0.088781	0.177222	0.249032	0.284191	0.170656	0.296121	0.389923	0.407165	0.056893	0.146018	0.249032	0.284191	0.170656	0.296121	0.249032	0.284191	0.170656	0.296121	0.389923	0.407165	0.056893	0.146018	0.249032	0.284191	0.170656	0.296121	0.389923	0.407165	0.056893	0.146018	
23000	1.137478	3	0.423211	0.326635	0.076628	0.173527	0.423211	0.326635	0.076628	0.173527	0.215688	0.336248	0.156812	0.291251	0.389923	0.407165	0.056893	0.146018	0.215688	0.336248	0.156812	0.291251	0.215688	0.336248	0.156812	0.291251	0.389923	0.407165	0.056893	0.146018	0.215688	0.336248	0.156812	0.291251	0.389923	0.407165	0.056893	0.146018	
24000	1.137478	3	0.395207	0.357855	0.069066	0.177872	0.395207	0.357855	0.069066	0.177872	0.207473	0.311800	0.191433	0.289294	0.389923	0.407165	0.056893	0.146018	0.207473	0.311800	0.191433	0.289294	0.207473	0.311800	0.191433	0.289294	0.389923	0.407165	0.056893	0.146018	0.207473	0.311800	0.191433	0.289294	0.389923	0.407165	0.056893	0.146018	
25000	1.137478	2	0.389923	0.407165	0.056893	0.146018	0.389923	0.407165	0.056893	0.146018	0.241141	0.267625	0.172956	0.318278	0.389923	0.407165	0.056893	0.146018	0.241141	0.267625	0.172956	0.318278	0.241141	0.267625	0.172956	0.318278	0.389923	0.407165	0.056893	0.146018	0.241141	0.267625	0.172956	0.318278	0.389923	0.407165	0.056893	0.146018	
26000	1.137478	3	0.389923	0.407165	0.056893	0.146018	0.389923	0.407165	0.056893	0.146018	0.207705	0.328680	0.124583	0.339031	0.389923	0.407165	0.056893	0.146018	0.194402	0.406068	0.271710	0.127820	0.207705	0.328680	0.124583	0.339031	0.389923	0.407165	0.056893	0.146018	0.207705	0.328680	0.124583	0.339031	0.389923	0.407165	0.056893	0.146018	
27000	1.137478	2	0.389923	0.407165	0.056893	0.146018	0.389923	0.407165	0.056893	0.146018	0.229605	0.282586	0.162854	0.324955	0.389923	0.407165	0.056893	0.146018	0.229605	0.282586	0.162854	0.324955	0.229605	0.282586	0.162854	0.324955	0.389923	0.407165	0.056893	0.146018	0.229605	0.282586	0.162854	0.324955	0.389923	0.407165	0.056893	0.146018	
28000	1.137478	2	0.389923	0.407165	0.056893	0.146018	0.389923	0.407165	0.056893	0.146018	0.251977	0.269043	0.170823	0.308157	0.389923	0.407165	0.056893	0.146018	0.251977	0.269043	0.170823	0.308157	0.251977	0.269043	0.170823	0.308157	0.389923	0.407165	0.056893	0.146018	0.251977	0.269043	0.170823	0.308157	0.389923	0.407165	0.056893	0.146018	
29000	1.137478	3	0.408688	0.354611	0.075641	0.161060	0.408688	0.354611	0.075641	0.161060	0.246829	0.285563	0.172882	0.294726	0.389923	0.407165	0.056893	0.146018	0.246829	0.285563	0.172882	0.294726	0.246829	0.285563	0.172882	0.294726	0.389923	0.407165	0.056893	0.146018	0.246829	0.285563	0.172882	0.294726	0.389923	0.407165	0.056893	0.146018	
30000	1.137478	4	0.408688	0.354611	0.075641	0.161060	0.408688	0.354611	0.075641	0.161060	0.183382	0.338718	0.141639	0.336261	0.389923	0.407165	0.056893	0.146018	0.281238	0.241270	0.191375	0.286118	0.281238	0.241270	0.191375	0.286118	0.389923	0.407165	0.056893	0.146018	0.183382	0.338718	0.141639	0.336261	0.389923	0.407165	0.056893	0.146018	
31000	1.137478	2	0.389923	0.407165	0.056893	0.146018	0.389923	0.407165	0.056893	0.146018	0.287461	0.253465	0.194951	0.264123	0.389923	0.407165	0.056893	0.146018	0.287461	0.253465	0.194951	0.264123	0.287461	0.253465	0.194951	0.264123	0.389923	0.407165	0.056893	0.146018	0.287461	0.253465	0.194951	0.264123	0.389923	0.407165	0.056893	0.146018	
32000	1.137478	3	0.385770	0.406100	0.057224	0.150907	0.385770	0.406100	0.057224	0.150907	0.181617	0.375991	0.130400	0.311993	0.385770	0.406100	0.057224	0.150907	0.277458	0.223158	0.214178	0.285205	0.277458	0.223158	0.214178	0.285205	0.385770	0.406100	0.057224	0.150907	0.181617	0.375991	0.130400	0.311993	0.385770	0.406100	0.057224	0.150907	
33000	1.137478	2	0.385770	0.406100	0.057224	0.150907	0.385770	0.406100	0.057224	0.150907	0.251405	0.296193	0.153319	0.299083	0.385770	0.406100	0.057224	0.150907	0.251405	0.296193	0.153319	0.299083	0.251405	0.296193	0.153319	0.299083	0.385770	0.406100	0.057224	0.150907	0.251405	0.296193	0.153319	0.299083	0.385770	0.406100	0.057224	0.150907	
34000	1.137478	3	0.385770	0.406100	0.057224	0.150907	0.385770	0.406100	0.057224	0.150907	0.168556	0.345959	0.158959	0.326526	0.385770	0.406100	0.057224	0.150907	0.285090	0.264866	0.162172	0.287872	0.285090	0.264866	0.162172	0.287872	0.385770	0.406100	0.057224	0.150907	0.168556	0.345959	0.158959	0.326526	0.385770	0.406100	0.057224	0.150907	
35000	1.137478	3	0.384957	0.400454	0.059095	0.155495	0.384957	0.400454	0.059095	0.155495	0.175124	0.361786	0.130678	0.332412	0.384957	0.400454	0.059095	0.155495	0.212407	0.293233	0.249833	0.244527	0.212407	0.293233	0.249833	0.244527	0.384957	0.400454	0.059095	0.155495	0.175124	0.361786	0.130678	0.332412	0.384957	0.400454	0.059095	0.155495	
36000	1.137478	3	0.384957	0.400454	0.059095	0.155495	0.384957	0.400454	0.059095	0.155495	0.191257	0.318012	0.091076	0.399655	0.384957	0.400454	0.059095	0.155495	0.267313	0.231675	0.248043	0.252970	0.267313	0.231675	0.248043	0.252970	0.384957	0.400454	0.059095	0.155495	0.191257	0.318012	0.091076	0.399655	0.384957	0.400454	0.059095	0.155495	
37000	1.137478	2	0.391110	0.400707	0.059194	0.148989	0.391110	0.400707	0.059194	0.148989	0.207208	0.322276	0.182600	0.287916	0.391110	0.400707	0.059194	0.148989	0.207208	0.322276	0.182600	0.287916	0.207208	0.322276	0.182600	0.287916	0.391110	0.400707	0.059194	0.148989	0.207208	0.322276	0.182600	0.287916	0.391110	0.400707	0.059194	0.148989	
38000	1.137478	2	0.391110	0.400707	0.059194	0.148989	0.391110	0.400707	0.059194	0.148989	0.226096	0.280378	0.182709	0.310817	0.391110	0.400707	0.059194	0.148989	0.226096	0.280378	0.182709	0.310817	0.226096	0.280378	0.182709	0.310817	0.391110	0.400707	0.059194	0.148989	0.226096	0.280378	0.182709	0.310817	0.391110	0.400707	0.059194	0.148989	
39000	1.137478	3	0.391110	0.400707	0.059194	0.148989	0.391110	0.400707	0.059194	0.148989	0.201846	0.345477	0.133659	0.319018	0.391110	0.400707	0.059194	0.148989	0.254602	0.265548	0.182391	0.297458	0.254602	0.265548	0.182391	0.297458	0.391110	0.400707	0.059194	0.148989	0.201846	0.345477	0.133659	0.319018	0.391110	0.400707	0.059194	0.148989	
40000	1.137478	3	0.391110	0.400707	0.059194	0.148989	0.391110	0.400707	0.059194	0.148989	0.188913	0.363802	0.132982	0.314304	0.391110	0.400707	0.059194	0.148989	0.255833	0.293932	0.173666	0.276569	0.255833	0.293932	0.173666	0.276569	0.391110	0.400707	0.059194	0.148989	0.188913	0.363802	0.132982	0.314304	0.391110	0.400707	0.059194	0.148989	
41000	1.137478	4	0.391110	0.400707	0.059194	0.148989	0.391110	0.400707	0.059194	0.148989	0.173466	0.369736	0.145353	0.311445	0.391110	0.400707	0.059194	0.148989	0.267069	0.281529	0.230802	0.220599	0.300946	0.216535	0.244446	0.238073	0.391110	0.400707	0.059194	0.148989	0.173466	0.369736	0.145353	0.311445	0.391110	0.400707	0.059194	0.148989	
42000	1.137478	3	0.391110	0.400707	0.059194	0.148989	0.391110	0.400707	0.059194	0.148989	0.178311	0.362697	0.143147	0.315844	0.391110	0.400707	0.059194	0.148989	0.311889	0.202370	0.246911	0.238830	0.311889	0.202370	0.246911	0.238830	0.391110	0.400707	0.059194	0.148989	0.178311	0.362697	0.143147	0.315844	0.391110	0.400707	0.059194	0.148989	
43000	1.137478	3	0.391110	0.400707	0.059194	0.148989	0.391110	0.400707	0.059194	0.148989	0.166890	0.357127	0.158023	0.317959	0.391110	0.400707	0.059194	0.148989	0.238874	0.252298	0.196685	0.312142	0.238874	0.252298	0.196685	0.312142	0.391110	0.400707	0.059194	0.148989	0.166890	0.357127	0.158023	0.317959	0.391110	0.400707	0.059194	0.148989	
44000	1.137478	2	0.391110	0.400707	0.059194	0.148989	0.391110	0.400707	0.059194	0.148989	0.226237	0.313710	0.191087	0.268966	0.391110	0.400707	0.059194	0.148989	0.226237	0.313710	0.191087	0.268966	0.226237	0.313710	0.191087	0.268966	0.391110	0.400707	0.059194	0.148989	0.226237	0.313710	0.191087	0.268966	0.391110	0.400707	0.059194	0.148989	
45000	1.137478	2	0.399562	0.397443	0.057667	0.145327	0.399562	0.397443	0.057667	0.145327	0.254573	0.264613	0.200843	0.279971	0.399562	0.397443	0.057667	0.145327	0.254573	0.264613	0.200843	0.279971	0.254573	0.264613	0.200843	0.279971	0.399562	0.397443	0.057667	0.145327	0.254573	0.264613	0.200843	0.279971	0.399562	0.397443	0.057667	0.145327	
46000	1.137478	2	0.399562	0.397443	0.057667	0.145327	0.399562	0.397443	0.057667	0.145327	0.262628	0.255653	0.188099	0.293620	0.399562	0.397443	0.057667	0.145327	0.262628	0.255653	0.188099	0.293620	0.262628	0.255653	0.188099	0.293620	0.399562	0.397443	0.057667	0.145327	0.262628	0.255653	0.188099	0.293620	0.399562	0.397443	0.057667	0.145327	
47000	1.137478	3	0.404775	0.366610	0.066227	0.162389	0.404775	0.366610	0.066227	0.162389	0.260953	0.269110	0.184337	0.285600	0.405239	0.389375	0.058793	0.146592	0.260953	0.269110	0.184337	0.285600	0.260953	0.269110	0.184337	0.285600	0.405239	0.389375	0.058793	0.146592	0.260953	0.269110	0.184337	0.285600	0.405239	0.389375	0.058793	0.146592	
48000	1.137478	4	0.396701	0.363909	0.068211	0.171180	0.396701	0.363909	0.068211	0.171180	0.179789	0.375897	0.151042	0.293271	0.405239	0.389375	0.058793	0.146592	0.263200	0.257941	0.206757	0.272102	0.263200	0.257941	0.206757	0.272102	0.405239	0.389375	0.058793	0.146592	0.179789	0.375897	0.151042	0.293271	0.405239	0.389375	0.058793	0.146592	
49000	1.137478	2	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.225737	0.287587	0.167822	0.318854	0.405239	0.389375	0.058793	0.146592	0.225737	0.287587	0.167822	0.318854	0.225737	0.287587	0.167822	0.318854	0.405239	0.389375	0.058793	0.146592	0.225737	0.287587	0.167822	0.318854	0.405239	0.389375	0.058793	0.146592	
50000	1.137478	2	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.176417	0.314569	0.153268	0.355747	0.405239	0.389375	0.058793	0.146592	0.176417	0.314569	0.153268	0.355747	0.176417	0.314569	0.153268	0.355747	0.405239	0.389375	0.058793	0.146592	0.176417	0.314569	0.153268	0.355747	0.405239	0.389375	0.058793	0.146592	
51000	1.137478	2	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.237032	0.263690	0.177175	0.322104	0.405239	0.389375	0.058793	0.146592	0.237032	0.263690	0.177175	0.322104	0.237032	0.263690	0.177175	0.322104	0.405239	0.389375	0.058793	0.146592	0.237032	0.263690	0.177175	0.322104	0.405239	0.389375	0.058793	0.146592	
52000	1.137478	3	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.240093	0.300343	0.138168	0.321396	0.405239	0.389375	0.058793	0.146592	0.277065	0.251827	0.189357	0.281752	0.277065	0.251827	0.189357	0.281752	0.405239	0.389375	0.058793	0.146592	0.240093	0.300343	0.138168	0.321396	0.405239	0.389375	0.058793	0.146592	
53000	1.137478	3	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.209981	0.318967	0.133688	0.337364	0.405239	0.389375	0.058793	0.146592	0.277065	0.251827	0.189357	0.281752	0.277065	0.251827	0.189357	0.281752	0.405239	0.389375	0.058793	0.146592	0.209981	0.318967	0.133688	0.337364	0.405239	0.389375	0.058793	0.146592	
54000	1.137478	2	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.270336	0.250020	0.182597	0.297047	0.405239	0.389375	0.058793	0.146592	0.270336	0.250020	0.182597	0.297047	0.270336	0.250020	0.182597	0.297047	0.405239	0.389375	0.058793	0.146592	0.270336	0.250020	0.182597	0.297047	0.405239	0.389375	0.058793	0.146592	
55000	1.137478	2	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.254110	0.260331	0.182954	0.302605	0.405239	0.389375	0.058793	0.146592	0.254110	0.260331	0.182954	0.302605	0.254110	0.260331	0.182954	0.302605	0.405239	0.389375	0.058793	0.146592	0.254110	0.260331	0.182954	0.302605	0.405239	0.389375	0.058793	0.146592	
56000	1.137478	3	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.249047	0.248817	0.197155	0.304981	0.405239	0.389375	0.058793	0.146592	0.249047	0.248817	0.197155	0.304981	0.249047	0.248817	0.197155	0.304981	0.405239	0.389375	0.058793	0.146592	0.197456	0.344838	0.103239	0.354467	0.405239	0.389375	0.058793	0.146592	
57000	1.137478	3	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.211818	0.366882	0.181017	0.240283	0.405239	0.389375	0.058793	0.146592	0.211818	0.366882	0.181017	0.240283	0.288677	0.232775	0.134600	0.343948	0.405239	0.389375	0.058793	0.146592	0.211818	0.366882	0.181017	0.240283	0.405239	0.389375	0.058793	0.146592	
58000	1.137478	4	0.416547	0.325815	0.082393	0.175246	0.416547	0.325815	0.082393	0.175246	0.245143	0.316230	0.163062	0.275565	0.405239	0.389375	0.058793	0.146592	0.222369	0.293364	0.239569	0.244698	0.245143	0.316230	0.163062	0.275565	0.405239	0.389375	0.058793	0.146592	0.245143	0.316230	0.163062	0.275565	0.405239	0.389375	0.058793	0.146592	
59000	1.137478	4	0.416547	0.325815	0.082393	0.175246	0.416547	0.325815	0.082393	0.175246	0.261172	0.271030	0.204108	0.263690	0.405239	0.389375	0.058793	0.146592	0.261172	0.271030	0.204108	0.263690	0.261172	0.271030	0.204108	0.263690	0.405239	0.389375	0.058793	0.146592	0.148898	0.381590	0.173255	0.296257	0.405239	0.389375	0.058793	0.146592	
60000	1.137478	2	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.245829	0.246058	0.202857	0.305256	0.405239	0.389375	0.058793	0.146592	0.245829	0.246058	0.202857	0.305256	0.245829	0.246058	0.202857	0.305256	0.405239	0.389375	0.058793	0.146592	0.245829	0.246058	0.202857	0.305256	0.405239	0.389375	0.058793	0.146592	
61000	1.137478	4	0.395401	0.374036	0.073434	0.157129	0.395401	0.374036	0.073434	0.157129	0.254463	0.252645	0.191636	0.301255	0.405239	0.389375	0.058793	0.146592	0.254463	0.252645	0.191636	0.301255	0.270912	0.186118	0.196774	0.346197	0.405239	0.389375	0.058793	0.146592	0.254463	0.252645	0.191636	0.301255	0.405239	0.389375	0.058793	0.146592	
62000	1.137478	3	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.293622	0.256498	0.183729	0.266150	0.405239	0.389375	0.058793	0.146592	0.158014	0.388728	0.256855	0.196403	0.293622	0.256498	0.183729	0.266150	0.405239	0.389375	0.058793	0.146592	0.293622	0.256498	0.183729	0.266150	0.405239	0.389375	0.058793	0.146592	
63000	1.137478	2	0.405239	0.389375	0.058793	0.146592	0.405239	0.389375	0.058793	0.146592	0.222850	0.287402	0.183323	0.306424	0.405239	0.389375	0.058793	0.146592	0.222850	0.287402	0.183323	0.306424	0.222850	0.287402	0.183323	0.306424	0.405239	0.389375	0.058793	0.146592	0.222850	0.287402	0.183323	0.306424	0.405239	0.389375	0.058793	0.146592	
64000	1.137478	2	0.401191	0.392991	0.060224	0.145593	0.401191	0.392991	0.060224	0.145593	0.265741	0.253724	0.192297	0.288238	0.401191	0.392991	0.060224	0.145593	0.265741	0.253724	0.192297	0.288238	0.265741	0.253724	0.192297	0.288238	0.401191	0.392991	0.060224	0.145593	0.265741	0.253724	0.192297	0.288238	0.401191	0.392991	0.060224	0.145593	
65000	1.137478	2	0.401191	0.392991	0.060224	0.145593	0.401191	0.392991	0.060224	0.145593	0.248151	0.252325	0.192817	0.306707	0.401191	0.392991	0.060224	0.145593	0.248151	0.252325	0.192817	0.306707	0.248151	0.252325	0.192817	0.306707	0.401191	0.392991	0.060224	0.145593	0.248151	0.252325	0.192817	0.306707	0.401191	0.392991	0.060224	0.145593	
66000	1.137478	2	0.401191	0.392991	0.060224	0.145593	0.401191	0.392991	0.060224	0.145593	0.274429	0.254588	0.175807	0.295175	0.401191	0.392991	0.060224	0.145593	0.274429	0.254588	0.175807	0.295175	0.274429	0.254588	0.175807	0.295175	0.401191	0.392991	0.060224	0.145593	0.274429	0.254588	0.175807	0.295175	0.401191	0.392991	0.060224	0.145593	
67000	1.137478	3	0.391806	0.356670	0.079575	0.171949	0.391806	0.356670	0.079575	0.171949	0.274429	0.254588	0.175807	0.295175	0.401191	0.392991	0.060224	0.145593	0.274429	0.254588	0.175807	0.295175	0.274429	0.254588	0.175807	0.295175	0.401191	0.392991	0.060224	0.145593	0.274429	0.254588	0.175807	0.295175	0.401191	0.392991	0.060224	0.145593	
68000	1.137478	3	0.407697	0.349423	0.078923	0.163958	0.407697	0.349423	0.078923	0.163958	0.226516	0.287690	0.172838	0.312956	0.401191	0.392991	0.060224	0.145593	0.226516	0.287690	0.172838	0.312956	0.226516	0.287690	0.172838	0.312956	0.401191	0.392991	0.060224	0.145593	0.226516	0.287690	0.172838	0.312956	0.401191	0.392991	0.060224	0.145593	
69000	1.137478	2	0.401191	0.392991	0.060224	0.145593	0.401191	0.392991	0.060224	0.145593	0.235435	0.270629	0.173300	0.320636	0.401191	0.392991	0.060224	0.145593	0.235435	0.270629	0.173300	0.320636	0.235435	0.270629	0.173300	0.320636	0.401191	0.392991	0.060224	0.145593	0.235435	0.270629	0.173300	0.320636	0.401191	0.392991	0.060224	0.145593	
