Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
34000	1.137478	2	6.679785	6.679785	6.679785	42.944559	6.679785	6.679785	6.679785	6.679785	42.944559	
35000	1.137478	2	6.906548	6.906548	6.906548	43.773576	6.906548	6.906548	6.906548	6.906548	43.773576	
36000	1.137478	2	6.927697	6.927697	6.927697	45.109724	6.927697	6.927697	6.927697	6.927697	45.109724	
37000	1.137478	2	6.977486	6.977486	6.977486	45.203386	6.977486	6.977486	6.977486	6.977486	45.203386	
38000	1.137478	2	7.489642	7.489642	7.489642	45.438435	7.489642	7.489642	7.489642	7.489642	45.438435	
39000	1.137478	2	6.841330	6.841330	6.841330	43.634804	6.841330	6.841330	6.841330	6.841330	43.634804	
40000	1.137478	2	6.987369	6.987369	6.987369	44.386605	6.987369	6.987369	6.987369	6.987369	44.386605	
41000	1.137478	2	7.238972	7.238972	7.238972	44.546996	7.238972	7.238972	7.238972	7.238972	44.546996	
42000	1.137478	2	7.459611	7.459611	7.459611	43.258995	7.459611	7.459611	7.459611	7.459611	43.258995	
43000	1.137478	2	7.238519	7.238519	7.238519	45.297213	7.238519	7.238519	7.238519	7.238519	45.297213	
44000	1.137478	2	6.676117	6.676117	6.676117	45.713425	6.676117	6.676117	6.676117	6.676117	45.713425	
45000	1.137478	2	7.243204	7.243204	7.243204	43.859047	7.243204	7.243204	7.243204	7.243204	43.859047	
46000	1.137478	2	7.399723	7.399723	7.399723	45.843029	7.399723	7.399723	7.399723	7.399723	45.843029	
47000	1.137478	2	7.109898	7.109898	7.109898	45.934750	7.109898	7.109898	7.109898	7.109898	45.934750	
48000	1.137478	2	7.185259	7.185259	7.185259	45.883186	7.185259	7.185259	7.185259	7.185259	45.883186	
49000	1.137478	2	6.837591	6.837591	6.837591	44.466676	6.837591	6.837591	6.837591	6.837591	44.466676	
50000	1.137478	2	6.715924	6.715924	6.715924	44.547126	6.715924	6.715924	6.715924	6.715924	44.547126	
51000	1.137478	2	7.351411	7.351411	7.351411	47.582786	7.351411	7.351411	7.351411	7.351411	47.582786	
52000	1.137478	2	7.030651	7.030651	7.030651	45.775822	7.030651	7.030651	7.030651	7.030651	45.775822	
53000	1.137478	2	7.069538	7.069538	7.069538	45.854454	7.069538	7.069538	7.069538	7.069538	45.854454	
54000	1.137478	2	7.076335	7.076335	7.076335	46.494383	7.076335	7.076335	7.076335	7.076335	46.494383	
55000	1.137478	2	7.130894	7.130894	7.130894	47.839617	7.130894	7.130894	7.130894	7.130894	47.839617	
56000	1.137478	2	7.270658	7.270658	7.270658	50.425583	7.270658	7.270658	7.270658	7.270658	50.425583	
57000	1.137478	2	7.465118	7.465118	7.465118	47.419889	7.465118	7.465118	7.465118	7.465118	47.419889	
58000	1.137478	2	7.873801	7.873801	7.873801	45.030756	7.873801	7.873801	7.873801	7.873801	45.030756	
59000	1.137478	2	7.863031	7.863031	7.863031	46.439838	7.863031	7.863031	7.863031	7.863031	46.439838	
60000	1.137478	2	7.545967	7.545967	7.545967	45.737647	7.545967	7.545967	7.545967	7.545967	45.737647	
61000	1.137478	2	7.262649	7.262649	7.262649	46.750400	7.262649	7.262649	7.262649	7.262649	46.750400	
62000	1.137478	2	6.949899	6.949899	6.949899	45.764818	6.949899	6.949899	6.949899	6.949899	45.764818	
63000	1.137478	2	7.004728	7.004728	7.004728	46.800576	7.004728	7.004728	7.004728	7.004728	46.800576	
64000	1.137478	2	6.787834	6.787834	6.787834	46.315630	6.787834	6.787834	6.787834	6.787834	46.315630	
65000	1.137478	2	7.220555	7.220555	7.220555	46.572046	7.220555	7.220555	7.220555	7.220555	46.572046	
66000	1.137478	2	6.997368	6.997368	6.997368	44.825296	6.997368	6.997368	6.997368	6.997368	44.825296	
67000	1.137478	2	6.566625	6.566625	6.566625	44.339533	6.566625	6.566625	6.566625	6.566625	44.339533	
68000	1.137478	2	6.710662	6.710662	6.710662	45.254649	6.710662	6.710662	6.710662	6.710662	45.254649	
69000	1.137478	2	6.831628	6.831628	6.831628	45.411269	6.831628	6.831628	6.831628	6.831628	45.411269	
70000	1.137478	2	7.215529	7.215529	7.215529	46.619391	7.215529	7.215529	7.215529	7.215529	46.619391	
71000	1.137478	2	7.394889	7.394889	7.394889	46.692803	7.394889	7.394889	7.394889	7.394889	46.692803	
72000	1.137478	2	7.425905	7.425905	7.425905	46.310285	7.425905	7.425905	7.425905	7.425905	46.310285	
73000	1.137478	2	7.545071	7.545071	7.545071	45.568925	7.545071	7.545071	7.545071	7.545071	45.568925	
74000	1.137478	2	7.458246	7.458246	7.458246	46.193112	7.458246	7.458246	7.458246	7.458246	46.193112	
75000	1.137478	2	7.135594	7.135594	7.135594	46.662286	7.135594	7.135594	7.135594	7.135594	46.662286	
76000	1.137478	2	7.966166	7.966166	7.966166	45.246515	7.966166	7.966166	7.966166	7.966166	45.246515	
77000	1.137478	2	7.232920	7.232920	7.232920	45.492205	7.232920	7.232920	7.232920	7.232920	45.492205	
78000	1.137478	2	7.400665	7.400665	7.400665	47.914798	7.400665	7.400665	7.400665	7.400665	47.914798	
79000	1.137478	2	6.880554	6.880554	6.880554	46.638547	6.880554	6.880554	6.880554	6.880554	46.638547	
80000	1.137478	2	7.414628	7.414628	7.414628	46.155752	7.414628	7.414628	7.414628	7.414628	46.155752	
81000	1.137478	2	7.835241	7.835241	7.835241	46.566218	7.835241	7.835241	7.835241	7.835241	46.566218	
82000	1.137478	2	7.173789	7.173789	7.173789	47.637035	7.173789	7.173789	7.173789	7.173789	47.637035	
83000	1.137478	2	7.240041	7.240041	7.240041	47.664098	7.240041	7.240041	7.240041	7.240041	47.664098	
84000	1.137478	2	7.291333	7.291333	7.291333	45.807574	7.291333	7.291333	7.291333	7.291333	45.807574	
85000	1.137478	2	7.121696	7.121696	7.121696	47.773053	7.121696	7.121696	7.121696	7.121696	47.773053	
86000	1.137478	2	6.942963	6.942963	6.942963	47.039130	6.942963	6.942963	6.942963	6.942963	47.039130	
87000	1.137478	2	7.192408	7.192408	7.192408	47.431713	7.192408	7.192408	7.192408	7.192408	47.431713	
88000	1.137478	2	6.873532	6.873532	6.873532	47.347089	6.873532	6.873532	6.873532	6.873532	47.347089	
89000	1.137478	2	6.796836	6.796836	6.796836	45.618106	6.796836	6.796836	6.796836	6.796836	45.618106	
90000	1.137478	2	6.567423	6.567423	6.567423	46.838723	6.567423	6.567423	6.567423	6.567423	46.838723	
91000	1.137478	2	6.765737	6.765737	6.765737	45.859236	6.765737	6.765737	6.765737	6.765737	45.859236	
92000	1.137478	2	7.130971	7.130971	7.130971	48.136515	7.130971	7.130971	7.130971	7.130971	48.136515	
93000	1.137478	2	7.077426	7.077426	7.077426	46.074205	7.077426	7.077426	7.077426	7.077426	46.074205	
94000	1.137478	2	7.650100	7.650100	7.650100	45.075776	7.650100	7.650100	7.650100	7.650100	45.075776	
95000	1.137478	2	7.716568	7.716568	7.716568	45.174898	7.716568	7.716568	7.716568	7.716568	45.174898	
96000	1.137478	2	7.399690	7.399690	7.399690	46.549143	7.399690	7.399690	7.399690	7.399690	46.549143	
97000	1.137478	2	7.130562	7.130562	7.130562	45.882603	7.130562	7.130562	7.130562	7.130562	45.882603	
98000	1.137478	2	7.230566	7.230566	7.230566	45.165056	7.230566	7.230566	7.230566	7.230566	45.165056	
99000	1.137478	2	7.287269	7.287269	7.287269	46.516456	7.287269	7.287269	7.287269	7.287269	46.516456	
100000	1.137478	2	7.042605	7.042605	7.042605	47.768429	7.042605	7.042605	7.042605	7.042605	47.768429	
101000	1.137478	2	7.388940	7.388940	7.388940	46.842683	7.388940	7.388940	7.388940	7.388940	46.842683	
102000	1.137478	2	7.354831	7.354831	7.354831	46.055440	7.354831	7.354831	7.354831	7.354831	46.055440	
103000	1.137478	2	7.070068	7.070068	7.070068	45.179748	7.070068	7.070068	7.070068	7.070068	45.179748	
104000	1.137478	2	7.482076	7.482076	7.482076	44.541756	7.482076	7.482076	7.482076	7.482076	44.541756	
105000	1.137478	2	7.167234	7.167234	7.167234	47.038763	7.167234	7.167234	7.167234	7.167234	47.038763	
106000	1.137478	2	7.345156	7.345156	7.345156	47.581246	7.345156	7.345156	7.345156	7.345156	47.581246	
107000	1.137478	2	7.040727	7.040727	7.040727	46.348293	7.040727	7.040727	7.040727	7.040727	46.348293	
108000	1.137478	2	7.080383	7.080383	7.080383	48.528070	7.080383	7.080383	7.080383	7.080383	48.528070	
109000	1.137478	2	7.478109	7.478109	7.478109	49.314760	7.478109	7.478109	7.478109	7.478109	49.314760	
110000	1.137478	2	6.836872	6.836872	6.836872	46.380250	6.836872	6.836872	6.836872	6.836872	46.380250	
111000	1.137478	2	7.089569	7.089569	7.089569	45.565847	7.089569	7.089569	7.089569	7.089569	45.565847	
112000	1.137478	2	6.827807	6.827807	6.827807	46.051608	6.827807	6.827807	6.827807	6.827807	46.051608	
113000	1.137478	2	6.917740	6.917740	6.917740	47.460583	6.917740	6.917740	6.917740	6.917740	47.460583	
114000	1.137478	2	7.128977	7.128977	7.128977	45.783140	7.128977	7.128977	7.128977	7.128977	45.783140	
115000	1.137478	2	6.932403	6.932403	6.932403	47.458231	6.932403	6.932403	6.932403	6.932403	47.458231	
116000	1.137478	2	7.241389	7.241389	7.241389	46.988807	7.241389	7.241389	7.241389	7.241389	46.988807	
117000	1.137478	2	7.469871	7.469871	7.469871	46.812385	7.469871	7.469871	7.469871	7.469871	46.812385	
118000	1.137478	2	7.609347	7.609347	7.609347	46.121810	7.609347	7.609347	7.609347	7.609347	46.121810	
119000	1.137478	2	7.914653	7.914653	7.914653	47.613548	7.914653	7.914653	7.914653	7.914653	47.613548	
120000	1.137478	2	8.088021	8.088021	8.088021	48.172865	8.088021	8.088021	8.088021	8.088021	48.172865	
121000	1.137478	2	7.950827	7.950827	7.950827	48.264615	7.950827	7.950827	7.950827	7.950827	48.264615	
122000	1.137478	2	8.295466	8.295466	8.295466	45.212618	8.295466	8.295466	8.295466	8.295466	45.212618	
123000	1.137478	2	7.943734	7.943734	7.943734	47.081079	7.943734	7.943734	7.943734	7.943734	47.081079	
124000	1.137478	2	7.028189	7.028189	7.028189	45.517633	7.028189	7.028189	7.028189	7.028189	45.517633	
125000	1.137478	2	7.185376	7.185376	7.185376	45.389324	7.185376	7.185376	7.185376	7.185376	45.389324	
126000	1.137478	2	7.052721	7.052721	7.052721	47.415836	7.052721	7.052721	7.052721	7.052721	47.415836	
127000	1.137478	2	7.230186	7.230186	7.230186	47.291974	7.230186	7.230186	7.230186	7.230186	47.291974	
128000	1.137478	2	8.224319	8.224319	8.224319	47.900319	8.224319	8.224319	8.224319	8.224319	47.900319	
129000	1.137478	2	7.922494	7.922494	7.922494	48.004943	7.922494	7.922494	7.922494	7.922494	48.004943	
130000	1.137478	2	8.152963	8.152963	8.152963	49.450419	8.152963	8.152963	8.152963	8.152963	49.450419	
131000	1.137478	2	8.190127	8.190127	8.190127	46.602201	8.190127	8.190127	8.190127	8.190127	46.602201	
132000	1.137478	2	7.548113	7.548113	7.548113	49.142063	7.548113	7.548113	7.548113	7.548113	49.142063	
133000	1.137478	2	7.404324	7.404324	7.404324	46.651128	7.404324	7.404324	7.404324	7.404324	46.651128	
134000	1.137478	2	7.955364	7.955364	7.955364	47.825330	7.955364	7.955364	7.955364	7.955364	47.825330	
135000	1.137478	2	7.509277	7.509277	7.509277	48.049099	7.509277	7.509277	7.509277	7.509277	48.049099	
136000	1.137478	2	7.274309	7.274309	7.274309	47.199123	7.274309	7.274309	7.274309	7.274309	47.199123	
137000	1.137478	2	7.537442	7.537442	7.537442	50.588140	7.537442	7.537442	7.537442	7.537442	50.588140	
138000	1.137478	2	7.227075	7.227075	7.227075	46.374019	7.227075	7.227075	7.227075	7.227075	46.374019	
139000	1.137478	2	7.330136	7.330136	7.330136	49.502383	7.330136	7.330136	7.330136	7.330136	49.502383	
140000	1.137478	2	6.958004	6.958004	6.958004	45.871203	6.958004	6.958004	6.958004	6.958004	45.871203	
141000	1.137478	2	7.126230	7.126230	7.126230	47.927376	7.126230	7.126230	7.126230	7.126230	47.927376	
142000	1.137478	2	7.172139	7.172139	7.172139	46.891325	7.172139	7.172139	7.172139	7.172139	46.891325	
143000	1.137478	2	7.409517	7.409517	7.409517	46.566729	7.409517	7.409517	7.409517	7.409517	46.566729	
144000	1.137478	2	7.836825	7.836825	7.836825	48.972865	7.836825	7.836825	7.836825	7.836825	48.972865	
145000	1.137478	2	7.810109	7.810109	7.810109	47.112078	7.810109	7.810109	7.810109	7.810109	47.112078	
146000	1.137478	2	7.465187	7.465187	7.465187	48.392025	7.465187	7.465187	7.465187	7.465187	48.392025	
147000	1.137478	2	7.693018	7.693018	7.693018	47.171631	7.693018	7.693018	7.693018	7.693018	47.171631	
148000	1.137478	2	8.002235	8.002235	8.002235	47.305408	8.002235	8.002235	8.002235	8.002235	47.305408	
149000	1.137478	2	7.202579	7.202579	7.202579	45.192330	7.202579	7.202579	7.202579	7.202579	45.192330	
150000	1.137478	2	7.381650	7.381650	7.381650	45.337423	7.381650	7.381650	7.381650	7.381650	45.337423	
151000	1.137478	2	7.639111	7.639111	7.639111	46.915293	7.639111	7.639111	7.639111	7.639111	46.915293	
152000	1.137478	2	7.345357	7.345357	7.345357	47.428769	7.345357	7.345357	7.345357	7.345357	47.428769	
153000	1.137478	2	7.255513	7.255513	7.255513	46.317471	7.255513	7.255513	7.255513	7.255513	46.317471	
154000	1.137478	2	7.337183	7.337183	7.337183	47.256481	7.337183	7.337183	7.337183	7.337183	47.256481	
155000	1.137478	2	7.669582	7.669582	7.669582	48.348670	7.669582	7.669582	7.669582	7.669582	48.348670	
156000	1.137478	2	7.843210	7.843210	7.843210	44.905186	7.843210	7.843210	7.843210	7.843210	44.905186	
157000	1.137478	2	7.746370	7.746370	7.746370	46.628386	7.746370	7.746370	7.746370	7.746370	46.628386	
158000	1.137478	2	7.462917	7.462917	7.462917	47.125758	7.462917	7.462917	7.462917	7.462917	47.125758	
159000	1.137478	2	7.782488	7.782488	7.782488	47.513235	7.782488	7.782488	7.782488	7.782488	47.513235	
160000	1.137478	2	8.358066	8.358066	8.358066	47.253479	8.358066	8.358066	8.358066	8.358066	47.253479	
161000	1.137478	2	7.596025	7.596025	7.596025	47.459094	7.596025	7.596025	7.596025	7.596025	47.459094	
162000	1.137478	2	7.888254	7.888254	7.888254	47.129911	7.888254	7.888254	7.888254	7.888254	47.129911	
163000	1.137478	2	7.143712	7.143712	7.143712	49.569367	7.143712	7.143712	7.143712	7.143712	49.569367	
164000	1.137478	2	8.011460	8.011460	8.011460	46.710596	8.011460	8.011460	8.011460	8.011460	46.710596	
165000	1.137478	2	8.214639	8.214639	8.214639	45.866813	8.214639	8.214639	8.214639	8.214639	45.866813	
166000	1.137478	2	7.950400	7.950400	7.950400	48.756248	7.950400	7.950400	7.950400	7.950400	48.756248	
167000	1.137478	2	7.187537	7.187537	7.187537	49.413577	7.187537	7.187537	7.187537	7.187537	49.413577	
168000	1.137478	2	7.096938	7.096938	7.096938	46.280799	7.096938	7.096938	7.096938	7.096938	46.280799	
169000	1.137478	2	7.760573	7.760573	7.760573	47.792562	7.760573	7.760573	7.760573	7.760573	47.792562	
170000	1.137478	2	8.488088	8.488088	8.488088	47.644596	8.488088	8.488088	8.488088	8.488088	47.644596	
171000	1.137478	2	8.252950	8.252950	8.252950	45.859954	8.252950	8.252950	8.252950	8.252950	45.859954	
172000	1.137478	2	7.225246	7.225246	7.225246	47.920469	7.225246	7.225246	7.225246	7.225246	47.920469	
173000	1.137478	2	7.506082	7.506082	7.506082	47.209337	7.506082	7.506082	7.506082	7.506082	47.209337	
174000	1.137478	2	7.941396	7.941396	7.941396	47.166827	7.941396	7.941396	7.941396	7.941396	47.166827	
175000	1.137478	2	7.127856	7.127856	7.127856	47.987247	7.127856	7.127856	7.127856	7.127856	47.987247	
176000	1.137478	2	7.656172	7.656172	7.656172	46.036247	7.656172	7.656172	7.656172	7.656172	46.036247	
177000	1.137478	2	7.619220	7.619220	7.619220	47.079404	7.619220	7.619220	7.619220	7.619220	47.079404	
178000	1.137478	2	7.266906	7.266906	7.266906	44.987159	7.266906	7.266906	7.266906	7.266906	44.987159	
179000	1.137478	2	7.392693	7.392693	7.392693	47.643507	7.392693	7.392693	7.392693	7.392693	47.643507	
180000	1.137478	2	7.511961	7.511961	7.511961	48.255141	7.511961	7.511961	7.511961	7.511961	48.255141	
181000	1.137478	2	7.901104	7.901104	7.901104	48.860278	7.901104	7.901104	7.901104	7.901104	48.860278	
182000	1.137478	2	7.577748	7.577748	7.577748	46.212074	7.577748	7.577748	7.577748	7.577748	46.212074	
183000	1.137478	2	6.819625	6.819625	6.819625	46.631274	6.819625	6.819625	6.819625	6.819625	46.631274	
184000	1.137478	2	7.488147	7.488147	7.488147	49.501277	7.488147	7.488147	7.488147	7.488147	49.501277	
185000	1.137478	2	7.732619	7.732619	7.732619	47.959951	7.732619	7.732619	7.732619	7.732619	47.959951	
186000	1.137478	2	8.161263	8.161263	8.161263	46.623985	8.161263	8.161263	8.161263	8.161263	46.623985	
187000	1.137478	2	8.377398	8.377398	8.377398	45.837408	8.377398	8.377398	8.377398	8.377398	45.837408	
188000	1.137478	2	7.510518	7.510518	7.510518	48.824579	7.510518	7.510518	7.510518	7.510518	48.824579	
189000	1.137478	2	8.106673	8.106673	8.106673	48.660431	8.106673	8.106673	8.106673	8.106673	48.660431	
190000	1.137478	2	7.769924	7.769924	7.769924	46.603605	7.769924	7.769924	7.769924	7.769924	46.603605	
191000	1.137478	2	7.718003	7.718003	7.718003	48.561515	7.718003	7.718003	7.718003	7.718003	48.561515	
192000	1.137478	2	7.973750	7.973750	7.973750	47.754234	7.973750	7.973750	7.973750	7.973750	47.754234	
193000	1.137478	2	8.008344	8.008344	8.008344	46.362156	8.008344	8.008344	8.008344	8.008344	46.362156	
194000	1.137478	2	7.457460	7.457460	7.457460	47.123145	7.457460	7.457460	7.457460	7.457460	47.123145	
195000	1.137478	2	7.844219	7.844219	7.844219	47.781610	7.844219	7.844219	7.844219	7.844219	47.781610	
196000	1.137478	2	8.290431	8.290431	8.290431	48.026236	8.290431	8.290431	8.290431	8.290431	48.026236	
197000	1.137478	2	7.145170	7.145170	7.145170	48.419480	7.145170	7.145170	7.145170	7.145170	48.419480	
198000	1.137478	2	7.026095	7.026095	7.026095	47.828970	7.026095	7.026095	7.026095	7.026095	47.828970	
199000	1.137478	2	7.075898	7.075898	7.075898	48.143657	7.075898	7.075898	7.075898	7.075898	48.143657	
200000	1.137478	2	7.105300	7.105300	7.105300	45.508308	7.105300	7.105300	7.105300	7.105300	45.508308	
201000	1.137478	2	7.295561	7.295561	7.295561	50.406838	7.295561	7.295561	7.295561	7.295561	50.406838	
202000	1.137478	2	7.255367	7.255367	7.255367	48.710986	7.255367	7.255367	7.255367	7.255367	48.710986	
203000	1.137478	2	7.576041	7.576041	7.576041	48.406923	7.576041	7.576041	7.576041	7.576041	48.406923	
204000	1.137478	2	7.713824	7.713824	7.713824	48.206653	7.713824	7.713824	7.713824	7.713824	48.206653	
205000	1.137478	2	7.044491	7.044491	7.044491	47.856342	7.044491	7.044491	7.044491	7.044491	47.856342	
206000	1.137478	2	7.371436	7.371436	7.371436	49.994152	7.371436	7.371436	7.371436	7.371436	49.994152	
207000	1.137478	2	7.682964	7.682964	7.682964	47.525007	7.682964	7.682964	7.682964	7.682964	47.525007	
208000	1.137478	2	7.599571	7.599571	7.599571	47.377152	7.599571	7.599571	7.599571	7.599571	47.377152	
209000	1.137478	2	7.233978	7.233978	7.233978	46.715098	7.233978	7.233978	7.233978	7.233978	46.715098	
210000	1.137478	2	7.542709	7.542709	7.542709	47.500321	7.542709	7.542709	7.542709	7.542709	47.500321	
211000	1.137478	2	7.250937	7.250937	7.250937	48.866422	7.250937	7.250937	7.250937	7.250937	48.866422	
212000	1.137478	2	7.606163	7.606163	7.606163	48.500101	7.606163	7.606163	7.606163	7.606163	48.500101	
213000	1.137478	2	7.613267	7.613267	7.613267	47.624081	7.613267	7.613267	7.613267	7.613267	47.624081	
214000	1.137478	2	7.306681	7.306681	7.306681	47.786000	7.306681	7.306681	7.306681	7.306681	47.786000	
215000	1.137478	2	7.825152	7.825152	7.825152	45.541917	7.825152	7.825152	7.825152	7.825152	45.541917	
216000	1.137478	2	8.094226	8.094226	8.094226	46.574788	8.094226	8.094226	8.094226	8.094226	46.574788	
217000	1.137478	2	7.988367	7.988367	7.988367	48.047799	7.988367	7.988367	7.988367	7.988367	48.047799	
218000	1.137478	2	7.659097	7.659097	7.659097	46.905538	7.659097	7.659097	7.659097	7.659097	46.905538	
219000	1.137478	2	8.097771	8.097771	8.097771	47.847742	8.097771	8.097771	8.097771	8.097771	47.847742	
220000	1.137478	2	7.323009	7.323009	7.323009	45.887214	7.323009	7.323009	7.323009	7.323009	45.887214	
221000	1.137478	2	7.453158	7.453158	7.453158	47.751405	7.453158	7.453158	7.453158	7.453158	47.751405	
222000	1.137478	2	7.362353	7.362353	7.362353	48.346397	7.362353	7.362353	7.362353	7.362353	48.346397	
223000	1.137478	2	7.002364	7.002364	7.002364	48.239284	7.002364	7.002364	7.002364	7.002364	48.239284	
224000	1.137478	2	6.977075	6.977075	6.977075	48.744824	6.977075	6.977075	6.977075	6.977075	48.744824	
225000	1.137478	2	7.911084	7.911084	7.911084	45.371333	7.911084	7.911084	7.911084	7.911084	45.371333	
226000	1.137478	2	7.967891	7.967891	7.967891	47.091200	7.967891	7.967891	7.967891	7.967891	47.091200	
227000	1.137478	2	7.534831	7.534831	7.534831	46.913979	7.534831	7.534831	7.534831	7.534831	46.913979	
228000	1.137478	2	8.037923	8.037923	8.037923	47.404486	8.037923	8.037923	8.037923	8.037923	47.404486	
229000	1.137478	2	7.848720	7.848720	7.848720	47.057187	7.848720	7.848720	7.848720	7.848720	47.057187	
230000	1.137478	2	7.582157	7.582157	7.582157	46.183827	7.582157	7.582157	7.582157	7.582157	46.183827	
231000	1.137478	2	7.702588	7.702588	7.702588	47.118377	7.702588	7.702588	7.702588	7.702588	47.118377	
232000	1.137478	2	6.998418	6.998418	6.998418	45.241032	6.998418	6.998418	6.998418	6.998418	45.241032	
233000	1.137478	2	8.421209	8.421209	8.421209	48.729254	8.421209	8.421209	8.421209	8.421209	48.729254	
234000	1.137478	2	7.376886	7.376886	7.376886	47.488608	7.376886	7.376886	7.376886	7.376886	47.488608	
235000	1.137478	2	7.499981	7.499981	7.499981	48.224084	7.499981	7.499981	7.499981	7.499981	48.224084	
236000	1.137478	2	7.498361	7.498361	7.498361	47.388052	7.498361	7.498361	7.498361	7.498361	47.388052	
237000	1.137478	2	7.578561	7.578561	7.578561	48.672785	7.578561	7.578561	7.578561	7.578561	48.672785	
238000	1.137478	2	7.686464	7.686464	7.686464	46.642085	7.686464	7.686464	7.686464	7.686464	46.642085	
239000	1.137478	2	7.367463	7.367463	7.367463	47.470705	7.367463	7.367463	7.367463	7.367463	47.470705	
240000	1.137478	2	8.008235	8.008235	8.008235	49.017539	8.008235	8.008235	8.008235	8.008235	49.017539	
241000	1.137478	2	7.735180	7.735180	7.735180	45.745011	7.735180	7.735180	7.735180	7.735180	45.745011	
242000	1.137478	2	8.529455	8.529455	8.529455	48.816246	8.529455	8.529455	8.529455	8.529455	48.816246	
243000	1.137478	2	7.594200	7.594200	7.594200	49.640739	7.594200	7.594200	7.594200	7.594200	49.640739	
244000	1.137478	2	7.504330	7.504330	7.504330	48.413224	7.504330	7.504330	7.504330	7.504330	48.413224	
245000	1.137478	2	7.546593	7.546593	7.546593	49.166369	7.546593	7.546593	7.546593	7.546593	49.166369	
246000	1.137478	2	7.577764	7.577764	7.577764	48.144292	7.577764	7.577764	7.577764	7.577764	48.144292	
247000	1.137478	2	7.815954	7.815954	7.815954	47.255399	7.815954	7.815954	7.815954	7.815954	47.255399	
