Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
53000	1.137478	2	7.109871	7.109871	7.109871	46.854896	7.109871	7.109871	7.109871	7.109871	46.854896	
54000	1.137478	2	6.901840	6.901840	6.901840	45.934880	6.901840	6.901840	6.901840	6.901840	45.934880	
55000	1.137478	2	7.466052	7.466052	7.466052	43.729347	7.466052	7.466052	7.466052	7.466052	43.729347	
56000	1.137478	2	7.042048	7.042048	7.042048	44.868374	7.042048	7.042048	7.042048	7.042048	44.868374	
57000	1.137478	2	7.161026	7.161026	7.161026	44.984875	7.161026	7.161026	7.161026	7.161026	44.984875	
58000	1.137478	2	6.955170	6.955170	6.955170	45.671472	6.955170	6.955170	6.955170	6.955170	45.671472	
59000	1.137478	2	6.677316	6.677316	6.677316	43.862946	6.677316	6.677316	6.677316	6.677316	43.862946	
60000	1.137478	2	6.810046	6.810046	6.810046	44.358085	6.810046	6.810046	6.810046	6.810046	44.358085	
61000	1.137478	2	7.122033	7.122033	7.122033	45.506605	7.122033	7.122033	7.122033	7.122033	45.506605	
62000	1.137478	2	7.354976	7.354976	7.354976	45.216409	7.354976	7.354976	7.354976	7.354976	45.216409	
63000	1.137478	2	7.207891	7.207891	7.207891	43.438255	7.207891	7.207891	7.207891	7.207891	43.438255	
64000	1.137478	2	6.747149	6.747149	6.747149	43.359310	6.747149	6.747149	6.747149	6.747149	43.359310	
65000	1.137478	2	7.131949	7.131949	7.131949	44.211373	7.131949	7.131949	7.131949	7.131949	44.211373	
66000	1.137478	2	6.387280	6.387280	6.387280	44.452124	6.387280	6.387280	6.387280	6.387280	44.452124	
67000	1.137478	2	6.877393	6.877393	6.877393	45.286637	6.877393	6.877393	6.877393	6.877393	45.286637	
68000	1.137478	2	6.737183	6.737183	6.737183	44.569334	6.737183	6.737183	6.737183	6.737183	44.569334	
69000	1.137478	2	6.369776	6.369776	6.369776	44.767289	6.369776	6.369776	6.369776	6.369776	44.767289	
70000	1.137478	2	6.901618	6.901618	6.901618	45.855081	6.901618	6.901618	6.901618	6.901618	45.855081	
71000	1.137478	2	7.286379	7.286379	7.286379	43.533370	7.286379	7.286379	7.286379	7.286379	43.533370	
72000	1.137478	2	6.967702	6.967702	6.967702	42.077832	6.967702	6.967702	6.967702	6.967702	42.077832	
73000	1.137478	2	7.048082	7.048082	7.048082	43.224762	7.048082	7.048082	7.048082	7.048082	43.224762	
74000	1.137478	2	7.242491	7.242491	7.242491	44.255689	7.242491	7.242491	7.242491	7.242491	44.255689	
75000	1.137478	2	7.246372	7.246372	7.246372	44.376990	7.246372	7.246372	7.246372	7.246372	44.376990	
76000	1.137478	2	7.472808	7.472808	7.472808	46.466021	7.472808	7.472808	7.472808	7.472808	46.466021	
77000	1.137478	2	7.185610	7.185610	7.185610	45.662969	7.185610	7.185610	7.185610	7.185610	45.662969	
78000	1.137478	2	7.335968	7.335968	7.335968	44.523031	7.335968	7.335968	7.335968	7.335968	44.523031	
79000	1.137478	2	7.343188	7.343188	7.343188	43.219795	7.343188	7.343188	7.343188	7.343188	43.219795	
80000	1.137478	2	6.763555	6.763555	6.763555	47.542880	6.763555	6.763555	6.763555	6.763555	47.542880	
81000	1.137478	2	7.320200	7.320200	7.320200	46.219192	7.320200	7.320200	7.320200	7.320200	46.219192	
82000	1.137478	2	7.191027	7.191027	7.191027	43.825252	7.191027	7.191027	7.191027	7.191027	43.825252	
83000	1.137478	2	7.108614	7.108614	7.108614	44.146908	7.108614	7.108614	7.108614	7.108614	44.146908	
84000	1.137478	2	6.952035	6.952035	6.952035	44.912594	6.952035	6.952035	6.952035	6.952035	44.912594	
85000	1.137478	2	7.109201	7.109201	7.109201	42.876085	7.109201	7.109201	7.109201	7.109201	42.876085	
86000	1.137478	2	7.279205	7.279205	7.279205	44.023636	7.279205	7.279205	7.279205	7.279205	44.023636	
87000	1.137478	2	7.391727	7.391727	7.391727	44.754195	7.391727	7.391727	7.391727	7.391727	44.754195	
88000	1.137478	2	6.978153	6.978153	6.978153	46.185956	6.978153	6.978153	6.978153	6.978153	46.185956	
89000	1.137478	2	6.917903	6.917903	6.917903	45.171673	6.917903	6.917903	6.917903	6.917903	45.171673	
90000	1.137478	2	7.351191	7.351191	7.351191	43.871606	7.351191	7.351191	7.351191	7.351191	43.871606	
91000	1.137478	2	7.115957	7.115957	7.115957	45.843370	7.115957	7.115957	7.115957	7.115957	45.843370	
92000	1.137478	2	7.175996	7.175996	7.175996	44.609788	7.175996	7.175996	7.175996	7.175996	44.609788	
93000	1.137478	2	7.508880	7.508880	7.508880	44.265252	7.508880	7.508880	7.508880	7.508880	44.265252	
94000	1.137478	2	7.122996	7.122996	7.122996	44.626067	7.122996	7.122996	7.122996	7.122996	44.626067	
95000	1.137478	2	7.207438	7.207438	7.207438	44.728817	7.207438	7.207438	7.207438	7.207438	44.728817	
96000	1.137478	2	7.010495	7.010495	7.010495	45.873847	7.010495	7.010495	7.010495	7.010495	45.873847	
97000	1.137478	2	7.485204	7.485204	7.485204	43.842679	7.485204	7.485204	7.485204	7.485204	43.842679	
98000	1.137478	2	6.886641	6.886641	6.886641	43.548111	6.886641	6.886641	6.886641	6.886641	43.548111	
99000	1.137478	2	7.192853	7.192853	7.192853	44.352944	7.192853	7.192853	7.192853	7.192853	44.352944	
100000	1.137478	2	7.155998	7.155998	7.155998	45.680319	7.155998	7.155998	7.155998	7.155998	45.680319	
101000	1.137478	2	7.631884	7.631884	7.631884	45.713510	7.631884	7.631884	7.631884	7.631884	45.713510	
102000	1.137478	2	6.863130	6.863130	6.863130	44.406211	6.863130	6.863130	6.863130	6.863130	44.406211	
103000	1.137478	2	7.461647	7.461647	7.461647	46.250656	7.461647	7.461647	7.461647	7.461647	46.250656	
104000	1.137478	2	6.889324	6.889324	6.889324	42.776244	6.889324	6.889324	6.889324	6.889324	42.776244	
105000	1.137478	2	7.330561	7.330561	7.330561	45.290331	7.330561	7.330561	7.330561	7.330561	45.290331	
106000	1.137478	2	7.586974	7.586974	7.586974	45.336156	7.586974	7.586974	7.586974	7.586974	45.336156	
107000	1.137478	2	6.979390	6.979390	6.979390	46.206407	6.979390	6.979390	6.979390	6.979390	46.206407	
108000	1.137478	2	6.992990	6.992990	6.992990	45.505147	6.992990	6.992990	6.992990	6.992990	45.505147	
109000	1.137478	2	7.020824	7.020824	7.020824	45.792875	7.020824	7.020824	7.020824	7.020824	45.792875	
110000	1.137478	2	6.734220	6.734220	6.734220	43.560218	6.734220	6.734220	6.734220	6.734220	43.560218	
111000	1.137478	2	7.314763	7.314763	7.314763	45.898256	7.314763	7.314763	7.314763	7.314763	45.898256	
112000	1.137478	2	7.344312	7.344312	7.344312	47.074009	7.344312	7.344312	7.344312	7.344312	47.074009	
113000	1.137478	2	7.013655	7.013655	7.013655	44.134283	7.013655	7.013655	7.013655	7.013655	44.134283	
114000	1.137478	2	7.076833	7.076833	7.076833	47.659460	7.076833	7.076833	7.076833	7.076833	47.659460	
115000	1.137478	2	7.034899	7.034899	7.034899	47.171047	7.034899	7.034899	7.034899	7.034899	47.171047	
116000	1.137478	2	6.957294	6.957294	6.957294	47.073425	6.957294	6.957294	6.957294	6.957294	47.073425	
117000	1.137478	2	7.544944	7.544944	7.544944	44.944720	7.544944	7.544944	7.544944	7.544944	44.944720	
118000	1.137478	2	7.522060	7.522060	7.522060	44.816219	7.522060	7.522060	7.522060	7.522060	44.816219	
119000	1.137478	2	7.467596	7.467596	7.467596	44.864235	7.467596	7.467596	7.467596	7.467596	44.864235	
120000	1.137478	2	7.158904	7.158904	7.158904	46.442176	7.158904	7.158904	7.158904	7.158904	46.442176	
121000	1.137478	2	6.916296	6.916296	6.916296	46.560290	6.916296	6.916296	6.916296	6.916296	46.560290	
122000	1.137478	2	7.204109	7.204109	7.204109	46.459149	7.204109	7.204109	7.204109	7.204109	46.459149	
123000	1.137478	2	6.699215	6.699215	6.699215	45.927959	6.699215	6.699215	6.699215	6.699215	45.927959	
124000	1.137478	2	7.330126	7.330126	7.330126	46.705935	7.330126	7.330126	7.330126	7.330126	46.705935	
125000	1.137478	2	6.811619	6.811619	6.811619	47.656031	6.811619	6.811619	6.811619	6.811619	47.656031	
126000	1.137478	2	7.133935	7.133935	7.133935	46.771936	7.133935	7.133935	7.133935	7.133935	46.771936	
127000	1.137478	2	7.598886	7.598886	7.598886	46.699219	7.598886	7.598886	7.598886	7.598886	46.699219	
128000	1.137478	2	6.966180	6.966180	6.966180	44.866172	6.966180	6.966180	6.966180	6.966180	44.866172	
129000	1.137478	2	6.972738	6.972738	6.972738	46.715267	6.972738	6.972738	6.972738	6.972738	46.715267	
130000	1.137478	2	6.649418	6.649418	6.649418	46.347867	6.649418	6.649418	6.649418	6.649418	46.347867	
131000	1.137478	2	7.347687	7.347687	7.347687	47.898589	7.347687	7.347687	7.347687	7.347687	47.898589	
132000	1.137478	2	7.026771	7.026771	7.026771	48.072625	7.026771	7.026771	7.026771	7.026771	48.072625	
133000	1.137478	2	7.166572	7.166572	7.166572	46.546013	7.166572	7.166572	7.166572	7.166572	46.546013	
134000	1.137478	2	7.835828	7.835828	7.835828	45.990290	7.835828	7.835828	7.835828	7.835828	45.990290	
135000	1.137478	2	7.435613	7.435613	7.435613	48.274349	7.435613	7.435613	7.435613	7.435613	48.274349	
136000	1.137478	2	7.605847	7.605847	7.605847	47.914752	7.605847	7.605847	7.605847	7.605847	47.914752	
137000	1.137478	2	7.644898	7.644898	7.644898	47.946609	7.644898	7.644898	7.644898	7.644898	47.946609	
138000	1.137478	2	7.645098	7.645098	7.645098	47.054776	7.645098	7.645098	7.645098	7.645098	47.054776	
139000	1.137478	2	7.276878	7.276878	7.276878	48.689188	7.276878	7.276878	7.276878	7.276878	48.689188	
140000	1.137478	2	8.284412	8.284412	8.284412	47.059231	8.284412	8.284412	8.284412	8.284412	47.059231	
141000	1.137478	2	7.661701	7.661701	7.661701	48.743148	7.661701	7.661701	7.661701	7.661701	48.743148	
142000	1.137478	2	7.348539	7.348539	7.348539	49.119216	7.348539	7.348539	7.348539	7.348539	49.119216	
143000	1.137478	2	7.514185	7.514185	7.514185	49.430351	7.514185	7.514185	7.514185	7.514185	49.430351	
144000	1.137478	2	7.278008	7.278008	7.278008	46.799842	7.278008	7.278008	7.278008	7.278008	46.799842	
145000	1.137478	2	7.909420	7.909420	7.909420	47.554292	7.909420	7.909420	7.909420	7.909420	47.554292	
146000	1.137478	2	7.492895	7.492895	7.492895	47.671527	7.492895	7.492895	7.492895	7.492895	47.671527	
147000	1.137478	2	7.525584	7.525584	7.525584	46.744425	7.525584	7.525584	7.525584	7.525584	46.744425	
148000	1.137478	2	7.905315	7.905315	7.905315	47.535884	7.905315	7.905315	7.905315	7.905315	47.535884	
149000	1.137478	2	7.197771	7.197771	7.197771	48.453241	7.197771	7.197771	7.197771	7.197771	48.453241	
150000	1.137478	2	7.744623	7.744623	7.744623	47.112247	7.744623	7.744623	7.744623	7.744623	47.112247	
151000	1.137478	2	7.294782	7.294782	7.294782	48.085769	7.294782	7.294782	7.294782	7.294782	48.085769	
152000	1.137478	2	7.221927	7.221927	7.221927	46.366738	7.221927	7.221927	7.221927	7.221927	46.366738	
153000	1.137478	2	8.020048	8.020048	8.020048	48.453389	8.020048	8.020048	8.020048	8.020048	48.453389	
154000	1.137478	2	7.323418	7.323418	7.323418	47.301472	7.323418	7.323418	7.323418	7.323418	47.301472	
155000	1.137478	2	7.497527	7.497527	7.497527	48.665176	7.497527	7.497527	7.497527	7.497527	48.665176	
156000	1.137478	2	7.166539	7.166539	7.166539	45.680800	7.166539	7.166539	7.166539	7.166539	45.680800	
157000	1.137478	2	7.647921	7.647921	7.647921	45.195967	7.647921	7.647921	7.647921	7.647921	45.195967	
158000	1.137478	2	6.986283	6.986283	6.986283	48.631823	6.986283	6.986283	6.986283	6.986283	48.631823	
159000	1.137478	2	7.337990	7.337990	7.337990	47.973236	7.337990	7.337990	7.337990	7.337990	47.973236	
160000	1.137478	2	7.389360	7.389360	7.389360	48.846888	7.389360	7.389360	7.389360	7.389360	48.846888	
161000	1.137478	2	7.151391	7.151391	7.151391	48.770208	7.151391	7.151391	7.151391	7.151391	48.770208	
162000	1.137478	2	7.515967	7.515967	7.515967	47.013379	7.515967	7.515967	7.515967	7.515967	47.013379	
163000	1.137478	2	7.209369	7.209369	7.209369	47.043460	7.209369	7.209369	7.209369	7.209369	47.043460	
164000	1.137478	2	7.483203	7.483203	7.483203	48.159359	7.483203	7.483203	7.483203	7.483203	48.159359	
165000	1.137478	2	7.500154	7.500154	7.500154	47.054138	7.500154	7.500154	7.500154	7.500154	47.054138	
166000	1.137478	2	7.109446	7.109446	7.109446	45.154307	7.109446	7.109446	7.109446	7.109446	45.154307	
167000	1.137478	2	7.762417	7.762417	7.762417	49.442848	7.762417	7.762417	7.762417	7.762417	49.442848	
168000	1.137478	2	7.347691	7.347691	7.347691	46.071348	7.347691	7.347691	7.347691	7.347691	46.071348	
169000	1.137478	2	7.714685	7.714685	7.714685	45.967459	7.714685	7.714685	7.714685	7.714685	45.967459	
170000	1.137478	2	7.387567	7.387567	7.387567	47.315239	7.387567	7.387567	7.387567	7.387567	47.315239	
171000	1.137478	2	7.301080	7.301080	7.301080	48.200221	7.301080	7.301080	7.301080	7.301080	48.200221	
172000	1.137478	2	7.311829	7.311829	7.311829	46.999629	7.311829	7.311829	7.311829	7.311829	46.999629	
173000	1.137478	2	6.894622	6.894622	6.894622	48.790868	6.894622	6.894622	6.894622	6.894622	48.790868	
174000	1.137478	2	7.666857	7.666857	7.666857	46.863700	7.666857	7.666857	7.666857	7.666857	46.863700	
175000	1.137478	2	7.237106	7.237106	7.237106	46.279900	7.237106	7.237106	7.237106	7.237106	46.279900	
176000	1.137478	2	7.675392	7.675392	7.675392	48.435418	7.675392	7.675392	7.675392	7.675392	48.435418	
177000	1.137478	2	7.674336	7.674336	7.674336	45.275344	7.674336	7.674336	7.674336	7.674336	45.275344	
178000	1.137478	2	7.309058	7.309058	7.309058	46.657209	7.309058	7.309058	7.309058	7.309058	46.657209	
179000	1.137478	2	7.825813	7.825813	7.825813	47.513922	7.825813	7.825813	7.825813	7.825813	47.513922	
180000	1.137478	2	7.545753	7.545753	7.545753	45.417867	7.545753	7.545753	7.545753	7.545753	45.417867	
181000	1.137478	2	7.719662	7.719662	7.719662	45.850300	7.719662	7.719662	7.719662	7.719662	45.850300	
182000	1.137478	2	7.651748	7.651748	7.651748	46.459216	7.651748	7.651748	7.651748	7.651748	46.459216	
183000	1.137478	2	7.616493	7.616493	7.616493	47.973665	7.616493	7.616493	7.616493	7.616493	47.973665	
184000	1.137478	2	7.886723	7.886723	7.886723	47.668782	7.886723	7.886723	7.886723	7.886723	47.668782	
185000	1.137478	2	7.779821	7.779821	7.779821	47.252283	7.779821	7.779821	7.779821	7.779821	47.252283	
186000	1.137478	2	7.956447	7.956447	7.956447	48.031712	7.956447	7.956447	7.956447	7.956447	48.031712	
187000	1.137478	2	7.350070	7.350070	7.350070	48.283501	7.350070	7.350070	7.350070	7.350070	48.283501	
188000	1.137478	2	7.387846	7.387846	7.387846	47.135987	7.387846	7.387846	7.387846	7.387846	47.135987	
189000	1.137478	2	7.079483	7.079483	7.079483	47.609814	7.079483	7.079483	7.079483	7.079483	47.609814	
190000	1.137478	2	7.562270	7.562270	7.562270	47.836943	7.562270	7.562270	7.562270	7.562270	47.836943	
191000	1.137478	2	6.927983	6.927983	6.927983	47.510392	6.927983	6.927983	6.927983	6.927983	47.510392	
192000	1.137478	2	7.041398	7.041398	7.041398	48.645929	7.041398	7.041398	7.041398	7.041398	48.645929	
193000	1.137478	2	6.959315	6.959315	6.959315	45.865774	6.959315	6.959315	6.959315	6.959315	45.865774	
194000	1.137478	2	7.154026	7.154026	7.154026	47.942916	7.154026	7.154026	7.154026	7.154026	47.942916	
195000	1.137478	2	7.106232	7.106232	7.106232	49.071043	7.106232	7.106232	7.106232	7.106232	49.071043	
196000	1.137478	2	7.836930	7.836930	7.836930	48.016697	7.836930	7.836930	7.836930	7.836930	48.016697	
197000	1.137478	2	7.650043	7.650043	7.650043	47.183459	7.650043	7.650043	7.650043	7.650043	47.183459	
198000	1.137478	2	7.833291	7.833291	7.833291	48.192364	7.833291	7.833291	7.833291	7.833291	48.192364	
199000	1.137478	2	8.009337	8.009337	8.009337	47.724414	8.009337	8.009337	8.009337	8.009337	47.724414	
200000	1.137478	2	7.718205	7.718205	7.718205	47.381438	7.718205	7.718205	7.718205	7.718205	47.381438	
201000	1.137478	2	7.708360	7.708360	7.708360	46.361368	7.708360	7.708360	7.708360	7.708360	46.361368	
202000	1.137478	2	7.151027	7.151027	7.151027	50.045621	7.151027	7.151027	7.151027	7.151027	50.045621	
203000	1.137478	2	7.681508	7.681508	7.681508	48.025500	7.681508	7.681508	7.681508	7.681508	48.025500	
204000	1.137478	2	7.337916	7.337916	7.337916	48.695765	7.337916	7.337916	7.337916	7.337916	48.695765	
205000	1.137478	2	7.744452	7.744452	7.744452	48.195871	7.744452	7.744452	7.744452	7.744452	48.195871	
206000	1.137478	2	7.498793	7.498793	7.498793	47.282894	7.498793	7.498793	7.498793	7.498793	47.282894	
207000	1.137478	2	7.851780	7.851780	7.851780	48.890106	7.851780	7.851780	7.851780	7.851780	48.890106	
208000	1.137478	2	8.143123	8.143123	8.143123	45.449444	8.143123	8.143123	8.143123	8.143123	45.449444	
209000	1.137478	2	7.670281	7.670281	7.670281	45.172820	7.670281	7.670281	7.670281	7.670281	45.172820	
210000	1.137478	2	7.454935	7.454935	7.454935	46.815071	7.454935	7.454935	7.454935	7.454935	46.815071	
211000	1.137478	2	7.850223	7.850223	7.850223	47.587752	7.850223	7.850223	7.850223	7.850223	47.587752	
212000	1.137478	2	8.071031	8.071031	8.071031	47.222511	8.071031	8.071031	8.071031	8.071031	47.222511	
213000	1.137478	2	7.750367	7.750367	7.750367	47.788135	7.750367	7.750367	7.750367	7.750367	47.788135	
214000	1.137478	2	7.928990	7.928990	7.928990	46.448772	7.928990	7.928990	7.928990	7.928990	46.448772	
215000	1.137478	2	7.297941	7.297941	7.297941	45.802964	7.297941	7.297941	7.297941	7.297941	45.802964	
216000	1.137478	2	7.360834	7.360834	7.360834	46.064929	7.360834	7.360834	7.360834	7.360834	46.064929	
217000	1.137478	2	7.208296	7.208296	7.208296	47.273850	7.208296	7.208296	7.208296	7.208296	47.273850	
218000	1.137478	2	7.274158	7.274158	7.274158	48.302299	7.274158	7.274158	7.274158	7.274158	48.302299	
219000	1.137478	2	7.441558	7.441558	7.441558	48.416734	7.441558	7.441558	7.441558	7.441558	48.416734	
220000	1.137478	2	7.307361	7.307361	7.307361	47.515064	7.307361	7.307361	7.307361	7.307361	47.515064	
221000	1.137478	2	7.491131	7.491131	7.491131	50.403446	7.491131	7.491131	7.491131	7.491131	50.403446	
222000	1.137478	2	7.736404	7.736404	7.736404	46.140056	7.736404	7.736404	7.736404	7.736404	46.140056	
223000	1.137478	2	7.273916	7.273916	7.273916	47.293635	7.273916	7.273916	7.273916	7.273916	47.293635	
224000	1.137478	2	7.273775	7.273775	7.273775	47.403831	7.273775	7.273775	7.273775	7.273775	47.403831	
225000	1.137478	2	6.925419	6.925419	6.925419	48.875092	6.925419	6.925419	6.925419	6.925419	48.875092	
226000	1.137478	2	7.384864	7.384864	7.384864	45.860438	7.384864	7.384864	7.384864	7.384864	45.860438	
227000	1.137478	2	6.975431	6.975431	6.975431	46.277511	6.975431	6.975431	6.975431	6.975431	46.277511	
228000	1.137478	2	7.389056	7.389056	7.389056	47.693773	7.389056	7.389056	7.389056	7.389056	47.693773	
229000	1.137478	2	7.887345	7.887345	7.887345	47.456029	7.887345	7.887345	7.887345	7.887345	47.456029	
230000	1.137478	2	7.844829	7.844829	7.844829	47.721094	7.844829	7.844829	7.844829	7.844829	47.721094	
231000	1.137478	2	7.403568	7.403568	7.403568	46.889353	7.403568	7.403568	7.403568	7.403568	46.889353	
232000	1.137478	2	7.719806	7.719806	7.719806	46.518130	7.719806	7.719806	7.719806	7.719806	46.518130	
233000	1.137478	2	7.579153	7.579153	7.579153	48.399858	7.579153	7.579153	7.579153	7.579153	48.399858	
234000	1.137478	2	7.493442	7.493442	7.493442	48.206963	7.493442	7.493442	7.493442	7.493442	48.206963	
235000	1.137478	2	8.020422	8.020422	8.020422	46.477714	8.020422	8.020422	8.020422	8.020422	46.477714	
236000	1.137478	2	7.876639	7.876639	7.876639	46.322027	7.876639	7.876639	7.876639	7.876639	46.322027	
237000	1.137478	2	7.429435	7.429435	7.429435	47.862193	7.429435	7.429435	7.429435	7.429435	47.862193	
238000	1.137478	2	7.486538	7.486538	7.486538	48.204593	7.486538	7.486538	7.486538	7.486538	48.204593	
239000	1.137478	2	7.653677	7.653677	7.653677	46.304127	7.653677	7.653677	7.653677	7.653677	46.304127	
240000	1.137478	2	7.600964	7.600964	7.600964	48.705168	7.600964	7.600964	7.600964	7.600964	48.705168	
241000	1.137478	2	7.635353	7.635353	7.635353	48.326311	7.635353	7.635353	7.635353	7.635353	48.326311	
242000	1.137478	2	7.793692	7.793692	7.793692	47.383227	7.793692	7.793692	7.793692	7.793692	47.383227	
243000	1.137478	2	7.672573	7.672573	7.672573	47.697640	7.672573	7.672573	7.672573	7.672573	47.697640	
244000	1.137478	2	8.106025	8.106025	8.106025	47.521657	8.106025	8.106025	8.106025	8.106025	47.521657	
245000	1.137478	2	7.542414	7.542414	7.542414	48.542154	7.542414	7.542414	7.542414	7.542414	48.542154	
246000	1.137478	2	7.300112	7.300112	7.300112	50.011051	7.300112	7.300112	7.300112	7.300112	50.011051	
247000	1.137478	2	7.638395	7.638395	7.638395	48.698743	7.638395	7.638395	7.638395	7.638395	48.698743	
