Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
36000	1.137478	4	0.336641	0.406357	0.068518	0.188484	0.336641	0.406357	0.068518	0.188484	0.204200	0.355027	0.093090	0.347683	0.366856	0.436501	0.050584	0.146060	0.227456	0.277087	0.186954	0.308503	0.227456	0.277087	0.186954	0.308503	0.366856	0.436501	0.050584	0.146060	0.227456	0.277087	0.186954	0.308503	0.366856	0.436501	0.050584	0.146060	
37000	1.137478	4	0.366856	0.436501	0.050584	0.146060	0.366856	0.436501	0.050584	0.146060	0.143357	0.398611	0.145261	0.312770	0.366856	0.436501	0.050584	0.146060	0.268479	0.253794	0.200139	0.277589	0.302319	0.236737	0.194288	0.266656	0.366856	0.436501	0.050584	0.146060	0.143357	0.398611	0.145261	0.312770	0.366856	0.436501	0.050584	0.146060	
38000	1.137478	2	0.357816	0.434537	0.048706	0.158941	0.357816	0.434537	0.048706	0.158941	0.284483	0.224207	0.183049	0.308261	0.357816	0.434537	0.048706	0.158941	0.284483	0.224207	0.183049	0.308261	0.284483	0.224207	0.183049	0.308261	0.357816	0.434537	0.048706	0.158941	0.284483	0.224207	0.183049	0.308261	0.357816	0.434537	0.048706	0.158941	
39000	1.137478	4	0.503338	0.270928	0.059403	0.166331	0.357816	0.434537	0.048706	0.158941	0.156575	0.297005	0.149169	0.397251	0.357816	0.434537	0.048706	0.158941	0.290318	0.245121	0.210783	0.253778	0.290318	0.245121	0.210783	0.253778	0.357816	0.434537	0.048706	0.158941	0.156575	0.297005	0.149169	0.397251	0.357816	0.434537	0.048706	0.158941	
40000	1.137478	3	0.357816	0.434537	0.048706	0.158941	0.357816	0.434537	0.048706	0.158941	0.223448	0.307511	0.157777	0.311263	0.357816	0.434537	0.048706	0.158941	0.275485	0.244172	0.196135	0.284208	0.275485	0.244172	0.196135	0.284208	0.357816	0.434537	0.048706	0.158941	0.223448	0.307511	0.157777	0.311263	0.357816	0.434537	0.048706	0.158941	
41000	1.137478	3	0.357816	0.434537	0.048706	0.158941	0.357816	0.434537	0.048706	0.158941	0.166224	0.331142	0.115980	0.386654	0.357816	0.434537	0.048706	0.158941	0.243469	0.252200	0.217928	0.286403	0.243469	0.252200	0.217928	0.286403	0.357816	0.434537	0.048706	0.158941	0.166224	0.331142	0.115980	0.386654	0.357816	0.434537	0.048706	0.158941	
42000	1.137478	3	0.357816	0.434537	0.048706	0.158941	0.357816	0.434537	0.048706	0.158941	0.231641	0.328785	0.133049	0.306525	0.357816	0.434537	0.048706	0.158941	0.267169	0.265028	0.199297	0.268506	0.267169	0.265028	0.199297	0.268506	0.357816	0.434537	0.048706	0.158941	0.231641	0.328785	0.133049	0.306525	0.357816	0.434537	0.048706	0.158941	
43000	1.137478	3	0.353839	0.394234	0.072394	0.179533	0.353839	0.394234	0.072394	0.179533	0.251591	0.311336	0.165845	0.271228	0.357816	0.434537	0.048706	0.158941	0.251591	0.311336	0.165845	0.271228	0.251591	0.311336	0.165845	0.271228	0.357816	0.434537	0.048706	0.158941	0.251591	0.311336	0.165845	0.271228	0.357816	0.434537	0.048706	0.158941	
44000	1.137478	4	0.387401	0.346170	0.071270	0.195160	0.387401	0.346170	0.071270	0.195160	0.159123	0.421095	0.145309	0.274473	0.357816	0.434537	0.048706	0.158941	0.245660	0.278352	0.175078	0.300910	0.245660	0.278352	0.175078	0.300910	0.357816	0.434537	0.048706	0.158941	0.245660	0.278352	0.175078	0.300910	0.357816	0.434537	0.048706	0.158941	
45000	1.137478	4	0.387400	0.353441	0.071192	0.187967	0.387400	0.353441	0.071192	0.187967	0.183994	0.290706	0.163372	0.361928	0.378002	0.422893	0.049196	0.149909	0.247502	0.274797	0.179875	0.297825	0.247502	0.274797	0.179875	0.297825	0.378002	0.422893	0.049196	0.149909	0.247502	0.274797	0.179875	0.297825	0.378002	0.422893	0.049196	0.149909	
46000	1.137478	3	0.378002	0.422893	0.049196	0.149909	0.378002	0.422893	0.049196	0.149909	0.260736	0.283993	0.148793	0.306478	0.378002	0.422893	0.049196	0.149909	0.186160	0.313951	0.300352	0.199538	0.260736	0.283993	0.148793	0.306478	0.378002	0.422893	0.049196	0.149909	0.260736	0.283993	0.148793	0.306478	0.378002	0.422893	0.049196	0.149909	
47000	1.137478	2	0.390902	0.407330	0.051515	0.150253	0.390902	0.407330	0.051515	0.150253	0.271863	0.252726	0.201814	0.273598	0.390902	0.407330	0.051515	0.150253	0.271863	0.252726	0.201814	0.273598	0.271863	0.252726	0.201814	0.273598	0.390902	0.407330	0.051515	0.150253	0.271863	0.252726	0.201814	0.273598	0.390902	0.407330	0.051515	0.150253	
48000	1.137478	4	0.370289	0.367673	0.062369	0.199669	0.370289	0.367673	0.062369	0.199669	0.155589	0.419392	0.122646	0.302372	0.390902	0.407330	0.051515	0.150253	0.269001	0.280307	0.238382	0.212310	0.269001	0.280307	0.238382	0.212310	0.390902	0.407330	0.051515	0.150253	0.155589	0.419392	0.122646	0.302372	0.390902	0.407330	0.051515	0.150253	
49000	1.137478	3	0.341464	0.404391	0.068059	0.186086	0.341464	0.404391	0.068059	0.186086	0.249035	0.321917	0.166146	0.262902	0.390902	0.407330	0.051515	0.150253	0.249035	0.321917	0.166146	0.262902	0.249035	0.321917	0.166146	0.262902	0.390902	0.407330	0.051515	0.150253	0.249035	0.321917	0.166146	0.262902	0.390902	0.407330	0.051515	0.150253	
50000	1.137478	4	0.367663	0.373509	0.070831	0.187997	0.367663	0.373509	0.070831	0.187997	0.367663	0.373509	0.070831	0.187997	0.385251	0.423392	0.049579	0.141779	0.241952	0.293773	0.206921	0.257354	0.276696	0.237651	0.204904	0.280749	0.385251	0.423392	0.049579	0.141779	0.241952	0.293773	0.206921	0.257354	0.385251	0.423392	0.049579	0.141779	
51000	1.137478	3	0.366223	0.370119	0.067465	0.196192	0.366223	0.370119	0.067465	0.196192	0.258033	0.288854	0.176780	0.276334	0.385251	0.423392	0.049579	0.141779	0.258033	0.288854	0.176780	0.276334	0.258033	0.288854	0.176780	0.276334	0.385251	0.423392	0.049579	0.141779	0.258033	0.288854	0.176780	0.276334	0.385251	0.423392	0.049579	0.141779	
52000	1.137478	4	0.424045	0.336858	0.070819	0.168278	0.424045	0.336858	0.070819	0.168278	0.209340	0.327995	0.120820	0.341845	0.385251	0.423392	0.049579	0.141779	0.257629	0.282067	0.184842	0.275462	0.257629	0.282067	0.184842	0.275462	0.385251	0.423392	0.049579	0.141779	0.209340	0.327995	0.120820	0.341845	0.385251	0.423392	0.049579	0.141779	
53000	1.137478	4	0.399441	0.335049	0.066945	0.198566	0.399441	0.335049	0.066945	0.198566	0.160380	0.384743	0.132834	0.322042	0.385251	0.423392	0.049579	0.141779	0.277238	0.269976	0.282822	0.169964	0.277238	0.269976	0.282822	0.169964	0.385251	0.423392	0.049579	0.141779	0.160380	0.384743	0.132834	0.322042	0.385251	0.423392	0.049579	0.141779	
54000	1.137478	4	0.414132	0.340079	0.068693	0.177096	0.414132	0.340079	0.068693	0.177096	0.162764	0.373147	0.158604	0.305485	0.373982	0.428097	0.054099	0.143822	0.247590	0.348846	0.218502	0.185063	0.247590	0.348846	0.218502	0.185063	0.373982	0.428097	0.054099	0.143822	0.162764	0.373147	0.158604	0.305485	0.373982	0.428097	0.054099	0.143822	
55000	1.137478	3	0.400869	0.358682	0.070109	0.170340	0.400869	0.358682	0.070109	0.170340	0.211081	0.260569	0.240729	0.287621	0.373982	0.428097	0.054099	0.143822	0.211081	0.260569	0.240729	0.287621	0.211081	0.260569	0.240729	0.287621	0.373982	0.428097	0.054099	0.143822	0.211081	0.260569	0.240729	0.287621	0.373982	0.428097	0.054099	0.143822	
56000	1.137478	3	0.401133	0.356562	0.076273	0.166032	0.401133	0.356562	0.076273	0.166032	0.231453	0.271108	0.197123	0.300316	0.387598	0.412731	0.056546	0.143125	0.231453	0.271108	0.197123	0.300316	0.231453	0.271108	0.197123	0.300316	0.387598	0.412731	0.056546	0.143125	0.231453	0.271108	0.197123	0.300316	0.387598	0.412731	0.056546	0.143125	
57000	1.137478	3	0.387598	0.412731	0.056546	0.143125	0.387598	0.412731	0.056546	0.143125	0.144929	0.372130	0.133957	0.348984	0.387598	0.412731	0.056546	0.143125	0.237643	0.266463	0.201606	0.294288	0.237643	0.266463	0.201606	0.294288	0.387598	0.412731	0.056546	0.143125	0.144929	0.372130	0.133957	0.348984	0.387598	0.412731	0.056546	0.143125	
58000	1.137478	3	0.390459	0.397780	0.058035	0.153726	0.390459	0.397780	0.058035	0.153726	0.138577	0.322579	0.185426	0.353417	0.390459	0.397780	0.058035	0.153726	0.227132	0.260037	0.246695	0.266136	0.227132	0.260037	0.246695	0.266136	0.390459	0.397780	0.058035	0.153726	0.138577	0.322579	0.185426	0.353417	0.390459	0.397780	0.058035	0.153726	
59000	1.137478	4	0.395471	0.342287	0.068889	0.193352	0.395471	0.342287	0.068889	0.193352	0.237456	0.269677	0.160534	0.332332	0.399267	0.403628	0.054376	0.142729	0.275105	0.248087	0.184609	0.292199	0.275105	0.248087	0.184609	0.292199	0.399267	0.403628	0.054376	0.142729	0.237456	0.269677	0.160534	0.332332	0.399267	0.403628	0.054376	0.142729	
60000	1.137478	4	0.395471	0.342287	0.068889	0.193352	0.395471	0.342287	0.068889	0.193352	0.174423	0.357352	0.148585	0.319640	0.399267	0.403628	0.054376	0.142729	0.276089	0.236785	0.232020	0.255107	0.276089	0.236785	0.232020	0.255107	0.399267	0.403628	0.054376	0.142729	0.174423	0.357352	0.148585	0.319640	0.399267	0.403628	0.054376	0.142729	
61000	1.137478	4	0.395471	0.342287	0.068889	0.193352	0.395471	0.342287	0.068889	0.193352	0.174844	0.330603	0.202756	0.291797	0.399267	0.403628	0.054376	0.142729	0.267604	0.243800	0.216588	0.272009	0.267604	0.243800	0.216588	0.272009	0.399267	0.403628	0.054376	0.142729	0.174844	0.330603	0.202756	0.291797	0.399267	0.403628	0.054376	0.142729	
62000	1.137478	4	0.409668	0.331531	0.076297	0.182505	0.409668	0.331531	0.076297	0.182505	0.203793	0.323287	0.156142	0.316778	0.390822	0.400863	0.054083	0.154232	0.278114	0.292770	0.185955	0.243162	0.278114	0.292770	0.185955	0.243162	0.390822	0.400863	0.054083	0.154232	0.203793	0.323287	0.156142	0.316778	0.390822	0.400863	0.054083	0.154232	
63000	1.137478	3	0.409668	0.331531	0.076297	0.182505	0.409668	0.331531	0.076297	0.182505	0.219051	0.269006	0.216275	0.295668	0.390822	0.400863	0.054083	0.154232	0.219051	0.269006	0.216275	0.295668	0.219051	0.269006	0.216275	0.295668	0.390822	0.400863	0.054083	0.154232	0.219051	0.269006	0.216275	0.295668	0.390822	0.400863	0.054083	0.154232	
64000	1.137478	3	0.400063	0.394135	0.057909	0.147893	0.400063	0.394135	0.057909	0.147893	0.160874	0.365417	0.180012	0.293698	0.400063	0.394135	0.057909	0.147893	0.241201	0.285093	0.190853	0.282853	0.241201	0.285093	0.190853	0.282853	0.400063	0.394135	0.057909	0.147893	0.160874	0.365417	0.180012	0.293698	0.400063	0.394135	0.057909	0.147893	
65000	1.137478	3	0.400063	0.394135	0.057909	0.147893	0.400063	0.394135	0.057909	0.147893	0.171767	0.334454	0.164306	0.329473	0.400063	0.394135	0.057909	0.147893	0.264812	0.261483	0.181145	0.292561	0.264812	0.261483	0.181145	0.292561	0.400063	0.394135	0.057909	0.147893	0.171767	0.334454	0.164306	0.329473	0.400063	0.394135	0.057909	0.147893	
66000	1.137478	3	0.400063	0.394135	0.057909	0.147893	0.400063	0.394135	0.057909	0.147893	0.174528	0.389011	0.127542	0.308919	0.400063	0.394135	0.057909	0.147893	0.310768	0.203788	0.238654	0.246790	0.310768	0.203788	0.238654	0.246790	0.400063	0.394135	0.057909	0.147893	0.174528	0.389011	0.127542	0.308919	0.400063	0.394135	0.057909	0.147893	
67000	1.137478	2	0.400063	0.394135	0.057909	0.147893	0.400063	0.394135	0.057909	0.147893	0.258381	0.273476	0.187931	0.280212	0.400063	0.394135	0.057909	0.147893	0.258381	0.273476	0.187931	0.280212	0.258381	0.273476	0.187931	0.280212	0.400063	0.394135	0.057909	0.147893	0.258381	0.273476	0.187931	0.280212	0.400063	0.394135	0.057909	0.147893	
68000	1.137478	3	0.420450	0.336608	0.068703	0.174240	0.420450	0.336608	0.068703	0.174240	0.255903	0.269627	0.195339	0.279132	0.400063	0.394135	0.057909	0.147893	0.255903	0.269627	0.195339	0.279132	0.255903	0.269627	0.195339	0.279132	0.400063	0.394135	0.057909	0.147893	0.255903	0.269627	0.195339	0.279132	0.400063	0.394135	0.057909	0.147893	
69000	1.137478	4	0.416862	0.329572	0.073160	0.180407	0.416862	0.329572	0.073160	0.180407	0.257275	0.275326	0.111787	0.355611	0.407370	0.394590	0.055227	0.142813	0.240179	0.268431	0.194309	0.297080	0.240179	0.268431	0.194309	0.297080	0.407370	0.394590	0.055227	0.142813	0.240179	0.268431	0.194309	0.297080	0.407370	0.394590	0.055227	0.142813	
