Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
11000	1.137478	3	0.321321	0.327234	0.089149	0.262297	0.387095	0.398379	0.059883	0.154643	0.321321	0.327234	0.089149	0.262297	0.387095	0.398379	0.059883	0.154643	0.273524	0.271938	0.176036	0.278501	0.273524	0.271938	0.176036	0.278501	0.387095	0.398379	0.059883	0.154643	0.273524	0.271938	0.176036	0.278501	0.387095	0.398379	0.059883	0.154643	
12000	1.137478	4	0.392391	0.312811	0.079972	0.214826	0.387095	0.398379	0.059883	0.154643	0.170283	0.346627	0.155132	0.327958	0.387095	0.398379	0.059883	0.154643	0.170283	0.346627	0.155132	0.327958	0.423469	0.164257	0.190566	0.221707	0.387095	0.398379	0.059883	0.154643	0.170283	0.346627	0.155132	0.327958	0.387095	0.398379	0.059883	0.154643	
13000	1.137478	4	0.441624	0.326323	0.073690	0.158363	0.441624	0.326323	0.073690	0.158363	0.248341	0.310001	0.123509	0.318149	0.390487	0.396412	0.059765	0.153335	0.260870	0.265168	0.171438	0.302524	0.260870	0.265168	0.171438	0.302524	0.390487	0.396412	0.059765	0.153335	0.260870	0.265168	0.171438	0.302524	0.390487	0.396412	0.059765	0.153335	
14000	1.137478	3	0.390487	0.396412	0.059765	0.153335	0.390487	0.396412	0.059765	0.153335	0.154106	0.391939	0.135818	0.318137	0.390487	0.396412	0.059765	0.153335	0.304093	0.231368	0.194641	0.269898	0.304093	0.231368	0.194641	0.269898	0.390487	0.396412	0.059765	0.153335	0.154106	0.391939	0.135818	0.318137	0.390487	0.396412	0.059765	0.153335	
15000	1.137478	2	0.390487	0.396412	0.059765	0.153335	0.390487	0.396412	0.059765	0.153335	0.284960	0.238252	0.178508	0.298280	0.390487	0.396412	0.059765	0.153335	0.284960	0.238252	0.178508	0.298280	0.284960	0.238252	0.178508	0.298280	0.390487	0.396412	0.059765	0.153335	0.284960	0.238252	0.178508	0.298280	0.390487	0.396412	0.059765	0.153335	
16000	1.137478	2	0.390487	0.396412	0.059765	0.153335	0.390487	0.396412	0.059765	0.153335	0.252941	0.287946	0.176590	0.282524	0.390487	0.396412	0.059765	0.153335	0.252941	0.287946	0.176590	0.282524	0.252941	0.287946	0.176590	0.282524	0.390487	0.396412	0.059765	0.153335	0.252941	0.287946	0.176590	0.282524	0.390487	0.396412	0.059765	0.153335	
17000	1.137478	2	0.390487	0.396412	0.059765	0.153335	0.390487	0.396412	0.059765	0.153335	0.265343	0.259171	0.192079	0.283407	0.390487	0.396412	0.059765	0.153335	0.265343	0.259171	0.192079	0.283407	0.265343	0.259171	0.192079	0.283407	0.390487	0.396412	0.059765	0.153335	0.265343	0.259171	0.192079	0.283407	0.390487	0.396412	0.059765	0.153335	
18000	1.137478	2	0.389844	0.398650	0.059970	0.151536	0.389844	0.398650	0.059970	0.151536	0.251737	0.273649	0.191090	0.283525	0.389844	0.398650	0.059970	0.151536	0.251737	0.273649	0.191090	0.283525	0.251737	0.273649	0.191090	0.283525	0.389844	0.398650	0.059970	0.151536	0.251737	0.273649	0.191090	0.283525	0.389844	0.398650	0.059970	0.151536	
19000	1.137478	2	0.389844	0.398650	0.059970	0.151536	0.389844	0.398650	0.059970	0.151536	0.251202	0.263507	0.194175	0.291117	0.389844	0.398650	0.059970	0.151536	0.251202	0.263507	0.194175	0.291117	0.251202	0.263507	0.194175	0.291117	0.389844	0.398650	0.059970	0.151536	0.251202	0.263507	0.194175	0.291117	0.389844	0.398650	0.059970	0.151536	
20000	1.137478	2	0.389844	0.398650	0.059970	0.151536	0.389844	0.398650	0.059970	0.151536	0.265859	0.263048	0.179835	0.291259	0.389844	0.398650	0.059970	0.151536	0.265859	0.263048	0.179835	0.291259	0.265859	0.263048	0.179835	0.291259	0.389844	0.398650	0.059970	0.151536	0.265859	0.263048	0.179835	0.291259	0.389844	0.398650	0.059970	0.151536	
21000	1.137478	2	0.389844	0.398650	0.059970	0.151536	0.389844	0.398650	0.059970	0.151536	0.258000	0.285369	0.161399	0.295232	0.389844	0.398650	0.059970	0.151536	0.258000	0.285369	0.161399	0.295232	0.258000	0.285369	0.161399	0.295232	0.389844	0.398650	0.059970	0.151536	0.258000	0.285369	0.161399	0.295232	0.389844	0.398650	0.059970	0.151536	
22000	1.137478	2	0.389844	0.398650	0.059970	0.151536	0.389844	0.398650	0.059970	0.151536	0.213065	0.284489	0.198846	0.303600	0.389844	0.398650	0.059970	0.151536	0.213065	0.284489	0.198846	0.303600	0.213065	0.284489	0.198846	0.303600	0.389844	0.398650	0.059970	0.151536	0.213065	0.284489	0.198846	0.303600	0.389844	0.398650	0.059970	0.151536	
23000	1.137478	2	0.389844	0.398650	0.059970	0.151536	0.389844	0.398650	0.059970	0.151536	0.267453	0.244935	0.180640	0.306972	0.389844	0.398650	0.059970	0.151536	0.267453	0.244935	0.180640	0.306972	0.267453	0.244935	0.180640	0.306972	0.389844	0.398650	0.059970	0.151536	0.267453	0.244935	0.180640	0.306972	0.389844	0.398650	0.059970	0.151536	
24000	1.137478	2	0.389844	0.398650	0.059970	0.151536	0.389844	0.398650	0.059970	0.151536	0.274339	0.244766	0.189694	0.291201	0.389844	0.398650	0.059970	0.151536	0.274339	0.244766	0.189694	0.291201	0.274339	0.244766	0.189694	0.291201	0.389844	0.398650	0.059970	0.151536	0.274339	0.244766	0.189694	0.291201	0.389844	0.398650	0.059970	0.151536	
25000	1.137478	2	0.389844	0.398650	0.059970	0.151536	0.389844	0.398650	0.059970	0.151536	0.274339	0.244766	0.189694	0.291201	0.389844	0.398650	0.059970	0.151536	0.274339	0.244766	0.189694	0.291201	0.274339	0.244766	0.189694	0.291201	0.389844	0.398650	0.059970	0.151536	0.274339	0.244766	0.189694	0.291201	0.389844	0.398650	0.059970	0.151536	
26000	1.137478	2	0.380079	0.409678	0.056321	0.153921	0.380079	0.409678	0.056321	0.153921	0.258648	0.233998	0.180776	0.326578	0.380079	0.409678	0.056321	0.153921	0.258648	0.233998	0.180776	0.326578	0.258648	0.233998	0.180776	0.326578	0.380079	0.409678	0.056321	0.153921	0.258648	0.233998	0.180776	0.326578	0.380079	0.409678	0.056321	0.153921	
27000	1.137478	2	0.380079	0.409678	0.056321	0.153921	0.380079	0.409678	0.056321	0.153921	0.272667	0.237822	0.202923	0.286588	0.380079	0.409678	0.056321	0.153921	0.272667	0.237822	0.202923	0.286588	0.272667	0.237822	0.202923	0.286588	0.380079	0.409678	0.056321	0.153921	0.272667	0.237822	0.202923	0.286588	0.380079	0.409678	0.056321	0.153921	
28000	1.137478	2	0.380079	0.409678	0.056321	0.153921	0.380079	0.409678	0.056321	0.153921	0.259166	0.246214	0.191623	0.302997	0.380079	0.409678	0.056321	0.153921	0.259166	0.246214	0.191623	0.302997	0.259166	0.246214	0.191623	0.302997	0.380079	0.409678	0.056321	0.153921	0.259166	0.246214	0.191623	0.302997	0.380079	0.409678	0.056321	0.153921	
29000	1.137478	3	0.387825	0.344147	0.067134	0.200893	0.387825	0.344147	0.067134	0.200893	0.259166	0.246214	0.191623	0.302997	0.380079	0.409678	0.056321	0.153921	0.259166	0.246214	0.191623	0.302997	0.259166	0.246214	0.191623	0.302997	0.380079	0.409678	0.056321	0.153921	0.259166	0.246214	0.191623	0.302997	0.380079	0.409678	0.056321	0.153921	
30000	1.137478	3	0.404115	0.329957	0.070198	0.195730	0.404115	0.329957	0.070198	0.195730	0.258286	0.237872	0.195712	0.308130	0.380079	0.409678	0.056321	0.153921	0.258286	0.237872	0.195712	0.308130	0.258286	0.237872	0.195712	0.308130	0.380079	0.409678	0.056321	0.153921	0.258286	0.237872	0.195712	0.308130	0.380079	0.409678	0.056321	0.153921	
31000	1.137478	4	0.404115	0.329957	0.070198	0.195730	0.404115	0.329957	0.070198	0.195730	0.160101	0.395005	0.124646	0.320248	0.382203	0.408714	0.058108	0.150975	0.257045	0.259256	0.197927	0.285773	0.257045	0.259256	0.197927	0.285773	0.382203	0.408714	0.058108	0.150975	0.257045	0.259256	0.197927	0.285773	0.382203	0.408714	0.058108	0.150975	
32000	1.137478	3	0.415659	0.324571	0.065032	0.194738	0.415659	0.324571	0.065032	0.194738	0.255001	0.257292	0.184207	0.303500	0.382203	0.408714	0.058108	0.150975	0.255001	0.257292	0.184207	0.303500	0.255001	0.257292	0.184207	0.303500	0.382203	0.408714	0.058108	0.150975	0.255001	0.257292	0.184207	0.303500	0.382203	0.408714	0.058108	0.150975	
33000	1.137478	3	0.438076	0.318810	0.064746	0.178368	0.438076	0.318810	0.064746	0.178368	0.263709	0.272381	0.165167	0.298743	0.379371	0.416001	0.056703	0.147926	0.263709	0.272381	0.165167	0.298743	0.263709	0.272381	0.165167	0.298743	0.379371	0.416001	0.056703	0.147926	0.263709	0.272381	0.165167	0.298743	0.379371	0.416001	0.056703	0.147926	
34000	1.137478	3	0.409038	0.342858	0.072344	0.175760	0.409038	0.342858	0.072344	0.175760	0.261447	0.261234	0.180077	0.297242	0.379371	0.416001	0.056703	0.147926	0.261447	0.261234	0.180077	0.297242	0.261447	0.261234	0.180077	0.297242	0.379371	0.416001	0.056703	0.147926	0.261447	0.261234	0.180077	0.297242	0.379371	0.416001	0.056703	0.147926	
35000	1.137478	3	0.393334	0.349693	0.070775	0.186198	0.393334	0.349693	0.070775	0.186198	0.258940	0.262245	0.189374	0.289442	0.371321	0.423751	0.054431	0.150498	0.258940	0.262245	0.189374	0.289442	0.258940	0.262245	0.189374	0.289442	0.371321	0.423751	0.054431	0.150498	0.258940	0.262245	0.189374	0.289442	0.371321	0.423751	0.054431	0.150498	
36000	1.137478	3	0.393334	0.349693	0.070775	0.186198	0.393334	0.349693	0.070775	0.186198	0.259032	0.274619	0.184027	0.282321	0.371321	0.423751	0.054431	0.150498	0.259032	0.274619	0.184027	0.282321	0.259032	0.274619	0.184027	0.282321	0.371321	0.423751	0.054431	0.150498	0.259032	0.274619	0.184027	0.282321	0.371321	0.423751	0.054431	0.150498	
37000	1.137478	3	0.393334	0.349693	0.070775	0.186198	0.393334	0.349693	0.070775	0.186198	0.271093	0.242886	0.192788	0.293233	0.371321	0.423751	0.054431	0.150498	0.271093	0.242886	0.192788	0.293233	0.271093	0.242886	0.192788	0.293233	0.371321	0.423751	0.054431	0.150498	0.271093	0.242886	0.192788	0.293233	0.371321	0.423751	0.054431	0.150498	
38000	1.137478	3	0.343505	0.377560	0.078695	0.200241	0.343505	0.377560	0.078695	0.200241	0.254867	0.273294	0.187982	0.283857	0.371321	0.423751	0.054431	0.150498	0.254867	0.273294	0.187982	0.283857	0.254867	0.273294	0.187982	0.283857	0.371321	0.423751	0.054431	0.150498	0.254867	0.273294	0.187982	0.283857	0.371321	0.423751	0.054431	0.150498	
39000	1.137478	3	0.372040	0.362955	0.077681	0.187324	0.372040	0.362955	0.077681	0.187324	0.273848	0.271894	0.199329	0.254930	0.371321	0.423751	0.054431	0.150498	0.273848	0.271894	0.199329	0.254930	0.273848	0.271894	0.199329	0.254930	0.371321	0.423751	0.054431	0.150498	0.273848	0.271894	0.199329	0.254930	0.371321	0.423751	0.054431	0.150498	
40000	1.137478	3	0.372040	0.362955	0.077681	0.187324	0.372040	0.362955	0.077681	0.187324	0.269436	0.276112	0.171300	0.283152	0.371321	0.423751	0.054431	0.150498	0.269436	0.276112	0.171300	0.283152	0.269436	0.276112	0.171300	0.283152	0.371321	0.423751	0.054431	0.150498	0.269436	0.276112	0.171300	0.283152	0.371321	0.423751	0.054431	0.150498	
41000	1.137478	2	0.371321	0.423751	0.054431	0.150498	0.371321	0.423751	0.054431	0.150498	0.240137	0.287595	0.152777	0.319490	0.371321	0.423751	0.054431	0.150498	0.240137	0.287595	0.152777	0.319490	0.240137	0.287595	0.152777	0.319490	0.371321	0.423751	0.054431	0.150498	0.240137	0.287595	0.152777	0.319490	0.371321	0.423751	0.054431	0.150498	
42000	1.137478	2	0.371613	0.415001	0.057727	0.155659	0.371613	0.415001	0.057727	0.155659	0.254325	0.270702	0.176099	0.298873	0.371613	0.415001	0.057727	0.155659	0.254325	0.270702	0.176099	0.298873	0.254325	0.270702	0.176099	0.298873	0.371613	0.415001	0.057727	0.155659	0.254325	0.270702	0.176099	0.298873	0.371613	0.415001	0.057727	0.155659	
43000	1.137478	2	0.371613	0.415001	0.057727	0.155659	0.371613	0.415001	0.057727	0.155659	0.220101	0.360422	0.178085	0.241392	0.371613	0.415001	0.057727	0.155659	0.220101	0.360422	0.178085	0.241392	0.220101	0.360422	0.178085	0.241392	0.371613	0.415001	0.057727	0.155659	0.220101	0.360422	0.178085	0.241392	0.371613	0.415001	0.057727	0.155659	
44000	1.137478	2	0.381593	0.408151	0.057957	0.152299	0.381593	0.408151	0.057957	0.152299	0.144066	0.300251	0.185324	0.370359	0.381593	0.408151	0.057957	0.152299	0.144066	0.300251	0.185324	0.370359	0.144066	0.300251	0.185324	0.370359	0.381593	0.408151	0.057957	0.152299	0.144066	0.300251	0.185324	0.370359	0.381593	0.408151	0.057957	0.152299	
45000	1.137478	3	0.381893	0.335276	0.082060	0.200771	0.381893	0.335276	0.082060	0.200771	0.221112	0.290150	0.165166	0.323573	0.381593	0.408151	0.057957	0.152299	0.221112	0.290150	0.165166	0.323573	0.221112	0.290150	0.165166	0.323573	0.381593	0.408151	0.057957	0.152299	0.221112	0.290150	0.165166	0.323573	0.381593	0.408151	0.057957	0.152299	
46000	1.137478	4	0.408498	0.314230	0.075111	0.202160	0.408498	0.314230	0.075111	0.202160	0.165212	0.372356	0.118445	0.343986	0.381593	0.408151	0.057957	0.152299	0.252890	0.265795	0.200970	0.280345	0.252890	0.265795	0.200970	0.280345	0.381593	0.408151	0.057957	0.152299	0.165212	0.372356	0.118445	0.343986	0.381593	0.408151	0.057957	0.152299	
47000	1.137478	4	0.384699	0.352329	0.079888	0.183084	0.384699	0.352329	0.079888	0.183084	0.264454	0.261611	0.191556	0.282380	0.375311	0.422008	0.057161	0.145519	0.264454	0.261611	0.191556	0.282380	0.264454	0.261611	0.191556	0.282380	0.375311	0.422008	0.057161	0.145519	0.157740	0.347875	0.229436	0.264950	0.375311	0.422008	0.057161	0.145519	
48000	1.137478	4	0.421502	0.326620	0.075813	0.176065	0.421502	0.326620	0.075813	0.176065	0.152992	0.332208	0.168057	0.346743	0.395695	0.404558	0.056847	0.142900	0.257965	0.258965	0.188703	0.294367	0.257965	0.258965	0.188703	0.294367	0.395695	0.404558	0.056847	0.142900	0.152992	0.332208	0.168057	0.346743	0.395695	0.404558	0.056847	0.142900	
49000	1.137478	4	0.375791	0.325015	0.087961	0.211232	0.375791	0.325015	0.087961	0.211232	0.172167	0.370435	0.131085	0.326313	0.395695	0.404558	0.056847	0.142900	0.297434	0.242880	0.198858	0.260827	0.297434	0.242880	0.198858	0.260827	0.395695	0.404558	0.056847	0.142900	0.172167	0.370435	0.131085	0.326313	0.395695	0.404558	0.056847	0.142900	
50000	1.137478	5	0.422920	0.304126	0.080044	0.192910	0.422920	0.304126	0.080044	0.192910	0.173453	0.363528	0.118325	0.344694	0.394390	0.407476	0.054211	0.143923	0.146935	0.334282	0.220903	0.297879	0.255095	0.164366	0.304693	0.275847	0.394390	0.407476	0.054211	0.143923	0.146935	0.334282	0.220903	0.297879	0.394390	0.407476	0.054211	0.143923	
51000	1.137478	3	0.398646	0.333080	0.082081	0.186193	0.398646	0.333080	0.082081	0.186193	0.259204	0.279588	0.159048	0.302160	0.394390	0.407476	0.054211	0.143923	0.259204	0.279588	0.159048	0.302160	0.259204	0.279588	0.159048	0.302160	0.394390	0.407476	0.054211	0.143923	0.259204	0.279588	0.159048	0.302160	0.394390	0.407476	0.054211	0.143923	
52000	1.137478	3	0.404341	0.331188	0.074563	0.189908	0.404341	0.331188	0.074563	0.189908	0.251028	0.285223	0.161811	0.301938	0.396140	0.403497	0.053780	0.146584	0.251028	0.285223	0.161811	0.301938	0.251028	0.285223	0.161811	0.301938	0.396140	0.403497	0.053780	0.146584	0.251028	0.285223	0.161811	0.301938	0.396140	0.403497	0.053780	0.146584	
53000	1.137478	3	0.404341	0.331188	0.074563	0.189908	0.404341	0.331188	0.074563	0.189908	0.288404	0.242505	0.187268	0.281822	0.396140	0.403497	0.053780	0.146584	0.288404	0.242505	0.187268	0.281822	0.288404	0.242505	0.187268	0.281822	0.396140	0.403497	0.053780	0.146584	0.288404	0.242505	0.187268	0.281822	0.396140	0.403497	0.053780	0.146584	
54000	1.137478	3	0.401343	0.339081	0.072709	0.186867	0.401343	0.339081	0.072709	0.186867	0.282799	0.244719	0.176659	0.295823	0.396140	0.403497	0.053780	0.146584	0.282799	0.244719	0.176659	0.295823	0.282799	0.244719	0.176659	0.295823	0.396140	0.403497	0.053780	0.146584	0.282799	0.244719	0.176659	0.295823	0.396140	0.403497	0.053780	0.146584	
55000	1.137478	3	0.401343	0.339081	0.072709	0.186867	0.401343	0.339081	0.072709	0.186867	0.275484	0.245796	0.188852	0.289868	0.396140	0.403497	0.053780	0.146584	0.275484	0.245796	0.188852	0.289868	0.275484	0.245796	0.188852	0.289868	0.396140	0.403497	0.053780	0.146584	0.275484	0.245796	0.188852	0.289868	0.396140	0.403497	0.053780	0.146584	
56000	1.137478	3	0.414430	0.333779	0.067332	0.184458	0.414430	0.333779	0.067332	0.184458	0.252852	0.285394	0.183042	0.278711	0.396140	0.403497	0.053780	0.146584	0.252852	0.285394	0.183042	0.278711	0.252852	0.285394	0.183042	0.278711	0.396140	0.403497	0.053780	0.146584	0.252852	0.285394	0.183042	0.278711	0.396140	0.403497	0.053780	0.146584	
57000	1.137478	3	0.380227	0.378820	0.066356	0.174597	0.380227	0.378820	0.066356	0.174597	0.242296	0.246380	0.184852	0.326472	0.396140	0.403497	0.053780	0.146584	0.242296	0.246380	0.184852	0.326472	0.242296	0.246380	0.184852	0.326472	0.396140	0.403497	0.053780	0.146584	0.242296	0.246380	0.184852	0.326472	0.396140	0.403497	0.053780	0.146584	
58000	1.137478	4	0.412670	0.332672	0.071226	0.183432	0.412670	0.332672	0.071226	0.183432	0.271079	0.251894	0.184050	0.292977	0.396940	0.406889	0.051440	0.144731	0.271079	0.251894	0.184050	0.292977	0.280209	0.206979	0.203369	0.309444	0.396940	0.406889	0.051440	0.144731	0.271079	0.251894	0.184050	0.292977	0.396940	0.406889	0.051440	0.144731	
59000	1.137478	3	0.408381	0.337953	0.079639	0.174027	0.408381	0.337953	0.079639	0.174027	0.271079	0.251894	0.184050	0.292977	0.394396	0.400426	0.057944	0.147235	0.271079	0.251894	0.184050	0.292977	0.271079	0.251894	0.184050	0.292977	0.394396	0.400426	0.057944	0.147235	0.271079	0.251894	0.184050	0.292977	0.394396	0.400426	0.057944	0.147235	
60000	1.137478	3	0.408595	0.346249	0.072667	0.172488	0.408595	0.346249	0.072667	0.172488	0.271079	0.251894	0.184050	0.292977	0.394396	0.400426	0.057944	0.147235	0.271079	0.251894	0.184050	0.292977	0.271079	0.251894	0.184050	0.292977	0.394396	0.400426	0.057944	0.147235	0.271079	0.251894	0.184050	0.292977	0.394396	0.400426	0.057944	0.147235	
61000	1.137478	3	0.408227	0.334041	0.079907	0.177824	0.408227	0.334041	0.079907	0.177824	0.258897	0.247084	0.194252	0.299767	0.394396	0.400426	0.057944	0.147235	0.258897	0.247084	0.194252	0.299767	0.258897	0.247084	0.194252	0.299767	0.394396	0.400426	0.057944	0.147235	0.258897	0.247084	0.194252	0.299767	0.394396	0.400426	0.057944	0.147235	
62000	1.137478	2	0.394396	0.400426	0.057944	0.147235	0.394396	0.400426	0.057944	0.147235	0.253765	0.262917	0.191411	0.291907	0.394396	0.400426	0.057944	0.147235	0.253765	0.262917	0.191411	0.291907	0.253765	0.262917	0.191411	0.291907	0.394396	0.400426	0.057944	0.147235	0.253765	0.262917	0.191411	0.291907	0.394396	0.400426	0.057944	0.147235	
63000	1.137478	2	0.394540	0.401151	0.056608	0.147702	0.394540	0.401151	0.056608	0.147702	0.279603	0.247697	0.189583	0.283117	0.394540	0.401151	0.056608	0.147702	0.279603	0.247697	0.189583	0.283117	0.279603	0.247697	0.189583	0.283117	0.394540	0.401151	0.056608	0.147702	0.279603	0.247697	0.189583	0.283117	0.394540	0.401151	0.056608	0.147702	
64000	1.137478	2	0.394540	0.401151	0.056608	0.147702	0.394540	0.401151	0.056608	0.147702	0.266109	0.278402	0.182706	0.272783	0.394540	0.401151	0.056608	0.147702	0.266109	0.278402	0.182706	0.272783	0.266109	0.278402	0.182706	0.272783	0.394540	0.401151	0.056608	0.147702	0.266109	0.278402	0.182706	0.272783	0.394540	0.401151	0.056608	0.147702	
65000	1.137478	2	0.394540	0.401151	0.056608	0.147702	0.394540	0.401151	0.056608	0.147702	0.278643	0.238695	0.160470	0.322192	0.394540	0.401151	0.056608	0.147702	0.278643	0.238695	0.160470	0.322192	0.278643	0.238695	0.160470	0.322192	0.394540	0.401151	0.056608	0.147702	0.278643	0.238695	0.160470	0.322192	0.394540	0.401151	0.056608	0.147702	
66000	1.137478	4	0.422029	0.338081	0.068986	0.170904	0.422029	0.338081	0.068986	0.170904	0.183115	0.323464	0.124410	0.369011	0.394540	0.401151	0.056608	0.147702	0.267344	0.246453	0.190446	0.295756	0.267344	0.246453	0.190446	0.295756	0.394540	0.401151	0.056608	0.147702	0.267344	0.246453	0.190446	0.295756	0.394540	0.401151	0.056608	0.147702	
67000	1.137478	2	0.394540	0.401151	0.056608	0.147702	0.394540	0.401151	0.056608	0.147702	0.194503	0.338787	0.189109	0.277601	0.394540	0.401151	0.056608	0.147702	0.194503	0.338787	0.189109	0.277601	0.194503	0.338787	0.189109	0.277601	0.394540	0.401151	0.056608	0.147702	0.194503	0.338787	0.189109	0.277601	0.394540	0.401151	0.056608	0.147702	
68000	1.137478	4	0.378312	0.377538	0.069418	0.174732	0.378312	0.377538	0.069418	0.174732	0.132078	0.278994	0.185519	0.403408	0.394540	0.401151	0.056608	0.147702	0.270432	0.256007	0.175123	0.298439	0.270432	0.256007	0.175123	0.298439	0.394540	0.401151	0.056608	0.147702	0.270432	0.256007	0.175123	0.298439	0.394540	0.401151	0.056608	0.147702	
69000	1.137478	2	0.394540	0.401151	0.056608	0.147702	0.394540	0.401151	0.056608	0.147702	0.263570	0.250118	0.187272	0.299040	0.394540	0.401151	0.056608	0.147702	0.263570	0.250118	0.187272	0.299040	0.263570	0.250118	0.187272	0.299040	0.394540	0.401151	0.056608	0.147702	0.263570	0.250118	0.187272	0.299040	0.394540	0.401151	0.056608	0.147702	
