Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
11000	1.137478	4	0.424570	0.318271	0.060165	0.196993	0.424570	0.318271	0.060165	0.196993	0.177899	0.350566	0.144561	0.326974	0.372049	0.423920	0.053801	0.150230	0.251466	0.249905	0.215525	0.283104	0.251466	0.249905	0.215525	0.283104	0.372049	0.423920	0.053801	0.150230	0.177899	0.350566	0.144561	0.326974	0.372049	0.423920	0.053801	0.150230	
12000	1.137478	4	0.385086	0.345544	0.079173	0.190198	0.385086	0.345544	0.079173	0.190198	0.162397	0.376876	0.186459	0.274267	0.372049	0.423920	0.053801	0.150230	0.259907	0.236381	0.225349	0.278363	0.259907	0.236381	0.225349	0.278363	0.372049	0.423920	0.053801	0.150230	0.162397	0.376876	0.186459	0.274267	0.372049	0.423920	0.053801	0.150230	
13000	1.137478	4	0.395751	0.339093	0.070286	0.194870	0.395751	0.339093	0.070286	0.194870	0.180945	0.394709	0.127356	0.296990	0.372049	0.423920	0.053801	0.150230	0.256521	0.273094	0.178912	0.291474	0.256521	0.273094	0.178912	0.291474	0.372049	0.423920	0.053801	0.150230	0.180945	0.394709	0.127356	0.296990	0.372049	0.423920	0.053801	0.150230	
14000	1.137478	4	0.391976	0.335842	0.073858	0.198323	0.391976	0.335842	0.073858	0.198323	0.199301	0.337074	0.137272	0.326353	0.372049	0.423920	0.053801	0.150230	0.281534	0.252628	0.196681	0.269157	0.281534	0.252628	0.196681	0.269157	0.372049	0.423920	0.053801	0.150230	0.199301	0.337074	0.137272	0.326353	0.372049	0.423920	0.053801	0.150230	
15000	1.137478	4	0.391976	0.335842	0.073858	0.198323	0.391976	0.335842	0.073858	0.198323	0.179966	0.360289	0.129456	0.330289	0.372049	0.423920	0.053801	0.150230	0.318999	0.225928	0.166291	0.288781	0.318999	0.225928	0.166291	0.288781	0.372049	0.423920	0.053801	0.150230	0.179966	0.360289	0.129456	0.330289	0.372049	0.423920	0.053801	0.150230	
16000	1.137478	4	0.387502	0.336137	0.072559	0.203802	0.387502	0.336137	0.072559	0.203802	0.226947	0.313936	0.120492	0.338626	0.372049	0.423920	0.053801	0.150230	0.279568	0.249917	0.191371	0.279145	0.279568	0.249917	0.191371	0.279145	0.372049	0.423920	0.053801	0.150230	0.226947	0.313936	0.120492	0.338626	0.372049	0.423920	0.053801	0.150230	
17000	1.137478	3	0.391320	0.335282	0.069903	0.203495	0.391320	0.335282	0.069903	0.203495	0.290732	0.256995	0.193006	0.259267	0.372049	0.423920	0.053801	0.150230	0.290732	0.256995	0.193006	0.259267	0.290732	0.256995	0.193006	0.259267	0.372049	0.423920	0.053801	0.150230	0.290732	0.256995	0.193006	0.259267	0.372049	0.423920	0.053801	0.150230	
18000	1.137478	3	0.365653	0.358380	0.072607	0.203360	0.365653	0.358380	0.072607	0.203360	0.254575	0.289372	0.161490	0.294563	0.372049	0.423920	0.053801	0.150230	0.254575	0.289372	0.161490	0.294563	0.254575	0.289372	0.161490	0.294563	0.372049	0.423920	0.053801	0.150230	0.254575	0.289372	0.161490	0.294563	0.372049	0.423920	0.053801	0.150230	
19000	1.137478	3	0.376639	0.345144	0.077702	0.200515	0.376639	0.345144	0.077702	0.200515	0.259203	0.253844	0.190566	0.296386	0.372049	0.423920	0.053801	0.150230	0.259203	0.253844	0.190566	0.296386	0.259203	0.253844	0.190566	0.296386	0.372049	0.423920	0.053801	0.150230	0.259203	0.253844	0.190566	0.296386	0.372049	0.423920	0.053801	0.150230	
20000	1.137478	3	0.363577	0.337590	0.078975	0.219858	0.363577	0.337590	0.078975	0.219858	0.259203	0.253844	0.190566	0.296386	0.372049	0.423920	0.053801	0.150230	0.259203	0.253844	0.190566	0.296386	0.259203	0.253844	0.190566	0.296386	0.372049	0.423920	0.053801	0.150230	0.259203	0.253844	0.190566	0.296386	0.372049	0.423920	0.053801	0.150230	
21000	1.137478	2	0.372049	0.423920	0.053801	0.150230	0.372049	0.423920	0.053801	0.150230	0.244973	0.259576	0.200156	0.295295	0.372049	0.423920	0.053801	0.150230	0.244973	0.259576	0.200156	0.295295	0.244973	0.259576	0.200156	0.295295	0.372049	0.423920	0.053801	0.150230	0.244973	0.259576	0.200156	0.295295	0.372049	0.423920	0.053801	0.150230	
22000	1.137478	2	0.372049	0.423920	0.053801	0.150230	0.372049	0.423920	0.053801	0.150230	0.244973	0.259576	0.200156	0.295295	0.372049	0.423920	0.053801	0.150230	0.244973	0.259576	0.200156	0.295295	0.244973	0.259576	0.200156	0.295295	0.372049	0.423920	0.053801	0.150230	0.244973	0.259576	0.200156	0.295295	0.372049	0.423920	0.053801	0.150230	
23000	1.137478	3	0.375465	0.354990	0.066564	0.202981	0.375465	0.354990	0.066564	0.202981	0.252201	0.261238	0.193205	0.293355	0.372049	0.423920	0.053801	0.150230	0.252201	0.261238	0.193205	0.293355	0.252201	0.261238	0.193205	0.293355	0.372049	0.423920	0.053801	0.150230	0.252201	0.261238	0.193205	0.293355	0.372049	0.423920	0.053801	0.150230	
24000	1.137478	4	0.405906	0.327956	0.075757	0.190381	0.405906	0.327956	0.075757	0.190381	0.162598	0.288771	0.046964	0.501667	0.372049	0.423920	0.053801	0.150230	0.252201	0.261238	0.193205	0.293355	0.252201	0.261238	0.193205	0.293355	0.372049	0.423920	0.053801	0.150230	0.252201	0.261238	0.193205	0.293355	0.372049	0.423920	0.053801	0.150230	
25000	1.137478	2	0.372049	0.423920	0.053801	0.150230	0.372049	0.423920	0.053801	0.150230	0.274099	0.244181	0.181124	0.300596	0.372049	0.423920	0.053801	0.150230	0.274099	0.244181	0.181124	0.300596	0.274099	0.244181	0.181124	0.300596	0.372049	0.423920	0.053801	0.150230	0.274099	0.244181	0.181124	0.300596	0.372049	0.423920	0.053801	0.150230	
26000	1.137478	3	0.386582	0.338133	0.072892	0.202393	0.386582	0.338133	0.072892	0.202393	0.268862	0.241284	0.214911	0.274942	0.372049	0.423920	0.053801	0.150230	0.268862	0.241284	0.214911	0.274942	0.268862	0.241284	0.214911	0.274942	0.372049	0.423920	0.053801	0.150230	0.268862	0.241284	0.214911	0.274942	0.372049	0.423920	0.053801	0.150230	
27000	1.137478	3	0.386582	0.338133	0.072892	0.202393	0.386582	0.338133	0.072892	0.202393	0.266657	0.256536	0.185371	0.291437	0.372049	0.423920	0.053801	0.150230	0.266657	0.256536	0.185371	0.291437	0.266657	0.256536	0.185371	0.291437	0.372049	0.423920	0.053801	0.150230	0.266657	0.256536	0.185371	0.291437	0.372049	0.423920	0.053801	0.150230	
28000	1.137478	4	0.402823	0.340458	0.066892	0.189828	0.402823	0.340458	0.066892	0.189828	0.128036	0.499197	0.065002	0.307766	0.372049	0.423920	0.053801	0.150230	0.255433	0.265571	0.190941	0.288056	0.255433	0.265571	0.190941	0.288056	0.372049	0.423920	0.053801	0.150230	0.255433	0.265571	0.190941	0.288056	0.372049	0.423920	0.053801	0.150230	
29000	1.137478	3	0.392811	0.343782	0.067166	0.196240	0.392811	0.343782	0.067166	0.196240	0.259653	0.260068	0.185007	0.295272	0.372049	0.423920	0.053801	0.150230	0.259653	0.260068	0.185007	0.295272	0.259653	0.260068	0.185007	0.295272	0.372049	0.423920	0.053801	0.150230	0.259653	0.260068	0.185007	0.295272	0.372049	0.423920	0.053801	0.150230	
30000	1.137478	2	0.372049	0.423920	0.053801	0.150230	0.372049	0.423920	0.053801	0.150230	0.259653	0.260068	0.185007	0.295272	0.372049	0.423920	0.053801	0.150230	0.259653	0.260068	0.185007	0.295272	0.259653	0.260068	0.185007	0.295272	0.372049	0.423920	0.053801	0.150230	0.259653	0.260068	0.185007	0.295272	0.372049	0.423920	0.053801	0.150230	
31000	1.137478	3	0.344640	0.384363	0.083088	0.187909	0.344640	0.384363	0.083088	0.187909	0.241202	0.285463	0.213616	0.259719	0.367677	0.415195	0.058479	0.158649	0.241202	0.285463	0.213616	0.259719	0.241202	0.285463	0.213616	0.259719	0.367677	0.415195	0.058479	0.158649	0.241202	0.285463	0.213616	0.259719	0.367677	0.415195	0.058479	0.158649	
32000	1.137478	2	0.379931	0.402642	0.059267	0.158160	0.379931	0.402642	0.059267	0.158160	0.256875	0.264928	0.188996	0.289201	0.379931	0.402642	0.059267	0.158160	0.256875	0.264928	0.188996	0.289201	0.256875	0.264928	0.188996	0.289201	0.379931	0.402642	0.059267	0.158160	0.256875	0.264928	0.188996	0.289201	0.379931	0.402642	0.059267	0.158160	
33000	1.137478	3	0.433928	0.243091	0.065026	0.257955	0.378021	0.416549	0.054987	0.150443	0.256875	0.264928	0.188996	0.289201	0.378021	0.416549	0.054987	0.150443	0.256875	0.264928	0.188996	0.289201	0.256875	0.264928	0.188996	0.289201	0.378021	0.416549	0.054987	0.150443	0.256875	0.264928	0.188996	0.289201	0.378021	0.416549	0.054987	0.150443	
34000	1.137478	2	0.383206	0.411651	0.056158	0.148985	0.383206	0.411651	0.056158	0.148985	0.249412	0.255098	0.181031	0.314459	0.383206	0.411651	0.056158	0.148985	0.249412	0.255098	0.181031	0.314459	0.249412	0.255098	0.181031	0.314459	0.383206	0.411651	0.056158	0.148985	0.249412	0.255098	0.181031	0.314459	0.383206	0.411651	0.056158	0.148985	
35000	1.137478	2	0.375140	0.413602	0.054951	0.156307	0.375140	0.413602	0.054951	0.156307	0.269631	0.255126	0.171473	0.303769	0.375140	0.413602	0.054951	0.156307	0.269631	0.255126	0.171473	0.303769	0.269631	0.255126	0.171473	0.303769	0.375140	0.413602	0.054951	0.156307	0.269631	0.255126	0.171473	0.303769	0.375140	0.413602	0.054951	0.156307	
36000	1.137478	3	0.378410	0.355050	0.067311	0.199228	0.378410	0.355050	0.067311	0.199228	0.257880	0.246521	0.183215	0.312384	0.375140	0.413602	0.054951	0.156307	0.257880	0.246521	0.183215	0.312384	0.257880	0.246521	0.183215	0.312384	0.375140	0.413602	0.054951	0.156307	0.257880	0.246521	0.183215	0.312384	0.375140	0.413602	0.054951	0.156307	
37000	1.137478	3	0.383603	0.357185	0.074610	0.184601	0.383603	0.357185	0.074610	0.184601	0.257567	0.268984	0.178273	0.295176	0.375140	0.413602	0.054951	0.156307	0.257567	0.268984	0.178273	0.295176	0.257567	0.268984	0.178273	0.295176	0.375140	0.413602	0.054951	0.156307	0.257567	0.268984	0.178273	0.295176	0.375140	0.413602	0.054951	0.156307	
38000	1.137478	4	0.371180	0.363407	0.080294	0.185118	0.371180	0.363407	0.080294	0.185118	0.192083	0.342141	0.146796	0.318979	0.375140	0.413602	0.054951	0.156307	0.271836	0.254082	0.193730	0.280352	0.271836	0.254082	0.193730	0.280352	0.375140	0.413602	0.054951	0.156307	0.192083	0.342141	0.146796	0.318979	0.375140	0.413602	0.054951	0.156307	
39000	1.137478	2	0.375140	0.413602	0.054951	0.156307	0.375140	0.413602	0.054951	0.156307	0.271836	0.254082	0.193730	0.280352	0.375140	0.413602	0.054951	0.156307	0.271836	0.254082	0.193730	0.280352	0.271836	0.254082	0.193730	0.280352	0.375140	0.413602	0.054951	0.156307	0.271836	0.254082	0.193730	0.280352	0.375140	0.413602	0.054951	0.156307	
40000	1.137478	2	0.390797	0.400743	0.055940	0.152520	0.390797	0.400743	0.055940	0.152520	0.256743	0.262592	0.174749	0.305916	0.390797	0.400743	0.055940	0.152520	0.256743	0.262592	0.174749	0.305916	0.256743	0.262592	0.174749	0.305916	0.390797	0.400743	0.055940	0.152520	0.256743	0.262592	0.174749	0.305916	0.390797	0.400743	0.055940	0.152520	
41000	1.137478	2	0.377516	0.412852	0.057580	0.152052	0.377516	0.412852	0.057580	0.152052	0.262676	0.272392	0.180654	0.284278	0.377516	0.412852	0.057580	0.152052	0.262676	0.272392	0.180654	0.284278	0.262676	0.272392	0.180654	0.284278	0.377516	0.412852	0.057580	0.152052	0.262676	0.272392	0.180654	0.284278	0.377516	0.412852	0.057580	0.152052	
42000	1.137478	4	0.382921	0.356682	0.087410	0.172987	0.382921	0.356682	0.087410	0.172987	0.189179	0.377972	0.169113	0.263736	0.398763	0.399328	0.055933	0.145976	0.244771	0.260443	0.194728	0.300059	0.244771	0.260443	0.194728	0.300059	0.398763	0.399328	0.055933	0.145976	0.189179	0.377972	0.169113	0.263736	0.398763	0.399328	0.055933	0.145976	
43000	1.137478	4	0.379825	0.356174	0.078767	0.185234	0.379825	0.356174	0.078767	0.185234	0.174071	0.326302	0.141341	0.358286	0.398763	0.399328	0.055933	0.145976	0.168471	0.417132	0.207899	0.206498	0.174071	0.326302	0.141341	0.358286	0.398763	0.399328	0.055933	0.145976	0.174071	0.326302	0.141341	0.358286	0.398763	0.399328	0.055933	0.145976	
44000	1.137478	3	0.404959	0.329232	0.075469	0.190340	0.404959	0.329232	0.075469	0.190340	0.243133	0.274591	0.178512	0.303765	0.398763	0.399328	0.055933	0.145976	0.243133	0.274591	0.178512	0.303765	0.243133	0.274591	0.178512	0.303765	0.398763	0.399328	0.055933	0.145976	0.243133	0.274591	0.178512	0.303765	0.398763	0.399328	0.055933	0.145976	
45000	1.137478	3	0.402066	0.343577	0.072827	0.181529	0.402066	0.343577	0.072827	0.181529	0.258614	0.279088	0.170694	0.291604	0.398763	0.399328	0.055933	0.145976	0.258614	0.279088	0.170694	0.291604	0.258614	0.279088	0.170694	0.291604	0.398763	0.399328	0.055933	0.145976	0.258614	0.279088	0.170694	0.291604	0.398763	0.399328	0.055933	0.145976	
46000	1.137478	3	0.402066	0.343577	0.072827	0.181529	0.402066	0.343577	0.072827	0.181529	0.274654	0.257614	0.178785	0.288947	0.398763	0.399328	0.055933	0.145976	0.274654	0.257614	0.178785	0.288947	0.274654	0.257614	0.178785	0.288947	0.398763	0.399328	0.055933	0.145976	0.274654	0.257614	0.178785	0.288947	0.398763	0.399328	0.055933	0.145976	
47000	1.137478	3	0.409605	0.329392	0.076492	0.184511	0.409605	0.329392	0.076492	0.184511	0.278064	0.246655	0.177871	0.297410	0.398763	0.399328	0.055933	0.145976	0.278064	0.246655	0.177871	0.297410	0.278064	0.246655	0.177871	0.297410	0.398763	0.399328	0.055933	0.145976	0.278064	0.246655	0.177871	0.297410	0.398763	0.399328	0.055933	0.145976	
48000	1.137478	3	0.409605	0.329392	0.076492	0.184511	0.409605	0.329392	0.076492	0.184511	0.262108	0.245313	0.192110	0.300468	0.398763	0.399328	0.055933	0.145976	0.262108	0.245313	0.192110	0.300468	0.262108	0.245313	0.192110	0.300468	0.398763	0.399328	0.055933	0.145976	0.262108	0.245313	0.192110	0.300468	0.398763	0.399328	0.055933	0.145976	
49000	1.137478	2	0.398763	0.399328	0.055933	0.145976	0.398763	0.399328	0.055933	0.145976	0.262108	0.245313	0.192110	0.300468	0.398763	0.399328	0.055933	0.145976	0.262108	0.245313	0.192110	0.300468	0.262108	0.245313	0.192110	0.300468	0.398763	0.399328	0.055933	0.145976	0.262108	0.245313	0.192110	0.300468	0.398763	0.399328	0.055933	0.145976	
50000	1.137478	2	0.394261	0.395470	0.058929	0.151340	0.394261	0.395470	0.058929	0.151340	0.214048	0.312598	0.131666	0.341688	0.394261	0.395470	0.058929	0.151340	0.214048	0.312598	0.131666	0.341688	0.214048	0.312598	0.131666	0.341688	0.394261	0.395470	0.058929	0.151340	0.214048	0.312598	0.131666	0.341688	0.394261	0.395470	0.058929	0.151340	
51000	1.137478	2	0.394261	0.395470	0.058929	0.151340	0.394261	0.395470	0.058929	0.151340	0.277494	0.252675	0.173430	0.296400	0.394261	0.395470	0.058929	0.151340	0.277494	0.252675	0.173430	0.296400	0.277494	0.252675	0.173430	0.296400	0.394261	0.395470	0.058929	0.151340	0.277494	0.252675	0.173430	0.296400	0.394261	0.395470	0.058929	0.151340	
52000	1.137478	3	0.348927	0.354040	0.093848	0.203185	0.394261	0.395470	0.058929	0.151340	0.277354	0.237236	0.181667	0.303743	0.394261	0.395470	0.058929	0.151340	0.277354	0.237236	0.181667	0.303743	0.277354	0.237236	0.181667	0.303743	0.394261	0.395470	0.058929	0.151340	0.277354	0.237236	0.181667	0.303743	0.394261	0.395470	0.058929	0.151340	
53000	1.137478	2	0.394261	0.395470	0.058929	0.151340	0.394261	0.395470	0.058929	0.151340	0.273645	0.245887	0.171179	0.309289	0.394261	0.395470	0.058929	0.151340	0.273645	0.245887	0.171179	0.309289	0.273645	0.245887	0.171179	0.309289	0.394261	0.395470	0.058929	0.151340	0.273645	0.245887	0.171179	0.309289	0.394261	0.395470	0.058929	0.151340	
54000	1.137478	2	0.394261	0.395470	0.058929	0.151340	0.394261	0.395470	0.058929	0.151340	0.248664	0.265701	0.191359	0.294276	0.394261	0.395470	0.058929	0.151340	0.248664	0.265701	0.191359	0.294276	0.248664	0.265701	0.191359	0.294276	0.394261	0.395470	0.058929	0.151340	0.248664	0.265701	0.191359	0.294276	0.394261	0.395470	0.058929	0.151340	
55000	1.137478	3	0.394261	0.395470	0.058929	0.151340	0.394261	0.395470	0.058929	0.151340	0.158050	0.355476	0.177209	0.309265	0.394261	0.395470	0.058929	0.151340	0.257045	0.241528	0.193099	0.308327	0.257045	0.241528	0.193099	0.308327	0.394261	0.395470	0.058929	0.151340	0.158050	0.355476	0.177209	0.309265	0.394261	0.395470	0.058929	0.151340	
56000	1.137478	3	0.394261	0.395470	0.058929	0.151340	0.394261	0.395470	0.058929	0.151340	0.177688	0.296737	0.161847	0.363727	0.394261	0.395470	0.058929	0.151340	0.258271	0.272228	0.168554	0.300947	0.258271	0.272228	0.168554	0.300947	0.394261	0.395470	0.058929	0.151340	0.177688	0.296737	0.161847	0.363727	0.394261	0.395470	0.058929	0.151340	
57000	1.137478	2	0.394261	0.395470	0.058929	0.151340	0.394261	0.395470	0.058929	0.151340	0.254723	0.273224	0.176201	0.295851	0.394261	0.395470	0.058929	0.151340	0.254723	0.273224	0.176201	0.295851	0.254723	0.273224	0.176201	0.295851	0.394261	0.395470	0.058929	0.151340	0.254723	0.273224	0.176201	0.295851	0.394261	0.395470	0.058929	0.151340	
58000	1.137478	4	0.385765	0.357757	0.078069	0.178409	0.385765	0.357757	0.078069	0.178409	0.106452	0.308787	0.072304	0.512458	0.394261	0.395470	0.058929	0.151340	0.278012	0.266480	0.178368	0.277140	0.278012	0.266480	0.178368	0.277140	0.394261	0.395470	0.058929	0.151340	0.278012	0.266480	0.178368	0.277140	0.394261	0.395470	0.058929	0.151340	
59000	1.137478	3	0.397742	0.345933	0.074295	0.182029	0.397742	0.345933	0.074295	0.182029	0.280260	0.255121	0.188290	0.276329	0.394923	0.411416	0.056689	0.136972	0.280260	0.255121	0.188290	0.276329	0.280260	0.255121	0.188290	0.276329	0.394923	0.411416	0.056689	0.136972	0.280260	0.255121	0.188290	0.276329	0.394923	0.411416	0.056689	0.136972	
60000	1.137478	3	0.397742	0.345933	0.074295	0.182029	0.397742	0.345933	0.074295	0.182029	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	0.264688	0.253025	0.192497	0.289791	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	
61000	1.137478	3	0.397742	0.345933	0.074295	0.182029	0.397742	0.345933	0.074295	0.182029	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	0.264688	0.253025	0.192497	0.289791	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	
62000	1.137478	3	0.422712	0.334170	0.067991	0.175127	0.422712	0.334170	0.067991	0.175127	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	0.264688	0.253025	0.192497	0.289791	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	
63000	1.137478	2	0.389256	0.411062	0.052963	0.146718	0.389256	0.411062	0.052963	0.146718	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	0.264688	0.253025	0.192497	0.289791	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	0.264688	0.253025	0.192497	0.289791	0.389256	0.411062	0.052963	0.146718	
64000	1.137478	2	0.382890	0.416807	0.052281	0.148022	0.382890	0.416807	0.052281	0.148022	0.257751	0.289450	0.188854	0.263945	0.382890	0.416807	0.052281	0.148022	0.257751	0.289450	0.188854	0.263945	0.257751	0.289450	0.188854	0.263945	0.382890	0.416807	0.052281	0.148022	0.257751	0.289450	0.188854	0.263945	0.382890	0.416807	0.052281	0.148022	
65000	1.137478	3	0.395586	0.355534	0.071299	0.177581	0.395586	0.355534	0.071299	0.177581	0.249120	0.244895	0.177472	0.328514	0.382890	0.416807	0.052281	0.148022	0.249120	0.244895	0.177472	0.328514	0.249120	0.244895	0.177472	0.328514	0.382890	0.416807	0.052281	0.148022	0.249120	0.244895	0.177472	0.328514	0.382890	0.416807	0.052281	0.148022	
66000	1.137478	3	0.396019	0.354961	0.061830	0.187190	0.396019	0.354961	0.061830	0.187190	0.262054	0.254097	0.189213	0.294636	0.382890	0.416807	0.052281	0.148022	0.262054	0.254097	0.189213	0.294636	0.262054	0.254097	0.189213	0.294636	0.382890	0.416807	0.052281	0.148022	0.262054	0.254097	0.189213	0.294636	0.382890	0.416807	0.052281	0.148022	
67000	1.137478	2	0.382890	0.416807	0.052281	0.148022	0.382890	0.416807	0.052281	0.148022	0.262054	0.254097	0.189213	0.294636	0.382890	0.416807	0.052281	0.148022	0.262054	0.254097	0.189213	0.294636	0.262054	0.254097	0.189213	0.294636	0.382890	0.416807	0.052281	0.148022	0.262054	0.254097	0.189213	0.294636	0.382890	0.416807	0.052281	0.148022	
68000	1.137478	3	0.382890	0.416807	0.052281	0.148022	0.382890	0.416807	0.052281	0.148022	0.156914	0.398559	0.147032	0.297495	0.382890	0.416807	0.052281	0.148022	0.259484	0.266028	0.190038	0.284449	0.259484	0.266028	0.190038	0.284449	0.382890	0.416807	0.052281	0.148022	0.156914	0.398559	0.147032	0.297495	0.382890	0.416807	0.052281	0.148022	
69000	1.137478	3	0.375493	0.410303	0.059388	0.154817	0.375493	0.410303	0.059388	0.154817	0.170298	0.319885	0.171056	0.338762	0.375493	0.410303	0.059388	0.154817	0.258232	0.253796	0.185648	0.302324	0.258232	0.253796	0.185648	0.302324	0.375493	0.410303	0.059388	0.154817	0.170298	0.319885	0.171056	0.338762	0.375493	0.410303	0.059388	0.154817	
