Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
189000	1.137478	2	7.539113	7.539113	7.539113	50.044911	7.539113	7.539113	7.539113	7.539113	50.044911	
190000	1.137478	2	7.583089	7.583089	7.583089	48.634625	7.583089	7.583089	7.583089	7.583089	48.634625	
191000	1.137478	2	7.630712	7.630712	7.630712	49.701260	7.630712	7.630712	7.630712	7.630712	49.701260	
192000	1.137478	2	7.314000	7.314000	7.314000	50.658912	7.314000	7.314000	7.314000	7.314000	50.658912	
193000	1.137478	2	7.260786	7.260786	7.260786	48.982887	7.260786	7.260786	7.260786	7.260786	48.982887	
194000	1.137478	2	7.645356	7.645356	7.645356	50.789066	7.645356	7.645356	7.645356	7.645356	50.789066	
195000	1.137478	2	7.764340	7.764340	7.764340	49.067494	7.764340	7.764340	7.764340	7.764340	49.067494	
196000	1.137478	2	7.596493	7.596493	7.596493	49.515664	7.596493	7.596493	7.596493	7.596493	49.515664	
197000	1.137478	2	8.398014	8.398014	8.398014	49.557489	8.398014	8.398014	8.398014	8.398014	49.557489	
198000	1.137478	2	7.664321	7.664321	7.664321	49.716982	7.664321	7.664321	7.664321	7.664321	49.716982	
199000	1.137478	2	7.887673	7.887673	7.887673	49.974745	7.887673	7.887673	7.887673	7.887673	49.974745	
200000	1.137478	2	7.836027	7.836027	7.836027	49.194981	7.836027	7.836027	7.836027	7.836027	49.194981	
201000	1.137478	2	7.946101	7.946101	7.946101	51.026872	7.946101	7.946101	7.946101	7.946101	51.026872	
202000	1.137478	2	7.853040	7.853040	7.853040	49.605605	7.853040	7.853040	7.853040	7.853040	49.605605	
203000	1.137478	2	8.291308	8.291308	8.291308	49.280021	8.291308	8.291308	8.291308	8.291308	49.280021	
204000	1.137478	2	7.727797	7.727797	7.727797	52.771719	7.727797	7.727797	7.727797	7.727797	52.771719	
205000	1.137478	2	8.132554	8.132554	8.132554	50.458649	8.132554	8.132554	8.132554	8.132554	50.458649	
206000	1.137478	2	7.121353	7.121353	7.121353	48.383309	7.121353	7.121353	7.121353	7.121353	48.383309	
207000	1.137478	2	8.253179	8.253179	8.253179	49.849869	8.253179	8.253179	8.253179	8.253179	49.849869	
208000	1.137478	2	7.996136	7.996136	7.996136	49.577932	7.996136	7.996136	7.996136	7.996136	49.577932	
209000	1.137478	2	7.651245	7.651245	7.651245	50.536739	7.651245	7.651245	7.651245	7.651245	50.536739	
210000	1.137478	2	7.741518	7.741518	7.741518	50.875733	7.741518	7.741518	7.741518	7.741518	50.875733	
211000	1.137478	2	8.027878	8.027878	8.027878	48.903400	8.027878	8.027878	8.027878	8.027878	48.903400	
212000	1.137478	2	7.890343	7.890343	7.890343	50.390833	7.890343	7.890343	7.890343	7.890343	50.390833	
213000	1.137478	2	8.175260	8.175260	8.175260	48.483333	8.175260	8.175260	8.175260	8.175260	48.483333	
214000	1.137478	2	7.639302	7.639302	7.639302	49.611687	7.639302	7.639302	7.639302	7.639302	49.611687	
215000	1.137478	2	7.739694	7.739694	7.739694	49.567829	7.739694	7.739694	7.739694	7.739694	49.567829	
216000	1.137478	2	8.101006	8.101006	8.101006	47.395458	8.101006	8.101006	8.101006	8.101006	47.395458	
217000	1.137478	2	7.765444	7.765444	7.765444	49.392745	7.765444	7.765444	7.765444	7.765444	49.392745	
218000	1.137478	2	7.417074	7.417074	7.417074	50.708054	7.417074	7.417074	7.417074	7.417074	50.708054	
219000	1.137478	2	7.815469	7.815469	7.815469	50.920030	7.815469	7.815469	7.815469	7.815469	50.920030	
220000	1.137478	2	8.058746	8.058746	8.058746	49.311198	8.058746	8.058746	8.058746	8.058746	49.311198	
221000	1.137478	2	7.863005	7.863005	7.863005	50.796564	7.863005	7.863005	7.863005	7.863005	50.796564	
222000	1.137478	2	8.387895	8.387895	8.387895	50.207427	8.387895	8.387895	8.387895	8.387895	50.207427	
223000	1.137478	2	7.887773	7.887773	7.887773	49.079052	7.887773	7.887773	7.887773	7.887773	49.079052	
224000	1.137478	2	7.830688	7.830688	7.830688	49.776274	7.830688	7.830688	7.830688	7.830688	49.776274	
225000	1.137478	2	7.816110	7.816110	7.816110	51.797035	7.816110	7.816110	7.816110	7.816110	51.797035	
226000	1.137478	2	8.626971	8.626971	8.626971	51.764805	8.626971	8.626971	8.626971	8.626971	51.764805	
227000	1.137478	2	8.671276	8.671276	8.671276	50.464484	8.671276	8.671276	8.671276	8.671276	50.464484	
228000	1.137478	2	8.022804	8.022804	8.022804	50.787528	8.022804	8.022804	8.022804	8.022804	50.787528	
229000	1.137478	2	7.646178	7.646178	7.646178	50.972250	7.646178	7.646178	7.646178	7.646178	50.972250	
230000	1.137478	2	8.085099	8.085099	8.085099	49.763990	8.085099	8.085099	8.085099	8.085099	49.763990	
231000	1.137478	2	7.816795	7.816795	7.816795	49.080936	7.816795	7.816795	7.816795	7.816795	49.080936	
232000	1.137478	2	7.827208	7.827208	7.827208	49.238684	7.827208	7.827208	7.827208	7.827208	49.238684	
233000	1.137478	2	8.023524	8.023524	8.023524	50.265085	8.023524	8.023524	8.023524	8.023524	50.265085	
234000	1.137478	2	7.514270	7.514270	7.514270	50.191235	7.514270	7.514270	7.514270	7.514270	50.191235	
235000	1.137478	2	8.085320	8.085320	8.085320	50.895738	8.085320	8.085320	8.085320	8.085320	50.895738	
236000	1.137478	2	8.043242	8.043242	8.043242	48.436541	8.043242	8.043242	8.043242	8.043242	48.436541	
237000	1.137478	2	8.219198	8.219198	8.219198	49.843718	8.219198	8.219198	8.219198	8.219198	49.843718	
238000	1.137478	2	7.810100	7.810100	7.810100	48.623361	7.810100	7.810100	7.810100	7.810100	48.623361	
239000	1.137478	2	8.214360	8.214360	8.214360	51.178646	8.214360	8.214360	8.214360	8.214360	51.178646	
240000	1.137478	2	8.360217	8.360217	8.360217	50.833691	8.360217	8.360217	8.360217	8.360217	50.833691	
241000	1.137478	2	8.487266	8.487266	8.487266	50.795344	8.487266	8.487266	8.487266	8.487266	50.795344	
242000	1.137478	2	8.015574	8.015574	8.015574	50.617243	8.015574	8.015574	8.015574	8.015574	50.617243	
243000	1.137478	2	7.821883	7.821883	7.821883	51.485089	7.821883	7.821883	7.821883	7.821883	51.485089	
244000	1.137478	2	7.535788	7.535788	7.535788	50.606978	7.535788	7.535788	7.535788	7.535788	50.606978	
245000	1.137478	2	8.027367	8.027367	8.027367	50.067070	8.027367	8.027367	8.027367	8.027367	50.067070	
246000	1.137478	2	7.601734	7.601734	7.601734	49.066237	7.601734	7.601734	7.601734	7.601734	49.066237	
247000	1.137478	2	7.915106	7.915106	7.915106	52.787488	7.915106	7.915106	7.915106	7.915106	52.787488	
